# columns: T_lo[K]  T_hi[K]  T_mid[K]  dP/dT[1/K]  dP/dlnT
  5.43631E+000   5.51148E+000   5.47377E+000   2.55388E-002   1.39795E-001
  5.51148E+000   5.58769E+000   5.54945E+000   2.42246E-002   1.34434E-001
  5.58769E+000   5.66495E+000   5.62618E+000   2.29852E-002   1.29320E-001
  5.66495E+000   5.74328E+000   5.70398E+000   2.18245E-002   1.24487E-001
  5.74328E+000   5.82269E+000   5.78285E+000   2.06923E-002   1.19661E-001
  5.82269E+000   5.90320E+000   5.86281E+000   1.96503E-002   1.15207E-001
  5.90320E+000   5.98482E+000   5.94387E+000   1.86399E-002   1.10794E-001
  5.98482E+000   6.06757E+000   6.02606E+000   1.76876E-002   1.06587E-001
  6.06757E+000   6.15147E+000   6.10938E+000   1.67861E-002   1.02553E-001
  6.15147E+000   6.23653E+000   6.19385E+000   1.59239E-002   9.86314E-002
  6.23653E+000   6.32276E+000   6.27949E+000   1.51118E-002   9.48954E-002
  6.32276E+000   6.41018E+000   6.36632E+000   1.43399E-002   9.12929E-002
  6.41018E+000   6.49882E+000   6.45435E+000   1.36044E-002   8.78081E-002
  6.49882E+000   6.58868E+000   6.54359E+000   1.29137E-002   8.45027E-002
  6.58868E+000   6.67978E+000   6.63407E+000   1.22549E-002   8.13007E-002
  6.67978E+000   6.77214E+000   6.72580E+000   1.16209E-002   7.81602E-002
  6.77214E+000   6.86578E+000   6.81880E+000   1.10361E-002   7.52536E-002
  6.86578E+000   6.96071E+000   6.91308E+000   1.04659E-002   7.23522E-002
  6.96071E+000   7.05696E+000   7.00867E+000   9.93317E-003   6.96189E-002
  7.05696E+000   7.15453E+000   7.10558E+000   9.42554E-003   6.69745E-002
  7.15453E+000   7.25346E+000   7.20382E+000   8.93927E-003   6.43974E-002
  7.25346E+000   7.35375E+000   7.30343E+000   8.48996E-003   6.20063E-002
  7.35375E+000   7.45543E+000   7.40442E+000   8.05459E-003   5.96400E-002
  7.45543E+000   7.55852E+000   7.50680E+000   7.63885E-003   5.73438E-002
  7.55852E+000   7.66303E+000   7.61059E+000   7.25410E-003   5.52084E-002
  7.66303E+000   7.76898E+000   7.71582E+000   6.88548E-003   5.31275E-002
  7.76898E+000   7.87641E+000   7.82251E+000   6.52861E-003   5.10705E-002
  7.87641E+000   7.98531E+000   7.93067E+000   6.19997E-003   4.91703E-002
  7.98531E+000   8.09573E+000   8.04033E+000   5.88342E-003   4.73050E-002
  8.09573E+000   8.20767E+000   8.15150E+000   5.58228E-003   4.55043E-002
  8.20767E+000   8.32115E+000   8.26421E+000   5.29968E-003   4.37981E-002
  8.32115E+000   8.43621E+000   8.37848E+000   5.02823E-003   4.21292E-002
  8.43621E+000   8.55286E+000   8.49433E+000   4.77422E-003   4.05542E-002
  8.55286E+000   8.67112E+000   8.61178E+000   4.53359E-003   3.90426E-002
  8.67112E+000   8.79101E+000   8.73086E+000   4.29808E-003   3.75262E-002
  8.79101E+000   8.91256E+000   8.85158E+000   4.08539E-003   3.61624E-002
  8.91256E+000   9.03580E+000   8.97397E+000   3.87561E-003   3.47799E-002
  9.03580E+000   9.16074E+000   9.09805E+000   3.67863E-003   3.34686E-002
  9.16074E+000   9.28740E+000   9.22385E+000   3.49380E-003   3.22265E-002
  9.28740E+000   9.41582E+000   9.35139E+000   3.31791E-003   3.10273E-002
  9.41582E+000   9.54601E+000   9.48069E+000   3.14813E-003   2.98467E-002
  9.54601E+000   9.67800E+000   9.61178E+000   2.99098E-003   2.87488E-002
  9.67800E+000   9.81182E+000   9.74468E+000   2.83862E-003   2.76617E-002
  9.81182E+000   9.94749E+000   9.87942E+000   2.69671E-003   2.66421E-002
  9.94749E+000   1.00850E+001   1.00160E+001   2.56078E-003   2.56490E-002
  1.00850E+001   1.02245E+001   1.01545E+001   2.43128E-003   2.46887E-002
  1.02245E+001   1.03659E+001   1.02949E+001   2.30921E-003   2.37733E-002
  1.03659E+001   1.05092E+001   1.04373E+001   2.19437E-003   2.29035E-002
  1.05092E+001   1.06545E+001   1.05816E+001   2.08196E-003   2.20306E-002
  1.06545E+001   1.08018E+001   1.07279E+001   1.97994E-003   2.12407E-002
  1.08018E+001   1.09512E+001   1.08762E+001   1.88007E-003   2.04482E-002
  1.09512E+001   1.11026E+001   1.10266E+001   1.78530E-003   1.96859E-002
  1.11026E+001   1.12561E+001   1.11791E+001   1.69686E-003   1.89695E-002
  1.12561E+001   1.14117E+001   1.13337E+001   1.61236E-003   1.82740E-002
  1.14117E+001   1.15695E+001   1.14904E+001   1.53150E-003   1.75976E-002
  1.15695E+001   1.17295E+001   1.16492E+001   1.45568E-003   1.69578E-002
  1.17295E+001   1.18917E+001   1.18103E+001   1.38315E-003   1.63356E-002
  1.18917E+001   1.20561E+001   1.19736E+001   1.31443E-003   1.57386E-002
  1.20561E+001   1.22228E+001   1.21392E+001   1.24949E-003   1.51679E-002
  1.22228E+001   1.23918E+001   1.23070E+001   1.18715E-003   1.46104E-002
  1.23918E+001   1.25632E+001   1.24772E+001   1.12850E-003   1.40807E-002
  1.25632E+001   1.27369E+001   1.26497E+001   1.07314E-003   1.35750E-002
  1.27369E+001   1.29130E+001   1.28246E+001   1.01964E-003   1.30766E-002
  1.29130E+001   1.30915E+001   1.30019E+001   9.69955E-004   1.26114E-002
  1.30915E+001   1.32725E+001   1.31817E+001   9.22416E-004   1.21591E-002
  1.32725E+001   1.34561E+001   1.33640E+001   8.76328E-004   1.17113E-002
  1.34561E+001   1.36421E+001   1.35488E+001   8.34155E-004   1.13019E-002
  1.36421E+001   1.38307E+001   1.37361E+001   7.93079E-004   1.08939E-002
  1.38307E+001   1.40220E+001   1.39260E+001   7.54079E-004   1.05014E-002
  1.40220E+001   1.42159E+001   1.41186E+001   7.17637E-004   1.01321E-002
  1.42159E+001   1.44124E+001   1.43138E+001   6.82763E-004   9.77302E-003
  1.44124E+001   1.46117E+001   1.45117E+001   6.49173E-004   9.42070E-003
  1.46117E+001   1.48137E+001   1.47124E+001   6.18014E-004   9.09253E-003
  1.48137E+001   1.50186E+001   1.49158E+001   5.87957E-004   8.76992E-003
  1.50186E+001   1.52262E+001   1.51220E+001   5.59490E-004   8.46069E-003
  1.52262E+001   1.54368E+001   1.53311E+001   5.32567E-004   8.16493E-003
  1.54368E+001   1.56502E+001   1.55431E+001   5.06765E-004   7.87677E-003
  1.56502E+001   1.58666E+001   1.57580E+001   4.82374E-004   7.60133E-003
  1.58666E+001   1.60860E+001   1.59759E+001   4.59055E-004   7.33389E-003
  1.60860E+001   1.63084E+001   1.61968E+001   4.36763E-004   7.07422E-003
  1.63084E+001   1.65339E+001   1.64208E+001   4.15599E-004   6.82450E-003
  1.65339E+001   1.67625E+001   1.66478E+001   3.95804E-004   6.58933E-003
  1.67625E+001   1.69943E+001   1.68780E+001   3.76448E-004   6.35374E-003
  1.69943E+001   1.72293E+001   1.71114E+001   3.58702E-004   6.13793E-003
  1.72293E+001   1.74675E+001   1.73480E+001   3.41535E-004   5.92500E-003
  1.74675E+001   1.77090E+001   1.75879E+001   3.24932E-004   5.71490E-003
  1.77090E+001   1.79539E+001   1.78310E+001   3.09836E-004   5.52474E-003
  1.79539E+001   1.82021E+001   1.80776E+001   2.95061E-004   5.33403E-003
  1.82021E+001   1.84538E+001   1.83275E+001   2.80878E-004   5.14784E-003
  1.84538E+001   1.87090E+001   1.85810E+001   2.67900E-004   4.97788E-003
  1.87090E+001   1.89677E+001   1.88379E+001   2.55216E-004   4.80776E-003
  1.89677E+001   1.92299E+001   1.90984E+001   2.43099E-004   4.64283E-003
  1.92299E+001   1.94958E+001   1.93624E+001   2.31908E-004   4.49034E-003
  1.94958E+001   1.97654E+001   1.96301E+001   2.21113E-004   4.34051E-003
  1.97654E+001   2.00387E+001   1.99016E+001   2.10671E-004   4.19271E-003
  2.00387E+001   2.03158E+001   2.01768E+001   2.01014E-004   4.05583E-003
  2.03158E+001   2.05967E+001   2.04557E+001   1.91731E-004   3.92202E-003
  2.05967E+001   2.08815E+001   2.07386E+001   1.82716E-004   3.78930E-003
  2.08815E+001   2.11702E+001   2.10253E+001   1.74441E-004   3.66771E-003
  2.11702E+001   2.14629E+001   2.13160E+001   1.66429E-004   3.54764E-003
  2.14629E+001   2.17597E+001   2.16108E+001   1.58655E-004   3.42869E-003
  2.17597E+001   2.20605E+001   2.19096E+001   1.51512E-004   3.31960E-003
  2.20605E+001   2.23656E+001   2.22125E+001   1.44636E-004   3.21275E-003
  2.23656E+001   2.26748E+001   2.25197E+001   1.37918E-004   3.10588E-003
  2.26748E+001   2.29883E+001   2.28310E+001   1.31745E-004   3.00790E-003
  2.29883E+001   2.33062E+001   2.31467E+001   1.25760E-004   2.91096E-003
  2.33062E+001   2.36285E+001   2.34668E+001   1.20027E-004   2.81666E-003
  2.36285E+001   2.39552E+001   2.37913E+001   1.14671E-004   2.72819E-003
  2.39552E+001   2.42864E+001   2.41202E+001   1.09497E-004   2.64110E-003
  2.42864E+001   2.46222E+001   2.44537E+001   1.04552E-004   2.55671E-003
  2.46222E+001   2.49627E+001   2.47918E+001   9.99123E-005   2.47703E-003
  2.49627E+001   2.53078E+001   2.51346E+001   9.54400E-005   2.39887E-003
  2.53078E+001   2.56577E+001   2.54822E+001   9.11586E-005   2.32294E-003
  2.56577E+001   2.60125E+001   2.58345E+001   8.71534E-005   2.25158E-003
  2.60125E+001   2.63722E+001   2.61917E+001   8.32885E-005   2.18149E-003
  2.63722E+001   2.67368E+001   2.65539E+001   7.95563E-005   2.11255E-003
  2.67368E+001   2.71065E+001   2.69210E+001   7.61008E-005   2.04873E-003
  2.71065E+001   2.74813E+001   2.72933E+001   7.27569E-005   1.98579E-003
  2.74813E+001   2.78613E+001   2.76707E+001   6.95131E-005   1.92349E-003
  2.78613E+001   2.82465E+001   2.80533E+001   6.65177E-005   1.86605E-003
  2.82465E+001   2.86371E+001   2.84412E+001   6.36150E-005   1.80930E-003
  2.86371E+001   2.90331E+001   2.88344E+001   6.08133E-005   1.75353E-003
  2.90331E+001   2.94345E+001   2.92331E+001   5.82079E-005   1.70161E-003
  2.94345E+001   2.98415E+001   2.96373E+001   5.56846E-005   1.65036E-003
  2.98415E+001   3.02541E+001   3.00471E+001   5.32544E-005   1.60015E-003
  3.02541E+001   3.06724E+001   3.04626E+001   5.09815E-005   1.55304E-003
  3.06724E+001   3.10966E+001   3.08838E+001   4.88036E-005   1.50725E-003
  3.10966E+001   3.15265E+001   3.13108E+001   4.66823E-005   1.46167E-003
  3.15265E+001   3.19624E+001   3.17437E+001   4.47016E-005   1.41901E-003
  3.19624E+001   3.24044E+001   3.21827E+001   4.28099E-005   1.37775E-003
  3.24044E+001   3.28524E+001   3.26276E+001   4.09601E-005   1.33644E-003
  3.28524E+001   3.33067E+001   3.30788E+001   3.92439E-005   1.29815E-003
  3.33067E+001   3.37672E+001   3.35362E+001   3.75888E-005   1.26060E-003
  3.37672E+001   3.42341E+001   3.39999E+001   3.59833E-005   1.22344E-003
  3.42341E+001   3.47075E+001   3.44700E+001   3.44872E-005   1.18878E-003
  3.47075E+001   3.51874E+001   3.49466E+001   3.30392E-005   1.15462E-003
  3.51874E+001   3.56739E+001   3.54298E+001   3.16544E-005   1.12152E-003
  3.56739E+001   3.61672E+001   3.59197E+001   3.03204E-005   1.08911E-003
  3.61672E+001   3.66673E+001   3.64164E+001   2.90733E-005   1.05875E-003
  3.66673E+001   3.71742E+001   3.69199E+001   2.78610E-005   1.02863E-003
  3.71742E+001   3.76883E+001   3.74304E+001   2.67025E-005   9.99493E-004
  3.76883E+001   3.82094E+001   3.79479E+001   2.56089E-005   9.71811E-004
  3.82094E+001   3.87377E+001   3.84726E+001   2.45509E-005   9.44544E-004
  3.87377E+001   3.92733E+001   3.90046E+001   2.35311E-005   9.17826E-004
  3.92733E+001   3.98163E+001   3.95439E+001   2.25824E-005   8.93005E-004
  3.98163E+001   4.03669E+001   4.00907E+001   2.16559E-005   8.68208E-004
  4.03669E+001   4.09250E+001   4.06450E+001   2.07578E-005   8.43707E-004
  4.09250E+001   4.14909E+001   4.12070E+001   1.99268E-005   8.21131E-004
  4.14909E+001   4.20646E+001   4.17768E+001   1.91178E-005   7.98685E-004
  4.20646E+001   4.26462E+001   4.23544E+001   1.83389E-005   7.76741E-004
  4.26462E+001   4.32359E+001   4.29401E+001   1.76021E-005   7.55841E-004
  4.32359E+001   4.38337E+001   4.35338E+001   1.68936E-005   7.35447E-004
  4.38337E+001   4.44398E+001   4.41357E+001   1.62106E-005   7.15473E-004
  4.44398E+001   4.50543E+001   4.47460E+001   1.55593E-005   6.96223E-004
  4.50543E+001   4.56772E+001   4.53647E+001   1.49446E-005   6.77961E-004
  4.56772E+001   4.63088E+001   4.59919E+001   1.43448E-005   6.59749E-004
  4.63088E+001   4.69491E+001   4.66279E+001   1.37673E-005   6.41943E-004
  4.69491E+001   4.75983E+001   4.72726E+001   1.32269E-005   6.25274E-004
  4.75983E+001   4.82564E+001   4.79262E+001   1.27050E-005   6.08908E-004
  4.82564E+001   4.89237E+001   4.85889E+001   1.21949E-005   5.92540E-004
  4.89237E+001   4.96001E+001   4.92607E+001   1.17195E-005   5.77317E-004
  4.96001E+001   5.02860E+001   4.99419E+001   1.12567E-005   5.62187E-004
  5.02860E+001   5.09813E+001   5.06324E+001   1.08153E-005   5.47607E-004
  5.09813E+001   5.16862E+001   5.13325E+001   1.03901E-005   5.33355E-004
  5.16862E+001   5.24008E+001   5.20423E+001   9.98562E-006   5.19679E-004
  5.24008E+001   5.31254E+001   5.27619E+001   9.59193E-006   5.06092E-004
  5.31254E+001   5.38599E+001   5.34914E+001   9.21850E-006   4.93114E-004
  5.38599E+001   5.46047E+001   5.42310E+001   8.86302E-006   4.80654E-004
  5.46047E+001   5.53597E+001   5.49809E+001   8.51977E-006   4.68428E-004
  5.53597E+001   5.61251E+001   5.57411E+001   8.18304E-006   4.56135E-004
  5.61251E+001   5.69012E+001   5.65118E+001   7.87304E-006   4.44923E-004
  5.69012E+001   5.76880E+001   5.72932E+001   7.56852E-006   4.33628E-004
  5.76880E+001   5.84856E+001   5.80854E+001   7.27338E-006   4.22480E-004
  5.84856E+001   5.92943E+001   5.88886E+001   6.99637E-006   4.12009E-004
  5.92943E+001   6.01141E+001   5.97028E+001   6.72831E-006   4.01702E-004
  6.01141E+001   6.09453E+001   6.05283E+001   6.46760E-006   3.91476E-004
  6.09453E+001   6.17880E+001   6.13652E+001   6.22141E-006   3.81782E-004
  6.17880E+001   6.26424E+001   6.22137E+001   5.98437E-006   3.72313E-004
  6.26424E+001   6.35085E+001   6.30740E+001   5.75462E-006   3.62970E-004
  6.35085E+001   6.43867E+001   6.39461E+001   5.53378E-006   3.53867E-004
  6.43867E+001   6.52769E+001   6.48303E+001   5.32582E-006   3.45277E-004
  6.52769E+001   6.61795E+001   6.57267E+001   5.12335E-006   3.36744E-004
  6.61795E+001   6.70946E+001   6.66355E+001   4.92487E-006   3.28174E-004
  6.70946E+001   6.80223E+001   6.75568E+001   4.74108E-006   3.20295E-004
  6.80223E+001   6.89628E+001   6.84909E+001   4.56119E-006   3.12403E-004
  6.89628E+001   6.99164E+001   6.94380E+001   4.38585E-006   3.04547E-004
  6.99164E+001   7.08831E+001   7.03981E+001   4.22152E-006   2.97189E-004
  7.08831E+001   7.18632E+001   7.13715E+001   4.06171E-006   2.89893E-004
  7.18632E+001   7.28569E+001   7.23583E+001   3.90636E-006   2.82660E-004
  7.28569E+001   7.38643E+001   7.33588E+001   3.75776E-006   2.75667E-004
  7.38643E+001   7.48856E+001   7.43732E+001   3.61697E-006   2.69007E-004
  7.48856E+001   7.59210E+001   7.54015E+001   3.47946E-006   2.62359E-004
  7.59210E+001   7.69708E+001   7.64441E+001   3.34606E-006   2.55789E-004
  7.69708E+001   7.80350E+001   7.75011E+001   3.22167E-006   2.49685E-004
  7.80350E+001   7.91140E+001   7.85727E+001   3.09874E-006   2.43478E-004
  7.91140E+001   8.02079E+001   7.96591E+001   2.97962E-006   2.37356E-004
  8.02079E+001   8.13170E+001   8.07605E+001   2.86916E-006   2.31717E-004
  8.13170E+001   8.24413E+001   8.18772E+001   2.75957E-006   2.25948E-004
  8.24413E+001   8.35813E+001   8.30093E+001   2.65457E-006   2.20356E-004
  8.35813E+001   8.47369E+001   8.41571E+001   2.55210E-006   2.14779E-004
  8.47369E+001   8.59086E+001   8.53207E+001   2.45546E-006   2.09504E-004
  8.59086E+001   8.70964E+001   8.65005E+001   2.36206E-006   2.04321E-004
  8.70964E+001   8.83007E+001   8.76965E+001   2.27038E-006   1.99106E-004
  8.83007E+001   8.95216E+001   8.89091E+001   2.18453E-006   1.94226E-004
  8.95216E+001   9.07595E+001   9.01384E+001   2.09928E-006   1.89227E-004
  9.07595E+001   9.20144E+001   9.13848E+001   2.01752E-006   1.84372E-004
  9.20144E+001   9.32867E+001   9.26483E+001   1.94064E-006   1.79799E-004
  9.32867E+001   9.45765E+001   9.39294E+001   1.86411E-006   1.75096E-004
  9.45765E+001   9.58843E+001   9.52282E+001   1.79114E-006   1.70568E-004
  9.58843E+001   9.72100E+001   9.65449E+001   1.72054E-006   1.66111E-004
  9.72100E+001   9.85542E+001   9.78798E+001   1.65255E-006   1.61753E-004
  9.85542E+001   9.99169E+001   9.92332E+001   1.58748E-006   1.57532E-004
  9.99169E+001   1.01298E+002   1.00605E+002   1.52298E-006   1.53221E-004
  1.01298E+002   1.02699E+002   1.01996E+002   1.46205E-006   1.49125E-004
  1.02699E+002   1.04119E+002   1.03407E+002   1.40293E-006   1.45074E-004
  1.04119E+002   1.05559E+002   1.04836E+002   1.34417E-006   1.40919E-004
  1.05559E+002   1.07018E+002   1.06286E+002   1.28950E-006   1.37057E-004
  1.07018E+002   1.08498E+002   1.07756E+002   1.23546E-006   1.33129E-004
  1.08498E+002   1.09998E+002   1.09246E+002   1.18310E-006   1.29249E-004
  1.09998E+002   1.11519E+002   1.10756E+002   1.13294E-006   1.25481E-004
  1.11519E+002   1.13061E+002   1.12288E+002   1.08365E-006   1.21681E-004
  1.13061E+002   1.14624E+002   1.13840E+002   1.03595E-006   1.17933E-004
  1.14624E+002   1.16209E+002   1.15414E+002   9.90288E-007   1.14294E-004
  1.16209E+002   1.17816E+002   1.17010E+002   9.45440E-007   1.10627E-004
  1.17816E+002   1.19445E+002   1.18628E+002   9.01848E-007   1.06985E-004
  1.19445E+002   1.21097E+002   1.20268E+002   8.59650E-007   1.03389E-004
  1.21097E+002   1.22771E+002   1.21931E+002   8.19200E-007   9.98867E-005
  1.22771E+002   1.24469E+002   1.23617E+002   7.79294E-007   9.63348E-005
  1.24469E+002   1.26190E+002   1.25326E+002   7.40402E-007   9.27926E-005
  1.26190E+002   1.27935E+002   1.27059E+002   7.03408E-007   8.93752E-005
  1.27935E+002   1.29704E+002   1.28816E+002   6.66970E-007   8.59171E-005
  1.29704E+002   1.31497E+002   1.30597E+002   6.31283E-007   8.24445E-005
  1.31497E+002   1.33315E+002   1.32403E+002   5.97361E-007   7.90930E-005
  1.33315E+002   1.35158E+002   1.34234E+002   5.64114E-007   7.57237E-005
  1.35158E+002   1.37027E+002   1.36090E+002   5.31690E-007   7.23582E-005
  1.37027E+002   1.38922E+002   1.37971E+002   5.00972E-007   6.91203E-005
  1.38922E+002   1.40843E+002   1.39879E+002   4.70868E-007   6.58651E-005
  1.40843E+002   1.42790E+002   1.41813E+002   4.41528E-007   6.26150E-005
  1.42790E+002   1.44765E+002   1.43774E+002   4.13909E-007   5.95099E-005
  1.44765E+002   1.46766E+002   1.45762E+002   3.86999E-007   5.64103E-005
  1.46766E+002   1.48796E+002   1.47777E+002   3.60884E-007   5.33310E-005
  1.48796E+002   1.50853E+002   1.49821E+002   3.36550E-007   5.04226E-005
  1.50853E+002   1.52939E+002   1.51892E+002   3.12932E-007   4.75323E-005
  1.52939E+002   1.55054E+002   1.53993E+002   2.90216E-007   4.46915E-005
  1.55054E+002   1.57197E+002   1.56122E+002   2.69133E-007   4.20178E-005
  1.57197E+002   1.59371E+002   1.58281E+002   2.49083E-007   3.94253E-005
  1.59371E+002   1.61575E+002   1.60469E+002   2.29590E-007   3.68423E-005
  1.61575E+002   1.63809E+002   1.62688E+002   2.11766E-007   3.44520E-005
  1.63809E+002   1.66074E+002   1.64937E+002   1.94881E-007   3.21434E-005
  1.66074E+002   1.68370E+002   1.67218E+002   1.78851E-007   2.99074E-005
  1.68370E+002   1.70698E+002   1.69530E+002   1.64288E-007   2.78519E-005
  1.70698E+002   1.73058E+002   1.71874E+002   1.50597E-007   2.58839E-005
  1.73058E+002   1.75451E+002   1.74251E+002   1.37808E-007   2.40134E-005
  1.75451E+002   1.77877E+002   1.76660E+002   1.26126E-007   2.22816E-005
  1.77877E+002   1.80337E+002   1.79103E+002   1.15304E-007   2.06514E-005
  1.80337E+002   1.82830E+002   1.81579E+002   1.05184E-007   1.90993E-005
  1.82830E+002   1.85358E+002   1.84090E+002   9.60556E-008   1.76830E-005
  1.85358E+002   1.87921E+002   1.86635E+002   8.75853E-008   1.63466E-005
  1.87921E+002   1.90519E+002   1.89216E+002   7.98288E-008   1.51050E-005
  1.90519E+002   1.93154E+002   1.91832E+002   7.27508E-008   1.39561E-005
  1.93154E+002   1.95825E+002   1.94485E+002   6.62466E-008   1.28840E-005
  1.95825E+002   1.98532E+002   1.97174E+002   6.03505E-008   1.18996E-005
  1.98532E+002   2.01277E+002   1.99900E+002   5.49437E-008   1.09833E-005
  2.01277E+002   2.04060E+002   2.02664E+002   5.00625E-008   1.01460E-005
  2.04060E+002   2.06882E+002   2.05466E+002   4.55869E-008   9.36664E-006
  2.06882E+002   2.09742E+002   2.08307E+002   4.14402E-008   8.63237E-006
  2.09742E+002   2.12643E+002   2.11187E+002   3.76654E-008   7.95453E-006
  2.12643E+002   2.15583E+002   2.14108E+002   3.42627E-008   7.33596E-006
  2.15583E+002   2.18564E+002   2.17068E+002   3.11557E-008   6.76297E-006
  2.18564E+002   2.21586E+002   2.20069E+002   2.83734E-008   6.24417E-006
  2.21586E+002   2.24650E+002   2.23112E+002   2.58489E-008   5.76725E-006
  2.24650E+002   2.27756E+002   2.26197E+002   2.35338E-008   5.32333E-006
  2.27756E+002   2.30905E+002   2.29325E+002   2.14934E-008   4.92900E-006
  2.30905E+002   2.34098E+002   2.32496E+002   1.96117E-008   4.55968E-006
  2.34098E+002   2.37334E+002   2.35710E+002   1.79542E-008   4.23203E-006
