# columns: T_lo[K]  T_hi[K]  T_mid[K]  dP/dT[1/K]  dP/dlnT
  3.99064E+001   4.00173E+001   3.99618E+001   1.21508E-005   4.85569E-004
  4.00173E+001   4.01285E+001   4.00729E+001   2.29146E-005   9.18254E-004
  4.01285E+001   4.02400E+001   4.01842E+001   1.27132E-005   5.10871E-004
  4.02400E+001   4.03518E+001   4.02959E+001   2.56236E-005   1.03253E-003
  4.03518E+001   4.04639E+001   4.04078E+001   1.10582E-005   4.46838E-004
  4.04639E+001   4.05763E+001   4.05201E+001   1.65878E-005   6.72138E-004
  4.05763E+001   4.06891E+001   4.06327E+001   1.57100E-005   6.38338E-004
  4.06891E+001   4.08021E+001   4.07456E+001   1.45180E-005   5.91544E-004
  4.08021E+001   4.09155E+001   4.08588E+001   1.30513E-005   5.33259E-004
  4.09155E+001   4.10292E+001   4.09723E+001   1.10918E-005   4.54457E-004
  4.10292E+001   4.11432E+001   4.10861E+001   1.33806E-005   5.49757E-004
  4.11432E+001   4.12575E+001   4.12003E+001   1.28062E-005   5.27620E-004
  4.12575E+001   4.13721E+001   4.13148E+001   1.21593E-005   5.02359E-004
  4.13721E+001   4.14871E+001   4.14295E+001   9.93785E-006   4.11721E-004
  4.14871E+001   4.16023E+001   4.15447E+001   1.24774E-005   5.18370E-004
  4.16023E+001   4.17179E+001   4.16601E+001   9.76411E-006   4.06774E-004
  4.17179E+001   4.18338E+001   4.17758E+001   1.22667E-005   5.12452E-004
  4.18338E+001   4.19501E+001   4.18919E+001   7.59316E-006   3.18092E-004
  4.19501E+001   4.20666E+001   4.20083E+001   1.52113E-005   6.39002E-004
  4.20666E+001   4.21835E+001   4.21250E+001   5.13437E-006   2.16285E-004
  4.21835E+001   4.23007E+001   4.22420E+001   1.67194E-005   7.06260E-004
  4.23007E+001   4.24182E+001   4.23594E+001   3.60644E-006   1.52767E-004
  4.24182E+001   4.25361E+001   4.24771E+001   1.43389E-005   6.09074E-004
  4.25361E+001   4.26542E+001   4.25951E+001   6.17393E-006   2.62979E-004
  4.26542E+001   4.27728E+001   4.27135E+001   1.01647E-005   4.34170E-004
  4.27728E+001   4.28916E+001   4.28321E+001   8.76640E-006   3.75484E-004
  4.28916E+001   4.30108E+001   4.29511E+001   9.96738E-006   4.28111E-004
  4.30108E+001   4.31303E+001   4.30705E+001   9.57542E-006   4.12418E-004
  4.31303E+001   4.32501E+001   4.31901E+001   9.53165E-006   4.11673E-004
  4.32501E+001   4.33703E+001   4.33101E+001   8.47308E-006   3.66971E-004
  4.33703E+001   4.34908E+001   4.34305E+001   1.01090E-005   4.39037E-004
  4.34908E+001   4.36116E+001   4.35511E+001   6.33395E-006   2.75851E-004
  4.36116E+001   4.37328E+001   4.36721E+001   9.89015E-006   4.31924E-004
  4.37328E+001   4.38543E+001   4.37935E+001   7.22001E-006   3.16189E-004
  4.38543E+001   4.39761E+001   4.39152E+001   5.05790E-006   2.22118E-004
  4.39761E+001   4.40983E+001   4.40372E+001   1.02096E-005   4.49603E-004
  4.40983E+001   4.42208E+001   4.41595E+001   5.02609E-006   2.21950E-004
  4.42208E+001   4.43437E+001   4.42822E+001   1.05704E-005   4.68079E-004
  4.43437E+001   4.44669E+001   4.44053E+001   3.76606E-006   1.67233E-004
  4.44669E+001   4.45904E+001   4.45286E+001   1.06600E-005   4.74677E-004
  4.45904E+001   4.47143E+001   4.46523E+001   5.05289E-006   2.25623E-004
  4.47143E+001   4.48386E+001   4.47764E+001   7.37228E-006   3.30104E-004
  4.48386E+001   4.49631E+001   4.49008E+001   6.17965E-006   2.77472E-004
  4.49631E+001   4.50881E+001   4.50256E+001   7.55339E-006   3.40096E-004
  4.50881E+001   4.52133E+001   4.51507E+001   6.25167E-006   2.82267E-004
  4.52133E+001   4.53390E+001   4.52761E+001   7.92335E-006   3.58739E-004
  4.53390E+001   4.54649E+001   4.54019E+001   4.50925E-006   2.04729E-004
  4.54649E+001   4.55913E+001   4.55281E+001   7.24608E-006   3.29900E-004
  4.55913E+001   4.57179E+001   4.56545E+001   5.36296E-006   2.44844E-004
  4.57179E+001   4.58449E+001   4.57814E+001   5.98428E-006   2.73969E-004
  4.58449E+001   4.59723E+001   4.59086E+001   4.52119E-006   2.07561E-004
  4.59723E+001   4.61001E+001   4.60361E+001   4.67912E-006   2.15409E-004
  4.61001E+001   4.62281E+001   4.61640E+001   7.18197E-006   3.31549E-004
  4.62281E+001   4.63566E+001   4.62923E+001   4.88775E-006   2.26266E-004
  4.63566E+001   4.64854E+001   4.64209E+001   6.18732E-006   2.87221E-004
  4.64854E+001   4.66145E+001   4.65499E+001   4.43309E-006   2.06360E-004
  4.66145E+001   4.67440E+001   4.66792E+001   6.81773E-006   3.18246E-004
  4.67440E+001   4.68739E+001   4.68089E+001   3.23411E-006   1.51385E-004
  4.68739E+001   4.70041E+001   4.69390E+001   5.54300E-006   2.60183E-004
  4.70041E+001   4.71347E+001   4.70694E+001   4.13399E-006   1.94585E-004
  4.71347E+001   4.72657E+001   4.72002E+001   4.76352E-006   2.24839E-004
  4.72657E+001   4.73970E+001   4.73313E+001   4.01319E-006   1.89950E-004
  4.73970E+001   4.75287E+001   4.74628E+001   4.47299E-006   2.12301E-004
  4.75287E+001   4.76608E+001   4.75947E+001   4.28251E-006   2.03825E-004
  4.76608E+001   4.77932E+001   4.77269E+001   3.57936E-006   1.70832E-004
  4.77932E+001   4.79260E+001   4.78595E+001   4.39026E-006   2.10116E-004
  4.79260E+001   4.80591E+001   4.79925E+001   3.36461E-006   1.61476E-004
  4.80591E+001   4.81927E+001   4.81258E+001   4.75118E-006   2.28655E-004
  4.81927E+001   4.83266E+001   4.82596E+001   2.56850E-006   1.23955E-004
  4.83266E+001   4.84608E+001   4.83936E+001   5.53116E-006   2.67673E-004
  4.84608E+001   4.85955E+001   4.85281E+001   2.43303E-006   1.18071E-004
  4.85955E+001   4.87305E+001   4.86629E+001   4.28970E-006   2.08749E-004
  4.87305E+001   4.88659E+001   4.87981E+001   3.16558E-006   1.54475E-004
  4.88659E+001   4.90016E+001   4.89337E+001   3.05697E-006   1.49589E-004
  4.90016E+001   4.91378E+001   4.90697E+001   3.51002E-006   1.72236E-004
  4.91378E+001   4.92743E+001   4.92060E+001   2.87908E-006   1.41668E-004
  4.92743E+001   4.94112E+001   4.93427E+001   3.56635E-006   1.75973E-004
  4.94112E+001   4.95485E+001   4.94798E+001   3.55075E-006   1.75691E-004
  4.95485E+001   4.96862E+001   4.96173E+001   3.04373E-006   1.51022E-004
  4.96862E+001   4.98242E+001   4.97551E+001   2.33771E-006   1.16313E-004
  4.98242E+001   4.99627E+001   4.98934E+001   4.11313E-006   2.05218E-004
  4.99627E+001   5.01015E+001   5.00320E+001   2.09031E-006   1.04582E-004
  5.01015E+001   5.02407E+001   5.01710E+001   3.79830E-006   1.90565E-004
  5.02407E+001   5.03803E+001   5.03104E+001   1.24973E-006   6.28742E-005
  5.03803E+001   5.05202E+001   5.04502E+001   4.52149E-006   2.28110E-004
  5.05202E+001   5.06606E+001   5.05904E+001   1.24281E-006   6.28742E-005
  5.06606E+001   5.08014E+001   5.07309E+001   2.41684E-006   1.22609E-004
  5.08014E+001   5.09425E+001   5.08719E+001   2.84278E-006   1.44618E-004
  5.09425E+001   5.10840E+001   5.10132E+001   1.96440E-006   1.00210E-004
  5.10840E+001   5.12260E+001   5.11550E+001   2.22585E-006   1.13863E-004
  5.12260E+001   5.13683E+001   5.12971E+001   2.45931E-006   1.26155E-004
  5.13683E+001   5.15110E+001   5.14396E+001   2.61484E-006   1.34506E-004
  5.15110E+001   5.16541E+001   5.15825E+001   2.49061E-006   1.28472E-004
  5.16541E+001   5.17977E+001   5.17258E+001   1.87459E-006   9.69646E-005
  5.17977E+001   5.19416E+001   5.18696E+001   2.52091E-006   1.30759E-004
  5.19416E+001   5.20859E+001   5.20137E+001   2.24306E-006   1.16670E-004
  5.20859E+001   5.22306E+001   5.21582E+001   2.45058E-006   1.27818E-004
  5.22306E+001   5.23757E+001   5.23031E+001   1.73194E-006   9.05856E-005
  5.23757E+001   5.25212E+001   5.24484E+001   1.21086E-006   6.35078E-005
  5.25212E+001   5.26672E+001   5.25941E+001   2.45789E-006   1.29271E-004
  5.26672E+001   5.28135E+001   5.27403E+001   1.20416E-006   6.35078E-005
  5.28135E+001   5.29602E+001   5.28868E+001   2.11860E-006   1.12046E-004
  5.29602E+001   5.31074E+001   5.30337E+001   1.07025E-006   5.67594E-005
  5.31074E+001   5.32549E+001   5.31811E+001   1.82263E-006   9.69296E-005
  5.32549E+001   5.34029E+001   5.33289E+001   7.57151E-007   4.03780E-005
  5.34029E+001   5.35513E+001   5.34770E+001   2.38099E-006   1.27328E-004
  5.35513E+001   5.37000E+001   5.36256E+001   6.71405E-007   3.60045E-005
  5.37000E+001   5.38492E+001   5.37746E+001   2.01995E-006   1.08622E-004
  5.38492E+001   5.39989E+001   5.39240E+001   1.01459E-006   5.47106E-005
  5.39989E+001   5.41489E+001   5.40738E+001   2.00877E-006   1.08622E-004
  5.41489E+001   5.42993E+001   5.42241E+001   1.00897E-006   5.47106E-005
  5.42993E+001   5.44502E+001   5.43747E+001   1.63341E-006   8.88162E-005
  5.44502E+001   5.46015E+001   5.45258E+001   6.53723E-007   3.56448E-005
  5.46015E+001   5.47532E+001   5.46773E+001   1.52621E-006   8.34492E-005
  5.47532E+001   5.49053E+001   5.48292E+001   1.52857E-006   8.38102E-005
  5.49053E+001   5.50579E+001   5.49815E+001   6.31904E-007   3.47431E-005
  5.50579E+001   5.52108E+001   5.51343E+001   1.81757E-006   1.00211E-004
  5.52108E+001   5.53642E+001   5.52875E+001   5.29136E-007   2.92546E-005
  5.53642E+001   5.55181E+001   5.54411E+001   1.52899E-006   8.47692E-005
  5.55181E+001   5.56723E+001   5.55951E+001   8.42533E-007   4.68408E-005
  5.56723E+001   5.58270E+001   5.57496E+001   1.73919E-006   9.69592E-005
  5.58270E+001   5.59821E+001   5.59045E+001   5.16973E-007   2.89011E-005
  5.59821E+001   5.61376E+001   5.60598E+001   1.97583E-006   1.10765E-004
  5.61376E+001   5.62936E+001   5.62156E+001   4.18123E-007   2.35050E-005
  5.62936E+001   5.64500E+001   5.63718E+001   1.94937E-006   1.09890E-004
  5.64500E+001   5.66069E+001   5.65284E+001   4.79056E-007   2.70803E-005
  5.66069E+001   5.67641E+001   5.66854E+001   1.44986E-006   8.21858E-005
  5.67641E+001   5.69218E+001   5.68429E+001   7.64721E-007   4.34690E-005
  5.69218E+001   5.70800E+001   5.70009E+001   1.61282E-006   9.19322E-005
  5.70800E+001   5.72386E+001   5.71592E+001   5.62534E-007   3.21540E-005
  5.72386E+001   5.73976E+001   5.73180E+001   7.47730E-007   4.28584E-005
  5.73976E+001   5.75571E+001   5.74773E+001   1.41322E-006   8.12278E-005
  5.75571E+001   5.77170E+001   5.76370E+001   7.20849E-007   4.15476E-005
  5.77170E+001   5.78774E+001   5.77971E+001   1.65667E-006   9.57509E-005
  5.78774E+001   5.80382E+001   5.79577E+001   5.21631E-007   3.02326E-005
  5.80382E+001   5.81994E+001   5.81187E+001   1.32456E-006   7.69818E-005
  5.81994E+001   5.83611E+001   5.82802E+001   5.23366E-007   3.05019E-005
  5.83611E+001   5.85233E+001   5.84421E+001   1.60391E-006   9.37360E-005
  5.85233E+001   5.86859E+001   5.86045E+001   6.49288E-007   3.80512E-005
  5.86859E+001   5.88489E+001   5.87673E+001   1.29707E-006   7.62255E-005
  5.88489E+001   5.90124E+001   5.89306E+001   5.17589E-007   3.05019E-005
  5.90124E+001   5.91764E+001   5.90944E+001   1.01666E-006   6.00787E-005
  5.91764E+001   5.93408E+001   5.92585E+001   7.41716E-007   4.39531E-005
  5.93408E+001   5.95057E+001   5.94232E+001   1.01103E-006   6.00787E-005
  5.95057E+001   5.96710E+001   5.95883E+001   7.37612E-007   4.39531E-005
  5.96710E+001   5.98368E+001   5.97539E+001   2.35726E-007   1.40856E-005
  5.98368E+001   6.00031E+001   5.99199E+001   1.47757E-006   8.85357E-005
  6.00031E+001   6.01698E+001   6.00864E+001   2.34422E-007   1.40856E-005
  6.01698E+001   6.03369E+001   6.02533E+001   1.22481E-006   7.37991E-005
  6.03369E+001   6.05046E+001   6.04207E+001   4.62059E-007   2.79179E-005
  6.05046E+001   6.06727E+001   6.05886E+001   9.58925E-007   5.80999E-005
  6.06727E+001   6.08413E+001   6.07569E+001   4.63491E-007   2.81603E-005
  6.08413E+001   6.10103E+001   6.09257E+001   1.14045E-006   6.94827E-005
  6.10103E+001   6.11798E+001   6.10950E+001   4.60926E-007   2.81603E-005
  6.11798E+001   6.13498E+001   6.12647E+001   9.13150E-007   5.59439E-005
  6.13498E+001   6.15202E+001   6.14350E+001   6.78750E-007   4.16990E-005
  6.15202E+001   6.16912E+001   6.16057E+001   6.71780E-007   4.13855E-005
  6.16912E+001   6.18626E+001   6.17768E+001   6.74994E-007   4.16990E-005
  6.18626E+001   6.20345E+001   6.19485E+001   6.68063E-007   4.13855E-005
  6.20345E+001   6.22068E+001   6.21206E+001   6.50424E-007   4.04047E-005
  6.22068E+001   6.23796E+001   6.22932E+001   7.10087E-007   4.42336E-005
  6.23796E+001   6.25530E+001   6.24662E+001   7.38012E-007   4.61009E-005
  6.25530E+001   6.27268E+001   6.26398E+001   9.09355E-008   5.69618E-006
  6.27268E+001   6.29010E+001   6.28138E+001   9.48332E-007   5.95684E-005
  6.29010E+001   6.30758E+001   6.29884E+001   2.64818E-007   1.66805E-005
  6.30758E+001   6.32511E+001   6.31634E+001   8.46659E-007   5.34779E-005
  6.32511E+001   6.34268E+001   6.33389E+001   4.04497E-007   2.56204E-005
  6.34268E+001   6.36030E+001   6.35148E+001   8.22518E-007   5.22421E-005
  6.36030E+001   6.37797E+001   6.36913E+001   4.02259E-007   2.56204E-005
  6.37797E+001   6.39569E+001   6.38683E+001   5.86892E-007   3.74838E-005
  6.39569E+001   6.41346E+001   6.40457E+001   5.92426E-007   3.79423E-005
  6.41346E+001   6.43128E+001   6.42237E+001   5.83644E-007   3.74838E-005
  6.43128E+001   6.44915E+001   6.44021E+001   5.89147E-007   3.79423E-005
  6.44915E+001   6.46707E+001   6.45810E+001   5.80415E-007   3.74838E-005
  6.46707E+001   6.48504E+001   6.47605E+001   5.85887E-007   3.79423E-005
  6.48504E+001   6.50305E+001   6.49404E+001   3.82575E-007   2.48446E-005
  6.50305E+001   6.52112E+001   6.51208E+001   7.58804E-007   4.94140E-005
  6.52112E+001   6.53924E+001   6.53018E+001   0.00000E+000   0.00000E+000
  6.53924E+001   6.55741E+001   6.54832E+001   9.52802E-007   6.23926E-005
  6.55741E+001   6.57563E+001   6.56651E+001   1.80704E-007   1.18660E-005
  6.57563E+001   6.59390E+001   6.58476E+001   7.56379E-007   4.98057E-005
  6.59390E+001   6.61222E+001   6.60305E+001   3.70326E-007   2.44528E-005
  6.61222E+001   6.63059E+001   6.62140E+001   7.35136E-007   4.86763E-005
  6.63059E+001   6.64901E+001   6.63980E+001   3.51342E-007   2.33284E-005
  6.64901E+001   6.66749E+001   6.65824E+001   3.58313E-007   2.38574E-005
  6.66749E+001   6.68601E+001   6.67674E+001   5.33948E-007   3.56503E-005
  6.68601E+001   6.70459E+001   6.69529E+001   3.39880E-007   2.27560E-005
  6.70459E+001   6.72322E+001   6.71390E+001   3.47464E-007   2.33284E-005
  6.72322E+001   6.74190E+001   6.73255E+001   3.37999E-007   2.27560E-005
  6.74190E+001   6.76063E+001   6.75125E+001   3.45541E-007   2.33284E-005
  6.76063E+001   6.77941E+001   6.77001E+001   3.36129E-007   2.27560E-005
  6.77941E+001   6.79825E+001   6.78882E+001   3.43629E-007   2.33284E-005
  6.79825E+001   6.81713E+001   6.80768E+001   0.00000E+000   0.00000E+000
  6.81713E+001   6.83608E+001   6.82660E+001   5.01251E-007   3.42184E-005
  6.83608E+001   6.85507E+001   6.84557E+001   1.57922E-007   1.08106E-005
  6.85507E+001   6.87411E+001   6.86459E+001   3.31498E-007   2.27560E-005
  6.87411E+001   6.89321E+001   6.88366E+001   3.23564E-007   2.22731E-005
  6.89321E+001   6.91237E+001   6.90278E+001   3.29664E-007   2.27560E-005
  6.91237E+001   6.93157E+001   6.92196E+001   3.21774E-007   2.22731E-005
  6.93157E+001   6.95083E+001   6.94119E+001   3.13123E-007   2.17345E-005
  6.95083E+001   6.97014E+001   6.96048E+001   3.05381E-007   2.12560E-005
  6.97014E+001   6.98951E+001   6.97982E+001   3.11390E-007   2.17345E-005
  6.98951E+001   7.00893E+001   6.99921E+001   3.03691E-007   2.12560E-005
  7.00893E+001   7.02840E+001   7.01866E+001   2.95467E-007   2.07378E-005
  7.02840E+001   7.04793E+001   7.03816E+001   3.02011E-007   2.12560E-005
  7.04793E+001   7.06751E+001   7.05771E+001   1.48607E-007   1.04883E-005
  7.06751E+001   7.08715E+001   7.07732E+001   4.45162E-007   3.15055E-005
  7.08715E+001   7.10684E+001   7.09699E+001   0.00000E+000   0.00000E+000
  7.10684E+001   7.12658E+001   7.11670E+001   4.38169E-007   3.11832E-005
  7.12658E+001   7.14638E+001   7.13648E+001   1.51484E-007   1.08106E-005
  7.14638E+001   7.16624E+001   7.15630E+001   2.89784E-007   2.07378E-005
  7.16624E+001   7.18615E+001   7.17619E+001   2.82882E-007   2.03002E-005
  7.18615E+001   7.20612E+001   7.19613E+001   2.88180E-007   2.07378E-005
  7.20612E+001   7.22614E+001   7.21612E+001   2.81317E-007   2.03002E-005
  7.22614E+001   7.24621E+001   7.23617E+001   2.86585E-007   2.07378E-005
  7.24621E+001   7.26635E+001   7.25627E+001   2.79760E-007   2.03002E-005
  7.26635E+001   7.28654E+001   7.27643E+001   1.40859E-007   1.02495E-005
  7.28654E+001   7.30678E+001   7.29665E+001   2.44554E-007   1.78443E-005
  7.30678E+001   7.32708E+001   7.31692E+001   1.40080E-007   1.02495E-005
  7.32708E+001   7.34744E+001   7.33725E+001   2.43201E-007   1.78443E-005
  7.34744E+001   7.36785E+001   7.35764E+001   1.08588E-007   7.98948E-006
  7.36785E+001   7.38832E+001   7.37808E+001   1.33568E-007   9.85480E-006
  7.38832E+001   7.40885E+001   7.39858E+001   1.07987E-007   7.98948E-006
  7.40885E+001   7.42944E+001   7.41914E+001   0.00000E+000   0.00000E+000
  7.42944E+001   7.45008E+001   7.43975E+001   2.39850E-007   1.78443E-005
  7.45008E+001   7.47078E+001   7.46042E+001   0.00000E+000   0.00000E+000
  7.47078E+001   7.49153E+001   7.48115E+001   2.38523E-007   1.78443E-005
  7.49153E+001   7.51235E+001   7.50193E+001   1.06499E-007   7.98948E-006
  7.51235E+001   7.53322E+001   7.52278E+001   1.19466E-007   8.98717E-006
  7.53322E+001   7.55415E+001   7.54368E+001   1.05910E-007   7.98948E-006
  7.55415E+001   7.57514E+001   7.56464E+001   1.18805E-007   8.98717E-006
  7.57514E+001   7.59619E+001   7.58566E+001   0.00000E+000   0.00000E+000
  7.59619E+001   7.61729E+001   7.60673E+001   1.18148E-007   8.98717E-006
  7.61729E+001   7.63846E+001   7.62787E+001   0.00000E+000   0.00000E+000
  7.63846E+001   7.65968E+001   7.64906E+001   1.17494E-007   8.98717E-006
  7.65968E+001   7.68096E+001   7.67031E+001   0.00000E+000   0.00000E+000
  7.68096E+001   7.70230E+001   7.69162E+001   1.16844E-007   8.98717E-006
  7.70230E+001   7.72370E+001   7.71299E+001   0.00000E+000   0.00000E+000
  7.72370E+001   7.74516E+001   7.73442E+001   1.16197E-007   8.98717E-006
  7.74516E+001   7.76668E+001   7.75591E+001   0.00000E+000   0.00000E+000
  7.76668E+001   7.78826E+001   7.77746E+001   0.00000E+000   0.00000E+000
  7.78826E+001   7.80990E+001   7.79907E+001   1.15234E-007   8.98717E-006
  7.80990E+001   7.83160E+001   7.82074E+001   0.00000E+000   0.00000E+000
  7.83160E+001   7.85336E+001   7.84247E+001   1.14596E-007   8.98717E-006
  7.85336E+001   7.87517E+001   7.86426E+001   0.00000E+000   0.00000E+000
  7.87517E+001   7.89706E+001   7.88611E+001   0.00000E+000   0.00000E+000
  7.89706E+001   7.91900E+001   7.90802E+001   0.00000E+000   0.00000E+000
  7.91900E+001   7.94100E+001   7.92999E+001   0.00000E+000   0.00000E+000
  7.94100E+001   7.96306E+001   7.95202E+001   0.00000E+000   0.00000E+000
  7.96306E+001   7.98519E+001   7.97412E+001   0.00000E+000   0.00000E+000
  7.98519E+001   8.00737E+001   7.99627E+001   0.00000E+000   0.00000E+000
  8.00737E+001   8.02962E+001   8.01849E+001   0.00000E+000   0.00000E+000
  8.02962E+001   8.05193E+001   8.04077E+001   0.00000E+000   0.00000E+000
  8.05193E+001   8.07430E+001   8.06311E+001   0.00000E+000   0.00000E+000
  8.07430E+001   8.09673E+001   8.08551E+001   0.00000E+000   0.00000E+000
  8.09673E+001   8.11923E+001   8.10797E+001   0.00000E+000   0.00000E+000
  8.11923E+001   8.14179E+001   8.13050E+001   0.00000E+000   0.00000E+000
  8.14179E+001   8.16441E+001   8.15309E+001   0.00000E+000   0.00000E+000
  8.16441E+001   8.18709E+001   8.17574E+001   0.00000E+000   0.00000E+000
  8.18709E+001   8.20984E+001   8.19846E+001   0.00000E+000   0.00000E+000
  8.20984E+001   8.23265E+001   8.22124E+001   0.00000E+000   0.00000E+000
