# columns: T_lo[K]  T_hi[K]  T_mid[K]  dP/dT[1/K]  dP/dlnT
  5.49779E+001   5.53938E+001   5.51855E+001   7.50346E-005   4.14083E-003
  5.53938E+001   5.58129E+001   5.56030E+001   6.93483E-005   3.85598E-003
  5.58129E+001   5.62352E+001   5.60237E+001   6.41730E-005   3.59521E-003
  5.62352E+001   5.66606E+001   5.64475E+001   5.93750E-005   3.35158E-003
  5.66606E+001   5.70893E+001   5.68745E+001   5.54083E-005   3.15133E-003
  5.70893E+001   5.75212E+001   5.73048E+001   5.16977E-005   2.96254E-003
  5.75212E+001   5.79564E+001   5.77384E+001   4.83606E-005   2.79227E-003
  5.79564E+001   5.83948E+001   5.81752E+001   4.52183E-005   2.63059E-003
  5.83948E+001   5.88366E+001   5.86153E+001   4.25813E-005   2.49592E-003
  5.88366E+001   5.92817E+001   5.90588E+001   4.00400E-005   2.36472E-003
  5.92817E+001   5.97302E+001   5.95056E+001   3.75418E-005   2.23395E-003
  5.97302E+001   6.01821E+001   5.99557E+001   3.54299E-005   2.12423E-003
  6.01821E+001   6.06374E+001   6.04093E+001   3.34162E-005   2.01865E-003
  6.06374E+001   6.10962E+001   6.08664E+001   3.14964E-005   1.91708E-003
  6.10962E+001   6.15584E+001   6.13268E+001   2.96053E-005   1.81561E-003
  6.15584E+001   6.20241E+001   6.17908E+001   2.77798E-005   1.71654E-003
  6.20241E+001   6.24933E+001   6.22583E+001   2.62503E-005   1.63430E-003
  6.24933E+001   6.29661E+001   6.27293E+001   2.45461E-005   1.53976E-003
  6.29661E+001   6.34425E+001   6.32039E+001   2.29887E-005   1.45298E-003
  6.34425E+001   6.39225E+001   6.36820E+001   2.13078E-005   1.35693E-003
  6.39225E+001   6.44061E+001   6.41638E+001   1.98292E-005   1.27232E-003
  6.44061E+001   6.48933E+001   6.46492E+001   1.80289E-005   1.16556E-003
  6.48933E+001   6.53843E+001   6.51383E+001   1.61567E-005   1.05242E-003
  6.53843E+001   6.58789E+001   6.56311E+001   1.41433E-005   9.28245E-004
  6.58789E+001   6.63773E+001   6.61277E+001   1.23188E-005   8.14617E-004
  6.63773E+001   6.68795E+001   6.66280E+001   1.03709E-005   6.90993E-004
  6.68795E+001   6.73855E+001   6.71320E+001   8.63436E-006   5.79643E-004
  6.73855E+001   6.78953E+001   6.76399E+001   7.04156E-006   4.76292E-004
  6.78953E+001   6.84089E+001   6.81516E+001   5.34880E-006   3.64530E-004
  6.84089E+001   6.89265E+001   6.86672E+001   3.74660E-006   2.57269E-004
  6.89265E+001   6.94479E+001   6.91867E+001   2.22662E-006   1.54053E-004
  6.94479E+001   6.99734E+001   6.97102E+001   1.14082E-006   7.95270E-005
  6.99734E+001   7.05027E+001   7.02375E+001   7.95280E-007   5.58587E-005
  7.05027E+001   7.10361E+001   7.07689E+001   6.69057E-007   4.73485E-005
  7.10361E+001   7.15735E+001   7.13043E+001   5.97790E-007   4.26251E-005
  7.15735E+001   7.21150E+001   7.18438E+001   5.53963E-007   3.97989E-005
  7.21150E+001   7.26606E+001   7.23873E+001   4.66985E-007   3.38039E-005
  7.26606E+001   7.32103E+001   7.29349E+001   4.44415E-007   3.24134E-005
  7.32103E+001   7.37642E+001   7.34867E+001   4.21948E-007   3.10076E-005
  7.37642E+001   7.43222E+001   7.40427E+001   3.94159E-007   2.91846E-005
  7.43222E+001   7.48845E+001   7.46029E+001   3.62245E-007   2.70246E-005
  7.48845E+001   7.54511E+001   7.51673E+001   3.43427E-007   2.58145E-005
  7.54511E+001   7.60219E+001   7.57359E+001   3.21440E-007   2.43446E-005
  7.60219E+001   7.65970E+001   7.63089E+001   3.13618E-007   2.39319E-005
  7.65970E+001   7.71765E+001   7.68862E+001   2.87276E-007   2.20876E-005
  7.71765E+001   7.77604E+001   7.74679E+001   2.79064E-007   2.16186E-005
  7.77604E+001   7.83487E+001   7.80540E+001   2.80068E-007   2.18605E-005
  7.83487E+001   7.89414E+001   7.86445E+001   2.45747E-007   1.93267E-005
  7.89414E+001   7.95386E+001   7.92395E+001   2.36909E-007   1.87726E-005
  7.95386E+001   8.01404E+001   7.98389E+001   2.37902E-007   1.89939E-005
  8.01404E+001   8.07467E+001   8.04430E+001   2.30938E-007   1.85774E-005
  8.07467E+001   8.13576E+001   8.10516E+001   2.10137E-007   1.70320E-005
  8.13576E+001   8.19731E+001   8.16647E+001   1.99662E-007   1.63054E-005
  8.19731E+001   8.25932E+001   8.22826E+001   2.03138E-007   1.67147E-005
  8.25932E+001   8.32181E+001   8.29051E+001   1.92031E-007   1.59204E-005
  8.32181E+001   8.38477E+001   8.35323E+001   1.75545E-007   1.46637E-005
  8.38477E+001   8.44820E+001   8.41642E+001   1.69923E-007   1.43015E-005
  8.44820E+001   8.51212E+001   8.48010E+001   1.67549E-007   1.42083E-005
  8.51212E+001   8.57651E+001   8.54425E+001   1.51929E-007   1.29812E-005
  8.57651E+001   8.64140E+001   8.60890E+001   1.44053E-007   1.24014E-005
  8.64140E+001   8.70678E+001   8.67403E+001   1.37657E-007   1.19404E-005
  8.70678E+001   8.77265E+001   8.73965E+001   1.35563E-007   1.18477E-005
  8.77265E+001   8.83901E+001   8.80577E+001   1.24463E-007   1.09599E-005
  8.83901E+001   8.90589E+001   8.87239E+001   1.17210E-007   1.03994E-005
  8.90589E+001   8.97326E+001   8.93951E+001   1.16581E-007   1.04218E-005
  8.97326E+001   9.04115E+001   9.00714E+001   1.11820E-007   1.00718E-005
  9.04115E+001   9.10955E+001   9.07529E+001   1.01366E-007   9.19924E-006
  9.10955E+001   9.17847E+001   9.14394E+001   9.86828E-008   9.02352E-006
  9.17847E+001   9.24791E+001   9.21312E+001   9.80606E-008   9.03446E-006
  9.24791E+001   9.31787E+001   9.28282E+001   9.12057E-008   8.46649E-006
  9.31787E+001   9.38836E+001   9.35305E+001   8.43159E-008   7.88612E-006
  9.38836E+001   9.45939E+001   9.42381E+001   8.38149E-008   7.89858E-006
  9.45939E+001   9.53096E+001   9.49511E+001   8.46186E-008   8.03465E-006
  9.53096E+001   9.60306E+001   9.56694E+001   8.02685E-008   7.67926E-006
  9.60306E+001   9.67571E+001   9.63932E+001   7.02095E-008   6.76773E-006
  9.67571E+001   9.74891E+001   9.71225E+001   7.26673E-008   7.05764E-006
  9.74891E+001   9.82267E+001   9.78572E+001   7.07576E-008   6.92416E-006
  9.82267E+001   9.89698E+001   9.85976E+001   6.51901E-008   6.42760E-006
  9.89698E+001   9.97186E+001   9.93435E+001   6.29924E-008   6.25790E-006
  9.97186E+001   1.00473E+002   1.00095E+002   5.93877E-008   5.94443E-006
  1.00473E+002   1.01233E+002   1.00852E+002   5.83045E-008   5.88016E-006
  1.01233E+002   1.01999E+002   1.01615E+002   5.13731E-008   5.22030E-006
  1.01999E+002   1.02771E+002   1.02384E+002   5.03593E-008   5.15600E-006
  1.02771E+002   1.03548E+002   1.03159E+002   4.91563E-008   5.07091E-006
  1.03548E+002   1.04332E+002   1.03939E+002   4.61768E-008   4.79958E-006
  1.04332E+002   1.05121E+002   1.04725E+002   4.26407E-008   4.46558E-006
  1.05121E+002   1.05916E+002   1.05518E+002   4.28230E-008   4.51860E-006
  1.05916E+002   1.06717E+002   1.06316E+002   3.93210E-008   4.18046E-006
  1.06717E+002   1.07525E+002   1.07120E+002   3.94436E-008   4.22522E-006
  1.07525E+002   1.08338E+002   1.07931E+002   3.55057E-008   3.83217E-006
  1.08338E+002   1.09158E+002   1.08747E+002   3.47548E-008   3.77950E-006
  1.09158E+002   1.09984E+002   1.09570E+002   3.32483E-008   3.64302E-006
  1.09984E+002   1.10816E+002   1.10399E+002   3.12427E-008   3.44918E-006
  1.10816E+002   1.11654E+002   1.11234E+002   3.01927E-008   3.35847E-006
  1.11654E+002   1.12499E+002   1.12076E+002   3.02941E-008   3.39524E-006
  1.12499E+002   1.13350E+002   1.12924E+002   2.65236E-008   2.99515E-006
  1.13350E+002   1.14208E+002   1.13778E+002   2.57506E-008   2.92986E-006
  1.14208E+002   1.15072E+002   1.14639E+002   2.44181E-008   2.79927E-006
  1.15072E+002   1.15942E+002   1.15506E+002   2.39842E-008   2.77032E-006
  1.15942E+002   1.16819E+002   1.16380E+002   2.12782E-008   2.47636E-006
  1.16819E+002   1.17703E+002   1.17260E+002   2.07495E-008   2.43310E-006
  1.17703E+002   1.18594E+002   1.18147E+002   2.05014E-008   2.42219E-006
  1.18594E+002   1.19491E+002   1.19041E+002   1.80058E-008   2.14344E-006
  1.19491E+002   1.20395E+002   1.19942E+002   1.76566E-008   2.11777E-006
  1.20395E+002   1.21306E+002   1.20849E+002   1.75258E-008   2.11799E-006
  1.21306E+002   1.22223E+002   1.21764E+002   1.69771E-008   2.06720E-006
  1.22223E+002   1.23148E+002   1.22685E+002   1.42693E-008   1.75063E-006
  1.23148E+002   1.24080E+002   1.23613E+002   1.47499E-008   1.82328E-006
  1.24080E+002   1.25018E+002   1.24548E+002   1.40179E-008   1.74591E-006
  1.25018E+002   1.25964E+002   1.25490E+002   1.35467E-008   1.69998E-006
  1.25964E+002   1.26917E+002   1.26440E+002   1.24125E-008   1.56943E-006
  1.26917E+002   1.27877E+002   1.27396E+002   1.17601E-008   1.49820E-006
  1.27877E+002   1.28845E+002   1.28360E+002   1.16843E-008   1.49980E-006
  1.28845E+002   1.29820E+002   1.29331E+002   1.06628E-008   1.37904E-006
  1.29820E+002   1.30802E+002   1.30310E+002   1.10823E-008   1.44414E-006
  1.30802E+002   1.31791E+002   1.31296E+002   1.04492E-008   1.37194E-006
  1.31791E+002   1.32788E+002   1.32289E+002   1.01001E-008   1.33614E-006
  1.32788E+002   1.33793E+002   1.33290E+002   9.29151E-009   1.23847E-006
  1.33793E+002   1.34805E+002   1.34298E+002   1.00038E-008   1.34350E-006
  1.34805E+002   1.35825E+002   1.35314E+002   8.99716E-009   1.21745E-006
  1.35825E+002   1.36853E+002   1.36338E+002   8.06358E-009   1.09937E-006
  1.36853E+002   1.37888E+002   1.37369E+002   7.61327E-009   1.04583E-006
  1.37888E+002   1.38931E+002   1.38409E+002   7.76415E-009   1.07463E-006
  1.38931E+002   1.39982E+002   1.39456E+002   7.38374E-009   1.02971E-006
  1.39982E+002   1.41041E+002   1.40511E+002   6.30488E-009   8.85905E-007
  1.41041E+002   1.42108E+002   1.41574E+002   6.49922E-009   9.20121E-007
  1.42108E+002   1.43183E+002   1.42645E+002   6.56403E-009   9.36328E-007
  1.43183E+002   1.44267E+002   1.43724E+002   5.96771E-009   8.57706E-007
  1.44267E+002   1.45358E+002   1.44811E+002   5.47105E-009   7.92272E-007
  1.45358E+002   1.46458E+002   1.45907E+002   5.36814E-009   7.83250E-007
  1.46458E+002   1.47566E+002   1.47011E+002   5.51151E-009   8.10253E-007
  1.47566E+002   1.48682E+002   1.48123E+002   4.62755E-009   6.85448E-007
  1.48682E+002   1.49807E+002   1.49244E+002   4.98256E-009   7.43616E-007
  1.49807E+002   1.50940E+002   1.50373E+002   4.56040E-009   6.85761E-007
  1.50940E+002   1.52082E+002   1.51510E+002   4.46950E-009   6.77177E-007
  1.52082E+002   1.53233E+002   1.52657E+002   4.21138E-009   6.42897E-007
  1.53233E+002   1.54392E+002   1.53811E+002   4.11132E-009   6.32370E-007
  1.54392E+002   1.55560E+002   1.54975E+002   4.09890E-009   6.35229E-007
  1.55560E+002   1.56737E+002   1.56148E+002   3.56837E-009   5.57194E-007
  1.56737E+002   1.57923E+002   1.57329E+002   3.76970E-009   5.93085E-007
  1.57923E+002   1.59118E+002   1.58519E+002   3.63181E-009   5.75713E-007
  1.59118E+002   1.60321E+002   1.59718E+002   3.21188E-009   5.12998E-007
  1.60321E+002   1.61534E+002   1.60927E+002   3.05615E-009   4.91818E-007
  1.61534E+002   1.62756E+002   1.62144E+002   3.07151E-009   4.98029E-007
  1.62756E+002   1.63988E+002   1.63371E+002   3.21260E-009   5.24847E-007
  1.63988E+002   1.65228E+002   1.64607E+002   2.74568E-009   4.51960E-007
  1.65228E+002   1.66478E+002   1.65852E+002   2.79663E-009   4.63829E-007
  1.66478E+002   1.67738E+002   1.67107E+002   3.03181E-009   5.06637E-007
  1.67738E+002   1.69007E+002   1.68371E+002   2.55582E-009   4.30327E-007
  1.69007E+002   1.70286E+002   1.69645E+002   2.34101E-009   3.97142E-007
  1.70286E+002   1.71574E+002   1.70928E+002   2.60219E-009   4.44789E-007
  1.71574E+002   1.72872E+002   1.72222E+002   2.55350E-009   4.39768E-007
  1.72872E+002   1.74180E+002   1.73525E+002   1.96891E-009   3.41655E-007
  1.74180E+002   1.75497E+002   1.74837E+002   2.04169E-009   3.56965E-007
  1.75497E+002   1.76825E+002   1.76160E+002   2.28518E-009   4.02558E-007
  1.76825E+002   1.78163E+002   1.77493E+002   1.75917E-009   3.12241E-007
  1.78163E+002   1.79511E+002   1.78836E+002   1.54121E-009   2.75624E-007
  1.79511E+002   1.80869E+002   1.80189E+002   1.88103E-009   3.38941E-007
  1.80869E+002   1.82237E+002   1.81552E+002   1.45629E-009   2.64393E-007
  1.82237E+002   1.83616E+002   1.82925E+002   1.22529E-009   2.24137E-007
  1.83616E+002   1.85005E+002   1.84309E+002   1.40810E-009   2.59527E-007
  1.85005E+002   1.86405E+002   1.85704E+002   1.48983E-009   2.76668E-007
  1.86405E+002   1.87815E+002   1.87109E+002   1.33507E-009   2.49803E-007
  1.87815E+002   1.89236E+002   1.88524E+002   1.11570E-009   2.10336E-007
  1.89236E+002   1.90668E+002   1.89950E+002   1.27622E-009   2.42419E-007
  1.90668E+002   1.92110E+002   1.91387E+002   1.07339E-009   2.05434E-007
  1.92110E+002   1.93563E+002   1.92835E+002   9.18881E-010   1.77193E-007
  1.93563E+002   1.95028E+002   1.94294E+002   1.05466E-009   2.04915E-007
  1.95028E+002   1.96503E+002   1.95764E+002   1.05962E-009   2.07436E-007
  1.96503E+002   1.97990E+002   1.97245E+002   8.47776E-010   1.67220E-007
  1.97990E+002   1.99488E+002   1.98737E+002   8.94884E-010   1.77847E-007
  1.99488E+002   2.00997E+002   2.00241E+002   9.36782E-010   1.87583E-007
  2.00997E+002   2.02518E+002   2.01756E+002   8.01518E-010   1.61711E-007
  2.02518E+002   2.04050E+002   2.03282E+002   6.16769E-010   1.25378E-007
  2.04050E+002   2.05593E+002   2.04820E+002   6.57151E-010   1.34598E-007
  2.05593E+002   2.07149E+002   2.06370E+002   6.55190E-010   1.35212E-007
  2.07149E+002   2.08716E+002   2.07931E+002   5.29447E-010   1.10089E-007
  2.08716E+002   2.10295E+002   2.09504E+002   5.84656E-010   1.22488E-007
  2.10295E+002   2.11886E+002   2.11089E+002   6.67130E-010   1.40824E-007
  2.11886E+002   2.13489E+002   2.12686E+002   4.68220E-010   9.95840E-008
  2.13489E+002   2.15104E+002   2.14295E+002   4.82880E-010   1.03479E-007
  2.15104E+002   2.16732E+002   2.15916E+002   4.46156E-010   9.63327E-008
  2.16732E+002   2.18371E+002   2.17550E+002   4.06130E-010   8.83538E-008
  2.18371E+002   2.20023E+002   2.19196E+002   3.82867E-010   8.39230E-008
  2.20023E+002   2.21688E+002   2.20854E+002   4.16623E-010   9.20132E-008
  2.21688E+002   2.23365E+002   2.22525E+002   3.89629E-010   8.67024E-008
  2.23365E+002   2.25055E+002   2.24208E+002   3.06875E-010   6.88042E-008
  2.25055E+002   2.26758E+002   2.25905E+002   3.93460E-010   8.88847E-008
  2.26758E+002   2.28473E+002   2.27614E+002   2.90054E-010   6.60203E-008
  2.28473E+002   2.30202E+002   2.29336E+002   3.17657E-010   7.28502E-008
  2.30202E+002   2.31943E+002   2.31071E+002   2.97022E-010   6.86333E-008
  2.31943E+002   2.33698E+002   2.32819E+002   3.05971E-010   7.12360E-008
  2.33698E+002   2.35466E+002   2.34580E+002   3.03659E-010   7.12325E-008
  2.35466E+002   2.37247E+002   2.36355E+002   2.53182E-010   5.98410E-008
  2.37247E+002   2.39042E+002   2.38143E+002   2.86963E-010   6.83384E-008
  2.39042E+002   2.40851E+002   2.39945E+002   2.36447E-010   5.67344E-008
  2.40851E+002   2.42673E+002   2.41760E+002   2.18685E-010   5.28694E-008
  2.42673E+002   2.44509E+002   2.43589E+002   2.54246E-010   6.19317E-008
  2.44509E+002   2.46359E+002   2.45432E+002   2.25325E-010   5.53021E-008
  2.46359E+002   2.48222E+002   2.47289E+002   1.96856E-010   4.86805E-008
  2.48222E+002   2.50100E+002   2.49160E+002   2.14686E-010   5.34912E-008
  2.50100E+002   2.51992E+002   2.51045E+002   1.40332E-010   3.52298E-008
  2.51992E+002   2.53899E+002   2.52944E+002   1.58690E-010   4.01399E-008
  2.53899E+002   2.55820E+002   2.54857E+002   1.33752E-010   3.40877E-008
  2.55820E+002   2.57755E+002   2.56786E+002   1.51416E-010   3.88815E-008
  2.57755E+002   2.59705E+002   2.58728E+002   1.41029E-010   3.64884E-008
  2.59705E+002   2.61670E+002   2.60686E+002   1.24677E-010   3.25015E-008
  2.61670E+002   2.63650E+002   2.62658E+002   1.28320E-010   3.37043E-008
  2.63650E+002   2.65644E+002   2.64645E+002   1.12657E-010   2.98141E-008
  2.65644E+002   2.67654E+002   2.66647E+002   9.18982E-011   2.45045E-008
  2.67654E+002   2.69679E+002   2.68664E+002   1.25098E-010   3.36095E-008
  2.69679E+002   2.71719E+002   2.70697E+002   9.82365E-011   2.65924E-008
  2.71719E+002   2.73775E+002   2.72745E+002   9.50874E-011   2.59347E-008
  2.73775E+002   2.75846E+002   2.74808E+002   1.04988E-010   2.88516E-008
  2.75846E+002   2.77933E+002   2.76887E+002   9.37056E-011   2.59460E-008
  2.77933E+002   2.80036E+002   2.78982E+002   7.59947E-011   2.12012E-008
  2.80036E+002   2.82154E+002   2.81093E+002   6.74860E-011   1.89699E-008
  2.82154E+002   2.84289E+002   2.83219E+002   6.66137E-011   1.88663E-008
  2.84289E+002   2.86440E+002   2.85362E+002   6.43454E-011   1.83618E-008
  2.86440E+002   2.88607E+002   2.87521E+002   5.34903E-011   1.53796E-008
  2.88607E+002   2.90790E+002   2.89696E+002   5.68780E-011   1.64774E-008
  2.90790E+002   2.92990E+002   2.91888E+002   4.96222E-011   1.44841E-008
  2.92990E+002   2.95207E+002   2.94096E+002   4.29539E-011   1.26326E-008
  2.95207E+002   2.97440E+002   2.96321E+002   4.87660E-011   1.44504E-008
  2.97440E+002   2.99690E+002   2.98563E+002   4.67765E-011   1.39658E-008
  2.99690E+002   3.01957E+002   3.00822E+002   3.85580E-011   1.15991E-008
  3.01957E+002   3.04242E+002   3.03098E+002   4.17997E-011   1.26694E-008
  3.04242E+002   3.06544E+002   3.05391E+002   4.55732E-011   1.39177E-008
  3.06544E+002   3.08863E+002   3.07701E+002   3.52115E-011   1.08347E-008
  3.08863E+002   3.11199E+002   3.10029E+002   4.48842E-011   1.39154E-008
  3.11199E+002   3.13554E+002   3.12374E+002   3.39736E-011   1.06125E-008
  3.13554E+002   3.15926E+002   3.14738E+002   3.58267E-011   1.12760E-008
  3.15926E+002   3.18316E+002   3.17119E+002   3.41673E-011   1.08351E-008
  3.18316E+002   3.20724E+002   3.19518E+002   3.72381E-011   1.18983E-008
  3.20724E+002   3.23151E+002   3.21935E+002   2.87718E-011   9.26269E-009
  3.23151E+002   3.25596E+002   3.24371E+002   3.27319E-011   1.06173E-008
  3.25596E+002   3.28059E+002   3.26825E+002   2.76100E-011   9.02366E-009
  3.28059E+002   3.30541E+002   3.29297E+002   2.98459E-011   9.82821E-009
  3.30541E+002   3.33041E+002   3.31789E+002   3.12522E-011   1.03691E-008
  3.33041E+002   3.35561E+002   3.34299E+002   2.69137E-011   8.99725E-009
  3.35561E+002   3.38100E+002   3.36828E+002   2.68730E-011   9.05161E-009
  3.38100E+002   3.40658E+002   3.39376E+002   2.32583E-011   7.89335E-009
  3.40658E+002   3.43235E+002   3.41944E+002   2.30057E-011   7.86669E-009
  3.43235E+002   3.45831E+002   3.44531E+002   2.14323E-011   7.38409E-009
  3.45831E+002   3.48448E+002   3.47137E+002   1.69851E-011   5.89617E-009
  3.48448E+002   3.51084E+002   3.49763E+002   1.37224E-011   4.79959E-009
  3.51084E+002   3.53740E+002   3.52410E+002   1.91475E-011   6.74776E-009
  3.53740E+002   3.56416E+002   3.55076E+002   1.08402E-011   3.84912E-009
  3.56416E+002   3.59113E+002   3.57762E+002   1.34156E-011   4.79959E-009
  3.59113E+002   3.61830E+002   3.60469E+002   1.25772E-011   4.53369E-009
  3.61830E+002   3.64567E+002   3.63196E+002   2.29136E-012   8.32214E-010
  3.64567E+002   3.67325E+002   3.65943E+002   2.27415E-012   8.32214E-010
  3.67325E+002   3.70104E+002   3.68712E+002   4.51415E-012   1.66443E-009
  3.70104E+002   3.72904E+002   3.71501E+002   2.24013E-012   8.32214E-010
  3.72904E+002   3.75725E+002   3.74312E+002   2.22331E-012   8.32214E-010
  3.75725E+002   3.78568E+002   3.77144E+002   0.00000E+000   0.00000E+000
  3.78568E+002   3.81432E+002   3.79997E+002   0.00000E+000   0.00000E+000
  3.81432E+002   3.84318E+002   3.82872E+002   0.00000E+000   0.00000E+000
  3.84318E+002   3.87225E+002   3.85769E+002   0.00000E+000   0.00000E+000
  3.87225E+002   3.90155E+002   3.88687E+002   0.00000E+000   0.00000E+000
  3.90155E+002   3.93106E+002   3.91628E+002   0.00000E+000   0.00000E+000
