# columns: T_lo[K]  T_hi[K]  T_mid[K]  dP/dT[1/K]  dP/dlnT
  3.89905E+000   3.94147E+000   3.92020E+000   2.75729E-001   1.08092E+000
  3.94147E+000   3.98435E+000   3.96285E+000   2.74138E-001   1.08637E+000
  3.98435E+000   4.02770E+000   4.00596E+000   2.72448E-001   1.09142E+000
  4.02770E+000   4.07152E+000   4.04955E+000   2.70404E-001   1.09502E+000
  4.07152E+000   4.11581E+000   4.09360E+000   2.67681E-001   1.09579E+000
  4.11581E+000   4.16059E+000   4.13814E+000   2.65319E-001   1.09793E+000
  4.16059E+000   4.20586E+000   4.18316E+000   2.62364E-001   1.09752E+000
  4.20586E+000   4.25161E+000   4.22867E+000   2.58975E-001   1.09513E+000
  4.25161E+000   4.29787E+000   4.27468E+000   2.55888E-001   1.09384E+000
  4.29787E+000   4.34463E+000   4.32119E+000   2.52310E-001   1.09028E+000
  4.34463E+000   4.39190E+000   4.36820E+000   2.48841E-001   1.08699E+000
  4.39190E+000   4.43968E+000   4.41572E+000   2.45031E-001   1.08199E+000
  4.43968E+000   4.48798E+000   4.46377E+000   2.40799E-001   1.07487E+000
  4.48798E+000   4.53681E+000   4.51233E+000   2.36936E-001   1.06914E+000
  4.53681E+000   4.58617E+000   4.56142E+000   2.32826E-001   1.06202E+000
  4.58617E+000   4.63606E+000   4.61105E+000   2.28300E-001   1.05271E+000
  4.63606E+000   4.68650E+000   4.66121E+000   2.23945E-001   1.04386E+000
  4.68650E+000   4.73749E+000   4.71193E+000   2.19371E-001   1.03366E+000
  4.73749E+000   4.78903E+000   4.76319E+000   2.14876E-001   1.02350E+000
  4.78903E+000   4.84113E+000   4.81501E+000   2.10410E-001   1.01313E+000
  4.84113E+000   4.89380E+000   4.86740E+000   2.05604E-001   1.00076E+000
  4.89380E+000   4.94705E+000   4.92035E+000   2.01134E-001   9.89656E-001
  4.94705E+000   5.00087E+000   4.97389E+000   1.96546E-001   9.77602E-001
  5.00087E+000   5.05528E+000   5.02800E+000   1.91760E-001   9.64176E-001
  5.05528E+000   5.11028E+000   5.08270E+000   1.87202E-001   9.51494E-001
  5.11028E+000   5.16587E+000   5.13800E+000   1.82705E-001   9.38741E-001
  5.16587E+000   5.22208E+000   5.19390E+000   1.78083E-001   9.24950E-001
  5.22208E+000   5.27889E+000   5.25041E+000   1.73517E-001   9.11037E-001
  5.27889E+000   5.33632E+000   5.30753E+000   1.68875E-001   8.96311E-001
  5.33632E+000   5.39438E+000   5.36527E+000   1.64263E-001   8.81321E-001
  5.39438E+000   5.45307E+000   5.42364E+000   1.59922E-001   8.67367E-001
  5.45307E+000   5.51240E+000   5.48265E+000   1.55395E-001   8.51983E-001
  5.51240E+000   5.57237E+000   5.54230E+000   1.51128E-001   8.37602E-001
  5.57237E+000   5.63299E+000   5.60260E+000   1.46967E-001   8.23400E-001
  5.63299E+000   5.69428E+000   5.66355E+000   1.42620E-001   8.07740E-001
  5.69428E+000   5.75623E+000   5.72517E+000   1.38487E-001   7.92867E-001
  5.75623E+000   5.81886E+000   5.78746E+000   1.34271E-001   7.77094E-001
  5.81886E+000   5.88216E+000   5.85042E+000   1.30255E-001   7.62053E-001
  5.88216E+000   5.94616E+000   5.91407E+000   1.26325E-001   7.47102E-001
  5.94616E+000   6.01085E+000   5.97842E+000   1.22323E-001   7.31300E-001
  6.01085E+000   6.07625E+000   6.04346E+000   1.18591E-001   7.16701E-001
  6.07625E+000   6.14235E+000   6.10921E+000   1.14869E-001   7.01760E-001
  6.14235E+000   6.20918E+000   6.17568E+000   1.11180E-001   6.86614E-001
  6.20918E+000   6.27673E+000   6.24287E+000   1.07685E-001   6.72267E-001
  6.27673E+000   6.34502E+000   6.31079E+000   1.04195E-001   6.57556E-001
  6.34502E+000   6.41405E+000   6.37944E+000   1.00799E-001   6.43048E-001
  6.41405E+000   6.48384E+000   6.44885E+000   9.75284E-002   6.28949E-001
  6.48384E+000   6.55438E+000   6.51901E+000   9.43090E-002   6.14805E-001
  6.55438E+000   6.62569E+000   6.58994E+000   9.12308E-002   6.01208E-001
  6.62569E+000   6.69777E+000   6.66163E+000   8.81613E-002   5.87301E-001
  6.69777E+000   6.77064E+000   6.73411E+000   8.51411E-002   5.73352E-001
  6.77064E+000   6.84430E+000   6.80737E+000   8.23186E-002   5.60376E-001
  6.84430E+000   6.91877E+000   6.88143E+000   7.94848E-002   5.46972E-001
  6.91877E+000   6.99404E+000   6.95630E+000   7.66938E-002   5.33508E-001
  6.99404E+000   7.07013E+000   7.03198E+000   7.40392E-002   5.20645E-001
  7.07013E+000   7.14705E+000   7.10849E+000   7.15267E-002   5.08449E-001
  7.14705E+000   7.22481E+000   7.18583E+000   6.90148E-002   4.95931E-001
  7.22481E+000   7.30341E+000   7.26400E+000   6.66028E-002   4.83805E-001
  7.30341E+000   7.38287E+000   7.34303E+000   6.42405E-002   4.71723E-001
  7.38287E+000   7.46319E+000   7.42292E+000   6.19458E-002   4.59821E-001
  7.46319E+000   7.54439E+000   7.50368E+000   5.97691E-002   4.48490E-001
  7.54439E+000   7.62647E+000   7.58532E+000   5.75667E-002   4.36664E-001
  7.62647E+000   7.70944E+000   7.66784E+000   5.55389E-002   4.25866E-001
  7.70944E+000   7.79332E+000   7.75127E+000   5.35697E-002   4.15235E-001
  7.79332E+000   7.87811E+000   7.83560E+000   5.15954E-002   4.04283E-001
  7.87811E+000   7.96382E+000   7.92085E+000   4.97404E-002   3.93988E-001
  7.96382E+000   8.05046E+000   8.00702E+000   4.79272E-002   3.83756E-001
  8.05046E+000   8.13805E+000   8.09414E+000   4.61630E-002   3.73651E-001
  8.13805E+000   8.22659E+000   8.18220E+000   4.44636E-002   3.63812E-001
  8.22659E+000   8.31609E+000   8.27122E+000   4.27810E-002   3.53853E-001
  8.31609E+000   8.40656E+000   8.36120E+000   4.12351E-002   3.44777E-001
  8.40656E+000   8.49802E+000   8.45217E+000   3.96845E-002   3.35421E-001
  8.49802E+000   8.59048E+000   8.54413E+000   3.81942E-002   3.26338E-001
  8.59048E+000   8.68394E+000   8.63708E+000   3.67737E-002   3.17619E-001
  8.68394E+000   8.77842E+000   8.73105E+000   3.53970E-002   3.09054E-001
  8.77842E+000   8.87392E+000   8.82604E+000   3.40546E-002   3.00569E-001
  8.87392E+000   8.97047E+000   8.92207E+000   3.27626E-002   2.92312E-001
  8.97047E+000   9.06806E+000   9.01913E+000   3.15404E-002   2.84468E-001
  9.06806E+000   9.16672E+000   9.11726E+000   3.03459E-002   2.76673E-001
  9.16672E+000   9.26645E+000   9.21645E+000   2.91937E-002   2.69063E-001
  9.26645E+000   9.36727E+000   9.31672E+000   2.80893E-002   2.61702E-001
  9.36727E+000   9.46918E+000   9.41809E+000   2.70198E-002   2.54476E-001
  9.46918E+000   9.57220E+000   9.52055E+000   2.60028E-002   2.47562E-001
  9.57220E+000   9.67634E+000   9.62413E+000   2.49982E-002   2.40587E-001
  9.67634E+000   9.78162E+000   9.72884E+000   2.40567E-002   2.34045E-001
  9.78162E+000   9.88804E+000   9.83468E+000   2.31398E-002   2.27573E-001
  9.88804E+000   9.99562E+000   9.94168E+000   2.22527E-002   2.21230E-001
  9.99562E+000   1.01044E+001   1.00498E+001   2.14045E-002   2.15113E-001
  1.01044E+001   1.02143E+001   1.01592E+001   2.05905E-002   2.09183E-001
  1.02143E+001   1.03254E+001   1.02697E+001   1.97942E-002   2.03281E-001
  1.03254E+001   1.04378E+001   1.03814E+001   1.90336E-002   1.97597E-001
  1.04378E+001   1.05513E+001   1.04944E+001   1.83001E-002   1.92049E-001
  1.05513E+001   1.06661E+001   1.06086E+001   1.76128E-002   1.86848E-001
  1.06661E+001   1.07822E+001   1.07240E+001   1.69285E-002   1.81542E-001
  1.07822E+001   1.08995E+001   1.08406E+001   1.62727E-002   1.76407E-001
  1.08995E+001   1.10180E+001   1.09586E+001   1.56494E-002   1.71496E-001
  1.10180E+001   1.11379E+001   1.10778E+001   1.50468E-002   1.66686E-001
  1.11379E+001   1.12591E+001   1.11983E+001   1.44637E-002   1.61970E-001
  1.12591E+001   1.13816E+001   1.13202E+001   1.39031E-002   1.57386E-001
  1.13816E+001   1.15054E+001   1.14433E+001   1.33751E-002   1.53057E-001
  1.15054E+001   1.16306E+001   1.15678E+001   1.28521E-002   1.48671E-001
  1.16306E+001   1.17571E+001   1.16937E+001   1.23569E-002   1.44498E-001
  1.17571E+001   1.18850E+001   1.18209E+001   1.18850E-002   1.40492E-001
  1.18850E+001   1.20143E+001   1.19495E+001   1.14240E-002   1.36512E-001
  1.20143E+001   1.21451E+001   1.20795E+001   1.09794E-002   1.32626E-001
  1.21451E+001   1.22772E+001   1.22109E+001   1.05570E-002   1.28912E-001
  1.22772E+001   1.24108E+001   1.23438E+001   1.01519E-002   1.25314E-001
  1.24108E+001   1.25458E+001   1.24781E+001   9.75660E-003   1.21744E-001
  1.25458E+001   1.26823E+001   1.26138E+001   9.37998E-003   1.18318E-001
  1.26823E+001   1.28203E+001   1.27511E+001   9.01996E-003   1.15015E-001
  1.28203E+001   1.29597E+001   1.28898E+001   8.67003E-003   1.11756E-001
  1.29597E+001   1.31007E+001   1.30300E+001   8.33479E-003   1.08603E-001
  1.31007E+001   1.32433E+001   1.31718E+001   8.00869E-003   1.05489E-001
  1.32433E+001   1.33873E+001   1.33151E+001   7.70557E-003   1.02601E-001
  1.33873E+001   1.35330E+001   1.34600E+001   7.40677E-003   9.96953E-002
  1.35330E+001   1.36802E+001   1.36064E+001   7.11815E-003   9.68530E-002
  1.36802E+001   1.38291E+001   1.37544E+001   6.84583E-003   9.41610E-002
  1.38291E+001   1.39795E+001   1.39041E+001   6.58286E-003   9.15291E-002
  1.39795E+001   1.41316E+001   1.40554E+001   6.32548E-003   8.89073E-002
  1.41316E+001   1.42854E+001   1.42083E+001   6.08466E-003   8.64529E-002
  1.42854E+001   1.44408E+001   1.43629E+001   5.85120E-003   8.40403E-002
  1.44408E+001   1.45979E+001   1.45191E+001   5.62558E-003   8.16789E-002
  1.45979E+001   1.47567E+001   1.46771E+001   5.40840E-003   7.93799E-002
  1.47567E+001   1.49172E+001   1.48368E+001   5.20189E-003   7.71796E-002
  1.49172E+001   1.50795E+001   1.49982E+001   5.00155E-003   7.50145E-002
  1.50795E+001   1.52436E+001   1.51614E+001   4.80799E-003   7.28959E-002
  1.52436E+001   1.54094E+001   1.53263E+001   4.62425E-003   7.08731E-002
  1.54094E+001   1.55771E+001   1.54930E+001   4.44868E-003   6.89239E-002
  1.55771E+001   1.57466E+001   1.56616E+001   4.27674E-003   6.69809E-002
  1.57466E+001   1.59179E+001   1.58320E+001   4.11326E-003   6.51215E-002
  1.59179E+001   1.60911E+001   1.60042E+001   3.95586E-003   6.33109E-002
  1.60911E+001   1.62661E+001   1.61784E+001   3.80441E-003   6.15494E-002
  1.62661E+001   1.64431E+001   1.63544E+001   3.65875E-003   5.98368E-002
  1.64431E+001   1.66220E+001   1.65323E+001   3.52074E-003   5.82062E-002
  1.66220E+001   1.68028E+001   1.67122E+001   3.38699E-003   5.66042E-002
  1.68028E+001   1.69856E+001   1.68940E+001   3.25606E-003   5.50081E-002
  1.69856E+001   1.71704E+001   1.70778E+001   3.13400E-003   5.35220E-002
  1.71704E+001   1.73572E+001   1.72636E+001   3.01354E-003   5.20248E-002
  1.73572E+001   1.75461E+001   1.74514E+001   2.90019E-003   5.06127E-002
  1.75461E+001   1.77370E+001   1.76413E+001   2.78988E-003   4.92173E-002
  1.77370E+001   1.79300E+001   1.78332E+001   2.68462E-003   4.78757E-002
  1.79300E+001   1.81250E+001   1.80272E+001   2.58301E-003   4.65648E-002
  1.81250E+001   1.83222E+001   1.82234E+001   2.48586E-003   4.53010E-002
  1.83222E+001   1.85216E+001   1.84216E+001   2.39105E-003   4.40471E-002
  1.85216E+001   1.87231E+001   1.86220E+001   2.30097E-003   4.28489E-002
  1.87231E+001   1.89268E+001   1.88246E+001   2.21521E-003   4.17008E-002
  1.89268E+001   1.91327E+001   1.90294E+001   2.13061E-003   4.05445E-002
  1.91327E+001   1.93408E+001   1.92365E+001   2.05255E-003   3.94840E-002
  1.93408E+001   1.95513E+001   1.94458E+001   1.97402E-003   3.83865E-002
  1.95513E+001   1.97640E+001   1.96573E+001   1.90032E-003   3.73554E-002
  1.97640E+001   1.99790E+001   1.98712E+001   1.82966E-003   3.63577E-002
  1.99790E+001   2.01964E+001   2.00874E+001   1.76130E-003   3.53800E-002
  2.01964E+001   2.04161E+001   2.03059E+001   1.69492E-003   3.44171E-002
  2.04161E+001   2.06382E+001   2.05268E+001   1.63227E-003   3.35056E-002
  2.06382E+001   2.08627E+001   2.07502E+001   1.57185E-003   3.26163E-002
  2.08627E+001   2.10897E+001   2.09759E+001   1.51324E-003   3.17417E-002
  2.10897E+001   2.13192E+001   2.12041E+001   1.45692E-003   3.08929E-002
  2.13192E+001   2.15511E+001   2.14348E+001   1.40279E-003   3.00687E-002
  2.15511E+001   2.17856E+001   2.16680E+001   1.35136E-003   2.92814E-002
  2.17856E+001   2.20226E+001   2.19038E+001   1.30062E-003   2.84887E-002
  2.20226E+001   2.22622E+001   2.21421E+001   1.25405E-003   2.77674E-002
  2.22622E+001   2.25044E+001   2.23830E+001   1.20688E-003   2.70138E-002
  2.25044E+001   2.27492E+001   2.26265E+001   1.16260E-003   2.63056E-002
  2.27492E+001   2.29967E+001   2.28727E+001   1.12035E-003   2.56256E-002
  2.29967E+001   2.32469E+001   2.31215E+001   1.07909E-003   2.49504E-002
  2.32469E+001   2.34999E+001   2.33731E+001   1.03926E-003   2.42907E-002
  2.34999E+001   2.37555E+001   2.36273E+001   1.00168E-003   2.36672E-002
  2.37555E+001   2.40140E+001   2.38844E+001   9.65132E-004   2.30517E-002
  2.40140E+001   2.42752E+001   2.41443E+001   9.30110E-004   2.24569E-002
  2.42752E+001   2.45393E+001   2.44069E+001   8.96200E-004   2.18736E-002
  2.45393E+001   2.48063E+001   2.46725E+001   8.63199E-004   2.12974E-002
  2.48063E+001   2.50762E+001   2.49409E+001   8.32286E-004   2.07581E-002
  2.50762E+001   2.53490E+001   2.52122E+001   8.02375E-004   2.02298E-002
  2.53490E+001   2.56248E+001   2.54865E+001   7.73629E-004   1.97172E-002
  2.56248E+001   2.59036E+001   2.57638E+001   7.45255E-004   1.92007E-002
  2.59036E+001   2.61854E+001   2.60441E+001   7.18706E-004   1.87182E-002
  2.61854E+001   2.64703E+001   2.63275E+001   6.92859E-004   1.82413E-002
  2.64703E+001   2.67583E+001   2.66139E+001   6.67933E-004   1.77764E-002
  2.67583E+001   2.70494E+001   2.69035E+001   6.43887E-004   1.73229E-002
  2.70494E+001   2.73437E+001   2.71962E+001   6.21326E-004   1.68978E-002
  2.73437E+001   2.76412E+001   2.74920E+001   5.98795E-004   1.64622E-002
  2.76412E+001   2.79419E+001   2.77911E+001   5.77677E-004   1.60544E-002
  2.79419E+001   2.82459E+001   2.80935E+001   5.57020E-004   1.56487E-002
  2.82459E+001   2.85532E+001   2.83991E+001   5.37306E-004   1.52591E-002
  2.85532E+001   2.88639E+001   2.87081E+001   5.18218E-004   1.48771E-002
  2.88639E+001   2.91779E+001   2.90205E+001   5.00086E-004   1.45128E-002
  2.91779E+001   2.94953E+001   2.93362E+001   4.82418E-004   1.41524E-002
  2.94953E+001   2.98162E+001   2.96554E+001   4.65412E-004   1.38020E-002
  2.98162E+001   3.01406E+001   2.99780E+001   4.49066E-004   1.34622E-002
  3.01406E+001   3.04685E+001   3.03041E+001   4.33292E-004   1.31306E-002
  3.04685E+001   3.08000E+001   3.06338E+001   4.17908E-004   1.28022E-002
  3.08000E+001   3.11351E+001   3.09671E+001   4.03650E-004   1.24999E-002
  3.11351E+001   3.14739E+001   3.13040E+001   3.89508E-004   1.21932E-002
  3.14739E+001   3.18163E+001   3.16446E+001   3.75733E-004   1.18900E-002
  3.18163E+001   3.21624E+001   3.19889E+001   3.62870E-004   1.16079E-002
  3.21624E+001   3.25123E+001   3.23369E+001   3.50274E-004   1.13268E-002
  3.25123E+001   3.28661E+001   3.26887E+001   3.37977E-004   1.10481E-002
  3.28661E+001   3.32236E+001   3.30444E+001   3.26567E-004   1.07912E-002
  3.32236E+001   3.35851E+001   3.34039E+001   3.15090E-004   1.05253E-002
  3.35851E+001   3.39505E+001   3.37673E+001   3.04389E-004   1.02784E-002
  3.39505E+001   3.43199E+001   3.41347E+001   2.93878E-004   1.00315E-002
  3.43199E+001   3.46932E+001   3.45060E+001   2.83759E-004   9.79146E-003
  3.46932E+001   3.50707E+001   3.48815E+001   2.74046E-004   9.55918E-003
  3.50707E+001   3.54523E+001   3.52610E+001   2.64786E-004   9.33664E-003
  3.54523E+001   3.58380E+001   3.56446E+001   2.55701E-004   9.11438E-003
  3.58380E+001   3.62279E+001   3.60324E+001   2.47012E-004   8.90046E-003
  3.62279E+001   3.66220E+001   3.64244E+001   2.38596E-004   8.69076E-003
  3.66220E+001   3.70204E+001   3.68207E+001   2.30525E-004   8.48812E-003
  3.70204E+001   3.74232E+001   3.72213E+001   2.22670E-004   8.28810E-003
  3.74232E+001   3.78304E+001   3.76262E+001   2.15332E-004   8.10219E-003
  3.78304E+001   3.82419E+001   3.80356E+001   2.07947E-004   7.90942E-003
  3.82419E+001   3.86580E+001   3.84494E+001   2.01035E-004   7.72970E-003
  3.86580E+001   3.90786E+001   3.88677E+001   1.94243E-004   7.54984E-003
  3.90786E+001   3.95037E+001   3.92906E+001   1.87696E-004   7.37472E-003
  3.95037E+001   3.99335E+001   3.97181E+001   1.81515E-004   7.20946E-003
  3.99335E+001   4.03680E+001   4.01502E+001   1.75485E-004   7.04577E-003
  4.03680E+001   4.08072E+001   4.05870E+001   1.69572E-004   6.88246E-003
  4.08072E+001   4.12511E+001   4.10286E+001   1.63964E-004   6.72725E-003
  4.12511E+001   4.16999E+001   4.14749E+001   1.58440E-004   6.57132E-003
  4.16999E+001   4.21536E+001   4.19262E+001   1.53219E-004   6.42394E-003
  4.21536E+001   4.26122E+001   4.23823E+001   1.48162E-004   6.27947E-003
  4.26122E+001   4.30758E+001   4.28434E+001   1.43308E-004   6.13984E-003
  4.30758E+001   4.35445E+001   4.33095E+001   1.38519E-004   5.99924E-003
  4.35445E+001   4.40182E+001   4.37807E+001   1.33974E-004   5.86552E-003
  4.40182E+001   4.44971E+001   4.42570E+001   1.29563E-004   5.73411E-003
  4.44971E+001   4.49812E+001   4.47385E+001   1.25237E-004   5.60296E-003
  4.49812E+001   4.54706E+001   4.52253E+001   1.21171E-004   5.48003E-003
  4.54706E+001   4.59653E+001   4.57173E+001   1.17192E-004   5.35774E-003
  4.59653E+001   4.64654E+001   4.62147E+001   1.13285E-004   5.23546E-003
  4.64654E+001   4.69709E+001   4.67175E+001   1.09622E-004   5.12129E-003
  4.69709E+001   4.74820E+001   4.72258E+001   1.06014E-004   5.00660E-003
  4.74820E+001   4.79985E+001   4.77396E+001   1.02519E-004   4.89422E-003
  4.79985E+001   4.85208E+001   4.82589E+001   9.91781E-005   4.78625E-003
  4.85208E+001   4.90486E+001   4.87840E+001   9.58887E-005   4.67785E-003
  4.90486E+001   4.95823E+001   4.93147E+001   9.27625E-005   4.57458E-003
  4.95823E+001   5.01217E+001   4.98513E+001   8.96910E-005   4.47123E-003
  5.01217E+001   5.06670E+001   5.03936E+001   8.67370E-005   4.37101E-003
  5.06670E+001   5.12182E+001   5.09419E+001   8.38819E-005   4.27312E-003
  5.12182E+001   5.17755E+001   5.14961E+001   8.11322E-005   4.17802E-003
  5.17755E+001   5.23388E+001   5.20564E+001   7.84279E-005   4.08269E-003
  5.23388E+001   5.29082E+001   5.26227E+001   7.58515E-005   3.99153E-003
  5.29082E+001   5.34838E+001   5.31952E+001   7.32926E-005   3.89884E-003
  5.34838E+001   5.40657E+001   5.37740E+001   7.08189E-005   3.80823E-003
  5.40657E+001   5.46539E+001   5.43590E+001   6.84825E-005   3.72266E-003
  5.46539E+001   5.52485E+001   5.49504E+001   6.61420E-005   3.63455E-003
  5.52485E+001   5.58496E+001   5.55483E+001   6.39176E-005   3.55053E-003
  5.58496E+001   5.64572E+001   5.61526E+001   6.17156E-005   3.46551E-003
  5.64572E+001   5.70715E+001   5.67635E+001   5.95818E-005   3.38209E-003
  5.70715E+001   5.76924E+001   5.73811E+001   5.75356E-005   3.30147E-003
  5.76924E+001   5.83201E+001   5.80054E+001   5.55346E-005   3.22132E-003
  5.83201E+001   5.89546E+001   5.86365E+001   5.35625E-005   3.14073E-003
  5.89546E+001   5.95960E+001   5.92744E+001   5.16854E-005   3.06363E-003
  5.95960E+001   6.02443E+001   5.99193E+001   4.98093E-005   2.98455E-003
  6.02443E+001   6.08998E+001   6.05712E+001   4.79778E-005   2.90609E-003
  6.08998E+001   6.15623E+001   6.12302E+001   4.62559E-005   2.83227E-003
  6.15623E+001   6.22321E+001   6.18963E+001   4.45002E-005   2.75441E-003
  6.22321E+001   6.29092E+001   6.25697E+001   4.28396E-005   2.68047E-003
  6.29092E+001   6.35936E+001   6.32505E+001   4.11942E-005   2.60556E-003
  6.35936E+001   6.42855E+001   6.39386E+001   3.95743E-005   2.53034E-003
  6.42855E+001   6.49849E+001   6.46342E+001   3.80000E-005   2.45611E-003
  6.49849E+001   6.56919E+001   6.53374E+001   3.64800E-005   2.38352E-003
  6.56919E+001   6.64066E+001   6.60483E+001   3.49757E-005   2.31009E-003
  6.64066E+001   6.71291E+001   6.67669E+001   3.35290E-005   2.23864E-003
  6.71291E+001   6.78594E+001   6.74933E+001   3.20798E-005   2.16518E-003
  6.78594E+001   6.85977E+001   6.82276E+001   3.06723E-005   2.09270E-003
  6.85977E+001   6.93440E+001   6.89699E+001   2.93215E-005   2.02231E-003
  6.93440E+001   7.00985E+001   6.97202E+001   2.79714E-005   1.95018E-003
  7.00985E+001   7.08611E+001   7.04787E+001   2.66759E-005   1.88010E-003
  7.08611E+001   7.16320E+001   7.12455E+001   2.54045E-005   1.80997E-003
  7.16320E+001   7.24114E+001   7.20207E+001   2.41668E-005   1.74052E-003
  7.24114E+001   7.31992E+001   7.28042E+001   2.29827E-005   1.67325E-003
  7.31992E+001   7.39956E+001   7.35963E+001   2.18041E-005   1.60471E-003
  7.39956E+001   7.48006E+001   7.43970E+001   2.06686E-005   1.53769E-003
  7.48006E+001   7.56144E+001   7.52064E+001   1.95786E-005   1.47244E-003
  7.56144E+001   7.64371E+001   7.60246E+001   1.85191E-005   1.40792E-003
  7.64371E+001   7.72687E+001   7.68517E+001   1.74986E-005   1.34481E-003
  7.72687E+001   7.81093E+001   7.76879E+001   1.65295E-005   1.28415E-003
  7.81093E+001   7.89591E+001   7.85331E+001   1.55765E-005   1.22328E-003
  7.89591E+001   7.98182E+001   7.93875E+001   1.46753E-005   1.16504E-003
  7.98182E+001   8.06866E+001   8.02512E+001   1.38025E-005   1.10767E-003
  8.06866E+001   8.15644E+001   8.11243E+001   1.29624E-005   1.05157E-003
  8.15644E+001   8.24518E+001   8.20069E+001   1.21805E-005   9.98891E-004
  8.24518E+001   8.33488E+001   8.28991E+001   1.14202E-005   9.46726E-004
  8.33488E+001   8.42556E+001   8.38010E+001   1.07082E-005   8.97363E-004
  8.42556E+001   8.51723E+001   8.47127E+001   1.00317E-005   8.49816E-004
  8.51723E+001   8.60989E+001   8.56344E+001   9.37426E-006   8.02762E-004
  8.60989E+001   8.70357E+001   8.65660E+001   8.76065E-006   7.58379E-004
  8.70357E+001   8.79826E+001   8.75078E+001   8.19870E-006   7.17454E-004
  8.79826E+001   8.89398E+001   8.84599E+001   7.65611E-006   6.77262E-004
