  3.7494E-02  4.5272E-02  5.4652E-02  6.5960E-02  7.9562E-02  9.5885E-02  1.1539E-01  1.3855E-01  1.6578E-01  1.9741E-01  2.3351E-01  2.7386E-01  3.1790E-01  3.6490E-01  4.1413E-01  4.6512E-01  5.1737E-01  5.6993E-01  6.2118E-01  6.6924E-01  7.1250E-01  7.4998E-01  7.8138E-01  8.0708E-01  8.2802E-01  8.4529E-01  8.5993E-01  8.7257E-01  8.8347E-01  8.9269E-01  9.0040E-01  9.0687E-01  9.1235E-01  9.1697E-01  9.2085E-01  9.2413E-01  9.2691E-01  9.2926E-01  9.3131E-01  9.3307E-01  9.3541E-01  9.3671E-01  9.3786E-01  9.3888E-01  9.3979E-01  9.4059E-01  9.4130E-01  9.4193E-01  9.4248E-01  9.4297E-01  9.4339E-01  9.4377E-01  9.4410E-01  9.4439E-01  9.4464E-01  9.4486E-01  9.4504E-01  9.4521E-01  9.4534E-01  9.4546E-01  9.4556E-01  9.4564E-01  9.4571E-01  9.4576E-01  9.4580E-01  9.4584E-01  9.4586E-01  9.4588E-01  9.4588E-01  9.4589E-01
  3.6292E-02  4.3821E-02  5.2902E-02  6.3852E-02  7.7029E-02  9.2850E-02  1.1177E-01  1.3426E-01  1.6077E-01  1.9162E-01  2.2696E-01  2.6660E-01  3.1006E-01  3.5659E-01  4.0549E-01  4.5621E-01  5.0829E-01  5.6088E-01  6.1250E-01  6.6124E-01  7.0542E-01  7.4394E-01  7.7638E-01  8.0301E-01  8.2470E-01  8.4252E-01  8.5755E-01  8.7051E-01  8.8171E-01  8.9122E-01  8.9916E-01  9.0583E-01  9.1147E-01  9.1623E-01  9.2023E-01  9.2360E-01  9.2646E-01  9.2889E-01  9.3098E-01  9.3279E-01  9.3517E-01  9.3650E-01  9.3767E-01  9.3872E-01  9.3964E-01  9.4046E-01  9.4118E-01  9.4182E-01  9.4239E-01  9.4289E-01  9.4332E-01  9.4371E-01  9.4405E-01  9.4434E-01  9.4460E-01  9.4482E-01  9.4501E-01  9.4518E-01  9.4532E-01  9.4544E-01  9.4554E-01  9.4563E-01  9.4570E-01  9.4575E-01  9.4580E-01  9.4583E-01  9.4586E-01  9.4587E-01  9.4588E-01  9.4589E-01
  3.5128E-02  4.2416E-02  5.1208E-02  6.1811E-02  7.4574E-02  8.9907E-02  1.0825E-01  1.3010E-01  1.5588E-01  1.8597E-01  2.2053E-01  2.5946E-01  3.0230E-01  3.4836E-01  3.9689E-01  4.4733E-01  4.9922E-01  5.5181E-01  6.0373E-01  6.5311E-01  6.9816E-01  7.3771E-01  7.7120E-01  7.9878E-01  8.2126E-01  8.3967E-01  8.5512E-01  8.6840E-01  8.7990E-01  8.8969E-01  8.9789E-01  9.0475E-01  9.1056E-01  9.1546E-01  9.1958E-01  9.2306E-01  9.2600E-01  9.2849E-01  9.3062E-01  9.3250E-01  9.3399E-01  9.3628E-01  9.3748E-01  9.3854E-01  9.3949E-01  9.4032E-01  9.4106E-01  9.4172E-01  9.4230E-01  9.4280E-01  9.4325E-01  9.4365E-01  9.4399E-01  9.4429E-01  9.4456E-01  9.4478E-01  9.4498E-01  9.4515E-01  9.4530E-01  9.4542E-01  9.4553E-01  9.4561E-01  9.4569E-01  9.4574E-01  9.4579E-01  9.4583E-01  9.4585E-01  9.4587E-01  9.4588E-01  9.4589E-01
  3.4001E-02  4.1056E-02  4.9567E-02  5.9834E-02  7.2196E-02  8.7053E-02  1.0485E-01  1.2605E-01  1.5112E-01  1.8045E-01  2.1424E-01  2.5243E-01  2.9464E-01  3.4020E-01  3.8835E-01  4.3849E-01  4.9017E-01  5.4272E-01  5.9488E-01  6.4484E-01  6.9074E-01  7.3130E-01  7.6584E-01  7.9441E-01  8.1769E-01  8.3673E-01  8.5262E-01  8.6624E-01  8.7803E-01  8.8812E-01  8.9657E-01  9.0365E-01  9.0962E-01  9.1467E-01  9.1892E-01  9.2250E-01  9.2552E-01  9.2809E-01  9.3025E-01  9.3219E-01  9.3377E-01  9.3605E-01  9.3728E-01  9.3837E-01  9.3933E-01  9.4019E-01  9.4094E-01  9.4161E-01  9.4220E-01  9.4272E-01  9.4318E-01  9.4358E-01  9.4393E-01  9.4424E-01  9.4451E-01  9.4475E-01  9.4495E-01  9.4512E-01  9.4527E-01  9.4540E-01  9.4551E-01  9.4560E-01  9.4567E-01  9.4573E-01  9.4578E-01  9.4582E-01  9.4585E-01  9.4587E-01  9.4588E-01  9.4589E-01
  3.2911E-02  3.9740E-02  4.7979E-02  5.7920E-02  6.9892E-02  8.4287E-02  1.0154E-01  1.2212E-01  1.4649E-01  1.7506E-01  2.0807E-01  2.4552E-01  2.8708E-01  3.3212E-01  3.7987E-01  4.2970E-01  4.8115E-01  5.3361E-01  5.8596E-01  6.3644E-01  6.8316E-01  7.2470E-01  7.6031E-01  7.8987E-01  8.1400E-01  8.3369E-01  8.5005E-01  8.6402E-01  8.7612E-01  8.8649E-01  8.9522E-01  9.0251E-01  9.0866E-01  9.1386E-01  9.1824E-01  9.2192E-01  9.2503E-01  9.2767E-01  9.2992E-01  9.3189E-01  9.3442E-01  9.3583E-01  9.3708E-01  9.3819E-01  9.3918E-01  9.4005E-01  9.4082E-01  9.4150E-01  9.4210E-01  9.4264E-01  9.4310E-01  9.4352E-01  9.4388E-01  9.4419E-01  9.4447E-01  9.4471E-01  9.4492E-01  9.4510E-01  9.4525E-01  9.4538E-01  9.4549E-01  9.4558E-01  9.4566E-01  9.4572E-01  9.4577E-01  9.4581E-01  9.4584E-01  9.4586E-01  9.4588E-01  9.4589E-01
  3.1839E-02  3.8450E-02  4.6428E-02  5.6056E-02  6.7658E-02  8.1617E-02  9.8358E-02  1.1836E-01  1.4208E-01  1.6994E-01  2.0221E-01  2.3893E-01  2.7983E-01  3.2428E-01  3.7153E-01  4.2092E-01  4.7196E-01  5.2409E-01  5.7630E-01  6.2695E-01  6.7413E-01  7.1637E-01  7.5283E-01  7.8330E-01  8.0826E-01  8.2862E-01  8.4545E-01  8.5972E-01  8.7203E-01  8.8262E-01  8.9155E-01  8.9902E-01  9.0529E-01  9.1059E-01  9.1505E-01  9.1881E-01  9.2198E-01  9.2467E-01  9.2693E-01  9.2896E-01  9.3067E-01  9.3299E-01  9.3428E-01  9.3541E-01  9.3642E-01  9.3731E-01  9.3810E-01  9.3879E-01  9.3941E-01  9.3995E-01  9.4042E-01  9.4084E-01  9.4121E-01  9.4153E-01  9.4180E-01  9.4205E-01  9.4225E-01  9.4243E-01  9.4259E-01  9.4272E-01  9.4283E-01  9.4292E-01  9.4299E-01  9.4305E-01  9.4310E-01  9.4314E-01  9.4317E-01  9.4318E-01  9.4320E-01  9.4320E-01
  3.0799E-02  3.7197E-02  4.4921E-02  5.4247E-02  6.5489E-02  7.9023E-02  9.5269E-02  1.1470E-01  1.3777E-01  1.6493E-01  1.9647E-01  2.3247E-01  2.7269E-01  3.1654E-01  3.6329E-01  4.1222E-01  4.6282E-01  5.1458E-01  5.6660E-01  6.1734E-01  6.6490E-01  7.0777E-01  7.4502E-01  7.7636E-01  8.0215E-01  8.2320E-01  8.4053E-01  8.5513E-01  8.6767E-01  8.7846E-01  8.8759E-01  8.9522E-01  9.0162E-01  9.0702E-01  9.1156E-01  9.1538E-01  9.1861E-01  9.2135E-01  9.2368E-01  9.2572E-01  9.2838E-01  9.2986E-01  9.3117E-01  9.3233E-01  9.3336E-01  9.3427E-01  9.3507E-01  9.3578E-01  9.3640E-01  9.3695E-01  9.3743E-01  9.3786E-01  9.3823E-01  9.3855E-01  9.3883E-01  9.3907E-01  9.3928E-01  9.3946E-01  9.3962E-01  9.3974E-01  9.3985E-01  9.3994E-01  9.4001E-01  9.4007E-01  9.4012E-01  9.4015E-01  9.4017E-01  9.4019E-01  9.4020E-01  9.4020E-01
  2.9789E-02  3.5982E-02  4.3460E-02  5.2491E-02  6.3383E-02  7.6504E-02  9.2266E-02  1.1114E-01  1.3358E-01  1.6005E-01  1.9086E-01  2.2613E-01  2.6565E-01  3.0889E-01  3.5510E-01  4.0355E-01  4.5370E-01  5.0505E-01  5.5681E-01  6.0755E-01  6.5541E-01  6.9883E-01  7.3682E-01  7.6900E-01  7.9561E-01  8.1738E-01  8.3525E-01  8.5021E-01  8.6298E-01  8.7396E-01  8.8327E-01  8.9108E-01  8.9760E-01  9.0309E-01  9.0771E-01  9.1160E-01  9.1488E-01  9.1766E-01  9.2004E-01  9.2212E-01  9.2484E-01  9.2635E-01  9.2769E-01  9.2888E-01  9.2993E-01  9.3085E-01  9.3167E-01  9.3239E-01  9.3303E-01  9.3358E-01  9.3407E-01  9.3450E-01  9.3487E-01  9.3520E-01  9.3548E-01  9.3572E-01  9.3593E-01  9.3611E-01  9.3626E-01  9.3639E-01  9.3649E-01  9.3658E-01  9.3665E-01  9.3670E-01  9.3674E-01  9.3677E-01  9.3679E-01  9.3680E-01  9.3681E-01  9.3680E-01
  2.8810E-02  3.4803E-02  4.2041E-02  5.0786E-02  6.1338E-02  7.4058E-02  8.9349E-02  1.0768E-01  1.2951E-01  1.5529E-01  1.8538E-01  2.1991E-01  2.5873E-01  3.0134E-01  3.4700E-01  3.9495E-01  4.4463E-01  4.9553E-01  5.4697E-01  5.9762E-01  6.4570E-01  6.8958E-01  7.2824E-01  7.6121E-01  7.8862E-01  8.1112E-01  8.2956E-01  8.4490E-01  8.5792E-01  8.6909E-01  8.7858E-01  8.8654E-01  8.9319E-01  8.9877E-01  9.0347E-01  9.0742E-01  9.1075E-01  9.1358E-01  9.1600E-01  9.1811E-01  9.1992E-01  9.2244E-01  9.2381E-01  9.2502E-01  9.2609E-01  9.2703E-01  9.2786E-01  9.2860E-01  9.2924E-01  9.2980E-01  9.3030E-01  9.3073E-01  9.3111E-01  9.3143E-01  9.3171E-01  9.3196E-01  9.3216E-01  9.3234E-01  9.3249E-01  9.3261E-01  9.3271E-01  9.3279E-01  9.3286E-01  9.3291E-01  9.3294E-01  9.3297E-01  9.3298E-01  9.3299E-01  9.3299E-01  9.3298E-01
  2.7863E-02  3.3662E-02  4.0668E-02  4.9135E-02  5.9356E-02  7.1684E-02  8.6515E-02  1.0431E-01  1.2553E-01  1.5064E-01  1.8001E-01  2.1380E-01  2.5191E-01  2.9388E-01  3.3899E-01  3.8646E-01  4.3567E-01  4.8615E-01  5.3725E-01  5.8781E-01  6.3607E-01  6.8038E-01  7.1967E-01  7.5339E-01  7.8160E-01  8.0482E-01  8.2385E-01  8.3962E-01  8.5292E-01  8.6428E-01  8.7395E-01  8.8208E-01  8.8886E-01  8.9454E-01  8.9931E-01  9.0333E-01  9.0671E-01  9.0959E-01  9.1206E-01  9.1420E-01  9.1594E-01  9.1864E-01  9.2004E-01  9.2127E-01  9.2236E-01  9.2332E-01  9.2417E-01  9.2491E-01  9.2557E-01  9.2614E-01  9.2664E-01  9.2707E-01  9.2745E-01  9.2778E-01  9.2806E-01  9.2830E-01  9.2851E-01  9.2868E-01  9.2882E-01  9.2894E-01  9.2904E-01  9.2912E-01  9.2918E-01  9.2922E-01  9.2925E-01  9.2927E-01  9.2928E-01  9.2928E-01  9.2928E-01  9.2927E-01
  2.6941E-02  3.2552E-02  3.9333E-02  4.7531E-02  5.7431E-02  6.9379E-02  8.3765E-02  1.0104E-01  1.2167E-01  1.4613E-01  1.7478E-01  2.0784E-01  2.4524E-01  2.8655E-01  3.3107E-01  3.7800E-01  4.2670E-01  4.7667E-01  5.2735E-01  5.7766E-01  6.2594E-01  6.7055E-01  7.1034E-01  7.4472E-01  7.7366E-01  7.9758E-01  8.1722E-01  8.3343E-01  8.4701E-01  8.5856E-01  8.6837E-01  8.7664E-01  8.8354E-01  8.8930E-01  8.9414E-01  8.9820E-01  9.0163E-01  9.0456E-01  9.0705E-01  9.0924E-01  9.1112E-01  9.1378E-01  9.1521E-01  9.1647E-01  9.1758E-01  9.1855E-01  9.1941E-01  9.2016E-01  9.2082E-01  9.2140E-01  9.2190E-01  9.2234E-01  9.2272E-01  9.2304E-01  9.2332E-01  9.2356E-01  9.2376E-01  9.2393E-01  9.2406E-01  9.2418E-01  9.2427E-01  9.2434E-01  9.2439E-01  9.2443E-01  9.2446E-01  9.2447E-01  9.2447E-01  9.2446E-01  9.2445E-01  9.2443E-01
