# HD23 astrodust PAH, neutral: the DL07 absorption cross sections (not Mie)
# a_eff stride: every 1 of 169
# lambda stride: every 1 of 1762
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_abs
  2.801745E-003  4.731000E-004  2.646207E-003
  2.801745E-003  5.012000E-004  2.802856E-003
  2.801745E-003  5.309000E-004  2.968383E-003
  2.801745E-003  5.623000E-004  3.143344E-003
  2.801745E-003  5.957000E-004  3.329410E-003
  2.801745E-003  6.310000E-004  3.526022E-003
  2.801745E-003  6.683000E-004  3.733731E-003
  2.801745E-003  7.079000E-004  3.954200E-003
  2.801745E-003  7.499000E-004  4.187969E-003
  2.801745E-003  7.943000E-004  4.435012E-003
  2.801745E-003  8.414000E-004  4.696964E-003
  2.801745E-003  8.912000E-004  4.973782E-003
  2.801745E-003  9.441000E-004  5.267635E-003
  2.801745E-003  1.000000E-003  5.577917E-003
  2.801745E-003  1.059000E-003  5.905142E-003
  2.801745E-003  1.122000E-003  6.254276E-003
  2.801745E-003  1.188000E-003  6.619785E-003
  2.801745E-003  1.259000E-003  7.012782E-003
  2.801745E-003  1.334000E-003  7.427782E-003
  2.801745E-003  1.413000E-003  7.864830E-003
  2.801745E-003  1.496000E-003  8.323916E-003
  2.801745E-003  1.585000E-003  8.816008E-003
  2.801745E-003  1.679000E-003  9.335397E-003
  2.801745E-003  1.778000E-003  9.881897E-003
  2.801745E-003  1.884000E-003  1.046643E-002
  2.801745E-003  1.995000E-003  1.107802E-002
  2.801745E-003  2.113000E-003  1.172781E-002
  2.801745E-003  2.239000E-003  1.242137E-002
  2.801745E-003  2.371000E-003  1.314745E-002
  2.801745E-003  2.512000E-003  1.392218E-002
  2.801745E-003  2.661000E-003  1.473983E-002
  2.801745E-003  2.818000E-003  1.560059E-002
  2.801745E-003  2.985000E-003  1.651553E-002
  2.801745E-003  3.162000E-003  1.748423E-002
  2.801745E-003  3.350000E-003  1.851162E-002
  2.801745E-003  3.548000E-003  1.959231E-002
  2.801745E-003  3.758000E-003  2.073736E-002
  2.801745E-003  3.981000E-003  2.195148E-002
  2.801745E-003  4.217000E-003  2.323426E-002
  2.801745E-003  4.467000E-003  2.459141E-002
  2.801745E-003  4.732000E-003  2.602749E-002
  2.801745E-003  5.012000E-003  2.754213E-002
  2.801745E-003  5.309000E-003  2.914611E-002
  2.801745E-003  5.623000E-003  3.083828E-002
  2.801745E-003  5.957000E-003  3.263488E-002
  2.801745E-003  6.310000E-003  3.452929E-002
  2.801745E-003  6.683000E-003  3.652673E-002
  2.801745E-003  7.079000E-003  3.864193E-002
  2.801745E-003  7.499000E-003  4.087982E-002
  2.801745E-003  7.943000E-003  4.323902E-002
  2.801745E-003  8.414000E-003  4.573448E-002
  2.801745E-003  8.912000E-003  4.836510E-002
  2.801745E-003  9.441000E-003  5.115038E-002
  2.801745E-003  1.000000E-002  5.408352E-002
  2.801745E-003  1.059000E-002  5.716820E-002
  2.801745E-003  1.122000E-002  6.044946E-002
  2.801745E-003  1.189000E-002  6.392484E-002
  2.801745E-003  1.259000E-002  6.754025E-002
  2.801745E-003  1.333000E-002  7.134504E-002
  2.801745E-003  1.412000E-002  7.538747E-002
  2.801745E-003  1.496000E-002  7.966388E-002
  2.801745E-003  1.585000E-002  8.417035E-002
  2.801745E-003  1.679000E-002  8.890274E-002
  2.801745E-003  1.778000E-002  9.385689E-002
  2.801745E-003  1.884000E-002  9.912742E-002
  2.801745E-003  1.995000E-002  1.046092E-001
  2.801745E-003  2.114000E-002  1.104440E-001
  2.801745E-003  2.239000E-002  1.165265E-001
  2.801745E-003  2.371000E-002  1.228983E-001
  2.801745E-003  2.512000E-002  1.296468E-001
  2.801745E-003  2.661000E-002  1.367140E-001
  2.801745E-003  2.818000E-002  1.440900E-001
  2.801745E-003  2.985000E-002  1.518571E-001
  2.801745E-003  3.162000E-002  1.600016E-001
  2.801745E-003  3.350000E-002  1.685548E-001
  2.801745E-003  3.548000E-002  1.774555E-001
  2.801745E-003  3.758000E-002  1.867769E-001
  2.801745E-003  3.981000E-002  1.965433E-001
  2.801745E-003  4.217000E-002  2.067332E-001
  2.801745E-003  4.467000E-002  2.173666E-001
  2.801745E-003  4.732000E-002  2.284600E-001
  2.801745E-003  5.012000E-002  2.399858E-001
  2.801745E-003  5.309000E-002  2.519959E-001
  2.801745E-003  5.623000E-002  2.644569E-001
  2.801745E-003  5.957000E-002  2.774502E-001
  2.801745E-003  6.310000E-002  2.908962E-001
  2.801745E-003  6.683000E-002  3.047915E-001
  2.801745E-003  7.079000E-002  3.192008E-001
  2.801745E-003  7.499000E-002  3.341073E-001
  2.801745E-003  7.943000E-002  3.494564E-001
  2.801745E-003  8.414000E-002  3.652922E-001
  2.801745E-003  8.912000E-002  3.815510E-001
  2.801745E-003  9.441000E-002  3.982935E-001
  2.801745E-003  1.000000E-001  4.154142E-001
  2.801745E-003  1.059000E-001  4.328702E-001
  2.801745E-003  1.122000E-001  4.508399E-001
  2.801745E-003  1.189000E-001  4.692220E-001
  2.801745E-003  1.259000E-001  4.876588E-001
  2.801745E-003  1.333000E-001  5.063335E-001
  2.801745E-003  1.412000E-001  5.253880E-001
  2.801745E-003  1.496000E-001  5.446991E-001
  2.801745E-003  1.585000E-001  5.641478E-001
  2.801745E-003  1.679000E-001  5.836214E-001
  2.801745E-003  1.778000E-001  6.030137E-001
  2.801745E-003  1.884000E-001  6.225846E-001
  2.801745E-003  1.995000E-001  6.418421E-001
  2.801745E-003  2.113000E-001  6.610209E-001
  2.801745E-003  2.239000E-001  6.801340E-001
  2.801745E-003  2.371000E-001  6.987580E-001
  2.801745E-003  2.512000E-001  7.171954E-001
  2.801745E-003  2.661000E-001  7.351802E-001
  2.801745E-003  2.818000E-001  7.526098E-001
  2.801745E-003  2.985000E-001  7.695935E-001
  2.801745E-003  3.162000E-001  7.860116E-001
  2.801745E-003  3.350000E-001  8.018463E-001
  2.801745E-003  3.548000E-001  8.169260E-001
  2.801745E-003  3.758000E-001  8.313268E-001
  2.801745E-003  3.981000E-001  8.450314E-001
  2.801745E-003  4.217000E-001  8.579688E-001
  2.801745E-003  4.467000E-001  8.701387E-001
  2.801745E-003  4.732000E-001  8.815411E-001
  2.801745E-003  5.012000E-001  8.921433E-001
  2.801745E-003  5.309000E-001  9.019964E-001
  2.801745E-003  5.623000E-001  9.110840E-001
  2.801745E-003  5.957000E-001  9.194801E-001
  2.801745E-003  6.310000E-001  9.271555E-001
  2.801745E-003  6.683000E-001  9.341464E-001
  2.801745E-003  7.079000E-001  9.405213E-001
  2.801745E-003  7.499000E-001  9.463082E-001
  2.801745E-003  7.943000E-001  9.515290E-001
  2.801745E-003  8.414000E-001  9.562432E-001
  2.801745E-003  8.913000E-001  9.604844E-001
  2.801745E-003  9.441000E-001  9.642880E-001
  2.801745E-003  1.000000E+000  9.676963E-001
  2.801745E-003  1.059000E+000  9.707378E-001
  2.801745E-003  1.122000E+000  9.734802E-001
  2.801745E-003  1.189000E+000  9.759386E-001
  2.801745E-003  1.259000E+000  9.781044E-001
  2.801745E-003  1.334000E+000  9.800609E-001
  2.801745E-003  1.413000E+000  9.817974E-001
  2.801745E-003  1.496000E+000  9.833364E-001
  2.801745E-003  1.585000E+000  9.847280E-001
  2.801745E-003  1.679000E+000  9.859668E-001
  2.801745E-003  1.778000E+000  9.870673E-001
  2.801745E-003  1.884000E+000  9.880612E-001
  2.801745E-003  1.995000E+000  9.889395E-001
  2.801745E-003  2.114000E+000  9.897342E-001
  2.801745E-003  2.239000E+000  9.904390E-001
  2.801745E-003  2.371000E+000  9.910682E-001
  2.801745E-003  2.512000E+000  9.916365E-001
  2.801745E-003  2.661000E+000  9.921443E-001
  2.801745E-003  2.818000E+000  9.925974E-001
  2.801745E-003  2.985000E+000  9.930058E-001
  2.801745E-003  3.162000E+000  9.933728E-001
  2.801745E-003  3.350000E+000  9.937034E-001
  2.801745E-003  3.548000E+000  9.939992E-001
  2.801745E-003  3.758000E+000  9.942660E-001
  2.801745E-003  3.981000E+000  9.945071E-001
  2.801745E-003  4.217000E+000  9.947246E-001
  2.801745E-003  4.467000E+000  9.949211E-001
  2.801745E-003  4.732000E+000  9.950990E-001
  2.801745E-003  5.012000E+000  9.952599E-001
  2.801871E-003  3.162000E-004  1.770789E-003
  2.801871E-003  3.350000E-004  1.875827E-003
  2.801871E-003  3.548000E-004  1.986418E-003
  2.801871E-003  3.758000E-004  2.103675E-003
  2.801871E-003  3.981000E-004  2.228153E-003
  2.801871E-003  4.217000E-004  2.359845E-003
  2.801871E-003  4.467000E-004  2.499308E-003
  2.801871E-003  4.731000E-004  2.646539E-003
  2.801871E-003  5.012000E-004  2.803207E-003
  2.801871E-003  5.309000E-004  2.968754E-003
  2.801871E-003  5.623000E-004  3.143738E-003
  2.801871E-003  5.957000E-004  3.329827E-003
  2.801871E-003  6.310000E-004  3.526463E-003
  2.801871E-003  6.683000E-004  3.734199E-003
  2.801871E-003  7.079000E-004  3.954695E-003
  2.801871E-003  7.499000E-004  4.188492E-003
  2.801871E-003  7.943000E-004  4.435567E-003
  2.801871E-003  8.414000E-004  4.697552E-003
  2.801871E-003  8.912000E-004  4.974404E-003
  2.801871E-003  9.441000E-004  5.268294E-003
  2.801871E-003  1.000000E-003  5.578614E-003
  2.801871E-003  1.059000E-003  5.905880E-003
  2.801871E-003  1.122000E-003  6.255057E-003
  2.801871E-003  1.188000E-003  6.620612E-003
  2.801871E-003  1.259000E-003  7.013657E-003
  2.801871E-003  1.334000E-003  7.428709E-003
  2.801871E-003  1.413000E-003  7.865811E-003
  2.801871E-003  1.496000E-003  8.324954E-003
  2.801871E-003  1.585000E-003  8.817107E-003
  2.801871E-003  1.679000E-003  9.336561E-003
  2.801871E-003  1.778000E-003  9.883128E-003
  2.801871E-003  1.884000E-003  1.046774E-002
  2.801871E-003  1.995000E-003  1.107940E-002
  2.801871E-003  2.113000E-003  1.172927E-002
  2.801871E-003  2.239000E-003  1.242291E-002
  2.801871E-003  2.371000E-003  1.314909E-002
  2.801871E-003  2.512000E-003  1.392391E-002
  2.801871E-003  2.661000E-003  1.474166E-002
  2.801871E-003  2.818000E-003  1.560252E-002
  2.801871E-003  2.985000E-003  1.651758E-002
  2.801871E-003  3.162000E-003  1.748640E-002
  2.801871E-003  3.350000E-003  1.851391E-002
  2.801871E-003  3.548000E-003  1.959474E-002
  2.801871E-003  3.758000E-003  2.073993E-002
  2.801871E-003  3.981000E-003  2.195419E-002
  2.801871E-003  4.217000E-003  2.323713E-002
  2.801871E-003  4.467000E-003  2.459445E-002
  2.801871E-003  4.732000E-003  2.603070E-002
  2.801871E-003  5.012000E-003  2.754553E-002
  2.801871E-003  5.309000E-003  2.914969E-002
  2.801871E-003  5.623000E-003  3.084207E-002
  2.801871E-003  5.957000E-003  3.263889E-002
  2.801871E-003  6.310000E-003  3.453352E-002
  2.801871E-003  6.683000E-003  3.653120E-002
  2.801871E-003  7.079000E-003  3.864666E-002
  2.801871E-003  7.499000E-003  4.088482E-002
  2.801871E-003  7.943000E-003  4.324429E-002
  2.801871E-003  8.414000E-003  4.574005E-002
  2.801871E-003  8.912000E-003  4.837098E-002
  2.801871E-003  9.441000E-003  5.115659E-002
  2.801871E-003  1.000000E-002  5.409007E-002
  2.801871E-003  1.059000E-002  5.717512E-002
  2.801871E-003  1.122000E-002  6.045675E-002
  2.801871E-003  1.189000E-002  6.393254E-002
  2.801871E-003  1.259000E-002  6.754837E-002
  2.801871E-003  1.333000E-002  7.135359E-002
  2.801871E-003  1.412000E-002  7.539648E-002
  2.801871E-003  1.496000E-002  7.967338E-002
  2.801871E-003  1.585000E-002  8.418036E-002
  2.801871E-003  1.679000E-002  8.891328E-002
  2.801871E-003  1.778000E-002  9.386798E-002
  2.801871E-003  1.884000E-002  9.913909E-002
  2.801871E-003  1.995000E-002  1.046215E-001
  2.801871E-003  2.114000E-002  1.104569E-001
  2.801871E-003  2.239000E-002  1.165401E-001
  2.801871E-003  2.371000E-002  1.229126E-001
  2.801871E-003  2.512000E-002  1.296618E-001
  2.801871E-003  2.661000E-002  1.367297E-001
  2.801871E-003  2.818000E-002  1.441065E-001
  2.801871E-003  2.985000E-002  1.518744E-001
  2.801871E-003  3.162000E-002  1.600197E-001
  2.801871E-003  3.350000E-002  1.685737E-001
  2.801871E-003  3.548000E-002  1.774753E-001
  2.801871E-003  3.758000E-002  1.867976E-001
  2.801871E-003  3.981000E-002  1.965650E-001
  2.801871E-003  4.217000E-002  2.067558E-001
  2.801871E-003  4.467000E-002  2.173902E-001
  2.801871E-003  4.732000E-002  2.284845E-001
  2.801871E-003  5.012000E-002  2.400114E-001
  2.801871E-003  5.309000E-002  2.520225E-001
  2.801871E-003  5.623000E-002  2.644845E-001
  2.801871E-003  5.957000E-002  2.774789E-001
  2.801871E-003  6.310000E-002  2.909259E-001
  2.801871E-003  6.683000E-002  3.048223E-001
  2.801871E-003  7.079000E-002  3.192326E-001
  2.801871E-003  7.499000E-002  3.341402E-001
  2.801871E-003  7.943000E-002  3.494902E-001
  2.801871E-003  8.414000E-002  3.653271E-001
  2.801871E-003  8.912000E-002  3.815868E-001
  2.801871E-003  9.441000E-002  3.983303E-001
  2.801871E-003  1.000000E-001  4.154518E-001
  2.801871E-003  1.059000E-001  4.329087E-001
  2.801871E-003  1.122000E-001  4.508792E-001
  2.801871E-003  1.189000E-001  4.692619E-001
  2.801871E-003  1.259000E-001  4.876994E-001
  2.801871E-003  1.333000E-001  5.063746E-001
  2.801871E-003  1.412000E-001  5.254296E-001
  2.801871E-003  1.496000E-001  5.447409E-001
  2.801871E-003  1.585000E-001  5.641899E-001
  2.801871E-003  1.679000E-001  5.836636E-001
  2.801871E-003  1.778000E-001  6.030559E-001
  2.801871E-003  1.884000E-001  6.226267E-001
  2.801871E-003  1.995000E-001  6.418839E-001
  2.801871E-003  2.113000E-001  6.610624E-001
  2.801871E-003  2.239000E-001  6.801749E-001
  2.801871E-003  2.371000E-001  6.987982E-001
  2.801871E-003  2.512000E-001  7.172348E-001
  2.801871E-003  2.661000E-001  7.352186E-001
  2.801871E-003  2.818000E-001  7.526471E-001
  2.801871E-003  2.985000E-001  7.696297E-001
  2.801871E-003  3.162000E-001  7.860464E-001
  2.801871E-003  3.350000E-001  8.018797E-001
  2.801871E-003  3.548000E-001  8.169579E-001
  2.801871E-003  3.758000E-001  8.313572E-001
  2.801871E-003  3.981000E-001  8.450601E-001
  2.801871E-003  4.217000E-001  8.579959E-001
  2.801871E-003  4.467000E-001  8.701641E-001
  2.801871E-003  4.732000E-001  8.815648E-001
  2.801871E-003  5.012000E-001  8.921653E-001
  2.801871E-003  5.309000E-001  9.020168E-001
  2.801871E-003  5.623000E-001  9.111028E-001
  2.801871E-003  5.957000E-001  9.194973E-001
  2.801871E-003  6.310000E-001  9.271713E-001
  2.801871E-003  6.683000E-001  9.341607E-001
  2.801871E-003  7.079000E-001  9.405343E-001
  2.801871E-003  7.499000E-001  9.463199E-001
  2.801871E-003  7.943000E-001  9.515395E-001
  2.801871E-003  8.414000E-001  9.562527E-001
  2.801871E-003  8.913000E-001  9.604929E-001
  2.801871E-003  9.441000E-001  9.642957E-001
  2.801871E-003  1.000000E+000  9.677030E-001
  2.801871E-003  1.059000E+000  9.707439E-001
  2.801871E-003  1.122000E+000  9.734856E-001
  2.801871E-003  1.189000E+000  9.759434E-001
  2.801871E-003  1.259000E+000  9.781087E-001
  2.801871E-003  1.334000E+000  9.800647E-001
  2.801871E-003  1.413000E+000  9.818008E-001
  2.801871E-003  1.496000E+000  9.833394E-001
  2.801871E-003  1.585000E+000  9.847307E-001
  2.801871E-003  1.679000E+000  9.859691E-001
  2.801871E-003  1.778000E+000  9.870694E-001
  2.801871E-003  1.884000E+000  9.880631E-001
  2.801871E-003  1.995000E+000  9.889411E-001
  2.801871E-003  2.114000E+000  9.897357E-001
  2.801871E-003  2.239000E+000  9.904403E-001
  2.801871E-003  2.371000E+000  9.910693E-001
  2.801871E-003  2.512000E+000  9.916375E-001
  2.801871E-003  2.661000E+000  9.921452E-001
  2.801871E-003  2.818000E+000  9.925982E-001
  2.801871E-003  2.985000E+000  9.930065E-001
  2.801871E-003  3.162000E+000  9.933734E-001
  2.801871E-003  3.350000E+000  9.937039E-001
  2.801871E-003  3.548000E+000  9.939996E-001
  2.801871E-003  3.758000E+000  9.942664E-001
  2.801871E-003  3.981000E+000  9.945075E-001
  2.801871E-003  4.217000E+000  9.947249E-001
  2.801871E-003  4.467000E+000  9.949214E-001
  2.801871E-003  4.732000E+000  9.950993E-001
  2.801871E-003  5.012000E+000  9.952601E-001
  2.801935E-003  3.162000E-004  1.770901E-003
  2.801935E-003  3.350000E-004  1.875946E-003
  2.801935E-003  3.548000E-004  1.986544E-003
  2.801935E-003  3.758000E-004  2.103809E-003
  2.801935E-003  3.981000E-004  2.228294E-003
  2.801935E-003  4.217000E-004  2.359996E-003
  2.801935E-003  4.467000E-004  2.499467E-003
  2.801935E-003  4.731000E-004  2.646707E-003
  2.801935E-003  5.012000E-004  2.803385E-003
  2.801935E-003  5.309000E-004  2.968943E-003
  2.801935E-003  5.623000E-004  3.143937E-003
  2.801935E-003  5.957000E-004  3.330039E-003
  2.801935E-003  6.310000E-004  3.526687E-003
  2.801935E-003  6.683000E-004  3.734436E-003
  2.801935E-003  7.079000E-004  3.954946E-003
  2.801935E-003  7.499000E-004  4.188758E-003
  2.801935E-003  7.943000E-004  4.435848E-003
  2.801935E-003  8.414000E-004  4.697850E-003
  2.801935E-003  8.912000E-004  4.974719E-003
  2.801935E-003  9.441000E-004  5.268628E-003
  2.801935E-003  1.000000E-003  5.578968E-003
  2.801935E-003  1.059000E-003  5.906255E-003
  2.801935E-003  1.122000E-003  6.255454E-003
  2.801935E-003  1.188000E-003  6.621032E-003
  2.801935E-003  1.259000E-003  7.014102E-003
  2.801935E-003  1.334000E-003  7.429180E-003
  2.801935E-003  1.413000E-003  7.866309E-003
  2.801935E-003  1.496000E-003  8.325482E-003
  2.801935E-003  1.585000E-003  8.817665E-003
  2.801935E-003  1.679000E-003  9.337151E-003
  2.801935E-003  1.778000E-003  9.883754E-003
  2.801935E-003  1.884000E-003  1.046840E-002
  2.801935E-003  1.995000E-003  1.108010E-002
  2.801935E-003  2.113000E-003  1.173001E-002
  2.801935E-003  2.239000E-003  1.242369E-002
  2.801935E-003  2.371000E-003  1.314992E-002
  2.801935E-003  2.512000E-003  1.392479E-002
  2.801935E-003  2.661000E-003  1.474259E-002
  2.801935E-003  2.818000E-003  1.560350E-002
  2.801935E-003  2.985000E-003  1.651862E-002
  2.801935E-003  3.162000E-003  1.748750E-002
  2.801935E-003  3.350000E-003  1.851508E-002
  2.801935E-003  3.548000E-003  1.959597E-002
  2.801935E-003  3.758000E-003  2.074123E-002
  2.801935E-003  3.981000E-003  2.195557E-002
  2.801935E-003  4.217000E-003  2.323859E-002
  2.801935E-003  4.467000E-003  2.459599E-002
  2.801935E-003  4.732000E-003  2.603233E-002
  2.801935E-003  5.012000E-003  2.754725E-002
  2.801935E-003  5.309000E-003  2.915151E-002
  2.801935E-003  5.623000E-003  3.084399E-002
  2.801935E-003  5.957000E-003  3.264092E-002
  2.801935E-003  6.310000E-003  3.453567E-002
  2.801935E-003  6.683000E-003  3.653347E-002
  2.801935E-003  7.079000E-003  3.864906E-002
  2.801935E-003  7.499000E-003  4.088735E-002
  2.801935E-003  7.943000E-003  4.324697E-002
  2.801935E-003  8.414000E-003  4.574288E-002
  2.801935E-003  8.912000E-003  4.837397E-002
  2.801935E-003  9.441000E-003  5.115974E-002
  2.801935E-003  1.000000E-002  5.409340E-002
  2.801935E-003  1.059000E-002  5.717863E-002
  2.801935E-003  1.122000E-002  6.046046E-002
  2.801935E-003  1.189000E-002  6.393645E-002
  2.801935E-003  1.259000E-002  6.755249E-002
  2.801935E-003  1.333000E-002  7.135793E-002
  2.801935E-003  1.412000E-002  7.540106E-002
  2.801935E-003  1.496000E-002  7.967820E-002
  2.801935E-003  1.585000E-002  8.418545E-002
  2.801935E-003  1.679000E-002  8.891863E-002
  2.801935E-003  1.778000E-002  9.387362E-002
  2.801935E-003  1.884000E-002  9.914502E-002
  2.801935E-003  1.995000E-002  1.046278E-001
  2.801935E-003  2.114000E-002  1.104635E-001
  2.801935E-003  2.239000E-002  1.165470E-001
  2.801935E-003  2.371000E-002  1.229198E-001
  2.801935E-003  2.512000E-002  1.296694E-001
  2.801935E-003  2.661000E-002  1.367377E-001
  2.801935E-003  2.818000E-002  1.441148E-001
  2.801935E-003  2.985000E-002  1.518831E-001
  2.801935E-003  3.162000E-002  1.600289E-001
  2.801935E-003  3.350000E-002  1.685833E-001
  2.801935E-003  3.548000E-002  1.774854E-001
  2.801935E-003  3.758000E-002  1.868081E-001
  2.801935E-003  3.981000E-002  1.965760E-001
  2.801935E-003  4.217000E-002  2.067673E-001
  2.801935E-003  4.467000E-002  2.174021E-001
  2.801935E-003  4.732000E-002  2.284970E-001
  2.801935E-003  5.012000E-002  2.400244E-001
  2.801935E-003  5.309000E-002  2.520360E-001
  2.801935E-003  5.623000E-002  2.644986E-001
  2.801935E-003  5.957000E-002  2.774935E-001
  2.801935E-003  6.310000E-002  2.909410E-001
  2.801935E-003  6.683000E-002  3.048379E-001
  2.801935E-003  7.079000E-002  3.192487E-001
  2.801935E-003  7.499000E-002  3.341568E-001
  2.801935E-003  7.943000E-002  3.495074E-001
  2.801935E-003  8.414000E-002  3.653448E-001
  2.801935E-003  8.912000E-002  3.816050E-001
  2.801935E-003  9.441000E-002  3.983489E-001
  2.801935E-003  1.000000E-001  4.154709E-001
  2.801935E-003  1.059000E-001  4.329282E-001
  2.801935E-003  1.122000E-001  4.508991E-001
  2.801935E-003  1.189000E-001  4.692822E-001
  2.801935E-003  1.259000E-001  4.877200E-001
  2.801935E-003  1.333000E-001  5.063955E-001
  2.801935E-003  1.412000E-001  5.254507E-001
  2.801935E-003  1.496000E-001  5.447622E-001
  2.801935E-003  1.585000E-001  5.642113E-001
  2.801935E-003  1.679000E-001  5.836850E-001
  2.801935E-003  1.778000E-001  6.030773E-001
  2.801935E-003  1.884000E-001  6.226481E-001
  2.801935E-003  1.995000E-001  6.419052E-001
  2.801935E-003  2.113000E-001  6.610834E-001
  2.801935E-003  2.239000E-001  6.801957E-001
  2.801935E-003  2.371000E-001  6.988186E-001
  2.801935E-003  2.512000E-001  7.172548E-001
  2.801935E-003  2.661000E-001  7.352381E-001
  2.801935E-003  2.818000E-001  7.526661E-001
  2.801935E-003  2.985000E-001  7.696480E-001
  2.801935E-003  3.162000E-001  7.860641E-001
  2.801935E-003  3.350000E-001  8.018967E-001
  2.801935E-003  3.548000E-001  8.169741E-001
  2.801935E-003  3.758000E-001  8.313726E-001
  2.801935E-003  3.981000E-001  8.450747E-001
  2.801935E-003  4.217000E-001  8.580097E-001
  2.801935E-003  4.467000E-001  8.701770E-001
  2.801935E-003  4.732000E-001  8.815769E-001
  2.801935E-003  5.012000E-001  8.921765E-001
  2.801935E-003  5.309000E-001  9.020271E-001
  2.801935E-003  5.623000E-001  9.111123E-001
  2.801935E-003  5.957000E-001  9.195061E-001
  2.801935E-003  6.310000E-001  9.271793E-001
  2.801935E-003  6.683000E-001  9.341680E-001
  2.801935E-003  7.079000E-001  9.405409E-001
  2.801935E-003  7.499000E-001  9.463258E-001
  2.801935E-003  7.943000E-001  9.515449E-001
  2.801935E-003  8.414000E-001  9.562575E-001
  2.801935E-003  8.913000E-001  9.604972E-001
  2.801935E-003  9.441000E-001  9.642995E-001
  2.801935E-003  1.000000E+000  9.677065E-001
  2.801935E-003  1.059000E+000  9.707470E-001
  2.801935E-003  1.122000E+000  9.734884E-001
  2.801935E-003  1.189000E+000  9.759459E-001
  2.801935E-003  1.259000E+000  9.781109E-001
  2.801935E-003  1.334000E+000  9.800666E-001
  2.801935E-003  1.413000E+000  9.818025E-001
  2.801935E-003  1.496000E+000  9.833409E-001
  2.801935E-003  1.585000E+000  9.847320E-001
  2.801935E-003  1.679000E+000  9.859703E-001
  2.801935E-003  1.778000E+000  9.870704E-001
  2.801935E-003  1.884000E+000  9.880640E-001
  2.801935E-003  1.995000E+000  9.889419E-001
  2.801935E-003  2.114000E+000  9.897364E-001
  2.801935E-003  2.239000E+000  9.904409E-001
  2.801935E-003  2.371000E+000  9.910699E-001
  2.801935E-003  2.512000E+000  9.916380E-001
  2.801935E-003  2.661000E+000  9.921456E-001
  2.801935E-003  2.818000E+000  9.925986E-001
  2.801935E-003  2.985000E+000  9.930068E-001
  2.801935E-003  3.162000E+000  9.933737E-001
  2.801935E-003  3.350000E+000  9.937042E-001
  2.801935E-003  3.548000E+000  9.939999E-001
  2.801935E-003  3.758000E+000  9.942666E-001
  2.801935E-003  3.981000E+000  9.945076E-001
  2.801935E-003  4.217000E+000  9.947250E-001
  2.801935E-003  4.467000E+000  9.949215E-001
  2.801935E-003  4.732000E+000  9.950994E-001
  2.801935E-003  5.012000E+000  9.952602E-001
  2.802125E-003  3.162000E-004  1.771236E-003
  2.802125E-003  3.350000E-004  1.876300E-003
  2.802125E-003  3.548000E-004  1.986920E-003
  2.802125E-003  3.758000E-004  2.104207E-003
  2.802125E-003  3.981000E-004  2.228715E-003
  2.802125E-003  4.217000E-004  2.360441E-003
  2.802125E-003  4.467000E-004  2.499939E-003
  2.802125E-003  4.731000E-004  2.647207E-003
  2.802125E-003  5.012000E-004  2.803914E-003
  2.802125E-003  5.309000E-004  2.969504E-003
  2.802125E-003  5.623000E-004  3.144531E-003
  2.802125E-003  5.957000E-004  3.330667E-003
  2.802125E-003  6.310000E-004  3.527353E-003
  2.802125E-003  6.683000E-004  3.735140E-003
  2.802125E-003  7.079000E-004  3.955692E-003
  2.802125E-003  7.499000E-004  4.189548E-003
  2.802125E-003  7.943000E-004  4.436684E-003
  2.802125E-003  8.414000E-004  4.698736E-003
  2.802125E-003  8.912000E-004  4.975657E-003
  2.802125E-003  9.441000E-004  5.269621E-003
  2.802125E-003  1.000000E-003  5.580020E-003
  2.802125E-003  1.059000E-003  5.907367E-003
  2.802125E-003  1.122000E-003  6.256632E-003
  2.802125E-003  1.188000E-003  6.622279E-003
  2.802125E-003  1.259000E-003  7.015422E-003
  2.802125E-003  1.334000E-003  7.430578E-003
  2.802125E-003  1.413000E-003  7.867789E-003
  2.802125E-003  1.496000E-003  8.327046E-003
  2.802125E-003  1.585000E-003  8.819322E-003
  2.802125E-003  1.679000E-003  9.338905E-003
  2.802125E-003  1.778000E-003  9.885610E-003
  2.802125E-003  1.884000E-003  1.047036E-002
  2.802125E-003  1.995000E-003  1.108217E-002
  2.802125E-003  2.113000E-003  1.173221E-002
  2.802125E-003  2.239000E-003  1.242602E-002
  2.802125E-003  2.371000E-003  1.315238E-002
  2.802125E-003  2.512000E-003  1.392739E-002
  2.802125E-003  2.661000E-003  1.474535E-002
  2.802125E-003  2.818000E-003  1.560642E-002
  2.802125E-003  2.985000E-003  1.652170E-002
  2.802125E-003  3.162000E-003  1.749077E-002
  2.802125E-003  3.350000E-003  1.851853E-002
  2.802125E-003  3.548000E-003  1.959962E-002
  2.802125E-003  3.758000E-003  2.074509E-002
  2.802125E-003  3.981000E-003  2.195966E-002
  2.802125E-003  4.217000E-003  2.324291E-002
  2.802125E-003  4.467000E-003  2.460056E-002
  2.802125E-003  4.732000E-003  2.603717E-002
  2.802125E-003  5.012000E-003  2.755236E-002
  2.802125E-003  5.309000E-003  2.915692E-002
  2.802125E-003  5.623000E-003  3.084971E-002
  2.802125E-003  5.957000E-003  3.264696E-002
  2.802125E-003  6.310000E-003  3.454205E-002
  2.802125E-003  6.683000E-003  3.654022E-002
