# HD23 astrodust PAH, cation: the DL07 absorption cross sections (not Mie)
# a_eff stride: every 1 of 169
# lambda stride: every 1 of 1762
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_abs
  4.253173E-003  2.113000E-001  9.331139E-001
  4.253173E-003  2.239000E-001  9.402329E-001
  4.253173E-003  2.371000E-001  9.466362E-001
  4.253173E-003  2.512000E-001  9.524905E-001
  4.253173E-003  2.661000E-001  9.577668E-001
  4.253173E-003  2.818000E-001  9.624985E-001
  4.253173E-003  2.985000E-001  9.667720E-001
  4.253173E-003  3.162000E-001  9.706083E-001
  4.253173E-003  3.350000E-001  9.740525E-001
  4.253173E-003  3.548000E-001  9.771146E-001
  4.253173E-003  3.758000E-001  9.798538E-001
  4.253173E-003  3.981000E-001  9.823038E-001
  4.253173E-003  4.217000E-001  9.844855E-001
  4.253173E-003  4.467000E-001  9.864288E-001
  4.253173E-003  4.732000E-001  9.881596E-001
  4.253173E-003  5.012000E-001  9.896955E-001
  4.253173E-003  5.309000E-001  9.910629E-001
  4.253173E-003  5.623000E-001  9.922755E-001
  4.253173E-003  5.957000E-001  9.933564E-001
  4.253173E-003  6.310000E-001  9.943127E-001
  4.253173E-003  6.683000E-001  9.951581E-001
  4.253173E-003  7.079000E-001  9.959080E-001
  4.253173E-003  7.499000E-001  9.965714E-001
  4.253173E-003  7.943000E-001  9.971554E-001
  4.253173E-003  8.414000E-001  9.976703E-001
  4.253173E-003  8.913000E-001  9.981225E-001
  4.253173E-003  9.441000E-001  9.985182E-001
  4.253173E-003  1.000000E+000  9.988634E-001
  4.253173E-003  1.059000E+000  9.991626E-001
  4.253173E-003  1.122000E+000  9.994237E-001
  4.253173E-003  1.189000E+000  9.996490E-001
  4.253173E-003  1.259000E+000  9.998388E-001
  4.253173E-003  1.334000E+000  1.000002E+000
  4.253173E-003  1.413000E+000  1.000137E+000
  4.253173E-003  1.496000E+000  1.000249E+000
  4.253173E-003  1.585000E+000  1.000340E+000
  4.253173E-003  1.679000E+000  1.000413E+000
  4.253173E-003  1.778000E+000  1.000468E+000
  4.253173E-003  1.884000E+000  1.000509E+000
  4.253173E-003  1.995000E+000  1.000536E+000
  4.253173E-003  2.114000E+000  1.000551E+000
  4.253173E-003  2.239000E+000  1.000556E+000
  4.253173E-003  2.371000E+000  1.000551E+000
  4.253173E-003  2.512000E+000  1.000538E+000
  4.253173E-003  2.661000E+000  1.000518E+000
  4.253173E-003  2.818000E+000  1.000491E+000
  4.253173E-003  2.985000E+000  1.000459E+000
  4.253173E-003  3.162000E+000  1.000422E+000
  4.253173E-003  3.350000E+000  1.000380E+000
  4.253173E-003  3.548000E+000  1.000336E+000
  4.253173E-003  3.758000E+000  1.000289E+000
  4.253173E-003  3.981000E+000  1.000239E+000
  4.253173E-003  4.217000E+000  1.000187E+000
  4.253173E-003  4.467000E+000  1.000134E+000
  4.253173E-003  4.732000E+000  1.000079E+000
  4.253173E-003  5.012000E+000  1.000024E+000
  4.257555E-003  3.162000E-004  3.905165E-003
  4.257555E-003  3.350000E-004  4.137235E-003
  4.257555E-003  3.548000E-004  4.381617E-003
  4.257555E-003  3.758000E-004  4.640767E-003
  4.257555E-003  3.981000E-004  4.915909E-003
  4.257555E-003  4.217000E-004  5.207025E-003
  4.257555E-003  4.467000E-004  5.515332E-003
  4.257555E-003  4.731000E-004  5.840807E-003
  4.257555E-003  5.012000E-004  6.187121E-003
  4.257555E-003  5.309000E-004  6.553012E-003
  4.257555E-003  5.623000E-004  6.939677E-003
  4.257555E-003  5.957000E-004  7.350767E-003
  4.257555E-003  6.310000E-004  7.785006E-003
  4.257555E-003  6.683000E-004  8.243576E-003
  4.257555E-003  7.079000E-004  8.730112E-003
  4.257555E-003  7.499000E-004  9.245784E-003
  4.257555E-003  7.943000E-004  9.790537E-003
  4.257555E-003  8.414000E-004  1.036800E-002
  4.257555E-003  8.912000E-004  1.097811E-002
  4.257555E-003  9.441000E-004  1.162574E-002
  4.257555E-003  1.000000E-003  1.230961E-002
  4.257555E-003  1.059000E-003  1.303092E-002
  4.257555E-003  1.122000E-003  1.380063E-002
  4.257555E-003  1.188000E-003  1.460646E-002
  4.257555E-003  1.259000E-003  1.547274E-002
  4.257555E-003  1.334000E-003  1.638711E-002
  4.257555E-003  1.413000E-003  1.734938E-002
  4.257555E-003  1.496000E-003  1.835923E-002
  4.257555E-003  1.585000E-003  1.944061E-002
  4.257555E-003  1.679000E-003  2.058084E-002
  4.257555E-003  1.778000E-003  2.177946E-002
  4.257555E-003  1.884000E-003  2.306022E-002
  4.257555E-003  1.995000E-003  2.439869E-002
  4.257555E-003  2.113000E-003  2.581892E-002
  4.257555E-003  2.239000E-003  2.733293E-002
  4.257555E-003  2.371000E-003  2.891671E-002
  4.257555E-003  2.512000E-003  3.060593E-002
  4.257555E-003  2.661000E-003  3.238773E-002
  4.257555E-003  2.818000E-003  3.426086E-002
  4.257555E-003  2.985000E-003  3.624781E-002
  4.257555E-003  3.162000E-003  3.834773E-002
  4.257555E-003  3.350000E-003  4.057237E-002
  4.257555E-003  3.548000E-003  4.290993E-002
  4.257555E-003  3.758000E-003  4.538291E-002
  4.257555E-003  3.981000E-003  4.800061E-002
  4.257555E-003  4.217000E-003  5.076075E-002
  4.257555E-003  4.467000E-003  5.367450E-002
  4.257555E-003  4.732000E-003  5.675324E-002
  4.257555E-003  5.012000E-003  5.999422E-002
  4.257555E-003  5.309000E-003  6.341679E-002
  4.257555E-003  5.623000E-003  6.701987E-002
  4.257555E-003  5.957000E-003  7.083655E-002
  4.257555E-003  6.310000E-003  7.485028E-002
  4.257555E-003  6.683000E-003  7.906947E-002
  4.257555E-003  7.079000E-003  8.352639E-002
  4.257555E-003  7.499000E-003  8.822559E-002
  4.257555E-003  7.943000E-003  9.316406E-002
  4.257555E-003  8.414000E-003  9.837009E-002
  4.257555E-003  8.912000E-003  1.038370E-001
  4.257555E-003  9.441000E-003  1.096041E-001
  4.257555E-003  1.000000E-002  1.156518E-001
  4.257555E-003  1.059000E-002  1.219852E-001
  4.257555E-003  1.122000E-002  1.286909E-001
  4.257555E-003  1.189000E-002  1.357587E-001
  4.257555E-003  1.259000E-002  1.430743E-001
  4.257555E-003  1.333000E-002  1.507312E-001
  4.257555E-003  1.412000E-002  1.588199E-001
  4.257555E-003  1.496000E-002  1.673253E-001
  4.257555E-003  1.585000E-002  1.762306E-001
  4.257555E-003  1.679000E-002  1.855190E-001
  4.257555E-003  1.778000E-002  1.951731E-001
  4.257555E-003  1.884000E-002  2.053659E-001
  4.257555E-003  1.995000E-002  2.158826E-001
  4.257555E-003  2.114000E-002  2.269817E-001
  4.257555E-003  2.239000E-002  2.384483E-001
  4.257555E-003  2.371000E-002  2.503472E-001
  4.257555E-003  2.512000E-002  2.628240E-001
  4.257555E-003  2.661000E-002  2.757518E-001
  4.257555E-003  2.818000E-002  2.890944E-001
  4.257555E-003  2.985000E-002  3.029794E-001
  4.257555E-003  3.162000E-002  3.173582E-001
  4.257555E-003  3.350000E-002  3.322595E-001
  4.257555E-003  3.548000E-002  3.475516E-001
  4.257555E-003  3.758000E-002  3.633326E-001
  4.257555E-003  3.981000E-002  3.796118E-001
  4.257555E-003  4.217000E-002  3.963202E-001
  4.257555E-003  4.467000E-002  4.134561E-001
  4.257555E-003  4.732000E-002  4.310094E-001
  4.257555E-003  5.012000E-002  4.488990E-001
  4.257555E-003  5.309000E-002  4.671658E-001
  4.257555E-003  5.623000E-002  4.857173E-001
  4.257555E-003  5.957000E-002  5.046299E-001
  4.257555E-003  6.310000E-002  5.237417E-001
  4.257555E-003  6.683000E-002  5.430052E-001
  4.257555E-003  7.079000E-002  5.624636E-001
  4.257555E-003  7.499000E-002  5.820445E-001
  4.257555E-003  7.943000E-002  6.016294E-001
  4.257555E-003  8.414000E-002  6.212283E-001
  4.257555E-003  8.912000E-002  6.407169E-001
  4.257555E-003  9.441000E-002  6.601227E-001
  4.257555E-003  1.000000E-001  6.792807E-001
  4.257555E-003  1.059000E-001  6.981097E-001
  4.257555E-003  1.122000E-001  7.167607E-001
  4.257555E-003  1.189000E-001  7.350835E-001
  4.257555E-003  1.259000E-001  7.527050E-001
  4.257555E-003  1.333000E-001  7.697956E-001
  4.257555E-003  1.412000E-001  7.864615E-001
  4.257555E-003  1.496000E-001  8.025709E-001
  4.257555E-003  1.585000E-001  8.180168E-001
  4.257555E-003  1.679000E-001  8.327163E-001
  4.257555E-003  1.778000E-001  8.466097E-001
  4.257555E-003  1.884000E-001  8.598951E-001
  4.257555E-003  1.995000E-001  8.722637E-001
  4.257555E-003  2.113000E-001  8.839056E-001
  4.257555E-003  2.239000E-001  8.948544E-001
  4.257555E-003  2.371000E-001  9.049134E-001
  4.257555E-003  2.512000E-001  9.142966E-001
  4.257555E-003  2.661000E-001  9.229151E-001
  4.257555E-003  2.818000E-001  9.307804E-001
  4.257555E-003  2.985000E-001  9.379989E-001
  4.257555E-003  3.162000E-001  9.445734E-001
  4.257555E-003  3.350000E-001  9.505524E-001
  4.257555E-003  3.548000E-001  9.559286E-001
  4.257555E-003  3.758000E-001  9.607851E-001
  4.257555E-003  3.981000E-001  9.651653E-001
  4.257555E-003  4.217000E-001  9.690937E-001
  4.257555E-003  4.467000E-001  9.726142E-001
  4.257555E-003  4.732000E-001  9.757662E-001
  4.257555E-003  5.012000E-001  9.785762E-001
  4.257555E-003  5.309000E-001  9.810887E-001
  4.257555E-003  5.623000E-001  9.833262E-001
  4.257555E-003  5.957000E-001  9.853292E-001
  4.257555E-003  6.310000E-001  9.871096E-001
  4.257555E-003  6.683000E-001  9.886916E-001
  4.257555E-003  7.079000E-001  9.901034E-001
  4.257555E-003  7.499000E-001  9.913611E-001
  4.257555E-003  7.943000E-001  9.924773E-001
  4.257555E-003  8.414000E-001  9.934710E-001
  4.257555E-003  8.913000E-001  9.943538E-001
  4.257555E-003  9.441000E-001  9.951365E-001
  4.257555E-003  1.000000E+000  9.958305E-001
  4.257555E-003  1.059000E+000  9.964434E-001
  4.257555E-003  1.122000E+000  9.969901E-001
  4.257555E-003  1.189000E+000  9.974747E-001
  4.257555E-003  1.259000E+000  9.978963E-001
  4.257555E-003  1.334000E+000  9.982718E-001
  4.257555E-003  1.413000E+000  9.985997E-001
  4.257555E-003  1.496000E+000  9.988847E-001
  4.257555E-003  1.585000E+000  9.991367E-001
  4.257555E-003  1.679000E+000  9.993551E-001
  4.257555E-003  1.778000E+000  9.995431E-001
  4.257555E-003  1.884000E+000  9.997066E-001
  4.257555E-003  1.995000E+000  9.998448E-001
  4.257555E-003  2.114000E+000  9.999633E-001
  4.257555E-003  2.239000E+000  1.000062E+000
  4.257555E-003  2.371000E+000  1.000143E+000
  4.257555E-003  2.512000E+000  1.000210E+000
  4.257555E-003  2.661000E+000  1.000262E+000
  4.257555E-003  2.818000E+000  1.000303E+000
  4.257555E-003  2.985000E+000  1.000332E+000
  4.257555E-003  3.162000E+000  1.000352E+000
  4.257555E-003  3.350000E+000  1.000363E+000
  4.257555E-003  3.548000E+000  1.000367E+000
  4.257555E-003  3.758000E+000  1.000363E+000
  4.257555E-003  3.981000E+000  1.000354E+000
  4.257555E-003  4.217000E+000  1.000339E+000
  4.257555E-003  4.467000E+000  1.000320E+000
  4.257555E-003  4.732000E+000  1.000296E+000
  4.257555E-003  5.012000E+000  1.000270E+000
  4.259018E-003  3.162000E-004  3.455960E-003
  4.259018E-003  3.350000E-004  3.661345E-003
  4.259018E-003  3.548000E-004  3.877628E-003
  4.259018E-003  3.758000E-004  4.106986E-003
  4.259018E-003  3.981000E-004  4.350502E-003
  4.259018E-003  4.217000E-004  4.608162E-003
  4.259018E-003  4.467000E-004  4.881044E-003
  4.259018E-003  4.731000E-004  5.169132E-003
  4.259018E-003  5.012000E-004  5.475677E-003
  4.259018E-003  5.309000E-004  5.799563E-003
  4.259018E-003  5.623000E-004  6.141856E-003
  4.259018E-003  5.957000E-004  6.505791E-003
  4.259018E-003  6.310000E-004  6.890243E-003
  4.259018E-003  6.683000E-004  7.296263E-003
  4.259018E-003  7.079000E-004  7.727076E-003
  4.259018E-003  7.499000E-004  8.183723E-003
  4.259018E-003  7.943000E-004  8.666161E-003
  4.259018E-003  8.414000E-004  9.177608E-003
  4.259018E-003  8.912000E-004  9.718023E-003
  4.259018E-003  9.441000E-004  1.029171E-002
  4.259018E-003  1.000000E-003  1.089756E-002
  4.259018E-003  1.059000E-003  1.153661E-002
  4.259018E-003  1.122000E-003  1.221860E-002
  4.259018E-003  1.188000E-003  1.293265E-002
  4.259018E-003  1.259000E-003  1.370032E-002
  4.259018E-003  1.334000E-003  1.451068E-002
  4.259018E-003  1.413000E-003  1.536357E-002
  4.259018E-003  1.496000E-003  1.625876E-002
  4.259018E-003  1.585000E-003  1.721749E-002
  4.259018E-003  1.679000E-003  1.822859E-002
  4.259018E-003  1.778000E-003  1.929170E-002
  4.259018E-003  1.884000E-003  2.042793E-002
  4.259018E-003  1.995000E-003  2.161563E-002
  4.259018E-003  2.113000E-003  2.287615E-002
  4.259018E-003  2.239000E-003  2.422017E-002
  4.259018E-003  2.371000E-003  2.562635E-002
  4.259018E-003  2.512000E-003  2.712641E-002
  4.259018E-003  2.661000E-003  2.870903E-002
  4.259018E-003  2.818000E-003  3.037319E-002
  4.259018E-003  2.985000E-003  3.213904E-002
  4.259018E-003  3.162000E-003  3.400589E-002
  4.259018E-003  3.350000E-003  3.598422E-002
  4.259018E-003  3.548000E-003  3.806351E-002
  4.259018E-003  3.758000E-003  4.026391E-002
  4.259018E-003  3.981000E-003  4.259393E-002
  4.259018E-003  4.217000E-003  4.505175E-002
  4.259018E-003  4.467000E-003  4.764740E-002
  4.259018E-003  4.732000E-003  5.039102E-002
  4.259018E-003  5.012000E-003  5.328047E-002
  4.259018E-003  5.309000E-003  5.633335E-002
  4.259018E-003  5.623000E-003  5.954880E-002
  4.259018E-003  5.957000E-003  6.295651E-002
  4.259018E-003  6.310000E-003  6.654219E-002
  4.259018E-003  6.683000E-003  7.031366E-002
  4.259018E-003  7.079000E-003  7.429992E-002
  4.259018E-003  7.499000E-003  7.850572E-002
  4.259018E-003  7.943000E-003  8.292864E-002
  4.259018E-003  8.414000E-003  8.759456E-002
  4.259018E-003  8.912000E-003  9.249813E-002
  4.259018E-003  9.441000E-003  9.767504E-002
  4.259018E-003  1.000000E-002  1.031085E-001
  4.259018E-003  1.059000E-002  1.088038E-001
  4.259018E-003  1.122000E-002  1.148398E-001
  4.259018E-003  1.189000E-002  1.212081E-001
  4.259018E-003  1.259000E-002  1.278067E-001
  4.259018E-003  1.333000E-002  1.347210E-001
  4.259018E-003  1.412000E-002  1.420340E-001
  4.259018E-003  1.496000E-002  1.497335E-001
  4.259018E-003  1.585000E-002  1.578059E-001
  4.259018E-003  1.679000E-002  1.662375E-001
  4.259018E-003  1.778000E-002  1.750141E-001
  4.259018E-003  1.884000E-002  1.842953E-001
  4.259018E-003  1.995000E-002  1.938875E-001
  4.259018E-003  2.114000E-002  2.040289E-001
  4.259018E-003  2.239000E-002  2.145256E-001
  4.259018E-003  2.371000E-002  2.254396E-001
  4.259018E-003  2.512000E-002  2.369077E-001
  4.259018E-003  2.661000E-002  2.488165E-001
  4.259018E-003  2.818000E-002  2.611361E-001
  4.259018E-003  2.985000E-002  2.739879E-001
  4.259018E-003  3.162000E-002  2.873315E-001
  4.259018E-003  3.350000E-002  3.011980E-001
  4.259018E-003  3.548000E-002  3.154693E-001
  4.259018E-003  3.758000E-002  3.302418E-001
  4.259018E-003  3.981000E-002  3.455298E-001
  4.259018E-003  4.217000E-002  3.612741E-001
  4.259018E-003  4.467000E-002  3.774790E-001
  4.259018E-003  4.732000E-002  3.941413E-001
  4.259018E-003  5.012000E-002  4.111901E-001
  4.259018E-003  5.309000E-002  4.286710E-001
  4.259018E-003  5.623000E-002  4.465023E-001
  4.259018E-003  5.957000E-002  4.647646E-001
  4.259018E-003  6.310000E-002  4.833089E-001
  4.259018E-003  6.683000E-002  5.020956E-001
  4.259018E-003  7.079000E-002  5.211735E-001
  4.259018E-003  7.499000E-002  5.404792E-001
  4.259018E-003  7.943000E-002  5.599021E-001
  4.259018E-003  8.414000E-002  5.794585E-001
  4.259018E-003  8.912000E-002  5.990295E-001
  4.259018E-003  9.441000E-002  6.186481E-001
  4.259018E-003  1.000000E-001  6.381517E-001
  4.259018E-003  1.059000E-001  6.574596E-001
  4.259018E-003  1.122000E-001  6.767298E-001
  4.259018E-003  1.189000E-001  6.958105E-001
  4.259018E-003  1.259000E-001  7.143105E-001
  4.259018E-003  1.333000E-001  7.324031E-001
  4.259018E-003  1.412000E-001  7.501985E-001
  4.259018E-003  1.496000E-001  7.675536E-001
  4.259018E-003  1.585000E-001  7.843467E-001
  4.259018E-003  1.679000E-001  8.004782E-001
  4.259018E-003  1.778000E-001  8.158700E-001
  4.259018E-003  1.884000E-001  8.307303E-001
  4.259018E-003  1.995000E-001  8.447000E-001
  4.259018E-003  2.113000E-001  8.579769E-001
  4.259018E-003  2.239000E-001  8.705854E-001
  4.259018E-003  2.371000E-001  8.822813E-001
  4.259018E-003  2.512000E-001  8.932949E-001
  4.259018E-003  2.661000E-001  9.035050E-001
  4.259018E-003  2.818000E-001  9.129062E-001
  4.259018E-003  2.985000E-001  9.216079E-001
  4.259018E-003  3.162000E-001  9.295976E-001
  4.259018E-003  3.350000E-001  9.369187E-001
  4.259018E-003  3.548000E-001  9.435476E-001
  4.259018E-003  3.758000E-001  9.495734E-001
  4.259018E-003  3.981000E-001  9.550389E-001
  4.259018E-003  4.217000E-001  9.599650E-001
  4.259018E-003  4.467000E-001  9.643984E-001
  4.259018E-003  4.732000E-001  9.683821E-001
  4.259018E-003  5.012000E-001  9.719443E-001
  4.259018E-003  5.309000E-001  9.751375E-001
  4.259018E-003  5.623000E-001  9.779869E-001
  4.259018E-003  5.957000E-001  9.805422E-001
  4.259018E-003  6.310000E-001  9.828167E-001
  4.259018E-003  6.683000E-001  9.848404E-001
  4.259018E-003  7.079000E-001  9.866486E-001
  4.259018E-003  7.499000E-001  9.882615E-001
  4.259018E-003  7.943000E-001  9.896949E-001
  4.259018E-003  8.414000E-001  9.909728E-001
  4.259018E-003  8.913000E-001  9.921101E-001
  4.259018E-003  9.441000E-001  9.931206E-001
  4.259018E-003  1.000000E+000  9.940186E-001
  4.259018E-003  1.059000E+000  9.948139E-001
  4.259018E-003  1.122000E+000  9.955259E-001
  4.259018E-003  1.189000E+000  9.961594E-001
  4.259018E-003  1.259000E+000  9.967132E-001
  4.259018E-003  1.334000E+000  9.972092E-001
  4.259018E-003  1.413000E+000  9.976451E-001
  4.259018E-003  1.496000E+000  9.980270E-001
  4.259018E-003  1.585000E+000  9.983678E-001
  4.259018E-003  1.679000E+000  9.986664E-001
  4.259018E-003  1.778000E+000  9.989268E-001
  4.259018E-003  1.884000E+000  9.991569E-001
  4.259018E-003  1.995000E+000  9.993549E-001
  4.259018E-003  2.114000E+000  9.995286E-001
  4.259018E-003  2.239000E+000  9.996771E-001
  4.259018E-003  2.371000E+000  9.998040E-001
  4.259018E-003  2.512000E+000  9.999128E-001
  4.259018E-003  2.661000E+000  1.000004E+000
  4.259018E-003  2.818000E+000  1.000080E+000
  4.259018E-003  2.985000E+000  1.000142E+000
  4.259018E-003  3.162000E+000  1.000191E+000
  4.259018E-003  3.350000E+000  1.000230E+000
  4.259018E-003  3.548000E+000  1.000259E+000
  4.259018E-003  3.758000E+000  1.000279E+000
  4.259018E-003  3.981000E+000  1.000291E+000
  4.259018E-003  4.217000E+000  1.000296E+000
  4.259018E-003  4.467000E+000  1.000295E+000
  4.259018E-003  4.732000E+000  1.000288E+000
  4.259018E-003  5.012000E+000  1.000277E+000
  4.259749E-003  3.162000E-004  3.333128E-003
  4.259749E-003  3.350000E-004  3.531208E-003
  4.259749E-003  3.548000E-004  3.739799E-003
  4.259749E-003  3.758000E-004  3.961000E-003
  4.259749E-003  3.981000E-004  4.195855E-003
  4.259749E-003  4.217000E-004  4.444352E-003
  4.259749E-003  4.467000E-004  4.707529E-003
  4.259749E-003  4.731000E-004  4.985372E-003
  4.259749E-003  5.012000E-004  5.281017E-003
  4.259749E-003  5.309000E-004  5.593389E-003
  4.259749E-003  5.623000E-004  5.923515E-003
  4.259749E-003  5.957000E-004  6.274518E-003
  4.259749E-003  6.310000E-004  6.645313E-003
  4.259749E-003  6.683000E-004  7.036915E-003
  4.259749E-003  7.079000E-004  7.452437E-003
  4.259749E-003  7.499000E-004  7.892884E-003
  4.259749E-003  7.943000E-004  8.358217E-003
  4.259749E-003  8.414000E-004  8.851541E-003
  4.259749E-003  8.912000E-004  9.372819E-003
  4.259749E-003  9.441000E-004  9.926204E-003
  4.259749E-003  1.000000E-003  1.051062E-002
  4.259749E-003  1.059000E-003  1.112709E-002
  4.259749E-003  1.122000E-003  1.178498E-002
  4.259749E-003  1.188000E-003  1.247381E-002
  4.259749E-003  1.259000E-003  1.321438E-002
  4.259749E-003  1.334000E-003  1.399615E-002
  4.259749E-003  1.413000E-003  1.481896E-002
  4.259749E-003  1.496000E-003  1.568259E-002
  4.259749E-003  1.585000E-003  1.660755E-002
  4.259749E-003  1.679000E-003  1.758308E-002
  4.259749E-003  1.778000E-003  1.860884E-002
  4.259749E-003  1.884000E-003  1.970524E-002
  4.259749E-003  1.995000E-003  2.085137E-002
  4.259749E-003  2.113000E-003  2.206786E-002
  4.259749E-003  2.239000E-003  2.336501E-002
  4.259749E-003  2.371000E-003  2.472223E-002
  4.259749E-003  2.512000E-003  2.617011E-002
  4.259749E-003  2.661000E-003  2.769775E-002
  4.259749E-003  2.818000E-003  2.930421E-002
  4.259749E-003  2.985000E-003  3.100897E-002
  4.259749E-003  3.162000E-003  3.281142E-002
  4.259749E-003  3.350000E-003  3.472167E-002
  4.259749E-003  3.548000E-003  3.672955E-002
  4.259749E-003  3.758000E-003  3.885454E-002
  4.259749E-003  3.981000E-003  4.110491E-002
  4.259749E-003  4.217000E-003  4.347901E-002
  4.259749E-003  4.467000E-003  4.598651E-002
  4.259749E-003  4.732000E-003  4.863725E-002
  4.259749E-003  5.012000E-003  5.142916E-002
  4.259749E-003  5.309000E-003  5.437941E-002
  4.259749E-003  5.623000E-003  5.748719E-002
  4.259749E-003  5.957000E-003  6.078122E-002
  4.259749E-003  6.310000E-003  6.424781E-002
  4.259749E-003  6.683000E-003  6.789462E-002
  4.259749E-003  7.079000E-003  7.174974E-002
  4.259749E-003  7.499000E-003  7.581791E-002
  4.259749E-003  7.943000E-003  8.009690E-002
  4.259749E-003  8.414000E-003  8.461185E-002
  4.259749E-003  8.912000E-003  8.935780E-002
  4.259749E-003  9.441000E-003  9.436937E-002
  4.259749E-003  1.000000E-002  9.963061E-002
  4.259749E-003  1.059000E-002  1.051467E-001
  4.259749E-003  1.122000E-002  1.109942E-001
  4.259749E-003  1.189000E-002  1.171655E-001
  4.259749E-003  1.259000E-002  1.235618E-001
  4.259749E-003  1.333000E-002  1.302662E-001
  4.259749E-003  1.412000E-002  1.373596E-001
  4.259749E-003  1.496000E-002  1.448303E-001
  4.259749E-003  1.585000E-002  1.526659E-001
  4.259749E-003  1.679000E-002  1.608532E-001
  4.259749E-003  1.778000E-002  1.693792E-001
  4.259749E-003  1.884000E-002  1.783992E-001
  4.259749E-003  1.995000E-002  1.877257E-001
  4.259749E-003  2.114000E-002  1.975910E-001
  4.259749E-003  2.239000E-002  2.078073E-001
  4.259749E-003  2.371000E-002  2.184354E-001
  4.259749E-003  2.512000E-002  2.296094E-001
  4.259749E-003  2.661000E-002  2.412200E-001
  4.259749E-003  2.818000E-002  2.532387E-001
  4.259749E-003  2.985000E-002  2.657852E-001
  4.259749E-003  3.162000E-002  2.788209E-001
  4.259749E-003  3.350000E-002  2.923778E-001
  4.259749E-003  3.548000E-002  3.063416E-001
  4.259749E-003  3.758000E-002  3.208078E-001
  4.259749E-003  3.981000E-002  3.357922E-001
  4.259749E-003  4.217000E-002  3.512382E-001
  4.259749E-003  4.467000E-002  3.671517E-001
  4.259749E-003  4.732000E-002  3.835314E-001
  4.259749E-003  5.012000E-002  4.003093E-001
  4.259749E-003  5.309000E-002  4.175323E-001
  4.259749E-003  5.623000E-002  4.351217E-001
  4.259749E-003  5.957000E-002  4.531593E-001
  4.259749E-003  6.310000E-002  4.714999E-001
  4.259749E-003  6.683000E-002  4.901064E-001
  4.259749E-003  7.079000E-002  5.090293E-001
  4.259749E-003  7.499000E-002  5.282078E-001
  4.259749E-003  7.943000E-002  5.475342E-001
  4.259749E-003  8.414000E-002  5.670265E-001
  4.259749E-003  8.912000E-002  5.865683E-001
  4.259749E-003  9.441000E-002  6.061942E-001
  4.259749E-003  1.000000E-001  6.257430E-001
  4.259749E-003  1.059000E-001  6.451350E-001
  4.259749E-003  1.122000E-001  6.645303E-001
  4.259749E-003  1.189000E-001  6.837773E-001
  4.259749E-003  1.259000E-001  7.024814E-001
  4.259749E-003  1.333000E-001  7.208166E-001
  4.259749E-003  1.412000E-001  7.388949E-001
  4.259749E-003  1.496000E-001  7.565707E-001
  4.259749E-003  1.585000E-001  7.737189E-001
  4.259749E-003  1.679000E-001  7.902359E-001
  4.259749E-003  1.778000E-001  8.060385E-001
  4.259749E-003  1.884000E-001  8.213382E-001
  4.259749E-003  1.995000E-001  8.357618E-001
  4.259749E-003  2.113000E-001  8.495094E-001
  4.259749E-003  2.239000E-001  8.626027E-001
  4.259749E-003  2.371000E-001  8.747833E-001
  4.259749E-003  2.512000E-001  8.862864E-001
  4.259749E-003  2.661000E-001  8.969806E-001
  4.259749E-003  2.818000E-001  9.068547E-001
  4.259749E-003  2.985000E-001  9.160188E-001
  4.259749E-003  3.162000E-001  9.244548E-001
  4.259749E-003  3.350000E-001  9.322039E-001
  4.259749E-003  3.548000E-001  9.392365E-001
  4.259749E-003  3.758000E-001  9.456430E-001
  4.259749E-003  3.981000E-001  9.514652E-001
  4.259749E-003  4.217000E-001  9.567220E-001
  4.259749E-003  4.467000E-001  9.614604E-001
  4.259749E-003  4.732000E-001  9.657240E-001
  4.259749E-003  5.012000E-001  9.695409E-001
  4.259749E-003  5.309000E-001  9.729658E-001
  4.259749E-003  5.623000E-001  9.760245E-001
  4.259749E-003  5.957000E-001  9.787693E-001
  4.259749E-003  6.310000E-001  9.812141E-001
  4.259749E-003  6.683000E-001  9.833903E-001
  4.259749E-003  7.079000E-001  9.853357E-001
  4.259749E-003  7.499000E-001  9.870717E-001
  4.259749E-003  7.943000E-001  9.886153E-001
  4.259749E-003  8.414000E-001  9.899921E-001
  4.259749E-003  8.913000E-001  9.912180E-001
  4.259749E-003  9.441000E-001  9.923079E-001
  4.259749E-003  1.000000E+000  9.932772E-001
  4.259749E-003  1.059000E+000  9.941364E-001
  4.259749E-003  1.122000E+000  9.949063E-001
  4.259749E-003  1.189000E+000  9.955922E-001
  4.259749E-003  1.259000E+000  9.961927E-001
  4.259749E-003  1.334000E+000  9.967313E-001
  4.259749E-003  1.413000E+000  9.972055E-001
  4.259749E-003  1.496000E+000  9.976220E-001
  4.259749E-003  1.585000E+000  9.979946E-001
  4.259749E-003  1.679000E+000  9.983221E-001
  4.259749E-003  1.778000E+000  9.986087E-001
  4.259749E-003  1.884000E+000  9.988630E-001
  4.259749E-003  1.995000E+000  9.990831E-001
  4.259749E-003  2.114000E+000  9.992773E-001
  4.259749E-003  2.239000E+000  9.994445E-001
  4.259749E-003  2.371000E+000  9.995886E-001
  4.259749E-003  2.512000E+000  9.997136E-001
  4.259749E-003  2.661000E+000  9.998198E-001
  4.259749E-003  2.818000E+000  9.999092E-001
  4.259749E-003  2.985000E+000  9.999842E-001
