# Extinction, albedo, and scattering asymmetry for the
# Hensley & Draine (2023) astrodust+PAH Milky-Way model.
#
# Astrodust grains: random-orientation T-matrix optics
#   (Draine & Hensley 2021 dielectric, P=0.20, fFe=0, b/a=1.4);
#   Cabs, Csca and <cos> from the T-matrix Q table.
# PAH: charge-resolved DL07 absorption (neutral+cation by f_ion,
#   100 A -> 100% ionized); PAH scattering is negligible and not
#   modelled, so PAH adds to extinction via absorption only.
# Size integral over the HD23 release size distribution (per H).
# Computed from the SED pipeline optics (sed_init), all components.
# Dust mass per H, M_dust/N_H =  1.184949E-26 g/H  (rho_Ad=2.74, rho_PAH=2.0 g/cm^3; K_abs = C_abs/H / this).
#
#        lambda     albedo      <cos>         C_ext/H         C_abs/H         C_sca/H           K_abs
#      (micron)                              (cm^2/H)        (cm^2/H)        (cm^2/H)        (cm^2/g)
 9.8670910E-003   0.386280   0.173493  3.9859960E-022  2.4462863E-022  1.5397097E-022  2.0644651E+004
 9.8694480E-003   0.386275   0.173437  3.9858067E-022  2.4461878E-022  1.5396189E-022  2.0643820E+004
 9.8702330E-003   0.386211   0.173452  3.9864387E-022  2.4468316E-022  1.5396071E-022  2.0649253E+004
 9.8718050E-003   0.386426   0.173406  3.9843908E-022  2.4447197E-022  1.5396710E-022  2.0631430E+004
 9.8725910E-003   0.386361   0.173420  3.9850226E-022  2.4453640E-022  1.5396586E-022  2.0636867E+004
 9.8749500E-003   0.386357   0.173364  3.9848333E-022  2.4452655E-022  1.5395678E-022  2.0636036E+004
 9.8788840E-003   0.386316   0.173394  3.9853756E-022  2.4457622E-022  1.5396134E-022  2.0640228E+004
 9.8867620E-003   0.386200   0.173580  3.9873150E-022  2.4474144E-022  1.5399006E-022  2.0654171E+004
 9.9025560E-003   0.385974   0.173734  3.9901622E-022  2.4500637E-022  1.5400986E-022  2.0676529E+004
 9.9104720E-003   0.385864   0.173703  3.9910723E-022  2.4510626E-022  1.5400097E-022  2.0684959E+004
 9.9144340E-003   0.385761   0.173766  3.9922990E-022  2.4522258E-022  1.5400732E-022  2.0694775E+004
 9.9168130E-003   0.385785   0.173800  3.9922697E-022  2.4521104E-022  1.5401594E-022  2.0693801E+004
 9.9176070E-003   0.385722   0.173814  3.9928970E-022  2.4527490E-022  1.5401480E-022  2.0699191E+004
 9.9191940E-003   0.385781   0.173743  3.9920783E-022  2.4520104E-022  1.5400679E-022  2.0692957E+004
 9.9199870E-003   0.385780   0.173724  3.9920143E-022  2.4519770E-022  1.5400373E-022  2.0692676E+004
 9.9223690E-003   0.385742   0.173792  3.9926760E-022  2.4525334E-022  1.5401426E-022  2.0697371E+004
 9.9263410E-003   0.385701   0.173821  3.9932089E-022  2.4530224E-022  1.5401865E-022  2.0701498E+004
 9.9342950E-003   0.385559   0.173912  3.9949625E-022  2.4546693E-022  1.5402932E-022  2.0715397E+004
 9.9582330E-003   0.385257   0.174118  3.9988228E-022  2.4582502E-022  1.5405726E-022  2.0745616E+004
 9.9983870E-003   0.384173   0.191404  3.9943971E-022  2.4598587E-022  1.5345384E-022  2.0759191E+004
 1.0331670E-002   0.379559   0.193074  4.0481291E-022  2.5116267E-022  1.5365024E-022  2.1196071E+004
 1.0780870E-002   0.372969   0.213162  4.1080239E-022  2.5758604E-022  1.5321635E-022  2.1738150E+004
 1.1270910E-002   0.365980   0.232747  4.1640853E-022  2.6401148E-022  1.5239705E-022  2.2280405E+004
 1.1479630E-002   0.362294   0.229501  4.1880029E-022  2.6707138E-022  1.5172892E-022  2.2538635E+004
 1.1586920E-002   0.359798   0.225585  4.1947515E-022  2.6854889E-022  1.5092626E-022  2.2663325E+004
 1.1641310E-002   0.357760   0.221273  4.1940532E-022  2.6935884E-022  1.5004649E-022  2.2731678E+004
 1.1674200E-002   0.355513   0.215320  4.1868225E-022  2.6983527E-022  1.4884698E-022  2.2771885E+004
 1.1685200E-002   0.352441   0.205805  4.1699914E-022  2.7003143E-022  1.4696772E-022  2.2788439E+004
 1.1690710E-002   0.352002   0.204543  4.1682250E-022  2.7009999E-022  1.4672251E-022  2.2794225E+004
 1.1694020E-002   0.351981   0.204591  4.1687523E-022  2.7014318E-022  1.4673204E-022  2.2797870E+004
 1.1695120E-002   0.351966   0.204684  4.1694142E-022  2.7019205E-022  1.4674936E-022  2.2801994E+004
 1.1697330E-002   0.363110   0.194569  4.0008158E-022  2.5480798E-022  1.4527360E-022  2.1503705E+004
 1.1698430E-002   0.363061   0.194583  4.0013777E-022  2.5486343E-022  1.4527434E-022  2.1508384E+004
 1.1701750E-002   0.363031   0.194637  4.0019684E-022  2.5491301E-022  1.4528383E-022  2.1512568E+004
 1.1707270E-002   0.363460   0.196283  4.0057922E-022  2.5498468E-022  1.4559455E-022  2.1518616E+004
 1.1718340E-002   0.366641   0.207255  4.0285867E-022  2.5515401E-022  1.4770465E-022  2.1532907E+004
 1.1751660E-002   0.368435   0.214652  4.0484177E-022  2.5568387E-022  1.4915790E-022  2.1577622E+004
 1.1807620E-002   0.369356   0.220442  4.0694854E-022  2.5663964E-022  1.5030890E-022  2.1658282E+004
 1.1864110E-002   0.369414   0.247720  4.0765813E-022  2.5706363E-022  1.5059449E-022  2.1694063E+004
 1.1898270E-002   0.369283   0.248917  4.0847546E-022  2.5763248E-022  1.5084298E-022  2.1742070E+004
 1.1909700E-002   0.369003   0.248471  4.0852984E-022  2.5778123E-022  1.5074861E-022  2.1754623E+004
 1.1915430E-002   0.368869   0.248500  4.0868708E-022  2.5793493E-022  1.5075215E-022  2.1767594E+004
 1.1918860E-002   0.368869   0.248623  4.0875809E-022  2.5797997E-022  1.5077812E-022  2.1771395E+004
 1.1920010E-002   0.368894   0.248686  4.0876792E-022  2.5797586E-022  1.5079206E-022  2.1771048E+004
 1.1922300E-002   0.370111   0.248292  4.0732423E-022  2.5656887E-022  1.5075537E-022  2.1652309E+004
 1.1923450E-002   0.370137   0.248356  4.0733433E-022  2.5656483E-022  1.5076950E-022  2.1651969E+004
 1.1926890E-002   0.370136   0.248479  4.0740601E-022  2.5661048E-022  1.5079553E-022  2.1655821E+004
 1.1932630E-002   0.370230   0.249017  4.0760750E-022  2.5669897E-022  1.5090853E-022  2.1663289E+004
 1.1944120E-002   0.370493   0.250460  4.0813657E-022  2.5692463E-022  1.5121194E-022  2.1682333E+004
 1.1978740E-002   0.370614   0.252519  4.0917398E-022  2.5752853E-022  1.5164545E-022  2.1733297E+004
 1.2036890E-002   0.370638   0.255131  4.1064671E-022  2.5844555E-022  1.5220115E-022  2.1810686E+004
 1.2154900E-002   0.370115   0.258838  4.1337311E-022  2.6037732E-022  1.5299579E-022  2.1973711E+004
 1.2398000E-002   0.368417   0.264268  4.1850880E-022  2.6432310E-022  1.5418570E-022  2.2306703E+004
 1.2651020E-002   0.366444   0.295003  4.2326075E-022  2.6815948E-022  1.5510127E-022  2.2630462E+004
 1.2914580E-002   0.363685   0.297658  4.2831743E-022  2.7254470E-022  1.5577272E-022  2.3000539E+004
 1.3050530E-002   0.362120   0.298401  4.3073715E-022  2.7475879E-022  1.5597837E-022  2.3187389E+004
 1.3119580E-002   0.361086   0.298234  4.3190359E-022  2.7594947E-022  1.5595413E-022  2.3287873E+004
 1.3175350E-002   0.359711   0.296510  4.3245072E-022  2.7689364E-022  1.5555707E-022  2.3367554E+004
 1.3182350E-002   0.359246   0.295452  4.3231655E-022  2.7700862E-022  1.5530793E-022  2.3377256E+004
 1.3186560E-002   0.359205   0.295542  4.3242754E-022  2.7709748E-022  1.5533006E-022  2.3384756E+004
 1.3187960E-002   0.359197   0.295514  4.3242059E-022  2.7709649E-022  1.5532410E-022  2.3384672E+004
 1.3190760E-002   0.361158   0.294926  4.2975753E-022  2.7454716E-022  1.5521037E-022  2.3169529E+004
 1.3192170E-002   0.361177   0.294973  4.2976647E-022  2.7454452E-022  1.5522196E-022  2.3169306E+004
 1.3196380E-002   0.361107   0.294989  4.2986296E-022  2.7463659E-022  1.5522636E-022  2.3177077E+004
 1.3203410E-002   0.361452   0.296220  4.3026317E-022  2.7474389E-022  1.5551928E-022  2.3186132E+004
 1.3331180E-002   0.362018   0.329468  4.3317194E-022  2.7635598E-022  1.5681596E-022  2.3322179E+004
 1.3775560E-002   0.358071   0.334370  4.4187137E-022  2.8364991E-022  1.5822146E-022  2.3937727E+004
 1.4585880E-002   0.350703   0.369637  4.5657426E-022  2.9645243E-022  1.6012183E-022  2.5018155E+004
 1.4937350E-002   0.346880   0.370468  4.6286542E-022  3.0230651E-022  1.6055891E-022  2.5512191E+004
 1.5027880E-002   0.346747   0.402283  4.6442752E-022  3.0338878E-022  1.6103874E-022  2.5603526E+004
 1.5101100E-002   0.345865   0.402110  4.6560366E-022  3.0456750E-022  1.6103616E-022  2.5703000E+004
 1.5110300E-002   0.345752   0.402032  4.6570474E-022  3.0468631E-022  1.6101844E-022  2.5713026E+004
 1.5115830E-002   0.345686   0.402064  4.6583438E-022  3.0480215E-022  1.6103223E-022  2.5722803E+004
 1.5117670E-002   0.345648   0.402039  4.6586843E-022  3.0484216E-022  1.6102627E-022  2.5726179E+004
 1.5121360E-002   0.345729   0.402024  4.6574261E-022  3.0472172E-022  1.6102088E-022  2.5716015E+004
 1.5123200E-002   0.345715   0.402052  4.6579030E-022  3.0475956E-022  1.6103075E-022  2.5719208E+004
 1.5128740E-002   0.345651   0.402027  4.6586456E-022  3.0483778E-022  1.6102678E-022  2.5725809E+004
 1.5137970E-002   0.345610   0.402106  4.6600605E-022  3.0494968E-022  1.6105637E-022  2.5735253E+004
 1.5156480E-002   0.345426   0.402168  4.6634420E-022  3.0525667E-022  1.6108753E-022  2.5761161E+004
 1.5306170E-002   0.343864   0.402251  4.6883412E-022  3.0761900E-022  1.6121512E-022  2.5960521E+004
 1.5382130E-002   0.342921   0.401948  4.7001030E-022  3.0883370E-022  1.6117660E-022  2.6063032E+004
 1.5401240E-002   0.342610   0.401639  4.7020239E-022  3.0910641E-022  1.6109597E-022  2.6086047E+004
 1.5410810E-002   0.342270   0.401107  4.7022057E-022  3.0927805E-022  1.6094252E-022  2.6100532E+004
 1.5416560E-002   0.342232   0.401131  4.7030408E-022  3.0935078E-022  1.6095330E-022  2.6106670E+004
 1.5418480E-002   0.342196   0.401106  4.7033678E-022  3.0938933E-022  1.6094746E-022  2.6109923E+004
 1.5422320E-002   0.342900   0.401085  4.6930174E-022  3.0837840E-022  1.6092334E-022  2.6024609E+004
 1.5424230E-002   0.342863   0.401060  4.6933437E-022  3.0841704E-022  1.6091733E-022  2.6027870E+004
 1.5429990E-002   0.342824   0.401084  4.6941822E-022  3.0849016E-022  1.6092806E-022  2.6034040E+004
 1.5439600E-002   0.342963   0.401672  4.6976573E-022  3.0865328E-022  1.6111245E-022  2.6047807E+004
 1.5458850E-002   0.342924   0.402022  4.7016755E-022  3.0893600E-022  1.6123155E-022  2.6071666E+004
 1.5497500E-002   0.342659   0.402366  4.7091579E-022  3.0955249E-022  1.6136330E-022  2.6123693E+004
 1.5693670E-002   0.340814   0.403249  4.7466802E-022  3.1289467E-022  1.6177335E-022  2.6405745E+004
 1.6530670E-002   0.333383   0.436710  4.8902302E-022  3.2599091E-022  1.6303211E-022  2.7510960E+004
 1.7711430E-002   0.321929   0.467946  5.0854203E-022  3.4482750E-022  1.6371452E-022  2.9100614E+004
 1.8643610E-002   0.311171   0.496373  5.2279221E-022  3.6011439E-022  1.6267782E-022  3.0390702E+004
 1.8728100E-002   0.309373   0.494255  5.2344595E-022  3.6150603E-022  1.6193992E-022  3.0508145E+004
 1.8756430E-002   0.308343   0.492717  5.2334928E-022  3.6197812E-022  1.6137116E-022  3.0547986E+004
 1.8770630E-002   0.306731   0.489851  5.2255196E-022  3.6226913E-022  1.6028283E-022  3.0572545E+004
 1.8779160E-002   0.306645   0.489816  5.2268341E-022  3.6240490E-022  1.6027851E-022  3.0584002E+004
 1.8782000E-002   0.306616   0.489792  5.2271316E-022  3.6244099E-022  1.6027217E-022  3.0587048E+004
 1.8787700E-002   0.309566   0.488809  5.1573570E-022  3.5608137E-022  1.5965433E-022  3.0050348E+004
 1.8790540E-002   0.309535   0.488784  5.1576605E-022  3.5611849E-022  1.5964756E-022  3.0053481E+004
 1.8799090E-002   0.309455   0.488704  5.1582375E-022  3.5619964E-022  1.5962411E-022  3.0060329E+004
 1.8813350E-002   0.311410   0.527597  5.1705613E-022  3.5603954E-022  1.6101659E-022  3.0046818E+004
 1.8841950E-002   0.311923   0.528774  5.1788964E-022  3.5634811E-022  1.6154153E-022  3.0072859E+004
 1.8928240E-002   0.312230   0.530152  5.1954744E-022  3.5732894E-022  1.6221850E-022  3.0155633E+004
 2.0663330E-002   0.303483   0.566946  5.4386115E-022  3.7880871E-022  1.6505244E-022  3.1968350E+004
 2.2139290E-002   0.295430   0.600945  5.6514840E-022  3.9818650E-022  1.6696190E-022  3.3603676E+004
 2.2338740E-002   0.293969   0.600424  5.6808210E-022  4.0108343E-022  1.6699867E-022  3.3848154E+004
 2.2500910E-002   0.292905   0.634318  5.7006083E-022  4.0308705E-022  1.6697378E-022  3.4017242E+004
 2.2541820E-002   0.292111   0.633673  5.7035622E-022  4.0374893E-022  1.6660729E-022  3.4073100E+004
 2.2562330E-002   0.290785   0.632294  5.6978583E-022  4.0410091E-022  1.6568492E-022  3.4102804E+004
 2.2574650E-002   0.290519   0.632076  5.6988565E-022  4.0432322E-022  1.6556242E-022  3.4121565E+004
 2.2578770E-002   0.290491   0.632051  5.6989700E-022  4.0434708E-022  1.6554992E-022  3.4123579E+004
 2.2586990E-002   0.293375   0.632626  5.6347471E-022  3.9816516E-022  1.6530955E-022  3.3601875E+004
 2.2591110E-002   0.293325   0.632598  5.6354085E-022  3.9824049E-022  1.6530036E-022  3.3608233E+004
 2.2603460E-002   0.293587   0.632971  5.6399391E-022  3.9841254E-022  1.6558137E-022  3.3622752E+004
 2.2624090E-002   0.294839   0.634559  5.6555885E-022  3.9881030E-022  1.6674855E-022  3.3656320E+004
 2.2665450E-002   0.295316   0.635365  5.6693888E-022  3.9951258E-022  1.6742631E-022  3.3715587E+004
 2.2748620E-002   0.295585   0.636195  5.6918689E-022  4.0094352E-022  1.6824337E-022  3.3836346E+004
 2.2959260E-002   0.295089   0.636995  5.7414402E-022  4.0472069E-022  1.6942333E-022  3.4155108E+004
 2.4796000E-002   0.284390   0.668467  6.1443055E-022  4.3969248E-022  1.7473806E-022  3.7106441E+004
 2.5302040E-002   0.281449   0.698726  6.2565806E-022  4.4956738E-022  1.7609068E-022  3.7939802E+004
 2.5562890E-002   0.279643   0.697917  6.3127594E-022  4.5474398E-022  1.7653196E-022  3.8376664E+004
 2.5615700E-002   0.279235   0.697726  6.3238876E-022  4.5580363E-022  1.7658513E-022  3.8466090E+004
 2.5642190E-002   0.279077   0.697653  6.3296671E-022  4.5632018E-022  1.7664653E-022  3.8509683E+004
 2.5658110E-002   0.278943   0.697589  6.3331404E-022  4.5665583E-022  1.7665821E-022  3.8538008E+004
 2.5663420E-002   0.278864   0.697554  6.3347481E-022  4.5682141E-022  1.7665340E-022  3.8551982E+004
 2.5674050E-002   0.278844   0.697537  6.3354645E-022  4.5688567E-022  1.7666079E-022  3.8557405E+004
 2.5679370E-002   0.278852   0.697540  6.3361787E-022  4.5693215E-022  1.7668573E-022  3.8561327E+004
 2.5695340E-002   0.278718   0.697476  6.3396462E-022  4.5726733E-022  1.7669728E-022  3.8589614E+004
 2.5721990E-002   0.278418   0.697327  6.3444106E-022  4.5780117E-022  1.7663989E-022  3.8634666E+004
 2.5775470E-002   0.278218   0.697238  6.3567221E-022  4.5881687E-022  1.7685534E-022  3.8720382E+004
 2.5829170E-002   0.277859   0.697065  6.3681835E-022  4.5987247E-022  1.7694588E-022  3.8809466E+004
 2.7551110E-002   0.266525   0.720817  6.7585881E-022  4.9572565E-022  1.8013316E-022  4.1835181E+004
 3.0995000E-002   0.245769   0.759371  7.5640027E-022  5.7050037E-022  1.8589990E-022  4.8145554E+004
 3.5422860E-002   0.239630   0.800864  8.0072490E-022  6.0884721E-022  1.9187769E-022  5.1381713E+004
 3.5936230E-002   0.237738   0.798641  8.0797165E-022  6.1588635E-022  1.9208530E-022  5.1975759E+004
 3.5988390E-002   0.237335   0.798606  8.0840561E-022  6.1654264E-022  1.9186297E-022  5.2031144E+004
 3.5998840E-002   0.237279   0.798520  8.0873517E-022  6.1683956E-022  1.9189561E-022  5.2056202E+004
 3.6019760E-002   0.237443   0.798746  8.0746057E-022  6.1573458E-022  1.9172600E-022  5.1962950E+004
 3.6030220E-002   0.237408   0.798740  8.0746030E-022  6.1576245E-022  1.9169784E-022  5.1965303E+004
 3.6251460E-002   0.237177   0.797346  8.1111766E-022  6.1873897E-022  1.9237869E-022  5.2216497E+004
 3.6464710E-002   0.236617   0.796270  8.1428264E-022  6.2160926E-022  1.9267337E-022  5.2458726E+004
 3.7569700E-002   0.233320   0.806833  8.3297330E-022  6.3862432E-022  1.9434898E-022  5.3894657E+004
 3.8743750E-002   0.229365   0.801293  8.5248735E-022  6.5695660E-022  1.9553076E-022  5.5441751E+004
 3.9993550E-002   0.224725   0.809045  8.7725178E-022  6.8011095E-022  1.9714084E-022  5.7395788E+004
 4.1326670E-002   0.219669   0.803013  9.0303234E-022  7.0466393E-022  1.9836841E-022  5.9467859E+004
 4.2751720E-002   0.214562   0.807958  9.3232749E-022  7.3228567E-022  2.0004183E-022  6.1798907E+004
 4.3349650E-002   0.210420   0.805348  9.5325173E-022  7.5266895E-022  2.0058278E-022  6.3519089E+004
 4.3501750E-002   0.209435   0.804655  9.5852407E-022  7.5777563E-022  2.0074844E-022  6.3950051E+004
 4.3517020E-002   0.209325   0.804570  9.5913267E-022  7.5836196E-022  2.0077071E-022  6.3999532E+004
 4.3547590E-002   0.209104   0.804496  9.6007076E-022  7.5931567E-022  2.0075509E-022  6.4080018E+004
 4.3562900E-002   0.208995   0.804412  9.6067914E-022  7.5990179E-022  2.0077735E-022  6.4129482E+004
 4.4278570E-002   0.204554   0.801269  9.8491823E-022  7.8344970E-022  2.0146853E-022  6.6116732E+004
 4.5918520E-002   0.197116   0.803309  1.0320495E-021  8.2861617E-022  2.0343334E-022  6.9928412E+004
 4.7684620E-002   0.187502   0.802924  1.0967615E-021  8.9111648E-022  2.0564504E-022  7.5202925E+004
 4.9592000E-002   0.178922   0.793999  1.1635549E-021  9.5536941E-022  2.0818552E-022  8.0625346E+004
 5.1658330E-002   0.170585   0.789147  1.2425136E-021  1.0305596E-021  2.1195401E-022  8.6970782E+004
 5.3904350E-002   0.163133   0.778989  1.3362538E-021  1.1182661E-021  2.1798764E-022  9.4372496E+004
 5.6354550E-002   0.159998   0.751703  1.4605790E-021  1.2268892E-021  2.3368979E-022  1.0353939E+005
 5.7665120E-002   0.158926   0.722502  1.5672329E-021  1.3181591E-021  2.4907381E-022  1.1124182E+005
 5.8151970E-002   0.158679   0.718042  1.5810264E-021  1.3301514E-021  2.5087502E-022  1.1225388E+005
 5.8179260E-002   0.158396   0.717782  1.5845477E-021  1.3335611E-021  2.5098656E-022  1.1254163E+005
 5.8233910E-002   0.157831   0.717239  1.5917073E-021  1.3404860E-021  2.5122131E-022  1.1312603E+005
 5.8261280E-002   0.157546   0.717024  1.5951175E-021  1.3438127E-021  2.5130476E-022  1.1340678E+005
 5.9038100E-002   0.150032   0.710593  1.6924034E-021  1.4384882E-021  2.5391523E-022  1.2139661E+005
 6.1990000E-002   0.128171   0.697653  2.0189637E-021  1.7601906E-021  2.5877306E-022  1.4854566E+005
 6.3874290E-002   0.117905   0.694088  2.2003609E-021  1.9409268E-021  2.5943416E-022  1.6379831E+005
 6.3907220E-002   0.117750   0.693969  2.2035295E-021  1.9440637E-021  2.5946581E-022  1.6406304E+005
 6.3973170E-002   0.117416   0.693899  2.2094231E-021  1.9500024E-021  2.5942064E-022  1.6456422E+005
 6.4006200E-002   0.117271   0.693730  2.2126995E-021  1.9532146E-021  2.5948485E-022  1.6483530E+005
 6.5252630E-002   0.111577   0.691682  2.3228408E-021  2.0636647E-021  2.5917610E-022  1.7415638E+005
 6.8877780E-002   0.098179   0.689921  2.6180020E-021  2.3609696E-021  2.5703240E-022  1.9924648E+005
 7.0845710E-002   0.093020   0.690745  2.7440253E-021  2.4887756E-021  2.5524976E-022  2.1003226E+005
 7.2843710E-002   0.092004   0.691630  2.7513369E-021  2.4982032E-021  2.5313368E-022  2.1082787E+005
 7.2886540E-002   0.092028   0.691706  2.7497650E-021  2.4967085E-021  2.5305651E-022  2.1070173E+005
 7.2972340E-002   0.092084   0.691856  2.7464276E-021  2.4935249E-021  2.5290269E-022  2.1043306E+005
 7.3015310E-002   0.092116   0.691930  2.7446624E-021  2.4918364E-021  2.5282600E-022  2.1029057E+005
 7.5139390E-002   0.096350   0.693802  2.6012943E-021  2.3506590E-021  2.5063530E-022  1.9837635E+005
 7.7487500E-002   0.103866   0.696187  2.3868657E-021  2.1389506E-021  2.4791514E-022  1.8050989E+005
 7.9987100E-002   0.112120   0.699571  2.1855361E-021  1.9404938E-021  2.4504223E-022  1.6376177E+005
 8.1619490E-002   0.117127   0.701643  2.0766467E-021  1.8334159E-021  2.4323087E-022  1.5472527E+005
 8.1673250E-002   0.117306   0.701586  2.0735671E-021  1.8303244E-021  2.4324272E-022  1.5446437E+005
 8.1781000E-002   0.117619   0.701776  2.0668213E-021  1.8237243E-021  2.4309698E-022  1.5390738E+005
 8.1834980E-002   0.117772   0.701890  2.0634278E-021  1.8204131E-021  2.4301475E-022  1.5362794E+005
 8.2647820E-002   0.120149   0.702859  2.0157081E-021  1.7735221E-021  2.4218595E-022  1.4967073E+005
 8.2658840E-002   0.120173   0.702925  2.0149808E-021  1.7728347E-021  2.4214610E-022  1.4961271E+005
 8.5503450E-002   0.128084   0.706169  1.8710104E-021  1.6313648E-021  2.3964559E-022  1.3767382E+005
 8.8557140E-002   0.135573   0.709810  1.7480742E-021  1.5110820E-021  2.3699218E-022  1.2752293E+005
 9.1190880E-002   0.141051   0.713279  1.6646642E-021  1.4298624E-021  2.3480179E-022  1.2066867E+005
 9.1200000E-002   0.141068   0.713290  1.6644064E-021  1.4296117E-021  2.3479464E-022  1.2064751E+005
 9.2260000E-002   0.143023   0.714617  1.6357958E-021  1.4018400E-021  2.3395578E-022  1.1830381E+005
 9.3320000E-002   0.144863   0.715990  1.6092355E-021  1.3761172E-021  2.3311834E-022  1.1613301E+005
 9.4410000E-002   0.146672   0.717445  1.5838361E-021  1.3515313E-021  2.3230479E-022  1.1405816E+005
 9.5500000E-002   0.148438   0.718777  1.5597028E-021  1.3281831E-021  2.3151973E-022  1.1208777E+005
 9.6610000E-002   0.150246   0.720189  1.5356050E-021  1.3048865E-021  2.3071847E-022  1.1012172E+005
 9.7720000E-002   0.152081   0.721548  1.5120699E-021  1.2821122E-021  2.2995777E-022  1.0819976E+005
 9.8860000E-002   0.153992   0.722891  1.4884917E-021  1.2592760E-021  2.2921571E-022  1.0627257E+005
 1.0000000E-001   0.155899   0.724324  1.4655317E-021  1.2370566E-021  2.2847506E-022  1.0439744E+005
 1.0120000E-001   0.158733   0.725734  1.4346883E-021  1.2069561E-021  2.2773216E-022  1.0185720E+005
 1.0230000E-001   0.161073   0.727040  1.4096853E-021  1.1826236E-021  2.2706165E-022  9.9803741E+004
 1.0350000E-001   0.163675   0.728365  1.3831800E-021  1.1567878E-021  2.2639221E-022  9.7623408E+004
 1.0470000E-001   0.166342   0.729596  1.3573670E-021  1.1315796E-021  2.2578739E-022  9.5496040E+004
 1.0590000E-001   0.169041   0.730865  1.3321996E-021  1.1070039E-021  2.2519571E-022  9.3422050E+004
 1.0720000E-001   0.172009   0.732274  1.3053870E-021  1.0808488E-021  2.2453815E-022  9.1214780E+004
 1.0840000E-001   0.174813   0.733654  1.2808390E-021  1.0569314E-021  2.2390753E-022  8.9196348E+004
 1.0970000E-001   0.177955   0.735332  1.2540081E-021  1.0308515E-021  2.2315657E-022  8.6995418E+004
 1.1090000E-001   0.181013   0.736886  1.2290601E-021  1.0065845E-021  2.2247555E-022  8.4947482E+004
 1.1220000E-001   0.184476   0.738592  1.2020416E-021  9.8029343E-022  2.2174821E-022  8.2728729E+004
 1.1350000E-001   0.188080   0.740075  1.1756464E-021  9.5453106E-022  2.2111537E-022  8.0554596E+004
 1.1480000E-001   0.191769   0.741340  1.1502290E-021  9.2965075E-022  2.2057827E-022  7.8454902E+004
 1.1610000E-001   0.195536   0.742693  1.1252349E-021  9.0521068E-022  2.2002424E-022  7.6392360E+004
 1.1750000E-001   0.199669   0.744303  1.0987724E-021  8.7938121E-022  2.1939120E-022  7.4212565E+004
 1.1890000E-001   0.203837   0.745966  1.0731863E-021  8.5443144E-022  2.1875486E-022  7.2107009E+004
 1.2020000E-001   0.207719   0.747541  1.0502426E-021  8.3208717E-022  2.1815546E-022  7.0221336E+004
 1.2160000E-001   0.211935   0.749259  1.0263279E-021  8.0881336E-022  2.1751452E-022  6.8257217E+004
 1.2300000E-001   0.216152   0.751031  1.0032741E-021  7.8641425E-022  2.1685988E-022  6.6366916E+004
 1.2440000E-001   0.220313   0.752918  9.8115337E-022  7.6499301E-022  2.1616036E-022  6.4559139E+004
 1.2590000E-001   0.224691   0.755076  9.5847445E-022  7.4311426E-022  2.1536019E-022  6.2712751E+004
 1.2740000E-001   0.229130   0.757047  9.3680289E-022  7.2215314E-022  2.1464975E-022  6.0943805E+004
 1.2880000E-001   0.233323   0.758729  9.1745204E-022  7.0338966E-022  2.1406238E-022  5.9360321E+004
 1.3030000E-001   0.238770   0.760353  8.9422181E-022  6.8070802E-022  2.1351378E-022  5.7446177E+004
 1.3180000E-001   0.243006   0.761362  8.7730926E-022  6.6411768E-022  2.1319158E-022  5.6046088E+004
 1.3330000E-001   0.247193   0.762330  8.6125151E-022  6.4835637E-022  2.1289513E-022  5.4715963E+004
 1.3490000E-001   0.251633   0.763381  8.4484513E-022  6.3225445E-022  2.1259068E-022  5.3357093E+004
 1.3650000E-001   0.256024   0.764406  8.2926546E-022  6.1695343E-022  2.1231203E-022  5.2065812E+004
 1.3800000E-001   0.260178   0.765350  8.1516263E-022  6.0307505E-022  2.1208757E-022  5.0894591E+004
 1.3960000E-001   0.264864   0.766601  7.9984383E-022  5.8799369E-022  2.1185014E-022  4.9621847E+004
 1.4120000E-001   0.269474   0.767871  7.8536405E-022  5.7372856E-022  2.1163550E-022  4.8417987E+004
 1.4290000E-001   0.274312   0.769175  7.7087930E-022  5.5941750E-022  2.1146180E-022  4.7210251E+004
 1.4450000E-001   0.278852   0.770311  7.5803137E-022  5.4665317E-022  2.1137820E-022  4.6133046E+004
 1.4620000E-001   0.283675   0.771426  7.4516430E-022  5.3377963E-022  2.1138467E-022  4.5046625E+004
 1.4790000E-001   0.288394   0.772675  7.3313974E-022  5.2170638E-022  2.1143336E-022  4.4027742E+004
 1.4960000E-001   0.292985   0.773658  7.2232571E-022  5.1069513E-022  2.1163059E-022  4.3098482E+004
 1.5140000E-001   0.297782   0.774339  7.1207563E-022  5.0003239E-022  2.1204324E-022  4.2198635E+004
 1.5310000E-001   0.302334   0.774587  7.0342590E-022  4.9075605E-022  2.1266984E-022  4.1415788E+004
 1.5490000E-001   0.307266   0.774341  6.9530825E-022  4.8166400E-022  2.1364425E-022  4.0648493E+004
 1.5670000E-001   0.311946   0.773886  6.8864763E-022  4.7382666E-022  2.1482097E-022  3.9987086E+004
 1.5850000E-001   0.316624   0.772792  6.8327784E-022  4.6693598E-022  2.1634187E-022  3.9405568E+004
 1.6030000E-001   0.321385   0.771012  6.7909567E-022  4.6084470E-022  2.1825096E-022  3.8891515E+004
 1.6220000E-001   0.326525   0.768436  6.7591924E-022  4.5521462E-022  2.2070462E-022  3.8416382E+004
