# model = astrodust_MW_euv
# Size-integrated extinction, albedo and scattering asymmetry per H
# for the Hensley & Draine (2023) astrodust+PAH Milky-Way model,
# carried into the extreme ultraviolet.
#
# Model definition: Hensley & Draine (2023), ApJ 948, 55
#   (astrodust + PAH, Milky Way R_V = 3.1 fit).
# Size distribution: ../data/release/size_distribution.dat
# Optics:
#   0.0912 - 39810 um : random-orientation T-matrix Q table,
#     ../tmatrix/output/q_astrodust_P0.20_Fe0.00_1.400.dat
#     (oblate spheroid b/a = 1.4, porosity P = 0.20, f_Fe = 0)
#   below 0.0912 um   : the same random-orientation T-matrix on the
#     same b/a = 1.4 oblate spheroid, computed directly from the
#     Draine & Hensley (2021) dielectric function,
#     ../data/dielectric/index_DH21Ad_P0.20_0.00_1.400
#     Where the size parameter leaves the T-matrix range the
#     Rayleigh dipole limit (x < 0.1) and the geometric optics
#     limit (x > 50) are used, exactly as the Q table itself does.
#   PAH : charge-resolved DL07 absorption (neutral + cation mixed by
#     f_ion, a > 100 A fully ionized).  PAH scattering is negligible
#     (Rayleigh) and is not modelled, so the PAHs enter extinction
#     through absorption only and the astrodust grains carry all the
#     scattering and the asymmetry.
#
# Wavelength range:  1.001032E-04 -  3.981000E+04 um, 1719 points.
#   The floor is set by the DH21 astrodust dielectric function,
#   whose own table stops at  1.000032E-04 um; a shorter floor is refused,
#   because (n, k) would freeze at the boundary value there.
#
# How far to trust the EUV band of THIS model:
#   Above 0.0912 um the astrodust optics are the b/a = 1.4 spheroid
#   T-matrix solution.  Below it they are volume-equivalent-sphere Mie
#   on the same dielectric function.  That shape approximation costs
#   <= 1.5% per grain in the orientation-averaged extinction and
#   0.2 - 0.7% after the size integral, and converges to a CONSTANT
#   -2.08% in the large-particle limit: by Cauchy's theorem the
#   orientation-averaged projected area of a convex particle is S/4,
#   which for b/a = 1.4 is 2.12% larger than pi a_eff^2 of the
#   volume-equivalent sphere.
#   There is NO external reference for this band: the HD23 author
#   release (extinction.dat, scattering.dat) stops at 12.4 eV.
#   Above 21.4 eV (1/lambda = 17.25 um^-1) the DL07 PAH cross section
#   is zero by construction, so the carbonaceous absorption there is
#   entirely D03 graphite -- Mie on the Draine 2003 dielectric
#   functions, random-orientation 1/3 parallel + 2/3 perpendicular.
#
# Column order follows Draine's kext_albedo tables and MoCHII's
#   par%ion_dust_kext reader: the first four columns are
#   lambda, albedo, <cos>, C_ext/H, and a reader may stop there.
#   Draine's 5th column is K_abs [cm^2/g]; ours is C_abs/H [cm^2/H],
#   so no dust-mass normalization is folded into the first six
#   columns; K_abs is a separate trailing column instead.
#   A host running the Zubko model through an ionizing band needs
#   exactly such a file: that model has no EUV extension of its own
#   (its optics table IS the model definition), so the host reads the
#   ionizing-band optics from a curve file instead.
#
# SCOPE: these are size-integrated TRANSPORT optics, not a dust model.
#   There is no size-resolved Cabs(lambda, a), no grain enthalpy and no
#   Planck integral here, so stochastic heating and thermal emission
#   cannot be computed from this file.  A host that needs emission must
#   build the model (build_astrodust / build_dl07 / build_zubko /
#   build_from_files).  The builder reads this very curve back in, and
#   dust_extinction serves it on the model wavelength grid while
#   dust_emission supplies the re-emitted spectrum, so the absorbed
#   power and the emission refer to one and the same grain.
#
# Units: lambda micron; cross sections cm^2 per H nucleon;
#   albedo and <cos> dimensionless.
#
# K_abs [cm^2/g] = C_abs/H / (M_dust/N_H), M_dust/N_H =  1.184949E-26 g/H.
#   The dust mass per H is this model's own size distribution
#   weighted by the solid density of each grain material:
#   M_dust/N_H = sum_pop rho * sum_a (4/3) pi a^3 dn(a).
#   Densities: rho_Ad = 2.74, rho_PAH = 2.0 g/cm^3 (HD23 conventions).
#
#             lambda               albedo                <cos>              C_ext/H              C_abs/H              C_sca/H                K_abs
#           (micron)                                                       (cm^2/H)             (cm^2/H)             (cm^2/H)             (cm^2/g)
 1.294971650586E-002  3.632771582267E-001  2.978410661491E-001  4.289380342216E-022  2.731146440942E-022  1.558233901274E-022  2.304863701765E+004
 1.310015523193E-002  3.613779488401E-001  2.982722940306E-001  4.315670771882E-022  2.756082520470E-022  1.559588251412E-022  2.325907708673E+004
 1.325234162639E-002  3.614000262600E-001  2.979353182800E-001  4.314828611689E-022  2.755449438117E-022  1.559379173572E-022  2.325373439066E+004
 1.340629599217E-002  3.613227880764E-001  3.304840395760E-001  4.346797322177E-022  2.776200394525E-022  1.570596927652E-022  2.342885545149E+004
 1.356203886804E-002  3.599151062728E-001  3.322396488064E-001  4.377657749866E-022  2.802072595597E-022  1.575585154269E-022  2.364719561898E+004
 1.371959103138E-002  3.585486054205E-001  3.339272326529E-001  4.408014824259E-022  2.827527256348E-022  1.580487567911E-022  2.386201208845E+004
 1.387897350094E-002  3.569405447313E-001  3.351715981579E-001  4.438633028350E-022  2.854304937349E-022  1.584328091002E-022  2.408799376424E+004
 1.404020753967E-002  3.552284560043E-001  3.361655547199E-001  4.469197062775E-022  2.881611090587E-022  1.587585972188E-022  2.431843531249E+004
 1.420331465749E-002  3.543802490175E-001  3.675755061417E-001  4.498018439459E-022  2.904009544798E-022  1.594008894661E-022  2.450745990419E+004
 1.436831661426E-002  3.527500943967E-001  3.683947131694E-001  4.527691542862E-022  2.930547923719E-022  1.597143619144E-022  2.473142206660E+004
 1.453523542257E-002  3.511664169286E-001  3.691806035235E-001  4.556926186278E-022  2.956686745235E-022  1.600239441044E-022  2.495201229207E+004
 1.470409335077E-002  3.493769616626E-001  3.697020456667E-001  4.587171265307E-022  2.984519306008E-022  1.602651959299E-022  2.518689628837E+004
 1.487491292591E-002  3.475322434038E-001  3.701023858710E-001  4.617619759410E-022  3.012848005236E-022  1.604771754173E-022  2.542596728651E+004
 1.504771693670E-002  3.465080113230E-001  4.021861195898E-001  4.647373454682E-022  3.037021321024E-022  1.610352133657E-022  2.562997025492E+004
 1.522252843664E-002  3.447311180833E-001  4.021546925191E-001  4.674389902539E-022  3.062982245080E-022  1.611407657460E-022  2.584905917165E+004
 1.539937074700E-002  3.426443153385E-001  4.016267141530E-001  4.701763827299E-022  3.090731179810E-022  1.611032647488E-022  2.608323743271E+004
 1.557826746002E-002  3.418895555541E-001  4.026840408753E-001  4.724620348379E-022  3.109321997309E-022  1.615298351069E-022  2.624012869199E+004
 1.575924244198E-002  3.401204996392E-001  4.032817341333E-001  4.758434470354E-022  3.139993360797E-022  1.618441109557E-022  2.649896985600E+004
 1.594231983642E-002  3.390245622387E-001  4.363825614254E-001  4.790918139498E-022  3.166679214533E-022  1.624238924965E-022  2.672417658496E+004
 1.612752406739E-002  3.371707061374E-001  4.364978370267E-001  4.822980944971E-022  3.196813054068E-022  1.626167890903E-022  2.697848148746E+004
 1.631487984264E-002  3.353706503723E-001  4.366015665366E-001  4.854626033705E-022  3.226526943467E-022  1.628099090238E-022  2.722924235509E+004
 1.650441215698E-002  3.336217290589E-001  4.366909068304E-001  4.885856279618E-022  3.255828459678E-022  1.630027819939E-022  2.747652313107E+004
 1.669614629558E-002  3.315093277977E-001  4.364025348768E-001  4.919196955500E-022  3.288437279478E-022  1.630759676022E-022  2.775171483806E+004
 1.689010783735E-002  3.300956697090E-001  4.698091569087E-001  4.952559814844E-022  3.317741265989E-022  1.634818548855E-022  2.799901646134E+004
 1.708632265834E-002  3.280173129514E-001  4.694039703308E-001  4.985433312501E-022  3.350124873436E-022  1.635308439065E-022  2.827230756071E+004
 1.728481693524E-002  3.260009479193E-001  4.690049277722E-001  5.017932422598E-022  3.382081696236E-022  1.635850726362E-022  2.854199694752E+004
 1.748561714880E-002  3.240435288261E-001  4.686081709005E-001  5.050056801569E-022  3.413618574816E-022  1.636438226752E-022  2.880814234938E+004
 1.768875008744E-002  3.221425101833E-001  4.682140697428E-001  5.081815323979E-022  3.444746579225E-022  1.637068744755E-022  2.907083718842E+004
 1.789424285075E-002  3.201524158388E-001  5.014204349789E-001  5.114264970142E-022  3.476920684712E-022  1.637344285431E-022  2.934236026299E+004
 1.810212285315E-002  3.175222125593E-001  5.000126167073E-001  5.146557046354E-022  3.512410865933E-022  1.634146180421E-022  2.964186829829E+004
 1.831241782755E-002  3.149747883444E-001  4.986439743513E-001  5.178598993241E-022  3.547470871424E-022  1.631128121817E-022  2.993774600309E+004
 1.852515582902E-002  3.125064235349E-001  4.973108854836E-001  5.210387948405E-022  3.582108245419E-022  1.628279702985E-022  3.023005704452E+004
 1.874036523857E-002  3.089472041618E-001  4.938360069523E-001  5.234045147688E-022  3.617001532853E-022  1.617043614835E-022  3.052452778559E+004
 1.895807476690E-002  3.120867672563E-001  5.302346181655E-001  5.199343939852E-022  3.576697497810E-022  1.622646442042E-022  3.018439477033E+004
 1.917831345825E-002  3.109073506500E-001  5.305086030281E-001  5.230479539529E-022  3.604285003265E-022  1.626194536264E-022  3.041721070064E+004
 1.940111069427E-002  3.095980084827E-001  5.307447461134E-001  5.263799097899E-022  3.634137380136E-022  1.629661717763E-022  3.066914028900E+004
 1.962649619794E-002  3.083151667998E-001  5.309434892894E-001  5.296688808128E-022  3.663639314764E-022  1.633049493365E-022  3.091811243211E+004
 1.985450003754E-002  3.070581023323E-001  5.311058781633E-001  5.329155268297E-022  3.692794964580E-022  1.636360303717E-022  3.116416221529E+004
 2.008515263067E-002  3.064022864420E-001  5.668740164815E-001  5.361449394928E-022  3.718689041679E-022  1.642760353249E-022  3.138268699852E+004
 2.031848474826E-002  3.051963417855E-001  5.668968668019E-001  5.393107807990E-022  3.747151034136E-022  1.645956773853E-022  3.162288288223E+004
 2.055452751875E-002  3.040136307701E-001  5.668865630090E-001  5.424364769034E-022  3.775283940979E-022  1.649080828056E-022  3.186030155314E+004
 2.079331243218E-002  3.026806842041E-001  5.668120688728E-001  5.457883073819E-022  3.805887290730E-022  1.651995783090E-022  3.211856873697E+004
 2.103487134442E-002  3.012305888031E-001  5.666796610258E-001  5.493228003119E-022  3.838499697310E-022  1.654728305810E-022  3.239379071345E+004
 2.127923648141E-002  3.003939700943E-001  6.019034353795E-001  5.528616155500E-022  3.867853199422E-022  1.660762956078E-022  3.264151020782E+004
 2.152644044348E-002  2.990065539407E-001  6.016559206078E-001  5.563106523554E-022  3.899701212742E-022  1.663405310813E-022  3.291028133182E+004
 2.177651620966E-002  2.975237497651E-001  6.013806878231E-001  5.599516401357E-022  3.933527284754E-022  1.665989116603E-022  3.319574564961E+004
 2.202949714212E-002  2.960526922125E-001  6.010795315115E-001  5.635879844551E-022  3.967362443586E-022  1.668517400966E-022  3.348128665270E+004
 2.228541699059E-002  2.943560549436E-001  6.005613217925E-001  5.672940177400E-022  4.003075886850E-022  1.669864290551E-022  3.378267883662E+004
 2.254430989688E-002  2.919914519313E-001  6.335395916990E-001  5.703088791298E-022  4.037835614634E-022  1.665253176664E-022  3.407602244373E+004
 2.280621039944E-002  2.954454876459E-001  6.364094970431E-001  5.705383843276E-022  4.019753931492E-022  1.685629911784E-022  3.392342786104E+004
 2.307115343795E-002  2.943464238221E-001  6.369727823228E-001  5.766762780816E-022  4.069336779252E-022  1.697426001564E-022  3.434186644903E+004
 2.333917435798E-002  2.926265148121E-001  6.369068783874E-001  5.826668062505E-022  4.121630494407E-022  1.705037568098E-022  3.478318253551E+004
 2.361030891573E-002  2.909634686847E-001  6.367813931508E-001  5.885719632495E-022  4.173190232519E-022  1.712529399976E-022  3.521830445744E+004
 2.388459328278E-002  2.898032600997E-001  6.698891595306E-001  5.948677770227E-022  4.224731559132E-022  1.723946211095E-022  3.565327100142E+004
 2.416206405091E-002  2.880709812928E-001  6.695065859824E-001  6.009892401972E-022  4.278616800272E-022  1.731275601700E-022  3.610801826250E+004
 2.444275823702E-002  2.863955633327E-001  6.690725455974E-001  6.070276024999E-022  4.331775903234E-022  1.738500121765E-022  3.655663751265E+004
 2.472671328800E-002  2.847742977254E-001  6.685897182606E-001  6.129852579899E-022  4.384228116298E-022  1.745624463601E-022  3.699929119154E+004
 2.501396708581E-002  2.828167042336E-001  6.679190303548E-001  6.192502177762E-022  4.441159120888E-022  1.751343056874E-022  3.747974219928E+004
 2.530455795245E-002  2.814325645209E-001  6.988068091742E-001  6.256989540188E-022  4.496068927712E-022  1.760920612476E-022  3.794313595482E+004
 2.559852465514E-002  2.793697127890E-001  6.978764721944E-001  6.320136663506E-022  4.554481899035E-022  1.765654764471E-022  3.843609354690E+004
 2.589590641145E-002  2.773505225284E-001  6.969311715563E-001  6.383662163901E-022  4.613150127099E-022  1.770512036802E-022  3.893120529662E+004
 2.619674289456E-002  2.751155208282E-001  6.959208187000E-001  6.453153261376E-022  4.677790640888E-022  1.775362620488E-022  3.947671824189E+004
 2.650107423851E-002  2.729636108589E-001  6.948867737146E-001  6.521830374844E-022  4.741608006317E-022  1.780222368527E-022  4.001528448980E+004
 2.680894104363E-002  2.715095321391E-001  7.236782518325E-001  6.591449454876E-022  4.801808097264E-022  1.789641357612E-022  4.052332390646E+004
 2.712038438186E-002  2.694033753151E-001  7.225147779805E-001  6.661295386628E-022  4.866719925500E-022  1.794575461128E-022  4.107112652324E+004
 2.743544580231E-002  2.672800430484E-001  7.213271184331E-001  6.732654026370E-022  4.933149968372E-022  1.799504057998E-022  4.163174162695E+004
 2.775416733677E-002  2.650941428122E-001  7.200662376893E-001  6.805789208863E-022  5.001614352379E-022  1.804174856484E-022  4.220952490212E+004
 2.807659150530E-002  2.629124000578E-001  7.187560185786E-001  6.879602970765E-022  5.070870042277E-022  1.808732928488E-022  4.279398615031E+004
 2.840276132194E-002  2.612480392678E-001  7.452409510512E-001  6.959243290118E-022  5.141154625787E-022  1.818088664331E-022  4.338713041712E+004
 2.873272030043E-002  2.589893586497E-001  7.438212994284E-001  7.038053149584E-022  5.215272278231E-022  1.822780871353E-022  4.401262264345E+004
 2.906651246000E-002  2.568146715720E-001  7.423828534918E-001  7.116011741101E-022  5.288515522908E-022  1.827496218193E-022  4.463073558505E+004
 2.940418233128E-002  2.547191926132E-001  7.409272629615E-001  7.193138773632E-022  5.360908272857E-022  1.832230500775E-022  4.524167104837E+004
 2.974577496220E-002  2.525515427085E-001  7.394528578751E-001  7.273663634406E-022  5.436688662394E-022  1.836974972012E-022  4.588119541268E+004
 3.009133592402E-002  2.509715516108E-001  7.635230140421E-001  7.357891382895E-022  5.511269965946E-022  1.846621416949E-022  4.651060047428E+004
 3.044091131743E-002  2.488854025299E-001  7.619433003074E-001  7.438938205862E-022  5.587495076101E-022  1.851443129761E-022  4.715387791603E+004
 3.079454777864E-002  2.468711233677E-001  7.603459561362E-001  7.519151863679E-022  5.662890396320E-022  1.856261467359E-022  4.779015261098E+004
 3.115229248567E-002  2.447165567252E-001  7.587065808860E-001  7.602779498859E-022  5.742253478357E-022  1.860526020501E-022  4.845991196297E+004
 3.151419316461E-002  2.423769519651E-001  7.570212767412E-001  7.691071103193E-022  5.826932731854E-022  1.864138371339E-022  4.917453544397E+004
 3.188029809598E-002  2.406571726460E-001  7.785176290727E-001  7.781763062524E-022  5.909025965696E-022  1.872737096828E-022  4.986733503907E+004
 3.225065612119E-002  2.384098157369E-001  7.767588825772E-001  7.871092187457E-022  5.994546549397E-022  1.876545638060E-022  5.058905865730E+004
 3.262531664904E-002  2.362442845124E-001  7.749892861503E-001  7.959624304930E-022  6.079208556024E-022  1.880415748906E-022  5.130353658887E+004
 3.300432966233E-002  2.340517433295E-001  7.732075087452E-001  8.050942412746E-022  6.166605305598E-022  1.884337107149E-022  5.204109350901E+004
 3.338774572451E-002  2.319358089603E-001  7.714150258018E-001  8.141496224830E-022  6.253191711777E-022  1.888304513053E-022  5.277181179521E+004
 3.377561598643E-002  2.306267415252E-001  7.903593856379E-001  8.225920372680E-022  6.328803161084E-022  1.897117211597E-022  5.340991044248E+004
 3.416799219318E-002  2.289737582919E-001  7.884974991027E-001  8.303189861775E-022  6.401977273313E-022  1.901212588462E-022  5.402743996289E+004
 3.456492669097E-002  2.292799231934E-001  7.866253932999E-001  8.310088790206E-022  6.404752270657E-022  1.905336519549E-022  5.405085866559E+004
 3.496647243412E-002  2.338520096586E-001  7.847431761502E-001  8.165348015956E-022  6.255864972863E-022  1.909483043093E-022  5.279437192729E+004
 3.537268299213E-002  2.385514084606E-001  7.828521146559E-001  8.021954902583E-022  6.108306261964E-022  1.913648640619E-022  5.154909737323E+004
 3.578361255683E-002  2.382945379109E-001  7.993559550111E-001  8.058069052336E-022  6.137875211056E-022  1.920193841280E-022  5.179863506348E+004
 3.619931594962E-002  2.372294575395E-001  7.977325829088E-001  8.102415330287E-022  6.180283736723E-022  1.922131593564E-022  5.215652825438E+004
 3.661984862872E-002  2.360666017818E-001  7.955773497291E-001  8.169128300100E-022  6.240669942776E-022  1.928458357324E-022  5.266613832996E+004
 3.704526669667E-002  2.345974600011E-001  7.935303291509E-001  8.240751172653E-022  6.307491879048E-022  1.933259293606E-022  5.323006069269E+004
 3.747562690772E-002  2.331746168203E-001  7.914763049742E-001  8.311695534171E-022  6.373619112863E-022  1.938076421308E-022  5.378812033620E+004
 3.791098667548E-002  2.321221973571E-001  8.052580439808E-001  8.387417201624E-022  6.440511490632E-022  1.946905710992E-022  5.435263716742E+004
 3.835140408050E-002  2.306358462157E-001  8.031784918686E-001  8.460698957239E-022  6.509358493660E-022  1.951340463580E-022  5.493364943346E+004
 3.879693787810E-002  2.291386725114E-001  8.010940185418E-001  8.535389381700E-022  6.579601589410E-022  1.955787792290E-022  5.552644357758E+004
 3.924764750614E-002  2.272575349338E-001  7.990039729601E-001  8.625280240802E-022  6.665120315165E-022  1.960159925638E-022  5.624815151627E+004
 3.970359309299E-002  2.254410948430E-001  7.969097464144E-001  8.714292149794E-022  6.749732586762E-022  1.964559563031E-022  5.696220972496E+004
 4.016483546555E-002  2.240371744458E-001  8.082780186675E-001  8.806351024141E-022  6.833401023515E-022  1.972950000626E-022  5.766830274129E+004
 4.063143615733E-002  2.222222660606E-001  8.061545199919E-001  8.897668431080E-022  6.920408389670E-022  1.977260041410E-022  5.840257358460E+004
 4.110345741671E-002  2.204695616370E-001  8.040286050316E-001  8.988072053488E-022  7.006475747893E-022  1.981596305595E-022  5.912891153156E+004
 4.158096221520E-002  2.186322275288E-001  8.018904388771E-001  9.083684890663E-022  7.097698628848E-022  1.985986261816E-022  5.989875786396E+004
 4.206401425586E-002  2.167416511551E-001  7.997431376724E-001  9.183422034176E-022  7.192991979235E-022  1.990430054942E-022  6.070295562148E+004
 4.255267798182E-002  2.152709241625E-001  8.088474705056E-001  9.283854338342E-022  7.285310435137E-022  1.998543903205E-022  6.148204770832E+004
 4.304701858482E-002  2.124781115775E-001  8.066726075274E-001  9.427073273376E-022  7.424026546546E-022  2.003046726830E-022  6.265269797168E+004
 4.354710201397E-002  2.091076593414E-001  8.045030061819E-001  9.600427122278E-022  7.592904278061E-022  2.007522844218E-022  6.407788758279E+004
 4.405299498451E-002  2.059108533847E-001  8.022619952149E-001  9.773480241023E-022  7.761014584055E-022  2.012465656967E-022  6.549660075163E+004
 4.456476498671E-002  2.031044114268E-001  8.000123218414E-001  9.933453175166E-022  7.915925014589E-022  2.017528160577E-022  6.680391779260E+004
 4.508248029492E-002  2.008812315203E-001  8.069710655213E-001  1.008537526970E-021  8.059412665176E-022  2.025962604521E-022  6.801483593500E+004
 4.560620997659E-002  1.984831773655E-001  8.046770826855E-001  1.023357101818E-021  8.202379326692E-022  2.031191691483E-022  6.922135735674E+004
 4.613602390158E-002  1.958046136944E-001  8.023479633236E-001  1.040172060554E-021  8.365015720616E-022  2.036704884925E-022  7.059387519512E+004
 4.667199275143E-002  1.926978147456E-001  7.999649667088E-001  1.060012029496E-021  8.557500278078E-022  2.042620016878E-022  7.221828706477E+004
 4.721418802877E-002  1.897250749730E-001  7.975852240631E-001  1.079730610632E-021  8.748786395791E-022  2.048519710527E-022  7.383258508541E+004
 4.776268206692E-002  1.871217888098E-001  8.025771480407E-001  1.099531892967E-021  8.937855183014E-022  2.057463746654E-022  7.542817065445E+004
 4.831754803949E-002  1.845037604023E-001  7.999435436203E-001  1.119210514855E-021  9.127119661823E-022  2.064985486725E-022  7.702540770003E+004
 4.887885997017E-002  1.819755462129E-001  7.973155267816E-001  1.138872036128E-021  9.316251752868E-022  2.072468608410E-022  7.862152750143E+004
 4.944669274258E-002  1.795294406900E-001  7.946916057833E-001  1.158536615729E-021  9.505451850881E-022  2.079914306407E-022  8.021822122587E+004
 5.002112211027E-002  1.770568132282E-001  7.917855519096E-001  1.180005231673E-021  9.710772657602E-022  2.089279659125E-022  8.195096051636E+004
 5.060222470686E-002  1.747999592907E-001  7.945657290884E-001  1.202353088084E-021  9.921818172338E-022  2.101712708501E-022  8.373201164948E+004
 5.119007805619E-002  1.724203835148E-001  7.915411453488E-001  1.224719661613E-021  1.013553027860E-021  2.111666337534E-022  8.553556662903E+004
 5.178476058275E-002  1.701351788457E-001  7.883288151146E-001  1.247732604279E-021  1.035449394498E-021  2.122832097806E-022  8.738344047092E+004
 5.238635162207E-002  1.680450415953E-001  7.843853705153E-001  1.272711025118E-021  1.058838247963E-021  2.138727771547E-022  8.935726796581E+004
 5.299493143134E-002  1.661280484159E-001  7.848450347525E-001  1.298160445330E-021  1.082499584017E-021  2.156608613134E-022  9.135409075741E+004
 5.361058120010E-002  1.640885783293E-001  7.808771606887E-001  1.323895801587E-021  1.106659621648E-021  2.172361799386E-022  9.339299987396E+004
 5.423338306110E-002  1.627050278157E-001  7.748519497529E-001  1.352721769154E-021  1.132627136077E-021  2.200946330771E-022  9.558444521479E+004
 5.486342010123E-002  1.618863125469E-001  7.669561135610E-001  1.384439423196E-021  1.160317630030E-021  2.241217931658E-022  9.792129590287E+004
 5.550077637261E-002  1.610393488022E-001  7.590649472414E-001  1.416732790532E-021  1.188583064518E-021  2.281497260139E-022  1.003066668587E+005
 5.614553690380E-002  1.602802306422E-001  7.542816063527E-001  1.449785064997E-021  1.217413180397E-021  2.323718845994E-022  1.027396922950E+005
 5.679778771116E-002  1.595349077859E-001  7.418536130845E-001  1.496344209524E-021  1.257625074041E-021  2.387191354823E-022  1.061332464688E+005
 5.745761581031E-002  1.590382383788E-001  7.271531492373E-001  1.550107271925E-021  1.303580942100E-021  2.465263298252E-022  1.100115449951E+005
 5.812510922773E-002  1.589640373993E-001  7.183127911871E-001  1.577446154751E-021  1.326688945212E-021  2.507572095392E-022  1.119616710226E+005
 5.880035701255E-002  1.521927557972E-001  7.126204094163E-001  1.662771263122E-021  1.409709522328E-021  2.530617407949E-022  1.189679271436E+005
 5.948344924836E-002  1.459807996696E-001  7.107336461214E-001  1.743430367248E-021  1.488923008069E-021  2.545073591791E-022  1.256528959625E+005
 6.017447706529E-002  1.402305941339E-001  7.074302892171E-001  1.821293397302E-021  1.565892342107E-021  2.554010551958E-022  1.321484767748E+005
 6.087353265212E-002  1.351213435037E-001  7.038414179411E-001  1.898546262820E-021  1.642012141084E-021  2.565341217362E-022  1.385723637923E+005
 6.158070926862E-002  1.305634769141E-001  6.999890787937E-001  1.975211124913E-021  1.717320692805E-021  2.578904321079E-022  1.449277881918E+005
 6.229610125796E-002  1.262934033109E-001  6.969175438140E-001  2.049038464592E-021  1.790258423384E-021  2.587800412084E-022  1.510831347225E+005
 6.301980405931E-002  1.222335723530E-001  6.965470043436E-001  2.119258572979E-021  1.860214026864E-021  2.590445461150E-022  1.569868141730E+005
 6.375191422058E-002  1.184925702873E-001  6.944626955282E-001  2.188824279564E-021  1.929464864771E-021  2.593594147927E-022  1.628310171866E+005
 6.449252941128E-002  1.149395628890E-001  6.929850877819E-001  2.256083830757E-021  1.996770541409E-021  2.593132893481E-022  1.685110645353E+005
 6.524174843557E-002  1.116220482217E-001  6.917102464167E-001  2.321864099425E-021  2.062692872955E-021  2.591712264702E-022  1.740743688985E+005
 6.599967124542E-002  1.083981331761E-001  6.913068674308E-001  2.384717312838E-021  2.126218407974E-021  2.584989048644E-022  1.794354032834E+005
 6.676639895396E-002  1.056377730044E-001  6.918841850181E-001  2.442415408427E-021  2.184404083929E-021  2.580113244977E-022  1.843457973385E+005
 6.754203384898E-002  1.028010770216E-001  6.912566983856E-001  2.505383402280E-021  2.247827290174E-021  2.575561121066E-022  1.896981960137E+005
 6.832667940655E-002  1.000124935360E-001  6.905103135358E-001  2.571768116994E-021  2.314559174817E-021  2.572089421769E-022  1.953298200218E+005
 6.912044030482E-002  9.737113921090E-002  6.899622129583E-001  2.637016651734E-021  2.380247336237E-021  2.567693154975E-022  2.008733623461E+005
 6.992342243804E-002  9.499601229785E-002  6.900227733312E-001  2.694629974897E-021  2.438650872663E-021  2.559791022334E-022  2.058021420390E+005
 7.073573293062E-002  9.320876107359E-002  6.907620474547E-001  2.739366326917E-021  2.484033385458E-021  2.553329414586E-022  2.096320540813E+005
 7.155748015146E-002  9.207367096764E-002  6.911182527976E-001  2.763338072740E-021  2.508907392258E-021  2.544306804818E-022  2.117312163427E+005
 7.238877372839E-002  9.178533203840E-002  6.914749746797E-001  2.762590107315E-021  2.509024857029E-021  2.535652502859E-022  2.117411294064E+005
 7.322972456281E-002  9.233591384911E-002  6.920889520723E-001  2.735395821860E-021  2.482820548910E-021  2.525752729505E-022  2.095297006193E+005
 7.408044484447E-002  9.371194099118E-002  6.926578743091E-001  2.685304375525E-021  2.433659290342E-021  2.516450851826E-022  2.053808934112E+005
 7.494104806645E-002  9.579559393428E-002  6.936972348500E-001  2.618277127579E-021  2.367457715058E-021  2.508194125209E-022  1.997940231656E+005
 7.581164904030E-002  9.832546108112E-002  6.945322837458E-001  2.540524982621E-021  2.290726692317E-021  2.497982903043E-022  1.933185538731E+005
 7.669236391134E-002  1.011725457354E-001  6.954305829784E-001  2.458906996110E-021  2.210133115587E-021  2.487738805230E-022  1.865171166885E+005
 7.758331017417E-002  1.041868865799E-001  6.963149988032E-001  2.378334332422E-021  2.130543083081E-021  2.477912493413E-022  1.798003704095E+005
 7.848460668836E-002  1.072067002929E-001  6.974484707339E-001  2.301098117067E-021  2.054404980886E-021  2.466931361810E-022  1.733749387505E+005
 7.939637369427E-002  1.102168646734E-001  6.988958351253E-001  2.229029812303E-021  1.983353135127E-021  2.456766771755E-022  1.673787454385E+005
 8.031873282910E-002  1.131576389701E-001  7.000089975465E-001  2.162075181763E-021  1.917419858919E-021  2.446553228442E-022  1.618145174355E+005
 8.125180714316E-002  1.160190514337E-001  7.011952495810E-001  2.099816175857E-021  1.856197494949E-021  2.436186809080E-022  1.566478518062E+005
 8.219572111622E-002  1.188330146767E-001  7.023288460097E-001  2.041845411391E-021  1.799206765651E-021  2.426386457393E-022  1.518383014530E+005
 8.315060067417E-002  1.215859721423E-001  7.034786439341E-001  1.987684013302E-021  1.746009520233E-021  2.416744930690E-022  1.473488900410E+005
 8.411657320579E-002  1.243144065083E-001  7.047541379630E-001  1.937116283247E-021  1.696304822157E-021  2.408114610894E-022  1.431542209934E+005
 8.509376757975E-002  1.269865523805E-001  7.057656367754E-001  1.889779542982E-021  1.649802954060E-021  2.399765889226E-022  1.392298445398E+005
 8.608231416183E-002  1.295782964553E-001  7.069020848834E-001  1.845219265529E-021  1.606118896515E-021  2.391003690137E-022  1.355432681969E+005
 8.708234483226E-002  1.320849843913E-001  7.081171306410E-001  1.803447018438E-021  1.565238747157E-021  2.382082712808E-022  1.320933187191E+005
 8.809399300335E-002  1.345046240825E-001  7.092940189148E-001  1.764695968785E-021  1.527336200884E-021  2.373597679013E-022  1.288946545318E+005
 8.911739363728E-002  1.368110187910E-001  7.107015385949E-001  1.728658106921E-021  1.492158630172E-021  2.364994767492E-022  1.259259559430E+005
 9.015268326412E-002  1.389884888975E-001  7.120263886081E-001  1.695245644846E-021  1.459626014359E-021  2.356196304871E-022  1.231804698648E+005
