# model = zubko_BARE_GR_S
# Size-integrated extinction, albedo and scattering asymmetry per H
# for the Zubko, Dwek & Arendt (2004) BARE-GR-S dust model.
#
# Model definition: ZDA 2004, ApJS 152, 211, bare grains, PAH +
#   graphite + silicate; the files are the copies distributed with the
#   Camps et al. (2015) radiative-transfer benchmark.
# Optics (all three components): the DustEM/Zubko Q tables
#   ../data/zubko/PAH_28_1201_neu.dat, Gra_121_1201.dat, suvSil_121_1201.dat
#   These are the authors' own multilayer-sphere solution, so Q_sca and
#   <cos> are read from the same file as Q_abs rather than recomputed
#   from a dielectric function this model does not supply.
# Size distribution: the ZDA log-polynomial FORMULA evaluated on the
#   optics-table radii, with the coefficients read from
#   ../data/zubko/ZDA_BARE_GR_S_Config.dat
#
# Wavelength range:  1.000000E-03 -  1.000000E+04 um, 1201 points.
#   The range is the ZDA optics table itself, 1.24 keV down to 1.24e-4 eV.
#   This model has no EUV extension and needs none: its tabulated
#   optics already cover the whole ionizing band, and those tables ARE
#   the model definition, so there is no dielectric function to extend
#   them with.
#
# Column order follows Draine's kext_albedo tables and MoCHII's
#   par%ion_dust_kext reader: the first four columns are
#   lambda, albedo, <cos>, C_ext/H, and a reader may stop there.
#   Draine's 5th column is K_abs [cm^2/g]; ours is C_abs/H [cm^2/H],
#   so no dust-mass normalization is folded into the first six
#   columns; K_abs is a separate trailing column instead.
#   A host running the Zubko model through an ionizing band needs
#   exactly such a file: that model has no EUV extension of its own
#   (its optics table IS the model definition), so the host reads the
#   ionizing-band optics from a curve file instead.
#
# SCOPE: these are size-integrated TRANSPORT optics, not a dust model.
#   There is no size-resolved Cabs(lambda, a), no grain enthalpy and no
#   Planck integral here, so stochastic heating and thermal emission
#   cannot be computed from this file.  A host that needs emission must
#   build the model (build_astrodust / build_dl07 / build_zubko /
#   build_from_files).  The builder reads this very curve back in, and
#   dust_extinction serves it on the model wavelength grid while
#   dust_emission supplies the re-emitted spectrum, so the absorbed
#   power and the emission refer to one and the same grain.
#
# Units: lambda micron; cross sections cm^2 per H nucleon;
#   albedo and <cos> dimensionless.
#
# K_abs [cm^2/g] = C_abs/H / (M_dust/N_H), M_dust/N_H =  1.443932E-26 g/H.
#   The dust mass per H is this model's own size distribution
#   weighted by the solid density of each grain material:
#   M_dust/N_H = sum_pop rho * sum_a (4/3) pi a^3 dn(a).
#   Densities: the Density entry in the header of each component's own DustEM optics table.
#
#             lambda               albedo                <cos>              C_ext/H              C_abs/H              C_sca/H                K_abs
#           (micron)                                                       (cm^2/H)             (cm^2/H)             (cm^2/H)             (cm^2/g)
 4.265800000000E-003  4.105268229596E-001  9.978533146705E-001  4.073263961913E-022  2.401079848553E-022  1.672184113360E-022  1.662875809776E+004
 4.323480000000E-003  3.918507510911E-001  9.974774259028E-001  4.907030266047E-022  2.984206770670E-022  1.922823495377E-022  2.066722293017E+004
 4.381940000000E-003  5.695546633096E-001  9.978384171240E-001  3.085015996819E-022  1.327930749446E-022  1.757085247373E-022  9.196628432173E+003
 4.441200000000E-003  5.357836732493E-001  9.976824156977E-001  2.856833942858E-022  1.326188959090E-022  1.530644983768E-022  9.184565605317E+003
 4.501250000000E-003  5.365903036258E-001  9.976121840546E-001  2.928714283894E-022  1.357194597066E-022  1.571519686828E-022  9.399296179094E+003
 4.562120000000E-003  5.400943573552E-001  9.975494039107E-001  3.017307428756E-022  1.387676712079E-022  1.629630716677E-022  9.610401077236E+003
 4.623810000000E-003  5.430604552933E-001  9.974828609339E-001  3.105536663439E-022  1.419042509062E-022  1.686494154377E-022  9.827625944157E+003
 4.686340000000E-003  5.450120382255E-001  9.974114046835E-001  3.189333328092E-022  1.451108270368E-022  1.738225057724E-022  1.004969843721E+004
 4.749710000000E-003  5.475900747901E-001  9.973402211517E-001  3.276562912033E-022  1.482349581978E-022  1.794213330055E-022  1.026606117655E+004
 4.813930000000E-003  5.482914256023E-001  9.972611138098E-001  3.355428517442E-022  1.515675832107E-022  1.839752685335E-022  1.049686322673E+004
 4.879030000000E-003  5.483015804250E-001  9.971791223723E-001  3.430009915329E-022  1.549330057880E-022  1.880679857448E-022  1.072993668312E+004
 4.945000000000E-003  5.485528126606E-001  9.970968879691E-001  3.504547173941E-022  1.582117964574E-022  1.922429209367E-022  1.095701041799E+004
 5.011870000000E-003  5.486610981976E-001  9.970100757143E-001  3.581864154195E-022  1.616634633760E-022  1.965229520435E-022  1.119605675482E+004
 5.079640000000E-003  5.488774902718E-001  9.969217500351E-001  3.659622884291E-022  1.650938260220E-022  2.008684624071E-022  1.143362765719E+004
 5.148330000000E-003  5.492671737472E-001  9.968319299433E-001  3.736908939947E-022  1.684347527952E-022  2.052561411995E-022  1.166500464854E+004
 5.217950000000E-003  5.483929606091E-001  9.967368835767E-001  3.809747757410E-022  1.720508905550E-022  2.089238851860E-022  1.191544146801E+004
 5.288510000000E-003  5.472227474018E-001  9.966382491336E-001  3.880367837242E-022  1.756942288417E-022  2.123425548825E-022  1.216776206898E+004
 5.360020000000E-003  5.462240900041E-001  9.965387379414E-001  3.950032154541E-022  1.792429435440E-022  2.157602719101E-022  1.241352948225E+004
 5.432500000000E-003  5.450618520596E-001  9.964362372280E-001  4.020547387590E-022  1.829100382217E-022  2.191447005373E-022  1.266749533995E+004
 5.505960000000E-003  5.438370365778E-001  9.963308489705E-001  4.091347796970E-022  1.866321335457E-022  2.225026461513E-022  1.292527028566E+004
 5.580420000000E-003  5.427696266631E-001  9.962238046650E-001  4.161062513090E-022  1.902564166339E-022  2.258498346752E-022  1.317627121255E+004
 5.655880000000E-003  5.416091637666E-001  9.961133362904E-001  4.230852634313E-022  1.939384077023E-022  2.291468557290E-022  1.343126872474E+004
 5.732360000000E-003  5.399685874158E-001  9.959956573085E-001  4.302625590944E-022  1.979342928423E-022  2.323282662521E-022  1.370800507492E+004
 5.809870000000E-003  5.384868681797E-001  9.958757176670E-001  4.373121767809E-022  2.018253122893E-022  2.354868644916E-022  1.397747891677E+004
 5.888440000000E-003  5.371467368579E-001  9.957531648382E-001  4.442349741098E-022  2.056156073686E-022  2.386193667412E-022  1.423997705914E+004
 5.968060000000E-003  5.354736964953E-001  9.956265618836E-001  4.512419113972E-022  2.096137370877E-022  2.416281743094E-022  1.451686885840E+004
 6.048760000000E-003  5.338414310209E-001  9.954980630963E-001  4.581703215855E-022  2.135800214590E-022  2.445903001265E-022  1.479155519754E+004
 6.130560000000E-003  5.323499605354E-001  9.953678326335E-001  4.649695331225E-022  2.174430205146E-022  2.475265126080E-022  1.505908847789E+004
 6.213460000000E-003  5.308975002962E-001  9.952346765360E-001  4.717228361597E-022  2.212863616099E-022  2.504364745498E-022  1.532526033968E+004
 6.297480000000E-003  5.291565004414E-001  9.950960684148E-001  4.787387059642E-022  2.254110076904E-022  2.533276982738E-022  1.561091407150E+004
 6.382640000000E-003  5.275393949319E-001  9.949539110269E-001  4.856686842210E-022  2.294593204096E-022  2.562093638113E-022  1.589128131107E+004
 6.468940000000E-003  5.260189273281E-001  9.948061380522E-001  4.925874471701E-022  2.334771265944E-022  2.591103205757E-022  1.616953581048E+004
 6.556420000000E-003  5.244638510634E-001  9.946539791795E-001  4.995375344930E-022  2.375481554021E-022  2.619893790909E-022  1.645147626028E+004
 6.645080000000E-003  5.227590484506E-001  9.944978301635E-001  5.066555611463E-022  2.417967821092E-022  2.648587790371E-022  1.674571631150E+004
 6.734930000000E-003  5.209664618388E-001  9.943363436569E-001  5.138134822322E-022  2.461338903487E-022  2.676795918836E-022  1.704608418056E+004
 6.826010000000E-003  5.189552188374E-001  9.941661322181E-001  5.211400951310E-022  2.506917230173E-022  2.704483721137E-022  1.736173839316E+004
 6.918310000000E-003  5.168554975634E-001  9.939893871128E-001  5.285801291985E-022  2.553805835195E-022  2.731995456790E-022  1.768646698180E+004
 7.011860000000E-003  5.136752418197E-001  9.938022448293E-001  5.365300318530E-022  2.609278379974E-022  2.756021938556E-022  1.807064392984E+004
 7.106680000000E-003  5.098530161878E-001  9.936342982805E-001  5.435944593029E-022  2.664411846444E-022  2.771532746586E-022  1.845247257980E+004
 7.202780000000E-003  5.086534989638E-001  9.934798131493E-001  5.494666537689E-022  2.699785177655E-022  2.794881360035E-022  1.869745175788E+004
 7.300180000000E-003  5.078925738664E-001  9.933282983559E-001  5.549349240814E-022  2.730875971613E-022  2.818473269200E-022  1.891277208225E+004
 7.398890000000E-003  5.073130882808E-001  9.931182677906E-001  5.626390871733E-022  2.772049142720E-022  2.854341729014E-022  1.919791824382E+004
 7.498940000000E-003  5.039018898016E-001  9.928959731651E-001  5.711870890042E-022  2.833648354247E-022  2.878222535795E-022  1.962452562554E+004
 7.600350000000E-003  4.997643794795E-001  9.927219344600E-001  5.778723914597E-022  2.890723543235E-022  2.888000371362E-022  2.001980173918E+004
 7.703120000000E-003  5.001420068152E-001  9.925576440582E-001  5.828261681990E-022  2.913303188115E-022  2.914958493874E-022  2.017617781841E+004
 7.807280000000E-003  4.986762482175E-001  9.923161492548E-001  5.909458819130E-022  2.962552066211E-022  2.946906752920E-022  2.051725255649E+004
 7.912860000000E-003  4.913336738556E-001  9.919709955469E-001  6.041575506840E-022  3.073146017188E-022  2.968429489652E-022  2.128317463067E+004
 8.019860000000E-003  4.866926600906E-001  9.921316927147E-001  5.988452544548E-022  3.073916645816E-022  2.914535898732E-022  2.128851164478E+004
 8.128310000000E-003  4.945065690946E-001  9.919284720628E-001  6.023381314217E-022  3.044779686175E-022  2.978601628042E-022  2.108672266476E+004
 8.238220000000E-003  4.950097901714E-001  9.916630062156E-001  6.098628402483E-022  3.079747636637E-022  3.018880765846E-022  2.132889436503E+004
 8.349620000000E-003  4.940982814037E-001  9.914042631633E-001  6.175054100916E-022  3.123970482079E-022  3.051083618838E-022  2.163516114732E+004
 8.462530000000E-003  4.928898231950E-001  9.911582729071E-001  6.245795418054E-022  3.167306418737E-022  3.078488999317E-022  2.193528561343E+004
 8.576960000000E-003  4.919626538797E-001  9.908954669661E-001  6.317699112000E-022  3.209627090447E-022  3.108072021553E-022  2.222837882848E+004
 8.692940000000E-003  4.905100484222E-001  9.906261138210E-001  6.390069546095E-022  3.255676223619E-022  3.134393322476E-022  2.254729362700E+004
 8.810490000000E-003  4.891207302073E-001  9.903511521504E-001  6.460684305543E-022  3.300629680377E-022  3.160054625166E-022  2.285862028219E+004
 8.929630000000E-003  4.879189425286E-001  9.900519069664E-001  6.536390058704E-022  3.347161533307E-022  3.189228525397E-022  2.318087817240E+004
 9.050380000000E-003  4.868406116667E-001  9.897373594514E-001  6.614313032752E-022  3.394196830132E-022  3.220116202620E-022  2.350662267999E+004
 9.172760000000E-003  4.857996104435E-001  9.894176463174E-001  6.690211922284E-022  3.440109576654E-022  3.250102345630E-022  2.382459292824E+004
 9.296800000000E-003  4.831642554121E-001  9.890244029102E-001  6.788983004365E-022  3.508789086056E-022  3.280193918309E-022  2.430023514764E+004
 9.422510000000E-003  4.805392018180E-001  9.886169261131E-001  6.887594525710E-022  3.577835349880E-022  3.309759175831E-022  2.477841733695E+004
 9.549930000000E-003  4.778736103124E-001  9.881949937381E-001  6.986428447200E-022  3.647798661947E-022  3.338629785253E-022  2.526295057426E+004
 9.679060000000E-003  4.731507416901E-001  9.876859431418E-001  7.115446671756E-022  3.748767801558E-022  3.366678870198E-022  2.596221569823E+004
 9.809950000000E-003  4.645147069521E-001  9.871426712833E-001  7.269787888658E-022  3.892864497954E-022  3.376923390704E-022  2.696016214657E+004
 9.942600000000E-003  4.538448512162E-001  9.868919867571E-001  7.367611659492E-022  4.023859042071E-022  3.343752617421E-022  2.786736920491E+004
 1.007700000000E-002  4.516950190910E-001  9.869068933527E-001  7.352524928034E-022  4.031426040298E-022  3.321098887736E-022  2.791977470201E+004
 1.021330000000E-002  4.512248603019E-001  9.868280859806E-001  7.347873703870E-022  4.032330418326E-022  3.315543285544E-022  2.792603800203E+004
 1.035140000000E-002  4.537664024799E-001  9.867069777556E-001  7.334003860549E-022  4.006079312974E-022  3.327924547575E-022  2.774423510157E+004
 1.049140000000E-002  4.567873857174E-001  9.861607152957E-001  7.417700891410E-022  4.029388693189E-022  3.388312198220E-022  2.790566498706E+004
 1.063330000000E-002  4.534926786368E-001  9.853841290064E-001  7.584057890831E-022  4.144743162982E-022  3.439314727849E-022  2.870455619213E+004
 1.077710000000E-002  4.448398145577E-001  9.846677422195E-001  7.766319650438E-022  4.311551457341E-022  3.454768193097E-022  2.985979256516E+004
 1.092280000000E-002  4.338452986723E-001  9.844426013017E-001  7.861621873889E-022  4.450894183962E-022  3.410727689926E-022  3.082481523822E+004
 1.107050000000E-002  4.332229736276E-001  9.847477163607E-001  7.764389028243E-022  4.400677325026E-022  3.363711703217E-022  3.047703671674E+004
 1.122020000000E-002  4.370833694082E-001  9.843347563057E-001  7.791971984447E-022  4.386230615150E-022  3.405741369297E-022  3.037698554852E+004
 1.137190000000E-002  4.358955293535E-001  9.836018471280E-001  7.920739746761E-022  4.468124701975E-022  3.452615044786E-022  3.094414576198E+004
 1.152570000000E-002  4.297501845235E-001  9.820249995648E-001  8.248355513442E-022  4.703623209525E-022  3.544732303917E-022  3.257509848385E+004
 1.168150000000E-002  4.006213530794E-001  9.802970962317E-001  8.818364678694E-022  5.285539489167E-022  3.532825189526E-022  3.660517897166E+004
 1.183950000000E-002  3.878463030848E-001  9.837129260347E-001  8.179166839472E-022  5.006907218469E-022  3.172259621003E-022  3.467550194303E+004
 1.199960000000E-002  4.116436835836E-001  9.854623212063E-001  7.444073809895E-022  4.379767845922E-022  3.064305963973E-022  3.033222742596E+004
 1.216190000000E-002  4.265523005960E-001  9.848935883198E-001  7.441369997094E-022  4.267236505248E-022  3.174133491846E-022  2.955288789520E+004
 1.232630000000E-002  4.309282391287E-001  9.842632803954E-001  7.518237402610E-022  4.278416597351E-022  3.239820805258E-022  2.963031599373E+004
 1.249300000000E-002  4.344944754196E-001  9.836555048234E-001  7.586463545489E-022  4.290187047002E-022  3.296276498487E-022  2.971183263303E+004
 1.266190000000E-002  4.350997919218E-001  9.829793833671E-001  7.682589051404E-022  4.339896153717E-022  3.342692897687E-022  3.005609469967E+004
 1.283320000000E-002  4.351939148749E-001  9.824360062672E-001  7.745756933546E-022  4.374850649966E-022  3.370906283580E-022  3.029817322234E+004
 1.300670000000E-002  4.362803099519E-001  9.817422712781E-001  7.830490118881E-022  4.414201462740E-022  3.416288656141E-022  3.057069858086E+004
 1.318260000000E-002  4.312608701781E-001  9.809282942865E-001  7.975556376534E-022  4.536010993435E-022  3.439545383099E-022  3.141429452423E+004
 1.336080000000E-002  4.289101591966E-001  9.807635396318E-001  7.963346662353E-022  4.547786377666E-022  3.415560284687E-022  3.149584533812E+004
 1.354150000000E-002  4.324267913438E-001  9.803310155600E-001  7.963294834116E-022  4.519752800475E-022  3.443542033641E-022  3.130169786985E+004
 1.372460000000E-002  4.332391808738E-001  9.796085135728E-001  8.038261870781E-022  4.555771882234E-022  3.482489988546E-022  3.155114921477E+004
 1.391020000000E-002  4.322522961712E-001  9.788615352146E-001  8.124409588565E-022  4.612614888872E-022  3.511794699693E-022  3.194481734184E+004
 1.409830000000E-002  4.308256699877E-001  9.781271444663E-001  8.206333632179E-022  4.670834446953E-022  3.535499185226E-022  3.234801882157E+004
 1.428890000000E-002  4.290175453187E-001  9.773783348594E-001  8.289538718444E-022  4.733181165632E-022  3.556357552811E-022  3.277980308886E+004
 1.448220000000E-002  4.270208272678E-001  9.766327224887E-001  8.369458774542E-022  4.795525564853E-022  3.573933209688E-022  3.321157129266E+004
 1.467800000000E-002  4.248750917479E-001  9.758882120779E-001  8.445842359009E-022  4.857414311836E-022  3.588428047172E-022  3.364018386178E+004
 1.487650000000E-002  4.227817963165E-001  9.751212983965E-001  8.521753939832E-022  4.918911501383E-022  3.602842438449E-022  3.406608468689E+004
 1.507760000000E-002  4.205686354040E-001  9.743351259692E-001  8.598945337250E-022  4.982498630849E-022  3.616446706401E-022  3.450645946021E+004
 1.528150000000E-002  4.183200169987E-001  9.735402160187E-001  8.674681560966E-022  5.045888622924E-022  3.628792938042E-022  3.494546895199E+004
 1.548820000000E-002  4.160670621104E-001  9.727404771048E-001  8.748199081780E-022  5.108361591067E-022  3.639837490713E-022  3.537812756413E+004
 1.569760000000E-002  4.135565303865E-001  9.719060267085E-001  8.824224072541E-022  5.174908581748E-022  3.649315490793E-022  3.583900095442E+004
 1.590990000000E-002  4.111499940200E-001  9.710577222568E-001  8.898182057900E-022  5.239694558005E-022  3.658487499895E-022  3.628767838093E+004
 1.612500000000E-002  4.088353473290E-001  9.701914394810E-001  8.971055128957E-022  5.303370689402E-022  3.667684439555E-022  3.672866954007E+004
 1.634310000000E-002  4.066806461870E-001  9.693036520610E-001  9.043172130987E-022  5.365489045177E-022  3.677683085810E-022  3.715887227250E+004
 1.656410000000E-002  4.045839093244E-001  9.683165574981E-001  9.126095831938E-022  5.433824303383E-022  3.692271528555E-022  3.763213036883E+004
 1.678800000000E-002  4.003305010549E-001  9.672308202826E-001  9.240128205929E-022  5.541023051438E-022  3.699105154491E-022  3.837453885260E+004
 1.701510000000E-002  3.970467468872E-001  9.665166452310E-001  9.289631850507E-022  5.601213744483E-022  3.688418106024E-022  3.879139149288E+004
 1.724510000000E-002  3.953760684791E-001  9.656591349576E-001  9.339642650677E-022  5.646971458452E-022  3.692671192225E-022  3.910828805804E+004
 1.747830000000E-002  3.931182698687E-001  9.646389781381E-001  9.416098198730E-022  5.714457965932E-022  3.701640232798E-022  3.957566810308E+004
 1.771470000000E-002  3.896116938848E-001  9.637163377181E-001  9.491436658166E-022  5.793461944378E-022  3.697974713788E-022  4.012281277514E+004
 1.795420000000E-002  3.882599240803E-001  9.630077785720E-001  9.507272292503E-022  5.815979474005E-022  3.691292818498E-022  4.027875867313E+004
 1.819700000000E-002  3.880367897165E-001  9.619094630792E-001  9.560269211460E-022  5.850533037820E-022  3.709736173640E-022  4.051806052494E+004
 1.844310000000E-002  3.862898574190E-001  9.605147238965E-001  9.666537599797E-022  5.932452168636E-022  3.734085431160E-022  4.108539418139E+004
 1.869250000000E-002  3.836964070732E-001  9.591098443679E-001  9.780470209896E-022  6.027738930873E-022  3.752731279024E-022  4.174530581245E+004
 1.894520000000E-002  3.804131763139E-001  9.576984054224E-001  9.900938243196E-022  6.134490877615E-022  3.766447365582E-022  4.248461995892E+004
 1.920140000000E-002  3.763820343670E-001  9.563220520181E-001  1.002277409548E-021  6.250381991424E-022  3.772392104059E-022  4.328722770991E+004
 1.946110000000E-002  3.719752384296E-001  9.550222079052E-001  1.013766457209E-021  6.366704375767E-022  3.770960196322E-022  4.409282223929E+004
 1.972420000000E-002  3.671015634645E-001  9.537937774416E-001  1.025133401780E-021  6.488053272268E-022  3.763280745531E-022  4.493322804527E+004
 1.999090000000E-002  3.626066668758E-001  9.531957705401E-001  1.028470017037E-021  6.555399321778E-022  3.729300848596E-022  4.539963534398E+004
 2.026130000000E-002  3.614773367364E-001  9.525731403949E-001  1.026849738126E-021  6.556668295595E-022  3.711829085661E-022  4.540842366422E+004
 2.053530000000E-002  3.610518290108E-001  9.515855980537E-001  1.028454853025E-021  6.571293472851E-022  3.713255057395E-022  4.550971081420E+004
 2.081290000000E-002  3.602899351094E-001  9.502361257556E-001  1.034496298403E-021  6.617776941805E-022  3.727186042226E-022  4.583163361958E+004
 2.109440000000E-002  3.588306012724E-001  9.486329376367E-001  1.044116373898E-021  6.694554676535E-022  3.746609062440E-022  4.636336036698E+004
 2.137960000000E-002  3.569643915657E-001  9.469888866092E-001  1.054547961911E-021  6.781118903107E-022  3.764360716005E-022  4.696286378809E+004
 2.166870000000E-002  3.558269173492E-001  9.450928561364E-001  1.066209322960E-021  6.868233463223E-022  3.793859766379E-022  4.756617856242E+004
 2.196170000000E-002  3.529512184538E-001  9.422381400991E-001  1.090347588237E-021  7.055080784307E-022  3.848395098064E-022  4.886019587942E+004
 2.225870000000E-002  3.446243989336E-001  9.389141109602E-001  1.128779250155E-021  7.397743795417E-022  3.890048706134E-022  5.123331992368E+004
 2.255970000000E-002  3.331170768262E-001  9.372724422827E-001  1.158240819277E-021  7.724110232983E-022  3.858297959782E-022  5.349358150756E+004
 2.286480000000E-002  3.222351221632E-001  9.388309003395E-001  1.153720909550E-021  7.819515113190E-022  3.717693982310E-022  5.415431116853E+004
 2.317390000000E-002  3.225706849696E-001  9.423880601139E-001  1.093637235937E-021  7.408619236328E-022  3.527753123046E-022  5.130863815028E+004
 2.348730000000E-002  3.279461632472E-001  9.421135136710E-001  1.071436378774E-021  7.200629291919E-022  3.513734495826E-022  4.986819689447E+004
 2.380490000000E-002  3.308359563013E-001  9.407673755264E-001  1.069072444688E-021  7.153848400940E-022  3.536876045936E-022  4.954421428300E+004
 2.412680000000E-002  3.321606925320E-001  9.388868984672E-001  1.076148517178E-021  7.186942804452E-022  3.574542367332E-022  4.977341067175E+004
 2.445310000000E-002  3.325353437278E-001  9.368781691465E-001  1.085896552941E-021  7.247975694556E-022  3.610989834850E-022  5.019609597568E+004
 2.478370000000E-002  3.318763657118E-001  9.348034705510E-001  1.097639636559E-021  7.333589831163E-022  3.642806534423E-022  5.078901951725E+004
 2.511890000000E-002  3.305790313800E-001  9.328580538495E-001  1.108433246437E-021  7.420084574808E-022  3.664247889566E-022  5.138804173205E+004
 2.545850000000E-002  3.291621411543E-001  9.308636027022E-001  1.119676791350E-021  7.511215813081E-022  3.685552100414E-022  5.201917414412E+004
 2.580280000000E-002  3.276254451552E-001  9.288079540091E-001  1.131502309027E-021  7.607933613379E-022  3.707089476891E-022  5.268899647672E+004
 2.615170000000E-002  3.254375469538E-001  9.267287353695E-001  1.144400992763E-021  7.719699409470E-022  3.724310518164E-022  5.346303420308E+004
 2.650530000000E-002  3.232250108154E-001  9.246683166401E-001  1.156941815407E-021  7.829892846096E-022  3.739525307979E-022  5.422618250184E+004
 2.686380000000E-002  3.209880041366E-001  9.226614321079E-001  1.168816453595E-021  7.936403929538E-022  3.751760606416E-022  5.496382854155E+004
 2.722700000000E-002  3.186796927352E-001  9.207060756001E-001  1.180176516840E-021  8.040782270801E-022  3.760982897600E-022  5.568670420458E+004
 2.759520000000E-002  3.165307879441E-001  9.187560514017E-001  1.191038888553E-021  8.140384106874E-022  3.770004778658E-022  5.637650002255E+004
 2.796830000000E-002  3.147936053413E-001  9.165965203965E-001  1.202934683083E-021  8.242585372054E-022  3.786761458779E-022  5.708429827298E+004
 2.834650000000E-002  3.125150441497E-001  9.143404127460E-001  1.216796840404E-021  8.365295221043E-022  3.802673183002E-022  5.793412940054E+004
 2.872980000000E-002  3.099530077165E-001  9.121184659380E-001  1.230866139878E-021  8.493554777263E-022  3.815106621515E-022  5.882239520952E+004
 2.911830000000E-002  3.075156334847E-001  9.098745328630E-001  1.244759247791E-021  8.619763191706E-022  3.827829286205E-022  5.969645576813E+004
 2.951210000000E-002  3.051937985660E-001  9.076085081210E-001  1.258481361326E-021  8.744006542385E-022  3.840807070876E-022  6.055690721248E+004
 2.991120000000E-002  3.024062678686E-001  9.053860653717E-001  1.273074779858E-021  8.880889869638E-022  3.849857928947E-022  6.150489723367E+004
 3.031560000000E-002  2.997436239388E-001  9.031413420052E-001  1.287528954635E-021  9.016003598469E-022  3.859285947885E-022  6.244063184232E+004
 3.072560000000E-002  2.972077624595E-001  9.008728192203E-001  1.301826739884E-021  9.149137274134E-022  3.869130124709E-022  6.336265352711E+004
 3.114110000000E-002  2.946201691591E-001  8.986100093132E-001  1.316271527800E-021  9.284713876201E-022  3.878001401796E-022  6.430159377971E+004
 3.156220000000E-002  2.918445934761E-001  8.963768739736E-001  1.331133367562E-021  9.426492910432E-022  3.884840765186E-022  6.528348918189E+004
 3.198900000000E-002  2.890817916907E-001  8.941612611790E-001  1.345947606431E-021  9.568586608422E-022  3.890889455889E-022  6.626756379836E+004
 3.242150000000E-002  2.863141629218E-001  8.919676494635E-001  1.360737368242E-021  9.711389876974E-022  3.895983805446E-022  6.725655256929E+004
 3.285990000000E-002  2.834478984109E-001  8.898157969358E-001  1.375659546592E-021  9.857317391818E-022  3.899278074105E-022  6.826717841150E+004
 3.330430000000E-002  2.805188917689E-001  8.876931499837E-001  1.390698951815E-021  1.000581623067E-021  3.901173287471E-022  6.929561204340E+004
 3.375460000000E-002  2.769964014204E-001  8.861987239662E-001  1.403513484105E-021  1.014745299663E-021  3.887681844421E-022  7.027652216193E+004
 3.421110000000E-002  2.730169946674E-001  8.851360281738E-001  1.414482765291E-021  1.028304931703E-021  3.861778335887E-022  7.121559897446E+004
 3.467370000000E-002  2.736592835663E-001  8.840387342619E-001  1.408407119484E-021  1.022983436196E-021  3.854236832876E-022  7.084705703884E+004
 3.514260000000E-002  2.793167707904E-001  8.829225611737E-001  1.385931084212E-021  9.988172892317E-022  3.871137949801E-022  6.917342251865E+004
 3.561780000000E-002  2.835117301437E-001  8.807156990632E-001  1.378379478802E-021  9.875927279720E-022  3.907867508296E-022  6.839606180717E+004
 3.609940000000E-002  2.844563340208E-001  8.769355576548E-001  1.391762413129E-021  9.958667792623E-022  3.958956338666E-022  6.896908397249E+004
 3.658760000000E-002  2.849713142359E-001  8.731765382278E-001  1.404987443495E-021  1.004606325238E-021  4.003811182578E-022  6.957434412656E+004
 3.708230000000E-002  2.843269598905E-001  8.698681650313E-001  1.418401169752E-021  1.015111477252E-021  4.032896925008E-022  7.030188191223E+004
 3.758370000000E-002  2.837075315410E-001  8.665023083798E-001  1.431660268035E-021  1.025487467385E-021  4.061728006496E-022  7.102047454905E+004
 3.809200000000E-002  2.830593760824E-001  8.630089382937E-001  1.445411090347E-021  1.036273928931E-021  4.091371614163E-022  7.176749451958E+004
 3.860710000000E-002  2.824400833225E-001  8.594583395577E-001  1.458987112106E-021  1.046910670596E-021  4.120764415095E-022  7.250414559017E+004
 3.912910000000E-002  2.815675034166E-001  8.556358642440E-001  1.474858893621E-021  1.059586557052E-021  4.152723365686E-022  7.338201830932E+004
 3.965820000000E-002  2.806370307019E-001  8.516869206948E-001  1.491401419686E-021  1.072858953681E-021  4.185424660054E-022  7.430120253823E+004
 4.019450000000E-002  2.797074994684E-001  8.476786524445E-001  1.507983205461E-021  1.086188993821E-021  4.217942116399E-022  7.522437888766E+004
 4.073800000000E-002  2.787517217366E-001  8.436010037162E-001  1.524787398297E-021  1.099750285739E-021  4.250371125575E-022  7.616357065561E+004
 4.128890000000E-002  2.778464902381E-001  8.394770561519E-001  1.541370399316E-021  1.113106043709E-021  4.282643556067E-022  7.708852810184E+004
 4.184720000000E-002  2.767512898971E-001  8.341114462828E-001  1.566075296980E-021  1.132661938465E-021  4.334133585154E-022  7.844287807683E+004
 4.241310000000E-002  2.757259449665E-001  8.285971838918E-001  1.590992934216E-021  1.152314903994E-021  4.386780302219E-022  7.980395072042E+004
 4.298660000000E-002  2.734357817927E-001  8.233657230745E-001  1.619535755576E-021  1.176696730109E-021  4.428390254672E-022  8.149252217165E+004
 4.356790000000E-002  2.694597874704E-001  8.185658851400E-001  1.653605961425E-021  1.208025650499E-021  4.455803109253E-022  8.366221694024E+004
 4.415700000000E-002  2.658318546005E-001  8.136976698932E-001  1.687282788774E-021  1.238749275799E-021  4.485335129754E-022  8.578999179661E+004
 4.475420000000E-002  2.627605974101E-001  8.091679876659E-001  1.716791911111E-021  1.265686642918E-021  4.511052681923E-022  8.765554808742E+004
 4.535930000000E-002  2.599834266505E-001  8.046808485532E-001  1.745012372976E-021  1.291338076702E-021  4.536742962739E-022  8.943204663874E+004
 4.597270000000E-002  2.572858613820E-001  8.001590936149E-001  1.773503062429E-021  1.317205799349E-021  4.562972630808E-022  9.122352434693E+004
