# model = zubko_BARE_GR_S_euv
# Size-integrated extinction, albedo and scattering asymmetry per H
# for the Zubko, Dwek & Arendt (2004) BARE-GR-S dust model.
#
# Model definition: ZDA 2004, ApJS 152, 211, bare grains, PAH +
#   graphite + silicate; the files are the copies distributed with the
#   Camps et al. (2015) radiative-transfer benchmark.
# Optics (all three components): the ZDA optics tables
#   ../data/zubko/PAH_28_1201_neu.dat, Gra_121_1201.dat, suvSil_121_1201.dat
#   A HOMOGENEOUS-SPHERE Mie calculation: ZDA 2004 sec. 3 says so for
#   the bare grains (that paper's effective-medium step belongs to its
#   COMPOSITE models), and each file names the dielectric function it
#   came from -- Draine's eps_Sil and eps_Gra.  The PAH file is not Mie:
#   it names the Li & Draine (2001) / Draine & Li (2007) cross sections.
#   Checked against Bohren-Huffman Mie on the published eps_Sil: at
#   fixed wavelength the Q ratio is radius-independent to 4 digits over
#   3.55e-4 - 100 um and <cos> agrees to ~1e-4, leaving a 0.5-2% infrared
#   residual that lies in the refractive index (the published file is on
#   a different wavelength grid).  So Q_sca and <cos> are read from the
#   same file as Q_abs rather than recomputed.
# Size distribution: the ZDA log-polynomial FORMULA evaluated on the
#   optics-table radii, with the coefficients read from
#   ../data/zubko/ZDA_BARE_GR_S_Config.dat
#
# Wavelength range:  1.000000E-03 -  1.000000E+04 um, 1201 points.
#   The range is the ZDA optics table itself, 1.24 keV down to 1.24e-4 eV.
#   This model needs no EUV EXTENSION and could not have one: its
#   tabulated optics already cover the whole ionizing band, and those
#   tables ARE the model definition, so there is no dielectric
#   function to extend them with.
#
# Column order follows Draine's kext_albedo tables and MoCHII's
#   par%ion_dust_kext reader: the first four columns are
#   lambda, albedo, <cos>, C_ext/H, and a reader may stop there.
#   Draine's 5th column is K_abs [cm^2/g]; ours is C_abs/H [cm^2/H],
#   so no dust-mass normalization is folded into the first six
#   columns; K_abs is a separate trailing column instead.
#   A host running the Zubko model through an ionizing band needs
#   exactly such a file: that model has no EUV extension of its own
#   (its optics table IS the model definition), so the host reads the
#   ionizing-band optics from a curve file instead.
#
# SCOPE: these are size-integrated TRANSPORT optics, not a dust model.
#   There is no size-resolved Cabs(lambda, a), no grain enthalpy and no
#   Planck integral here, so stochastic heating and thermal emission
#   cannot be computed from this file.  A host that needs emission must
#   build the model (build_astrodust / build_dl07 / build_zubko /
#   build_from_files).  The builder reads this very curve back in, and
#   dust_extinction serves it on the model wavelength grid while
#   dust_emission supplies the re-emitted spectrum, so the absorbed
#   power and the emission refer to one and the same grain.
#
# Units: lambda micron; cross sections cm^2 per H nucleon;
#   albedo and <cos> dimensionless.
#
# K_abs [cm^2/g] = C_abs/H / (M_dust/N_H), M_dust/N_H =  1.443932E-26 g/H.
#   The dust mass per H is this model's own size distribution
#   weighted by the solid density of each grain material:
#   M_dust/N_H = sum_pop rho * sum_a (4/3) pi a^3 dn(a).
#   Densities: the Density entry in the header of each component's own ZDA optics table.
#
#             lambda               albedo                <cos>              C_ext/H              C_abs/H              C_sca/H                K_abs
#           (micron)                                                       (cm^2/H)             (cm^2/H)             (cm^2/H)             (cm^2/g)
 6.177790000000E-002  1.829680317651E-001  6.960602030001E-001  2.935194487423E-021  2.398147729211E-021  5.370467582115E-022  1.660845160805E+005
 6.261330000000E-002  1.792351810724E-001  6.898648447116E-001  3.041149125326E-021  2.496068211180E-021  5.450809141458E-022  1.728660315243E+005
 6.346000000000E-002  1.757787613914E-001  6.835180272761E-001  3.149290608525E-021  2.595712206097E-021  5.535784024282E-022  1.797669094287E+005
 6.431810000000E-002  1.726663076089E-001  6.770106800622E-001  3.257514655100E-021  2.695051627622E-021  5.624630274780E-022  1.866466940019E+005
 6.518790000000E-002  1.698681768125E-001  6.703550864169E-001  3.365730932614E-021  2.794000355450E-021  5.717305771645E-022  1.934994209536E+005
 6.606930000000E-002  1.664533399043E-001  6.643288184592E-001  3.484670847159E-021  2.904635746182E-021  5.800351009768E-022  2.011615116194E+005
 6.696280000000E-002  1.635362496010E-001  6.581616173596E-001  3.600443410030E-021  3.011640397853E-021  5.888030121767E-022  2.085721542477E+005
 6.786830000000E-002  1.607757262990E-001  6.518113886678E-001  3.720175968726E-021  3.122061975394E-021  5.981139933321E-022  2.162194372100E+005
 6.878600000000E-002  1.583140149322E-001  6.452999369664E-001  3.840046579268E-021  3.232113387777E-021  6.079331914907E-022  2.238410842617E+005
 6.971610000000E-002  1.558457883687E-001  6.419327399038E-001  3.927017779131E-021  3.315008597405E-021  6.120091817265E-022  2.295820194879E+005
 7.065890000000E-002  1.542302328932E-001  6.386728456396E-001  3.993782034210E-021  3.377820100949E-021  6.159619332610E-022  2.339320509907E+005
 7.161430000000E-002  1.537378811629E-001  6.351697310257E-001  4.035624806983E-021  3.415196399989E-021  6.204284069941E-022  2.365205589727E+005
 7.258270000000E-002  1.545022713661E-001  6.314492839762E-001  4.047420086643E-021  3.422084490084E-021  6.253355965590E-022  2.369975959359E+005
 7.356420000000E-002  1.563285991342E-001  6.290857716189E-001  4.011855720900E-021  3.384687936123E-021  6.271677847768E-022  2.344076851927E+005
 7.455900000000E-002  1.591368761074E-001  6.273463966325E-001  3.943225245853E-021  3.315712698440E-021  6.275125474128E-022  2.296307822385E+005
 7.556720000000E-002  1.628158805220E-001  6.253724665449E-001  3.858763053413E-021  3.230495149146E-021  6.282679042672E-022  2.237290126087E+005
 7.658910000000E-002  1.671258392776E-001  6.231793894532E-001  3.765999503001E-021  3.136603675343E-021  6.293958276580E-022  2.172265274612E+005
 7.762470000000E-002  1.717905735811E-001  6.212929275763E-001  3.666266597507E-021  3.036436555820E-021  6.298300416871E-022  2.102894203888E+005
 7.867440000000E-002  1.762736197564E-001  6.225274263900E-001  3.539696089379E-021  2.915741046867E-021  6.239550425123E-022  2.019306129002E+005
 7.973820000000E-002  1.808906696730E-001  6.233643045391E-001  3.421453330053E-021  2.802544345925E-021  6.189089841280E-022  1.940911378467E+005
 8.081650000000E-002  1.855791520040E-001  6.238152101722E-001  3.312025953244E-021  2.697382985425E-021  6.146429678183E-022  1.868081529596E+005
 8.190930000000E-002  1.903059970497E-001  6.238931512814E-001  3.211186291801E-021  2.600078282827E-021  6.111080089737E-022  1.800692835203E+005
 8.301690000000E-002  1.944210747203E-001  6.238874369366E-001  3.124369127425E-021  2.516925923848E-021  6.074432035769E-022  1.743105393304E+005
 8.413950000000E-002  1.971191842344E-001  6.241280638844E-001  3.057304152908E-021  2.454650852331E-021  6.026533005776E-022  1.699976586055E+005
 8.527730000000E-002  1.996883663618E-001  6.240637184918E-001  2.996453936978E-021  2.398096945424E-021  5.983569915535E-022  1.660809990325E+005
 8.643040000000E-002  2.021519713829E-001  6.237048001655E-001  2.940997295980E-021  2.346468894766E-021  5.945284012143E-022  1.625054812671E+005
 8.759920000000E-002  2.045338828783E-001  6.230606677620E-001  2.890191964920E-021  2.299049780071E-021  5.911421848488E-022  1.592214547574E+005
 8.878370000000E-002  2.071658140492E-001  6.215022133772E-001  2.846339919230E-021  2.256675592802E-021  5.896643264280E-022  1.562868163691E+005
 8.998430000000E-002  2.112117836769E-001  6.169238846510E-001  2.816670465563E-021  2.221756472501E-021  5.949139930616E-022  1.538684811154E+005
 9.120110000000E-002  2.154468971173E-001  6.121780708401E-001  2.786043160228E-021  2.185798806122E-021  6.002443541061E-022  1.513782210087E+005
 9.243430000000E-002  2.203002165966E-001  6.091064266935E-001  2.735967054507E-021  2.133232919798E-021  6.027341347090E-022  1.477377531234E+005
 9.368430000000E-002  2.253004033576E-001  6.062034511263E-001  2.684235087967E-021  2.079475839941E-021  6.047592480254E-022  1.440147887350E+005
 9.495110000000E-002  2.305036070877E-001  6.036949478394E-001  2.628680216000E-021  2.022759944332E-021  6.059202716680E-022  1.400869105807E+005
 9.623510000000E-002  2.360865971970E-001  6.021459184482E-001  2.563456623773E-021  1.958258872404E-021  6.051977513687E-022  1.356198674594E+005
 9.753640000000E-002  2.419480520301E-001  6.007748706730E-001  2.496309411265E-021  1.892332211945E-021  6.039771993199E-022  1.310540947316E+005
 9.885530000000E-002  2.467388795105E-001  6.015573909793E-001  2.428825042692E-021  1.829539473131E-021  5.992855695610E-022  1.267053627864E+005
 1.001920000000E-001  2.519265813814E-001  6.019172736270E-001  2.363792433959E-021  1.768290286976E-021  5.955021469825E-022  1.224635300924E+005
 1.015470000000E-001  2.572250487154E-001  6.020159741761E-001  2.304317109705E-021  1.711589028905E-021  5.927280807995E-022  1.185366656657E+005
 1.029200000000E-001  2.630754480426E-001  6.022790858765E-001  2.242704531497E-021  1.652704032047E-021  5.900004994507E-022  1.144585656852E+005
 1.043120000000E-001  2.698183009161E-001  6.033339632655E-001  2.174270442279E-021  1.587612485811E-021  5.866579564679E-022  1.099506290699E+005
 1.057220000000E-001  2.761287824950E-001  6.050403461608E-001  2.107579795415E-021  1.525616352496E-021  5.819634429191E-022  1.056570663027E+005
 1.071520000000E-001  2.818119689035E-001  6.073928010297E-001  2.043735247174E-021  1.467786193250E-021  5.759490539235E-022  1.016520194508E+005
 1.086010000000E-001  2.864802187135E-001  6.111360137250E-001  1.983313328647E-021  1.415133292478E-021  5.681800361681E-022  9.800552535101E+004
 1.100690000000E-001  2.909423581364E-001  6.149453538400E-001  1.926323797981E-021  1.365874609662E-021  5.604491883189E-022  9.459409894111E+004
 1.115580000000E-001  2.950376953143E-001  6.184890686874E-001  1.877763901815E-021  1.323752767879E-021  5.540111339359E-022  9.167693682314E+004
 1.130660000000E-001  2.975068101903E-001  6.237473304882E-001  1.837618594186E-021  1.290914547884E-021  5.467040463027E-022  8.940271500999E+004
 1.145950000000E-001  3.008883537194E-001  6.287374861148E-001  1.795838465923E-021  1.255491586365E-021  5.403468795574E-022  8.694948606572E+004
 1.161450000000E-001  3.044154747738E-001  6.319568902643E-001  1.758955249533E-021  1.223502052141E-021  5.354531973926E-022  8.473404026704E+004
 1.177150000000E-001  3.083558979198E-001  6.348124685372E-001  1.722741755455E-021  1.191524174568E-021  5.312175808873E-022  8.251940175360E+004
 1.193070000000E-001  3.123586391935E-001  6.372628796318E-001  1.688500215398E-021  1.161082585839E-021  5.274176295597E-022  8.041115943342E+004
 1.209210000000E-001  3.167851494913E-001  6.395109119153E-001  1.654618586129E-021  1.130459989971E-021  5.241585961580E-022  7.829038140385E+004
 1.225560000000E-001  3.211632811671E-001  6.415548731136E-001  1.622325300474E-021  1.101293983853E-021  5.210313166206E-022  7.627047998031E+004
 1.242130000000E-001  3.255867738344E-001  6.434761755954E-001  1.591006081191E-021  1.072995544065E-021  5.180105371260E-022  7.431066215059E+004
 1.258930000000E-001  3.299626486402E-001  6.452363734094E-001  1.560627031315E-021  1.045678402523E-021  5.149486287922E-022  7.241880445621E+004
 1.275950000000E-001  3.341849420610E-001  6.468954850536E-001  1.531078160098E-021  1.019414893875E-021  5.116632662231E-022  7.059991645723E+004
 1.293200000000E-001  3.378589087428E-001  6.483954104747E-001  1.502692860743E-021  9.949946906366E-022  5.076981701062E-022  6.890868718559E+004
 1.310690000000E-001  3.416462641816E-001  6.496785410620E-001  1.472972287955E-021  9.697368085318E-022  5.032354794228E-022  6.715944418629E+004
 1.328410000000E-001  3.440994621758E-001  6.505635964767E-001  1.447186171009E-021  9.492101878963E-022  4.979759831124E-022  6.573786626868E+004
 1.346380000000E-001  3.459729600398E-001  6.509504749088E-001  1.422233423762E-021  9.301791162754E-022  4.920543074863E-022  6.441986309391E+004
 1.364580000000E-001  3.474458797792E-001  6.508089057893E-001  1.397693370554E-021  9.120705677603E-022  4.856228027936E-022  6.316574956270E+004
 1.383040000000E-001  3.484970454834E-001  6.497809979795E-001  1.374263087501E-021  8.953364617898E-022  4.789266257109E-022  6.200682350561E+004
 1.401740000000E-001  3.493839344210E-001  6.479984421002E-001  1.351365259828E-021  8.792199485098E-022  4.721453113187E-022  6.089066903505E+004
 1.420690000000E-001  3.503444487880E-001  6.452821487521E-001  1.329138960492E-021  8.634825040155E-022  4.656564564761E-022  5.980076709893E+004
 1.439900000000E-001  3.519572909383E-001  6.417789898980E-001  1.306701237743E-021  8.467982100411E-022  4.599030277017E-022  5.864529078814E+004
 1.459370000000E-001  3.542713053894E-001  6.380989930494E-001  1.283635554194E-021  8.288803107658E-022  4.547552434287E-022  5.740438073323E+004
 1.479110000000E-001  3.567277130119E-001  6.350259467605E-001  1.261519409384E-021  8.115004755540E-022  4.500189338296E-022  5.620073448344E+004
 1.499110000000E-001  3.594545274951E-001  6.323370395827E-001  1.241210944482E-021  7.950520509116E-022  4.461588935706E-022  5.506159338144E+004
 1.519380000000E-001  3.625707781709E-001  6.302729865122E-001  1.222609732901E-021  7.793271706440E-022  4.432825622573E-022  5.397256158500E+004
 1.539930000000E-001  3.670404160745E-001  6.277099471607E-001  1.205595066950E-021  7.630929519594E-022  4.425021149907E-022  5.284825538763E+004
 1.560750000000E-001  3.712208423029E-001  6.255331662241E-001  1.190900696816E-021  7.488135370449E-022  4.420871597711E-022  5.185932977345E+004
 1.581860000000E-001  3.751578995015E-001  6.236973479403E-001  1.178231200915E-021  7.362084584527E-022  4.420227424624E-022  5.098636087640E+004
 1.603250000000E-001  3.802174843523E-001  6.212318986252E-001  1.167401844202E-021  7.235352517711E-022  4.438665924307E-022  5.010867374593E+004
 1.624930000000E-001  3.841162637651E-001  6.190601860808E-001  1.160786419410E-021  7.149094769573E-022  4.458769424532E-022  4.951129285136E+004
 1.646900000000E-001  3.894767000767E-001  6.160001509111E-001  1.155222637119E-021  7.052903365601E-022  4.499323005590E-022  4.884511609397E+004
 1.669170000000E-001  3.941393941468E-001  6.128827046586E-001  1.153952134804E-021  6.991341395178E-022  4.548179952859E-022  4.841876662676E+004
 1.691740000000E-001  3.990325442566E-001  6.093883164105E-001  1.155049674895E-021  6.941472643786E-022  4.609024105160E-022  4.807339893562E+004
 1.714620000000E-001  4.024897936833E-001  6.061413971249E-001  1.160818482094E-021  6.936008907324E-022  4.672175913620E-022  4.803555964761E+004
 1.737800000000E-001  4.049918347189E-001  6.027359212812E-001  1.169555692980E-021  6.958951870743E-022  4.736605059060E-022  4.819445190143E+004
 1.761300000000E-001  4.080315411634E-001  5.984262132597E-001  1.178987545455E-021  6.979234402708E-022  4.810641051847E-022  4.833491924900E+004
 1.785120000000E-001  4.118175685458E-001  5.933743307553E-001  1.189230323606E-021  6.994843832978E-022  4.897459403084E-022  4.844302287586E+004
 1.809260000000E-001  4.141060746287E-001  5.887322449752E-001  1.203694873520E-021  7.052375143961E-022  4.984573591242E-022  4.884145787750E+004
 1.833720000000E-001  4.126425168683E-001  5.850967587434E-001  1.224997436497E-021  7.195114111435E-022  5.054860253533E-022  4.983000132918E+004
 1.858520000000E-001  4.106654484915E-001  5.805511877339E-001  1.249320032763E-021  7.362674611991E-022  5.130525715641E-022  5.099044713116E+004
 1.883650000000E-001  4.084883188086E-001  5.749686008347E-001  1.276260892532E-021  7.549232261802E-022  5.213376663515E-022  5.228245832015E+004
 1.909120000000E-001  4.049020163421E-001  5.696406396498E-001  1.307031303118E-021  7.778116930635E-022  5.292196100549E-022  5.386760668272E+004
 1.934940000000E-001  3.985548279882E-001  5.655328071541E-001  1.343077491991E-021  8.077874731957E-022  5.352900187953E-022  5.594358927409E+004
 1.961100000000E-001  3.917560219755E-001  5.614626806445E-001  1.383878422437E-021  8.417357167652E-022  5.421427056715E-022  5.829468613787E+004
 1.987620000000E-001  3.845603557963E-001  5.564056943708E-001  1.429299484208E-021  8.796475660216E-022  5.496519181865E-022  6.092028382761E+004
 2.014500000000E-001  3.765342326461E-001  5.505915599583E-001  1.475560458441E-021  9.199614334988E-022  5.555990249418E-022  6.371223408560E+004
 2.041740000000E-001  3.688007674219E-001  5.452265130129E-001  1.519649669611E-021  9.592017052464E-022  5.604479643651E-022  6.642983211540E+004
 2.069350000000E-001  3.629189151078E-001  5.404229476785E-001  1.559629603012E-021  9.936105195170E-022  5.660190834952E-022  6.881282595578E+004
 2.097330000000E-001  3.590357787466E-001  5.360821198906E-001  1.592582432608E-021  1.020788358698E-021  5.717940739096E-022  7.069503621896E+004
 2.125690000000E-001  3.570582718224E-001  5.319934296394E-001  1.615392903438E-021  1.038603505023E-021  5.767893984158E-022  7.192883008418E+004
 2.154430000000E-001  3.584327326780E-001  5.264558661043E-001  1.623511913257E-021  1.041592101653E-021  5.819198116040E-022  7.213580633468E+004
 2.183570000000E-001  3.638697207009E-001  5.201850629104E-001  1.610674754319E-021  1.024598981325E-021  5.860757729941E-022  7.095894215236E+004
 2.213090000000E-001  3.728243301173E-001  5.151429676926E-001  1.576437103668E-021  9.887029965207E-022  5.877341071470E-022  6.847295382360E+004
 2.243020000000E-001  3.836614427538E-001  5.116446331702E-001  1.528950781589E-021  9.423513188249E-022  5.865994627640E-022  6.526285301712E+004
 2.273350000000E-001  3.955636540572E-001  5.087824917343E-001  1.476822522615E-021  8.926452091756E-022  5.841773134397E-022  6.182043991354E+004
 2.304090000000E-001  4.082615059586E-001  5.061360735814E-001  1.424694651434E-021  8.430466675083E-022  5.816479839255E-022  5.838547646622E+004
 2.335250000000E-001  4.216091061781E-001  5.027842957298E-001  1.372647800361E-021  7.939269881533E-022  5.787208122074E-022  5.498367678711E+004
 2.366830000000E-001  4.351456039028E-001  4.992533673235E-001  1.319624176752E-021  7.453955174345E-022  5.742286593174E-022  5.162261369211E+004
 2.398830000000E-001  4.477743253992E-001  4.963389324831E-001  1.269722258758E-021  7.011732308984E-022  5.685490278599E-022  4.855998457637E+004
 2.431270000000E-001  4.578071980783E-001  4.954707962879E-001  1.223951941858E-021  6.636179327735E-022  5.603340090845E-022  4.595907995346E+004
 2.464150000000E-001  4.669724459931E-001  4.947572957295E-001  1.182532575761E-021  6.303224463912E-022  5.522101293696E-022  4.365319000510E+004
 2.497470000000E-001  4.752640210651E-001  4.942341596277E-001  1.145675884971E-021  6.011773570423E-022  5.444985279285E-022  4.163473717933E+004
 2.531240000000E-001  4.813590705091E-001  4.946257877274E-001  1.114280658163E-021  5.779115562633E-022  5.363691018995E-022  4.002345643272E+004
 2.565470000000E-001  4.869214245269E-001  4.941101577812E-001  1.086158564410E-021  5.572846889653E-022  5.288738754444E-022  3.859493589926E+004
 2.600160000000E-001  4.910965411147E-001  4.937453630646E-001  1.060391850595E-021  5.396370805416E-022  5.207547700535E-022  3.737274492690E+004
 2.635320000000E-001  4.941378155472E-001  4.939662969304E-001  1.036776644604E-021  5.244660982288E-022  5.123105463747E-022  3.632207351697E+004
 2.670960000000E-001  4.972506106593E-001  4.941568361762E-001  1.014855310803E-021  5.102178877751E-022  5.046374230274E-022  3.533530897807E+004
 2.707070000000E-001  5.003077624022E-001  4.942877227390E-001  9.941416833208E-022  4.967648822279E-022  4.973768010930E-022  3.440361661862E+004
 2.743680000000E-001  5.030465326846E-001  4.946416375894E-001  9.750779881846E-022  4.845683871313E-022  4.905096010533E-022  3.355894430702E+004
 2.780780000000E-001  5.037323849248E-001  4.962845186236E-001  9.594679509295E-022  4.761528717489E-022  4.833150791806E-022  3.297612499909E+004
 2.818380000000E-001  5.045209636956E-001  4.972164923416E-001  9.444935858043E-022  4.679767716900E-022  4.765168141143E-022  3.240988647877E+004
 2.856490000000E-001  5.053007769045E-001  4.975469957651E-001  9.295987991067E-022  4.598718037086E-022  4.697269953981E-022  3.184857423405E+004
 2.895120000000E-001  5.056286485239E-001  4.978041766339E-001  9.158168559463E-022  4.527536167788E-022  4.630632391675E-022  3.135560183823E+004
 2.934270000000E-001  5.060400907014E-001  4.981514161926E-001  9.027401004788E-022  4.459174181527E-022  4.568226823261E-022  3.088215863587E+004
 2.973950000000E-001  5.064525509654E-001  4.985134665680E-001  8.904289596686E-022  4.394689415910E-022  4.509600180776E-022  3.043556725363E+004
 3.014160000000E-001  5.068662864466E-001  4.991246393309E-001  8.784263575821E-022  4.331816517977E-022  4.452447057844E-022  3.000013891447E+004
 3.054920000000E-001  5.093309369542E-001  4.998035192400E-001  8.636043018196E-022  4.237439136162E-022  4.398603882035E-022  2.934652522768E+004
 3.096230000000E-001  5.105893295876E-001  5.001086262732E-001  8.512901010134E-022  4.166304590524E-022  4.346596419610E-022  2.885388057343E+004
 3.138100000000E-001  5.115327518631E-001  4.998801804960E-001  8.394179161750E-022  4.100281595508E-022  4.293897566242E-022  2.839663613249E+004
 3.180530000000E-001  5.124204639170E-001  4.994868847852E-001  8.271808189670E-022  4.033164399686E-022  4.238643789983E-022  2.793181376759E+004
 3.223540000000E-001  5.133956761068E-001  4.992806740119E-001  8.148839847818E-022  3.965260704661E-022  4.183579143156E-022  2.746154447638E+004
 3.267130000000E-001  5.144828578507E-001  4.992412585859E-001  8.028465131180E-022  3.897957446336E-022  4.130507684844E-022  2.699543352944E+004
 3.311310000000E-001  5.154890396477E-001  4.991500801718E-001  7.915191082202E-022  3.834996832610E-022  4.080194249592E-022  2.655939771166E+004
 3.356090000000E-001  5.165840561330E-001  4.992337617996E-001  7.804542318873E-022  3.772840191528E-022  4.031702127345E-022  2.612892983307E+004
 3.401470000000E-001  5.177110133079E-001  4.991951814141E-001  7.696440551924E-022  3.711908514924E-022  3.984532037001E-022  2.570694548659E+004
 3.447470000000E-001  5.187552102472E-001  4.987264620627E-001  7.588419686678E-022  3.651887436671E-022  3.936532250006E-022  2.529126751918E+004
 3.494080000000E-001  5.195446425634E-001  4.976247204311E-001  7.481506307637E-022  3.594529787200E-022  3.886976520437E-022  2.489403521610E+004
 3.541330000000E-001  5.202899310411E-001  4.965367059497E-001  7.372478828470E-022  3.536652327203E-022  3.835826501267E-022  2.449320294800E+004
 3.589220000000E-001  5.210517461869E-001  4.956210892184E-001  7.264617910368E-022  3.479376062790E-022  3.785241847578E-022  2.409653427984E+004
 3.637750000000E-001  5.218391575719E-001  4.948812504919E-001  7.158861515677E-022  3.423087253163E-022  3.735774262515E-022  2.370670426254E+004
 3.686950000000E-001  5.227448256079E-001  4.940478398526E-001  7.057883920504E-022  3.368411621319E-022  3.689472299184E-022  2.332804636146E+004
 3.736800000000E-001  5.236706605702E-001  4.931207204816E-001  6.960241316291E-022  3.315367148461E-022  3.644874167830E-022  2.296068510602E+004
 3.787330000000E-001  5.245208219438E-001  4.919553705050E-001  6.863319565382E-022  3.263365545685E-022  3.599954019697E-022  2.260054628190E+004
 3.838550000000E-001  5.253077891258E-001  4.904261904228E-001  6.765226694425E-022  3.211400416642E-022  3.553826277783E-022  2.224066005784E+004
 3.890450000000E-001  5.260729104579E-001  4.886797103025E-001  6.665562872011E-022  3.158990812092E-022  3.506572059919E-022  2.187769560391E+004
 3.943060000000E-001  5.268233232175E-001  4.869887843647E-001  6.565490416492E-022  3.106636936723E-022  3.458853479769E-022  2.151511710428E+004
 3.996380000000E-001  5.276000073796E-001  4.854313152365E-001  6.466722556571E-022  3.054879688002E-022  3.411842868569E-022  2.115667056228E+004
 4.050420000000E-001  5.286678839614E-001  4.839585139186E-001  6.369292480894E-022  3.002052102689E-022  3.367240378205E-022  2.079081136872E+004
 4.105190000000E-001  5.297943452836E-001  4.825136443402E-001  6.273745019973E-022  2.949950384640E-022  3.323794635332E-022  2.042997919297E+004
 4.160700000000E-001  5.309214687017E-001  4.809397570496E-001  6.179328840038E-022  2.898590496694E-022  3.280738343343E-022  2.007428458619E+004
 4.216970000000E-001  5.319893434256E-001  4.791198719203E-001  6.084699436724E-022  2.847704178439E-022  3.236995258285E-022  1.972186970200E+004
 4.273990000000E-001  5.329639535551E-001  4.770814877434E-001  5.989191659490E-022  2.797168394049E-022  3.192023265442E-022  1.937188245171E+004
 4.331780000000E-001  5.338692860075E-001  4.749734424881E-001  5.893440355492E-022  2.747113560778E-022  3.146326794714E-022  1.902522604435E+004
 4.390360000000E-001  5.347377177240E-001  4.729695514700E-001  5.798314923234E-022  2.697737234539E-022  3.100577688695E-022  1.868326865994E+004
 4.449730000000E-001  5.355169533326E-001  4.710413917091E-001  5.705201501125E-022  2.649969375094E-022  3.055232126031E-022  1.835245076563E+004
 4.509900000000E-001  5.363194841970E-001  4.691562277091E-001  5.613774941996E-022  2.602998060706E-022  3.010776881290E-022  1.802714937053E+004
 4.570880000000E-001  5.371604339509E-001  4.672227723941E-001  5.523468630225E-022  2.556479823899E-022  2.966988806325E-022  1.770498577923E+004
 4.632690000000E-001  5.380169217571E-001  4.651430761374E-001  5.433443040392E-022  2.510158741258E-022  2.923284299134E-022  1.738418758565E+004
 4.695340000000E-001  5.388710134411E-001  4.628784442749E-001  5.342957743326E-022  2.463792689407E-022  2.879165053919E-022  1.706307795631E+004
 4.758830000000E-001  5.397332474599E-001  4.604804764596E-001  5.251874595157E-022  2.417263264661E-022  2.834611330496E-022  1.674083688257E+004
 4.823180000000E-001  5.406446454743E-001  4.580484862472E-001  5.160704506970E-022  2.370597248402E-022  2.790107258568E-022  1.641764983978E+004
 4.888400000000E-001  5.413304160703E-001  4.556295970826E-001  5.070895402842E-022  2.325865484573E-022  2.745029918270E-022  1.610785852632E+004
 4.954500000000E-001  5.416452550573E-001  4.532261517122E-001  4.983086807566E-022  2.284021482709E-022  2.699065324857E-022  1.581806650410E+004
 5.021500000000E-001  5.419708529802E-001  4.508204638740E-001  4.896357623720E-022  2.242674505896E-022  2.653683117823E-022  1.553171664534E+004
 5.089400000000E-001  5.422843815656E-001  4.483537777281E-001  4.810486458659E-022  2.201834784395E-022  2.608651674264E-022  1.524887980007E+004
 5.158220000000E-001  5.425677590052E-001  4.457818315406E-001  4.725093528140E-022  2.161410121487E-022  2.563683406653E-022  1.496891745684E+004
 5.227970000000E-001  5.428160288214E-001  4.430992388864E-001  4.639921670521E-022  2.121297815287E-022  2.518623855234E-022  1.469111835034E+004
 5.298670000000E-001  5.430395675939E-001  4.403408491632E-001  4.555001558370E-022  2.081455481724E-022  2.473546076647E-022  1.441518894830E+004
 5.370320000000E-001  5.432591266430E-001  4.375539916877E-001  4.470609480041E-022  2.041910078352E-022  2.428699401689E-022  1.414131594614E+004
 5.442940000000E-001  5.434983431404E-001  4.347630402393E-001  4.386960498875E-022  2.002654736314E-022  2.384305762561E-022  1.386945177337E+004
 5.516540000000E-001  5.436331908556E-001  4.319298894433E-001  4.304717966984E-022  1.964530402859E-022  2.340187564125E-022  1.360542043803E+004
 5.591140000000E-001  5.432553260138E-001  4.289476333344E-001  4.225423215744E-022  1.929939549129E-022  2.295483666615E-022  1.336586033368E+004
 5.666740000000E-001  5.428528145859E-001  4.259170034332E-001  4.146799507429E-022  1.895697723298E-022  2.251101784131E-022  1.312871743361E+004
 5.743370000000E-001  5.424219030698E-001  4.228253012941E-001  4.068704416617E-022  1.861750023927E-022  2.206954392690E-022  1.289361151611E+004
 5.821030000000E-001  5.419613239503E-001  4.196747802778E-001  3.991091648027E-022  1.828074334455E-022  2.163017313572E-022  1.266038941217E+004
 5.899750000000E-001  5.414684828979E-001  4.164757779220E-001  3.914005092415E-022  1.794694692970E-022  2.119310399445E-022  1.242921759838E+004
 5.979530000000E-001  5.409418625250E-001  4.132385716938E-001  3.837570891205E-022  1.761668145745E-022  2.075902745461E-022  1.220049115059E+004
 6.060380000000E-001  5.403860057277E-001  4.099660256334E-001  3.761854526210E-022  1.729000984663E-022  2.032853541548E-022  1.197425364345E+004
 6.142330000000E-001  5.398095708117E-001  4.066561534653E-001  3.686850296746E-022  1.696653220413E-022  1.990197076334E-022  1.175022812966E+004
 6.225390000000E-001  5.392173741499E-001  4.033090445488E-001  3.612577484824E-022  1.664612939544E-022  1.947964545280E-022  1.152833210223E+004
 6.309570000000E-001  5.386093684211E-001  3.999270718951E-001  3.539069757220E-022  1.632893630485E-022  1.906176126735E-022  1.130865897570E+004
 6.394890000000E-001  5.379841510762E-001  3.965113073395E-001  3.466331801919E-022  1.601500230115E-022  1.864831571804E-022  1.109124294061E+004
