# ZDA BARE-GR-S PAH, neutral: the DL07 absorption cross sections (not Mie)
# a_eff stride: every 1 of 28
# lambda stride: every 1 of 1201
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
# density [g/cm^3]:  2.240000E+00
#   lambda[um]     a_eff[um]      Q_abs
  3.242150E-002  7.381280E-004  4.847948E-002
  3.242150E-002  8.194950E-004  5.376617E-002
  3.242150E-002  9.098320E-004  5.961407E-002
  3.242150E-002  1.010130E-003  6.607714E-002
  3.242150E-002  1.121480E-003  7.321169E-002
  3.242150E-002  1.245100E-003  8.107670E-002
  3.242150E-002  1.382360E-003  8.973342E-002
  3.242150E-002  1.534740E-003  9.924017E-002
  3.242150E-002  1.703920E-003  1.096548E-001
  3.242150E-002  1.891750E-003  1.210288E-001
  3.242150E-002  2.100290E-003  1.334048E-001
  3.242150E-002  2.331820E-003  1.468122E-001
  3.242150E-002  2.588860E-003  1.612625E-001
  3.242150E-002  2.874240E-003  1.767489E-001
  3.242150E-002  3.191090E-003  1.932428E-001
  3.242150E-002  3.542850E-003  2.106968E-001
  3.242150E-002  3.933400E-003  2.290585E-001
  3.242150E-002  4.367000E-003  2.482835E-001
  3.242150E-002  4.848390E-003  2.683612E-001
  3.242150E-002  5.382850E-003  2.893394E-001
  3.242150E-002  5.976230E-003  3.113340E-001
  3.285990E-002  3.500000E-004  2.368635E-002
  3.285990E-002  3.941330E-004  2.666608E-002
  3.285990E-002  4.375800E-004  2.959704E-002
  3.285990E-002  4.858170E-004  3.284792E-002
  3.285990E-002  5.393710E-004  3.645270E-002
  3.285990E-002  5.988280E-004  4.044874E-002
  3.285990E-002  6.648400E-004  4.487694E-002
  3.285990E-002  7.381280E-004  4.978167E-002
  3.285990E-002  8.194950E-004  5.521117E-002
  3.285990E-002  9.098320E-004  6.121734E-002
  3.285990E-002  1.010130E-003  6.785570E-002
  3.285990E-002  1.121480E-003  7.518424E-002
  3.285990E-002  1.245100E-003  8.326373E-002
  3.285990E-002  1.382360E-003  9.215732E-002
  3.285990E-002  1.534740E-003  1.019252E-001
  3.285990E-002  1.703920E-003  1.126271E-001
  3.285990E-002  1.891750E-003  1.243162E-001
  3.285990E-002  2.100290E-003  1.370365E-001
  3.285990E-002  2.331820E-003  1.508181E-001
  3.285990E-002  2.588860E-003  1.656723E-001
  3.285990E-002  2.874240E-003  1.815908E-001
  3.285990E-002  3.191090E-003  1.985417E-001
  3.285990E-002  3.542850E-003  2.164716E-001
  3.285990E-002  3.933400E-003  2.353198E-001
  3.285990E-002  4.367000E-003  2.550305E-001
  3.285990E-002  4.848390E-003  2.755803E-001
  3.285990E-002  5.382850E-003  2.970046E-001
  3.285990E-002  5.976230E-003  3.194101E-001
  3.330430E-002  3.500000E-004  2.431436E-002
  3.330430E-002  3.941330E-004  2.737322E-002
  3.330430E-002  4.375800E-004  3.038205E-002
  3.330430E-002  4.858170E-004  3.371935E-002
  3.330430E-002  5.393710E-004  3.742004E-002
  3.330430E-002  5.988280E-004  4.152249E-002
  3.330430E-002  6.648400E-004  4.606874E-002
  3.330430E-002  7.381280E-004  5.110441E-002
  3.330430E-002  8.194950E-004  5.667910E-002
  3.330430E-002  9.098320E-004  6.284619E-002
  3.330430E-002  1.010130E-003  6.966284E-002
  3.330430E-002  1.121480E-003  7.718876E-002
  3.330430E-002  1.245100E-003  8.548658E-002
  3.330430E-002  1.382360E-003  9.462143E-002
  3.330430E-002  1.534740E-003  1.046554E-001
  3.330430E-002  1.703920E-003  1.156503E-001
  3.330430E-002  1.891750E-003  1.276611E-001
  3.330430E-002  2.100290E-003  1.407333E-001
  3.330430E-002  2.331820E-003  1.548978E-001
  3.330430E-002  2.588860E-003  1.701662E-001
  3.330430E-002  2.874240E-003  1.865285E-001
  3.330430E-002  3.191090E-003  2.039497E-001
  3.330430E-002  3.542850E-003  2.223704E-001
  3.330430E-002  3.933400E-003  2.417214E-001
  3.330430E-002  4.367000E-003  2.619352E-001
  3.330430E-002  4.848390E-003  2.829750E-001
  3.330430E-002  5.382850E-003  3.048623E-001
  3.330430E-002  5.976230E-003  3.276937E-001
  3.375460E-002  3.500000E-004  2.485189E-002
  3.375460E-002  3.941330E-004  2.797862E-002
  3.375460E-002  4.375800E-004  3.105428E-002
  3.375460E-002  4.858170E-004  3.446583E-002
  3.375460E-002  5.393710E-004  3.824900E-002
  3.375460E-002  5.988280E-004  4.244307E-002
  3.375460E-002  6.648400E-004  4.709114E-002
  3.375460E-002  7.381280E-004  5.223995E-002
  3.375460E-002  8.194950E-004  5.794040E-002
  3.375460E-002  9.098320E-004  6.424729E-002
  3.375460E-002  1.010130E-003  7.121936E-002
  3.375460E-002  1.121480E-003  7.891808E-002
  3.375460E-002  1.245100E-003  8.740805E-002
  3.375460E-002  1.382360E-003  9.675654E-002
  3.375460E-002  1.534740E-003  1.070280E-001
  3.375460E-002  1.703920E-003  1.182866E-001
  3.375460E-002  1.891750E-003  1.305899E-001
  3.375460E-002  2.100290E-003  1.439860E-001
  3.375460E-002  2.331820E-003  1.585081E-001
  3.375460E-002  2.588860E-003  1.741692E-001
  3.375460E-002  2.874240E-003  1.909602E-001
  3.375460E-002  3.191090E-003  2.088447E-001
  3.375460E-002  3.542850E-003  2.277596E-001
  3.375460E-002  3.933400E-003  2.476286E-001
  3.375460E-002  4.367000E-003  2.683738E-001
  3.375460E-002  4.848390E-003  2.899442E-001
  3.375460E-002  5.382850E-003  3.123462E-001
  3.375460E-002  5.976230E-003  3.356633E-001
  3.421110E-002  3.500000E-004  2.531130E-002
  3.421110E-002  3.941330E-004  2.849617E-002
  3.421110E-002  4.375800E-004  3.162914E-002
  3.421110E-002  4.858170E-004  3.510441E-002
  3.421110E-002  5.393710E-004  3.895844E-002
  3.421110E-002  5.988280E-004  4.323137E-002
  3.421110E-002  6.648400E-004  4.796720E-002
  3.421110E-002  7.381280E-004  5.321376E-002
  3.421110E-002  8.194950E-004  5.902313E-002
  3.421110E-002  9.098320E-004  6.545149E-002
  3.421110E-002  1.010130E-003  7.255914E-002
  3.421110E-002  1.121480E-003  8.040932E-002
  3.421110E-002  1.245100E-003  8.906862E-002
  3.421110E-002  1.382360E-003  9.860667E-002
  3.421110E-002  1.534740E-003  1.090905E-001
  3.421110E-002  1.703920E-003  1.205871E-001
  3.421110E-002  1.891750E-003  1.331574E-001
  3.421110E-002  2.100290E-003  1.468527E-001
  3.421110E-002  2.331820E-003  1.617098E-001
  3.421110E-002  2.588860E-003  1.777447E-001
  3.421110E-002  2.874240E-003  1.949507E-001
  3.421110E-002  3.191090E-003  2.132922E-001
  3.421110E-002  3.542850E-003  2.327044E-001
  3.421110E-002  3.933400E-003  2.531059E-001
  3.421110E-002  4.367000E-003  2.744089E-001
  3.421110E-002  4.848390E-003  2.965488E-001
  3.421110E-002  5.382850E-003  3.195150E-001
  3.421110E-002  5.976230E-003  3.433757E-001
  3.467370E-002  3.500000E-004  2.459564E-002
  3.467370E-002  3.941330E-004  2.769061E-002
  3.467370E-002  4.375800E-004  3.073520E-002
  3.467370E-002  4.858170E-004  3.411251E-002
  3.467370E-002  5.393710E-004  3.785801E-002
  3.467370E-002  5.988280E-004  4.201074E-002
  3.467370E-002  6.648400E-004  4.661357E-002
  3.467370E-002  7.381280E-004  5.171304E-002
  3.467370E-002  8.194950E-004  5.735994E-002
  3.467370E-002  9.098320E-004  6.360906E-002
  3.467370E-002  1.010130E-003  7.051926E-002
  3.467370E-002  1.121480E-003  7.815240E-002
  3.467370E-002  1.245100E-003  8.657374E-002
  3.467370E-002  1.382360E-003  9.585166E-002
  3.467370E-002  1.534740E-003  1.060523E-001
  3.467370E-002  1.703920E-003  1.172422E-001
  3.467370E-002  1.891750E-003  1.294821E-001
  3.467370E-002  2.100290E-003  1.428244E-001
  3.467370E-002  2.331820E-003  1.573077E-001
  3.467370E-002  2.588860E-003  1.729509E-001
  3.467370E-002  2.874240E-003  1.897517E-001
  3.467370E-002  3.191090E-003  2.076798E-001
  3.467370E-002  3.542850E-003  2.266765E-001
  3.467370E-002  3.933400E-003  2.466654E-001
  3.467370E-002  4.367000E-003  2.675625E-001
  3.467370E-002  4.848390E-003  2.893029E-001
  3.467370E-002  5.382850E-003  3.118712E-001
  3.467370E-002  5.976230E-003  3.353268E-001
  3.514260E-002  3.500000E-004  2.275150E-002
  3.514260E-002  3.941330E-004  2.561439E-002
  3.514260E-002  4.375800E-004  2.843068E-002
  3.514260E-002  4.858170E-004  3.155474E-002
  3.514260E-002  5.393710E-004  3.501938E-002
  3.514260E-002  5.988280E-004  3.886073E-002
  3.514260E-002  6.648400E-004  4.311843E-002
  3.514260E-002  7.381280E-004  4.783557E-002
  3.514260E-002  8.194950E-004  5.305915E-002
  3.514260E-002  9.098320E-004  5.883991E-002
  3.514260E-002  1.010130E-003  6.523238E-002
  3.514260E-002  1.121480E-003  7.229390E-002
  3.514260E-002  1.245100E-003  8.008505E-002
  3.514260E-002  1.382360E-003  8.866940E-002
  3.514260E-002  1.534740E-003  9.810859E-002
  3.514260E-002  1.703920E-003  1.084649E-001
  3.514260E-002  1.891750E-003  1.197957E-001
  3.514260E-002  2.100290E-003  1.321510E-001
  3.514260E-002  2.331820E-003  1.455684E-001
  3.514260E-002  2.588860E-003  1.600689E-001
  3.514260E-002  2.874240E-003  1.756540E-001
  3.514260E-002  3.191090E-003  1.923010E-001
  3.514260E-002  3.542850E-003  2.099616E-001
  3.514260E-002  3.933400E-003  2.285724E-001
  3.514260E-002  4.367000E-003  2.480625E-001
  3.514260E-002  4.848390E-003  2.683783E-001
  3.514260E-002  5.382850E-003  2.895108E-001
  3.514260E-002  5.976230E-003  3.115187E-001
  3.561780E-002  3.500000E-004  2.180697E-002
  3.561780E-002  3.941330E-004  2.455093E-002
  3.561780E-002  4.375800E-004  2.725021E-002
  3.561780E-002  4.858170E-004  3.024444E-002
  3.561780E-002  5.393710E-004  3.356505E-002
  3.561780E-002  5.988280E-004  3.724666E-002
  3.561780E-002  6.648400E-004  4.132724E-002
  3.561780E-002  7.381280E-004  4.584806E-002
  3.561780E-002  8.194950E-004  5.085413E-002
  3.561780E-002  9.098320E-004  5.639404E-002
  3.561780E-002  1.010130E-003  6.251998E-002
  3.561780E-002  1.121480E-003  6.928686E-002
  3.561780E-002  1.245100E-003  7.675264E-002
  3.561780E-002  1.382360E-003  8.497817E-002
  3.561780E-002  1.534740E-003  9.402243E-002
  3.561780E-002  1.703920E-003  1.039450E-001
  3.561780E-002  1.891750E-003  1.148008E-001
  3.561780E-002  2.100290E-003  1.266376E-001
  3.561780E-002  2.331820E-003  1.394916E-001
  3.561780E-002  2.588860E-003  1.533827E-001
  3.561780E-002  2.874240E-003  1.683125E-001
  3.561780E-002  3.191090E-003  1.842595E-001
  3.561780E-002  3.542850E-003  2.011772E-001
  3.561780E-002  3.933400E-003  2.190045E-001
  3.561780E-002  4.367000E-003  2.376731E-001
  3.561780E-002  4.848390E-003  2.571300E-001
  3.561780E-002  5.382850E-003  2.773649E-001
  3.561780E-002  5.976230E-003  2.984322E-001
  3.609940E-002  3.500000E-004  2.213541E-002
  3.609940E-002  3.941330E-004  2.492056E-002
  3.609940E-002  4.375800E-004  2.766032E-002
  3.609940E-002  4.858170E-004  3.069937E-002
  3.609940E-002  5.393710E-004  3.406963E-002
  3.609940E-002  5.988280E-004  3.780616E-002
  3.609940E-002  6.648400E-004  4.194747E-002
  3.609940E-002  7.381280E-004  4.653536E-002
  3.609940E-002  8.194950E-004  5.161541E-002
  3.609940E-002  9.098320E-004  5.723679E-002
  3.609940E-002  1.010130E-003  6.345230E-002
  3.609940E-002  1.121480E-003  7.031739E-002
  3.609940E-002  1.245100E-003  7.789055E-002
  3.609940E-002  1.382360E-003  8.623304E-002
  3.609940E-002  1.534740E-003  9.540407E-002
  3.609940E-002  1.703920E-003  1.054633E-001
  3.609940E-002  1.891750E-003  1.164651E-001
  3.609940E-002  2.100290E-003  1.284565E-001
  3.609940E-002  2.331820E-003  1.414722E-001
  3.609940E-002  2.588860E-003  1.555296E-001
  3.609940E-002  2.874240E-003  1.706267E-001
  3.609940E-002  3.191090E-003  1.867368E-001
  3.609940E-002  3.542850E-003  2.038070E-001
  3.609940E-002  3.933400E-003  2.217679E-001
  3.609940E-002  4.367000E-003  2.405411E-001
  3.609940E-002  4.848390E-003  2.600632E-001
  3.609940E-002  5.382850E-003  2.803130E-001
  3.609940E-002  5.976230E-003  3.013361E-001
  3.658760E-002  3.500000E-004  2.248248E-002
  3.658760E-002  3.941330E-004  2.531121E-002
  3.658760E-002  4.375800E-004  2.809378E-002
  3.658760E-002  4.858170E-004  3.118029E-002
  3.658760E-002  5.393710E-004  3.460311E-002
  3.658760E-002  5.988280E-004  3.839782E-002
  3.658760E-002  6.648400E-004  4.260350E-002
  3.658760E-002  7.381280E-004  4.726254E-002
  3.658760E-002  8.194950E-004  5.242115E-002
  3.658760E-002  9.098320E-004  5.812917E-002
  3.658760E-002  1.010130E-003  6.444006E-002
  3.658760E-002  1.121480E-003  7.140993E-002
  3.658760E-002  1.245100E-003  7.909791E-002
  3.658760E-002  1.382360E-003  8.756584E-002
  3.658760E-002  1.534740E-003  9.687331E-002
  3.658760E-002  1.703920E-003  1.070802E-001
  3.658760E-002  1.891750E-003  1.182408E-001
  3.658760E-002  2.100290E-003  1.304016E-001
  3.658760E-002  2.331820E-003  1.435959E-001
  3.658760E-002  2.588860E-003  1.578391E-001
  3.658760E-002  2.874240E-003  1.731259E-001
  3.658760E-002  3.191090E-003  1.894250E-001
  3.658760E-002  3.542850E-003  2.066769E-001
  3.658760E-002  3.933400E-003  2.248043E-001
  3.658760E-002  4.367000E-003  2.437186E-001
  3.658760E-002  4.848390E-003  2.633450E-001
  3.658760E-002  5.382850E-003  2.836508E-001
  3.658760E-002  5.976230E-003  3.046720E-001
  3.708230E-002  3.500000E-004  2.290364E-002
  3.708230E-002  3.941330E-004  2.578532E-002
  3.708230E-002  4.375800E-004  2.861998E-002
  3.708230E-002  4.858170E-004  3.176425E-002
  3.708230E-002  5.393710E-004  3.525111E-002
  3.708230E-002  5.988280E-004  3.911679E-002
  3.708230E-002  6.648400E-004  4.340108E-002
  3.708230E-002  7.381280E-004  4.814717E-002
  3.708230E-002  8.194950E-004  5.340210E-002
  3.708230E-002  9.098320E-004  5.921658E-002
  3.708230E-002  1.010130E-003  6.564506E-002
  3.708230E-002  1.121480E-003  7.274461E-002
  3.708230E-002  1.245100E-003  8.057536E-002
  3.708230E-002  1.382360E-003  8.920015E-002
  3.708230E-002  1.534740E-003  9.867950E-002
  3.708230E-002  1.703920E-003  1.090741E-001
  3.708230E-002  1.891750E-003  1.204387E-001
  3.708230E-002  2.100290E-003  1.328200E-001
  3.708230E-002  2.331820E-003  1.462509E-001
  3.708230E-002  2.588860E-003  1.607456E-001
  3.708230E-002  2.874240E-003  1.762964E-001
  3.708230E-002  3.191090E-003  1.928680E-001
  3.708230E-002  3.542850E-003  2.103953E-001
  3.708230E-002  3.933400E-003  2.287928E-001
  3.708230E-002  4.367000E-003  2.479618E-001
  3.708230E-002  4.848390E-003  2.678153E-001
  3.708230E-002  5.382850E-003  2.883077E-001
  3.708230E-002  5.976230E-003  3.094631E-001
  3.758370E-002  3.500000E-004  2.331942E-002
  3.758370E-002  3.941330E-004  2.625339E-002
  3.758370E-002  4.375800E-004  2.913947E-002
  3.758370E-002  4.858170E-004  3.234077E-002
  3.758370E-002  5.393710E-004  3.589085E-002
  3.758370E-002  5.988280E-004  3.982661E-002
  3.758370E-002  6.648400E-004  4.418853E-002
  3.758370E-002  7.381280E-004  4.902057E-002
  3.758370E-002  8.194950E-004  5.437061E-002
  3.758370E-002  9.098320E-004  6.029026E-002
  3.758370E-002  1.010130E-003  6.683488E-002
  3.758370E-002  1.121480E-003  7.406255E-002
  3.758370E-002  1.245100E-003  8.203437E-002
  3.758370E-002  1.382360E-003  9.081420E-002
  3.758370E-002  1.534740E-003  1.004635E-001
  3.758370E-002  1.703920E-003  1.110436E-001
  3.758370E-002  1.891750E-003  1.226101E-001
  3.758370E-002  2.100290E-003  1.352096E-001
  3.758370E-002  2.331820E-003  1.488749E-001
  3.758370E-002  2.588860E-003  1.636187E-001
  3.758370E-002  2.874240E-003  1.794312E-001
  3.758370E-002  3.191090E-003  1.962733E-001
  3.758370E-002  3.542850E-003  2.140740E-001
  3.758370E-002  3.933400E-003  2.327398E-001
  3.758370E-002  4.367000E-003  2.521616E-001
  3.758370E-002  4.848390E-003  2.722399E-001
  3.758370E-002  5.382850E-003  2.929157E-001
  3.758370E-002  5.976230E-003  3.142008E-001
  3.809200E-002  3.500000E-004  2.376388E-002
  3.809200E-002  3.941330E-004  2.675374E-002
  3.809200E-002  4.375800E-004  2.969480E-002
  3.809200E-002  4.858170E-004  3.295706E-002
  3.809200E-002  5.393710E-004  3.657473E-002
  3.809200E-002  5.988280E-004  4.058541E-002
  3.809200E-002  6.648400E-004  4.503032E-002
  3.809200E-002  7.381280E-004  4.995426E-002
  3.809200E-002  8.194950E-004  5.540599E-002
  3.809200E-002  9.098320E-004  6.143806E-002
  3.809200E-002  1.010130E-003  6.810687E-002
  3.809200E-002  1.121480E-003  7.547151E-002
  3.809200E-002  1.245100E-003  8.359416E-002
  3.809200E-002  1.382360E-003  9.253976E-002
  3.809200E-002  1.534740E-003  1.023707E-001
  3.809200E-002  1.703920E-003  1.131493E-001
  3.809200E-002  1.891750E-003  1.249316E-001
  3.809200E-002  2.100290E-003  1.377645E-001
  3.809200E-002  2.331820E-003  1.516804E-001
  3.809200E-002  2.588860E-003  1.666908E-001
  3.809200E-002  2.874240E-003  1.827833E-001
  3.809200E-002  3.191090E-003  1.999147E-001
  3.809200E-002  3.542850E-003  2.180079E-001
  3.809200E-002  3.933400E-003  2.369610E-001
  3.809200E-002  4.367000E-003  2.566538E-001
  3.809200E-002  4.848390E-003  2.769736E-001
  3.809200E-002  5.382850E-003  2.978469E-001
  3.809200E-002  5.976230E-003  3.192725E-001
  3.860710E-002  3.500000E-004  2.420137E-002
  3.860710E-002  3.941330E-004  2.724626E-002
  3.860710E-002  4.375800E-004  3.024143E-002
  3.860710E-002  4.858170E-004  3.356371E-002
  3.860710E-002  5.393710E-004  3.724793E-002
  3.860710E-002  5.988280E-004  4.133235E-002
  3.860710E-002  6.648400E-004  4.585898E-002
  3.860710E-002  7.381280E-004  5.087340E-002
  3.860710E-002  8.194950E-004  5.642526E-002
  3.860710E-002  9.098320E-004  6.256805E-002
  3.860710E-002  1.010130E-003  6.935917E-002
  3.860710E-002  1.121480E-003  7.685873E-002
  3.860710E-002  1.245100E-003  8.512999E-002
  3.860710E-002  1.382360E-003  9.423896E-002
  3.860710E-002  1.534740E-003  1.042490E-001
  3.860710E-002  1.703920E-003  1.152232E-001
  3.860710E-002  1.891750E-003  1.272184E-001
  3.860710E-002  2.100290E-003  1.402818E-001
  3.860710E-002  2.331820E-003  1.544451E-001
  3.860710E-002  2.588860E-003  1.697188E-001
  3.860710E-002  2.874240E-003  1.860882E-001
  3.860710E-002  3.191090E-003  2.035059E-001
  3.860710E-002  3.542850E-003  2.218889E-001
  3.860710E-002  3.933400E-003  2.411266E-001
  3.860710E-002  4.367000E-003  2.610878E-001
  3.860710E-002  4.848390E-003  2.816461E-001
  3.860710E-002  5.382850E-003  3.027136E-001
  3.860710E-002  5.976230E-003  3.242746E-001
  3.912910E-002  3.500000E-004  2.476756E-002
  3.912910E-002  3.941330E-004  2.788367E-002
  3.912910E-002  4.375800E-004  3.094889E-002
  3.912910E-002  4.858170E-004  3.434886E-002
  3.912910E-002  5.393710E-004  3.811921E-002
  3.912910E-002  5.988280E-004  4.229912E-002
  3.912910E-002  6.648400E-004  4.693155E-002
  3.912910E-002  7.381280E-004  5.206314E-002
  3.912910E-002  8.194950E-004  5.774467E-002
  3.912910E-002  9.098320E-004  6.403088E-002
  3.912910E-002  1.010130E-003  7.098045E-002
  3.912910E-002  1.121480E-003  7.865487E-002
  3.912910E-002  1.245100E-003  8.711877E-002
  3.912910E-002  1.382360E-003  9.643959E-002
  3.912910E-002  1.534740E-003  1.066820E-001
  3.912910E-002  1.703920E-003  1.179103E-001
  3.912910E-002  1.891750E-003  1.301821E-001
  3.912910E-002  2.100290E-003  1.435452E-001
  3.912910E-002  2.331820E-003  1.580310E-001
  3.912910E-002  2.588860E-003  1.736487E-001
  3.912910E-002  2.874240E-003  1.903808E-001
  3.912910E-002  3.191090E-003  2.081755E-001
  3.912910E-002  3.542850E-003  2.269427E-001
  3.912910E-002  3.933400E-003  2.465622E-001
  3.912910E-002  4.367000E-003  2.668899E-001
  3.912910E-002  4.848390E-003  2.877843E-001
  3.912910E-002  5.382850E-003  3.091407E-001
  3.912910E-002  5.976230E-003  3.309280E-001
  3.965820E-002  3.500000E-004  2.537384E-002
  3.965820E-002  3.941330E-004  2.856620E-002
  3.965820E-002  4.375800E-004  3.170643E-002
  3.965820E-002  4.858170E-004  3.518960E-002
  3.965820E-002  5.393710E-004  3.905220E-002
  3.965820E-002  5.988280E-004  4.333437E-002
  3.965820E-002  6.648400E-004  4.808011E-002
  3.965820E-002  7.381280E-004  5.333718E-002
  3.965820E-002  8.194950E-004  5.915762E-002
  3.965820E-002  9.098320E-004  6.559746E-002
  3.965820E-002  1.010130E-003  7.271678E-002
  3.965820E-002  1.121480E-003  8.057853E-002
  3.965820E-002  1.245100E-003  8.924886E-002
  3.965820E-002  1.382360E-003  9.879673E-002
  3.965820E-002  1.534740E-003  1.092882E-001
  3.965820E-002  1.703920E-003  1.207889E-001
  3.965820E-002  1.891750E-003  1.333575E-001
  3.965820E-002  2.100290E-003  1.470422E-001
  3.965820E-002  2.331820E-003  1.618743E-001
  3.965820E-002  2.588860E-003  1.778615E-001
  3.965820E-002  2.874240E-003  1.949838E-001
  3.965820E-002  3.191090E-003  2.131846E-001
  3.965820E-002  3.542850E-003  2.323664E-001
  3.965820E-002  3.933400E-003  2.523988E-001
  3.965820E-002  4.367000E-003  2.731243E-001
  3.965820E-002  4.848390E-003  2.943854E-001
  3.965820E-002  5.382850E-003  3.160596E-001
  3.965820E-002  5.976230E-003  3.380990E-001
  4.019450E-002  3.500000E-004  2.598591E-002
  4.019450E-002  3.941330E-004  2.925527E-002
  4.019450E-002  4.375800E-004  3.247124E-002
  4.019450E-002  4.858170E-004  3.603841E-002
  4.019450E-002  5.393710E-004  3.999415E-002
  4.019450E-002  5.988280E-004  4.437957E-002
  4.019450E-002  6.648400E-004  4.923972E-002
  4.019450E-002  7.381280E-004  5.462352E-002
  4.019450E-002  8.194950E-004  6.058422E-002
  4.019450E-002  9.098320E-004  6.717921E-002
  4.019450E-002  1.010130E-003  7.446998E-002
  4.019450E-002  1.121480E-003  8.252097E-002
  4.019450E-002  1.245100E-003  9.139984E-002
  4.019450E-002  1.382360E-003  1.011771E-001
  4.019450E-002  1.534740E-003  1.119203E-001
  4.019450E-002  1.703920E-003  1.236964E-001
  4.019450E-002  1.891750E-003  1.365651E-001
  4.019450E-002  2.100290E-003  1.505751E-001
  4.019450E-002  2.331820E-003  1.657575E-001
  4.019450E-002  2.588860E-003  1.821189E-001
  4.019450E-002  2.874240E-003  1.996364E-001
  4.019450E-002  3.191090E-003  2.182486E-001
  4.019450E-002  3.542850E-003  2.378506E-001
  4.019450E-002  3.933400E-003  2.583017E-001
  4.019450E-002  4.367000E-003  2.794307E-001
  4.019450E-002  4.848390E-003  3.010632E-001
  4.019450E-002  5.382850E-003  3.230583E-001
  4.019450E-002  5.976230E-003  3.453501E-001
  4.073800E-002  3.500000E-004  2.661383E-002
  4.073800E-002  3.941330E-004  2.996218E-002
  4.073800E-002  4.375800E-004  3.325585E-002
  4.073800E-002  4.858170E-004  3.690920E-002
  4.073800E-002  5.393710E-004  4.096052E-002
  4.073800E-002  5.988280E-004  4.545187E-002
  4.073800E-002  6.648400E-004  5.042942E-002
  4.073800E-002  7.381280E-004  5.594325E-002
  4.073800E-002  8.194950E-004  6.204790E-002
  4.073800E-002  9.098320E-004  6.880212E-002
  4.073800E-002  1.010130E-003  7.626887E-002
  4.073800E-002  1.121480E-003  8.451411E-002
  4.073800E-002  1.245100E-003  9.360708E-002
  4.073800E-002  1.382360E-003  1.036199E-001
  4.073800E-002  1.534740E-003  1.146217E-001
  4.073800E-002  1.703920E-003  1.266807E-001
  4.073800E-002  1.891750E-003  1.398577E-001
  4.073800E-002  2.100290E-003  1.542021E-001
  4.073800E-002  2.331820E-003  1.697449E-001
  4.073800E-002  2.588860E-003  1.864912E-001
  4.073800E-002  2.874240E-003  2.044156E-001
  4.073800E-002  3.191090E-003  2.234516E-001
  4.073800E-002  3.542850E-003  2.434869E-001
  4.073800E-002  3.933400E-003  2.643699E-001
  4.073800E-002  4.367000E-003  2.859152E-001
  4.073800E-002  4.848390E-003  3.079309E-001
  4.073800E-002  5.382850E-003  3.302566E-001
  4.073800E-002  5.976230E-003  3.528077E-001
  4.128890E-002  3.500000E-004  2.723159E-002
  4.128890E-002  3.941330E-004  3.065766E-002
  4.128890E-002  4.375800E-004  3.402778E-002
  4.128890E-002  4.858170E-004  3.776593E-002
  4.128890E-002  5.393710E-004  4.191127E-002
  4.128890E-002  5.988280E-004  4.650687E-002
  4.128890E-002  6.648400E-004  5.159993E-002
  4.128890E-002  7.381280E-004  5.724172E-002
  4.128890E-002  8.194950E-004  6.348802E-002
  4.128890E-002  9.098320E-004  7.039894E-002
  4.128890E-002  1.010130E-003  7.803890E-002
  4.128890E-002  1.121480E-003  8.647534E-002
  4.128890E-002  1.245100E-003  9.577908E-002
  4.128890E-002  1.382360E-003  1.060239E-001
  4.128890E-002  1.534740E-003  1.172802E-001
  4.128890E-002  1.703920E-003  1.296179E-001
  4.128890E-002  1.891750E-003  1.430987E-001
  4.128890E-002  2.100290E-003  1.577727E-001
  4.128890E-002  2.331820E-003  1.736708E-001
  4.128890E-002  2.588860E-003  1.907969E-001
  4.128890E-002  2.874240E-003  2.091228E-001
  4.128890E-002  3.191090E-003  2.285773E-001
  4.128890E-002  3.542850E-003  2.490406E-001
  4.128890E-002  3.933400E-003  2.703503E-001
  4.128890E-002  4.367000E-003  2.923067E-001
  4.128890E-002  4.848390E-003  3.147001E-001
  4.128890E-002  5.382850E-003  3.373502E-001
  4.128890E-002  5.976230E-003  3.601525E-001
  4.184720E-002  3.500000E-004  2.795158E-002
  4.184720E-002  3.941330E-004  3.146818E-002
  4.184720E-002  4.375800E-004  3.492733E-002
  4.184720E-002  4.858170E-004  3.876422E-002
  4.184720E-002  5.393710E-004  4.301902E-002
  4.184720E-002  5.988280E-004  4.773592E-002
  4.184720E-002  6.648400E-004  5.296337E-002
  4.184720E-002  7.381280E-004  5.875392E-002
  4.184720E-002  8.194950E-004  6.516482E-002
  4.184720E-002  9.098320E-004  7.225769E-002
  4.184720E-002  1.010130E-003  8.009857E-002
  4.184720E-002  1.121480E-003  8.875656E-002
  4.184720E-002  1.245100E-003  9.830419E-002
  4.184720E-002  1.382360E-003  1.088169E-001
  4.184720E-002  1.534740E-003  1.203667E-001
  4.184720E-002  1.703920E-003  1.330249E-001
  4.184720E-002  1.891750E-003  1.468540E-001
  4.184720E-002  2.100290E-003  1.619044E-001
  4.184720E-002  2.331820E-003  1.782065E-001
  4.184720E-002  2.588860E-003  1.957621E-001
  4.184720E-002  2.874240E-003  2.145392E-001
  4.184720E-002  3.191090E-003  2.344605E-001
  4.184720E-002  3.542850E-003  2.553967E-001
  4.184720E-002  3.933400E-003  2.771726E-001
  4.184720E-002  4.367000E-003  2.995720E-001
  4.184720E-002  4.848390E-003  3.223652E-001
  4.184720E-002  5.382850E-003  3.453498E-001
  4.184720E-002  5.976230E-003  3.684000E-001
