# ZDA BARE-GR-S silicate: Mie on the D03 astrosilicate dielectric function
# a_eff stride: every 1 of 121
# lambda stride: every 1 of 865
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
# density [g/cm^3]:  3.500000E+00
#   lambda[um]     a_eff[um]      Q_ext         Q_abs          Q_sca         albedo         g
  3.541330E-001  2.317760E+000  2.154092E+000  9.721743E-001  1.181918E+000  5.486850E-001  9.214585E-001
  3.541330E-001  2.573260E+000  2.146365E+000  9.674665E-001  1.178898E+000  5.492535E-001  9.232878E-001
  3.541330E-001  2.856920E+000  2.141451E+000  9.623367E-001  1.179114E+000  5.506147E-001  9.247595E-001
  3.541330E-001  3.171850E+000  2.135451E+000  9.567160E-001  1.178735E+000  5.519842E-001  9.257941E-001
  3.541330E-001  3.521500E+000  2.122206E+000  9.509775E-001  1.171228E+000  5.518919E-001  9.260870E-001
  3.541330E-001  3.909690E+000  2.116578E+000  9.453241E-001  1.171254E+000  5.533715E-001  9.266447E-001
  3.541330E-001  4.340670E+000  2.107623E+000  9.398877E-001  1.167735E+000  5.540532E-001  9.268375E-001
  3.541330E-001  4.819170E+000  2.100416E+000  9.347587E-001  1.165657E+000  5.549650E-001  9.270303E-001
  3.541330E-001  5.350410E+000  2.093988E+000  9.299791E-001  1.164009E+000  5.558813E-001  9.271908E-001
  3.541330E-001  5.940210E+000  2.087798E+000  9.255581E-001  1.162240E+000  5.566821E-001  9.273031E-001
  3.541330E-001  6.595020E+000  2.081907E+000  9.214871E-001  1.160420E+000  5.573832E-001  9.273832E-001
  3.541330E-001  7.322020E+000  2.076452E+000  9.177469E-001  1.158705E+000  5.580216E-001  9.274470E-001
  3.541330E-001  8.129160E+000  2.071379E+000  9.143150E-001  1.157064E+000  5.585960E-001  9.274964E-001
  3.541330E-001  9.025280E+000  2.066621E+000  9.111681E-001  1.155453E+000  5.591025E-001  9.275312E-001
  3.541330E-001  1.002020E+001  2.062187E+000  9.082838E-001  1.153903E+000  5.595531E-001  9.275552E-001
  3.541330E-001  1.112470E+001  2.058046E+000  9.056415E-001  1.152404E+000  5.599508E-001  9.275693E-001
  3.541330E-001  1.235110E+001  2.054177E+000  9.032212E-001  1.150956E+000  5.603003E-001  9.275750E-001
  3.541330E-001  1.371260E+001  2.050565E+000  9.010054E-001  1.149560E+000  5.606063E-001  9.275735E-001
  3.541330E-001  1.522420E+001  2.047192E+000  8.989774E-001  1.148215E+000  5.608730E-001  9.275659E-001
  3.541330E-001  1.690240E+001  2.044043E+000  8.971218E-001  1.146921E+000  5.611041E-001  9.275531E-001
  3.541330E-001  1.876570E+001  2.041102E+000  8.954246E-001  1.145677E+000  5.613033E-001  9.275360E-001
  3.541330E-001  2.083430E+001  2.038356E+000  8.938729E-001  1.144483E+000  5.614736E-001  9.275153E-001
  3.541330E-001  2.313100E+001  2.035793E+000  8.924546E-001  1.143338E+000  5.616182E-001  9.274917E-001
  3.541330E-001  2.568080E+001  2.033400E+000  8.911586E-001  1.142241E+000  5.617396E-001  9.274658E-001
  3.541330E-001  2.851170E+001  2.031166E+000  8.899749E-001  1.141191E+000  5.618403E-001  9.274380E-001
  3.541330E-001  3.165470E+001  2.029080E+000  8.888939E-001  1.140186E+000  5.619227E-001  9.274088E-001
  3.541330E-001  3.514410E+001  2.027134E+000  8.879072E-001  1.139226E+000  5.619888E-001  9.273786E-001
  3.541330E-001  3.901820E+001  2.025317E+000  8.870068E-001  1.138310E+000  5.620404E-001  9.273477E-001
  3.541330E-001  4.331940E+001  2.023621E+000  8.861854E-001  1.137435E+000  5.620793E-001  9.273164E-001
  3.541330E-001  4.809470E+001  2.022038E+000  8.854363E-001  1.136602E+000  5.621070E-001  9.272849E-001
  3.541330E-001  5.339640E+001  2.020561E+000  8.847533E-001  1.135807E+000  5.621248E-001  9.272535E-001
  3.541330E-001  5.928250E+001  2.019182E+000  8.841308E-001  1.135051E+000  5.621342E-001  9.272223E-001
  3.541330E-001  6.581750E+001  2.017895E+000  8.835636E-001  1.134332E+000  5.621361E-001  9.271915E-001
  3.541330E-001  7.307280E+001  2.016695E+000  8.830470E-001  1.133648E+000  5.621316E-001  9.271613E-001
  3.541330E-001  8.112800E+001  2.015575E+000  8.825765E-001  1.132998E+000  5.621216E-001  9.271316E-001
  3.541330E-001  9.007110E+001  2.014529E+000  8.821481E-001  1.132381E+000  5.621071E-001  9.271027E-001
  3.541330E-001  1.000000E+002  2.013554E+000  8.817583E-001  1.131796E+000  5.620885E-001  9.270746E-001
  3.589220E-001  3.550000E-004  3.085679E-004  3.085673E-004  6.092046E-010  1.974297E-006  8.489747E-006
  3.589220E-001  3.941330E-004  3.425852E-004  3.425843E-004  9.255968E-010  2.701800E-006  1.046459E-005
  3.589220E-001  4.375800E-004  3.803535E-004  3.803521E-004  1.406312E-009  3.697380E-006  1.289887E-005
  3.589220E-001  4.858170E-004  4.222872E-004  4.222851E-004  2.136702E-009  5.059831E-006  1.589943E-005
  3.589220E-001  5.393710E-004  4.688450E-004  4.688418E-004  3.246423E-009  6.924298E-006  1.959794E-005
  3.589220E-001  5.988280E-004  5.205374E-004  5.205325E-004  4.932478E-009  9.475741E-006  2.415674E-005
  3.589220E-001  6.648400E-004  5.779326E-004  5.779251E-004  7.494244E-009  1.296733E-005  2.977608E-005
  3.589220E-001  7.381280E-004  6.416593E-004  6.416479E-004  1.138647E-008  1.774535E-005  3.670245E-005
  3.589220E-001  8.194950E-004  7.124184E-004  7.124011E-004  1.730021E-008  2.428378E-005  4.524001E-005
  3.589220E-001  9.098320E-004  7.909885E-004  7.909622E-004  2.628546E-008  3.323116E-005  5.576353E-005
  3.589220E-001  1.010130E-003  8.782367E-004  8.781967E-004  3.993794E-008  4.547515E-005  6.873529E-005
  3.589220E-001  1.121480E-003  9.751194E-004  9.750587E-004  6.068060E-008  6.222889E-005  8.472373E-005
  3.589220E-001  1.245100E-003  1.082707E-003  1.082615E-003  9.219544E-008  8.515273E-005  1.044303E-004
  3.589220E-001  1.382360E-003  1.202206E-003  1.202066E-003  1.400838E-007  1.165223E-004  1.287228E-004
  3.589220E-001  1.534740E-003  1.334926E-003  1.334714E-003  2.128413E-007  1.594405E-004  1.586634E-004
  3.589220E-001  1.703920E-003  1.482362E-003  1.482038E-003  3.233924E-007  2.181603E-004  1.955681E-004
  3.589220E-001  1.891750E-003  1.646166E-003  1.645675E-003  4.913695E-007  2.984932E-004  2.410559E-004
  3.589220E-001  2.100290E-003  1.828199E-003  1.827452E-003  7.466124E-007  4.083869E-004  2.971239E-004
  3.589220E-001  2.331820E-003  2.030537E-003  2.029403E-003  1.134459E-006  5.586991E-004  3.662310E-004
  3.589220E-001  2.588860E-003  2.255511E-003  2.253788E-003  1.723776E-006  7.642506E-004  4.514037E-004
  3.589220E-001  2.874240E-003  2.505782E-003  2.503163E-003  2.619300E-006  1.045302E-003  5.563818E-004
  3.589220E-001  3.191090E-003  2.784361E-003  2.780381E-003  3.980215E-006  1.429490E-003  6.857708E-004
  3.589220E-001  3.542850E-003  3.094660E-003  3.088612E-003  6.048280E-006  1.954425E-003  8.452292E-004
  3.589220E-001  3.933400E-003  3.440666E-003  3.431475E-003  9.191366E-006  2.671391E-003  1.041756E-003
  3.589220E-001  4.367000E-003  3.826979E-003  3.813011E-003  1.396841E-005  3.649985E-003  1.283950E-003
  3.589220E-001  4.848390E-003  4.259030E-003  4.237800E-003  2.122931E-005  4.984541E-003  1.582405E-003
  3.589220E-001  5.382850E-003  4.743332E-003  4.711066E-003  3.226682E-005  6.802563E-003  1.950179E-003
  3.589220E-001  5.976230E-003  5.287803E-003  5.238756E-003  4.904724E-005  9.275541E-003  2.403343E-003
  3.589220E-001  6.635010E-003  5.902248E-003  5.827686E-003  7.456160E-005  1.263275E-002  2.961663E-003
  3.589220E-001  7.366420E-003  6.599123E-003  6.485759E-003  1.133636E-004  1.717859E-002  3.649494E-003
  3.589220E-001  8.178460E-003  7.394528E-003  7.222143E-003  1.723853E-004  2.331255E-002  4.496771E-003
  3.589220E-001  9.080000E-003  8.309760E-003  8.047576E-003  2.621840E-004  3.155134E-002  5.540290E-003
  3.589220E-001  1.008090E-002  9.373620E-003  8.974771E-003  3.988492E-004  4.255018E-002  6.825280E-003
  3.589220E-001  1.119220E-002  1.062594E-002  1.001900E-002  6.069363E-004  5.711839E-002  8.407447E-003
  3.589220E-001  1.242600E-002  1.212242E-002  1.119853E-002  9.238941E-004  7.621366E-002  1.035497E-002
  3.589220E-001  1.379570E-002  1.394249E-002  1.253560E-002  1.406896E-003  1.009070E-001  1.275142E-002
  3.589220E-001  1.531650E-002  1.620143E-002  1.405793E-002  2.143495E-003  1.323029E-001  1.569995E-002
  3.589220E-001  1.700490E-002  1.906721E-002  1.579966E-002  3.267544E-003  1.713698E-001  1.932638E-002
  3.589220E-001  1.887950E-002  2.278836E-002  1.780401E-002  4.984351E-003  2.187235E-001  2.378572E-002
  3.589220E-001  2.096060E-002  2.773392E-002  2.012542E-002  7.608495E-003  2.743390E-001  2.926761E-002
  3.589220E-001  2.327120E-002  3.445755E-002  2.283404E-002  1.162352E-002  3.373285E-001  3.600701E-002
  3.589220E-001  2.583650E-002  4.379089E-002  2.601960E-002  1.777129E-002  4.058217E-001  4.429414E-002
  3.589220E-001  2.868460E-002  5.698736E-002  2.979791E-002  2.718945E-002  4.771137E-001  5.449239E-002
  3.589220E-001  3.184660E-002  7.593223E-002  3.431780E-002  4.161443E-002  5.480470E-001  6.706282E-002
  3.589220E-001  3.535720E-002  1.034437E-001  3.976955E-002  6.367417E-002  6.155441E-001  8.260550E-002
  3.589220E-001  3.925480E-002  1.436647E-001  4.639239E-002  9.727234E-002  6.770788E-001  1.019266E-001
  3.589220E-001  4.358200E-002  2.024930E-001  5.448092E-002  1.480121E-001  7.309491E-001  1.261584E-001
  3.589220E-001  4.838630E-002  2.878371E-001  6.439351E-002  2.234436E-001  7.762849E-001  1.569778E-001
  3.589220E-001  5.372010E-002  4.091991E-001  7.658770E-002  3.326114E-001  8.128351E-001  1.969866E-001
  3.589220E-001  5.964200E-002  5.761421E-001  9.179905E-002  4.843430E-001  8.406660E-001  2.503185E-001
  3.589220E-001  6.621660E-002  7.972747E-001  1.116791E-001  6.855956E-001  8.599239E-001  3.230691E-001
  3.589220E-001  7.351590E-002  1.089921E+000  1.403782E-001  9.495430E-001  8.712033E-001  4.205436E-001
  3.589220E-001  8.161990E-002  1.518788E+000  1.854711E-001  1.333317E+000  8.778821E-001  5.297503E-001
  3.589220E-001  9.061730E-002  2.180229E+000  2.426939E-001  1.937535E+000  8.886842E-001  5.907091E-001
  3.589220E-001  1.006060E-001  2.779602E+000  2.624735E-001  2.517129E+000  9.055716E-001  5.729895E-001
  3.589220E-001  1.116970E-001  2.962489E+000  2.536728E-001  2.708816E+000  9.143717E-001  5.609189E-001
  3.589220E-001  1.240100E-001  3.313261E+000  3.100410E-001  3.003220E+000  9.064242E-001  6.135978E-001
  3.589220E-001  1.376800E-001  4.193398E+000  4.113720E-001  3.782026E+000  9.019001E-001  6.848961E-001
  3.589220E-001  1.528570E-001  4.086355E+000  3.767214E-001  3.709633E+000  9.078099E-001  6.693305E-001
  3.589220E-001  1.697070E-001  4.155491E+000  4.699655E-001  3.685526E+000  8.869049E-001  6.441902E-001
  3.589220E-001  1.884140E-001  4.219627E+000  4.925226E-001  3.727104E+000  8.832782E-001  6.879507E-001
  3.589220E-001  2.091840E-001  3.574003E+000  5.642194E-001  3.009783E+000  8.421324E-001  6.083507E-001
  3.589220E-001  2.322440E-001  3.206432E+000  5.595682E-001  2.646864E+000  8.254857E-001  6.125503E-001
  3.589220E-001  2.578450E-001  2.718372E+000  7.326368E-001  1.985735E+000  7.304869E-001  5.124840E-001
  3.589220E-001  2.862680E-001  2.026618E+000  6.631865E-001  1.363431E+000  6.727620E-001  4.412088E-001
  3.589220E-001  3.178250E-001  2.093531E+000  6.964511E-001  1.397080E+000  6.673318E-001  5.205417E-001
  3.589220E-001  3.528600E-001  2.392053E+000  7.592608E-001  1.632792E+000  6.825903E-001  6.649556E-001
  3.589220E-001  3.917580E-001  2.777152E+000  7.830591E-001  1.994093E+000  7.180352E-001  7.685167E-001
  3.589220E-001  4.349430E-001  2.960053E+000  8.092262E-001  2.150827E+000  7.266177E-001  8.135910E-001
  3.589220E-001  4.828890E-001  2.623266E+000  7.952125E-001  1.828054E+000  6.968617E-001  8.122883E-001
  3.589220E-001  5.361200E-001  2.235167E+000  8.126687E-001  1.422498E+000  6.364170E-001  7.721652E-001
  3.589220E-001  5.952190E-001  2.223660E+000  8.224433E-001  1.401217E+000  6.301399E-001  7.789786E-001
  3.589220E-001  6.608330E-001  2.539510E+000  8.855773E-001  1.653933E+000  6.512803E-001  8.354858E-001
  3.589220E-001  7.336790E-001  2.439924E+000  9.044642E-001  1.535460E+000  6.293064E-001  8.474093E-001
  3.589220E-001  8.145560E-001  2.186940E+000  9.189453E-001  1.267995E+000  5.798031E-001  8.438558E-001
  3.589220E-001  9.043480E-001  2.369588E+000  9.306016E-001  1.438986E+000  6.072728E-001  8.735571E-001
  3.589220E-001  1.004040E+000  2.294345E+000  9.335564E-001  1.360789E+000  5.931056E-001  8.764019E-001
  3.589220E-001  1.114720E+000  2.230004E+000  9.492803E-001  1.280723E+000  5.743144E-001  8.812730E-001
  3.589220E-001  1.237600E+000  2.283037E+000  9.612254E-001  1.321812E+000  5.789708E-001  8.985010E-001
  3.589220E-001  1.374030E+000  2.214089E+000  9.704680E-001  1.243621E+000  5.616852E-001  9.005826E-001
  3.589220E-001  1.525490E+000  2.206682E+000  9.733348E-001  1.233348E+000  5.589149E-001  9.066453E-001
  3.589220E-001  1.693650E+000  2.227117E+000  9.776127E-001  1.249504E+000  5.610412E-001  9.145439E-001
  3.589220E-001  1.880350E+000  2.181639E+000  9.770330E-001  1.204606E+000  5.521565E-001  9.161070E-001
  3.589220E-001  2.087630E+000  2.161484E+000  9.756956E-001  1.185788E+000  5.485991E-001  9.187313E-001
  3.589220E-001  2.317760E+000  2.155280E+000  9.726316E-001  1.182648E+000  5.487215E-001  9.212594E-001
  3.589220E-001  2.573260E+000  2.146850E+000  9.683242E-001  1.178526E+000  5.489558E-001  9.231745E-001
  3.589220E-001  2.856920E+000  2.138788E+000  9.632342E-001  1.175554E+000  5.496355E-001  9.245231E-001
  3.589220E-001  3.171850E+000  2.134778E+000  9.576316E-001  1.177146E+000  5.514139E-001  9.257308E-001
  3.589220E-001  3.521500E+000  2.125527E+000  9.519077E-001  1.173619E+000  5.521545E-001  9.263063E-001
  3.589220E-001  3.909690E+000  2.116372E+000  9.462288E-001  1.170143E+000  5.529005E-001  9.266637E-001
  3.589220E-001  4.340670E+000  2.108166E+000  9.407524E-001  1.167413E+000  5.537578E-001  9.269207E-001
  3.589220E-001  4.819170E+000  2.101385E+000  9.355786E-001  1.165806E+000  5.547800E-001  9.271521E-001
  3.589220E-001  5.350410E+000  2.094639E+000  9.307515E-001  1.163887E+000  5.556505E-001  9.273018E-001
  3.589220E-001  5.940210E+000  2.088528E+000  9.262834E-001  1.162245E+000  5.564898E-001  9.274267E-001
  3.589220E-001  6.595020E+000  2.082605E+000  9.221672E-001  1.160438E+000  5.572050E-001  9.275110E-001
  3.589220E-001  7.322020E+000  2.077140E+000  9.183847E-001  1.158756E+000  5.578611E-001  9.275797E-001
  3.589220E-001  8.129160E+000  2.072001E+000  9.149137E-001  1.157088E+000  5.584397E-001  9.276298E-001
  3.589220E-001  9.025280E+000  2.067219E+000  9.117307E-001  1.155488E+000  5.589579E-001  9.276674E-001
  3.589220E-001  1.002020E+001  2.062742E+000  9.088132E-001  1.153929E+000  5.594150E-001  9.276927E-001
  3.589220E-001  1.112470E+001  2.058563E+000  9.061403E-001  1.152422E+000  5.598189E-001  9.277081E-001
  3.589220E-001  1.235110E+001  2.054660E+000  9.036920E-001  1.150968E+000  5.601744E-001  9.277150E-001
  3.589220E-001  1.371260E+001  2.051016E+000  9.014504E-001  1.149565E+000  5.604859E-001  9.277145E-001
  3.589220E-001  1.522420E+001  2.047613E+000  8.993987E-001  1.148214E+000  5.607574E-001  9.277078E-001
  3.589220E-001  1.690240E+001  2.044435E+000  8.975215E-001  1.146914E+000  5.609930E-001  9.276958E-001
  3.589220E-001  1.876570E+001  2.041469E+000  8.958043E-001  1.145664E+000  5.611961E-001  9.276793E-001
  3.589220E-001  2.083430E+001  2.038699E+000  8.942343E-001  1.144464E+000  5.613700E-001  9.276592E-001
  3.589220E-001  2.313100E+001  2.036112E+000  8.927992E-001  1.143313E+000  5.615177E-001  9.276361E-001
  3.589220E-001  2.568080E+001  2.033698E+000  8.914879E-001  1.142210E+000  5.616420E-001  9.276106E-001
  3.589220E-001  2.851170E+001  2.031444E+000  8.902900E-001  1.141154E+000  5.617453E-001  9.275831E-001
  3.589220E-001  3.165470E+001  2.029340E+000  8.891962E-001  1.140144E+000  5.618299E-001  9.275542E-001
  3.589220E-001  3.514410E+001  2.027376E+000  8.881977E-001  1.139178E+000  5.618979E-001  9.275242E-001
  3.589220E-001  3.901820E+001  2.025543E+000  8.872865E-001  1.138257E+000  5.619513E-001  9.274935E-001
  3.589220E-001  4.331940E+001  2.023832E+000  8.864552E-001  1.137377E+000  5.619917E-001  9.274623E-001
  3.589220E-001  4.809470E+001  2.022235E+000  8.856970E-001  1.136538E+000  5.620208E-001  9.274309E-001
  3.589220E-001  5.339640E+001  2.020745E+000  8.850057E-001  1.135739E+000  5.620398E-001  9.273996E-001
  3.589220E-001  5.928250E+001  2.019354E+000  8.843757E-001  1.134978E+000  5.620501E-001  9.273685E-001
  3.589220E-001  6.581750E+001  2.018056E+000  8.838016E-001  1.134254E+000  5.620529E-001  9.273377E-001
  3.589220E-001  7.307280E+001  2.016844E+000  8.832786E-001  1.133566E+000  5.620492E-001  9.273075E-001
  3.589220E-001  8.112800E+001  2.015714E+000  8.828024E-001  1.132912E+000  5.620399E-001  9.272778E-001
  3.589220E-001  9.007110E+001  2.014659E+000  8.823688E-001  1.132291E+000  5.620258E-001  9.272489E-001
  3.589220E-001  1.000000E+002  2.013675E+000  8.819741E-001  1.131701E+000  5.620078E-001  9.272207E-001
  3.637750E-001  3.550000E-004  3.049921E-004  3.049916E-004  5.758135E-010  1.887962E-006  8.259687E-006
  3.637750E-001  3.941330E-004  3.386151E-004  3.386142E-004  8.748638E-010  2.583653E-006  1.018100E-005
  3.637750E-001  4.375800E-004  3.759457E-004  3.759443E-004  1.329230E-009  3.535698E-006  1.254931E-005
  3.637750E-001  4.858170E-004  4.173932E-004  4.173912E-004  2.019586E-009  4.838570E-006  1.546855E-005
  3.637750E-001  5.393710E-004  4.634113E-004  4.634082E-004  3.068482E-009  6.621509E-006  1.906685E-005
  3.637750E-001  5.988280E-004  5.145043E-004  5.144996E-004  4.662122E-009  9.061385E-006  2.350213E-005
  3.637750E-001  6.648400E-004  5.712338E-004  5.712267E-004  7.083472E-009  1.240030E-005  2.896917E-005
  3.637750E-001  7.381280E-004  6.342213E-004  6.342106E-004  1.076236E-008  1.696940E-005  3.570786E-005
  3.637750E-001  8.194950E-004  7.041594E-004  7.041430E-004  1.635195E-008  2.322194E-005  4.401406E-005
  3.637750E-001  9.098320E-004  7.818175E-004  7.817926E-004  2.484470E-008  3.177813E-005  5.425243E-005
  3.637750E-001  1.010130E-003  8.680525E-004  8.680147E-004  3.774883E-008  4.348681E-005  6.687268E-005
  3.637750E-001  1.121480E-003  9.638094E-004  9.637521E-004  5.735450E-008  5.950813E-005  8.242787E-005
  3.637750E-001  1.245100E-003  1.070146E-003  1.070059E-003  8.714185E-008  8.142989E-005  1.016004E-004
  3.637750E-001  1.382360E-003  1.188254E-003  1.188122E-003  1.324052E-007  1.114283E-004  1.252347E-004
  3.637750E-001  1.534740E-003  1.319428E-003  1.319227E-003  2.011743E-007  1.524709E-004  1.543640E-004
  3.637750E-001  1.703920E-003  1.465142E-003  1.464837E-003  3.056652E-007  2.086249E-004  1.902688E-004
  3.637750E-001  1.891750E-003  1.627031E-003  1.626567E-003  4.644337E-007  2.854486E-004  2.345242E-004
  3.637750E-001  2.100290E-003  1.806929E-003  1.806223E-003  7.056835E-007  3.905431E-004  2.890731E-004
  3.637750E-001  2.331820E-003  2.006886E-003  2.005814E-003  1.072267E-006  5.342937E-004  3.563081E-004
  3.637750E-001  2.588860E-003  2.229201E-003  2.227572E-003  1.629272E-006  7.308771E-004  4.391735E-004
  3.637750E-001  2.874240E-003  2.476496E-003  2.474021E-003  2.475692E-006  9.996751E-004  5.413080E-004
  3.637750E-001  3.191090E-003  2.751738E-003  2.747976E-003  3.761977E-006  1.367128E-003  6.671927E-004
  3.637750E-001  3.542850E-003  3.058283E-003  3.052566E-003  5.716621E-006  1.869226E-003  8.223329E-004
  3.637750E-001  3.933400E-003  3.400049E-003  3.391362E-003  8.687303E-006  2.555052E-003  1.013538E-003
  3.637750E-001  4.367000E-003  3.781549E-003  3.768347E-003  1.320228E-005  3.491235E-003  1.249175E-003
  3.637750E-001  4.848390E-003  4.208102E-003  4.188037E-003  2.006474E-005  4.768122E-003  1.539553E-003
  3.637750E-001  5.382850E-003  4.686073E-003  4.655577E-003  3.049644E-005  6.507888E-003  1.897376E-003
  3.637750E-001  5.976230E-003  5.223176E-003  5.176821E-003  4.635554E-005  8.874971E-003  2.338283E-003
  3.637750E-001  6.635010E-003  5.828942E-003  5.758473E-003  7.046851E-005  1.208942E-002  2.881508E-003
  3.637750E-001  7.366420E-003  6.515439E-003  6.408300E-003  1.071383E-004  1.644376E-002  3.550751E-003
  3.637750E-001  8.178460E-003  7.298217E-003  7.135302E-003  1.629148E-004  2.232255E-002  4.375146E-003
  3.637750E-001  9.080000E-003  8.197781E-003  7.950008E-003  2.477726E-004  3.022435E-002  5.390503E-003
  3.637750E-001  1.008090E-002  9.241781E-003  8.864869E-003  3.769118E-004  4.078346E-002  6.640844E-003
  3.637750E-001  1.119220E-002  1.046835E-002  9.894821E-003  5.735281E-004  5.478687E-002  8.180390E-003
  3.637750E-001  1.242600E-002  1.193070E-002  1.105770E-002  8.729922E-004  7.317195E-002  1.007551E-002
  3.637750E-001  1.379570E-002  1.370450E-002  1.237520E-002  1.329297E-003  9.699711E-002  1.240756E-002
  3.637750E-001  1.531650E-002  1.589943E-002  1.387432E-002  2.025113E-003  1.273701E-001  1.527695E-002
  3.637750E-001  1.700490E-002  1.867504E-002  1.558824E-002  3.086803E-003  1.652903E-001  1.880618E-002
  3.637750E-001  1.887950E-002  2.226709E-002  1.755893E-002  4.708154E-003  2.114400E-001  2.314613E-002
  3.637750E-001  2.096060E-002  2.702523E-002  1.983919E-002  7.186037E-003  2.659010E-001  2.848136E-002
  3.637750E-001  2.327120E-002  3.347370E-002  2.249698E-002  1.097672E-002  3.279207E-001  3.504040E-002
  3.637750E-001  2.583650E-002  4.239939E-002  2.561917E-002  1.678022E-002  3.957657E-001  4.310531E-002
  3.637750E-001  2.868460E-002  5.498803E-002  2.931783E-002  2.567020E-002  4.668325E-001  5.302868E-002
  3.637750E-001  3.184660E-002  7.302358E-002  3.373703E-002  3.928655E-002  5.379982E-001  6.525682E-002
  3.637750E-001  3.535720E-002  9.917580E-002  3.906114E-002  6.011466E-002  6.061424E-001  8.036847E-002
  3.637750E-001  3.925480E-002  1.373797E-001  4.552242E-002  9.185731E-002  6.686380E-001  9.913715E-002
  3.637750E-001  4.358200E-002  1.932665E-001  5.340749E-002  1.398590E-001  7.236588E-001  1.226425E-001
  3.637750E-001  4.838630E-002  2.744616E-001  6.306474E-002  2.113969E-001  7.702238E-001  1.524716E-001
  3.637750E-001  5.372010E-002  3.902894E-001  7.493204E-002  3.153573E-001  8.080090E-001  1.910731E-001
  3.637750E-001  5.964200E-002  5.503829E-001  8.968386E-002  4.606991E-001  8.370519E-001  2.423365E-001
  3.637750E-001  6.621660E-002  7.632870E-001  1.087778E-001  6.545092E-001  8.574877E-001  3.121140E-001
  3.637750E-001  7.351590E-002  1.043605E+000  1.358981E-001  9.077069E-001  8.697802E-001  4.063051E-001
  3.637750E-001  8.161990E-002  1.446480E+000  1.783416E-001  1.268138E+000  8.767065E-001  5.162992E-001
  3.637750E-001  9.061730E-002  2.076665E+000  2.357350E-001  1.840930E+000  8.864839E-001  5.880150E-001
  3.637750E-001  1.006060E-001  2.720252E+000  2.633123E-001  2.456940E+000  9.032030E-001  5.776764E-001
  3.637750E-001  1.116970E-001  2.941535E+000  2.531275E-001  2.688408E+000  9.139472E-001  5.596974E-001
  3.637750E-001  1.240100E-001  3.223924E+000  2.964556E-001  2.927469E+000  9.080451E-001  6.033668E-001
  3.637750E-001  1.376800E-001  4.095118E+000  4.059754E-001  3.689143E+000  9.008636E-001  6.801258E-001
  3.637750E-001  1.528570E-001  4.139385E+000  3.806345E-001  3.758750E+000  9.080456E-001  6.758173E-001
  3.637750E-001  1.697070E-001  4.059159E+000  4.430827E-001  3.616076E+000  8.908437E-001  6.417840E-001
  3.637750E-001  1.884140E-001  4.336916E+000  5.056249E-001  3.831291E+000  8.834137E-001  6.885282E-001
  3.637750E-001  2.091840E-001  3.560027E+000  5.292363E-001  3.030791E+000  8.513393E-001  6.233792E-001
  3.637750E-001  2.322440E-001  3.361223E+000  5.727317E-001  2.788492E+000  8.296062E-001  6.185690E-001
  3.637750E-001  2.578450E-001  2.711711E+000  7.196325E-001  1.992078E+000  7.346205E-001  5.085135E-001
  3.637750E-001  2.862680E-001  2.106035E+000  6.338239E-001  1.472211E+000  6.990440E-001  4.659433E-001
  3.637750E-001  3.178250E-001  2.124065E+000  7.041360E-001  1.419929E+000  6.684960E-001  5.107727E-001
  3.637750E-001  3.528600E-001  2.261451E+000  7.404671E-001  1.520983E+000  6.725698E-001  6.477615E-001
  3.637750E-001  3.917580E-001  2.625768E+000  7.466883E-001  1.879080E+000  7.156305E-001  7.643132E-001
  3.637750E-001  4.349430E-001  2.907961E+000  7.788033E-001  2.129158E+000  7.321823E-001  8.140305E-001
  3.637750E-001  4.828890E-001  2.729756E+000  8.101378E-001  1.919618E+000  7.032197E-001  8.157644E-001
  3.637750E-001  5.361200E-001  2.266416E+000  8.158368E-001  1.450579E+000  6.400322E-001  7.778358E-001
  3.637750E-001  5.952190E-001  2.228763E+000  8.397494E-001  1.389014E+000  6.232218E-001  7.745345E-001
  3.637750E-001  6.608330E-001  2.469744E+000  8.694960E-001  1.600248E+000  6.479409E-001  8.246725E-001
  3.637750E-001  7.336790E-001  2.464940E+000  8.781567E-001  1.586783E+000  6.437411E-001  8.506985E-001
  3.637750E-001  8.145560E-001  2.195336E+000  9.007440E-001  1.294592E+000  5.897010E-001  8.395807E-001
  3.637750E-001  9.043480E-001  2.321511E+000  9.257650E-001  1.395746E+000  6.012230E-001  8.709496E-001
  3.637750E-001  1.004040E+000  2.343033E+000  9.394280E-001  1.403605E+000  5.990548E-001  8.811259E-001
  3.637750E-001  1.114720E+000  2.211189E+000  9.578394E-001  1.253350E+000  5.668216E-001  8.794086E-001
  3.637750E-001  1.237600E+000  2.306805E+000  9.671463E-001  1.339659E+000  5.807422E-001  8.985964E-001
  3.637750E-001  1.374030E+000  2.199031E+000  9.692123E-001  1.229819E+000  5.592548E-001  8.991921E-001
  3.637750E-001  1.525490E+000  2.231832E+000  9.769074E-001  1.254924E+000  5.622844E-001  9.084502E-001
  3.637750E-001  1.693650E+000  2.221780E+000  9.786765E-001  1.243103E+000  5.595079E-001  9.140194E-001
  3.637750E-001  1.880350E+000  2.172195E+000  9.778432E-001  1.194352E+000  5.498364E-001  9.148932E-001
  3.637750E-001  2.087630E+000  2.166205E+000  9.768219E-001  1.189383E+000  5.490630E-001  9.186334E-001
