# ZDA BARE-GR-S graphite: Mie on the D03 graphite dielectric functions, 1/3 E||c + 2/3 E-perp-c, free-electron term per radius
# a_eff stride: every 1 of 121
# lambda stride: every 1 of 865
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
# density [g/cm^3]:  2.240000E+00
#   lambda[um]     a_eff[um]      Q_ext         Q_abs          Q_sca         albedo         g
  3.637750E-001  3.909690E+000  2.134610E+000  7.618775E-001  1.372732E+000  6.430835E-001  7.864152E-001
  3.637750E-001  4.340670E+000  2.125799E+000  7.561987E-001  1.369600E+000  6.442755E-001  7.862736E-001
  3.637750E-001  4.819170E+000  2.117520E+000  7.509182E-001  1.366602E+000  6.453784E-001  7.861114E-001
  3.637750E-001  5.350410E+000  2.109746E+000  7.460119E-001  1.363734E+000  6.463972E-001  7.859328E-001
  3.637750E-001  5.940210E+000  2.102450E+000  7.414571E-001  1.360993E+000  6.473366E-001  7.857416E-001
  3.637750E-001  6.595020E+000  2.095608E+000  7.372320E-001  1.358376E+000  6.482013E-001  7.855409E-001
  3.637750E-001  7.322020E+000  2.089194E+000  7.333160E-001  1.355878E+000  6.489958E-001  7.853334E-001
  3.637750E-001  8.129160E+000  2.083187E+000  7.296897E-001  1.353497E+000  6.497243E-001  7.851215E-001
  3.637750E-001  9.025280E+000  2.077562E+000  7.263345E-001  1.351228E+000  6.503909E-001  7.849072E-001
  3.637750E-001  1.002020E+001  2.072299E+000  7.232328E-001  1.349066E+000  6.509998E-001  7.846922E-001
  3.637750E-001  1.112470E+001  2.067378E+000  7.203682E-001  1.347010E+000  6.515547E-001  7.844780E-001
  3.637750E-001  1.235110E+001  2.062778E+000  7.177243E-001  1.345053E+000  6.520593E-001  7.842657E-001
  3.637750E-001  1.371260E+001  2.058480E+000  7.152867E-001  1.343193E+000  6.525171E-001  7.840565E-001
  3.637750E-001  1.522420E+001  2.054467E+000  7.130408E-001  1.341426E+000  6.529315E-001  7.838510E-001
  3.637750E-001  1.690240E+001  2.050722E+000  7.109734E-001  1.339748E+000  6.533057E-001  7.836500E-001
  3.637750E-001  1.876570E+001  2.047227E+000  7.090716E-001  1.338155E+000  6.536428E-001  7.834541E-001
  3.637750E-001  2.083430E+001  2.043967E+000  7.073238E-001  1.336644E+000  6.539457E-001  7.832637E-001
  3.637750E-001  2.313100E+001  2.040928E+000  7.057184E-001  1.335210E+000  6.542170E-001  7.830790E-001
  3.637750E-001  2.568080E+001  2.038096E+000  7.042451E-001  1.333851E+000  6.544594E-001  7.829004E-001
  3.637750E-001  2.851170E+001  2.035457E+000  7.028938E-001  1.332563E+000  6.546752E-001  7.827280E-001
  3.637750E-001  3.165470E+001  2.032999E+000  7.016552E-001  1.331344E+000  6.548669E-001  7.825620E-001
  3.637750E-001  3.514410E+001  2.030710E+000  7.005208E-001  1.330189E+000  6.550364E-001  7.824023E-001
  3.637750E-001  3.901820E+001  2.028578E+000  6.994823E-001  1.329095E+000  6.551859E-001  7.822490E-001
  3.637750E-001  4.331940E+001  2.026593E+000  6.985322E-001  1.328061E+000  6.553170E-001  7.821020E-001
  3.637750E-001  4.809470E+001  2.024746E+000  6.976635E-001  1.327083E+000  6.554316E-001  7.819613E-001
  3.637750E-001  5.339640E+001  2.023027E+000  6.968696E-001  1.326158E+000  6.555313E-001  7.818268E-001
  3.637750E-001  5.928250E+001  2.021427E+000  6.961444E-001  1.325283E+000  6.556174E-001  7.816983E-001
  3.637750E-001  6.581750E+001  2.019939E+000  6.954823E-001  1.324457E+000  6.556914E-001  7.815757E-001
  3.637750E-001  7.307280E+001  2.018554E+000  6.948780E-001  1.323676E+000  6.557546E-001  7.814589E-001
  3.637750E-001  8.112800E+001  2.017266E+000  6.943269E-001  1.322939E+000  6.558079E-001  7.813477E-001
  3.637750E-001  9.007110E+001  2.016067E+000  6.938243E-001  1.322243E+000  6.558526E-001  7.812419E-001
  3.637750E-001  1.000000E+002  2.014952E+000  6.933662E-001  1.321586E+000  6.558895E-001  7.811413E-001
  3.686950E-001  3.550000E-004  5.215833E-003  5.215830E-003  2.269867E-009  4.351879E-007  9.252148E-006
  3.686950E-001  3.941330E-004  5.790956E-003  5.790953E-003  3.448735E-009  5.955382E-007  1.140421E-005
  3.686950E-001  4.375800E-004  6.429519E-003  6.429513E-003  5.239875E-009  8.149716E-007  1.405685E-005
  3.686950E-001  4.858170E-004  7.138534E-003  7.138526E-003  7.961323E-009  1.115260E-006  1.732651E-005
  3.686950E-001  5.393710E-004  7.925774E-003  7.925762E-003  1.209621E-008  1.526187E-006  2.135665E-005
  3.686950E-001  5.988280E-004  8.799886E-003  8.799868E-003  1.837863E-008  2.088508E-006  2.632408E-005
  3.686950E-001  6.648400E-004  9.770504E-003  9.770476E-003  2.792423E-008  2.858013E-006  3.244687E-005
  3.686950E-001  7.381280E-004  1.084829E-002  1.084825E-002  4.242767E-008  3.910999E-006  3.999352E-005
  3.686950E-001  8.194950E-004  1.204516E-002  1.204509E-002  6.446444E-008  5.351898E-006  4.929514E-005
  3.686950E-001  9.098320E-004  1.337432E-002  1.337422E-002  9.794801E-008  7.323590E-006  6.075977E-005
  3.686950E-001  1.010130E-003  1.485052E-002  1.485037E-002  1.488263E-007  1.002162E-005  7.489047E-005
  3.686950E-001  1.121480E-003  1.649007E-002  1.648984E-002  2.261316E-007  1.371320E-005  9.230573E-005
  3.686950E-001  1.245100E-003  1.831120E-002  1.831086E-002  3.435917E-007  1.876402E-005  1.137684E-004
  3.686950E-001  1.382360E-003  2.033454E-002  2.033402E-002  5.220935E-007  2.567521E-005  1.402219E-004
  3.686950E-001  1.534740E-003  2.258250E-002  2.258171E-002  7.933226E-007  3.512997E-005  1.728202E-004
  3.686950E-001  1.703920E-003  2.508069E-002  2.507949E-002  1.205495E-006  4.806466E-005  2.129922E-004
  3.686950E-001  1.891750E-003  2.785757E-002  2.785573E-002  1.831872E-006  6.575850E-005  2.624942E-004
  3.686950E-001  2.100290E-003  3.094514E-002  3.094235E-002  2.783847E-006  8.996072E-005  3.234900E-004
  3.686950E-001  2.331820E-003  3.437932E-002  3.437509E-002  4.230747E-006  1.230608E-004  3.986411E-004
  3.686950E-001  2.588860E-003  3.820045E-002  3.819402E-002  6.429912E-006  1.683203E-004  4.912175E-004
  3.686950E-001  2.874240E-003  4.245469E-002  4.244492E-002  9.772991E-006  2.301982E-004  6.052528E-004
  3.686950E-001  3.191090E-003  4.719436E-002  4.717951E-002  1.485573E-005  3.147777E-004  7.457022E-004
  3.686950E-001  3.542850E-003  5.247875E-002  5.245616E-002  2.258384E-005  4.303427E-004  9.186361E-004
  3.686950E-001  3.933400E-003  5.837696E-002  5.834262E-002  3.433722E-005  5.881981E-004  1.131537E-003
  3.686950E-001  4.367000E-003  6.496835E-002  6.491613E-002  5.221569E-005  8.037097E-004  1.393558E-003
  3.686950E-001  4.848390E-003  7.234582E-002  7.226640E-002  7.941810E-005  1.097757E-003  1.715917E-003
  3.686950E-001  5.382850E-003  8.061929E-002  8.049847E-002  1.208214E-004  1.498666E-003  2.112353E-003
  3.686950E-001  5.976230E-003  8.991974E-002  8.973588E-002  1.838642E-004  2.044760E-003  2.599640E-003
  3.686950E-001  6.635010E-003  1.004052E-001  1.001253E-001  2.799004E-004  2.787709E-003  3.198214E-003
  3.686950E-001  7.366420E-003  1.122696E-001  1.118433E-001  4.262872E-004  3.796994E-003  3.932959E-003
  3.686950E-001  8.178460E-003  1.257538E-001  1.251043E-001  6.495803E-004  5.165491E-003  4.834022E-003
  3.686950E-001  9.080000E-003  1.411612E-001  1.401707E-001  9.904694E-004  7.016586E-003  5.937801E-003
  3.686950E-001  1.008090E-002  1.588805E-001  1.573691E-001  1.511421E-003  9.512941E-003  7.288070E-003
  3.686950E-001  1.119220E-002  1.794199E-001  1.771113E-001  2.308609E-003  1.286707E-002  8.937304E-003
  3.686950E-001  1.242600E-002  2.034478E-001  1.999175E-001  3.530252E-003  1.735213E-002  1.094756E-002
  3.686950E-001  1.379570E-002  2.318600E-001  2.264545E-001  5.405458E-003  2.331346E-002  1.339175E-002
  3.686950E-001  1.531650E-002  2.658832E-001  2.575930E-001  8.290183E-003  3.117979E-002  1.635521E-002
  3.686950E-001  1.700490E-002  3.071988E-001  2.944610E-001  1.273780E-002  4.146437E-002  1.993500E-002
  3.686950E-001  1.887950E-002  3.581571E-001  3.385439E-001  1.961315E-002  5.476130E-002  2.424065E-002
  3.686950E-001  2.096060E-002  4.220487E-001  3.917802E-001  3.026845E-002  7.171793E-002  2.939126E-002
  3.686950E-001  2.327120E-002  5.035263E-001  4.567019E-001  4.682436E-002  9.299288E-002  3.551399E-002
  3.686950E-001  2.583650E-002  6.091043E-001  5.365147E-001  7.258959E-002  1.191743E-001  4.273792E-002
  3.686950E-001  2.868460E-002  7.477494E-001  6.350783E-001  1.126711E-001  1.506802E-001  5.119227E-002
  3.686950E-001  3.184660E-002  9.312111E-001  7.564840E-001  1.747272E-001  1.876343E-001  6.101483E-002
  3.686950E-001  3.535720E-002  1.173270E+000  9.037285E-001  2.695419E-001  2.297356E-001  7.239935E-002
  3.686950E-001  3.925480E-002  1.485882E+000  1.075633E+000  4.102487E-001  2.760977E-001  8.573222E-002
  3.686950E-001  4.358200E-002  1.869243E+000  1.261703E+000  6.075399E-001  3.250193E-001  1.018871E-001
  3.686950E-001  4.838630E-002  2.295507E+000  1.437724E+000  8.577823E-001  3.736789E-001  1.226395E-001
  3.686950E-001  5.372010E-002  2.698891E+000  1.570495E+000  1.128397E+000  4.180963E-001  1.507925E-001
  3.686950E-001  5.964200E-002  2.998169E+000  1.636341E+000  1.361827E+000  4.542197E-001  1.891673E-001
  3.686950E-001  6.621660E-002  3.146079E+000  1.635446E+000  1.510633E+000  4.801638E-001  2.382547E-001
  3.686950E-001  7.351590E-002  3.156846E+000  1.589147E+000  1.567698E+000  4.966028E-001  2.963065E-001
  3.686950E-001  8.161990E-002  3.104166E+000  1.540531E+000  1.563635E+000  5.037214E-001  3.649597E-001
  3.686950E-001  9.061730E-002  3.082068E+000  1.531764E+000  1.550304E+000  5.030077E-001  4.449216E-001
  3.686950E-001  1.006060E-001  3.112641E+000  1.548153E+000  1.564488E+000  5.026241E-001  5.186545E-001
  3.686950E-001  1.116970E-001  3.112059E+000  1.526504E+000  1.585555E+000  5.094874E-001  5.625167E-001
  3.686950E-001  1.240100E-001  3.029022E+000  1.461903E+000  1.567119E+000  5.173679E-001  5.839943E-001
  3.686950E-001  1.376800E-001  2.942853E+000  1.416151E+000  1.526701E+000  5.187828E-001  6.113717E-001
  3.686950E-001  1.528570E-001  2.904660E+000  1.391600E+000  1.513061E+000  5.209080E-001  6.457215E-001
  3.686950E-001  1.697070E-001  2.852416E+000  1.343333E+000  1.509083E+000  5.290544E-001  6.666192E-001
  3.686950E-001  1.884140E-001  2.796618E+000  1.297949E+000  1.498668E+000  5.358860E-001  6.836766E-001
  3.686950E-001  2.091840E-001  2.762732E+000  1.263475E+000  1.499257E+000  5.426718E-001  7.027764E-001
  3.686950E-001  2.322440E-001  2.720573E+000  1.222043E+000  1.498531E+000  5.508143E-001  7.154922E-001
  3.686950E-001  2.578450E-001  2.683383E+000  1.188699E+000  1.494684E+000  5.570150E-001  7.273699E-001
  3.686950E-001  2.862680E-001  2.644560E+000  1.154187E+000  1.490374E+000  5.635620E-001  7.366278E-001
  3.686950E-001  3.178250E-001  2.608921E+000  1.124166E+000  1.484755E+000  5.691069E-001  7.449427E-001
  3.686950E-001  3.528600E-001  2.573783E+000  1.094507E+000  1.479276E+000  5.747477E-001  7.516911E-001
  3.686950E-001  3.917580E-001  2.541404E+000  1.067245E+000  1.474159E+000  5.800570E-001  7.577087E-001
  3.686950E-001  4.349430E-001  2.510577E+000  1.041885E+000  1.468692E+000  5.850018E-001  7.627696E-001
  3.686950E-001  4.828890E-001  2.481134E+000  1.017990E+000  1.463144E+000  5.897077E-001  7.670115E-001
  3.686950E-001  5.361200E-001  2.453224E+000  9.955887E-001  1.457635E+000  5.941713E-001  7.706087E-001
  3.686950E-001  5.952190E-001  2.426790E+000  9.746299E-001  1.452161E+000  5.983873E-001  7.736549E-001
  3.686950E-001  6.608330E-001  2.401750E+000  9.550223E-001  1.446728E+000  6.023641E-001  7.762225E-001
  3.686950E-001  7.336790E-001  2.378061E+000  9.367062E-001  1.441355E+000  6.061051E-001  7.783809E-001
  3.686950E-001  8.145560E-001  2.355659E+000  9.195818E-001  1.436077E+000  6.096286E-001  7.801931E-001
  3.686950E-001  9.043480E-001  2.334446E+000  9.035537E-001  1.430892E+000  6.129473E-001  7.816993E-001
  3.686950E-001  1.004040E+000  2.314386E+000  8.885657E-001  1.425820E+000  6.160685E-001  7.829468E-001
  3.686950E-001  1.114720E+000  2.295416E+000  8.745502E-001  1.420865E+000  6.190014E-001  7.839698E-001
  3.686950E-001  1.237600E+000  2.277481E+000  8.614437E-001  1.416037E+000  6.217559E-001  7.847999E-001
  3.686950E-001  1.374030E+000  2.260530E+000  8.491877E-001  1.411342E+000  6.243412E-001  7.854641E-001
  3.686950E-001  1.525490E+000  2.244514E+000  8.377301E-001  1.406784E+000  6.267654E-001  7.859855E-001
  3.686950E-001  1.693650E+000  2.229386E+000  8.270203E-001  1.402366E+000  6.290368E-001  7.863844E-001
  3.686950E-001  1.880350E+000  2.215104E+000  8.170124E-001  1.398091E+000  6.311629E-001  7.866784E-001
  3.686950E-001  2.087630E+000  2.201624E+000  8.076633E-001  1.393961E+000  6.331511E-001  7.868824E-001
  3.686950E-001  2.317760E+000  2.188909E+000  7.989332E-001  1.389976E+000  6.350085E-001  7.870099E-001
  3.686950E-001  2.573260E+000  2.176920E+000  7.907845E-001  1.386135E+000  6.367416E-001  7.870723E-001
  3.686950E-001  2.856920E+000  2.165621E+000  7.831824E-001  1.382439E+000  6.383567E-001  7.870797E-001
  3.686950E-001  3.171850E+000  2.154980E+000  7.760940E-001  1.378886E+000  6.398602E-001  7.870407E-001
  3.686950E-001  3.521500E+000  2.144962E+000  7.694886E-001  1.375473E+000  6.412577E-001  7.869630E-001
  3.686950E-001  3.909690E+000  2.135537E+000  7.633374E-001  1.372200E+000  6.425549E-001  7.868532E-001
  3.686950E-001  4.340670E+000  2.126676E+000  7.576130E-001  1.369063E+000  6.437572E-001  7.867171E-001
  3.686950E-001  4.819170E+000  2.118348E+000  7.522897E-001  1.366059E+000  6.448697E-001  7.865596E-001
  3.686950E-001  5.350410E+000  2.110528E+000  7.473433E-001  1.363185E+000  6.458975E-001  7.863851E-001
  3.686950E-001  5.940210E+000  2.103189E+000  7.427507E-001  1.360438E+000  6.468455E-001  7.861975E-001
  3.686950E-001  6.595020E+000  2.096305E+000  7.384901E-001  1.357815E+000  6.477182E-001  7.859998E-001
  3.686950E-001  7.322020E+000  2.089852E+000  7.345408E-001  1.355311E+000  6.485201E-001  7.857949E-001
  3.686950E-001  8.129160E+000  2.083806E+000  7.308832E-001  1.352923E+000  6.492556E-001  7.855852E-001
  3.686950E-001  9.025280E+000  2.078145E+000  7.274987E-001  1.350647E+000  6.499289E-001  7.853728E-001
  3.686950E-001  1.002020E+001  2.072848E+000  7.243694E-001  1.348479E+000  6.505440E-001  7.851594E-001
  3.686950E-001  1.112470E+001  2.067895E+000  7.214789E-001  1.346416E+000  6.511046E-001  7.849465E-001
  3.686950E-001  1.235110E+001  2.063263E+000  7.188108E-001  1.344452E+000  6.516146E-001  7.847353E-001
  3.686950E-001  1.371260E+001  2.058936E+000  7.163504E-001  1.342586E+000  6.520775E-001  7.845269E-001
  3.686950E-001  1.522420E+001  2.054896E+000  7.140833E-001  1.340812E+000  6.524966E-001  7.843221E-001
  3.686950E-001  1.690240E+001  2.051124E+000  7.119960E-001  1.339128E+000  6.528751E-001  7.841217E-001
  3.686950E-001  1.876570E+001  2.047604E+000  7.100757E-001  1.337528E+000  6.532163E-001  7.839261E-001
  3.686950E-001  2.083430E+001  2.044321E+000  7.083105E-001  1.336010E+000  6.535228E-001  7.837360E-001
  3.686950E-001  2.313100E+001  2.041260E+000  7.066890E-001  1.334571E+000  6.537976E-001  7.835515E-001
  3.686950E-001  2.568080E+001  2.038407E+000  7.052007E-001  1.333206E+000  6.540432E-001  7.833730E-001
  3.686950E-001  2.851170E+001  2.035748E+000  7.038354E-001  1.331912E+000  6.542620E-001  7.832006E-001
  3.686950E-001  3.165470E+001  2.033271E+000  7.025839E-001  1.330687E+000  6.544563E-001  7.830345E-001
  3.686950E-001  3.514410E+001  2.030964E+000  7.014374E-001  1.329526E+000  6.546283E-001  7.828747E-001
  3.686950E-001  3.901820E+001  2.028816E+000  7.003877E-001  1.328428E+000  6.547800E-001  7.827212E-001
  3.686950E-001  4.331940E+001  2.026816E+000  6.994273E-001  1.327388E+000  6.549132E-001  7.825741E-001
  3.686950E-001  4.809470E+001  2.024954E+000  6.985490E-001  1.326405E+000  6.550297E-001  7.824331E-001
  3.686950E-001  5.339640E+001  2.023221E+000  6.977462E-001  1.325475E+000  6.551310E-001  7.822983E-001
  3.686950E-001  5.928250E+001  2.021609E+000  6.970128E-001  1.324596E+000  6.552187E-001  7.821696E-001
  3.686950E-001  6.581750E+001  2.020108E+000  6.963432E-001  1.323765E+000  6.552941E-001  7.820467E-001
  3.686950E-001  7.307280E+001  2.018712E+000  6.957320E-001  1.322980E+000  6.553585E-001  7.819296E-001
  3.686950E-001  8.112800E+001  2.017413E+000  6.951744E-001  1.322239E+000  6.554130E-001  7.818181E-001
  3.686950E-001  9.007110E+001  2.016205E+000  6.946659E-001  1.321539E+000  6.554586E-001  7.817120E-001
  3.686950E-001  1.000000E+002  2.015081E+000  6.942025E-001  1.320878E+000  6.554964E-001  7.816111E-001
  3.736800E-001  3.550000E-004  5.096866E-003  5.096864E-003  2.144961E-009  4.208392E-007  9.083860E-006
  3.736800E-001  3.941330E-004  5.658871E-003  5.658868E-003  3.258957E-009  5.759024E-007  1.119678E-005
  3.736800E-001  4.375800E-004  6.282868E-003  6.282863E-003  4.951531E-009  7.881005E-007  1.380117E-005
  3.736800E-001  4.858170E-004  6.975708E-003  6.975701E-003  7.523218E-009  1.078488E-006  1.701137E-005
  3.736800E-001  5.393710E-004  7.744987E-003  7.744976E-003  1.143056E-008  1.475865E-006  2.096822E-005
  3.736800E-001  5.988280E-004  8.599154E-003  8.599137E-003  1.736725E-008  2.019647E-006  2.584532E-005
  3.736800E-001  6.648400E-004  9.547621E-003  9.547595E-003  2.638753E-008  2.763780E-006  3.185678E-005
  3.736800E-001  7.381280E-004  1.060081E-002  1.060077E-002  4.009279E-008  3.782050E-006  3.926622E-005
  3.736800E-001  8.194950E-004  1.177034E-002  1.177028E-002  6.091678E-008  5.175445E-006  4.839875E-005
  3.736800E-001  9.098320E-004  1.306915E-002  1.306906E-002  9.255753E-008  7.082139E-006  5.965500E-005
  3.736800E-001  1.010130E-003  1.451163E-002  1.451149E-002  1.406356E-007  9.691229E-006  7.352893E-005
  3.736800E-001  1.121480E-003  1.611371E-002  1.611349E-002  2.136860E-007  1.326113E-005  9.062780E-005
  3.736800E-001  1.245100E-003  1.789319E-002  1.789287E-002  3.246807E-007  1.814549E-005  1.117007E-004
  3.736800E-001  1.382360E-003  1.987024E-002  1.986974E-002  4.933567E-007  2.482893E-005  1.376740E-004
  3.736800E-001  1.534740E-003  2.206672E-002  2.206597E-002  7.496545E-007  3.397218E-005  1.696808E-004
  3.736800E-001  1.703920E-003  2.450764E-002  2.450650E-002  1.139134E-006  4.648079E-005  2.091242E-004
  3.736800E-001  1.891750E-003  2.722078E-002  2.721905E-002  1.731022E-006  6.359194E-005  2.577291E-004
  3.736800E-001  2.100290E-003  3.023738E-002  3.023475E-002  2.630573E-006  8.699739E-005  3.176205E-004
  3.736800E-001  2.331820E-003  3.359247E-002  3.358847E-002  3.997781E-006  1.190082E-004  3.914124E-004
  3.736800E-001  2.588860E-003  3.732540E-002  3.731932E-002  6.075796E-006  1.627791E-004  4.823167E-004
  3.736800E-001  2.874240E-003  4.148116E-002  4.147192E-002  9.234662E-006  2.226230E-004  5.942957E-004
  3.736800E-001  3.191090E-003  4.611073E-002  4.609669E-002  1.403725E-005  3.044247E-004  7.322174E-004
  3.736800E-001  3.542850E-003  5.127182E-002  5.125048E-002  2.133923E-005  4.161980E-004  9.020466E-004
  3.736800E-001  3.933400E-003  5.703168E-002  5.699924E-002  3.244423E-005  5.688807E-004  1.111137E-003
  3.736800E-001  4.367000E-003  6.346744E-002  6.341811E-002  4.933588E-005  7.773416E-004  1.368485E-003
  3.736800E-001  4.848390E-003  7.066932E-002  7.059429E-002  7.503581E-005  1.061788E-003  1.685122E-003
  3.736800E-001  5.382850E-003  7.874394E-002  7.862979E-002  1.141504E-004  1.449640E-003  2.074559E-003
  3.736800E-001  5.976230E-003  8.781816E-002  8.764446E-002  1.737048E-004  1.978005E-003  2.553303E-003
  3.736800E-001  6.635010E-003  9.804483E-002  9.778041E-002  2.644203E-004  2.696933E-003  3.141469E-003
  3.736800E-001  7.366420E-003  1.096114E-001  1.092087E-001  4.026850E-004  3.673751E-003  3.863570E-003
  3.736800E-001  8.178460E-003  1.227500E-001  1.221364E-001  6.135667E-004  4.998509E-003  4.749324E-003
  3.736800E-001  9.080000E-003  1.377526E-001  1.368171E-001  9.354675E-004  6.790924E-003  5.834641E-003
  3.736800E-001  1.008090E-002  1.549932E-001  1.535658E-001  1.427326E-003  9.208963E-003  7.162763E-003
  3.736800E-001  1.119220E-002  1.749591E-001  1.727793E-001  2.179859E-003  1.245925E-002  8.785597E-003
  3.736800E-001  1.242600E-002  1.982909E-001  1.949581E-001  3.332825E-003  1.680775E-002  1.076464E-002
  3.736800E-001  1.379570E-002  2.258459E-001  2.207437E-001  5.102172E-003  2.259139E-002  1.317231E-002
  3.736800E-001  1.531650E-002  2.587963E-001  2.509730E-001  7.823276E-003  3.022948E-002  1.609360E-002
  3.736800E-001  1.700490E-002  2.987475E-001  2.867302E-001  1.201730E-002  4.022561E-002  1.962555E-002
  3.736800E-001  1.887950E-002  3.479423E-001  3.294439E-001  1.849845E-002  5.316529E-002  2.387820E-002
  3.736800E-001  2.096060E-002  4.095208E-001  3.809812E-001  2.853961E-002  6.969026E-002  2.897190E-002
  3.736800E-001  2.327120E-002  4.879266E-001  4.437892E-001  4.413739E-002  9.045908E-002  3.503608E-002
  3.736800E-001  2.583650E-002  5.893973E-001  5.209870E-001  6.841034E-002  1.160683E-001  4.220301E-002
  3.736800E-001  2.868460E-002  7.225647E-001  6.163800E-001  1.061847E-001  1.469553E-001  5.060501E-002
  3.736800E-001  3.184660E-002  8.988663E-001  7.341251E-001  1.647412E-001  1.832767E-001  6.037920E-002
  3.736800E-001  3.535720E-002  1.132052E+000  8.775864E-001  2.544652E-001  2.247823E-001  7.170559E-002
  3.736800E-001  3.925480E-002  1.434932E+000  1.046545E+000  3.883870E-001  2.706658E-001  8.492552E-002
  3.736800E-001  4.358200E-002  1.810431E+000  1.232262E+000  5.781688E-001  3.193542E-001  1.008143E-001
  3.736800E-001  4.838630E-002  2.235751E+000  1.412535E+000  8.232168E-001  3.682059E-001  1.210021E-001
  3.736800E-001  5.372010E-002  2.649959E+000  1.554521E+000  1.095438E+000  4.133793E-001  1.481916E-001
  3.736800E-001  5.964200E-002  2.970785E+000  1.631784E+000  1.339001E+000  4.507229E-001  1.853095E-001
  3.736800E-001  6.621660E-002  3.142607E+000  1.640436E+000  1.502171E+000  4.780014E-001  2.331017E-001
  3.736800E-001  7.351590E-002  3.169199E+000  1.598106E+000  1.571093E+000  4.957381E-001  2.895912E-001
  3.736800E-001  8.161990E-002  3.117406E+000  1.545932E+000  1.571474E+000  5.040967E-001  3.559747E-001
  3.736800E-001  9.061730E-002  3.085673E+000  1.531176E+000  1.554497E+000  5.037790E-001  4.346599E-001
  3.736800E-001  1.006060E-001  3.111824E+000  1.548638E+000  1.563185E+000  5.023373E-001  5.109314E-001
  3.736800E-001  1.116970E-001  3.119920E+000  1.534613E+000  1.585307E+000  5.081244E-001  5.590464E-001
  3.736800E-001  1.240100E-001  3.043040E+000  1.471744E+000  1.571296E+000  5.163574E-001  5.814792E-001
  3.736800E-001  1.376800E-001  2.950064E+000  1.421145E+000  1.528919E+000  5.182664E-001  6.070842E-001
  3.736800E-001  1.528570E-001  2.907803E+000  1.396870E+000  1.510933E+000  5.196132E-001  6.420097E-001
  3.736800E-001  1.697070E-001  2.859247E+000  1.351329E+000  1.507918E+000  5.273829E-001  6.647581E-001
  3.736800E-001  1.884140E-001  2.800882E+000  1.303260E+000  1.497621E+000  5.346964E-001  6.814574E-001
  3.736800E-001  2.091840E-001  2.766463E+000  1.269044E+000  1.497419E+000  5.412755E-001  7.009658E-001
  3.736800E-001  2.322440E-001  2.725456E+000  1.227539E+000  1.497917E+000  5.496024E-001  7.143535E-001
  3.736800E-001  2.578450E-001  2.687182E+000  1.193299E+000  1.493883E+000  5.559292E-001  7.261587E-001
  3.736800E-001  2.862680E-001  2.648898E+000  1.158919E+000  1.489979E+000  5.624901E-001  7.358430E-001
  3.736800E-001  3.178250E-001  2.612500E+000  1.128434E+000  1.484066E+000  5.680637E-001  7.441636E-001
  3.736800E-001  3.528600E-001  2.577212E+000  1.098416E+000  1.478796E+000  5.737967E-001  7.510983E-001
  3.736800E-001  3.917580E-001  2.544825E+000  1.071131E+000  1.473694E+000  5.790944E-001  7.572871E-001
  3.736800E-001  4.349430E-001  2.513722E+000  1.045519E+000  1.468203E+000  5.840753E-001  7.624273E-001
  3.736800E-001  4.828890E-001  2.484040E+000  1.021360E+000  1.462681E+000  5.888313E-001  7.667505E-001
  3.736800E-001  5.361200E-001  2.455961E+000  9.987555E-001  1.457206E+000  5.933342E-001  7.704298E-001
  3.736800E-001  5.952190E-001  2.429386E+000  9.776288E-001  1.451757E+000  5.975819E-001  7.735493E-001
  3.736800E-001  6.608330E-001  2.404212E+000  9.578615E-001  1.446350E+000  6.015902E-001  7.761812E-001
  3.736800E-001  7.336790E-001  2.380371E+000  9.393744E-001  1.440997E+000  6.053664E-001  7.783912E-001
  3.736800E-001  8.145560E-001  2.357837E+000  9.221129E-001  1.435724E+000  6.089158E-001  7.802466E-001
  3.736800E-001  9.043480E-001  2.336504E+000  9.059513E-001  1.430553E+000  6.122620E-001  7.817933E-001
  3.736800E-001  1.004040E+000  2.316333E+000  8.908457E-001  1.425487E+000  6.154069E-001  7.830751E-001
  3.736800E-001  1.114720E+000  2.297256E+000  8.767180E-001  1.420538E+000  6.183629E-001  7.841280E-001
  3.736800E-001  1.237600E+000  2.279221E+000  8.635068E-001  1.415714E+000  6.211395E-001  7.849843E-001
  3.736800E-001  1.374030E+000  2.262176E+000  8.511548E-001  1.411021E+000  6.237450E-001  7.856715E-001
  3.736800E-001  1.525490E+000  2.246072E+000  8.396076E-001  1.406464E+000  6.261884E-001  7.862131E-001
  3.736800E-001  1.693650E+000  2.230861E+000  8.288148E-001  1.402046E+000  6.284777E-001  7.866297E-001
  3.736800E-001  1.880350E+000  2.216500E+000  8.187293E-001  1.397771E+000  6.306207E-001  7.869391E-001
  3.736800E-001  2.087630E+000  2.202947E+000  8.093081E-001  1.393638E+000  6.326247E-001  7.871568E-001
  3.736800E-001  2.317760E+000  2.190161E+000  8.005105E-001  1.389650E+000  6.344970E-001  7.872962E-001
  3.736800E-001  2.573260E+000  2.178105E+000  7.922986E-001  1.385806E+000  6.362441E-001  7.873691E-001
  3.736800E-001  2.856920E+000  2.166744E+000  7.846375E-001  1.382106E+000  6.378725E-001  7.873855E-001
  3.736800E-001  3.171850E+000  2.156042E+000  7.774938E-001  1.378548E+000  6.393883E-001  7.873545E-001
