# lambda[um]  lamI_lam_total  lamI_lam_astrodust  lamI_lam_pah
  1.44500E+003   1.35827E-028   1.34380E-028   1.44728E-030
  1.46200E+003   1.29365E-028   1.27996E-028   1.36886E-030
  1.47900E+003   1.23272E-028   1.21976E-028   1.29554E-030
  1.49600E+003   1.17460E-028   1.16233E-028   1.22689E-030
  1.51400E+003   1.11740E-028   1.10581E-028   1.15887E-030
  1.53100E+003   1.06645E-028   1.05546E-028   1.09879E-030
  1.54900E+003   1.01499E-028   1.00459E-028   1.03909E-030
  1.56700E+003   9.67128E-029   9.57295E-029   9.83293E-031
  1.58500E+003   9.22105E-029   9.12794E-029   9.31016E-031
  1.60300E+003   8.78889E-029   8.70068E-029   8.82088E-031
  1.62200E+003   8.36702E-029   8.28365E-029   8.33762E-031
  1.64100E+003   7.96848E-029   7.88962E-029   7.88573E-031
  1.66000E+003   7.58862E-029   7.51400E-029   7.46246E-031
  1.67900E+003   7.23621E-029   7.16554E-029   7.06632E-031
  1.69800E+003   6.90343E-029   6.83648E-029   6.69498E-031
  1.71800E+003   6.56859E-029   6.50530E-029   6.32963E-031
  1.73800E+003   6.25729E-029   6.19742E-029   5.98752E-031
  1.75800E+003   5.96457E-029   5.90789E-029   5.66766E-031
  1.77800E+003   5.68451E-029   5.63083E-029   5.36787E-031
  1.79900E+003   5.41189E-029   5.36116E-029   5.07323E-031
  1.82000E+003   5.15498E-029   5.10701E-029   4.79775E-031
  1.84100E+003   4.90953E-029   4.86413E-029   4.53999E-031
  1.86200E+003   4.68179E-029   4.63880E-029   4.29906E-031
  1.88400E+003   4.45678E-029   4.41616E-029   4.06247E-031
  1.90600E+003   4.24206E-029   4.20364E-029   3.84168E-031
  1.92800E+003   4.04294E-029   4.00659E-029   3.63507E-031
  1.95000E+003   3.85505E-029   3.82064E-029   3.44095E-031
  1.97200E+003   3.67523E-029   3.64263E-029   3.26018E-031
  1.99500E+003   3.50095E-029   3.47012E-029   3.08277E-031
  2.01800E+003   3.33180E-029   3.30264E-029   2.91663E-031
  2.04200E+003   3.16735E-029   3.13980E-029   2.75479E-031
  2.06500E+003   3.01884E-029   2.99274E-029   2.60969E-031
  2.08900E+003   2.87130E-029   2.84662E-029   2.46797E-031
  2.11400E+003   2.72819E-029   2.70489E-029   2.33014E-031
  2.13800E+003   2.59923E-029   2.57716E-029   2.20628E-031
  2.16300E+003   2.47099E-029   2.45014E-029   2.08557E-031
  2.18800E+003   2.35185E-029   2.33212E-029   1.97278E-031
  2.21300E+003   2.23958E-029   2.22090E-029   1.86713E-031
  2.23900E+003   2.12818E-029   2.11054E-029   1.76427E-031
  2.26500E+003   2.02507E-029   2.00838E-029   1.66832E-031
  2.29100E+003   1.92788E-029   1.91209E-029   1.57880E-031
  2.31700E+003   1.83515E-029   1.82020E-029   1.49448E-031
  2.34400E+003   1.74561E-029   1.73148E-029   1.41280E-031
  2.37100E+003   1.66130E-029   1.64794E-029   1.33654E-031
  2.39900E+003   1.57822E-029   1.56560E-029   1.26237E-031
  2.42700E+003   1.50109E-029   1.48916E-029   1.19313E-031
  2.45500E+003   1.42848E-029   1.41719E-029   1.12856E-031
  2.48300E+003   1.35916E-029   1.34848E-029   1.06797E-031
  2.51200E+003   1.29247E-029   1.28237E-029   1.00945E-031
  2.54100E+003   1.22969E-029   1.22015E-029   9.54609E-032
  2.57000E+003   1.16998E-029   1.16095E-029   9.03234E-032
  2.60000E+003   1.11261E-029   1.10407E-029   8.53670E-032
  2.63000E+003   1.05860E-029   1.05053E-029   8.07381E-032
  2.66100E+003   1.00543E-029   9.97799E-030   7.62619E-032
  2.69200E+003   9.56057E-030   9.48849E-030   7.20800E-032
  2.72300E+003   9.09748E-030   9.02931E-030   6.81654E-032
  2.75400E+003   8.65559E-030   8.59108E-030   6.45103E-032
  2.78600E+003   8.23166E-030   8.17069E-030   6.09733E-032
  2.81800E+003   7.83267E-030   7.77500E-030   5.76735E-032
  2.85100E+003   7.44538E-030   7.39089E-030   5.44921E-032
  2.88400E+003   7.07637E-030   7.02486E-030   5.15101E-032
  2.91700E+003   6.73481E-030   6.68608E-030   4.87319E-032
  2.95100E+003   6.40352E-030   6.35747E-030   4.60515E-032
  2.98500E+003   6.08767E-030   6.04413E-030   4.35374E-032
  3.02000E+003   5.78585E-030   5.74472E-030   4.11262E-032
  3.05500E+003   5.50192E-030   5.46304E-030   3.88806E-032
  3.09000E+003   5.23466E-030   5.19788E-030   3.67782E-032
  3.12600E+003   4.97360E-030   4.93885E-030   3.47533E-032
  3.16200E+003   4.73118E-030   4.69833E-030   3.28567E-032
  3.19900E+003   4.49678E-030   4.46574E-030   3.10387E-032
  3.23600E+003   4.27342E-030   4.24407E-030   2.93435E-032
  3.27300E+003   4.06597E-030   4.03822E-030   2.77566E-032
  3.31100E+003   3.86543E-030   3.83920E-030   2.62309E-032
  3.35000E+003   3.67249E-030   3.64772E-030   2.47717E-032
  3.38800E+003   3.49356E-030   3.47012E-030   2.34353E-032
  3.42800E+003   3.31796E-030   3.29583E-030   2.21279E-032
  3.46700E+003   3.15749E-030   3.13655E-030   2.09366E-032
  3.50800E+003   2.99740E-030   2.97763E-030   1.97628E-032
  3.54800E+003   2.85185E-030   2.83316E-030   1.86948E-032
  3.58900E+003   2.71199E-030   2.69431E-030   1.76705E-032
  3.63100E+003   2.57668E-030   2.55999E-030   1.66908E-032
  3.67300E+003   2.44832E-030   2.43255E-030   1.57752E-032
  3.71500E+003   2.32911E-030   2.31419E-030   1.49205E-032
  3.75800E+003   2.21427E-030   2.20017E-030   1.41005E-032
  3.80200E+003   2.10376E-030   2.09045E-030   1.33158E-032
  3.84600E+003   1.99894E-030   1.98636E-030   1.25853E-032
  3.89000E+003   1.90122E-030   1.88932E-030   1.19015E-032
  3.93600E+003   1.80554E-030   1.79431E-030   1.12345E-032
  3.98100E+003   1.71752E-030   1.70689E-030   1.06241E-032
  4.02700E+003   1.63176E-030   1.62172E-030   1.00407E-032
  4.07400E+003   1.55046E-030   1.54098E-030   9.48407E-033
  4.12100E+003   1.47400E-030   1.46503E-030   8.96476E-033
  4.16900E+003   1.40088E-030   1.39241E-030   8.46770E-033
  4.21700E+003   1.33121E-030   1.32321E-030   8.00473E-033
  4.26600E+003   1.26493E-030   1.25737E-030   7.56255E-033
  4.31500E+003   1.20286E-030   1.19571E-030   7.14923E-033
  4.36500E+003   1.14328E-030   1.13652E-030   6.75542E-033
  4.41600E+003   1.08541E-030   1.07903E-030   6.37992E-033
  4.46700E+003   1.03196E-030   1.02593E-030   6.02918E-033
  4.51900E+003   9.80479E-031   9.74783E-031   5.69552E-033
  4.57100E+003   9.32282E-031   9.26898E-031   5.38359E-033
  4.62400E+003   8.85282E-031   8.80195E-031   5.08654E-033
  4.67700E+003   8.41849E-031   8.37040E-031   4.80889E-033
  4.73200E+003   7.99482E-031   7.94943E-031   4.53939E-033
  4.78600E+003   7.60352E-031   7.56059E-031   4.29264E-033
  4.84200E+003   7.21893E-031   7.17839E-031   4.05358E-033
  4.89800E+003   6.86042E-031   6.82212E-031   3.83010E-033
  4.95400E+003   6.52480E-031   6.48858E-031   3.62143E-033
  5.01200E+003   6.19639E-031   6.16220E-031   3.41947E-033
  5.07000E+003   5.88905E-031   5.85675E-031   3.23091E-033
  5.12900E+003   5.59160E-031   5.56109E-031   3.05156E-033
  5.18800E+003   5.31546E-031   5.28661E-031   2.88429E-033
  5.24800E+003   5.05136E-031   5.02410E-031   2.72526E-033
  5.30900E+003   4.80016E-031   4.77442E-031   2.57402E-033
  5.37000E+003   4.55975E-031   4.53542E-031   2.43296E-033
  5.43200E+003   4.33410E-031   4.31111E-031   2.29891E-033
  5.49500E+003   4.11851E-031   4.09679E-031   2.17177E-033
  5.55900E+003   3.91161E-031   3.89110E-031   2.05108E-033
  5.62300E+003   3.71809E-031   3.69871E-031   1.93829E-033
  5.68800E+003   3.53092E-031   3.51261E-031   1.83138E-033
  5.75400E+003   3.35549E-031   3.33819E-031   1.72987E-033
  5.82100E+003   3.18723E-031   3.17089E-031   1.63373E-033
  5.88800E+003   3.02905E-031   3.01361E-031   1.54398E-033
  5.95700E+003   2.87482E-031   2.86025E-031   1.45759E-033
  6.02600E+003   2.73177E-031   2.71800E-031   1.37702E-033
  6.09500E+003   2.59723E-031   2.58422E-031   1.30168E-033
  6.16600E+003   2.46706E-031   2.45477E-031   1.22910E-033
  6.23700E+003   2.34471E-031   2.33309E-031   1.16148E-033
  6.31000E+003   2.22500E-031   2.21403E-031   1.09658E-033
  6.38300E+003   2.11395E-031   2.10359E-031   1.03581E-033
  6.45600E+003   2.01010E-031   2.00031E-031   9.79252E-034
  6.53100E+003   1.90921E-031   1.89996E-031   9.24910E-034
  6.60700E+003   1.81367E-031   1.80493E-031   8.73371E-034
  6.68300E+003   1.72270E-031   1.71445E-031   8.25256E-034
  6.76100E+003   1.63611E-031   1.62832E-031   7.79319E-034
  6.83900E+003   1.55472E-031   1.54736E-031   7.36304E-034
  6.91800E+003   1.47723E-031   1.47027E-031   6.95561E-034
  6.99800E+003   1.40345E-031   1.39688E-031   6.57135E-034
  7.08000E+003   1.33152E-031   1.32532E-031   6.20342E-034
  7.16100E+003   1.26598E-031   1.26012E-031   5.86339E-034
  7.24400E+003   1.20246E-031   1.19693E-031   5.53800E-034
  7.32800E+003   1.14240E-031   1.13717E-031   5.23029E-034
  7.41300E+003   1.08528E-031   1.08034E-031   4.93971E-034
  7.49900E+003   1.03027E-031   1.02561E-031   4.66599E-034
  7.58600E+003   9.78664E-032   9.74258E-032   4.40661E-034
  7.67400E+003   9.29607E-032   9.25445E-032   4.16190E-034
  7.76200E+003   8.83491E-032   8.79558E-032   3.93336E-034
  7.85200E+003   8.39152E-032   8.35437E-032   3.71478E-034
  7.94300E+003   7.97278E-032   7.93769E-032   3.50899E-034
  8.03500E+003   7.56741E-032   7.53427E-032   3.31432E-034
  8.12800E+003   7.18968E-032   7.15838E-032   3.13001E-034
  8.22200E+003   6.83082E-032   6.80125E-032   2.95669E-034
  8.31800E+003   6.48639E-032   6.45847E-032   2.79161E-034
  8.41400E+003   6.16276E-032   6.13639E-032   2.63706E-034
  8.51100E+003   5.85152E-032   5.82661E-032   2.49126E-034
  8.61000E+003   5.55689E-032   5.53337E-032   2.35236E-034
  8.71000E+003   5.27730E-032   5.25509E-032   2.22132E-034
  8.81000E+003   5.01613E-032   4.99514E-032   2.09898E-034
  8.91200E+003   4.76412E-032   4.74429E-032   1.98293E-034
  9.01600E+003   4.52424E-032   4.50552E-032   1.87179E-034
  9.12000E+003   4.29599E-032   4.27831E-032   1.76811E-034
  9.22600E+003   4.07885E-032   4.06215E-032   1.66959E-034
  9.33200E+003   3.87609E-032   3.86032E-032   1.57726E-034
  9.44100E+003   3.68019E-032   3.66530E-032   1.48926E-034
  9.55000E+003   3.49610E-032   3.48203E-032   1.40692E-034
  9.66000E+003   3.32264E-032   3.30935E-032   1.32918E-034
  9.77200E+003   3.15344E-032   3.14088E-032   1.25520E-034
  9.88600E+003   2.99376E-032   2.98191E-032   1.18483E-034
  1.00000E+004   2.84470E-032   2.83351E-032   1.11933E-034
  1.01200E+004   2.69676E-032   2.68597E-032   1.07909E-034
  1.02300E+004   2.56997E-032   2.55953E-032   1.04390E-034
  1.03500E+004   2.43985E-032   2.42977E-032   1.00724E-034
  1.04700E+004   2.31606E-032   2.30634E-032   9.72291E-035
  1.05900E+004   2.20048E-032   2.19109E-032   9.38949E-035
  1.07200E+004   2.08437E-032   2.07533E-032   9.04537E-035
  1.08400E+004   1.98330E-032   1.97456E-032   8.74258E-035
  1.09600E+004   1.88802E-032   1.87956E-032   8.45324E-035
  1.10900E+004   1.79097E-032   1.78281E-032   8.15409E-035
  1.12200E+004   1.69939E-032   1.69152E-032   7.86898E-035
  1.13500E+004   1.61387E-032   1.60627E-032   7.59708E-035
  1.14800E+004   1.53406E-032   1.52672E-032   7.33764E-035
  1.16100E+004   1.45842E-032   1.45133E-032   7.08994E-035
  1.17500E+004   1.38250E-032   1.37567E-032   6.83556E-035
  1.18800E+004   1.31626E-032   1.30965E-032   6.61019E-035
  1.20200E+004   1.24833E-032   1.24195E-032   6.37849E-035
  1.21600E+004   1.18537E-032   1.17921E-032   6.15754E-035
  1.23000E+004   1.12620E-032   1.12026E-032   5.94674E-035
  1.24400E+004   1.07057E-032   1.06482E-032   5.74549E-035
  1.25900E+004   1.01501E-032   1.00947E-032   5.53987E-035
  1.27400E+004   9.62529E-033   9.57185E-033   5.34399E-035
  1.28800E+004   9.15911E-033   9.10741E-033   5.16945E-035
  1.30300E+004   8.69831E-033   8.64840E-033   4.99081E-035
  1.31800E+004   8.26568E-033   8.21748E-033   4.82035E-035
  1.33400E+004   7.82976E-033   7.78329E-033   4.64701E-035
  1.34900E+004   7.44812E-033   7.40320E-033   4.49200E-035
  1.36500E+004   7.06592E-033   7.02258E-033   4.33420E-035
  1.38000E+004   6.72918E-033   6.68725E-033   4.19293E-035
  1.39600E+004   6.38676E-033   6.34627E-033   4.04896E-035
  1.41200E+004   6.06916E-033   6.03004E-033   3.91152E-035
  1.42900E+004   5.75238E-033   5.71465E-033   3.77226E-035
  1.44500E+004   5.47433E-033   5.43786E-033   3.64719E-035
  1.46200E+004   5.19474E-033   5.15954E-033   3.52030E-035
  1.47900E+004   4.93200E-033   4.89801E-033   3.39926E-035
  1.49600E+004   4.68428E-033   4.65144E-033   3.28372E-035
  1.51400E+004   4.44076E-033   4.40909E-033   3.16704E-035
  1.53100E+004   4.22324E-033   4.19262E-033   3.06188E-035
  1.54900E+004   4.00848E-033   3.97893E-033   2.95557E-035
  1.56700E+004   3.80684E-033   3.77830E-033   2.85414E-035
  1.58500E+004   3.61739E-033   3.58981E-033   2.75731E-035
  1.60300E+004   3.43918E-033   3.41253E-033   2.66483E-035
  1.62200E+004   3.26033E-033   3.23462E-033   2.57165E-035
  1.64100E+004   3.09458E-033   3.06975E-033   2.48278E-035
  1.66000E+004   2.93911E-033   2.91513E-033   2.39797E-035
  1.67900E+004   2.79398E-033   2.77081E-033   2.31700E-035
  1.69800E+004   2.65636E-033   2.63396E-033   2.23963E-035
  1.71800E+004   2.52030E-033   2.49869E-033   2.16189E-035
  1.73800E+004   2.39349E-033   2.37261E-033   2.08771E-035
  1.75800E+004   2.27310E-033   2.25293E-033   2.01689E-035
  1.77800E+004   2.16028E-033   2.14079E-033   1.94925E-035
  1.79900E+004   2.04992E-033   2.03111E-033   1.88145E-035
  1.82000E+004   1.94635E-033   1.92819E-033   1.81677E-035
  1.84100E+004   1.84908E-033   1.83153E-033   1.75502E-035
  1.86200E+004   1.75766E-033   1.74070E-033   1.69605E-035
  1.88400E+004   1.66651E-033   1.65014E-033   1.63708E-035
  1.90600E+004   1.58206E-033   1.56625E-033   1.58082E-035
  1.92800E+004   1.50285E-033   1.48758E-033   1.52711E-035
  1.95000E+004   1.42828E-033   1.41352E-033   1.47581E-035
  1.97200E+004   1.35817E-033   1.34390E-033   1.42679E-035
  1.99500E+004   1.28987E-033   1.27609E-033   1.37784E-035
  2.01800E+004   1.22434E-033   1.21103E-033   1.33111E-035
  2.04200E+004   1.16153E-033   1.14869E-033   1.28457E-035
  2.06500E+004   1.10445E-033   1.09203E-033   1.24200E-035
  2.08900E+004   1.04897E-033   1.03697E-033   1.19956E-035
  2.11400E+004   9.94766E-034   9.83193E-034   1.15738E-035
  2.13800E+004   9.45860E-034   9.34673E-034   1.11874E-035
  2.16300E+004   8.97392E-034   8.86589E-034   1.08029E-035
  2.18800E+004   8.52048E-034   8.41612E-034   1.04360E-035
  2.21300E+004   8.09832E-034   7.99746E-034   1.00854E-035
  2.23900E+004   7.68972E-034   7.59234E-034   9.73737E-036
  2.26500E+004   7.30254E-034   7.20849E-034   9.40517E-036
  2.29100E+004   6.93387E-034   6.84299E-034   9.08793E-036
  2.31700E+004   6.59168E-034   6.50384E-034   8.78483E-036
  2.34400E+004   6.26122E-034   6.17638E-034   8.48419E-036
  2.37100E+004   5.94740E-034   5.86543E-034   8.19713E-036
  2.39900E+004   5.64191E-034   5.56278E-034   7.91298E-036
  2.42700E+004   5.35461E-034   5.27819E-034   7.64183E-036
  2.45500E+004   5.08813E-034   5.01430E-034   7.38295E-036
  2.48300E+004   4.83487E-034   4.76352E-034   7.13564E-036
  2.51200E+004   4.59110E-034   4.52219E-034   6.89103E-036
  2.54100E+004   4.36201E-034   4.29544E-034   6.65748E-036
  2.57000E+004   4.14404E-034   4.07970E-034   6.43439E-036
  2.60000E+004   3.93485E-034   3.87271E-034   6.21398E-036
  2.63000E+004   3.73832E-034   3.67828E-034   6.00354E-036
  2.66100E+004   3.54528E-034   3.48732E-034   5.79595E-036
  2.69200E+004   3.36634E-034   3.31037E-034   5.59785E-036
  2.72300E+004   3.19823E-034   3.14415E-034   5.40867E-036
  2.75400E+004   3.04003E-034   2.98775E-034   5.22794E-036
  2.78600E+004   2.88667E-034   2.83618E-034   5.04974E-036
  2.81800E+004   2.74419E-034   2.69539E-034   4.87955E-036
  2.85100E+004   2.60295E-034   2.55583E-034   4.71196E-036
  2.88400E+004   2.47342E-034   2.42790E-034   4.55198E-036
  2.91700E+004   2.35012E-034   2.30613E-034   4.39916E-036
  2.95100E+004   2.23082E-034   2.18833E-034   4.24879E-036
  2.98500E+004   2.12136E-034   2.08031E-034   4.10520E-036
  3.02000E+004   1.99411E-034   1.95447E-034   3.96407E-036
  3.05500E+004   1.78072E-034   1.74243E-034   3.82935E-036
  3.09000E+004   1.49552E-034   1.45851E-034   3.70067E-036
  3.12600E+004   1.21163E-034   1.17589E-034   3.57426E-036
  3.16200E+004   9.76980E-035   9.42445E-035   3.45355E-036
  3.19900E+004   7.93407E-035   7.60056E-035   3.33508E-036
  3.23600E+004   6.56156E-035   6.23936E-035   3.22198E-036
  3.27300E+004   5.52390E-035   5.21250E-035   3.11394E-036
  3.31100E+004   4.71258E-035   4.41178E-035   3.00796E-036
  3.35000E+004   4.06758E-035   3.77717E-035   2.90413E-036
  3.38800E+004   3.56724E-035   3.28649E-035   2.80751E-036
  3.42800E+004   3.14442E-035   2.87339E-035   2.71039E-036
  3.46700E+004   2.80520E-035   2.54321E-035   2.61997E-036
  3.50800E+004   2.51133E-035   2.25841E-035   2.52919E-036
  3.54800E+004   2.26877E-035   2.02431E-035   2.44463E-036
  3.58900E+004   2.05893E-035   1.82275E-035   2.36182E-036
  3.63100E+004   1.87299E-035   1.64490E-035   2.28083E-036
  3.67300E+004   1.71242E-035   1.49207E-035   2.20351E-036
  3.71500E+004   1.57348E-035   1.36052E-035   2.12964E-036
  3.75800E+004   1.44729E-035   1.24155E-035   2.05740E-036
  3.80200E+004   1.33351E-035   1.13483E-035   1.98682E-036
  3.84600E+004   1.23368E-035   1.04174E-035   1.91943E-036
  3.89000E+004   1.14404E-035   9.58531E-036   1.85506E-036
  3.93600E+004   1.06030E-035   8.81218E-036   1.79081E-036
  3.98100E+004   9.86423E-036   8.13343E-036   1.73080E-036
