# aeff[um]=   0.00100  comp=ad_s2  Teq[K]=  18.96159 (calc_Teq output)
# block 1 (GD): N=250   blocks 2-4 (MC fixed/2pass/buffered): N=600
# === GD block: T[K]   P(T_i)   dP/dlnT
  2.12052E+001   1.48669E-004   3.15257E-003
  2.13874E+001   1.43795E-004   3.07541E-003
  2.15711E+001   1.38898E-004   2.99620E-003
  2.17564E+001   1.34366E-004   2.92332E-003
  2.19432E+001   1.29763E-004   2.84743E-003
  2.21317E+001   1.25469E-004   2.77684E-003
  2.23218E+001   1.21158E-004   2.70447E-003
  2.25135E+001   1.17217E-004   2.63898E-003
  2.27069E+001   1.13188E-004   2.57016E-003
  2.29019E+001   1.09382E-004   2.50506E-003
  2.30986E+001   1.05744E-004   2.44255E-003
  2.32970E+001   1.02197E-004   2.38089E-003
  2.34971E+001   9.87454E-005   2.32024E-003
  2.36990E+001   9.53895E-005   2.26064E-003
  2.39025E+001   9.22141E-005   2.20416E-003
  2.41078E+001   8.90652E-005   2.14717E-003
  2.43149E+001   8.61333E-005   2.09433E-003
  2.45237E+001   8.31262E-005   2.03857E-003
  2.47344E+001   8.04246E-005   1.98926E-003
  2.49468E+001   7.76576E-005   1.93731E-003
  2.51611E+001   7.50778E-005   1.88904E-003
  2.53772E+001   7.24810E-005   1.83937E-003
  2.55952E+001   7.00897E-005   1.79396E-003
  2.58150E+001   6.76680E-005   1.74686E-003
  2.60367E+001   6.54363E-005   1.70375E-003
  2.62604E+001   6.31784E-005   1.65909E-003
  2.64859E+001   6.10814E-005   1.61780E-003
  2.67134E+001   5.89344E-005   1.57434E-003
  2.69429E+001   5.70183E-005   1.53624E-003
  2.71743E+001   5.50363E-005   1.49558E-003
  2.74077E+001   5.32023E-005   1.45816E-003
  2.76431E+001   5.13811E-005   1.42034E-003
  2.78805E+001   4.96595E-005   1.38454E-003
  2.81200E+001   4.79332E-005   1.34789E-003
  2.83615E+001   4.63423E-005   1.31434E-003
  2.86051E+001   4.47406E-005   1.27982E-003
  2.88508E+001   4.32203E-005   1.24695E-003
  2.90986E+001   4.17600E-005   1.21516E-003
  2.93486E+001   4.03399E-005   1.18392E-003
  2.96006E+001   3.89810E-005   1.15387E-003
  2.98549E+001   3.76221E-005   1.12321E-003
  3.01113E+001   3.63569E-005   1.09476E-003
  3.03699E+001   3.51069E-005   1.06620E-003
  3.06308E+001   3.39471E-005   1.03983E-003
  3.08939E+001   3.27401E-005   1.01147E-003
  3.11592E+001   3.16451E-005   9.86039E-004
  3.14269E+001   3.05689E-005   9.60687E-004
  3.16968E+001   2.95231E-005   9.35790E-004
  3.19691E+001   2.85030E-005   9.11216E-004
  3.22436E+001   2.75382E-005   8.87935E-004
  3.25206E+001   2.65834E-005   8.64509E-004
  3.27999E+001   2.57079E-005   8.43219E-004
  3.30816E+001   2.47918E-005   8.20156E-004
  3.33658E+001   2.39614E-005   7.99494E-004
  3.36524E+001   2.31204E-005   7.78060E-004
  3.39414E+001   2.23482E-005   7.58531E-004
  3.42329E+001   2.15719E-005   7.38473E-004
  3.45270E+001   2.08357E-005   7.19396E-004
  3.48235E+001   2.01180E-005   7.00580E-004
  3.51226E+001   1.94316E-005   6.82492E-004
  3.54243E+001   1.87567E-005   6.64447E-004
  3.57286E+001   1.81117E-005   6.47107E-004
  3.60355E+001   1.74882E-005   6.30198E-004
  3.63450E+001   1.68902E-005   6.13876E-004
  3.66571E+001   1.63094E-005   5.97859E-004
  3.69720E+001   1.57432E-005   5.82061E-004
  3.72896E+001   1.52068E-005   5.67057E-004
  3.76098E+001   1.46760E-005   5.51964E-004
  3.79329E+001   1.41733E-005   5.37636E-004
  3.82587E+001   1.36789E-005   5.23337E-004
  3.85873E+001   1.32208E-005   5.10158E-004
  3.89187E+001   1.27442E-005   4.95989E-004
  3.92530E+001   1.23130E-005   4.83323E-004
  3.95902E+001   1.18890E-005   4.70688E-004
  3.99302E+001   1.14761E-005   4.58245E-004
  4.02732E+001   1.10737E-005   4.45976E-004
  4.06191E+001   1.06917E-005   4.34290E-004
  4.09680E+001   1.03152E-005   4.22592E-004
  4.13199E+001   9.96750E-006   4.11857E-004
  4.16748E+001   9.60954E-006   4.00477E-004
  4.20327E+001   9.27893E-006   3.90020E-004
  4.23937E+001   8.94951E-006   3.79404E-004
  4.27579E+001   8.64493E-006   3.69640E-004
  4.31251E+001   8.33544E-006   3.59468E-004
  4.34955E+001   8.04678E-006   3.50000E-004
  4.38691E+001   7.76241E-006   3.40531E-004
  4.42459E+001   7.49279E-006   3.31526E-004
  4.46259E+001   7.22327E-006   3.22346E-004
  4.50092E+001   6.97580E-006   3.13976E-004
  4.53958E+001   6.72475E-006   3.05276E-004
  4.57858E+001   6.48869E-006   2.97090E-004
  4.61790E+001   6.25953E-006   2.89060E-004
  4.65757E+001   6.03962E-006   2.81300E-004
  4.69757E+001   5.82712E-006   2.73734E-004
  4.73792E+001   5.61819E-006   2.66186E-004
  4.77861E+001   5.42142E-006   2.59070E-004
  4.81966E+001   5.22788E-006   2.51967E-004
  4.86105E+001   5.04430E-006   2.45207E-004
  4.90281E+001   4.86101E-006   2.38326E-004
  4.94492E+001   4.69190E-006   2.32011E-004
  4.98739E+001   4.52233E-006   2.25547E-004
  5.03023E+001   4.36273E-006   2.19456E-004
  5.07343E+001   4.20152E-006   2.13162E-004
  5.11701E+001   4.05700E-006   2.07598E-004
  5.16096E+001   3.90572E-006   2.01574E-004
  5.20529E+001   3.76560E-006   1.96011E-004
  5.25000E+001   3.62861E-006   1.90502E-004
  5.29509E+001   3.49666E-006   1.85152E-004
  5.34057E+001   3.36526E-006   1.79725E-004
  5.38644E+001   3.24333E-006   1.74701E-004
  5.43271E+001   3.12089E-006   1.69549E-004
  5.47937E+001   3.00791E-006   1.64815E-004
  5.52643E+001   2.89393E-006   1.59932E-004
  5.57390E+001   2.78841E-006   1.55424E-004
  5.62178E+001   2.68318E-006   1.50843E-004
  5.67006E+001   2.58815E-006   1.46750E-004
  5.71876E+001   2.49060E-006   1.42432E-004
  5.76788E+001   2.40018E-006   1.38440E-004
  5.81742E+001   2.30954E-006   1.34356E-004
  5.86739E+001   2.22823E-006   1.30740E-004
  5.91779E+001   2.14193E-006   1.26755E-004
  5.96862E+001   2.06528E-006   1.23269E-004
  6.01988E+001   1.98712E-006   1.19623E-004
  6.07159E+001   1.91354E-006   1.16183E-004
  6.12374E+001   1.84038E-006   1.12701E-004
  6.17634E+001   1.77413E-006   1.09577E-004
  6.22939E+001   1.70565E-006   1.06252E-004
  6.28289E+001   1.64183E-006   1.03154E-004
  6.33686E+001   1.57990E-006   1.00116E-004
  6.39128E+001   1.52022E-006   9.71616E-005
  6.44618E+001   1.46194E-006   9.42398E-005
  6.50155E+001   1.40638E-006   9.14368E-005
  6.55739E+001   1.35261E-006   8.86962E-005
  6.61371E+001   1.30076E-006   8.60291E-005
  6.67052E+001   1.25079E-006   8.34347E-005
  6.72781E+001   1.20234E-006   8.08917E-005
  6.78560E+001   1.15656E-006   7.84800E-005
  6.84388E+001   1.11085E-006   7.60252E-005
  6.90266E+001   1.06808E-006   7.37260E-005
  6.96195E+001   1.02598E-006   7.14283E-005
  7.02175E+001   9.86437E-007   6.92654E-005
  7.08206E+001   9.46667E-007   6.70437E-005
  7.14289E+001   9.10335E-007   6.50244E-005
  7.20424E+001   8.73437E-007   6.29247E-005
  7.26612E+001   8.39324E-007   6.09865E-005
  7.32853E+001   8.05353E-007   5.90207E-005
  7.39148E+001   7.73896E-007   5.72025E-005
  7.45496E+001   7.41894E-007   5.53081E-005
  7.51899E+001   7.12527E-007   5.35751E-005
  7.58358E+001   6.83248E-007   5.18148E-005
  7.64871E+001   6.55740E-007   5.01558E-005
  7.71441E+001   6.28060E-007   4.84513E-005
  7.78067E+001   6.02611E-007   4.68873E-005
  7.84750E+001   5.77221E-007   4.52976E-005
  7.91490E+001   5.53599E-007   4.38170E-005
  7.98289E+001   5.30425E-007   4.23434E-005
  8.05145E+001   5.08536E-007   4.09446E-005
  8.12061E+001   4.86522E-007   3.95087E-005
  8.19036E+001   4.66373E-007   3.81977E-005
  8.26070E+001   4.46862E-007   3.69141E-005
  8.33166E+001   4.27692E-007   3.56340E-005
  8.40322E+001   4.09641E-007   3.44231E-005
  8.47540E+001   3.92370E-007   3.32550E-005
  8.54819E+001   3.75290E-007   3.20806E-005
  8.62161E+001   3.59341E-007   3.09811E-005
  8.69567E+001   3.43816E-007   2.98972E-005
  8.77036E+001   3.28964E-007   2.88514E-005
  8.84569E+001   3.14546E-007   2.78239E-005
  8.92166E+001   3.01040E-007   2.68579E-005
  8.99829E+001   2.87824E-007   2.58993E-005
  9.07558E+001   2.75259E-007   2.49814E-005
  9.15353E+001   2.63076E-007   2.40808E-005
  9.23215E+001   2.51431E-007   2.32126E-005
  9.31145E+001   2.40219E-007   2.23679E-005
  9.39143E+001   2.29832E-007   2.15845E-005
  9.47209E+001   2.19205E-007   2.07634E-005
  9.55345E+001   2.09595E-007   2.00236E-005
  9.63551E+001   2.00009E-007   1.92719E-005
  9.71827E+001   1.91105E-007   1.85722E-005
  9.80174E+001   1.82228E-007   1.78616E-005
  9.88593E+001   1.74252E-007   1.72265E-005
  9.97084E+001   1.66112E-007   1.65628E-005
  1.00565E+002   1.58489E-007   1.59384E-005
  1.01429E+002   1.51145E-007   1.53305E-005
  1.02300E+002   1.44213E-007   1.47530E-005
  1.03178E+002   1.37379E-007   1.41746E-005
  1.04065E+002   1.31151E-007   1.36482E-005
  1.04958E+002   1.24832E-007   1.31023E-005
  1.05860E+002   1.19063E-007   1.26041E-005
  1.06769E+002   1.13303E-007   1.20973E-005
  1.07686E+002   1.08052E-007   1.16358E-005
  1.08611E+002   1.02815E-007   1.11669E-005
  1.09544E+002   9.78935E-008   1.07237E-005
  1.10485E+002   9.32232E-008   1.02998E-005
  1.11434E+002   8.87757E-008   9.89266E-006
  1.12391E+002   8.44316E-008   9.48939E-006
  1.13356E+002   8.03572E-008   9.10904E-006
  1.14330E+002   7.64152E-008   8.73658E-006
  1.15312E+002   7.27442E-008   8.38831E-006
  1.16303E+002   6.91768E-008   8.04546E-006
  1.17301E+002   6.58393E-008   7.72307E-006
  1.18309E+002   6.25261E-008   7.39743E-006
  1.19325E+002   5.94969E-008   7.09950E-006
  1.20350E+002   5.66110E-008   6.81316E-006
  1.21384E+002   5.38236E-008   6.53333E-006
  1.22426E+002   5.12143E-008   6.27000E-006
  1.23478E+002   4.87083E-008   6.01442E-006
  1.24538E+002   4.62842E-008   5.76419E-006
  1.25608E+002   4.40111E-008   5.52816E-006
  1.26687E+002   4.18689E-008   5.30426E-006
  1.27775E+002   3.97815E-008   5.08310E-006
  1.28873E+002   3.78386E-008   4.87638E-006
  1.29980E+002   3.59379E-008   4.67121E-006
  1.31096E+002   3.41669E-008   4.47916E-006
  1.32222E+002   3.24645E-008   4.29253E-006
  1.33358E+002   3.08497E-008   4.11406E-006
  1.34503E+002   2.92916E-008   3.93982E-006
  1.35658E+002   2.78571E-008   3.77907E-006
  1.36824E+002   2.64683E-008   3.62150E-006
  1.37999E+002   2.51560E-008   3.47151E-006
  1.39184E+002   2.39099E-008   3.32788E-006
  1.40380E+002   2.27554E-008   3.19440E-006
  1.41585E+002   2.15818E-008   3.05567E-006
  1.42801E+002   2.05388E-008   2.93298E-006
  1.44028E+002   1.95308E-008   2.81298E-006
  1.45265E+002   1.85561E-008   2.69556E-006
  1.46513E+002   1.76207E-008   2.58166E-006
  1.47771E+002   1.67968E-008   2.48209E-006
  1.49040E+002   1.59570E-008   2.37824E-006
  1.50320E+002   1.51951E-008   2.28414E-006
  1.51612E+002   1.44503E-008   2.19084E-006
  1.52914E+002   1.37755E-008   2.10647E-006
  1.54227E+002   1.30890E-008   2.01868E-006
  1.55552E+002   1.24896E-008   1.94278E-006
  1.56888E+002   1.18744E-008   1.86295E-006
  1.58235E+002   1.13292E-008   1.79269E-006
  1.59595E+002   1.07789E-008   1.72027E-006
  1.60965E+002   1.02760E-008   1.65408E-006
  1.62348E+002   9.78009E-009   1.58778E-006
  1.63742E+002   9.34293E-009   1.52984E-006
  1.65149E+002   8.90490E-009   1.47064E-006
  1.66567E+002   8.48774E-009   1.41378E-006
  1.67998E+002   8.09958E-009   1.36072E-006
  1.69441E+002   7.73035E-009   1.30984E-006
  1.70896E+002   7.37912E-009   1.26107E-006
  1.72364E+002   7.04175E-009   1.21375E-006
  1.73845E+002   6.73557E-009   1.17095E-006
  1.75338E+002   6.41433E-009   1.12468E-006
  1.76844E+002   6.14417E-009   1.08656E-006
  1.78363E+002   5.86447E-009   1.04601E-006
  1.79895E+002   5.60790E-009   1.00884E-006
  1.81440E+002   5.35749E-009   9.72065E-007
  1.82998E+002   5.13325E-009   9.39380E-007
  1.84570E+002   4.90005E-009   9.04405E-007
  1.86155E+002   4.69737E-009   8.74444E-007
  1.87754E+002   4.49016E-009   8.43050E-007
  1.89367E+002   4.30407E-009   8.15051E-007
  1.90993E+002   4.11750E-009   7.86417E-007
  1.92634E+002   3.95365E-009   7.61610E-007
  1.94289E+002   3.78051E-009   7.34512E-007
  1.95957E+002   3.62630E-009   7.10601E-007
  1.97640E+002   3.47549E-009   6.86899E-007
  1.99338E+002   3.33736E-009   6.65264E-007
  2.01050E+002   3.19694E-009   6.42747E-007
  2.02777E+002   3.07267E-009   6.23070E-007
  2.04519E+002   2.94505E-009   6.02319E-007
  2.06275E+002   2.83103E-009   5.83973E-007
  2.08047E+002   2.71546E-009   5.64946E-007
  2.09834E+002   2.61097E-009   5.47873E-007
  2.11636E+002   2.50675E-009   5.30520E-007
  2.13454E+002   2.41019E-009   5.14467E-007
  2.15287E+002   2.31619E-009   4.98648E-007
  2.17137E+002   2.23144E-009   4.84530E-007
  2.19002E+002   2.14430E-009   4.69607E-007
  2.20883E+002   2.06374E-009   4.55846E-007
  2.22780E+002   1.98552E-009   4.42336E-007
  2.24693E+002   1.91331E-009   4.29908E-007
  2.26623E+002   1.84212E-009   4.17468E-007
  2.28570E+002   1.77126E-009   4.04859E-007
  2.30533E+002   1.70913E-009   3.94013E-007
  2.32513E+002   1.64435E-009   3.82333E-007
  2.34510E+002   1.58708E-009   3.72187E-007
  2.36524E+002   1.52661E-009   3.61082E-007
  2.38556E+002   1.47254E-009   3.51284E-007
  2.40605E+002   1.41715E-009   3.40974E-007
  2.42672E+002   1.36783E-009   3.31934E-007
  2.44756E+002   1.31603E-009   3.22107E-007
  2.46858E+002   1.26820E-009   3.13065E-007
  2.48978E+002   1.22324E-009   3.04560E-007
  2.51117E+002   1.17861E-009   2.95969E-007
  2.53274E+002   1.13544E-009   2.87577E-007
  2.55449E+002   1.09456E-009   2.79606E-007
  2.57643E+002   1.05499E-009   2.71813E-007
  2.59856E+002   1.01804E-009   2.64544E-007
  2.62088E+002   9.80379E-010   2.56947E-007
  2.64339E+002   9.44810E-010   2.49751E-007
  2.66610E+002   9.10439E-010   2.42733E-007
  2.68900E+002   8.77815E-010   2.36045E-007
  2.71209E+002   8.45197E-010   2.29226E-007
  2.73539E+002   8.13866E-010   2.22625E-007
  2.75888E+002   7.83631E-010   2.16195E-007
  2.78258E+002   7.52832E-010   2.09482E-007
  2.80648E+002   7.25843E-010   2.03707E-007
  2.83059E+002   6.96398E-010   1.97122E-007
  2.85490E+002   6.68768E-010   1.90927E-007
  2.87942E+002   6.42081E-010   1.84883E-007
  2.90415E+002   6.15513E-010   1.78755E-007
  2.92910E+002   5.88775E-010   1.72458E-007
  2.95425E+002   5.63082E-010   1.66349E-007
  2.97963E+002   5.37219E-010   1.60072E-007
  3.00522E+002   5.12240E-010   1.53940E-007
  3.03103E+002   4.86474E-010   1.47452E-007
  3.05707E+002   4.61953E-010   1.41222E-007
  3.08333E+002   4.36567E-010   1.34608E-007
  3.10981E+002   4.13224E-010   1.28505E-007
  3.13652E+002   3.88406E-010   1.21825E-007
  3.16346E+002   3.64772E-010   1.15395E-007
  3.19063E+002   3.40670E-010   1.08696E-007
  3.21804E+002   3.18072E-010   1.02357E-007
  3.24568E+002   2.95850E-010   9.60235E-008
  3.27355E+002   2.74438E-010   8.98392E-008
  3.30167E+002   2.53258E-010   8.36177E-008
  3.33003E+002   2.34018E-010   7.79289E-008
  3.35863E+002   2.14725E-010   7.21186E-008
  3.38748E+002   1.96580E-010   6.65911E-008
  3.41657E+002   1.79104E-010   6.11923E-008
  3.44592E+002   1.62226E-010   5.59020E-008
  3.47552E+002   1.46277E-010   5.08389E-008
  3.50537E+002   1.31052E-010   4.59386E-008
  3.53548E+002   1.16686E-010   4.12543E-008
  3.56584E+002   1.02361E-010   3.65004E-008
  3.59647E+002   8.94136E-011   3.21575E-008
  3.62736E+002   7.74019E-011   2.80766E-008
  3.65852E+002   6.65492E-011   2.43472E-008
  3.68994E+002   5.65674E-011   2.08731E-008
  3.72164E+002   4.73562E-011   1.76243E-008
  3.75360E+002   3.90624E-011   1.46625E-008
  3.78584E+002   3.17934E-011   1.20365E-008
  3.81836E+002   2.51262E-011   9.59410E-009
  3.85116E+002   1.91166E-011   7.36214E-009
  3.88423E+002   1.36631E-011   5.30707E-009
  3.91760E+002   8.78733E-012   3.44253E-009
  3.95125E+002   4.25634E-012   1.68179E-009
  3.98518E+002   7.30630E-013   2.91170E-010
  4.01941E+002   0.00000E+000   0.00000E+000
  4.05394E+002   0.00000E+000   0.00000E+000
  4.08876E+002   0.00000E+000   0.00000E+000
  4.12388E+002   0.00000E+000   0.00000E+000
  4.15930E+002   0.00000E+000   0.00000E+000
# === MC buffered block (log=T, range=[  2.5976E+00,  3.9782E+02 K], n_samp=200000, buf_full=T)
#     T_mid[K]   dP/dT [1/K]   dP/dlnT
  2.47830E+000   0.00000E+000   0.00000E+000
  2.49959E+000   0.00000E+000   0.00000E+000
  2.52106E+000   0.00000E+000   0.00000E+000
  2.54271E+000   0.00000E+000   0.00000E+000
  2.56455E+000   0.00000E+000   0.00000E+000
  2.58658E+000   6.68814E+000   1.72994E+001
  2.60879E+000   1.22039E+001   3.18375E+001
  2.63120E+000   2.54082E+000   6.68542E+000
  2.65380E+000   1.61692E+000   4.29099E+000
  2.67659E+000   1.22209E+000   3.27105E+000
  2.69958E+000   1.00524E+000   2.71373E+000
  2.72277E+000   8.55002E-001   2.32798E+000
  2.74616E+000   7.42210E-001   2.03823E+000
  2.76975E+000   6.68168E-001   1.85066E+000
  2.79354E+000   6.05715E-001   1.69209E+000
  2.81753E+000   5.54713E-001   1.56292E+000
  2.84173E+000   4.85084E-001   1.37848E+000
  2.86614E+000   4.61359E-001   1.32232E+000
  2.89076E+000   4.32916E-001   1.25146E+000
  2.91558E+000   3.82443E-001   1.11505E+000
  2.94063E+000   3.71405E-001   1.09217E+000
  2.96588E+000   3.41585E-001   1.01311E+000
  2.99136E+000   3.16579E-001   9.47005E-001
  3.01705E+000   3.13714E-001   9.46494E-001
  3.04297E+000   2.85045E-001   8.67386E-001
  3.06910E+000   2.77232E-001   8.50855E-001
  3.09546E+000   2.59249E-001   8.02499E-001
  3.12205E+000   2.46985E-001   7.71101E-001
  3.14887E+000   2.38918E-001   7.52325E-001
  3.17591E+000   2.25226E-001   7.15301E-001
  3.20319E+000   2.19986E-001   7.04659E-001
  3.23070E+000   2.05747E-001   6.64711E-001
  3.25845E+000   2.03082E-001   6.61735E-001
  3.28644E+000   1.89120E-001   6.21534E-001
  3.31467E+000   1.88725E-001   6.25564E-001
  3.34314E+000   1.75468E-001   5.86615E-001
  3.37185E+000   1.71519E-001   5.78337E-001
  3.40082E+000   1.60093E-001   5.44449E-001
  3.43003E+000   1.56640E-001   5.37280E-001
  3.45949E+000   1.48730E-001   5.14532E-001
  3.48920E+000   1.45093E-001   5.06260E-001
  3.51917E+000   1.38407E-001   4.87079E-001
  3.54940E+000   1.35004E-001   4.79184E-001
  3.57988E+000   1.27328E-001   4.55819E-001
  3.61063E+000   1.27410E-001   4.60030E-001
  3.64164E+000   1.21281E-001   4.41664E-001
  3.67292E+000   1.17835E-001   4.32801E-001
  3.70447E+000   1.13598E-001   4.20820E-001
  3.73629E+000   1.10684E-001   4.13547E-001
  3.76838E+000   1.06409E-001   4.00989E-001
  3.80075E+000   1.05665E-001   4.01608E-001
  3.83339E+000   1.00401E-001   3.84877E-001
  3.86632E+000   9.56531E-002   3.69826E-001
  3.89953E+000   9.11275E-002   3.55355E-001
  3.93302E+000   9.19281E-002   3.61556E-001
  3.96680E+000   8.58705E-002   3.40632E-001
  4.00087E+000   8.38657E-002   3.35537E-001
  4.03524E+000   8.18702E-002   3.30367E-001
  4.06990E+000   8.04754E-002   3.27528E-001
  4.10485E+000   7.54341E-002   3.09647E-001
  4.14011E+000   7.40220E-002   3.06460E-001
  4.17567E+000   7.07880E-002   2.95588E-001
  4.21154E+000   6.91264E-002   2.91129E-001
  4.24771E+000   6.74747E-002   2.86614E-001
  4.28419E+000   6.46844E-002   2.77121E-001
  4.32099E+000   6.16761E-002   2.66503E-001
  4.35811E+000   6.06584E-002   2.64357E-001
  4.39554E+000   5.97670E-002   2.62709E-001
  4.43329E+000   5.54366E-002   2.45767E-001
  4.47137E+000   5.62570E-002   2.51547E-001
  4.50978E+000   5.18914E-002   2.34019E-001
  4.54851E+000   5.29955E-002   2.41051E-001
  4.58758E+000   4.98590E-002   2.28733E-001
  4.62698E+000   4.87662E-002   2.25641E-001
  4.66672E+000   4.63173E-002   2.16151E-001
  4.70681E+000   4.63532E-002   2.18176E-001
  4.74724E+000   4.33755E-002   2.05915E-001
  4.78801E+000   4.29008E-002   2.05410E-001
  4.82914E+000   4.15446E-002   2.00625E-001
  4.87061E+000   4.00566E-002   1.95101E-001
  4.91245E+000   3.91481E-002   1.92314E-001
  4.95464E+000   3.77766E-002   1.87170E-001
  4.99720E+000   3.68309E-002   1.84052E-001
  5.04012E+000   3.58626E-002   1.80753E-001
  5.08341E+000   3.51734E-002   1.78801E-001
  5.12707E+000   3.32352E-002   1.70400E-001
  5.17111E+000   3.32164E-002   1.71766E-001
  5.21553E+000   3.12838E-002   1.63162E-001
  5.26032E+000   3.11243E-002   1.63724E-001
  5.30550E+000   2.98697E-002   1.58474E-001
  5.35107E+000   2.89295E-002   1.54804E-001
  5.39704E+000   2.78617E-002   1.50371E-001
  5.44339E+000   2.78656E-002   1.51684E-001
  5.49015E+000   2.64026E-002   1.44954E-001
  5.53730E+000   2.54810E-002   1.41097E-001
  5.58486E+000   2.55413E-002   1.42645E-001
  5.63283E+000   2.42027E-002   1.36330E-001
  5.68121E+000   2.33477E-002   1.32644E-001
  5.73001E+000   2.27902E-002   1.30589E-001
  5.77923E+000   2.22674E-002   1.28689E-001
  5.82886E+000   2.11351E-002   1.23194E-001
  5.87893E+000   2.11027E-002   1.24062E-001
  5.92943E+000   2.01891E-002   1.19710E-001
  5.98035E+000   1.98245E-002   1.18558E-001
  6.03172E+000   1.89546E-002   1.14329E-001
  6.08353E+000   1.84944E-002   1.12512E-001
  6.13578E+000   1.77980E-002   1.09205E-001
  6.18848E+000   1.73990E-002   1.07674E-001
  6.24164E+000   1.65507E-002   1.03304E-001
  6.29525E+000   1.63911E-002   1.03186E-001
  6.34932E+000   1.59780E-002   1.01450E-001
  6.40385E+000   1.51727E-002   9.71640E-002
  6.45886E+000   1.48162E-002   9.56962E-002
  6.51433E+000   1.42849E-002   9.30568E-002
  6.57028E+000   1.36722E-002   8.98308E-002
  6.62672E+000   1.35348E-002   8.96913E-002
  6.68364E+000   1.30079E-002   8.69406E-002
  6.74104E+000   1.24442E-002   8.38872E-002
  6.79894E+000   1.21257E-002   8.24423E-002
  6.85734E+000   1.18152E-002   8.10208E-002
  6.91624E+000   1.14925E-002   7.94848E-002
  6.97564E+000   1.11439E-002   7.77364E-002
  7.03556E+000   1.07433E-002   7.55851E-002
  7.09599E+000   1.02351E-002   7.26283E-002
  7.15694E+000   1.01636E-002   7.27405E-002
  7.21841E+000   9.53076E-003   6.87972E-002
  7.28041E+000   9.45063E-003   6.88047E-002
  7.34294E+000   9.26469E-003   6.80303E-002
  7.40601E+000   8.94342E-003   6.62353E-002
  7.46962E+000   8.59211E-003   6.41800E-002
  7.53378E+000   8.27111E-003   6.23129E-002
  7.59849E+000   8.04998E-003   6.11678E-002
  7.66375E+000   7.75910E-003   5.94640E-002
  7.72958E+000   7.66917E-003   5.92796E-002
  7.79597E+000   7.20970E-003   5.62067E-002
  7.86293E+000   7.27863E-003   5.72315E-002
  7.93047E+000   6.81494E-003   5.40458E-002
  7.99858E+000   6.72614E-003   5.37998E-002
  8.06728E+000   6.44801E-003   5.20181E-002
  8.13658E+000   6.23678E-003   5.07462E-002
  8.20646E+000   5.99753E-003   4.92186E-002
  8.27695E+000   6.00388E-003   4.96940E-002
  8.34804E+000   5.65076E-003   4.71729E-002
  8.41974E+000   5.45202E-003   4.59047E-002
  8.49206E+000   5.44715E-003   4.62577E-002
  8.56500E+000   5.17522E-003   4.43259E-002
  8.63857E+000   4.97827E-003   4.30053E-002
  8.71277E+000   4.80347E-003   4.18516E-002
  8.78760E+000   4.73284E-003   4.15905E-002
  8.86308E+000   4.46683E-003   3.95900E-002
  8.93921E+000   4.43144E-003   3.96137E-002
  9.01599E+000   4.25964E-003   3.84050E-002
  9.09343E+000   4.19349E-003   3.81334E-002
  9.17153E+000   3.94105E-003   3.61456E-002
  9.25031E+000   3.88763E-003   3.59619E-002
  9.32976E+000   3.73887E-003   3.48829E-002
  9.40990E+000   3.62033E-003   3.40670E-002
  9.49072E+000   3.49599E-003   3.31795E-002
  9.57224E+000   3.44005E-003   3.29290E-002
  9.65445E+000   3.28572E-003   3.17220E-002
  9.73738E+000   3.19488E-003   3.11098E-002
  9.82101E+000   3.08342E-003   3.02824E-002
  9.90537E+000   3.01364E-003   2.98513E-002
  9.99045E+000   2.87859E-003   2.87585E-002
  1.00763E+001   2.79655E-003   2.81788E-002
  1.01628E+001   2.70413E-003   2.74817E-002
  1.02501E+001   2.57037E-003   2.63466E-002
  1.03381E+001   2.54597E-003   2.63206E-002
  1.04269E+001   2.47464E-003   2.58029E-002
  1.05165E+001   2.37559E-003   2.49829E-002
  1.06068E+001   2.27549E-003   2.41358E-002
  1.06979E+001   2.25926E-003   2.41694E-002
  1.07898E+001   2.10294E-003   2.26904E-002
  1.08825E+001   2.09964E-003   2.28494E-002
  1.09760E+001   1.99374E-003   2.18833E-002
  1.10702E+001   1.96873E-003   2.17943E-002
  1.11653E+001   1.88391E-003   2.10345E-002
  1.12612E+001   1.84737E-003   2.08037E-002
  1.13579E+001   1.76266E-003   2.00202E-002
  1.14555E+001   1.71812E-003   1.96819E-002
  1.15539E+001   1.66972E-003   1.92919E-002
  1.16531E+001   1.58405E-003   1.84592E-002
  1.17532E+001   1.55398E-003   1.82643E-002
  1.18542E+001   1.50047E-003   1.77868E-002
  1.19560E+001   1.42496E-003   1.70368E-002
  1.20587E+001   1.43012E-003   1.72454E-002
  1.21622E+001   1.37139E-003   1.66792E-002
  1.22667E+001   1.27728E-003   1.56681E-002
  1.23721E+001   1.31065E-003   1.62155E-002
  1.24783E+001   1.20759E-003   1.50687E-002
  1.25855E+001   1.20611E-003   1.51795E-002
  1.26936E+001   1.13850E-003   1.44517E-002
  1.28026E+001   1.13689E-003   1.45552E-002
  1.29126E+001   1.06469E-003   1.37479E-002
  1.30235E+001   1.04826E-003   1.36521E-002
  1.31354E+001   9.89954E-004   1.30035E-002
  1.32482E+001   9.80931E-004   1.29956E-002
  1.33620E+001   9.45857E-004   1.26386E-002
  1.34768E+001   9.10909E-004   1.22761E-002
  1.35925E+001   8.92255E-004   1.21280E-002
  1.37093E+001   8.59496E-004   1.17831E-002
  1.38270E+001   8.12584E-004   1.12356E-002
  1.39458E+001   8.06825E-004   1.12518E-002
