# lambda[um]  lamI_lam_total  lamI_lam_astrodust  lamI_lam_pah
  1.10900E+001   8.84641E-026   4.86997E-028   8.79771E-026
  1.12200E+001   2.20422E-025   4.66573E-028   2.19955E-025
  1.13500E+001   1.72937E-025   4.44565E-028   1.72492E-025
  1.14800E+001   1.13215E-025   4.25316E-028   1.12790E-025
  1.16100E+001   8.04453E-026   4.08428E-028   8.00369E-026
  1.17500E+001   7.39318E-026   3.91729E-028   7.35401E-026
  1.18900E+001   8.21496E-026   3.75318E-028   8.17743E-026
  1.20200E+001   8.68255E-026   3.59708E-028   8.64658E-026
  1.21600E+001   8.01172E-026   3.43339E-028   7.97738E-026
  1.23000E+001   7.89610E-026   3.28813E-028   7.86322E-026
  1.24400E+001   9.22605E-026   3.17467E-028   9.19430E-026
  1.25900E+001   1.13355E-025   3.10333E-028   1.13044E-025
  1.27300E+001   1.06574E-025   3.08213E-028   1.06265E-025
  1.28800E+001   7.66058E-026   3.08553E-028   7.62973E-026
  1.30300E+001   6.17128E-026   3.08062E-028   6.14047E-026
  1.31800E+001   5.68171E-026   3.08287E-028   5.65088E-026
  1.33400E+001   5.89903E-026   3.08650E-028   5.86817E-026
  1.34900E+001   6.10260E-026   3.08976E-028   6.07170E-026
  1.36500E+001   5.42998E-026   3.09720E-028   5.39900E-026
  1.38000E+001   4.80916E-026   3.10854E-028   4.77808E-026
  1.39600E+001   4.55920E-026   3.12688E-028   4.52793E-026
  1.41200E+001   4.72762E-026   3.15235E-028   4.69610E-026
  1.42900E+001   4.54574E-026   3.18763E-028   4.51386E-026
  1.44500E+001   4.16532E-026   3.23010E-028   4.13302E-026
  1.46200E+001   4.01122E-026   3.28614E-028   3.97836E-026
  1.47900E+001   3.95790E-026   3.35497E-028   3.92435E-026
  1.49600E+001   3.94553E-026   3.43686E-028   3.91116E-026
  1.51400E+001   3.95685E-026   3.53578E-028   3.92150E-026
  1.53100E+001   3.98510E-026   3.63980E-028   3.94870E-026
  1.54900E+001   4.03561E-026   3.75983E-028   3.99801E-026
  1.56700E+001   4.12222E-026   3.88739E-028   4.08334E-026
  1.58500E+001   4.28722E-026   4.02019E-028   4.24702E-026
  1.60300E+001   4.43095E-026   4.15737E-028   4.38937E-026
  1.62200E+001   4.81932E-026   4.30342E-028   4.77629E-026
  1.64100E+001   6.48055E-026   4.44879E-028   6.43606E-026
  1.66000E+001   5.81156E-026   4.59026E-028   5.76566E-026
  1.67900E+001   5.73956E-026   4.72561E-028   5.69231E-026
  1.69800E+001   5.99284E-026   4.85158E-028   5.94432E-026
  1.71800E+001   5.96486E-026   4.97285E-028   5.91513E-026
  1.73800E+001   5.98354E-026   5.08231E-028   5.93271E-026
  1.75800E+001   5.09055E-026   5.18047E-028   5.03874E-026
  1.77800E+001   4.81740E-026   5.26659E-028   4.76474E-026
  1.79900E+001   4.52384E-026   5.34496E-028   4.47040E-026
  1.82000E+001   4.23284E-026   5.41111E-028   4.17872E-026
  1.84100E+001   4.09309E-026   5.46399E-028   4.03845E-026
  1.86200E+001   4.00292E-026   5.50486E-028   3.94787E-026
  1.88400E+001   3.92988E-026   5.53403E-028   3.87454E-026
  1.90600E+001   3.86314E-026   5.54992E-028   3.80764E-026
  1.92700E+001   3.80044E-026   5.55867E-028   3.74486E-026
  1.95000E+001   3.73451E-026   5.55832E-028   3.67893E-026
  1.97200E+001   3.67677E-026   5.55484E-028   3.62122E-026
  1.99500E+001   3.62296E-026   5.54992E-028   3.56746E-026
  2.01800E+001   3.57559E-026   5.56456E-028   3.51994E-026
  2.04200E+001   3.53190E-026   5.58846E-028   3.47602E-026
  2.06500E+001   3.49456E-026   5.62192E-028   3.43834E-026
  2.08900E+001   3.45951E-026   5.66823E-028   3.40283E-026
  2.11400E+001   3.42650E-026   5.72643E-028   3.36923E-026
  2.13800E+001   3.39761E-026   5.78638E-028   3.33974E-026
  2.16300E+001   3.37013E-026   5.85473E-028   3.31158E-026
  2.18800E+001   3.34498E-026   5.92673E-028   3.28571E-026
  2.21300E+001   3.32188E-026   5.99750E-028   3.26190E-026
  2.23900E+001   3.29984E-026   6.06812E-028   3.23916E-026
  2.26500E+001   3.27969E-026   6.14312E-028   3.21826E-026
  2.29100E+001   3.26129E-026   6.21796E-028   3.19911E-026
  2.31700E+001   3.24449E-026   6.29296E-028   3.18156E-026
  2.34400E+001   3.22884E-026   6.38691E-028   3.16497E-026
  2.37100E+001   3.21475E-026   6.48710E-028   3.14988E-026
  2.39900E+001   3.20180E-026   6.60593E-028   3.13574E-026
  2.42700E+001   3.19049E-026   6.73757E-028   3.12312E-026
  2.45500E+001   3.18069E-026   6.88512E-028   3.11184E-026
  2.48300E+001   3.17228E-026   7.04322E-028   3.10184E-026
  2.51200E+001   3.16500E-026   7.22147E-028   3.09279E-026
  2.54100E+001   3.15909E-026   7.42033E-028   3.08488E-026
  2.57000E+001   3.15451E-026   7.63469E-028   3.07816E-026
  2.60000E+001   3.15101E-026   7.86970E-028   3.07231E-026
  2.63000E+001   3.14878E-026   8.12184E-028   3.06756E-026
  2.66100E+001   3.14769E-026   8.40107E-028   3.06368E-026
  2.69200E+001   3.14781E-026   8.70533E-028   3.06075E-026
  2.72300E+001   3.14897E-026   9.01965E-028   3.05878E-026
  2.75400E+001   3.15126E-026   9.35992E-028   3.05766E-026
  2.78600E+001   3.15458E-026   9.72882E-028   3.05729E-026
  2.81800E+001   3.15888E-026   1.01198E-027   3.05768E-026
  2.85100E+001   3.16437E-026   1.05464E-027   3.05891E-026
  2.88400E+001   3.17083E-026   1.09976E-027   3.06086E-026
  2.91700E+001   3.17814E-026   1.14770E-027   3.06337E-026
  2.95100E+001   3.18642E-026   1.19892E-027   3.06653E-026
  2.98500E+001   3.19573E-026   1.25375E-027   3.07036E-026
  3.02000E+001   3.20614E-026   1.31313E-027   3.07483E-026
  3.05500E+001   3.21725E-026   1.37498E-027   3.07975E-026
  3.09000E+001   3.22911E-026   1.43992E-027   3.08512E-026
  3.12600E+001   3.24208E-026   1.50997E-027   3.09108E-026
  3.16200E+001   3.25574E-026   1.58381E-027   3.09736E-026
  3.19900E+001   3.27058E-026   1.66332E-027   3.10424E-026
  3.23600E+001   3.28578E-026   1.74530E-027   3.11125E-026
  3.27300E+001   3.30198E-026   1.83229E-027   3.11875E-026
  3.31100E+001   3.31934E-026   1.92701E-027   3.12664E-026
  3.35000E+001   3.33751E-026   2.02625E-027   3.13489E-026
  3.38800E+001   3.35578E-026   2.12710E-027   3.14307E-026
  3.42800E+001   3.37595E-026   2.23942E-027   3.15201E-026
  3.46700E+001   3.39612E-026   2.35367E-027   3.16075E-026
  3.50800E+001   3.41781E-026   2.47769E-027   3.17004E-026
  3.54800E+001   3.43954E-026   2.60495E-027   3.17904E-026
  3.58900E+001   3.46254E-026   2.74134E-027   3.18840E-026
  3.63100E+001   3.48684E-026   2.88687E-027   3.19816E-026
  3.67300E+001   3.51134E-026   3.03613E-027   3.20773E-026
  3.71500E+001   3.53668E-026   3.19424E-027   3.21725E-026
  3.75800E+001   3.56340E-026   3.36192E-027   3.22721E-026
  3.80200E+001   3.59086E-026   3.53850E-027   3.23701E-026
  3.84600E+001   3.61934E-026   3.72461E-027   3.24688E-026
  3.89000E+001   3.64837E-026   3.91810E-027   3.25656E-026
  3.93500E+001   3.67864E-026   4.12369E-027   3.26628E-026
  3.98100E+001   3.71059E-026   4.34208E-027   3.27638E-026
  4.02700E+001   3.74313E-026   4.57234E-027   3.28590E-026
  4.07400E+001   3.77666E-026   4.81080E-027   3.29558E-026
  4.12100E+001   3.81177E-026   5.06480E-027   3.30529E-026
  4.16900E+001   3.84821E-026   5.33489E-027   3.31473E-026
  4.21700E+001   3.88513E-026   5.61197E-027   3.32393E-026
  4.26600E+001   3.92391E-026   5.90600E-027   3.33331E-026
  4.31500E+001   3.96359E-026   6.21538E-027   3.34205E-026
  4.36500E+001   4.00525E-026   6.54367E-027   3.35089E-026
  4.41600E+001   4.04870E-026   6.89189E-027   3.35951E-026
  4.46700E+001   4.09397E-026   7.25907E-027   3.36807E-026
  4.51900E+001   4.13980E-026   7.63822E-027   3.37598E-026
  4.57100E+001   4.18850E-026   8.04262E-027   3.38423E-026
  4.62400E+001   4.23874E-026   8.47178E-027   3.39156E-026
  4.67700E+001   4.29073E-026   8.91806E-027   3.39892E-026
  4.73100E+001   4.34510E-026   9.39100E-027   3.40600E-026
  4.78600E+001   4.40207E-026   9.89208E-027   3.41286E-026
  4.84200E+001   4.46049E-026   1.04156E-026   3.41894E-026
  4.89800E+001   4.52365E-026   1.09827E-026   3.42538E-026
  4.95400E+001   4.58643E-026   1.15568E-026   3.43075E-026
  5.01200E+001   4.65389E-026   1.21776E-026   3.43613E-026
  5.07000E+001   4.72426E-026   1.28320E-026   3.44106E-026
  5.12900E+001   4.79784E-026   1.35233E-026   3.44551E-026
  5.18800E+001   4.87378E-026   1.42433E-026   3.44945E-026
  5.24800E+001   4.95346E-026   1.50027E-026   3.45319E-026
  5.30900E+001   5.03650E-026   1.58064E-026   3.45586E-026
  5.37000E+001   5.12391E-026   1.66504E-026   3.45887E-026
  5.43300E+001   5.21626E-026   1.75571E-026   3.46055E-026
  5.49500E+001   5.31019E-026   1.84821E-026   3.46198E-026
  5.55900E+001   5.41065E-026   1.94739E-026   3.46326E-026
  5.62300E+001   5.51353E-026   2.05021E-026   3.46331E-026
  5.68800E+001   5.62325E-026   2.15961E-026   3.46364E-026
  5.75400E+001   5.73589E-026   2.27357E-026   3.46232E-026
  5.82100E+001   5.85571E-026   2.39461E-026   3.46110E-026
  5.88800E+001   5.97911E-026   2.52002E-026   3.45909E-026
  5.95700E+001   6.10982E-026   2.65346E-026   3.45636E-026
  6.02600E+001   6.24576E-026   2.79305E-026   3.45271E-026
  6.09500E+001   6.38432E-026   2.93547E-026   3.44885E-026
  6.16600E+001   6.53258E-026   3.08847E-026   3.44410E-026
  6.23700E+001   6.68275E-026   3.24384E-026   3.43890E-026
  6.31000E+001   6.84330E-026   3.41073E-026   3.43258E-026
  6.38300E+001   7.00724E-026   3.58217E-026   3.42507E-026
  6.45700E+001   7.18077E-026   3.76349E-026   3.41729E-026
  6.53100E+001   7.35567E-026   3.94675E-026   3.40891E-026
  6.60700E+001   7.54275E-026   4.14265E-026   3.40011E-026
  6.68300E+001   7.73036E-026   4.34023E-026   3.39014E-026
  6.76100E+001   7.93001E-026   4.55082E-026   3.37919E-026
  6.83900E+001   8.13306E-026   4.76577E-026   3.36728E-026
  6.91800E+001   8.34261E-026   4.98813E-026   3.35448E-026
  6.99800E+001   8.55888E-026   5.21724E-026   3.34165E-026
  7.07900E+001   8.78077E-026   5.45358E-026   3.32719E-026
  7.16100E+001   9.01310E-026   5.70092E-026   3.31218E-026
  7.24400E+001   9.24699E-026   5.95075E-026   3.29624E-026
  7.32800E+001   9.49114E-026   6.21150E-026   3.27964E-026
  7.41300E+001   9.74002E-026   6.47828E-026   3.26175E-026
  7.49900E+001   9.99055E-026   6.74703E-026   3.24352E-026
  7.58600E+001   1.02508E-025   7.02644E-026   3.22440E-026
  7.67400E+001   1.05162E-025   7.31178E-026   3.20442E-026
  7.76200E+001   1.07870E-025   7.60340E-026   3.18355E-026
  7.85200E+001   1.10591E-025   7.89764E-026   3.16143E-026
  7.94300E+001   1.13363E-025   8.19771E-026   3.13863E-026
  8.03500E+001   1.16223E-025   8.50669E-026   3.11562E-026
  8.12800E+001   1.19042E-025   8.81280E-026   3.09137E-026
  8.22200E+001   1.21958E-025   9.12962E-026   3.06614E-026
  8.31800E+001   1.24859E-025   9.44553E-026   3.04037E-026
  8.41400E+001   1.27804E-025   9.76680E-026   3.01356E-026
  8.51100E+001   1.30752E-025   1.00888E-025   2.98640E-026
  8.61000E+001   1.33739E-025   1.04157E-025   2.95826E-026
  8.71000E+001   1.36732E-025   1.07439E-025   2.92937E-026
  8.81100E+001   1.39702E-025   1.10705E-025   2.89965E-026
  8.91200E+001   1.42650E-025   1.13953E-025   2.86963E-026
  9.01600E+001   1.45705E-025   1.17320E-025   2.83844E-026
  9.12000E+001   1.48617E-025   1.20546E-025   2.80710E-026
  9.22600E+001   1.51529E-025   1.23782E-025   2.77467E-026
  9.33200E+001   1.54466E-025   1.27042E-025   2.74232E-026
  9.44100E+001   1.57336E-025   1.30249E-025   2.70865E-026
  9.55000E+001   1.60200E-025   1.33453E-025   2.67477E-026
  9.66100E+001   1.63043E-025   1.36640E-025   2.64026E-026
  9.77200E+001   1.65719E-025   1.39662E-025   2.60567E-026
  9.88600E+001   1.68450E-025   1.42751E-025   2.56985E-026
  1.00000E+002   1.71093E-025   1.45751E-025   2.53421E-026
  1.01200E+002   1.73764E-025   1.48797E-025   2.49676E-026
  1.02300E+002   1.76115E-025   1.51493E-025   2.46217E-026
  1.03500E+002   1.78578E-025   1.54330E-025   2.42480E-026
  1.04700E+002   1.80900E-025   1.57027E-025   2.38724E-026
  1.05900E+002   1.83139E-025   1.59640E-025   2.34998E-026
  1.07200E+002   1.85405E-025   1.62306E-025   2.30992E-026
  1.08400E+002   1.87378E-025   1.64647E-025   2.27305E-026
  1.09700E+002   1.89479E-025   1.67143E-025   2.23363E-026
  1.10900E+002   1.91216E-025   1.69246E-025   2.19707E-026
  1.12200E+002   1.92938E-025   1.71358E-025   2.15796E-026
  1.13500E+002   1.94531E-025   1.73338E-025   2.11925E-026
  1.14800E+002   1.96116E-025   1.75305E-025   2.08106E-026
  1.16100E+002   1.97438E-025   1.77008E-025   2.04299E-026
  1.17500E+002   1.98822E-025   1.78796E-025   2.00257E-026
  1.18800E+002   1.99905E-025   1.80250E-025   1.96549E-026
  1.20200E+002   2.00986E-025   1.81726E-025   1.92602E-026
  1.21600E+002   2.01806E-025   1.82935E-025   1.88710E-026
  1.23000E+002   2.02641E-025   1.84154E-025   1.84865E-026
  1.24400E+002   2.03285E-025   1.85177E-025   1.81089E-026
  1.25900E+002   2.03757E-025   1.86048E-025   1.77086E-026
  1.27300E+002   2.04149E-025   1.86807E-025   1.73424E-026
  1.28800E+002   2.04413E-025   1.87457E-025   1.69560E-026
  1.30300E+002   2.04553E-025   1.87975E-025   1.65772E-026
  1.31800E+002   2.04456E-025   1.88251E-025   1.62051E-026
  1.33400E+002   2.04305E-025   1.88489E-025   1.58158E-026
  1.34900E+002   2.04058E-025   1.88599E-025   1.54584E-026
  1.36500E+002   2.03643E-025   1.88561E-025   1.50818E-026
  1.38000E+002   2.03143E-025   1.88404E-025   1.47392E-026
  1.39600E+002   2.02478E-025   1.88097E-025   1.43812E-026
  1.41200E+002   2.01713E-025   1.87685E-025   1.40279E-026
  1.42900E+002   2.00766E-025   1.87101E-025   1.36648E-026
  1.44500E+002   1.99778E-025   1.86449E-025   1.33290E-026
  1.46200E+002   1.98603E-025   1.85622E-025   1.29811E-026
  1.47900E+002   1.97349E-025   1.84706E-025   1.26428E-026
  1.49600E+002   1.95973E-025   1.83661E-025   1.23116E-026
  1.51400E+002   1.94446E-025   1.82475E-025   1.19700E-026
  1.53100E+002   1.92894E-025   1.81237E-025   1.16567E-026
  1.54900E+002   1.91198E-025   1.79865E-025   1.13336E-026
  1.56700E+002   1.89398E-025   1.78380E-025   1.10188E-026
  1.58500E+002   1.87550E-025   1.76837E-025   1.07130E-026
  1.60300E+002   1.85734E-025   1.75320E-025   1.04145E-026
  1.62200E+002   1.83610E-025   1.73501E-025   1.01091E-026
  1.64100E+002   1.81456E-025   1.71641E-025   9.81443E-027
  1.66000E+002   1.79275E-025   1.69748E-025   9.52720E-027
  1.67900E+002   1.76980E-025   1.67731E-025   9.24857E-027
  1.69800E+002   1.74827E-025   1.65850E-025   8.97727E-027
  1.71800E+002   1.72348E-025   1.63644E-025   8.70388E-027
  1.73800E+002   1.69860E-025   1.61424E-025   8.43662E-027
  1.75800E+002   1.67374E-025   1.59195E-025   8.17897E-027
  1.77800E+002   1.64955E-025   1.57026E-025   7.92925E-027
  1.79900E+002   1.62272E-025   1.54597E-025   7.67529E-027
  1.82000E+002   1.59606E-025   1.52176E-025   7.43031E-027
  1.84100E+002   1.57008E-025   1.49814E-025   7.19362E-027
  1.86200E+002   1.54300E-025   1.47335E-025   6.96531E-027
  1.88400E+002   1.51496E-025   1.44761E-025   6.73455E-027
  1.90600E+002   1.48763E-025   1.42251E-025   6.51183E-027
  1.92800E+002   1.46000E-025   1.39703E-025   6.29724E-027
  1.95000E+002   1.43222E-025   1.37132E-025   6.08950E-027
  1.97200E+002   1.40539E-025   1.34648E-025   5.89059E-027
  1.99500E+002   1.37692E-025   1.32003E-025   5.68956E-027
  2.01800E+002   1.34860E-025   1.29364E-025   5.49590E-027
  2.04200E+002   1.32003E-025   1.26702E-025   5.30135E-027
  2.06500E+002   1.29241E-025   1.24118E-025   5.12294E-027
  2.08900E+002   1.26469E-025   1.21526E-025   4.94316E-027
  2.11400E+002   1.23527E-025   1.18763E-025   4.76387E-027
  2.13800E+002   1.20844E-025   1.16246E-025   4.59786E-027
  2.16300E+002   1.18005E-025   1.13573E-025   4.43212E-027
  2.18800E+002   1.15199E-025   1.10926E-025   4.27317E-027
  2.21300E+002   1.12545E-025   1.08425E-025   4.12059E-027
  2.23900E+002   1.09751E-025   1.05782E-025   3.96837E-027
  2.26500E+002   1.07069E-025   1.03246E-025   3.82210E-027
  2.29100E+002   1.04400E-025   1.00718E-025   3.68217E-027
  2.31700E+002   1.01843E-025   9.82951E-026   3.54798E-027
  2.34400E+002   9.91675E-026   9.57529E-026   3.41460E-027
  2.37100E+002   9.66061E-026   9.33196E-026   3.28654E-027
  2.39900E+002   9.39780E-026   9.08183E-026   3.15964E-027
  2.42700E+002   9.14650E-026   8.84265E-026   3.03854E-027
  2.45500E+002   8.89787E-026   8.60558E-026   2.92287E-027
  2.48300E+002   8.65710E-026   8.37593E-026   2.81175E-027
  2.51200E+002   8.41127E-026   8.14109E-026   2.70177E-027
  2.54100E+002   8.17654E-026   7.91687E-026   2.59666E-027
  2.57000E+002   7.94542E-026   7.69579E-026   2.49632E-027
  2.60000E+002   7.71431E-026   7.47455E-026   2.39758E-027
  2.63000E+002   7.48723E-026   7.25696E-026   2.30275E-027
  2.66100E+002   7.26386E-026   7.04289E-026   2.20966E-027
  2.69100E+002   7.05201E-026   6.83968E-026   2.12328E-027
  2.72300E+002   6.83336E-026   6.62978E-026   2.03582E-027
  2.75400E+002   6.63060E-026   6.43514E-026   1.95462E-027
  2.78600E+002   6.42299E-026   6.23546E-026   1.87524E-027
  2.81800E+002   6.22843E-026   6.04849E-026   1.79949E-027
  2.85100E+002   6.02965E-026   5.85715E-026   1.72500E-027
  2.88400E+002   5.83809E-026   5.67270E-026   1.65389E-027
  2.91700E+002   5.65133E-026   5.49269E-026   1.58638E-027
  2.95100E+002   5.47124E-026   5.31927E-026   1.51962E-027
  2.98500E+002   5.29102E-026   5.14535E-026   1.45671E-027
  3.02000E+002   5.11732E-026   4.97781E-026   1.39507E-027
  3.05500E+002   4.94932E-026   4.81571E-026   1.33611E-027
  3.09000E+002   4.78391E-026   4.65586E-026   1.28047E-027
  3.12600E+002   4.62490E-026   4.50233E-026   1.22570E-027
  3.16200E+002   4.46617E-026   4.34879E-026   1.17381E-027
  3.19900E+002   4.31390E-026   4.20160E-026   1.12295E-027
  3.23600E+002   4.16424E-026   4.05676E-026   1.07479E-027
  3.27300E+002   4.02262E-026   3.91972E-026   1.02901E-027
  3.31100E+002   3.88433E-026   3.78588E-026   9.84560E-028
  3.35000E+002   3.74506E-026   3.65097E-026   9.40975E-028
  3.38800E+002   3.61503E-026   3.52496E-026   9.00737E-028
  3.42800E+002   3.48273E-026   3.39668E-026   8.60560E-028
  3.46700E+002   3.36266E-026   3.28032E-026   8.23426E-028
  3.50800E+002   3.23940E-026   3.16076E-026   7.86418E-028
  3.54800E+002   3.12339E-026   3.04818E-026   7.52145E-028
  3.58900E+002   3.00944E-026   2.93755E-026   7.18885E-028
  3.63100E+002   2.89706E-026   2.82841E-026   6.86514E-028
  3.67300E+002   2.79103E-026   2.72544E-026   6.55963E-028
  3.71500E+002   2.69074E-026   2.62804E-026   6.26934E-028
  3.75800E+002   2.58888E-026   2.52901E-026   5.98707E-028
  3.80200E+002   2.49211E-026   2.43497E-026   5.71447E-028
  3.84600E+002   2.39635E-026   2.34178E-026   5.45630E-028
  3.89000E+002   2.30740E-026   2.25528E-026   5.21187E-028
  3.93500E+002   2.22019E-026   2.17044E-026   4.97492E-028
  3.98100E+002   2.13466E-026   2.08720E-026   4.74604E-028
  4.02700E+002   2.05288E-026   2.00759E-026   4.52931E-028
  4.07400E+002   1.97278E-026   1.92959E-026   4.31974E-028
  4.12100E+002   1.89743E-026   1.85621E-026   4.12182E-028
  4.16900E+002   1.82265E-026   1.78334E-026   3.93067E-028
  4.21700E+002   1.75101E-026   1.71351E-026   3.74993E-028
  4.26600E+002   1.68329E-026   1.64754E-026   3.57528E-028
  4.31500E+002   1.61753E-026   1.58342E-026   3.41028E-028
  4.36500E+002   1.55233E-026   1.51982E-026   3.25121E-028
  4.41600E+002   1.49084E-026   1.45986E-026   3.09800E-028
  4.46700E+002   1.43110E-026   1.40157E-026   2.95303E-028
  4.51900E+002   1.37389E-026   1.34575E-026   2.81387E-028
  4.57100E+002   1.31928E-026   1.29246E-026   2.68205E-028
  4.62400E+002   1.26531E-026   1.23976E-026   2.55541E-028
  4.67700E+002   1.21460E-026   1.19024E-026   2.43579E-028
  4.73100E+002   1.16607E-026   1.14287E-026   2.32049E-028
  4.78600E+002   1.11743E-026   1.09533E-026   2.20992E-028
  4.84200E+002   1.07170E-026   1.05067E-026   2.10362E-028
  4.89800E+002   1.02742E-026   1.00739E-026   2.00328E-028
  4.95500E+002   9.85153E-027   9.66083E-027   1.90695E-028
  5.01200E+002   9.44852E-027   9.26690E-027   1.81621E-028
  5.07000E+002   9.05177E-027   8.87888E-027   1.72899E-028
  5.12900E+002   8.67344E-027   8.50890E-027   1.64543E-028
  5.18800E+002   8.31920E-027   8.16254E-027   1.56659E-028
  5.24800E+002   7.96476E-027   7.81566E-027   1.49098E-028
  5.30900E+002   7.63289E-027   7.49104E-027   1.41850E-028
  5.37000E+002   7.31687E-027   7.18185E-027   1.35015E-028
  5.43200E+002   7.00644E-027   6.87797E-027   1.28474E-028
  5.49500E+002   6.71093E-027   6.58873E-027   1.22207E-028
  5.55900E+002   6.42117E-027   6.30495E-027   1.16213E-028
  5.62300E+002   6.14978E-027   6.03922E-027   1.10561E-028
  5.68800E+002   5.89227E-027   5.78712E-027   1.05159E-028
  5.75400E+002   5.63538E-027   5.53538E-027   9.99996E-029
  5.82100E+002   5.39560E-027   5.30055E-027   9.50505E-029
  5.88800E+002   5.16355E-027   5.07315E-027   9.04042E-029
  5.95700E+002   4.93729E-027   4.85140E-027   8.58926E-029
  6.02600E+002   4.72565E-027   4.64400E-027   8.16522E-029
  6.09500E+002   4.52455E-027   4.44689E-027   7.76554E-029
  6.16600E+002   4.32504E-027   4.25127E-027   7.37757E-029
  6.23700E+002   4.13846E-027   4.06832E-027   7.01387E-029
  6.31000E+002   3.95646E-027   3.88984E-027   6.66174E-029
  6.38300E+002   3.78417E-027   3.72086E-027   6.33055E-029
  6.45700E+002   3.61803E-027   3.55788E-027   6.01448E-029
  6.53100E+002   3.46306E-027   3.40589E-027   5.71728E-029
  6.60700E+002   3.30704E-027   3.25274E-027   5.42970E-029
  6.68300E+002   3.16389E-027   3.11230E-027   5.15971E-029
  6.76100E+002   3.02246E-027   2.97348E-027   4.89855E-029
  6.83900E+002   2.89037E-027   2.84383E-027   4.65388E-029
  6.91800E+002   2.76344E-027   2.71923E-027   4.42064E-029
  6.99800E+002   2.63977E-027   2.59778E-027   4.19825E-029
  7.08000E+002   2.52144E-027   2.48160E-027   3.98399E-029
  7.16100E+002   2.41053E-027   2.37268E-027   3.78520E-029
  7.24400E+002   2.30341E-027   2.26748E-027   3.59336E-029
  7.32800E+002   2.20014E-027   2.16603E-027   3.41155E-029
  7.41300E+002   2.10308E-027   2.07070E-027   3.23866E-029
  7.49900E+002   2.00681E-027   1.97608E-027   3.07380E-029
  7.58600E+002   1.91767E-027   1.88850E-027   2.91734E-029
  7.67400E+002   1.83226E-027   1.80458E-027   2.76840E-029
  7.76200E+002   1.75020E-027   1.72392E-027   2.62853E-029
  7.85200E+002   1.67023E-027   1.64528E-027   2.49458E-029
  7.94300E+002   1.59524E-027   1.57157E-027   2.36687E-029
  8.03500E+002   1.52243E-027   1.49997E-027   2.24583E-029
  8.12800E+002   1.45462E-027   1.43331E-027   2.13093E-029
  8.22200E+002   1.38902E-027   1.36879E-027   2.02228E-029
  8.31800E+002   1.32499E-027   1.30581E-027   1.91765E-029
  8.41400E+002   1.26538E-027   1.24719E-027   1.81937E-029
  8.51100E+002   1.20837E-027   1.19111E-027   1.72629E-029
  8.61000E+002   1.15254E-027   1.13616E-027   1.63732E-029
  8.71000E+002   1.10017E-027   1.08464E-027   1.55241E-029
  8.81000E+002   1.05061E-027   1.03588E-027   1.47313E-029
  8.91200E+002   1.00220E-027   9.88234E-028   1.39676E-029
  9.01600E+002   9.56201E-028   9.42959E-028   1.32425E-029
  9.12000E+002   9.12871E-028   9.00309E-028   1.25616E-029
  9.22600E+002   8.70436E-028   8.58528E-028   1.19081E-029
  9.33300E+002   8.30677E-028   8.19388E-028   1.12886E-029
  9.44100E+002   7.92710E-028   7.82005E-028   1.07054E-029
  9.55000E+002   7.56081E-028   7.45931E-028   1.01499E-029
  9.66000E+002   7.21605E-028   7.11979E-028   9.62552E-030
  9.77200E+002   6.88492E-028   6.79365E-028   9.12658E-030
  9.88500E+002   6.56535E-028   6.47884E-028   8.65087E-030
  1.00000E+003   6.26233E-028   6.18036E-028   8.19675E-030
  1.01200E+003   5.96359E-028   5.88604E-028   7.75482E-030
  1.02300E+003   5.70239E-028   5.62865E-028   7.37432E-030
  1.03500E+003   5.43654E-028   5.36669E-028   6.98463E-030
  1.04700E+003   5.18536E-028   5.11918E-028   6.61813E-030
  1.05900E+003   4.94575E-028   4.88299E-028   6.27537E-030
  1.07200E+003   4.70389E-028   4.64461E-028   5.92763E-030
  1.08400E+003   4.49330E-028   4.43703E-028   5.62724E-030
  1.09600E+003   4.29191E-028   4.23846E-028   5.34550E-030
  1.10900E+003   4.08846E-028   4.03788E-028   5.05766E-030
  1.12200E+003   3.89694E-028   3.84905E-028   4.78887E-030
  1.13500E+003   3.71411E-028   3.66874E-028   4.53688E-030
  1.14800E+003   3.54376E-028   3.50075E-028   4.30113E-030
  1.16100E+003   3.38270E-028   3.34190E-028   4.07912E-030
  1.17500E+003   3.21723E-028   3.17867E-028   3.85569E-030
  1.18800E+003   3.07409E-028   3.03748E-028   3.66113E-030
  1.20200E+003   2.92875E-028   2.89410E-028   3.46488E-030
  1.21600E+003   2.79007E-028   2.75726E-028   3.28082E-030
  1.23000E+003   2.66096E-028   2.62988E-028   3.10849E-030
  1.24400E+003   2.53895E-028   2.50949E-028   2.94676E-030
  1.25900E+003   2.41435E-028   2.38651E-028   2.78429E-030
  1.27400E+003   2.29853E-028   2.27220E-028   2.63290E-030
  1.28800E+003   2.19666E-028   2.17166E-028   2.50007E-030
  1.30300E+003   2.09211E-028   2.06844E-028   2.36716E-030
  1.31800E+003   1.99503E-028   1.97261E-028   2.24229E-030
  1.33400E+003   1.89764E-028   1.87646E-028   2.11765E-030
  1.34900E+003   1.81009E-028   1.79001E-028   2.00840E-030
  1.36500E+003   1.72344E-028   1.70445E-028   1.89892E-030
  1.38000E+003   1.64688E-028   1.62885E-028   1.80302E-030
  1.39600E+003   1.56867E-028   1.55160E-028   1.70702E-030
  1.41200E+003   1.49590E-028   1.47973E-028   1.61685E-030
  1.42900E+003   1.42314E-028   1.40786E-028   1.52751E-030
