# aeff[um]=   0.00200  comp=ad_s2  Teq[K]=  18.97544 (calc_Teq output)
# block 1 (GD): N=250   blocks 2-4 (MC fixed/2pass/buffered): N=600
# === GD block: T[K]   P(T_i)   dP/dlnT
  1.46113E+001   5.06297E-003   7.39764E-002
  1.47121E+001   4.92777E-003   7.24982E-002
  1.48137E+001   4.80060E-003   7.11149E-002
  1.49160E+001   4.67776E-003   6.97736E-002
  1.50190E+001   4.55476E-003   6.84080E-002
  1.51227E+001   4.43864E-003   6.71243E-002
  1.52271E+001   4.31713E-003   6.57374E-002
  1.53322E+001   4.20545E-003   6.44790E-002
  1.54381E+001   4.09681E-003   6.32471E-002
  1.55447E+001   3.99142E-003   6.20455E-002
  1.56520E+001   3.88638E-003   6.08298E-002
  1.57601E+001   3.78067E-003   5.95838E-002
  1.58689E+001   3.68404E-003   5.84617E-002
  1.59785E+001   3.58388E-003   5.72649E-002
  1.60888E+001   3.49432E-003   5.62195E-002
  1.61999E+001   3.40154E-003   5.51045E-002
  1.63117E+001   3.31264E-003   5.40349E-002
  1.64243E+001   3.22197E-003   5.29187E-002
  1.65377E+001   3.13702E-003   5.18794E-002
  1.66519E+001   3.05676E-003   5.09009E-002
  1.67669E+001   2.97762E-003   4.99255E-002
  1.68827E+001   2.89725E-003   4.89134E-002
  1.69992E+001   2.81912E-003   4.79230E-002
  1.71166E+001   2.74522E-003   4.69889E-002
  1.72348E+001   2.67273E-003   4.60639E-002
  1.73538E+001   2.60399E-003   4.51891E-002
  1.74736E+001   2.53416E-003   4.42809E-002
  1.75942E+001   2.46561E-003   4.33806E-002
  1.77157E+001   2.40035E-003   4.25239E-002
  1.78380E+001   2.33495E-003   4.16510E-002
  1.79612E+001   2.27764E-003   4.09092E-002
  1.80852E+001   2.21558E-003   4.00693E-002
  1.82101E+001   2.15671E-003   3.92738E-002
  1.83358E+001   2.09727E-003   3.84552E-002
  1.84624E+001   2.04248E-003   3.77091E-002
  1.85899E+001   1.98963E-003   3.69870E-002
  1.87182E+001   1.93588E-003   3.62363E-002
  1.88475E+001   1.88470E-003   3.55218E-002
  1.89776E+001   1.83333E-003   3.47923E-002
  1.91086E+001   1.78514E-003   3.41117E-002
  1.92405E+001   1.73690E-003   3.34189E-002
  1.93734E+001   1.69233E-003   3.27862E-002
  1.95072E+001   1.64616E-003   3.21119E-002
  1.96418E+001   1.60182E-003   3.14627E-002
  1.97775E+001   1.55872E-003   3.08276E-002
  1.99140E+001   1.51655E-003   3.02007E-002
  2.00515E+001   1.47795E-003   2.96351E-002
  2.01899E+001   1.43736E-003   2.90202E-002
  2.03293E+001   1.39866E-003   2.84340E-002
  2.04697E+001   1.36057E-003   2.78506E-002
  2.06110E+001   1.32423E-003   2.72939E-002
  2.07533E+001   1.28922E-003   2.67557E-002
  2.08966E+001   1.25398E-003   2.62041E-002
  2.10409E+001   1.22123E-003   2.56959E-002
  2.11862E+001   1.18688E-003   2.51456E-002
  2.13325E+001   1.15526E-003   2.46445E-002
  2.14798E+001   1.12378E-003   2.41386E-002
  2.16281E+001   1.09402E-003   2.36616E-002
  2.17774E+001   1.06478E-003   2.31881E-002
  2.19278E+001   1.03436E-003   2.26812E-002
  2.20791E+001   1.00746E-003   2.22439E-002
  2.22316E+001   9.79440E-004   2.17745E-002
  2.23851E+001   9.53741E-004   2.13496E-002
  2.25396E+001   9.27548E-004   2.09067E-002
  2.26953E+001   9.02085E-004   2.04731E-002
  2.28520E+001   8.77354E-004   2.00493E-002
  2.30097E+001   8.53025E-004   1.96279E-002
  2.31686E+001   8.30689E-004   1.92460E-002
  2.33286E+001   8.07679E-004   1.88420E-002
  2.34897E+001   7.86010E-004   1.84631E-002
  2.36518E+001   7.63954E-004   1.80689E-002
  2.38151E+001   7.43002E-004   1.76947E-002
  2.39796E+001   7.22886E-004   1.73345E-002
  2.41451E+001   7.03858E-004   1.69948E-002
  2.43118E+001   6.84065E-004   1.66309E-002
  2.44797E+001   6.65020E-004   1.62795E-002
  2.46487E+001   6.47072E-004   1.59495E-002
  2.48189E+001   6.28713E-004   1.56040E-002
  2.49903E+001   6.12453E-004   1.53054E-002
  2.51628E+001   5.95176E-004   1.49763E-002
  2.53365E+001   5.78792E-004   1.46646E-002
  2.55115E+001   5.62402E-004   1.43477E-002
  2.56876E+001   5.46702E-004   1.40435E-002
  2.58650E+001   5.32202E-004   1.37654E-002
  2.60436E+001   5.17106E-004   1.34673E-002
  2.62234E+001   5.02539E-004   1.31783E-002
  2.64044E+001   4.88500E-004   1.28986E-002
  2.65867E+001   4.74411E-004   1.26131E-002
  2.67703E+001   4.61383E-004   1.23514E-002
  2.69551E+001   4.48297E-004   1.20839E-002
  2.71412E+001   4.35426E-004   1.18180E-002
  2.73286E+001   4.23173E-004   1.15648E-002
  2.75173E+001   4.10733E-004   1.13023E-002
  2.77073E+001   3.99204E-004   1.10609E-002
  2.78986E+001   3.88172E-004   1.08295E-002
  2.80912E+001   3.76977E-004   1.05898E-002
  2.82852E+001   3.66376E-004   1.03631E-002
  2.84805E+001   3.55972E-004   1.01383E-002
  2.86771E+001   3.45785E-004   9.91615E-003
  2.88751E+001   3.36482E-004   9.71597E-003
  2.90745E+001   3.26662E-004   9.49755E-003
  2.92752E+001   3.17539E-004   9.29605E-003
  2.94774E+001   3.08392E-004   9.09059E-003
  2.96809E+001   2.99631E-004   8.89334E-003
  2.98858E+001   2.91595E-004   8.71456E-003
  3.00922E+001   2.83116E-004   8.51960E-003
  3.02999E+001   2.75207E-004   8.33876E-003
  3.05091E+001   2.66916E-004   8.14341E-003
  3.07198E+001   2.59447E-004   7.97016E-003
  3.09319E+001   2.52256E-004   7.80277E-003
  3.11455E+001   2.44865E-004   7.62644E-003
  3.13605E+001   2.37766E-004   7.45646E-003
  3.15770E+001   2.30968E-004   7.29330E-003
  3.17950E+001   2.24171E-004   7.12754E-003
  3.20146E+001   2.17817E-004   6.97334E-003
  3.22356E+001   2.11585E-004   6.82059E-003
  3.24582E+001   2.05398E-004   6.66687E-003
  3.26823E+001   1.99458E-004   6.51874E-003
  3.29079E+001   1.93445E-004   6.36590E-003
  3.31351E+001   1.87855E-004   6.22462E-003
  3.33639E+001   1.82591E-004   6.09195E-003
  3.35943E+001   1.77017E-004   5.94679E-003
  3.38262E+001   1.71845E-004   5.81287E-003
  3.40598E+001   1.66793E-004   5.68096E-003
  3.42950E+001   1.61623E-004   5.54287E-003
  3.45317E+001   1.57228E-004   5.42936E-003
  3.47702E+001   1.52355E-004   5.29740E-003
  3.50102E+001   1.47812E-004   5.17495E-003
  3.52520E+001   1.43327E-004   5.05258E-003
  3.54953E+001   1.39039E-004   4.93525E-003
  3.57404E+001   1.34936E-004   4.82269E-003
  3.59872E+001   1.30868E-004   4.70960E-003
  3.62357E+001   1.26842E-004   4.59621E-003
  3.64858E+001   1.22947E-004   4.48582E-003
  3.67378E+001   1.19156E-004   4.37754E-003
  3.69914E+001   1.15610E-004   4.27659E-003
  3.72468E+001   1.11936E-004   4.16926E-003
  3.75040E+001   1.08549E-004   4.07104E-003
  3.77629E+001   1.05117E-004   3.96954E-003
  3.80237E+001   1.01773E-004   3.86977E-003
  3.82862E+001   9.85958E-005   3.77486E-003
  3.85505E+001   9.55618E-005   3.68396E-003
  3.88167E+001   9.24689E-005   3.58934E-003
  3.90847E+001   8.95329E-005   3.49937E-003
  3.93546E+001   8.66425E-005   3.40979E-003
  3.96263E+001   8.38571E-005   3.32295E-003
  3.98999E+001   8.12813E-005   3.24312E-003
  4.01754E+001   7.85887E-005   3.15734E-003
  4.04528E+001   7.60760E-005   3.07749E-003
  4.07321E+001   7.35468E-005   2.99572E-003
  4.10133E+001   7.11271E-005   2.91716E-003
  4.12965E+001   6.89069E-005   2.84562E-003
  4.15816E+001   6.66262E-005   2.77043E-003
  4.18687E+001   6.44225E-005   2.69729E-003
  4.21578E+001   6.22302E-005   2.62349E-003
  4.24488E+001   6.01985E-005   2.55536E-003
  4.27419E+001   5.82238E-005   2.48860E-003
  4.30370E+001   5.62488E-005   2.42079E-003
  4.33342E+001   5.43519E-005   2.35530E-003
  4.36334E+001   5.25653E-005   2.29360E-003
  4.39346E+001   5.06854E-005   2.22685E-003
  4.42380E+001   4.90339E-005   2.16917E-003
  4.45434E+001   4.73465E-005   2.10898E-003
  4.48510E+001   4.57235E-005   2.05075E-003
  4.51606E+001   4.41319E-005   1.99303E-003
  4.54724E+001   4.25526E-005   1.93497E-003
  4.57864E+001   4.11082E-005   1.88220E-003
  4.61025E+001   3.97189E-005   1.83114E-003
  4.64208E+001   3.82899E-005   1.77745E-003
  4.67414E+001   3.69206E-005   1.72572E-003
  4.70641E+001   3.56030E-005   1.67563E-003
  4.73890E+001   3.43403E-005   1.62736E-003
  4.77162E+001   3.31299E-005   1.58083E-003
  4.80457E+001   3.19562E-005   1.53536E-003
  4.83774E+001   3.07508E-005   1.48765E-003
  4.87114E+001   2.96366E-005   1.44364E-003
  4.90477E+001   2.85617E-005   1.40089E-003
  4.93864E+001   2.74914E-005   1.35770E-003
  4.97274E+001   2.65087E-005   1.31821E-003
  5.00707E+001   2.54641E-005   1.27501E-003
  5.04164E+001   2.45256E-005   1.23650E-003
  5.07645E+001   2.35845E-005   1.19726E-003
  5.11150E+001   2.27077E-005   1.16071E-003
  5.14679E+001   2.18385E-005   1.12398E-003
  5.18233E+001   2.10021E-005   1.08840E-003
  5.21811E+001   2.01698E-005   1.05248E-003
  5.25414E+001   1.93933E-005   1.01895E-003
  5.29042E+001   1.86509E-005   9.86713E-004
  5.32694E+001   1.79183E-005   9.54499E-004
  5.36372E+001   1.72230E-005   9.23794E-004
  5.40076E+001   1.65213E-005   8.92274E-004
  5.43804E+001   1.58608E-005   8.62518E-004
  5.47559E+001   1.52437E-005   8.34686E-004
  5.51340E+001   1.46491E-005   8.07664E-004
  5.55146E+001   1.40470E-005   7.79813E-004
  5.58979E+001   1.34741E-005   7.53177E-004
  5.62839E+001   1.29286E-005   7.27671E-004
  5.66725E+001   1.24034E-005   7.02936E-004
  5.70638E+001   1.19090E-005   6.79576E-004
  5.74578E+001   1.14276E-005   6.56607E-004
  5.78545E+001   1.09461E-005   6.33285E-004
  5.82539E+001   1.04934E-005   6.11285E-004
  5.86561E+001   1.00729E-005   5.90841E-004
  5.90611E+001   9.66324E-006   5.70723E-004
  5.94689E+001   9.25626E-006   5.50461E-004
  5.98795E+001   8.87308E-006   5.31317E-004
  6.02929E+001   8.49797E-006   5.12368E-004
  6.07092E+001   8.15403E-006   4.95026E-004
  6.11284E+001   7.80847E-006   4.77320E-004
  6.15504E+001   7.48559E-006   4.60742E-004
  6.19754E+001   7.15971E-006   4.43727E-004
  6.24033E+001   6.85268E-006   4.27631E-004
  6.28342E+001   6.57043E-006   4.12849E-004
  6.32680E+001   6.29370E-006   3.98191E-004
  6.37048E+001   6.03124E-006   3.84220E-004
  6.41447E+001   5.76202E-006   3.69603E-004
  6.45876E+001   5.52075E-006   3.56572E-004
  6.50335E+001   5.29299E-006   3.44223E-004
  6.54825E+001   5.06319E-006   3.31551E-004
  6.59346E+001   4.85492E-006   3.20108E-004
  6.63899E+001   4.64206E-006   3.08186E-004
  6.68483E+001   4.44935E-006   2.97432E-004
  6.73098E+001   4.26152E-006   2.86843E-004
  6.77746E+001   4.08208E-006   2.76662E-004
  6.82425E+001   3.90976E-006   2.66812E-004
  6.87137E+001   3.74603E-006   2.57404E-004
  6.91881E+001   3.58722E-006   2.48194E-004
  6.96658E+001   3.44037E-006   2.39677E-004
  7.01468E+001   3.29828E-006   2.31364E-004
  7.06311E+001   3.16094E-006   2.23261E-004
  7.11188E+001   3.02561E-006   2.15178E-004
  7.16098E+001   2.90327E-006   2.07903E-004
  7.21043E+001   2.78452E-006   2.00776E-004
  7.26021E+001   2.67145E-006   1.93953E-004
  7.31034E+001   2.56424E-006   1.87455E-004
  7.36081E+001   2.45459E-006   1.80678E-004
  7.41163E+001   2.36042E-006   1.74946E-004
  7.46281E+001   2.26758E-006   1.69225E-004
  7.51433E+001   2.17492E-006   1.63431E-004
  7.56621E+001   2.08998E-006   1.58133E-004
  7.61845E+001   2.00392E-006   1.52668E-004
  7.67106E+001   1.92895E-006   1.47971E-004
  7.72402E+001   1.85116E-006   1.42984E-004
  7.77735E+001   1.78164E-006   1.38565E-004
  7.83105E+001   1.71251E-006   1.34108E-004
  7.88512E+001   1.64574E-006   1.29769E-004
  7.93956E+001   1.58308E-006   1.25690E-004
  7.99438E+001   1.52289E-006   1.21746E-004
  8.04957E+001   1.46494E-006   1.17922E-004
  8.10515E+001   1.41149E-006   1.14404E-004
  8.16111E+001   1.35512E-006   1.10593E-004
  8.21746E+001   1.30813E-006   1.07495E-004
  8.27420E+001   1.25852E-006   1.04133E-004
  8.33133E+001   1.21380E-006   1.01125E-004
  8.38885E+001   1.17010E-006   9.81582E-005
  8.44677E+001   1.12688E-006   9.51849E-005
  8.50509E+001   1.08787E-006   9.25242E-005
  8.56381E+001   1.04710E-006   8.96722E-005
  8.62294E+001   1.01078E-006   8.71593E-005
  8.68248E+001   9.76458E-007   8.47809E-005
  8.74242E+001   9.40310E-007   8.22061E-005
  8.80278E+001   9.09932E-007   8.00995E-005
  8.86356E+001   8.77008E-007   7.77343E-005
  8.92476E+001   8.48592E-007   7.57349E-005
  8.98638E+001   8.19169E-007   7.36138E-005
  9.04843E+001   7.90901E-007   7.15643E-005
  9.11090E+001   7.65846E-007   6.97756E-005
  9.17381E+001   7.38828E-007   6.77788E-005
  9.23715E+001   7.15022E-007   6.60477E-005
  9.30092E+001   6.92678E-007   6.44255E-005
  9.36514E+001   6.68145E-007   6.25729E-005
  9.42980E+001   6.46759E-007   6.09882E-005
  9.49491E+001   6.26424E-007   5.94785E-005
  9.56047E+001   6.06195E-007   5.79552E-005
  9.62648E+001   5.86312E-007   5.64413E-005
  9.69294E+001   5.66723E-007   5.49323E-005
  9.75986E+001   5.48463E-007   5.35293E-005
  9.82725E+001   5.30259E-007   5.21100E-005
  9.89510E+001   5.13679E-007   5.08292E-005
  9.96342E+001   4.96314E-007   4.94500E-005
  1.00322E+002   4.79822E-007   4.81368E-005
  1.01015E+002   4.64239E-007   4.68951E-005
  1.01712E+002   4.49122E-007   4.56813E-005
  1.02415E+002   4.34349E-007   4.44837E-005
  1.03122E+002   4.20004E-007   4.33116E-005
  1.03834E+002   4.05858E-007   4.21418E-005
  1.04551E+002   3.92577E-007   4.10442E-005
  1.05272E+002   3.79268E-007   3.99265E-005
  1.05999E+002   3.66248E-007   3.88221E-005
  1.06731E+002   3.53796E-007   3.77611E-005
  1.07468E+002   3.41126E-007   3.66603E-005
  1.08210E+002   3.29023E-007   3.56036E-005
  1.08957E+002   3.16711E-007   3.45080E-005
  1.09709E+002   3.05235E-007   3.34872E-005
  1.10467E+002   2.92998E-007   3.23666E-005
  1.11230E+002   2.81178E-007   3.12754E-005
  1.11998E+002   2.69892E-007   3.02273E-005
  1.12771E+002   2.57442E-007   2.90321E-005
  1.13550E+002   2.46003E-007   2.79336E-005
  1.14333E+002   2.33799E-007   2.67311E-005
  1.15123E+002   2.22090E-007   2.55677E-005
  1.15918E+002   2.09903E-007   2.43315E-005
  1.16718E+002   1.98170E-007   2.31301E-005
  1.17524E+002   1.86205E-007   2.18836E-005
  1.18335E+002   1.74526E-007   2.06527E-005
  1.19152E+002   1.62402E-007   1.93506E-005
  1.19975E+002   1.50860E-007   1.80995E-005
  1.20803E+002   1.39753E-007   1.68827E-005
  1.21638E+002   1.28860E-007   1.56742E-005
  1.22477E+002   1.18270E-007   1.44854E-005
  1.23323E+002   1.08143E-007   1.33365E-005
  1.24175E+002   9.80457E-008   1.21748E-005
  1.25032E+002   8.87050E-008   1.10910E-005
  1.25895E+002   7.98157E-008   1.00484E-005
  1.26764E+002   7.08258E-008   8.97820E-006
  1.27640E+002   6.24805E-008   7.97500E-006
  1.28521E+002   5.44909E-008   7.00323E-006
  1.29408E+002   4.69302E-008   6.07316E-006
  1.30302E+002   4.00299E-008   5.21597E-006
  1.31201E+002   3.38654E-008   4.44320E-006
  1.32107E+002   2.81984E-008   3.72523E-006
  1.33019E+002   2.31963E-008   3.08556E-006
  1.33938E+002   1.86130E-008   2.49298E-006
  1.34863E+002   1.45647E-008   1.96423E-006
  1.35794E+002   1.08724E-008   1.47640E-006
  1.36731E+002   7.56224E-009   1.03400E-006
  1.37675E+002   4.65084E-009   6.40307E-007
  1.38626E+002   1.84112E-009   2.55227E-007
  1.39583E+002   1.43673E-011   2.00543E-009
  1.40547E+002   5.48620E-012   7.71070E-010
  1.41517E+002   3.76565E-012   5.32905E-010
  1.42494E+002   1.84710E-012   2.63202E-010
  1.43478E+002   2.46251E-012   3.53317E-010
  1.44469E+002   1.82186E-012   2.63202E-010
  1.45466E+002   1.72158E-012   2.50432E-010
  1.46471E+002   1.70977E-012   2.50432E-010
  1.47482E+002   2.62168E-012   3.86650E-010
  1.48500E+002   2.04223E-012   3.03272E-010
  1.49525E+002   1.51097E-012   2.25928E-010
  1.50558E+002   1.50061E-012   2.25928E-010
  1.51597E+002   1.97596E-012   2.99551E-010
  1.52644E+002   1.46449E-012   2.23546E-010
  1.53698E+002   4.79006E-013   7.36224E-011
  1.54759E+002   0.00000E+000   0.00000E+000
  1.55828E+002   0.00000E+000   0.00000E+000
  1.56904E+002   0.00000E+000   0.00000E+000
  1.57987E+002   0.00000E+000   0.00000E+000
  1.59078E+002   0.00000E+000   0.00000E+000
  1.60176E+002   0.00000E+000   0.00000E+000
# === MC buffered block (log=T, range=[  2.7253E+00,  1.5307E+02 K], n_samp=200000, buf_full=T)
#     T_mid[K]   dP/dT [1/K]   dP/dlnT
  2.59799E+000   0.00000E+000   0.00000E+000
  2.61593E+000   0.00000E+000   0.00000E+000
  2.63399E+000   0.00000E+000   0.00000E+000
  2.65217E+000   0.00000E+000   0.00000E+000
  2.67049E+000   0.00000E+000   0.00000E+000
  2.68892E+000   0.00000E+000   0.00000E+000
  2.70749E+000   0.00000E+000   0.00000E+000
  2.72618E+000   0.00000E+000   0.00000E+000
  2.74501E+000   8.72297E-002   2.39447E-001
  2.76396E+000   1.85633E-001   5.13083E-001
  2.78304E+000   2.77624E-001   7.72642E-001
  2.80226E+000   3.45446E-001   9.68031E-001
  2.82161E+000   3.23764E-001   9.13537E-001
  2.84109E+000   2.88940E-001   8.20905E-001
  2.86070E+000   2.65452E-001   7.59380E-001
  2.88045E+000   2.69101E-001   7.75134E-001
  2.90034E+000   2.41097E-001   6.99264E-001
  2.92037E+000   2.36024E-001   6.89278E-001
  2.94053E+000   2.31376E-001   6.80369E-001
  2.96083E+000   2.23111E-001   6.60595E-001
  2.98128E+000   2.19621E-001   6.54753E-001
  3.00186E+000   2.62396E-001   7.87677E-001
  3.02259E+000   2.37989E-001   7.19345E-001
  3.04346E+000   2.71827E-001   8.27297E-001
  3.06447E+000   2.45066E-001   7.50998E-001
  3.08563E+000   2.32490E-001   7.17380E-001
  3.10693E+000   2.30434E-001   7.15944E-001
  3.12838E+000   2.84725E-001   8.90729E-001
  3.14998E+000   2.07935E-001   6.54994E-001
  3.17173E+000   2.54727E-001   8.07927E-001
  3.19363E+000   2.59881E-001   8.29965E-001
  3.21568E+000   2.38445E-001   7.66764E-001
  3.23788E+000   2.40174E-001   7.77656E-001
  3.26024E+000   2.41009E-001   7.85747E-001
  3.28275E+000   2.64981E-001   8.69869E-001
  3.30542E+000   2.70281E-001   8.93393E-001
  3.32824E+000   2.48192E-001   8.26042E-001
  3.35122E+000   2.98244E-001   9.99484E-001
  3.37436E+000   2.92322E-001   9.86399E-001
  3.39765E+000   2.84526E-001   9.66724E-001
  3.42111E+000   2.80021E-001   9.57986E-001
  3.44473E+000   3.10609E-001   1.06997E+000
  3.46852E+000   3.08590E-001   1.07035E+000
  3.49246E+000   2.96344E-001   1.03497E+000
  3.51658E+000   2.91670E-001   1.02568E+000
  3.54086E+000   2.93675E-001   1.03986E+000
  3.56531E+000   2.94651E-001   1.05052E+000
  3.58992E+000   3.22336E-001   1.15716E+000
  3.61471E+000   2.92828E-001   1.05849E+000
  3.63967E+000   2.71304E-001   9.87457E-001
  3.66480E+000   2.90731E-001   1.06547E+000
  3.69010E+000   2.98897E-001   1.10296E+000
  3.71558E+000   3.00775E-001   1.11755E+000
  3.74123E+000   2.77460E-001   1.03805E+000
  3.76706E+000   2.61435E-001   9.84845E-001
  3.79307E+000   2.81553E-001   1.06795E+000
  3.81926E+000   2.74743E-001   1.04932E+000
  3.84563E+000   3.03236E-001   1.16613E+000
  3.87218E+000   2.71782E-001   1.05239E+000
  3.89892E+000   2.67077E-001   1.04131E+000
  3.92584E+000   2.72590E-001   1.07014E+000
  3.95294E+000   2.76030E-001   1.09113E+000
  3.98024E+000   2.94793E-001   1.17335E+000
  4.00772E+000   2.63306E-001   1.05526E+000
  4.03539E+000   2.54221E-001   1.02588E+000
  4.06325E+000   2.53597E-001   1.03043E+000
  4.09130E+000   2.63622E-001   1.07856E+000
  4.11955E+000   2.75639E-001   1.13551E+000
  4.14799E+000   2.51670E-001   1.04393E+000
  4.17663E+000   2.43296E-001   1.01616E+000
  4.20547E+000   2.50453E-001   1.05327E+000
  4.23451E+000   2.48842E-001   1.05372E+000
  4.26374E+000   2.54801E-001   1.08641E+000
  4.29318E+000   2.41211E-001   1.03557E+000
  4.32283E+000   2.31638E-001   1.00133E+000
  4.35267E+000   2.38192E-001   1.03677E+000
  4.38272E+000   2.45276E-001   1.07498E+000
  4.41298E+000   2.23188E-001   9.84925E-001
  4.44345E+000   2.40561E-001   1.06892E+000
  4.47413E+000   2.19594E-001   9.82497E-001
  4.50502E+000   2.14607E-001   9.66813E-001
  4.53613E+000   2.18370E-001   9.90559E-001
  4.56745E+000   2.16422E-001   9.88501E-001
  4.59898E+000   2.24111E-001   1.03069E+000
  4.63074E+000   2.09403E-001   9.69690E-001
  4.66271E+000   2.07151E-001   9.65888E-001
  4.69490E+000   2.07555E-001   9.74454E-001
  4.72732E+000   2.02511E-001   9.57338E-001
  4.75996E+000   2.12289E-001   1.01049E+000
  4.79282E+000   1.95832E-001   9.38590E-001
  4.82591E+000   1.91822E-001   9.25719E-001
  4.85923E+000   1.89021E-001   9.18497E-001
  4.89279E+000   1.89789E-001   9.28598E-001
  4.92657E+000   1.93464E-001   9.53114E-001
  4.96058E+000   1.90183E-001   9.43423E-001
  4.99483E+000   1.75883E-001   8.78508E-001
  5.02932E+000   1.74021E-001   8.75206E-001
  5.06404E+000   1.80778E-001   9.15467E-001
  5.09901E+000   1.77639E-001   9.05784E-001
  5.13421E+000   1.78021E-001   9.14002E-001
  5.16966E+000   1.64637E-001   8.51121E-001
  5.20536E+000   1.63719E-001   8.52217E-001
  5.24130E+000   1.65531E-001   8.67597E-001
  5.27748E+000   1.68112E-001   8.87211E-001
  5.31392E+000   1.54204E-001   8.19430E-001
  5.35061E+000   1.62368E-001   8.68770E-001
  5.38755E+000   1.49334E-001   8.04545E-001
  5.42475E+000   1.49533E-001   8.11180E-001
  5.46221E+000   1.45535E-001   7.94941E-001
  5.49992E+000   1.47103E-001   8.09054E-001
  5.53789E+000   1.44727E-001   8.01486E-001
  5.57613E+000   1.37279E-001   7.65488E-001
  5.61463E+000   1.33982E-001   7.52259E-001
  5.65340E+000   1.36041E-001   7.69096E-001
  5.69243E+000   1.33058E-001   7.57425E-001
  5.73173E+000   1.33911E-001   7.67545E-001
  5.77131E+000   1.28552E-001   7.41917E-001
  5.81115E+000   1.20069E-001   6.97743E-001
  5.85128E+000   1.25816E-001   7.36186E-001
  5.89168E+000   1.20460E-001   7.09712E-001
  5.93235E+000   1.21123E-001   7.18546E-001
  5.97331E+000   1.19672E-001   7.14841E-001
  6.01456E+000   1.10461E-001   6.64375E-001
  6.05608E+000   1.08896E-001   6.59486E-001
  6.09790E+000   1.10001E-001   6.70776E-001
  6.14000E+000   1.07729E-001   6.61457E-001
  6.18239E+000   1.07745E-001   6.66125E-001
  6.22508E+000   1.04118E-001   6.48144E-001
  6.26806E+000   9.80107E-002   6.14338E-001
  6.31134E+000   9.64292E-002   6.08598E-001
  6.35491E+000   9.92225E-002   6.30551E-001
  6.39879E+000   9.39199E-002   6.00975E-001
  6.44297E+000   9.48266E-002   6.10966E-001
  6.48745E+000   8.88141E-002   5.76178E-001
  6.53225E+000   8.55891E-002   5.59090E-001
  6.57735E+000   8.73823E-002   5.74745E-001
  6.62276E+000   8.59163E-002   5.69004E-001
  6.66849E+000   8.31964E-002   5.54795E-001
  6.71453E+000   8.35045E-002   5.60694E-001
  6.76089E+000   7.83341E-002   5.29609E-001
  6.80757E+000   7.68717E-002   5.23310E-001
  6.85457E+000   7.47143E-002   5.12135E-001
  6.90190E+000   7.71593E-002   5.32547E-001
  6.94955E+000   7.40206E-002   5.14411E-001
  6.99753E+000   7.08900E-002   4.96056E-001
  7.04585E+000   6.85416E-002   4.82935E-001
  7.09450E+000   6.91237E-002   4.90399E-001
  7.14348E+000   6.73209E-002   4.80906E-001
  7.19280E+000   6.78804E-002   4.88251E-001
  7.24246E+000   6.47988E-002   4.69304E-001
  7.29247E+000   6.13486E-002   4.47383E-001
  7.34282E+000   6.06539E-002   4.45371E-001
  7.39352E+000   6.09710E-002   4.50791E-001
  7.44456E+000   5.96206E-002   4.43851E-001
  7.49596E+000   5.97441E-002   4.47840E-001
  7.54772E+000   5.48724E-002   4.14162E-001
  7.59983E+000   5.42807E-002   4.12525E-001
  7.65230E+000   5.42369E-002   4.15038E-001
  7.70514E+000   5.38190E-002   4.14684E-001
  7.75834E+000   5.28668E-002   4.10160E-001
  7.81191E+000   5.11453E-002   3.99543E-001
  7.86584E+000   4.86856E-002   3.82954E-001
  7.92015E+000   4.78631E-002   3.79084E-001
  7.97484E+000   4.74743E-002   3.78601E-001
  8.02990E+000   4.64772E-002   3.73208E-001
  8.08534E+000   4.60032E-002   3.71952E-001
  8.14116E+000   4.33345E-002   3.52794E-001
  8.19737E+000   4.14353E-002   3.39661E-001
  8.25397E+000   4.22234E-002   3.48512E-001
  8.31096E+000   4.10092E-002   3.40827E-001
  8.36834E+000   3.99478E-002   3.34298E-001
  8.42612E+000   3.99019E-002   3.36219E-001
  8.48430E+000   3.70050E-002   3.13962E-001
  8.54288E+000   3.75893E-002   3.21121E-001
  8.60186E+000   3.61116E-002   3.10627E-001
  8.66125E+000   3.67020E-002   3.17886E-001
  8.72105E+000   3.55800E-002   3.10295E-001
  8.78127E+000   3.30497E-002   2.90219E-001
  8.84190E+000   3.32345E-002   2.93857E-001
  8.90294E+000   3.27664E-002   2.91718E-001
  8.96441E+000   3.18414E-002   2.85440E-001
  9.02631E+000   3.12786E-002   2.82331E-001
  9.08863E+000   3.02825E-002   2.75227E-001
  9.15138E+000   2.90322E-002   2.65685E-001
  9.21457E+000   2.86258E-002   2.63775E-001
  9.27819E+000   2.84473E-002   2.63940E-001
  9.34225E+000   2.70251E-002   2.52476E-001
  9.40675E+000   2.74036E-002   2.57780E-001
  9.47170E+000   2.56468E-002   2.42919E-001
  9.53710E+000   2.48806E-002   2.37289E-001
  9.60294E+000   2.49982E-002   2.40057E-001
  9.66925E+000   2.39525E-002   2.31603E-001
  9.73601E+000   2.36259E-002   2.30022E-001
  9.80323E+000   2.31714E-002   2.27155E-001
  9.87091E+000   2.17610E-002   2.14802E-001
  9.93907E+000   2.19100E-002   2.17766E-001
  1.00077E+001   2.12478E-002   2.12642E-001
  1.00768E+001   2.07914E-002   2.09510E-001
  1.01464E+001   2.04266E-002   2.07256E-001
  1.02164E+001   1.91623E-002   1.95771E-001
  1.02870E+001   1.90756E-002   1.96230E-001
  1.03580E+001   1.86496E-002   1.93172E-001
  1.04295E+001   1.85536E-002   1.93505E-001
