# DL07 PAH, neutral: the DL07 absorption cross sections (not Mie)
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1823
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_abs
  3.517163E-003  2.511886E-001  8.604148E-001
  3.517163E-003  2.818383E-001  8.835269E-001
  3.517163E-003  3.162278E-001  9.035671E-001
  3.517163E-003  3.548134E-001  9.206442E-001
  3.517163E-003  3.981072E-001  9.349634E-001
  3.517163E-003  4.466836E-001  9.467997E-001
  3.517163E-003  5.011872E-001  9.564677E-001
  3.517163E-003  5.623413E-001  9.642920E-001
  3.517163E-003  6.309573E-001  9.705834E-001
  3.517163E-003  7.079458E-001  9.756225E-001
  3.517163E-003  7.943282E-001  9.796511E-001
  3.517163E-003  8.912509E-001  9.828710E-001
  3.517163E-003  1.000000E+000  9.854465E-001
  3.517163E-003  1.122018E+000  9.875097E-001
  3.517163E-003  1.258925E+000  9.891661E-001
  3.517163E-003  1.412538E+000  9.904991E-001
  3.517163E-003  1.584893E+000  9.915752E-001
  3.517163E-003  1.778279E+000  9.924467E-001
  3.517163E-003  1.995262E+000  9.931554E-001
  3.517163E-003  2.238721E+000  9.937340E-001
  3.517163E-003  2.511886E+000  9.942084E-001
  3.517163E-003  2.818383E+000  9.945993E-001
  3.517163E-003  3.162278E+000  9.949229E-001
  3.517163E-003  3.548134E+000  9.951919E-001
  3.517163E-003  3.981072E+000  9.954164E-001
  3.517163E-003  4.466836E+000  9.956047E-001
  3.517163E-003  5.011872E+000  9.957631E-001
  3.518161E-003  3.548134E-004  3.391123E-003
  3.518161E-003  3.981072E-004  3.803528E-003
  3.518161E-003  4.466836E-004  4.265801E-003
  3.518161E-003  5.011872E-004  4.783925E-003
  3.518161E-003  5.623413E-004  5.364625E-003
  3.518161E-003  6.309573E-004  6.015470E-003
  3.518161E-003  7.079458E-004  6.744990E-003
  3.518161E-003  7.943282E-004  7.562777E-003
  3.518161E-003  8.912509E-004  8.479536E-003
  3.518161E-003  1.000000E-003  9.507061E-003
  3.518161E-003  1.122018E-003  1.065817E-002
  3.518161E-003  1.258925E-003  1.194678E-002
  3.518161E-003  1.412538E-003  1.338852E-002
  3.518161E-003  1.584893E-003  1.500182E-002
  3.518161E-003  1.778279E-003  1.680868E-002
  3.518161E-003  1.995262E-003  1.883312E-002
  3.518161E-003  2.238721E-003  2.109868E-002
  3.518161E-003  2.511886E-003  2.363112E-002
  3.518161E-003  2.818383E-003  2.646440E-002
  3.518161E-003  3.162278E-003  2.963335E-002
  3.518161E-003  3.548134E-003  3.317257E-002
  3.518161E-003  3.981072E-003  3.712814E-002
  3.518161E-003  4.466836E-003  4.154245E-002
  3.518161E-003  5.011872E-003  4.646948E-002
  3.518161E-003  5.623413E-003  5.196234E-002
  3.518161E-003  6.309573E-003  5.808243E-002
  3.518161E-003  7.079458E-003  6.489617E-002
  3.518161E-003  7.943282E-003  7.247459E-002
  3.518161E-003  8.912509E-003  8.089453E-002
  3.518161E-003  1.000000E-002  9.023861E-002
  3.518161E-003  1.122018E-002  1.005942E-001
  3.518161E-003  1.258925E-002  1.120536E-001
  3.518161E-003  1.412538E-002  1.247137E-001
  3.518161E-003  1.584893E-002  1.386742E-001
  3.518161E-003  1.778279E-002  1.540364E-001
  3.518161E-003  1.995262E-002  1.709018E-001
  3.518161E-003  2.238721E-002  1.893687E-001
  3.518161E-003  2.511886E-002  2.095306E-001
  3.518161E-003  2.818383E-002  2.314709E-001
  3.518161E-003  3.162278E-002  2.552599E-001
  3.518161E-003  3.548134E-002  2.809483E-001
  3.518161E-003  3.981072E-002  3.085623E-001
  3.518161E-003  4.466836E-002  3.380965E-001
  3.518161E-003  5.011872E-002  3.695071E-001
  3.518161E-003  5.623413E-002  4.027050E-001
  3.518161E-003  6.309573E-002  4.375492E-001
  3.518161E-003  7.079458E-002  4.738410E-001
  3.518161E-003  7.943282E-002  5.113203E-001
  3.518161E-003  8.912509E-002  5.496642E-001
  3.518161E-003  1.000000E-001  5.884897E-001
  3.518161E-003  1.122018E-001  6.273600E-001
  3.518161E-003  1.258925E-001  6.657970E-001
  3.518161E-003  1.412538E-001  7.032982E-001
  3.518161E-003  1.584893E-001  7.393593E-001
  3.518161E-003  1.778279E-001  7.735006E-001
  3.518161E-003  1.995262E-001  8.052948E-001
  3.518161E-003  2.238721E-001  8.343946E-001
  3.518161E-003  2.511886E-001  8.605553E-001
  3.518161E-003  2.818383E-001  8.836497E-001
  3.518161E-003  3.162278E-001  9.036726E-001
  3.518161E-003  3.548134E-001  9.207332E-001
  3.518161E-003  3.981072E-001  9.350374E-001
  3.518161E-003  4.466836E-001  9.468604E-001
  3.518161E-003  5.011872E-001  9.565170E-001
  3.518161E-003  5.623413E-001  9.643317E-001
  3.518161E-003  6.309573E-001  9.706153E-001
  3.518161E-003  7.079458E-001  9.756479E-001
  3.518161E-003  7.943282E-001  9.796714E-001
  3.518161E-003  8.912509E-001  9.828872E-001
  3.518161E-003  1.000000E+000  9.854595E-001
  3.518161E-003  1.122018E+000  9.875202E-001
  3.518161E-003  1.258925E+000  9.891745E-001
  3.518161E-003  1.412538E+000  9.905059E-001
  3.518161E-003  1.584893E+000  9.915807E-001
  3.518161E-003  1.778279E+000  9.924513E-001
  3.518161E-003  1.995262E+000  9.931591E-001
  3.518161E-003  2.238721E+000  9.937371E-001
  3.518161E-003  2.511886E+000  9.942110E-001
  3.518161E-003  2.818383E+000  9.946015E-001
  3.518161E-003  3.162278E+000  9.949247E-001
  3.518161E-003  3.548134E+000  9.951935E-001
  3.518161E-003  3.981072E+000  9.954178E-001
  3.518161E-003  4.466836E+000  9.956059E-001
  3.518161E-003  5.011872E+000  9.957641E-001
  3.518660E-003  3.548134E-004  3.392240E-003
  3.518660E-003  3.981072E-004  3.804780E-003
  3.518660E-003  4.466836E-004  4.267205E-003
  3.518660E-003  5.011872E-004  4.785500E-003
  3.518660E-003  5.623413E-004  5.366391E-003
  3.518660E-003  6.309573E-004  6.017449E-003
  3.518660E-003  7.079458E-004  6.747208E-003
  3.518660E-003  7.943282E-004  7.565262E-003
  3.518660E-003  8.912509E-004  8.482320E-003
  3.518660E-003  1.000000E-003  9.510180E-003
  3.518660E-003  1.122018E-003  1.066166E-002
  3.518660E-003  1.258925E-003  1.195070E-002
  3.518660E-003  1.412538E-003  1.339290E-002
  3.518660E-003  1.584893E-003  1.500673E-002
  3.518660E-003  1.778279E-003  1.681417E-002
  3.518660E-003  1.995262E-003  1.883927E-002
  3.518660E-003  2.238721E-003  2.110556E-002
  3.518660E-003  2.511886E-003  2.363881E-002
  3.518660E-003  2.818383E-003  2.647299E-002
  3.518660E-003  3.162278E-003  2.964295E-002
  3.518660E-003  3.548134E-003  3.318329E-002
  3.518660E-003  3.981072E-003  3.714011E-002
  3.518660E-003  4.466836E-003  4.155580E-002
  3.518660E-003  5.011872E-003  4.648437E-002
  3.518660E-003  5.623413E-003  5.197893E-002
  3.518660E-003  6.309573E-003  5.810091E-002
  3.518660E-003  7.079458E-003  6.491673E-002
  3.518660E-003  7.943282E-003  7.249743E-002
  3.518660E-003  8.912509E-003  8.091989E-002
  3.518660E-003  1.000000E-002  9.026673E-002
  3.518660E-003  1.122018E-002  1.006254E-001
  3.518660E-003  1.258925E-002  1.120880E-001
  3.518660E-003  1.412538E-002  1.247517E-001
  3.518660E-003  1.584893E-002  1.387161E-001
  3.518660E-003  1.778279E-002  1.540824E-001
  3.518660E-003  1.995262E-002  1.709522E-001
  3.518660E-003  2.238721E-002  1.894239E-001
  3.518660E-003  2.511886E-002  2.095906E-001
  3.518660E-003  2.818383E-002  2.315362E-001
  3.518660E-003  3.162278E-002  2.553305E-001
  3.518660E-003  3.548134E-002  2.810243E-001
  3.518660E-003  3.981072E-002  3.086439E-001
  3.518660E-003  4.466836E-002  3.381835E-001
  3.518660E-003  5.011872E-002  3.695994E-001
  3.518660E-003  5.623413E-002  4.028022E-001
  3.518660E-003  6.309573E-002  4.376508E-001
  3.518660E-003  7.079458E-002  4.739464E-001
  3.518660E-003  7.943282E-002  5.114286E-001
  3.518660E-003  8.912509E-002  5.497745E-001
  3.518660E-003  1.000000E-001  5.886007E-001
  3.518660E-003  1.122018E-001  6.274705E-001
  3.518660E-003  1.258925E-001  6.659055E-001
  3.518660E-003  1.412538E-001  7.034033E-001
  3.518660E-003  1.584893E-001  7.394596E-001
  3.518660E-003  1.778279E-001  7.735947E-001
  3.518660E-003  1.995262E-001  8.053817E-001
  3.518660E-003  2.238721E-001  8.344734E-001
  3.518660E-003  2.511886E-001  8.606255E-001
  3.518660E-003  2.818383E-001  8.837110E-001
  3.518660E-003  3.162278E-001  9.037252E-001
  3.518660E-003  3.548134E-001  9.207777E-001
  3.518660E-003  3.981072E-001  9.350744E-001
  3.518660E-003  4.466836E-001  9.468907E-001
  3.518660E-003  5.011872E-001  9.565416E-001
  3.518660E-003  5.623413E-001  9.643515E-001
  3.518660E-003  6.309573E-001  9.706311E-001
  3.518660E-003  7.079458E-001  9.756606E-001
  3.518660E-003  7.943282E-001  9.796816E-001
  3.518660E-003  8.912509E-001  9.828953E-001
  3.518660E-003  1.000000E+000  9.854660E-001
  3.518660E-003  1.122018E+000  9.875254E-001
  3.518660E-003  1.258925E+000  9.891787E-001
  3.518660E-003  1.412538E+000  9.905093E-001
  3.518660E-003  1.584893E+000  9.915835E-001
  3.518660E-003  1.778279E+000  9.924535E-001
  3.518660E-003  1.995262E+000  9.931610E-001
  3.518660E-003  2.238721E+000  9.937386E-001
  3.518660E-003  2.511886E+000  9.942123E-001
  3.518660E-003  2.818383E+000  9.946026E-001
  3.518660E-003  3.162278E+000  9.949257E-001
  3.518660E-003  3.548134E+000  9.951942E-001
  3.518660E-003  3.981072E+000  9.954185E-001
  3.518660E-003  4.466836E+000  9.956065E-001
  3.518660E-003  5.011872E+000  9.957646E-001
  3.518960E-003  3.548134E-004  3.392911E-003
  3.518960E-003  3.981072E-004  3.805533E-003
  3.518960E-003  4.466836E-004  4.268049E-003
  3.518960E-003  5.011872E-004  4.786446E-003
  3.518960E-003  5.623413E-004  5.367452E-003
  3.518960E-003  6.309573E-004  6.018638E-003
  3.518960E-003  7.079458E-004  6.748540E-003
  3.518960E-003  7.943282E-004  7.566755E-003
  3.518960E-003  8.912509E-004  8.483993E-003
  3.518960E-003  1.000000E-003  9.512055E-003
  3.518960E-003  1.122018E-003  1.066376E-002
  3.518960E-003  1.258925E-003  1.195305E-002
  3.518960E-003  1.412538E-003  1.339554E-002
  3.518960E-003  1.584893E-003  1.500968E-002
  3.518960E-003  1.778279E-003  1.681747E-002
  3.518960E-003  1.995262E-003  1.884296E-002
  3.518960E-003  2.238721E-003  2.110969E-002
  3.518960E-003  2.511886E-003  2.364343E-002
  3.518960E-003  2.818383E-003  2.647815E-002
  3.518960E-003  3.162278E-003  2.964872E-002
  3.518960E-003  3.548134E-003  3.318973E-002
  3.518960E-003  3.981072E-003  3.714730E-002
  3.518960E-003  4.466836E-003  4.156383E-002
  3.518960E-003  5.011872E-003  4.649332E-002
  3.518960E-003  5.623413E-003  5.198890E-002
  3.518960E-003  6.309573E-003  5.811201E-002
  3.518960E-003  7.079458E-003  6.492908E-002
  3.518960E-003  7.943282E-003  7.251116E-002
  3.518960E-003  8.912509E-003  8.093513E-002
  3.518960E-003  1.000000E-002  9.028363E-002
  3.518960E-003  1.122018E-002  1.006441E-001
  3.518960E-003  1.258925E-002  1.121087E-001
  3.518960E-003  1.412538E-002  1.247745E-001
  3.518960E-003  1.584893E-002  1.387412E-001
  3.518960E-003  1.778279E-002  1.541101E-001
  3.518960E-003  1.995262E-002  1.709825E-001
  3.518960E-003  2.238721E-002  1.894570E-001
  3.518960E-003  2.511886E-002  2.096268E-001
  3.518960E-003  2.818383E-002  2.315754E-001
  3.518960E-003  3.162278E-002  2.553729E-001
  3.518960E-003  3.548134E-002  2.810701E-001
  3.518960E-003  3.981072E-002  3.086929E-001
  3.518960E-003  4.466836E-002  3.382358E-001
  3.518960E-003  5.011872E-002  3.696548E-001
  3.518960E-003  5.623413E-002  4.028606E-001
  3.518960E-003  6.309573E-002  4.377119E-001
  3.518960E-003  7.079458E-002  4.740097E-001
  3.518960E-003  7.943282E-002  5.114937E-001
  3.518960E-003  8.912509E-002  5.498407E-001
  3.518960E-003  1.000000E-001  5.886674E-001
  3.518960E-003  1.122018E-001  6.275369E-001
  3.518960E-003  1.258925E-001  6.659707E-001
  3.518960E-003  1.412538E-001  7.034665E-001
  3.518960E-003  1.584893E-001  7.395198E-001
  3.518960E-003  1.778279E-001  7.736513E-001
  3.518960E-003  1.995262E-001  8.054338E-001
  3.518960E-003  2.238721E-001  8.345207E-001
  3.518960E-003  2.511886E-001  8.606676E-001
  3.518960E-003  2.818383E-001  8.837479E-001
  3.518960E-003  3.162278E-001  9.037568E-001
  3.518960E-003  3.548134E-001  9.208044E-001
  3.518960E-003  3.981072E-001  9.350965E-001
  3.518960E-003  4.466836E-001  9.469089E-001
  3.518960E-003  5.011872E-001  9.565563E-001
  3.518960E-003  5.623413E-001  9.643634E-001
  3.518960E-003  6.309573E-001  9.706407E-001
  3.518960E-003  7.079458E-001  9.756683E-001
  3.518960E-003  7.943282E-001  9.796876E-001
  3.518960E-003  8.912509E-001  9.829002E-001
  3.518960E-003  1.000000E+000  9.854699E-001
  3.518960E-003  1.122018E+000  9.875285E-001
  3.518960E-003  1.258925E+000  9.891812E-001
  3.518960E-003  1.412538E+000  9.905114E-001
  3.518960E-003  1.584893E+000  9.915851E-001
  3.518960E-003  1.778279E+000  9.924549E-001
  3.518960E-003  1.995262E+000  9.931621E-001
  3.518960E-003  2.238721E+000  9.937396E-001
  3.518960E-003  2.511886E+000  9.942131E-001
  3.518960E-003  2.818383E+000  9.946033E-001
  3.518960E-003  3.162278E+000  9.949262E-001
  3.518960E-003  3.548134E+000  9.951947E-001
  3.518960E-003  3.981072E+000  9.954189E-001
  3.518960E-003  4.466836E+000  9.956069E-001
  3.518960E-003  5.011872E+000  9.957649E-001
  3.519060E-003  3.548134E-004  3.393134E-003
  3.519060E-003  3.981072E-004  3.805784E-003
  3.519060E-003  4.466836E-004  4.268330E-003
  3.519060E-003  5.011872E-004  4.786762E-003
  3.519060E-003  5.623413E-004  5.367805E-003
  3.519060E-003  6.309573E-004  6.019034E-003
  3.519060E-003  7.079458E-004  6.748985E-003
  3.519060E-003  7.943282E-004  7.567253E-003
  3.519060E-003  8.912509E-004  8.484551E-003
  3.519060E-003  1.000000E-003  9.512680E-003
  3.519060E-003  1.122018E-003  1.066446E-002
  3.519060E-003  1.258925E-003  1.195384E-002
  3.519060E-003  1.412538E-003  1.339642E-002
  3.519060E-003  1.584893E-003  1.501066E-002
  3.519060E-003  1.778279E-003  1.681857E-002
  3.519060E-003  1.995262E-003  1.884419E-002
  3.519060E-003  2.238721E-003  2.111106E-002
  3.519060E-003  2.511886E-003  2.364497E-002
  3.519060E-003  2.818383E-003  2.647987E-002
  3.519060E-003  3.162278E-003  2.965064E-002
  3.519060E-003  3.548134E-003  3.319188E-002
  3.519060E-003  3.981072E-003  3.714970E-002
  3.519060E-003  4.466836E-003  4.156650E-002
  3.519060E-003  5.011872E-003  4.649631E-002
  3.519060E-003  5.623413E-003  5.199223E-002
  3.519060E-003  6.309573E-003  5.811571E-002
  3.519060E-003  7.079458E-003  6.493320E-002
  3.519060E-003  7.943282E-003  7.251574E-002
  3.519060E-003  8.912509E-003  8.094021E-002
  3.519060E-003  1.000000E-002  9.028926E-002
  3.519060E-003  1.122018E-002  1.006503E-001
  3.519060E-003  1.258925E-002  1.121156E-001
  3.519060E-003  1.412538E-002  1.247821E-001
  3.519060E-003  1.584893E-002  1.387496E-001
  3.519060E-003  1.778279E-002  1.541193E-001
  3.519060E-003  1.995262E-002  1.709926E-001
  3.519060E-003  2.238721E-002  1.894680E-001
  3.519060E-003  2.511886E-002  2.096388E-001
  3.519060E-003  2.818383E-002  2.315885E-001
  3.519060E-003  3.162278E-002  2.553871E-001
  3.519060E-003  3.548134E-002  2.810853E-001
  3.519060E-003  3.981072E-002  3.087092E-001
  3.519060E-003  4.466836E-002  3.382532E-001
  3.519060E-003  5.011872E-002  3.696733E-001
  3.519060E-003  5.623413E-002  4.028801E-001
  3.519060E-003  6.309573E-002  4.377323E-001
  3.519060E-003  7.079458E-002  4.740308E-001
  3.519060E-003  7.943282E-002  5.115154E-001
  3.519060E-003  8.912509E-002  5.498628E-001
  3.519060E-003  1.000000E-001  5.886896E-001
  3.519060E-003  1.122018E-001  6.275590E-001
  3.519060E-003  1.258925E-001  6.659924E-001
  3.519060E-003  1.412538E-001  7.034875E-001
  3.519060E-003  1.584893E-001  7.395399E-001
  3.519060E-003  1.778279E-001  7.736701E-001
  3.519060E-003  1.995262E-001  8.054512E-001
  3.519060E-003  2.238721E-001  8.345365E-001
  3.519060E-003  2.511886E-001  8.606816E-001
  3.519060E-003  2.818383E-001  8.837601E-001
  3.519060E-003  3.162278E-001  9.037674E-001
  3.519060E-003  3.548134E-001  9.208133E-001
  3.519060E-003  3.981072E-001  9.351039E-001
  3.519060E-003  4.466836E-001  9.469150E-001
  3.519060E-003  5.011872E-001  9.565613E-001
  3.519060E-003  5.623413E-001  9.643674E-001
  3.519060E-003  6.309573E-001  9.706438E-001
  3.519060E-003  7.079458E-001  9.756708E-001
  3.519060E-003  7.943282E-001  9.796897E-001
  3.519060E-003  8.912509E-001  9.829018E-001
  3.519060E-003  1.000000E+000  9.854712E-001
  3.519060E-003  1.122018E+000  9.875296E-001
  3.519060E-003  1.258925E+000  9.891821E-001
  3.519060E-003  1.412538E+000  9.905121E-001
  3.519060E-003  1.584893E+000  9.915857E-001
  3.519060E-003  1.778279E+000  9.924554E-001
  3.519060E-003  1.995262E+000  9.931625E-001
  3.519060E-003  2.238721E+000  9.937399E-001
  3.519060E-003  2.511886E+000  9.942134E-001
  3.519060E-003  2.818383E+000  9.946035E-001
  3.519060E-003  3.162278E+000  9.949264E-001
  3.519060E-003  3.548134E+000  9.951949E-001
  3.519060E-003  3.981072E+000  9.954191E-001
  3.519060E-003  4.466836E+000  9.956070E-001
  3.519060E-003  5.011872E+000  9.957651E-001
  3.519260E-003  3.548134E-004  3.393582E-003
  3.519260E-003  3.981072E-004  3.806286E-003
  3.519260E-003  4.466836E-004  4.268893E-003
  3.519260E-003  5.011872E-004  4.787393E-003
  3.519260E-003  5.623413E-004  5.368512E-003
  3.519260E-003  6.309573E-004  6.019827E-003
  3.519260E-003  7.079458E-004  6.749873E-003
  3.519260E-003  7.943282E-004  7.568248E-003
  3.519260E-003  8.912509E-004  8.485666E-003
  3.519260E-003  1.000000E-003  9.513929E-003
  3.519260E-003  1.122018E-003  1.066586E-002
  3.519260E-003  1.258925E-003  1.195540E-002
  3.519260E-003  1.412538E-003  1.339817E-002
  3.519260E-003  1.584893E-003  1.501263E-002
  3.519260E-003  1.778279E-003  1.682077E-002
  3.519260E-003  1.995262E-003  1.884665E-002
  3.519260E-003  2.238721E-003  2.111382E-002
  3.519260E-003  2.511886E-003  2.364805E-002
  3.519260E-003  2.818383E-003  2.648331E-002
  3.519260E-003  3.162278E-003  2.965449E-002
  3.519260E-003  3.548134E-003  3.319618E-002
  3.519260E-003  3.981072E-003  3.715449E-002
  3.519260E-003  4.466836E-003  4.157185E-002
  3.519260E-003  5.011872E-003  4.650227E-002
  3.519260E-003  5.623413E-003  5.199887E-002
  3.519260E-003  6.309573E-003  5.812311E-002
  3.519260E-003  7.079458E-003  6.494143E-002
  3.519260E-003  7.943282E-003  7.252489E-002
  3.519260E-003  8.912509E-003  8.095037E-002
  3.519260E-003  1.000000E-002  9.030053E-002
  3.519260E-003  1.122018E-002  1.006628E-001
  3.519260E-003  1.258925E-002  1.121294E-001
  3.519260E-003  1.412538E-002  1.247974E-001
  3.519260E-003  1.584893E-002  1.387664E-001
  3.519260E-003  1.778279E-002  1.541377E-001
  3.519260E-003  1.995262E-002  1.710128E-001
  3.519260E-003  2.238721E-002  1.894901E-001
  3.519260E-003  2.511886E-002  2.096629E-001
  3.519260E-003  2.818383E-002  2.316146E-001
  3.519260E-003  3.162278E-002  2.554154E-001
  3.519260E-003  3.548134E-002  2.811158E-001
  3.519260E-003  3.981072E-002  3.087419E-001
  3.519260E-003  4.466836E-002  3.382881E-001
  3.519260E-003  5.011872E-002  3.697102E-001
  3.519260E-003  5.623413E-002  4.029190E-001
  3.519260E-003  6.309573E-002  4.377730E-001
  3.519260E-003  7.079458E-002  4.740730E-001
  3.519260E-003  7.943282E-002  5.115588E-001
  3.519260E-003  8.912509E-002  5.499070E-001
  3.519260E-003  1.000000E-001  5.887341E-001
  3.519260E-003  1.122018E-001  6.276032E-001
  3.519260E-003  1.258925E-001  6.660359E-001
  3.519260E-003  1.412538E-001  7.035296E-001
  3.519260E-003  1.584893E-001  7.395801E-001
  3.519260E-003  1.778279E-001  7.737078E-001
  3.519260E-003  1.995262E-001  8.054860E-001
  3.519260E-003  2.238721E-001  8.345680E-001
  3.519260E-003  2.511886E-001  8.607097E-001
  3.519260E-003  2.818383E-001  8.837847E-001
  3.519260E-003  3.162278E-001  9.037884E-001
  3.519260E-003  3.548134E-001  9.208311E-001
  3.519260E-003  3.981072E-001  9.351187E-001
  3.519260E-003  4.466836E-001  9.469271E-001
  3.519260E-003  5.011872E-001  9.565711E-001
  3.519260E-003  5.623413E-001  9.643753E-001
  3.519260E-003  6.309573E-001  9.706502E-001
  3.519260E-003  7.079458E-001  9.756759E-001
  3.519260E-003  7.943282E-001  9.796937E-001
  3.519260E-003  8.912509E-001  9.829050E-001
  3.519260E-003  1.000000E+000  9.854738E-001
  3.519260E-003  1.122018E+000  9.875317E-001
  3.519260E-003  1.258925E+000  9.891838E-001
  3.519260E-003  1.412538E+000  9.905134E-001
  3.519260E-003  1.584893E+000  9.915868E-001
  3.519260E-003  1.778279E+000  9.924563E-001
  3.519260E-003  1.995262E+000  9.931632E-001
  3.519260E-003  2.238721E+000  9.937405E-001
  3.519260E-003  2.511886E+000  9.942139E-001
  3.519260E-003  2.818383E+000  9.946040E-001
  3.519260E-003  3.162278E+000  9.949268E-001
  3.519260E-003  3.548134E+000  9.951952E-001
  3.519260E-003  3.981072E+000  9.954193E-001
  3.519260E-003  4.466836E+000  9.956072E-001
  3.519260E-003  5.011872E+000  9.957653E-001
  3.519360E-003  3.548134E-004  3.393805E-003
  3.519360E-003  3.981072E-004  3.806536E-003
  3.519360E-003  4.466836E-004  4.269174E-003
  3.519360E-003  5.011872E-004  4.787708E-003
  3.519360E-003  5.623413E-004  5.368866E-003
  3.519360E-003  6.309573E-004  6.020223E-003
  3.519360E-003  7.079458E-004  6.750317E-003
  3.519360E-003  7.943282E-004  7.568746E-003
  3.519360E-003  8.912509E-004  8.486224E-003
  3.519360E-003  1.000000E-003  9.514554E-003
  3.519360E-003  1.122018E-003  1.066656E-002
  3.519360E-003  1.258925E-003  1.195619E-002
  3.519360E-003  1.412538E-003  1.339905E-002
  3.519360E-003  1.584893E-003  1.501361E-002
  3.519360E-003  1.778279E-003  1.682187E-002
  3.519360E-003  1.995262E-003  1.884788E-002
  3.519360E-003  2.238721E-003  2.111519E-002
  3.519360E-003  2.511886E-003  2.364959E-002
  3.519360E-003  2.818383E-003  2.648503E-002
  3.519360E-003  3.162278E-003  2.965641E-002
  3.519360E-003  3.548134E-003  3.319832E-002
  3.519360E-003  3.981072E-003  3.715689E-002
  3.519360E-003  4.466836E-003  4.157453E-002
  3.519360E-003  5.011872E-003  4.650525E-002
  3.519360E-003  5.623413E-003  5.200220E-002
  3.519360E-003  6.309573E-003  5.812681E-002
  3.519360E-003  7.079458E-003  6.494555E-002
  3.519360E-003  7.943282E-003  7.252947E-002
  3.519360E-003  8.912509E-003  8.095545E-002
  3.519360E-003  1.000000E-002  9.030616E-002
  3.519360E-003  1.122018E-002  1.006690E-001
  3.519360E-003  1.258925E-002  1.121363E-001
  3.519360E-003  1.412538E-002  1.248050E-001
  3.519360E-003  1.584893E-002  1.387747E-001
  3.519360E-003  1.778279E-002  1.541469E-001
  3.519360E-003  1.995262E-002  1.710229E-001
  3.519360E-003  2.238721E-002  1.895012E-001
  3.519360E-003  2.511886E-002  2.096749E-001
  3.519360E-003  2.818383E-002  2.316277E-001
  3.519360E-003  3.162278E-002  2.554295E-001
  3.519360E-003  3.548134E-002  2.811310E-001
  3.519360E-003  3.981072E-002  3.087583E-001
  3.519360E-003  4.466836E-002  3.383055E-001
  3.519360E-003  5.011872E-002  3.697287E-001
  3.519360E-003  5.623413E-002  4.029385E-001
  3.519360E-003  6.309573E-002  4.377933E-001
  3.519360E-003  7.079458E-002  4.740941E-001
  3.519360E-003  7.943282E-002  5.115805E-001
  3.519360E-003  8.912509E-002  5.499290E-001
  3.519360E-003  1.000000E-001  5.887563E-001
  3.519360E-003  1.122018E-001  6.276253E-001
  3.519360E-003  1.258925E-001  6.660576E-001
  3.519360E-003  1.412538E-001  7.035506E-001
  3.519360E-003  1.584893E-001  7.396001E-001
  3.519360E-003  1.778279E-001  7.737266E-001
  3.519360E-003  1.995262E-001  8.055034E-001
  3.519360E-003  2.238721E-001  8.345838E-001
  3.519360E-003  2.511886E-001  8.607237E-001
  3.519360E-003  2.818383E-001  8.837969E-001
  3.519360E-003  3.162278E-001  9.037990E-001
  3.519360E-003  3.548134E-001  9.208400E-001
  3.519360E-003  3.981072E-001  9.351261E-001
  3.519360E-003  4.466836E-001  9.469332E-001
  3.519360E-003  5.011872E-001  9.565760E-001
  3.519360E-003  5.623413E-001  9.643793E-001
  3.519360E-003  6.309573E-001  9.706534E-001
  3.519360E-003  7.079458E-001  9.756784E-001
  3.519360E-003  7.943282E-001  9.796958E-001
  3.519360E-003  8.912509E-001  9.829067E-001
  3.519360E-003  1.000000E+000  9.854751E-001
  3.519360E-003  1.122018E+000  9.875327E-001
  3.519360E-003  1.258925E+000  9.891846E-001
  3.519360E-003  1.412538E+000  9.905141E-001
  3.519360E-003  1.584893E+000  9.915874E-001
  3.519360E-003  1.778279E+000  9.924567E-001
  3.519360E-003  1.995262E+000  9.931636E-001
  3.519360E-003  2.238721E+000  9.937408E-001
  3.519360E-003  2.511886E+000  9.942142E-001
  3.519360E-003  2.818383E+000  9.946042E-001
  3.519360E-003  3.162278E+000  9.949270E-001
  3.519360E-003  3.548134E+000  9.951954E-001
  3.519360E-003  3.981072E+000  9.954195E-001
  3.519360E-003  4.466836E+000  9.956073E-001
  3.519360E-003  5.011872E+000  9.957654E-001
  3.519659E-003  3.548134E-004  3.394474E-003
  3.519659E-003  3.981072E-004  3.807286E-003
  3.519659E-003  4.466836E-004  4.270015E-003
  3.519659E-003  5.011872E-004  4.788651E-003
  3.519659E-003  5.623413E-004  5.369923E-003
  3.519659E-003  6.309573E-004  6.021408E-003
  3.519659E-003  7.079458E-004  6.751645E-003
  3.519659E-003  7.943282E-004  7.570234E-003
  3.519659E-003  8.912509E-004  8.487891E-003
  3.519659E-003  1.000000E-003  9.516422E-003
  3.519659E-003  1.122018E-003  1.066866E-002
  3.519659E-003  1.258925E-003  1.195853E-002
  3.519659E-003  1.412538E-003  1.340168E-002
  3.519659E-003  1.584893E-003  1.501655E-002
  3.519659E-003  1.778279E-003  1.682516E-002
  3.519659E-003  1.995262E-003  1.885156E-002
  3.519659E-003  2.238721E-003  2.111931E-002
  3.519659E-003  2.511886E-003  2.365419E-002
  3.519659E-003  2.818383E-003  2.649017E-002
  3.519659E-003  3.162278E-003  2.966216E-002
  3.519659E-003  3.548134E-003  3.320474E-002
  3.519659E-003  3.981072E-003  3.716406E-002
  3.519659E-003  4.466836E-003  4.158252E-002
