# DL07 silicate: Mie on the D03 astrosilicate dielectric function
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1129
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_ext         Q_abs          Q_sca         albedo         g
  5.688000E-001  6.309573E-004  3.583889E-004  3.583880E-004  9.210111E-010  2.569865E-006  1.056912E-005
  5.688000E-001  7.079458E-004  4.021232E-004  4.021218E-004  1.459708E-009  3.630002E-006  1.330574E-005
  5.688000E-001  7.943282E-004  4.511958E-004  4.511935E-004  2.313489E-009  5.127461E-006  1.675091E-005
  5.688000E-001  8.912509E-004  5.062588E-004  5.062551E-004  3.666649E-009  7.242637E-006  2.108810E-005
  5.688000E-001  1.000000E-003  5.680442E-004  5.680384E-004  5.811277E-009  1.023033E-005  2.654828E-005
  5.688000E-001  1.122018E-003  6.373741E-004  6.373648E-004  9.210315E-009  1.445041E-005  3.342219E-005
  5.688000E-001  1.258925E-003  7.151713E-004  7.151567E-004  1.459749E-008  2.041118E-005  4.207588E-005
  5.688000E-001  1.412538E-003  8.024727E-004  8.024496E-004  2.313571E-008  2.883052E-005  5.297012E-005
  5.688000E-001  1.584893E-003  9.004430E-004  9.004063E-004  3.666811E-008  4.072230E-005  6.668500E-005
  5.688000E-001  1.778279E-003  1.010392E-003  1.010333E-003  5.811601E-008  5.751831E-005  8.395077E-005
  5.688000E-001  1.995262E-003  1.133791E-003  1.133699E-003  9.210961E-008  8.124039E-005  1.056867E-004
  5.688000E-001  2.238721E-003  1.272298E-003  1.272152E-003  1.459878E-007  1.147434E-004  1.330500E-004
  5.688000E-001  2.511886E-003  1.427781E-003  1.427550E-003  2.313828E-007  1.620576E-004  1.674973E-004
  5.688000E-001  2.818383E-003  1.602346E-003  1.601980E-003  3.667324E-007  2.288721E-004  2.108624E-004
  5.688000E-001  3.162278E-003  1.798374E-003  1.797793E-003  5.812624E-007  3.232154E-004  2.654533E-004
  5.688000E-001  3.548134E-003  2.018562E-003  2.017640E-003  9.213000E-007  4.564141E-004  3.341752E-004
  5.688000E-001  3.981072E-003  2.265973E-003  2.264512E-003  1.460284E-006  6.444404E-004  4.206849E-004
  5.688000E-001  4.466836E-003  2.544104E-003  2.541789E-003  2.314638E-006  9.098050E-004  5.295843E-004
  5.688000E-001  5.011872E-003  2.856965E-003  2.853296E-003  3.668939E-006  1.284209E-003  6.666650E-004
  5.688000E-001  5.623413E-003  3.209190E-003  3.203374E-003  5.815844E-006  1.812247E-003  8.392150E-004
  5.688000E-001  6.309573E-003  3.606180E-003  3.596960E-003  9.219416E-006  2.556560E-003  1.056404E-003
  5.688000E-001  7.079458E-003  4.054307E-003  4.039691E-003  1.461562E-005  3.604962E-003  1.329768E-003
  5.688000E-001  7.943282E-003  4.561196E-003  4.538025E-003  2.317184E-005  5.080210E-003  1.673817E-003
  5.688000E-001  8.912509E-003  5.136136E-003  5.099396E-003  3.674007E-005  7.153250E-003  2.106799E-003
  5.688000E-001  1.000000E-002  5.790677E-003  5.732417E-003  5.825927E-005  1.006087E-002  2.651655E-003
  5.688000E-001  1.122018E-002  6.539524E-003  6.447129E-003  9.239469E-005  1.412866E-002  3.337219E-003
  5.688000E-001  1.258925E-002  7.401888E-003  7.255333E-003  1.465548E-004  1.979965E-002  4.199715E-003
  5.688000E-001  1.412538E-002  8.403533E-003  8.171023E-003  2.325096E-004  2.766808E-002  5.284637E-003
  5.688000E-001  1.584893E-002  9.579937E-003  9.210967E-003  3.689700E-004  3.851487E-002  6.649085E-003
  5.688000E-001  1.778279E-002  1.098118E-002  1.039548E-002  5.857006E-004  5.333677E-002  8.364689E-003
  5.688000E-001  1.995262E-002  1.267956E-002  1.174947E-002  9.300905E-004  7.335355E-002  1.052125E-002
  5.688000E-001  2.238721E-002  1.478152E-002  1.330386E-002  1.477662E-003  9.996687E-002  1.323130E-002
  5.688000E-001  2.511886E-002  1.744644E-002  1.509754E-002  2.348907E-003  1.346353E-001  1.663578E-002
  5.688000E-001  2.818383E-002  2.091631E-002  1.718002E-002  3.736291E-003  1.786305E-001  2.091121E-002
  5.688000E-001  3.162278E-002  2.556268E-002  1.961506E-002  5.947618E-003  2.326680E-001  2.627886E-002
  5.688000E-001  3.548134E-002  3.196120E-002  2.248559E-002  9.475603E-003  2.964721E-001  3.301669E-002
  5.688000E-001  3.981072E-002  4.100949E-002  2.590029E-002  1.510919E-002  3.684317E-001  4.147548E-002
  5.688000E-001  4.466836E-002  5.411231E-002  3.000216E-002  2.411014E-002  4.455575E-001  5.210193E-002
  5.688000E-001  5.011872E-002  7.346706E-002  3.497916E-002  3.848790E-002  5.238797E-001  6.547371E-002
  5.688000E-001  5.623413E-002  1.024869E-001  4.107613E-002  6.141073E-002  5.992059E-001  8.235707E-002
  5.688000E-001  6.309573E-002  1.463756E-001  4.860608E-002  9.776953E-002  6.679359E-001  1.038079E-001
  5.688000E-001  7.079458E-002  2.127608E-001  5.795768E-002  1.548031E-001  7.275923E-001  1.313587E-001
  5.688000E-001  7.943282E-002  3.119851E-001  6.960470E-002  2.423804E-001  7.768974E-001  1.673736E-001
  5.688000E-001  8.912509E-002  4.561616E-001  8.417782E-002  3.719838E-001  8.154649E-001  2.156977E-001
  5.688000E-001  1.000000E-001  6.565650E-001  1.028625E-001  5.537024E-001  8.433323E-001  2.826003E-001
  5.688000E-001  1.122018E-001  9.254892E-001  1.288165E-001  7.966726E-001  8.608125E-001  3.763971E-001
  5.688000E-001  1.258925E-001  1.307350E+000  1.697050E-001  1.137645E+000  8.701916E-001  4.954301E-001
  5.688000E-001  1.412538E-001  1.923594E+000  2.299132E-001  1.693681E+000  8.804773E-001  5.866700E-001
  5.688000E-001  1.584893E-001  2.617790E+000  2.646283E-001  2.353161E+000  8.989116E-001  5.840141E-001
  5.688000E-001  1.778279E-001  2.878792E+000  2.577119E-001  2.621080E+000  9.104792E-001  5.686630E-001
  5.688000E-001  1.995262E-001  3.274130E+000  3.184059E-001  2.955725E+000  9.027510E-001  6.259437E-001
  5.688000E-001  2.238721E-001  4.150733E+000  4.114012E-001  3.739331E+000  9.008847E-001  6.946655E-001
  5.688000E-001  2.511886E-001  3.959219E+000  3.830456E-001  3.576173E+000  9.032522E-001  6.676937E-001
  5.688000E-001  2.818383E-001  4.398779E+000  5.262773E-001  3.872502E+000  8.803583E-001  6.772876E-001
  5.688000E-001  3.162278E-001  3.825533E+000  4.833413E-001  3.342191E+000  8.736538E-001  6.813425E-001
  5.688000E-001  3.548134E-001  3.726797E+000  6.269755E-001  3.099821E+000  8.317656E-001  6.366590E-001
  5.688000E-001  3.981072E-001  2.738972E+000  6.428121E-001  2.096159E+000  7.653089E-001  5.567889E-001
  5.688000E-001  4.466836E-001  2.261521E+000  6.303767E-001  1.631144E+000  7.212599E-001  5.066039E-001
  5.688000E-001  5.011872E-001  2.118533E+000  7.099606E-001  1.408572E+000  6.648810E-001  5.152203E-001
  5.688000E-001  5.623413E-001  2.287866E+000  7.629745E-001  1.524892E+000  6.665127E-001  6.435285E-001
  5.688000E-001  6.309573E-001  2.730682E+000  8.013001E-001  1.929382E+000  7.065568E-001  7.665065E-001
  5.688000E-001  7.079458E-001  2.861012E+000  7.970460E-001  2.063966E+000  7.214112E-001  8.302059E-001
  5.688000E-001  7.943282E-001  2.570280E+000  8.101451E-001  1.760135E+000  6.848027E-001  8.265037E-001
  5.688000E-001  8.912509E-001  2.201192E+000  8.272055E-001  1.373987E+000  6.242011E-001  7.841568E-001
  5.688000E-001  1.000000E+000  2.330246E+000  8.738249E-001  1.456421E+000  6.250074E-001  8.110321E-001
  5.688000E-001  1.122018E+000  2.556802E+000  9.064369E-001  1.650365E+000  6.454802E-001  8.498859E-001
  5.688000E-001  1.258925E+000  2.302307E+000  9.238813E-001  1.378425E+000  5.987149E-001  8.503347E-001
  5.688000E-001  1.412538E+000  2.254847E+000  9.273544E-001  1.327493E+000  5.887285E-001  8.683941E-001
  5.688000E-001  1.584893E+000  2.370943E+000  9.493385E-001  1.421605E+000  5.995946E-001  8.887054E-001
  5.688000E-001  1.778279E+000  2.203921E+000  9.605414E-001  1.243379E+000  5.641670E-001  8.833531E-001
  5.688000E-001  1.995262E+000  2.290354E+000  9.688453E-001  1.321508E+000  5.769888E-001  9.036223E-001
  5.688000E-001  2.238721E+000  2.210367E+000  9.764086E-001  1.233958E+000  5.582595E-001  9.059160E-001
  5.688000E-001  2.511886E+000  2.193254E+000  9.806128E-001  1.212642E+000  5.528960E-001  9.112846E-001
  5.688000E-001  2.818383E+000  2.215553E+000  9.822676E-001  1.233285E+000  5.566490E-001  9.189803E-001
  5.688000E-001  3.162278E+000  2.195670E+000  9.812798E-001  1.214390E+000  5.530841E-001  9.219648E-001
  5.688000E-001  3.548134E+000  2.175119E+000  9.780066E-001  1.197112E+000  5.503663E-001  9.242507E-001
  5.688000E-001  3.981072E+000  2.162175E+000  9.731745E-001  1.189000E+000  5.499094E-001  9.261383E-001
  5.688000E-001  4.466836E+000  2.148863E+000  9.675240E-001  1.181339E+000  5.497508E-001  9.273923E-001
  5.688000E-001  5.011872E+000  2.131557E+000  9.611939E-001  1.170364E+000  5.490650E-001  9.279235E-001
  5.754000E-001  3.548134E-004  1.993282E-004  1.993281E-004  8.791520E-011  4.410575E-007  3.265759E-006
  5.754000E-001  3.981072E-004  2.236506E-004  2.236505E-004  1.393363E-010  6.230088E-007  4.111371E-006
  5.754000E-001  4.466836E-004  2.509411E-004  2.509409E-004  2.208334E-010  8.800208E-007  5.175930E-006
  5.754000E-001  5.011872E-004  2.815620E-004  2.815617E-004  3.499978E-010  1.243058E-006  6.516059E-006
  5.754000E-001  5.623413E-004  3.159198E-004  3.159192E-004  5.547101E-010  1.755857E-006  8.203212E-006
  5.754000E-001  6.309573E-004  3.544707E-004  3.544698E-004  8.791580E-010  2.480199E-006  1.032724E-005
  5.754000E-001  7.079458E-004  3.977268E-004  3.977254E-004  1.393375E-009  3.503347E-006  1.300121E-005
  5.754000E-001  7.943282E-004  4.462627E-004  4.462605E-004  2.208358E-009  4.948561E-006  1.636754E-005
  5.754000E-001  8.912509E-004  5.007234E-004  5.007199E-004  3.500026E-009  6.989939E-006  2.060545E-005
  5.754000E-001  1.000000E-003  5.618330E-004  5.618275E-004  5.547196E-009  9.873390E-006  2.594066E-005
  5.754000E-001  1.122018E-003  6.304044E-004  6.303956E-004  8.791771E-009  1.394624E-005  3.265725E-005
  5.754000E-001  1.258925E-003  7.073503E-004  7.073363E-004  1.393413E-008  1.969906E-005  4.111288E-005
  5.754000E-001  1.412538E-003  7.936960E-004  7.936739E-004  2.208434E-008  2.782468E-005  5.175779E-005
  5.754000E-001  1.584893E-003  8.905934E-004  8.905584E-004  3.500178E-008  3.930163E-005  6.515879E-005
  5.754000E-001  1.778279E-003  9.993373E-004  9.992818E-004  5.547498E-008  5.551177E-005  8.202941E-005
  5.754000E-001  1.995262E-003  1.121384E-003  1.121296E-003  8.792374E-008  7.840647E-005  1.032679E-004
  5.754000E-001  2.238721E-003  1.258371E-003  1.258232E-003  1.393533E-007  1.107410E-004  1.300050E-004
  5.754000E-001  2.511886E-003  1.412146E-003  1.411925E-003  2.208674E-007  1.564055E-004  1.636640E-004
  5.754000E-001  2.818383E-003  1.584790E-003  1.584440E-003  3.500656E-007  2.208908E-004  2.060367E-004
  5.754000E-001  3.162278E-003  1.778657E-003  1.778102E-003  5.548452E-007  3.119462E-004  2.593784E-004
  5.754000E-001  3.548134E-003  1.996410E-003  1.995530E-003  8.794275E-007  4.405045E-004  3.265279E-004
  5.754000E-001  3.981072E-003  2.241075E-003  2.239682E-003  1.393912E-006  6.219837E-004  4.110582E-004
  5.754000E-001  4.466836E-003  2.516105E-003  2.513896E-003  2.209429E-006  8.781149E-004  5.174662E-004
  5.754000E-001  5.011872E-003  2.825455E-003  2.821953E-003  3.502162E-006  1.239504E-003  6.514112E-004
  5.754000E-001  5.623413E-003  3.173693E-003  3.168142E-003  5.551454E-006  1.749209E-003  8.200146E-004
  5.754000E-001  6.309573E-003  3.566138E-003  3.557338E-003  8.800257E-006  2.467727E-003  1.032237E-003
  5.754000E-001  7.079458E-003  4.009056E-003  3.995105E-003  1.395104E-005  3.479882E-003  1.299351E-003
  5.754000E-001  7.943282E-003  4.509934E-003  4.487816E-003  2.211803E-005  4.904291E-003  1.635536E-003
  5.754000E-001  8.912509E-003  5.077872E-003  5.042803E-003  3.506887E-005  6.906214E-003  2.058624E-003
  5.754000E-001  1.000000E-002  5.724164E-003  5.668555E-003  5.560857E-005  9.714706E-003  2.591036E-003
  5.754000E-001  1.122018E-002  6.463151E-003  6.374961E-003  8.818959E-005  1.364498E-002  3.260948E-003
  5.754000E-001  1.258925E-002  7.313516E-003  7.173634E-003  1.398821E-004  1.912652E-002  4.103767E-003
  5.754000E-001  1.412538E-002  8.300250E-003  8.078332E-003  2.219184E-004  2.673635E-002  5.163954E-003
  5.754000E-001  1.584893E-002  9.457673E-003  9.105521E-003  3.521527E-004  3.723460E-002  6.497322E-003
  5.754000E-001  1.778279E-002  1.083411E-002  1.027513E-002  5.589855E-004  5.159496E-002  8.173890E-003
  5.754000E-001  1.995262E-002  1.249918E-002  1.161155E-002  8.876292E-004  7.101500E-002  1.028144E-002
  5.754000E-001  2.238721E-002  1.455518E-002  1.314505E-002  1.410130E-003  9.688163E-002  1.292999E-002
  5.754000E-001  2.511886E-002  1.715505E-002  1.491363E-002  2.241418E-003  1.306565E-001  1.625731E-002
  5.754000E-001  2.818383E-002  2.053066E-002  1.696560E-002  3.565056E-003  1.736455E-001  2.043599E-002
  5.754000E-001  3.162278E-002  2.503770E-002  1.936313E-002  5.674569E-003  2.266410E-001  2.568230E-002
  5.754000E-001  3.548134E-002  3.122676E-002  2.218698E-002  9.039781E-003  2.894883E-001  3.226785E-002
  5.754000E-001  3.981072E-002  3.995592E-002  2.554293E-002  1.441299E-002  3.607223E-001  4.053522E-002
  5.754000E-001  4.466836E-002  5.256774E-002  2.957014E-002  2.299760E-002  4.374850E-001  5.092013E-002
  5.754000E-001  5.011872E-002  7.116284E-002  3.445157E-002  3.671127E-002  5.158770E-001  6.398498E-002
  5.754000E-001  5.623413E-002  9.900761E-002  4.042588E-002  5.858173E-002  5.916892E-001  8.047343E-002
  5.754000E-001  6.309573E-002  1.410950E-001  4.779887E-002  9.329616E-002  6.612293E-001  1.014057E-001
  5.754000E-001  7.079458E-002  2.047821E-001  5.695139E-002  1.478307E-001  7.218928E-001  1.282540E-001
  5.754000E-001  7.943282E-002  3.001477E-001  6.834745E-002  2.318003E-001  7.722873E-001  1.632752E-001
  5.754000E-001  8.912509E-002  4.392204E-001  8.259301E-002  3.566274E-001  8.119554E-001  2.101251E-001
  5.754000E-001  1.000000E-001  6.334583E-001  1.007777E-001  5.326805E-001  8.409087E-001  2.747913E-001
  5.754000E-001  1.122018E-001  8.944131E-001  1.257487E-001  7.686643E-001  8.594064E-001  3.655687E-001
  5.754000E-001  1.258925E-001  1.260351E+000  1.646676E-001  1.095683E+000  8.693478E-001  4.832022E-001
  5.754000E-001  1.412538E-001  1.848405E+000  2.237223E-001  1.624683E+000  8.789647E-001  5.815471E-001
  5.754000E-001  1.584893E-001  2.564193E+000  2.642776E-001  2.299916E+000  8.969354E-001  5.871853E-001
  5.754000E-001  1.778279E-001  2.862302E+000  2.572924E-001  2.605010E+000  9.101100E-001  5.675073E-001
  5.754000E-001  1.995262E-001  3.199988E+000  3.069963E-001  2.892991E+000  9.040633E-001  6.170220E-001
  5.754000E-001  2.238721E-001  4.101502E+000  4.109679E-001  3.690534E+000  8.998006E-001  6.924647E-001
  5.754000E-001  2.511886E-001  3.988225E+000  3.812668E-001  3.606958E+000  9.044019E-001  6.725294E-001
  5.754000E-001  2.818383E-001  4.324231E+000  5.138427E-001  3.810389E+000  8.811713E-001  6.703695E-001
  5.754000E-001  3.162278E-001  3.919751E+000  4.814037E-001  3.438347E+000  8.771851E-001  6.885240E-001
  5.754000E-001  3.548134E-001  3.779139E+000  6.393763E-001  3.139763E+000  8.308143E-001  6.323794E-001
  5.754000E-001  3.981072E-001  2.764820E+000  6.071747E-001  2.157645E+000  7.803927E-001  5.754454E-001
  5.754000E-001  4.466836E-001  2.364828E+000  6.314796E-001  1.733348E+000  7.329701E-001  5.192334E-001
  5.754000E-001  5.011872E-001  2.115133E+000  7.165947E-001  1.398538E+000  6.612058E-001  5.094344E-001
  5.754000E-001  5.623413E-001  2.195752E+000  7.536487E-001  1.442103E+000  6.567697E-001  6.279491E-001
  5.754000E-001  6.309573E-001  2.640773E+000  7.821377E-001  1.858635E+000  7.038224E-001  7.553474E-001
  5.754000E-001  7.079458E-001  2.916603E+000  8.119556E-001  2.104647E+000  7.216091E-001  8.200520E-001
  5.754000E-001  7.943282E-001  2.623781E+000  8.235529E-001  1.800228E+000  6.861198E-001  8.255917E-001
  5.754000E-001  8.912509E-001  2.257564E+000  8.405733E-001  1.416991E+000  6.276636E-001  7.856916E-001
  5.754000E-001  1.000000E+000  2.278774E+000  8.721677E-001  1.406607E+000  6.172646E-001  8.047732E-001
  5.754000E-001  1.122018E+000  2.528256E+000  8.952166E-001  1.633039E+000  6.459154E-001  8.457675E-001
  5.754000E-001  1.258925E+000  2.321740E+000  9.271207E-001  1.394619E+000  6.006784E-001  8.533006E-001
  5.754000E-001  1.412538E+000  2.247320E+000  9.343697E-001  1.312950E+000  5.842293E-001  8.640349E-001
  5.754000E-001  1.584893E+000  2.379886E+000  9.494211E-001  1.430465E+000  6.010645E-001  8.893821E-001
  5.754000E-001  1.778279E+000  2.196390E+000  9.636602E-001  1.232730E+000  5.612527E-001  8.827028E-001
  5.754000E-001  1.995262E+000  2.307535E+000  9.714663E-001  1.336069E+000  5.790027E-001  9.032273E-001
  5.754000E-001  2.238721E+000  2.198910E+000  9.792883E-001  1.219622E+000  5.546483E-001  9.040895E-001
  5.754000E-001  2.511886E+000  2.210145E+000  9.821130E-001  1.228032E+000  5.556340E-001  9.119279E-001
  5.754000E-001  2.818383E+000  2.221317E+000  9.835695E-001  1.237747E+000  5.572133E-001  9.188181E-001
  5.754000E-001  3.162278E+000  2.191386E+000  9.818391E-001  1.209546E+000  5.519551E-001  9.213004E-001
  5.754000E-001  3.548134E+000  2.170136E+000  9.788228E-001  1.191313E+000  5.489579E-001  9.237733E-001
  5.754000E-001  3.981072E+000  2.159237E+000  9.738419E-001  1.185395E+000  5.489880E-001  9.257539E-001
  5.754000E-001  4.466836E+000  2.150636E+000  9.681498E-001  1.182486E+000  5.498310E-001  9.273530E-001
  5.754000E-001  5.011872E+000  2.134820E+000  9.618696E-001  1.172950E+000  5.494375E-001  9.280057E-001
  5.821000E-001  3.548134E-004  1.971428E-004  1.971427E-004  8.390616E-011  4.256111E-007  3.190766E-006
  5.821000E-001  3.981072E-004  2.211985E-004  2.211984E-004  1.329824E-010  6.011903E-007  4.016945E-006
  5.821000E-001  4.466836E-004  2.481898E-004  2.481896E-004  2.107631E-010  8.492014E-007  5.056998E-006
  5.821000E-001  5.011872E-004  2.784749E-004  2.784746E-004  3.340375E-010  1.199525E-006  6.366425E-006
  5.821000E-001  5.623413E-004  3.124559E-004  3.124554E-004  5.294146E-010  1.694366E-006  8.014831E-006
  5.821000E-001  6.309573E-004  3.505841E-004  3.505833E-004  8.390672E-010  2.393341E-006  1.009006E-005
  5.821000E-001  7.079458E-004  3.933658E-004  3.933645E-004  1.329835E-009  3.380658E-006  1.270260E-005
  5.821000E-001  7.943282E-004  4.413694E-004  4.413673E-004  2.107654E-009  4.775260E-006  1.599160E-005
  5.821000E-001  8.912509E-004  4.952327E-004  4.952294E-004  3.340419E-009  6.745151E-006  2.013220E-005
  5.821000E-001  1.000000E-003  5.556719E-004  5.556666E-004  5.294235E-009  9.527627E-006  2.534488E-005
  5.821000E-001  1.122018E-003  6.234909E-004  6.234825E-004  8.390850E-009  1.345786E-005  3.190721E-005
  5.821000E-001  1.258925E-003  6.995923E-004  6.995790E-004  1.329871E-008  1.900922E-005  4.016864E-005
  5.821000E-001  1.412538E-003  7.849902E-004  7.849691E-004  2.107724E-008  2.685033E-005  5.056908E-005
  5.821000E-001  1.584893E-003  8.808234E-004  8.807900E-004  3.340560E-008  3.792543E-005  6.366231E-005
  5.821000E-001  1.778279E-003  9.883725E-004  9.883195E-004  5.294516E-008  5.356803E-005  8.014548E-005
  5.821000E-001  1.995262E-003  1.109077E-003  1.108993E-003  8.391411E-008  7.566122E-005  1.008962E-004
  5.821000E-001  2.238721E-003  1.244557E-003  1.244424E-003  1.329983E-007  1.068639E-004  1.270193E-004
  5.821000E-001  2.511886E-003  1.396638E-003  1.396427E-003  2.107948E-007  1.509302E-004  1.599053E-004
  5.821000E-001  2.818383E-003  1.567377E-003  1.567043E-003  3.341006E-007  2.131590E-004  2.013050E-004
  5.821000E-001  3.162278E-003  1.759100E-003  1.758571E-003  5.295405E-007  3.010292E-004  2.534219E-004
  5.821000E-001  3.548134E-003  1.974439E-003  1.973600E-003  8.393183E-007  4.250920E-004  3.190295E-004
  5.821000E-001  3.981072E-003  2.216384E-003  2.215053E-003  1.330336E-006  6.002283E-004  4.016191E-004
  5.821000E-001  4.466836E-003  2.488339E-003  2.486231E-003  2.108652E-006  8.474134E-004  5.055842E-004
  5.821000E-001  5.011872E-003  2.794211E-003  2.790868E-003  3.342410E-006  1.196191E-003  6.364544E-004
  5.821000E-001  5.623413E-003  3.138499E-003  3.133201E-003  5.298203E-006  1.688133E-003  8.011880E-004
  5.821000E-001  6.309573E-003  3.526444E-003  3.518045E-003  8.398760E-006  2.381651E-003  1.008540E-003
  5.821000E-001  7.079458E-003  3.964207E-003  3.950893E-003  1.331447E-005  3.358672E-003  1.269525E-003
  5.821000E-001  7.943282E-003  4.459140E-003  4.438031E-003  2.110865E-005  4.733794E-003  1.597999E-003
  5.821000E-001  8.912509E-003  5.020163E-003  4.986695E-003  3.346815E-005  6.666747E-003  2.011386E-003
  5.821000E-001  1.000000E-002  5.658317E-003  5.605248E-003  5.306970E-005  9.379061E-003  2.531594E-003
  5.821000E-001  1.122018E-002  6.387593E-003  6.303431E-003  8.416197E-005  1.317585E-002  3.186158E-003
  5.821000E-001  1.258925E-002  7.226164E-003  7.092672E-003  1.334913E-004  1.847333E-002  4.009679E-003
  5.821000E-001  1.412538E-002  8.198274E-003  7.986499E-003  2.117748E-004  2.583163E-002  5.045610E-003
  5.821000E-001  1.584893E-002  9.337128E-003  9.001081E-003  3.360469E-004  3.599039E-002  6.348498E-003
  5.821000E-001  1.778279E-002  1.068937E-002  1.015597E-002  5.334019E-004  4.990023E-002  7.986779E-003
  5.821000E-001  1.995262E-002  1.232203E-002  1.147506E-002  8.469687E-004  6.873615E-002  1.004626E-002
  5.821000E-001  2.238721E-002  1.433343E-002  1.298797E-002  1.345466E-003  9.386907E-002  1.263448E-002
  5.821000E-001  2.511886E-002  1.687033E-002  1.473183E-002  2.138504E-003  1.267612E-001  1.588613E-002
  5.821000E-001  2.818383E-002  2.015492E-002  1.675379E-002  3.401124E-003  1.687491E-001  1.996989E-002
  5.821000E-001  3.162278E-002  2.452766E-002  1.911447E-002  5.413193E-003  2.206975E-001  2.509718E-002
  5.821000E-001  3.548134E-002  3.051514E-002  2.189251E-002  8.622632E-003  2.825690E-001  3.153339E-002
  5.821000E-001  3.981072E-002  3.893754E-002  2.519087E-002  1.374667E-002  3.530441E-001  3.961307E-002
  5.821000E-001  4.466836E-002  5.107776E-002  2.914496E-002  2.193280E-002  4.294002E-001  4.976125E-002
  5.821000E-001  5.011872E-002  6.894352E-002  3.393285E-002  3.501067E-002  5.078167E-001  6.252556E-002
  5.821000E-001  5.623413E-002  9.565976E-002  3.978711E-002  5.587265E-002  5.840769E-001  7.862794E-002
  5.821000E-001  6.309573E-002  1.360147E-001  4.700637E-002  8.900831E-002  6.544022E-001  9.905452E-002
  5.821000E-001  7.079458E-002  1.970985E-001  5.596374E-002  1.411348E-001  7.160621E-001  1.252203E-001
  5.821000E-001  7.943282E-002  2.887188E-001  6.711387E-002  2.216049E-001  7.675459E-001  1.592807E-001
  5.821000E-001  8.912509E-002  4.227913E-001  8.104085E-002  3.417504E-001  8.083195E-001  2.047116E-001
  5.821000E-001  1.000000E-001  6.109469E-001  9.875030E-002  5.121966E-001  8.383652E-001  2.672233E-001
  5.821000E-001  1.122018E-001  8.642304E-001  1.228077E-001  7.414228E-001  8.578994E-001  3.550142E-001
  5.821000E-001  1.258925E-001  1.215518E+000  1.598542E-001  1.055664E+000  8.684889E-001  4.708048E-001
  5.821000E-001  1.412538E-001  1.775320E+000  2.173718E-001  1.557948E+000  8.775591E-001  5.752620E-001
  5.821000E-001  1.584893E-001  2.504479E+000  2.632233E-001  2.241256E+000  8.948990E-001  5.901054E-001
  5.821000E-001  1.778279E-001  2.845965E+000  2.575137E-001  2.588452E+000  9.095162E-001  5.671557E-001
  5.821000E-001  1.995262E-001  3.135249E+000  2.967418E-001  2.838507E+000  9.053530E-001  6.085787E-001
  5.821000E-001  2.238721E-001  4.033056E+000  4.078071E-001  3.625249E+000  8.988838E-001  6.889247E-001
  5.821000E-001  2.511886E-001  4.023334E+000  3.816436E-001  3.641691E+000  9.051424E-001  6.773751E-001
  5.821000E-001  2.818383E-001  4.234205E+000  4.959765E-001  3.738228E+000  8.828643E-001  6.640554E-001
  5.821000E-001  3.162278E-001  4.019861E+000  4.832014E-001  3.536660E+000  8.797965E-001  6.938257E-001
  5.821000E-001  3.548134E-001  3.783411E+000  6.392420E-001  3.144169E+000  8.310408E-001  6.274391E-001
  5.821000E-001  3.981072E-001  2.835400E+000  5.822992E-001  2.253100E+000  7.946324E-001  5.937837E-001
  5.821000E-001  4.466836E-001  2.459329E+000  6.388922E-001  1.820436E+000  7.402168E-001  5.288470E-001
  5.821000E-001  5.011872E-001  2.106167E+000  7.283774E-001  1.377790E+000  6.541692E-001  5.043299E-001
  5.821000E-001  5.623413E-001  2.131409E+000  7.609389E-001  1.370471E+000  6.429879E-001  6.118809E-001
  5.821000E-001  6.309573E-001  2.526798E+000  7.631367E-001  1.763662E+000  6.979828E-001  7.514838E-001
  5.821000E-001  7.079458E-001  2.925974E+000  8.160309E-001  2.109943E+000  7.211079E-001  8.126977E-001
  5.821000E-001  7.943282E-001  2.666689E+000  8.126950E-001  1.853994E+000  6.952420E-001  8.254117E-001
  5.821000E-001  8.912509E-001  2.274069E+000  8.304431E-001  1.443626E+000  6.348206E-001  7.885008E-001
  5.821000E-001  1.000000E+000  2.219754E+000  8.552755E-001  1.364479E+000  6.146981E-001  7.956733E-001
  5.821000E-001  1.122018E+000  2.501540E+000  8.713776E-001  1.630162E+000  6.516635E-001  8.444407E-001
  5.821000E-001  1.258925E+000  2.341560E+000  9.096063E-001  1.431954E+000  6.115383E-001  8.536089E-001
  5.821000E-001  1.412538E+000  2.220632E+000  9.373696E-001  1.283262E+000  5.778815E-001  8.593607E-001
  5.821000E-001  1.584893E+000  2.382299E+000  9.397251E-001  1.442573E+000  6.055385E-001  8.870032E-001
  5.821000E-001  1.778279E+000  2.191475E+000  9.533529E-001  1.238122E+000  5.649720E-001  8.810202E-001
  5.821000E-001  1.995262E+000  2.308884E+000  9.729105E-001  1.335974E+000  5.786231E-001  9.020902E-001
  5.821000E-001  2.238721E+000  2.187758E+000  9.746587E-001  1.213099E+000  5.544942E-001  9.025331E-001
  5.821000E-001  2.511886E+000  2.224357E+000  9.806512E-001  1.243706E+000  5.591304E-001  9.118843E-001
  5.821000E-001  2.818383E+000  2.220691E+000  9.824991E-001  1.238192E+000  5.575705E-001  9.184695E-001
