# DL07 silicate: Mie on the D03 astrosilicate dielectric function
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1823
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_ext         Q_abs          Q_sca         albedo         g
  7.087979E-005  2.511886E-002  2.424379E-004  1.781022E-004  6.433576E-005  2.653700E-001  9.999984E-001
  7.087979E-005  2.818383E-002  2.808242E-004  1.998315E-004  8.099274E-005  2.884108E-001  9.999987E-001
  7.087979E-005  3.162278E-002  3.261737E-004  2.242115E-004  1.019621E-004  3.126007E-001  9.999989E-001
  7.087979E-005  3.548134E-002  3.799259E-004  2.515656E-004  1.283602E-004  3.378560E-001  9.999991E-001
  7.087979E-005  3.981072E-002  4.438488E-004  2.822564E-004  1.615924E-004  3.640709E-001  9.999993E-001
  7.087979E-005  4.466836E-002  5.201184E-004  3.166907E-004  2.034277E-004  3.911180E-001  9.999994E-001
  7.087979E-005  5.011872E-002  6.114180E-004  3.553251E-004  2.560929E-004  4.188507E-001  9.999996E-001
  7.087979E-005  5.623413E-002  7.210627E-004  3.986716E-004  3.223911E-004  4.471055E-001  9.999996E-001
  7.087979E-005  6.309573E-002  8.531554E-004  4.473047E-004  4.058508E-004  4.757055E-001  9.999997E-001
  7.087979E-005  7.079458E-002  1.012782E-003  5.018687E-004  5.109131E-004  5.044652E-001  9.999998E-001
  7.087979E-005  7.943282E-002  1.206255E-003  5.630865E-004  6.431685E-004  5.331945E-001  9.999998E-001
  7.087979E-005  8.912509E-002  1.441422E-003  6.317691E-004  8.096528E-004  5.617043E-001  9.999998E-001
  7.087979E-005  1.000000E-001  1.728047E-003  7.088258E-004  1.019222E-003  5.898111E-001  9.999999E-001
  7.087979E-005  1.122018E-001  2.078297E-003  7.952769E-004  1.283020E-003  6.173420E-001  9.999999E-001
  7.087979E-005  1.258925E-001  2.507339E-003  8.922667E-004  1.615072E-003  6.441380E-001  9.999999E-001
  7.087979E-005  1.412538E-001  3.034107E-003  1.001078E-003  2.033028E-003  6.700583E-001  9.999999E-001
  7.087979E-005  1.584893E-001  3.682245E-003  1.123151E-003  2.559094E-003  6.949819E-001  9.999999E-001
  7.087979E-005  1.778279E-001  4.481305E-003  1.260099E-003  3.221206E-003  7.188098E-001  1.000000E+000
  7.087979E-005  1.995262E-001  5.468239E-003  1.413732E-003  4.054507E-003  7.414648E-001  1.000000E+000
  7.087979E-005  2.238721E-001  6.689277E-003  1.586080E-003  5.103198E-003  7.628922E-001  1.000000E+000
  7.087979E-005  2.511886E-001  8.202271E-003  1.779417E-003  6.422854E-003  7.830580E-001  1.000000E+000
  7.087979E-005  2.818383E-001  1.007964E-002  1.996295E-003  8.083345E-003  8.019478E-001  1.000000E+000
  7.087979E-005  3.162278E-001  1.241204E-002  2.239572E-003  1.017247E-002  8.195645E-001  1.000000E+000
  7.087979E-005  3.548134E-001  1.531298E-002  2.512455E-003  1.280052E-002  8.359264E-001  1.000000E+000
  7.087979E-005  3.981072E-001  1.892452E-002  2.818534E-003  1.610599E-002  8.510644E-001  1.000000E+000
  7.087979E-005  4.466836E-001  2.342446E-002  3.161835E-003  2.026263E-002  8.650199E-001  1.000000E+000
  7.087979E-005  5.011872E-001  2.903517E-002  3.546867E-003  2.548830E-002  8.778424E-001  1.000000E+000
  7.087979E-005  5.623413E-001  3.603457E-002  3.978680E-003  3.205589E-002  8.895871E-001  1.000000E+000
  7.087979E-005  6.309573E-001  4.476972E-002  4.462932E-003  4.030679E-002  9.003136E-001  1.000000E+000
  7.087979E-005  7.079458E-001  5.567338E-002  5.005957E-003  5.066742E-002  9.100835E-001  1.000000E+000
  7.087979E-005  7.943282E-001  6.928422E-002  5.614843E-003  6.366938E-002  9.189593E-001  1.000000E+000
  7.087979E-005  8.912509E-001  8.627128E-002  6.297526E-003  7.997375E-002  9.270032E-001  1.000000E+000
  7.087979E-005  1.000000E+000  1.074630E-001  7.062881E-003  1.004001E-001  9.342762E-001  1.000000E+000
  7.087979E-005  1.122018E+000  1.338812E-001  7.920834E-003  1.259604E-001  9.408369E-001  1.000000E+000
  7.087979E-005  1.258925E+000  1.667802E-001  8.882479E-003  1.578977E-001  9.467414E-001  1.000000E+000
  7.087979E-005  1.412538E+000  2.076892E-001  9.960215E-003  1.977290E-001  9.520427E-001  1.000000E+000
  7.087979E-005  1.584893E+000  2.584574E-001  1.116788E-002  2.472895E-001  9.567902E-001  1.000000E+000
  7.087979E-005  1.778279E+000  3.212951E-001  1.252094E-002  3.087742E-001  9.610298E-001  1.000000E+000
  7.087979E-005  1.995262E+000  3.988050E-001  1.403661E-002  3.847684E-001  9.648033E-001  1.000000E+000
  7.087979E-005  2.238721E+000  4.939873E-001  1.573410E-002  4.782532E-001  9.681488E-001  1.000000E+000
  7.087979E-005  2.511886E+000  6.101993E-001  1.763480E-002  5.925645E-001  9.710999E-001  1.000000E+000
  7.087979E-005  2.818383E+000  7.510330E-001  1.976251E-002  7.312705E-001  9.736862E-001  1.000000E+000
  7.087979E-005  3.162278E+000  9.200626E-001  2.214366E-002  8.979189E-001  9.759324E-001  1.000000E+000
  7.087979E-005  3.548134E+000  1.120391E+000  2.480760E-002  1.095584E+000  9.778581E-001  1.000000E+000
  7.087979E-005  3.981072E+000  1.353910E+000  2.778686E-002  1.326123E+000  9.794766E-001  1.000000E+000
  7.087979E-005  4.466836E+000  1.620166E+000  3.111745E-002  1.589049E+000  9.807937E-001  1.000000E+000
  7.087979E-005  5.011872E+000  1.914760E+000  3.483913E-002  1.879921E+000  9.818050E-001  1.000000E+000
  7.143641E-005  3.548134E-004  2.584386E-006  2.571402E-006  1.298449E-008  5.024204E-003  9.959820E-001
  7.143641E-005  3.981072E-004  2.901519E-006  2.885160E-006  1.635944E-008  5.638234E-003  9.967062E-001
  7.143641E-005  4.466836E-004  3.257810E-006  3.237202E-006  2.060852E-008  6.325879E-003  9.973143E-001
  7.143641E-005  5.011872E-004  3.658158E-006  3.632199E-006  2.595824E-008  7.095988E-003  9.978074E-001
  7.143641E-005  5.623413E-004  4.108087E-006  4.075394E-006  3.269352E-008  7.958331E-003  9.982128E-001
  7.143641E-005  6.309573E-004  4.613839E-006  4.572666E-006  4.117317E-008  8.923842E-003  9.985422E-001
  7.143641E-005  7.079458E-004  5.182462E-006  5.130613E-006  5.184873E-008  1.000465E-002  9.988144E-001
  7.143641E-005  7.943282E-004  5.821930E-006  5.756641E-006  6.528894E-008  1.121431E-002  9.990341E-001
  7.143641E-005  8.912509E-004  6.541264E-006  6.459055E-006  8.220951E-008  1.256783E-002  9.992145E-001
  7.143641E-005  1.000000E-003  7.350687E-006  7.247175E-006  1.035117E-007  1.408190E-002  9.993610E-001
  7.143641E-005  1.122018E-003  8.261790E-006  8.131460E-006  1.303298E-007  1.577501E-002  9.994809E-001
  7.143641E-005  1.258925E-003  9.287736E-006  9.123643E-006  1.640923E-007  1.766763E-002  9.995781E-001
  7.143641E-005  1.412538E-003  1.044349E-005  1.023689E-005  2.065971E-007  1.978239E-002  9.996574E-001
  7.143641E-005  1.584893E-003  1.174608E-005  1.148597E-005  2.601078E-007  2.214422E-002  9.997221E-001
  7.143641E-005  1.778279E-003  1.321494E-005  1.288746E-005  3.274741E-007  2.478060E-002  9.997745E-001
  7.143641E-005  1.995262E-003  1.487224E-005  1.445996E-005  4.122835E-007  2.772168E-002  9.998172E-001
  7.143641E-005  2.238721E-003  1.674337E-005  1.622432E-005  5.190524E-007  3.100047E-002  9.998517E-001
  7.143641E-005  2.511886E-003  1.885744E-005  1.820397E-005  6.534667E-007  3.465300E-002  9.998799E-001
  7.143641E-005  2.818383E-003  2.124785E-005  2.042516E-005  8.226844E-007  3.871848E-002  9.999027E-001
  7.143641E-005  3.162278E-003  2.395309E-005  2.291738E-005  1.035717E-006  4.323938E-002  9.999212E-001
  7.143641E-005  3.548134E-003  2.701759E-005  2.571368E-005  1.303908E-006  4.826147E-002  9.999363E-001
  7.143641E-005  3.981072E-003  3.049271E-005  2.885117E-005  1.641541E-006  5.383388E-002  9.999484E-001
  7.143641E-005  4.466836E-003  3.443808E-005  3.237148E-005  2.066595E-006  6.000900E-002  9.999583E-001
  7.143641E-005  5.011872E-003  3.892303E-005  3.632132E-005  2.601704E-006  6.684228E-002  9.999663E-001
  7.143641E-005  5.623413E-003  4.402846E-005  4.075309E-005  3.275364E-006  7.439199E-002  9.999727E-001
  7.143641E-005  6.309573E-003  4.984904E-005  4.572559E-005  4.123449E-006  8.271872E-002  9.999780E-001
  7.143641E-005  7.079458E-003  5.649592E-005  5.130480E-005  5.191120E-006  9.188486E-002  9.999822E-001
  7.143641E-005  7.943282E-003  6.409996E-005  5.756473E-005  6.535230E-006  1.019537E-001  9.999856E-001
  7.143641E-005  8.912509E-003  7.281579E-005  6.458843E-005  8.227355E-006  1.129886E-001  9.999884E-001
  7.143641E-005  1.000000E-002  8.282669E-005  7.246909E-005  1.035760E-005  1.250515E-001  9.999906E-001
  7.143641E-005  1.122018E-002  9.435065E-005  8.131125E-005  1.303940E-005  1.382014E-001  9.999924E-001
  7.143641E-005  1.258925E-002  1.076478E-004  9.123222E-005  1.641555E-005  1.524932E-001  9.999939E-001
  7.143641E-005  1.412538E-002  1.230294E-004  1.023636E-004  2.066583E-005  1.679747E-001  9.999951E-001
  7.143641E-005  1.584893E-002  1.408696E-004  1.148530E-004  2.601655E-005  1.846854E-001  9.999960E-001
  7.143641E-005  1.778279E-002  1.616188E-004  1.288662E-004  3.275262E-005  2.026535E-001  9.999968E-001
  7.143641E-005  1.995262E-002  1.858217E-004  1.445890E-004  4.123271E-005  2.218939E-001  9.999974E-001
  7.143641E-005  2.238721E-002  2.141382E-004  1.622299E-004  5.190832E-005  2.424057E-001  9.999979E-001
  7.143641E-005  2.511886E-002  2.473708E-004  1.820229E-004  6.534785E-005  2.641697E-001  9.999983E-001
  7.143641E-005  2.818383E-002  2.864974E-004  2.042305E-004  8.226685E-005  2.871470E-001  9.999987E-001
  7.143641E-005  3.162278E-002  3.327132E-004  2.291472E-004  1.035661E-004  3.112772E-001  9.999989E-001
  7.143641E-005  3.548134E-002  3.874827E-004  2.571033E-004  1.303794E-004  3.364780E-001  9.999991E-001
  7.143641E-005  3.981072E-002  4.526038E-004  2.884696E-004  1.641343E-004  3.626444E-001  9.999993E-001
  7.143641E-005  4.466836E-002  5.302893E-004  3.236618E-004  2.066275E-004  3.896505E-001  9.999994E-001
  7.143641E-005  5.011872E-002  6.232673E-004  3.631464E-004  2.601209E-004  4.173505E-001  9.999995E-001
  7.143641E-005  5.623413E-002  7.349085E-004  4.074468E-004  3.274617E-004  4.455816E-001  9.999996E-001
  7.143641E-005  6.309573E-002  8.693838E-004  4.571501E-004  4.122337E-004  4.741677E-001  9.999997E-001
  7.143641E-005  7.079458E-002  1.031863E-003  5.129147E-004  5.189479E-004  5.029235E-001  9.999998E-001
  7.143641E-005  7.943282E-002  1.228762E-003  5.754795E-004  6.532825E-004  5.316591E-001  9.999998E-001
  7.143641E-005  8.912509E-002  1.468057E-003  6.456732E-004  8.223838E-004  5.601852E-001  9.999998E-001
  7.143641E-005  1.000000E-001  1.759672E-003  7.244251E-004  1.035246E-003  5.883180E-001  9.999999E-001
  7.143641E-005  1.122018E-001  2.115968E-003  8.127779E-004  1.303190E-003  6.158837E-001  9.999999E-001
  7.143641E-005  1.258925E-001  2.552361E-003  9.119009E-004  1.640460E-003  6.427226E-001  9.999999E-001
  7.143641E-005  1.412538E-001  3.088087E-003  1.023106E-003  2.064981E-003  6.686928E-001  9.999999E-001
  7.143641E-005  1.584893E-001  3.747171E-003  1.147863E-003  2.599308E-003  6.936722E-001  9.999999E-001
  7.143641E-005  1.778279E-001  4.559637E-003  1.287822E-003  3.271815E-003  7.175605E-001  1.000000E+000
  7.143641E-005  1.995262E-001  5.563027E-003  1.444832E-003  4.118195E-003  7.402795E-001  1.000000E+000
  7.143641E-005  2.238721E-001  6.804304E-003  1.620967E-003  5.183336E-003  7.617732E-001  1.000000E+000
  7.143641E-005  2.511886E-001  8.342237E-003  1.818553E-003  6.523685E-003  7.820066E-001  1.000000E+000
  7.143641E-005  2.818383E-001  1.025039E-002  2.040195E-003  8.210195E-003  8.009642E-001  1.000000E+000
  7.143641E-005  3.162278E-001  1.262085E-002  2.288816E-003  1.033203E-002  8.186480E-001  1.000000E+000
  7.143641E-005  3.548134E-001  1.556889E-002  2.567690E-003  1.300120E-002  8.350756E-001  1.000000E+000
  7.143641E-005  3.981072E-001  1.923881E-002  2.880487E-003  1.635833E-002  8.502773E-001  1.000000E+000
  7.143641E-005  4.466836E-001  2.381116E-002  3.231320E-003  2.057984E-002  8.642939E-001  1.000000E+000
  7.143641E-005  5.011872E-001  2.951175E-002  3.624796E-003  2.588696E-002  8.771745E-001  1.000000E+000
  7.143641E-005  5.623413E-001  3.662279E-002  4.066075E-003  3.255671E-002  8.889742E-001  1.000000E+000
  7.143641E-005  6.309573E-001  4.549659E-002  4.560937E-003  4.093566E-002  8.997521E-001  1.000000E+000
  7.143641E-005  7.079458E-001  5.657246E-002  5.115851E-003  5.145661E-002  9.095699E-001  1.000000E+000
  7.143641E-005  7.943282E-001  7.039713E-002  5.738061E-003  6.465907E-002  9.184901E-001  1.000000E+000
  7.143641E-005  8.912509E-001  8.764945E-002  6.435671E-003  8.121378E-002  9.265749E-001  1.000000E+000
  7.143641E-005  1.000000E+000  1.091698E-001  7.217746E-003  1.019521E-001  9.338852E-001  1.000000E+000
  7.143641E-005  1.122018E+000  1.359945E-001  8.094424E-003  1.279001E-001  9.404798E-001  1.000000E+000
  7.143641E-005  1.258925E+000  1.693949E-001  9.077036E-003  1.603178E-001  9.464149E-001  1.000000E+000
  7.143641E-005  1.412538E+000  2.109202E-001  1.017824E-002  2.007420E-001  9.517437E-001  1.000000E+000
  7.143641E-005  1.584893E+000  2.624427E-001  1.141217E-002  2.510305E-001  9.565156E-001  1.000000E+000
  7.143641E-005  1.778279E+000  3.261978E-001  1.279461E-002  3.134032E-001  9.607765E-001  1.000000E+000
  7.143641E-005  1.995262E+000  4.048146E-001  1.434314E-002  3.904715E-001  9.645686E-001  1.000000E+000
  7.143641E-005  2.238721E+000  5.013184E-001  1.607736E-002  4.852411E-001  9.679299E-001  1.000000E+000
  7.143641E-005  2.511886E+000  6.190860E-001  1.801910E-002  6.010669E-001  9.708940E-001  1.000000E+000
  7.143641E-005  2.818383E+000  7.617158E-001  2.019263E-002  7.415231E-001  9.734906E-001  1.000000E+000
  7.143641E-005  3.162278E+000  9.327645E-001  2.262492E-002  9.101396E-001  9.757442E-001  1.000000E+000
  7.143641E-005  3.548134E+000  1.135277E+000  2.534591E-002  1.109931E+000  9.776743E-001  1.000000E+000
  7.143641E-005  3.981072E+000  1.371023E+000  2.838876E-002  1.342635E+000  9.792937E-001  1.000000E+000
  7.143641E-005  4.466836E+000  1.639335E+000  3.179016E-002  1.607545E+000  9.806079E-001  1.000000E+000
  7.143641E-005  5.011872E+000  1.935470E+000  3.559062E-002  1.899880E+000  9.816114E-001  1.000000E+000
  7.199741E-005  3.548134E-004  2.639548E-006  2.626363E-006  1.318481E-008  4.995100E-003  9.959290E-001
  7.199741E-005  3.981072E-004  2.963439E-006  2.946827E-006  1.661202E-008  5.605655E-003  9.966620E-001
  7.199741E-005  4.466836E-004  3.327321E-006  3.306394E-006  2.092685E-008  6.289399E-003  9.972812E-001
  7.199741E-005  5.011872E-004  3.736193E-006  3.709834E-006  2.635941E-008  7.055150E-003  9.977805E-001
  7.199741E-005  5.623413E-004  4.195700E-006  4.162501E-006  3.319906E-008  7.912639E-003  9.981858E-001
  7.199741E-005  6.309573E-004  4.712212E-006  4.670402E-006  4.180998E-008  8.872687E-003  9.985225E-001
  7.199741E-005  7.079458E-004  5.292926E-006  5.240275E-006  5.265093E-008  9.947415E-003  9.987960E-001
  7.199741E-005  7.943282E-004  5.945983E-006  5.879683E-006  6.629926E-008  1.115026E-002  9.990200E-001
  7.199741E-005  8.912509E-004  6.680592E-006  6.597110E-006  8.348189E-008  1.249618E-002  9.992032E-001
  7.199741E-005  1.000000E-003  7.507190E-006  7.402076E-006  1.051139E-007  1.400177E-002  9.993521E-001
  7.199741E-005  1.122018E-003  8.437609E-006  8.305262E-006  1.323475E-007  1.568543E-002  9.994731E-001
  7.199741E-005  1.258925E-003  9.485285E-006  9.318652E-006  1.666329E-007  1.756751E-002  9.995722E-001
  7.199741E-005  1.412538E-003  1.066549E-005  1.045569E-005  2.097960E-007  1.967055E-002  9.996525E-001
  7.199741E-005  1.584893E-003  1.199561E-005  1.173147E-005  2.641355E-007  2.201935E-002  9.997180E-001
  7.199741E-005  1.778279E-003  1.349546E-005  1.316292E-005  3.325451E-007  2.464126E-002  9.997713E-001
  7.199741E-005  1.995262E-003  1.518769E-005  1.476902E-005  4.186681E-007  2.756628E-002  9.998145E-001
  7.199741E-005  2.238721E-003  1.709819E-005  1.657110E-005  5.270908E-007  3.082729E-002  9.998496E-001
  7.199741E-005  2.511886E-003  1.925664E-005  1.859306E-005  6.635870E-007  3.446016E-002  9.998782E-001
  7.199741E-005  2.818383E-003  2.169715E-005  2.086173E-005  8.354256E-007  3.850393E-002  9.999013E-001
  7.199741E-005  3.162278E-003  2.445897E-005  2.340721E-005  1.051758E-006  4.300090E-002  9.999201E-001
  7.199741E-005  3.548134E-003  2.758738E-005  2.626328E-005  1.324103E-006  4.799670E-002  9.999353E-001
  7.199741E-005  3.981072E-003  3.113479E-005  2.946783E-005  1.666965E-006  5.354027E-002  9.999477E-001
  7.199741E-005  4.466836E-003  3.516198E-005  3.306338E-005  2.098602E-006  5.968384E-002  9.999577E-001
  7.199741E-005  5.011872E-003  3.973964E-005  3.709764E-005  2.641999E-006  6.648272E-002  9.999658E-001
  7.199741E-005  5.623413E-003  4.495022E-005  4.162413E-005  3.326094E-006  7.399504E-002  9.999723E-001
  7.199741E-005  6.309573E-003  5.089022E-005  4.670291E-005  4.187314E-006  8.228130E-002  9.999777E-001
  7.199741E-005  7.079458E-003  5.767288E-005  5.240136E-005  5.271521E-006  9.140381E-002  9.999819E-001
  7.199741E-005  7.943282E-003  6.543153E-005  5.879508E-005  6.636449E-006  1.014259E-001  9.999854E-001
  7.199741E-005  8.912509E-003  7.432368E-005  6.596890E-005  8.354781E-006  1.124108E-001  9.999882E-001
  7.199741E-005  1.000000E-002  8.453600E-005  7.401798E-005  1.051802E-005  1.244206E-001  9.999905E-001
  7.199741E-005  1.122018E-002  9.629047E-005  8.304912E-005  1.324135E-005  1.375146E-001  9.999923E-001
  7.199741E-005  1.258925E-002  1.098519E-004  9.318212E-005  1.666979E-005  1.517478E-001  9.999938E-001
  7.199741E-005  1.412538E-002  1.255373E-004  1.045514E-004  2.098589E-005  1.671686E-001  9.999950E-001
  7.199741E-005  1.584893E-002  1.437272E-004  1.173077E-004  2.641948E-005  1.838168E-001  9.999960E-001
  7.199741E-005  1.778279E-002  1.648803E-004  1.316204E-004  3.325987E-005  2.017214E-001  9.999968E-001
  7.199741E-005  1.995262E-002  1.895505E-004  1.476792E-004  4.187128E-005  2.208978E-001  9.999974E-001
  7.199741E-005  2.238721E-002  2.184093E-004  1.656971E-004  5.271222E-005  2.413460E-001  9.999979E-001
  7.199741E-005  2.511886E-002  2.522729E-004  1.859131E-004  6.635987E-005  2.630479E-001  9.999983E-001
  7.199741E-005  2.818383E-002  2.921361E-004  2.085952E-004  8.354086E-005  2.859656E-001  9.999986E-001
  7.199741E-005  3.162278E-002  3.392142E-004  2.340443E-004  1.051699E-004  3.100397E-001  9.999989E-001
  7.199741E-005  3.548134E-002  3.949962E-004  2.625979E-004  1.323984E-004  3.351890E-001  9.999991E-001
  7.199741E-005  3.981072E-002  4.613102E-004  2.946343E-004  1.666759E-004  3.613098E-001  9.999993E-001
  7.199741E-005  4.466836E-002  5.404055E-004  3.305785E-004  2.098270E-004  3.882770E-001  9.999994E-001
  7.199741E-005  5.011872E-002  6.350553E-004  3.709067E-004  2.641486E-004  4.159458E-001  9.999995E-001
  7.199741E-005  5.623413E-002  7.486854E-004  4.161536E-004  3.325318E-004  4.441543E-001  9.999996E-001
  7.199741E-005  6.309573E-002  8.855347E-004  4.669187E-004  4.186161E-004  4.727269E-001  9.999997E-001
  7.199741E-005  7.079458E-002  1.050857E-003  5.238746E-004  5.269821E-004  5.014785E-001  9.999998E-001
  7.199741E-005  7.943282E-002  1.251171E-003  5.877758E-004  6.633956E-004  5.302196E-001  9.999998E-001
  7.199741E-005  8.912509E-002  1.494582E-003  6.594687E-004  8.351137E-004  5.587606E-001  9.999998E-001
  7.199741E-005  1.000000E-001  1.791172E-003  7.399025E-004  1.051270E-003  5.869172E-001  9.999999E-001
  7.199741E-005  1.122018E-001  2.153501E-003  8.301421E-004  1.323359E-003  6.145150E-001  9.999999E-001
  7.199741E-005  1.258925E-001  2.597227E-003  9.313817E-004  1.665845E-003  6.413938E-001  9.999999E-001
  7.199741E-005  1.412538E-001  3.141892E-003  1.044961E-003  2.096931E-003  6.674104E-001  9.999999E-001
  7.199741E-005  1.584893E-001  3.811900E-003  1.172381E-003  2.639519E-003  6.924418E-001  9.999999E-001
  7.199741E-005  1.778279E-001  4.637746E-003  1.315327E-003  3.322419E-003  7.163866E-001  1.000000E+000
  7.199741E-005  1.995262E-001  5.657563E-003  1.475688E-003  4.181875E-003  7.391654E-001  1.000000E+000
  7.199741E-005  2.238721E-001  6.919047E-003  1.655582E-003  5.263465E-003  7.607211E-001  1.000000E+000
  7.199741E-005  2.511886E-001  8.481884E-003  1.857382E-003  6.624502E-003  7.810178E-001  1.000000E+000
  7.199741E-005  2.818383E-001  1.042078E-002  2.083751E-003  8.337027E-003  8.000388E-001  1.000000E+000
  7.199741E-005  3.162278E-001  1.282924E-002  2.337672E-003  1.049157E-002  8.177856E-001  1.000000E+000
  7.199741E-005  3.548134E-001  1.582434E-002  2.622491E-003  1.320185E-002  8.342749E-001  1.000000E+000
  7.199741E-005  3.981072E-001  1.955257E-002  2.941953E-003  1.661062E-002  8.495363E-001  1.000000E+000
  7.199741E-005  4.466836E-001  2.419726E-002  3.300258E-003  2.089700E-002  8.636102E-001  1.000000E+000
  7.199741E-005  5.011872E-001  2.998763E-002  3.702111E-003  2.628552E-002  8.765454E-001  1.000000E+000
  7.199741E-005  5.623413E-001  3.721018E-002  4.152780E-003  3.305740E-002  8.883966E-001  1.000000E+000
  7.199741E-005  6.309573E-001  4.622250E-002  4.658167E-003  4.156433E-002  8.992230E-001  1.000000E+000
  7.199741E-005  7.079458E-001  5.747040E-002  5.224876E-003  5.224553E-002  9.090858E-001  1.000000E+000
  7.199741E-005  7.943282E-001  7.150866E-002  5.860302E-003  6.564836E-002  9.180477E-001  1.000000E+000
  7.199741E-005  8.912509E-001  8.902593E-002  6.572717E-003  8.245321E-002  9.261708E-001  1.000000E+000
  7.199741E-005  1.000000E+000  1.108745E-001  7.371377E-003  1.035032E-001  9.335160E-001  1.000000E+000
  7.199741E-005  1.122018E+000  1.381051E-001  8.266628E-003  1.298385E-001  9.401425E-001  1.000000E+000
  7.199741E-005  1.258925E+000  1.720060E-001  9.270035E-003  1.627360E-001  9.461063E-001  1.000000E+000
  7.199741E-005  1.412538E+000  2.141466E-001  1.039452E-002  2.037521E-001  9.514607E-001  1.000000E+000
  7.199741E-005  1.584893E+000  2.664215E-001  1.165449E-002  2.547670E-001  9.562554E-001  1.000000E+000
  7.199741E-005  1.778279E+000  3.310915E-001  1.306606E-002  3.180254E-001  9.605364E-001  1.000000E+000
  7.199741E-005  1.995262E+000  4.108113E-001  1.464717E-002  3.961641E-001  9.643458E-001  1.000000E+000
  7.199741E-005  2.238721E+000  5.086310E-001  1.641780E-002  4.922132E-001  9.677216E-001  1.000000E+000
  7.199741E-005  2.511886E+000  6.279456E-001  1.840023E-002  6.095453E-001  9.706977E-001  1.000000E+000
  7.199741E-005  2.818383E+000  7.723590E-001  2.061919E-002  7.517398E-001  9.733036E-001  1.000000E+000
  7.199741E-005  3.162278E+000  9.454084E-001  2.310218E-002  9.223062E-001  9.755638E-001  1.000000E+000
  7.199741E-005  3.548134E+000  1.150078E+000  2.587970E-002  1.124199E+000  9.774974E-001  1.000000E+000
  7.199741E-005  3.981072E+000  1.388013E+000  2.898556E-002  1.359027E+000  9.791172E-001  1.000000E+000
  7.199741E-005  4.466836E+000  1.658325E+000  3.245710E-002  1.625868E+000  9.804278E-001  1.000000E+000
  7.199741E-005  5.011872E+000  1.955928E+000  3.633560E-002  1.919592E+000  9.814228E-001  1.000000E+000
  7.256281E-005  3.548134E-004  2.694281E-006  2.680896E-006  1.338510E-008  4.967967E-003  9.958681E-001
  7.256281E-005  3.981072E-004  3.024879E-006  3.008014E-006  1.686447E-008  5.575254E-003  9.966219E-001
  7.256281E-005  4.466836E-004  3.396292E-006  3.375047E-006  2.124513E-008  6.255390E-003  9.972428E-001
  7.256281E-005  5.011872E-004  3.813624E-006  3.786864E-006  2.676051E-008  7.017080E-003  9.977495E-001
  7.256281E-005  5.623413E-004  4.282634E-006  4.248930E-006  3.370440E-008  7.870016E-003  9.981625E-001
  7.256281E-005  6.309573E-004  4.809823E-006  4.767376E-006  4.244660E-008  8.824982E-003  9.985038E-001
  7.256281E-005  7.079458E-004  5.402535E-006  5.349082E-006  5.345287E-008  9.894035E-003  9.987798E-001
  7.256281E-005  7.943282E-004  6.069076E-006  6.001767E-006  6.730929E-008  1.109053E-002  9.990075E-001
  7.256281E-005  8.912509E-004  6.818844E-006  6.734090E-006  8.475398E-008  1.242938E-002  9.991914E-001
  7.256281E-005  1.000000E-003  7.662486E-006  7.555770E-006  1.067159E-007  1.392706E-002  9.993425E-001
  7.256281E-005  1.122018E-003  8.612074E-006  8.477709E-006  1.343647E-007  1.560190E-002  9.994660E-001
  7.256281E-005  1.258925E-003  9.681313E-006  9.512140E-006  1.691729E-007  1.747417E-002  9.995659E-001
  7.256281E-005  1.412538E-003  1.088578E-005  1.067279E-005  2.129942E-007  1.956627E-002  9.996477E-001
  7.256281E-005  1.584893E-003  1.224322E-005  1.197506E-005  2.681623E-007  2.190292E-002  9.997139E-001
  7.256281E-005  1.778279E-003  1.377384E-005  1.343623E-005  3.376152E-007  2.451134E-002  9.997680E-001
  7.256281E-005  1.995262E-003  1.550073E-005  1.507568E-005  4.250515E-007  2.742139E-002  9.998118E-001
  7.256281E-005  2.238721E-003  1.745030E-005  1.691517E-005  5.351276E-007  3.066581E-002  9.998475E-001
  7.256281E-005  2.511886E-003  1.965282E-005  1.897911E-005  6.737053E-007  3.428034E-002  9.998764E-001
  7.256281E-005  2.818383E-003  2.214305E-005  2.129489E-005  8.481643E-007  3.830386E-002  9.998999E-001
  7.256281E-005  3.162278E-003  2.496102E-005  2.389322E-005  1.067795E-006  4.277851E-002  9.999189E-001
  7.256281E-005  3.548134E-003  2.815289E-005  2.680859E-005  1.344294E-006  4.774977E-002  9.999344E-001
  7.256281E-005  3.981072E-003  3.177206E-005  3.007968E-005  1.692384E-006  5.326643E-002  9.999469E-001
  7.256281E-005  4.466836E-003  3.588049E-005  3.374989E-005  2.130603E-006  5.938056E-002  9.999571E-001
  7.256281E-005  5.011872E-003  4.055019E-005  3.786791E-005  2.682287E-006  6.614733E-002  9.999653E-001
  7.256281E-005  5.623413E-003  4.586519E-005  4.248838E-005  3.376813E-006  7.362474E-002  9.999719E-001
  7.256281E-005  6.309573E-003  5.192377E-005  4.767261E-005  4.251166E-006  8.187321E-002  9.999773E-001
  7.256281E-005  7.079458E-003  5.884128E-005  5.348937E-005  5.351906E-006  9.095496E-002  9.999817E-001
