# model = dl07_MW_euv
# Size-integrated extinction, albedo and scattering asymmetry per H
# for the Draine & Li (2007) / Weingartner & Draine (2001) Milky-Way
# dust model.
#
# Model definition: WD01 R_V = 3.1, b_C = 6e-5 size distribution
#   (Draine's "MW 3.1_60"), with the Draine (2003a) x0.93 abundance
#   reduction applied, heated by the MMP83 field at U = 1 for the
#   PAH ionization fraction (WD01b charging).
# Size grid: Draine's 84-point log grid, 3.548 A - 5.012 um.
# Optics:
#   silicate     : Mie on the D03 astrosilicate dielectric function
#     ../data/dielectric/index_silD03
#   carbonaceous : absorption from the DL07 PAH <-> graphite xi-blend
#     (neutral and cation mixed by the ionization fraction, a > 100 A
#     fully ionized); scattering and <cos> from random-orientation D03
#     graphite (1/3 parallel + 2/3 perpendicular), which is the
#     standard DL07 treatment -- PAH scattering is Rayleigh-negligible.
#     ../data/dielectric/index_CpaD03, index_CpeD03
#
# Wavelength range:  6.205399E-05 -  3.981000E+04 um, 1823 points.
#   The floor is set by the D03 dielectric functions: the shorter-reaching
#   of silicate and graphite stops at  6.199200E-05 um, and a shorter floor is
#   refused because (n, k) would freeze at the boundary value there.
#
# How far to trust the EUV band of THIS model:
#   the optics are Mie on the D03 dielectric functions at EVERY
#   wavelength, so nothing changes character across the band, and the
#   result can be checked directly against Draine's own published
#   table kext_albedo_WD_MW_3.1_60_D03.all (2003 vintage), which
#   spans 1e-4 - 1e4 um.  Running this program prints that comparison
#   decade by decade.
#
# Column order follows Draine's kext_albedo tables and MoCHII's
#   par%ion_dust_kext reader: the first four columns are
#   lambda, albedo, <cos>, C_ext/H, and a reader may stop there.
#   Draine's 5th column is K_abs [cm^2/g]; ours is C_abs/H [cm^2/H],
#   so no dust-mass normalization is folded into the first six
#   columns; K_abs is a separate trailing column instead.
#   A host running the Zubko model through an ionizing band needs
#   exactly such a file: that model has no EUV extension of its own
#   (its optics table IS the model definition), so the host reads the
#   ionizing-band optics from a curve file instead.
#
# SCOPE: these are size-integrated TRANSPORT optics, not a dust model.
#   There is no size-resolved Cabs(lambda, a), no grain enthalpy and no
#   Planck integral here, so stochastic heating and thermal emission
#   cannot be computed from this file.  A host that needs emission must
#   build the model (build_astrodust / build_dl07 / build_zubko /
#   build_from_files).  The builder reads this very curve back in, and
#   dust_extinction serves it on the model wavelength grid while
#   dust_emission supplies the re-emitted spectrum, so the absorbed
#   power and the emission refer to one and the same grain.
#
# Units: lambda micron; cross sections cm^2 per H nucleon;
#   albedo and <cos> dimensionless.
#
# K_abs [cm^2/g] = C_abs/H / (M_dust/N_H), M_dust/N_H =  1.750186E-26 g/H.
#   The dust mass per H is this model's own size distribution
#   weighted by the solid density of each grain material:
#   M_dust/N_H = sum_pop rho * sum_a (4/3) pi a^3 dn(a).
#   Densities: 3.5 g/cm^3 astrosilicate, 2.2 g/cm^3 graphite (Draine & Li 2007 sec. 2).
#
#             lambda               albedo                <cos>              C_ext/H              C_abs/H              C_sca/H                K_abs
#           (micron)                                                       (cm^2/H)             (cm^2/H)             (cm^2/H)             (cm^2/g)
 3.262632000000E-003  5.932858850110E-001  9.993603991126E-001  4.166552059720E-022  1.694595533525E-022  2.471956526196E-022  9.682373741034E+003
 3.350811000000E-003  5.856419614127E-001  9.993189537020E-001  4.291041642778E-022  1.778027598598E-022  2.513014044180E-022  1.015907772145E+004
 3.443889000000E-003  5.785933920308E-001  9.992736242339E-001  4.411901466644E-022  1.859204431753E-022  2.552697034891E-022  1.062289603217E+004
 3.492394000000E-003  5.741292102175E-001  9.992492275688E-001  4.475888638954E-022  1.906150229650E-022  2.569738409304E-022  1.089112921928E+004
 3.502260000000E-003  5.732594581931E-001  9.992442482079E-001  4.488575057584E-022  1.915456952014E-022  2.573118105569E-022  1.094430483697E+004
 3.512181000000E-003  5.723973718458E-001  9.992392320151E-001  4.501222340963E-022  1.924734502902E-022  2.576487838061E-022  1.099731377823E+004
 3.517163000000E-003  5.719691316443E-001  9.992366991137E-001  4.507532653592E-022  1.929363115859E-022  2.578169537734E-022  1.102376018368E+004
 3.518161000000E-003  5.718837076294E-001  9.992361884650E-001  4.508793373027E-022  1.930287901925E-022  2.578505471101E-022  1.102904411377E+004
 3.518660000000E-003  5.718410588018E-001  9.992359399164E-001  4.509423622836E-022  1.930750043768E-022  2.578673579069E-022  1.103168464359E+004
 3.518960000000E-003  5.718154036743E-001  9.992357826772E-001  4.509801940173E-022  1.931027723262E-022  2.578774216911E-022  1.103327121489E+004
 3.519060000000E-003  5.718068787054E-001  9.992357406902E-001  4.509928358859E-022  1.931120300795E-022  2.578808058064E-022  1.103380017313E+004
 3.519260000000E-003  5.717897880458E-001  9.992356328186E-001  4.510180527862E-022  1.931305359787E-022  2.578875168074E-022  1.103485754068E+004
 3.519360000000E-003  5.717812580925E-001  9.992355819246E-001  4.510306783362E-022  1.931397896388E-022  2.578908886974E-022  1.103538626505E+004
 3.519659000000E-003  5.717557295716E-001  9.992354349539E-001  4.510683881182E-022  1.931674527830E-022  2.579009353352E-022  1.103696684812E+004
 3.520159000000E-003  5.717130550581E-001  9.992351752193E-001  4.511314176131E-022  1.932136966168E-022  2.579177209963E-022  1.103960907202E+004
 3.521159000000E-003  5.716278591811E-001  9.992346734828E-001  4.512574456338E-022  1.933061180466E-022  2.579513275872E-022  1.104488973521E+004
 3.522159000000E-003  5.715427420784E-001  9.992341731964E-001  4.513833228674E-022  1.933984607873E-022  2.579848620801E-022  1.105016590235E+004
 3.532194000000E-003  5.706955143670E-001  9.992290503748E-001  4.526407095818E-022  1.943206870036E-022  2.583200225782E-022  1.110285894162E+004
 3.542286000000E-003  5.698555765960E-001  9.992238813666E-001  4.538943189156E-022  1.952401100963E-022  2.586542088193E-022  1.115539181943E+004
 3.593623000000E-003  5.657614520547E-001  9.991974157955E-001  4.601071210654E-022  1.997962481507E-022  2.603108729147E-022  1.141571489114E+004
 3.646471000000E-003  5.618340810441E-001  9.991695949800E-001  4.662296231571E-022  2.042859312751E-022  2.619436918820E-022  1.167224094192E+004
 3.874375000000E-003  5.460768529764E-001  9.990188319552E-001  4.942546829117E-022  2.243536410984E-022  2.699010418133E-022  1.281884532505E+004
 4.132667000000E-003  5.178184019850E-001  9.989266942394E-001  5.111827659070E-022  2.464829229428E-022  2.646998429643E-022  1.408324130154E+004
 4.202712000000E-003  4.920160513051E-001  9.987487531219E-001  5.506651068068E-022  2.797290353643E-022  2.709360714426E-022  1.598281721528E+004
 4.231399000000E-003  4.845980668789E-001  9.987311283841E-001  5.564776137961E-022  2.868096378891E-022  2.696679759070E-022  1.638738006583E+004
 4.245890000000E-003  4.849551139934E-001  9.987474313705E-001  5.532445414117E-022  2.849457717651E-022  2.682987696465E-022  1.628088475141E+004
 4.253173000000E-003  4.940972060231E-001  9.988065202119E-001  5.378414657055E-022  2.720955002170E-022  2.657459654885E-022  1.554666157343E+004
 4.257555000000E-003  5.104339639537E-001  9.989140469071E-001  5.044143504157E-022  2.469441340579E-022  2.574702163578E-022  1.410959342098E+004
 4.259018000000E-003  5.167177383398E-001  9.989406200734E-001  4.924045430001E-022  2.379703811928E-022  2.544341618072E-022  1.359686205010E+004
 4.259749000000E-003  5.183435334397E-001  9.989476003929E-001  4.888151282368E-022  2.354409674678E-022  2.533741607690E-022  1.345233948677E+004
 4.260188000000E-003  5.191220935999E-001  9.989508677255E-001  4.870243398400E-022  2.341992449082E-022  2.528250949318E-022  1.338139145423E+004
 4.260335000000E-003  5.193899749057E-001  9.989519071447E-001  4.864266565007E-022  2.337815275873E-022  2.526451289133E-022  1.335752443028E+004
 4.260628000000E-003  5.199133326009E-001  9.989538723837E-001  4.852793307342E-022  2.329761366498E-022  2.523031940843E-022  1.331150698299E+004
 4.260774000000E-003  5.198529194144E-001  9.989537518360E-001  4.853199065040E-022  2.330249362580E-022  2.522949702460E-022  1.331429523562E+004
 4.261213000000E-003  5.196768437261E-001  9.989533766475E-001  4.854472845322E-022  2.331715719111E-022  2.522757126211E-022  1.332267352512E+004
 4.261946000000E-003  5.194014744348E-001  9.989526991093E-001  4.856778746411E-022  2.334160704522E-022  2.522618041890E-022  1.333664338522E+004
 4.263411000000E-003  5.189204673606E-001  9.989510976725E-001  4.862054590732E-022  2.339034950177E-022  2.523019640555E-022  1.336449325689E+004
 4.267814000000E-003  5.180132207869E-001  9.989445115179E-001  4.883093052215E-022  2.353586292835E-022  2.529506759380E-022  1.344763494779E+004
 4.275172000000E-003  5.181266937805E-001  9.989271662827E-001  4.934043219123E-022  2.377583719029E-022  2.556459500094E-022  1.358474852129E+004
 4.289965000000E-003  5.104987776821E-001  9.988714268381E-001  5.115568106751E-022  2.504076841105E-022  2.611491265646E-022  1.430748952903E+004
 4.427857000000E-003  6.034375714508E-001  9.988763902455E-001  3.904753395438E-022  1.548478489381E-022  2.356274906057E-022  8.847507955455E+003
 4.591852000000E-003  6.102059789069E-001  9.987880969645E-001  4.188207094191E-022  1.632538084416E-022  2.555669009776E-022  9.327797440199E+003
 4.768462000000E-003  6.149791677171E-001  9.986755102450E-001  4.470668304472E-022  1.721300431449E-022  2.749367873024E-022  9.834956937024E+003
 4.959200000000E-003  6.128301466174E-001  9.985301625277E-001  4.691935738779E-022  1.816576072064E-022  2.875359666716E-022  1.037933129811E+004
 5.165833000000E-003  6.099733090502E-001  9.983569294467E-001  4.912279971843E-022  1.915920302437E-022  2.996359669406E-022  1.094695227223E+004
 5.209244000000E-003  6.085601505061E-001  9.983184176932E-001  4.950720478324E-022  1.937909278921E-022  3.012811199403E-022  1.107259021019E+004
 5.253390000000E-003  6.071872449076E-001  9.982789660988E-001  4.988716426440E-022  1.959631443845E-022  3.029084982595E-022  1.119670367272E+004
 5.264544000000E-003  6.068505290892E-001  9.982689101005E-001  4.998148628180E-022  1.965019488702E-022  3.033129139478E-022  1.122748922775E+004
 5.271259000000E-003  6.066497259892E-001  9.982628324407E-001  5.003794935895E-022  1.968244109128E-022  3.035550826767E-022  1.124591367152E+004
 5.273501000000E-003  6.065829897028E-001  9.982608206261E-001  5.005674774472E-022  1.969317604293E-022  3.036357170179E-022  1.125204727756E+004
 5.274622000000E-003  6.065496990784E-001  9.982597896654E-001  5.006613893315E-022  1.969853742923E-022  3.036760150392E-022  1.125511060122E+004
 5.275296000000E-003  6.065296728168E-001  9.982591755472E-001  5.007177819826E-022  1.970175895031E-022  3.037001924795E-022  1.125695127474E+004
 5.275520000000E-003  6.065230548096E-001  9.982589737565E-001  5.007365481164E-022  1.970282872980E-022  3.037082608184E-022  1.125756251232E+004
 5.276194000000E-003  6.065030540042E-001  9.982583665211E-001  5.007929364172E-022  1.970604910564E-022  3.037324453608E-022  1.125940253148E+004
 5.278440000000E-003  6.064365383331E-001  9.982563222772E-001  5.009806553581E-022  1.971676809509E-022  3.038129744072E-022  1.126552701723E+004
 5.279114000000E-003  6.064166305785E-001  9.982557185598E-001  5.010369637602E-022  1.971998164015E-022  3.038371473587E-022  1.126736313350E+004
 5.280239000000E-003  6.063833882332E-001  9.982547031106E-001  5.011308333998E-022  1.972534206947E-022  3.038774127051E-022  1.127042591037E+004
 5.286994000000E-003  6.061846650193E-001  9.982485552795E-001  5.016931787972E-022  1.975744672656E-022  3.041187115317E-022  1.128876947865E+004
 5.298291000000E-003  6.058554459305E-001  9.982382688688E-001  5.026283495147E-022  1.981082266822E-022  3.045201228325E-022  1.131926677465E+004
 5.390435000000E-003  6.033055818805E-001  9.981533561653E-001  5.100129336799E-022  2.023192839596E-022  3.076936497203E-022  1.155987304086E+004
 5.635455000000E-003  5.960395097835E-001  9.979155692566E-001  5.284327811231E-022  2.134659653089E-022  3.149668158142E-022  1.219675855520E+004
 5.903810000000E-003  5.874661184917E-001  9.976304575536E-001  5.467667889811E-022  2.255598257382E-022  3.212069632429E-022  1.288776283517E+004
 6.199000000000E-003  5.784202773589E-001  9.972957682385E-001  5.645935434557E-022  2.380211894550E-022  3.265723540007E-022  1.359976507076E+004
 6.525263000000E-003  5.689116478654E-001  9.968995798370E-001  5.827699581258E-022  2.512253409220E-022  3.315446172038E-022  1.435420780890E+004
 6.887778000000E-003  5.582844902459E-001  9.964085895216E-001  6.020604499186E-022  2.659394385385E-022  3.361210113800E-022  1.519492401267E+004
 7.084571000000E-003  5.499785313602E-001  9.961238798002E-001  6.122802908038E-022  2.755392756867E-022  3.367410151171E-022  1.574342782542E+004
 7.208140000000E-003  5.469026669586E-001  9.959733525710E-001  6.166514899633E-022  2.794031455184E-022  3.372483444449E-022  1.596419691785E+004
 7.250292000000E-003  5.455995759619E-001  9.959200663228E-001  6.181742107520E-022  2.808986234952E-022  3.372755872569E-022  1.604964371861E+004
 7.271554000000E-003  5.455113031286E-001  9.958960059082E-001  6.187624131599E-022  2.812205228300E-022  3.375418903298E-022  1.606803601108E+004
 7.284371000000E-003  5.454620498516E-001  9.958815072799E-001  6.191133277488E-022  2.814105029044E-022  3.377028248443E-022  1.607889086138E+004
 7.288654000000E-003  5.454456153820E-001  9.958766626857E-001  6.192301571599E-022  2.814737830248E-022  3.377563741352E-022  1.608250648389E+004
 7.290797000000E-003  5.454373957656E-001  9.958742326179E-001  6.192885352223E-022  2.815054093432E-022  3.377831258791E-022  1.608431350999E+004
 7.292083000000E-003  5.454324479299E-001  9.958727780743E-001  6.193235190461E-022  2.815243759923E-022  3.377991430539E-022  1.608539720330E+004
 7.292512000000E-003  5.454308279914E-001  9.958722945747E-001  6.193352337253E-022  2.815307043903E-022  3.378045293350E-022  1.608575878761E+004
 7.293370000000E-003  5.454279211274E-001  9.958712510083E-001  6.193624144276E-022  2.815448603019E-022  3.378175541257E-022  1.608656761086E+004
 7.293799000000E-003  5.454271263552E-001  9.958706056699E-001  6.193825950290E-022  2.815545261079E-022  3.378280689211E-022  1.608711988392E+004
 7.295087000000E-003  5.454247437403E-001  9.958686563302E-001  6.194431885653E-022  2.815835461804E-022  3.378596423849E-022  1.608877799751E+004
 7.297234000000E-003  5.454207752254E-001  9.958654325644E-001  6.195441133106E-022  2.816318827424E-022  3.379122305682E-022  1.609153979317E+004
 7.301531000000E-003  5.454128066629E-001  9.958589534201E-001  6.197457706197E-022  2.817284904485E-022  3.380172801712E-022  1.609705964671E+004
 7.314454000000E-003  5.453888896919E-001  9.958394624881E-001  6.203500720611E-022  2.820180350394E-022  3.383320370217E-022  1.611360329319E+004
 7.336095000000E-003  5.453488175986E-001  9.958067733742E-001  6.213544011313E-022  2.824995131647E-022  3.388548879666E-022  1.614111340440E+004
 7.379762000000E-003  5.444645867803E-001  9.957310001425E-001  6.238623327832E-022  2.841913855566E-022  3.396709472266E-022  1.623778155026E+004
 7.513939000000E-003  5.394965555780E-001  9.955040480642E-001  6.309898060723E-022  2.905729790915E-022  3.404168269809E-022  1.660240527577E+004
 7.748750000000E-003  5.342731497972E-001  9.951771597050E-001  6.390892831685E-022  2.976410388484E-022  3.414482443201E-022  1.700625147291E+004
 7.846835000000E-003  5.319646692629E-001  9.949879297096E-001  6.446553018774E-022  3.017214574256E-022  3.429338444518E-022  1.723939346404E+004
 7.896815000000E-003  5.279662876556E-001  9.948515088090E-001  6.493407818592E-022  3.065107398376E-022  3.428300420216E-022  1.751303765433E+004
 7.922045000000E-003  5.244800739588E-001  9.948018911346E-001  6.510081642428E-022  3.095673541130E-022  3.414408101298E-022  1.768768276115E+004
 7.937260000000E-003  5.222190364464E-001  9.947845597771E-001  6.515016004942E-022  3.112750624408E-022  3.402265380534E-022  1.778525572145E+004
 7.942345000000E-003  5.214432827978E-001  9.947796690514E-001  6.516313131853E-022  3.118425420641E-022  3.397887711212E-022  1.781767968158E+004
 7.944889000000E-003  5.210569932975E-001  9.947772084240E-001  6.516967573387E-022  3.121256044181E-022  3.395711529206E-022  1.783385295390E+004
 7.946417000000E-003  5.208255852512E-001  9.947757314189E-001  6.517362580718E-022  3.122953400321E-022  3.394409180396E-022  1.784355110086E+004
 7.946926000000E-003  5.207485857027E-001  9.947752211983E-001  6.517494345368E-022  3.123518382692E-022  3.393975962675E-022  1.784677922838E+004
 7.947945000000E-003  5.205934110808E-001  9.947747128901E-001  6.517557205067E-022  3.124559867767E-022  3.392997337301E-022  1.785272993906E+004
 7.948455000000E-003  5.205139766787E-001  9.947751890301E-001  6.517282615357E-022  3.124945924099E-022  3.392336691258E-022  1.785493574075E+004
 7.949984000000E-003  5.202760216710E-001  9.947765948554E-001  6.516461032647E-022  3.126102611207E-022  3.390358421439E-022  1.786154467879E+004
 7.952534000000E-003  5.198795638360E-001  9.947789409460E-001  6.515093957808E-022  3.128029752672E-022  3.387064205136E-022  1.787255574518E+004
 7.957638000000E-003  5.190875146258E-001  9.947835631214E-001  6.512368832184E-022  3.131879480759E-022  3.380489351425E-022  1.789455185304E+004
 7.972990000000E-003  5.171500503720E-001  9.948074704863E-001  6.499350965628E-022  3.138211286368E-022  3.361139679260E-022  1.793072975340E+004
 7.998710000000E-003  5.172070390532E-001  9.948841404326E-001  6.457771997892E-022  3.117766863982E-022  3.340005133910E-022  1.781391690069E+004
 8.265333000000E-003  5.261079965262E-001  9.944805515678E-001  6.533712135654E-022  3.096273934086E-022  3.437438201568E-022  1.769111321336E+004
 8.855714000000E-003  5.171718202198E-001  9.933808416363E-001  6.768531558692E-022  3.268037772268E-022  3.500493786424E-022  1.867251652971E+004
 9.536923000000E-003  5.057943682142E-001  9.917501627297E-001  7.085395869211E-022  3.501642541995E-022  3.583753327215E-022  2.000725903519E+004
 9.762205000000E-003  4.968259423446E-001  9.910232929609E-001  7.236435937874E-022  3.641186833824E-022  3.595249104050E-022  2.080457022844E+004
 9.839683000000E-003  4.909738367988E-001  9.907979062675E-001  7.287661570848E-022  3.709610408118E-022  3.578051162730E-022  2.119552052065E+004
 9.855326000000E-003  4.897205104695E-001  9.907759267020E-001  7.292189794710E-022  3.721054886004E-022  3.571134908706E-022  2.126091058570E+004
 9.863166000000E-003  4.890973015015E-001  9.907650576016E-001  7.294419068689E-022  3.726738386172E-022  3.567680682517E-022  2.129338427732E+004
 9.867091000000E-003  4.887868569091E-001  9.907595866751E-001  7.295540032440E-022  3.729575950529E-022  3.565964081911E-022  2.130959720724E+004
 9.869448000000E-003  4.886008927529E-001  9.907563022599E-001  7.296214487895E-022  3.731277575393E-022  3.564936912502E-022  2.131931974431E+004
 9.870233000000E-003  4.885390672978E-001  9.907551986933E-001  7.296439803583E-022  3.731843907346E-022  3.564595896237E-022  2.132255558291E+004
 9.871805000000E-003  4.884153646865E-001  9.907529917678E-001  7.296890716202E-022  3.732977175970E-022  3.563913540231E-022  2.132903071526E+004
 9.872591000000E-003  4.883535787341E-001  9.907518891875E-001  7.297116662672E-022  3.733543626016E-022  3.563573036656E-022  2.133226722860E+004
 9.874950000000E-003  4.881683399894E-001  9.907485786982E-001  7.297794564513E-022  3.735242306371E-022  3.562552258142E-022  2.134197294170E+004
 9.878884000000E-003  4.878602959916E-001  9.907430475157E-001  7.298928138788E-022  3.738070896577E-022  3.560857242210E-022  2.135813459620E+004
 9.886762000000E-003  4.872465247619E-001  9.907319020613E-001  7.301208278760E-022  3.743719918371E-022  3.557488360388E-022  2.139041128949E+004
 9.902556000000E-003  4.860283317652E-001  9.907093200420E-001  7.305819068378E-022  3.754984014396E-022  3.550835053982E-022  2.145477071061E+004
 9.910472000000E-003  4.854239393755E-001  9.906978850991E-001  7.308150367843E-022  3.760599226736E-022  3.547551141107E-022  2.148685422755E+004
 9.914434000000E-003  4.851229592313E-001  9.906921357526E-001  7.309321632670E-022  3.763401892255E-022  3.545919740414E-022  2.150286775673E+004
 9.916813000000E-003  4.849427213301E-001  9.906886802877E-001  7.310026715992E-022  3.765082467343E-022  3.544944248649E-022  2.151247002215E+004
 9.917607000000E-003  4.848826679303E-001  9.906875173619E-001  7.310262595699E-022  3.765642965025E-022  3.544619630673E-022  2.151567252560E+004
 9.919194000000E-003  4.847624883651E-001  9.906860253993E-001  7.310520448051E-022  3.766654364410E-022  3.543866083641E-022  2.152145133633E+004
 9.919987000000E-003  4.847022277140E-001  9.906862548298E-001  7.310399799538E-022  3.767032731222E-022  3.543367068316E-022  2.152361320258E+004
 9.922369000000E-003  4.845213799479E-001  9.906869241422E-001  7.310038476949E-022  3.768168546626E-022  3.541869930323E-022  2.153010288641E+004
 9.926341000000E-003  4.842202102382E-001  9.906880061527E-001  7.309438745983E-022  3.770060779680E-022  3.539377966303E-022  2.154091449737E+004
 9.934295000000E-003  4.836187605328E-001  9.906901209367E-001  7.308249577661E-022  3.773842975248E-022  3.534406602412E-022  2.156252474614E+004
 9.958233000000E-003  4.822541295094E-001  9.906990916294E-001  7.302654115378E-022  3.780919011858E-022  3.521735103520E-022  2.160295494303E+004
 9.998387000000E-003  4.815123404270E-001  9.907249081035E-001  7.285808986083E-022  3.777602049290E-022  3.508206936793E-022  2.158400288595E+004
 1.033167000000E-002  4.795164250382E-001  9.905017193523E-001  7.246485781028E-022  3.771676825219E-022  3.474808955809E-022  2.155014806171E+004
 1.078087000000E-002  4.727786793721E-001  9.887906674030E-001  7.546892923866E-022  3.978882853957E-022  3.568010069908E-022  2.273405665344E+004
 1.127091000000E-002  4.639486928712E-001  9.882776384892E-001  7.545216812441E-022  4.044623334879E-022  3.500593477562E-022  2.310967661325E+004
 1.147963000000E-002  4.641769649132E-001  9.871471980552E-001  7.723962522092E-022  4.138677041484E-022  3.585285480608E-022  2.364706923648E+004
 1.158692000000E-002  4.535983865689E-001  9.858765704899E-001  7.992409969948E-022  4.367065702783E-022  3.625344267166E-022  2.495200857637E+004
 1.164131000000E-002  4.420218361843E-001  9.856044838896E-001  8.093874445561E-022  4.516205201289E-022  3.577669244272E-022  2.580414369388E+004
 1.167420000000E-002  4.360715969348E-001  9.854011298755E-001  8.160945917599E-022  4.602189198813E-022  3.558756718786E-022  2.629542859539E+004
 1.168520000000E-002  4.342472780695E-001  9.853266746350E-001  8.184263754575E-022  4.630269496148E-022  3.553994258427E-022  2.645587038116E+004
 1.169071000000E-002  4.333631572556E-001  9.852882020229E-001  8.196101027901E-022  4.644212809264E-022  3.551888218637E-022  2.653553798685E+004
 1.169402000000E-002  4.328413793961E-001  9.852647204464E-001  8.203261125148E-022  4.652550264192E-022  3.550710860956E-022  2.658317552222E+004
 1.169512000000E-002  4.326695191217E-001  9.852568474070E-001  8.205648772062E-022  4.655314663772E-022  3.550334108289E-022  2.659897041214E+004
 1.169733000000E-002  4.322447328473E-001  9.852550387697E-001  8.208280896481E-022  4.660294713245E-022  3.547986183235E-022  2.662742481278E+004
 1.169843000000E-002  4.319514741120E-001  9.852683482110E-001  8.207391504350E-022  4.662196645432E-022  3.545194858918E-022  2.663829184146E+004
 1.170175000000E-002  4.310723743905E-001  9.853078245052E-001  8.204789797491E-022  4.667931578111E-022  3.536858219380E-022  2.667105940191E+004
 1.170727000000E-002  4.296310540198E-001  9.853712126507E-001  8.200741658506E-022  4.677448376018E-022  3.523293282488E-022  2.672543532367E+004
 1.171834000000E-002  4.268198217660E-001  9.854898483166E-001  8.193697192436E-022  4.696464817155E-022  3.497232375280E-022  2.683408915090E+004
 1.175166000000E-002  4.201517703932E-001  9.859940271363E-001  8.126226730558E-022  4.711978183097E-022  3.414248547461E-022  2.692272753337E+004
 1.180762000000E-002  4.130205142100E-001  9.874429667148E-001  7.812375702777E-022  4.585704272814E-022  3.226671429962E-022  2.620123903129E+004
 1.186411000000E-002  4.155940472630E-001  9.884303087299E-001  7.498598165033E-022  4.382225404828E-022  3.116372760204E-022  2.503862623711E+004
 1.189827000000E-002  4.179423697219E-001  9.889973948904E-001  7.298307155111E-022  4.248035367745E-022  3.050271787366E-022  2.427190753306E+004
 1.190970000000E-002  4.189019294805E-001  9.891819594529E-001  7.229401187455E-022  4.200991081041E-022  3.028410106414E-022  2.400311161259E+004
 1.191543000000E-002  4.194217286900E-001  9.892734606899E-001  7.194494001394E-022  4.176966890280E-022  3.017527111114E-022  2.386584511497E+004
 1.191886000000E-002  4.197461523630E-001  9.893279135725E-001  7.173481400418E-022  4.162440183545E-022  3.011041216873E-022  2.378284418581E+004
 1.192001000000E-002  4.198572374623E-001  9.893461029636E-001  7.166416693471E-022  4.157544778047E-022  3.008871915424E-022  2.375487341360E+004
 1.192230000000E-002  4.200962184650E-001  9.893699128454E-001  7.156442604956E-022  4.150048128952E-022  3.006394476004E-022  2.371203997228E+004
 1.192345000000E-002  4.202318052813E-001  9.893693809452E-001  7.155586813993E-022  4.148581649301E-022  3.007005164691E-022  2.370366097931E+004
 1.192689000000E-002  4.206403651425E-001  9.893677214381E-001  7.153053594926E-022  4.144190518872E-022  3.008863076054E-022  2.367857147263E+004
 1.193263000000E-002  4.213321191595E-001  9.893646937658E-001  7.148916276077E-022  4.136848231784E-022  3.012068044293E-022  2.363662000616E+004
 1.194412000000E-002  4.227545721451E-001  9.893576688488E-001  7.140972421519E-022  4.122093680760E-022  3.018878740759E-022  2.355231724803E+004
 1.197874000000E-002  4.273460539249E-001  9.893285772675E-001  7.119773475880E-022  4.077166376124E-022  3.042607099756E-022  2.329561708209E+004
 1.203689000000E-002  4.360916419783E-001  9.892524093352E-001  7.093427200894E-022  4.000042885602E-022  3.093384315292E-022  2.285495826724E+004
 1.215490000000E-002  4.453606470044E-001  9.888390842025E-001  7.145326717892E-022  3.963079387754E-022  3.182247330139E-022  2.264376073139E+004
 1.239800000000E-002  4.526191982893E-001  9.880949471602E-001  7.238180285941E-022  3.962040927845E-022  3.276139358096E-022  2.263782730554E+004
 1.265102000000E-002  4.556938814537E-001  9.872220279151E-001  7.355692535321E-022  4.003748453121E-022  3.351944082201E-022  2.287613068799E+004
 1.291458000000E-002  4.568628421533E-001  9.865303529376E-001  7.420324996657E-022  4.030254228983E-022  3.390070767674E-022  2.302757616458E+004
 1.305053000000E-002  4.574107838544E-001  9.859248849930E-001  7.505181778116E-022  4.072230698018E-022  3.432951080098E-022  2.326741620516E+004
 1.311958000000E-002  4.553588206672E-001  9.856792989065E-001  7.540705918490E-022  4.106978964448E-022  3.433726954042E-022  2.346595662131E+004
 1.317535000000E-002  4.537620363110E-001  9.854805673154E-001  7.569053489853E-022  4.134504365350E-022  3.434549124502E-022  2.362322790737E+004
 1.318235000000E-002  4.535658184878E-001  9.854555683747E-001  7.572593791584E-022  4.137924090428E-022  3.434669701156E-022  2.364276711636E+004
 1.318656000000E-002  4.534482327895E-001  9.854405347411E-001  7.574720960221E-022  4.139977126935E-022  3.434743833286E-022  2.365449750652E+004
 1.318796000000E-002  4.534092002044E-001  9.854355336859E-001  7.575427976864E-022  4.140659236668E-022  3.434768740196E-022  2.365839486210E+004
 1.319076000000E-002  4.533162971389E-001  9.854276024233E-001  7.576462847302E-022  4.141928763953E-022  3.434534083350E-022  2.366564853261E+004
 1.319217000000E-002  4.532554432850E-001  9.854255482678E-001  7.576626010940E-022  4.142479029747E-022  3.434146981193E-022  2.366879257434E+004
 1.319638000000E-002  4.530739365984E-001  9.854194241062E-001  7.577113621882E-022  4.144120925163E-022  3.432992696719E-022  2.367817383657E+004
 1.320341000000E-002  4.527716114793E-001  9.854091689927E-001  7.577931203709E-022  4.146859080927E-022  3.431072122782E-022  2.369381877776E+004
 1.333118000000E-002  4.501027846611E-001  9.853552826753E-001  7.554620934335E-022  4.154265014732E-022  3.400355919603E-022  2.373613390109E+004
 1.377556000000E-002  4.555114094882E-001  9.841355461009E-001  7.635232992863E-022  4.157297250514E-022  3.477935742350E-022  2.375345912090E+004
 1.458588000000E-002  4.506088825192E-001  9.814364882571E-001  7.883915491469E-022  4.331353141983E-022  3.552562349487E-022  2.474795849240E+004
 1.493735000000E-002  4.478185853116E-001  9.802810051113E-001  7.977731463807E-022  4.405155045689E-022  3.572576418118E-022  2.516963882871E+004
