# DL07 PAH, neutral: the DL07 absorption cross sections (not Mie)
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1129
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_abs
  4.121000E+000  1.995262E-001  1.665455E-001
  4.121000E+000  2.238721E-001  2.151306E-001
  4.121000E+000  2.511886E-001  2.764492E-001
  4.121000E+000  2.818383E-001  3.488968E-001
  4.121000E+000  3.162278E-001  4.274228E-001
  4.121000E+000  3.548134E-001  5.066510E-001
  4.121000E+000  3.981072E-001  5.860871E-001
  4.121000E+000  4.466836E-001  6.681368E-001
  4.121000E+000  5.011872E-001  7.462211E-001
  4.121000E+000  5.623413E-001  7.993934E-001
  4.121000E+000  6.309573E-001  8.088403E-001
  4.121000E+000  7.079458E-001  7.812274E-001
  4.121000E+000  7.943282E-001  7.530120E-001
  4.121000E+000  8.912509E-001  7.415316E-001
  4.121000E+000  1.000000E+000  6.950887E-001
  4.121000E+000  1.122018E+000  6.931768E-001
  4.121000E+000  1.258925E+000  7.721808E-001
  4.121000E+000  1.412538E+000  6.850355E-001
  4.121000E+000  1.584893E+000  6.908322E-001
  4.121000E+000  1.778279E+000  6.833104E-001
  4.121000E+000  1.995262E+000  7.263263E-001
  4.121000E+000  2.238721E+000  6.973846E-001
  4.121000E+000  2.511886E+000  6.283469E-001
  4.121000E+000  2.818383E+000  6.454919E-001
  4.121000E+000  3.162278E+000  6.468531E-001
  4.121000E+000  3.548134E+000  6.270513E-001
  4.121000E+000  3.981072E+000  6.211699E-001
  4.121000E+000  4.466836E+000  6.416816E-001
  4.121000E+000  5.011872E+000  6.369323E-001
  4.169000E+000  3.548134E-004  1.558877E-006
  4.169000E+000  3.981072E-004  1.739464E-006
  4.169000E+000  4.466836E-004  1.920515E-006
  4.169000E+000  5.011872E-004  2.126602E-006
  4.169000E+000  5.623413E-004  2.366302E-006
  4.169000E+000  6.309573E-004  2.639169E-006
  4.169000E+000  7.079458E-004  2.962156E-006
  4.169000E+000  7.943282E-004  3.323952E-006
  4.169000E+000  8.912509E-004  3.729070E-006
  4.169000E+000  1.000000E-003  4.184425E-006
  4.169000E+000  1.122018E-003  4.697068E-006
  4.169000E+000  1.258925E-003  5.272934E-006
  4.169000E+000  1.412538E-003  5.919772E-006
  4.169000E+000  1.584893E-003  6.645699E-006
  4.169000E+000  1.778279E-003  7.461533E-006
  4.169000E+000  1.995262E-003  8.377256E-006
  4.169000E+000  2.238721E-003  9.405452E-006
  4.169000E+000  2.511886E-003  1.055983E-005
  4.169000E+000  2.818383E-003  1.185526E-005
  4.169000E+000  3.162278E-003  1.330923E-005
  4.169000E+000  3.548134E-003  1.494086E-005
  4.169000E+000  3.981072E-003  1.677219E-005
  4.169000E+000  4.466836E-003  1.882759E-005
  4.169000E+000  5.011872E-003  3.228288E-005
  4.169000E+000  5.623413E-003  5.481816E-004
  4.169000E+000  6.309573E-003  1.022352E-003
  4.169000E+000  7.079458E-003  1.471275E-003
  4.169000E+000  7.943282E-003  1.909068E-003
  4.169000E+000  8.912509E-003  2.348107E-003
  4.169000E+000  1.000000E-002  2.799551E-003
  4.169000E+000  1.122018E-002  3.273785E-003
  4.169000E+000  1.258925E-002  3.780813E-003
  4.169000E+000  1.412538E-002  4.330627E-003
  4.169000E+000  1.584893E-002  4.933552E-003
  4.169000E+000  1.778279E-002  5.600619E-003
  4.169000E+000  1.995262E-002  6.343965E-003
  4.169000E+000  2.238721E-002  7.177306E-003
  4.169000E+000  2.511886E-002  8.116522E-003
  4.169000E+000  2.818383E-002  9.180401E-003
  4.169000E+000  3.162278E-002  1.039162E-002
  4.169000E+000  3.548134E-002  1.177809E-002
  4.169000E+000  3.981072E-002  1.337473E-002
  4.169000E+000  4.466836E-002  1.522605E-002
  4.169000E+000  5.011872E-002  1.738962E-002
  4.169000E+000  5.623413E-002  1.994111E-002
  4.169000E+000  6.309573E-002  2.298137E-002
  4.169000E+000  7.079458E-002  2.664663E-002
  4.169000E+000  7.943282E-002  3.112307E-002
  4.169000E+000  8.912509E-002  3.666801E-002
  4.169000E+000  1.000000E-001  4.364022E-002
  4.169000E+000  1.122018E-001  5.254333E-002
  4.169000E+000  1.258925E-001  6.408629E-002
  4.169000E+000  1.412538E-001  7.926332E-002
  4.169000E+000  1.584893E-001  9.944723E-002
  4.169000E+000  1.778279E-001  1.264634E-001
  4.169000E+000  1.995262E-001  1.625465E-001
  4.169000E+000  2.238721E-001  2.099631E-001
  4.169000E+000  2.511886E-001  2.699831E-001
  4.169000E+000  2.818383E-001  3.412300E-001
  4.169000E+000  3.162278E-001  4.188700E-001
  4.169000E+000  3.548134E-001  4.974195E-001
  4.169000E+000  3.981072E-001  5.760226E-001
  4.169000E+000  4.466836E-001  6.573385E-001
  4.169000E+000  5.011872E-001  7.361873E-001
  4.169000E+000  5.623413E-001  7.927455E-001
  4.169000E+000  6.309573E-001  8.068801E-001
  4.169000E+000  7.079458E-001  7.819735E-001
  4.169000E+000  7.943282E-001  7.518315E-001
  4.169000E+000  8.912509E-001  7.421719E-001
  4.169000E+000  1.000000E+000  6.960577E-001
  4.169000E+000  1.122018E+000  6.883123E-001
  4.169000E+000  1.258925E+000  7.615965E-001
  4.169000E+000  1.412538E+000  6.903592E-001
  4.169000E+000  1.584893E+000  6.750714E-001
  4.169000E+000  1.778279E+000  6.850426E-001
  4.169000E+000  1.995262E+000  6.933939E-001
  4.169000E+000  2.238721E+000  6.753520E-001
  4.169000E+000  2.511886E+000  6.358433E-001
  4.169000E+000  2.818383E+000  6.908642E-001
  4.169000E+000  3.162278E+000  6.848739E-001
  4.169000E+000  3.548134E+000  6.458506E-001
  4.169000E+000  3.981072E+000  6.237562E-001
  4.169000E+000  4.466836E+000  6.353383E-001
  4.169000E+000  5.011872E+000  6.559727E-001
  4.217000E+000  3.548134E-004  1.540191E-006
  4.217000E+000  3.981072E-004  1.719478E-006
  4.217000E+000  4.466836E-004  1.899831E-006
  4.217000E+000  5.011872E-004  2.105034E-006
  4.217000E+000  5.623413E-004  2.343799E-006
  4.217000E+000  6.309573E-004  2.614614E-006
  4.217000E+000  7.079458E-004  2.934550E-006
  4.217000E+000  7.943282E-004  3.292896E-006
  4.217000E+000  8.912509E-004  3.694109E-006
  4.217000E+000  1.000000E-003  4.145081E-006
  4.217000E+000  1.122018E-003  4.652820E-006
  4.217000E+000  1.258925E-003  5.223184E-006
  4.217000E+000  1.412538E-003  5.863855E-006
  4.217000E+000  1.584893E-003  6.582861E-006
  4.217000E+000  1.778279E-003  7.390956E-006
  4.217000E+000  1.995262E-003  8.298004E-006
  4.217000E+000  2.238721E-003  9.316486E-006
  4.217000E+000  2.511886E-003  1.045999E-005
  4.217000E+000  2.818383E-003  1.174322E-005
  4.217000E+000  3.162278E-003  1.318350E-005
  4.217000E+000  3.548134E-003  1.479979E-005
  4.217000E+000  3.981072E-003  1.661390E-005
  4.217000E+000  4.466836E-003  1.864997E-005
  4.217000E+000  5.011872E-003  3.188204E-005
  4.217000E+000  5.623413E-003  5.384823E-004
  4.217000E+000  6.309573E-003  1.004117E-003
  4.217000E+000  7.079458E-003  1.444967E-003
  4.217000E+000  7.943282E-003  1.874892E-003
  4.217000E+000  8.912509E-003  2.306044E-003
  4.217000E+000  1.000000E-002  2.749376E-003
  4.217000E+000  1.122018E-002  3.215083E-003
  4.217000E+000  1.258925E-002  3.712986E-003
  4.217000E+000  1.412538E-002  4.252889E-003
  4.217000E+000  1.584893E-002  4.844923E-003
  4.217000E+000  1.778279E-002  5.499909E-003
  4.217000E+000  1.995262E-002  6.229745E-003
  4.217000E+000  2.238721E-002  7.047876E-003
  4.217000E+000  2.511886E-002  7.969858E-003
  4.217000E+000  2.818383E-002  9.014088E-003
  4.217000E+000  3.162278E-002  1.020276E-002
  4.217000E+000  3.548134E-002  1.156317E-002
  4.217000E+000  3.981072E-002  1.312946E-002
  4.217000E+000  4.466836E-002  1.494509E-002
  4.217000E+000  5.011872E-002  1.706628E-002
  4.217000E+000  5.623413E-002  1.956686E-002
  4.217000E+000  6.309573E-002  2.254516E-002
  4.217000E+000  7.079458E-002  2.613392E-002
  4.217000E+000  7.943282E-002  3.051449E-002
  4.217000E+000  8.912509E-002  3.593728E-002
  4.217000E+000  1.000000E-001  4.275131E-002
  4.217000E+000  1.122018E-001  5.144627E-002
  4.217000E+000  1.258925E-001  6.271131E-002
  4.217000E+000  1.412538E-001  7.751306E-002
  4.217000E+000  1.584893E-001  9.718746E-002
  4.217000E+000  1.778279E-001  1.235155E-001
  4.217000E+000  1.995262E-001  1.586917E-001
  4.217000E+000  2.238721E-001  2.049772E-001
  4.217000E+000  2.511886E-001  2.637300E-001
  4.217000E+000  2.818383E-001  3.337892E-001
  4.217000E+000  3.162278E-001  4.105420E-001
  4.217000E+000  3.548134E-001  4.884250E-001
  4.217000E+000  3.981072E-001  5.662191E-001
  4.217000E+000  4.466836E-001  6.467431E-001
  4.217000E+000  5.011872E-001  7.261156E-001
  4.217000E+000  5.623413E-001  7.857503E-001
  4.217000E+000  6.309573E-001  8.044998E-001
  4.217000E+000  7.079458E-001  7.826077E-001
  4.217000E+000  7.943282E-001  7.510400E-001
  4.217000E+000  8.912509E-001  7.419224E-001
  4.217000E+000  1.000000E+000  6.976122E-001
  4.217000E+000  1.122018E+000  6.841778E-001
  4.217000E+000  1.258925E+000  7.477510E-001
  4.217000E+000  1.412538E+000  6.968514E-001
  4.217000E+000  1.584893E+000  6.650830E-001
  4.217000E+000  1.778279E+000  6.913799E-001
  4.217000E+000  1.995262E+000  6.796962E-001
  4.217000E+000  2.238721E+000  6.567609E-001
  4.217000E+000  2.511886E+000  6.585362E-001
  4.217000E+000  2.818383E+000  7.172846E-001
  4.217000E+000  3.162278E+000  6.764479E-001
  4.217000E+000  3.548134E+000  6.681161E-001
  4.217000E+000  3.981072E+000  6.377841E-001
  4.217000E+000  4.466836E+000  6.281656E-001
  4.217000E+000  5.011872E+000  6.454539E-001
  4.266000E+000  3.548134E-004  1.523821E-006
  4.266000E+000  3.981072E-004  1.701983E-006
  4.266000E+000  4.466836E-004  1.881671E-006
  4.266000E+000  5.011872E-004  2.086050E-006
  4.266000E+000  5.623413E-004  2.323985E-006
  4.266000E+000  6.309573E-004  2.592949E-006
  4.266000E+000  7.079458E-004  2.910194E-006
  4.266000E+000  7.943282E-004  3.265488E-006
  4.266000E+000  8.912509E-004  3.663239E-006
  4.266000E+000  1.000000E-003  4.110324E-006
  4.266000E+000  1.122018E-003  4.613719E-006
  4.266000E+000  1.258925E-003  5.179210E-006
  4.266000E+000  1.412538E-003  5.814416E-006
  4.266000E+000  1.584893E-003  6.527289E-006
  4.266000E+000  1.778279E-003  7.328528E-006
  4.266000E+000  1.995262E-003  8.227893E-006
  4.266000E+000  2.238721E-003  9.237773E-006
  4.266000E+000  2.511886E-003  1.037164E-005
  4.266000E+000  2.818383E-003  1.164407E-005
  4.266000E+000  3.162278E-003  1.307224E-005
  4.266000E+000  3.548134E-003  1.467494E-005
  4.266000E+000  3.981072E-003  1.647381E-005
  4.266000E+000  4.466836E-003  1.849276E-005
  4.266000E+000  5.011872E-003  3.150508E-005
  4.266000E+000  5.623413E-003  5.288545E-004
  4.266000E+000  6.309573E-003  9.859973E-004
  4.266000E+000  7.079458E-003  1.418816E-003
  4.266000E+000  7.943282E-003  1.840916E-003
  4.266000E+000  8.912509E-003  2.264222E-003
  4.266000E+000  1.000000E-002  2.699486E-003
  4.266000E+000  1.122018E-002  3.156714E-003
  4.266000E+000  1.258925E-002  3.645544E-003
  4.266000E+000  1.412538E-002  4.175593E-003
  4.266000E+000  1.584893E-002  4.756801E-003
  4.266000E+000  1.778279E-002  5.399777E-003
  4.266000E+000  1.995262E-002  6.116187E-003
  4.266000E+000  2.238721E-002  6.919205E-003
  4.266000E+000  2.511886E-002  7.824068E-003
  4.266000E+000  2.818383E-002  8.848786E-003
  4.266000E+000  3.162278E-002  1.001508E-002
  4.266000E+000  3.548134E-002  1.134962E-002
  4.266000E+000  3.981072E-002  1.288580E-002
  4.266000E+000  4.466836E-002  1.466606E-002
  4.266000E+000  5.011872E-002  1.674528E-002
  4.266000E+000  5.623413E-002  1.919547E-002
  4.266000E+000  6.309573E-002  2.211250E-002
  4.266000E+000  7.079458E-002  2.562569E-002
  4.266000E+000  7.943282E-002  2.991163E-002
  4.266000E+000  8.912509E-002  3.521401E-002
  4.266000E+000  1.000000E-001  4.187228E-002
  4.266000E+000  1.122018E-001  5.036251E-002
  4.266000E+000  1.258925E-001  6.135449E-002
  4.266000E+000  1.412538E-001  7.578780E-002
  4.266000E+000  1.584893E-001  9.496219E-002
  4.266000E+000  1.778279E-001  1.206148E-001
  4.266000E+000  1.995262E-001  1.548986E-001
  4.266000E+000  2.238721E-001  2.000666E-001
  4.266000E+000  2.511886E-001  2.575563E-001
  4.266000E+000  2.818383E-001  3.264146E-001
  4.266000E+000  3.162278E-001  4.022568E-001
  4.266000E+000  3.548134E-001  4.794661E-001
  4.266000E+000  3.981072E-001  5.564578E-001
  4.266000E+000  4.466836E-001  6.361271E-001
  4.266000E+000  5.011872E-001  7.158085E-001
  4.266000E+000  5.623413E-001  7.782660E-001
  4.266000E+000  6.309573E-001  8.016171E-001
  4.266000E+000  7.079458E-001  7.830740E-001
  4.266000E+000  7.943282E-001  7.505751E-001
  4.266000E+000  8.912509E-001  7.408353E-001
  4.266000E+000  1.000000E+000  6.997077E-001
  4.266000E+000  1.122018E+000  6.805958E-001
  4.266000E+000  1.258925E+000  7.329905E-001
  4.266000E+000  1.412538E+000  7.047393E-001
  4.266000E+000  1.584893E+000  6.588387E-001
  4.266000E+000  1.778279E+000  7.039893E-001
  4.266000E+000  1.995262E+000  6.756350E-001
  4.266000E+000  2.238721E+000  6.457245E-001
  4.266000E+000  2.511886E+000  7.103979E-001
  4.266000E+000  2.818383E+000  6.855402E-001
  4.266000E+000  3.162278E+000  6.924074E-001
  4.266000E+000  3.548134E+000  6.693518E-001
  4.266000E+000  3.981072E+000  6.605132E-001
  4.266000E+000  4.466836E+000  6.287276E-001
  4.266000E+000  5.011872E+000  6.455597E-001
  4.315000E+000  3.548134E-004  1.509938E-006
  4.315000E+000  3.981072E-004  1.687174E-006
  4.315000E+000  4.466836E-004  1.866270E-006
  4.315000E+000  5.011872E-004  2.069926E-006
  4.315000E+000  5.623413E-004  2.307179E-006
  4.315000E+000  6.309573E-004  2.574541E-006
  4.315000E+000  7.079458E-004  2.889499E-006
  4.315000E+000  7.943282E-004  3.242191E-006
  4.315000E+000  8.912509E-004  3.636981E-006
  4.315000E+000  1.000000E-003  4.080741E-006
  4.315000E+000  1.122018E-003  4.580427E-006
  4.315000E+000  1.258925E-003  5.141754E-006
  4.315000E+000  1.412538E-003  5.772293E-006
  4.315000E+000  1.584893E-003  6.479924E-006
  4.315000E+000  1.778279E-003  7.275308E-006
  4.315000E+000  1.995262E-003  8.168111E-006
  4.315000E+000  2.238721E-003  9.170646E-006
  4.315000E+000  2.511886E-003  1.029629E-005
  4.315000E+000  2.818383E-003  1.155950E-005
  4.315000E+000  3.162278E-003  1.297734E-005
  4.315000E+000  3.548134E-003  1.456844E-005
  4.315000E+000  3.981072E-003  1.635430E-005
  4.315000E+000  4.466836E-003  1.835865E-005
  4.315000E+000  5.011872E-003  3.115908E-005
  4.315000E+000  5.623413E-003  5.194932E-004
  4.315000E+000  6.309573E-003  9.683610E-004
  4.315000E+000  7.079458E-003  1.393354E-003
  4.315000E+000  7.943282E-003  1.807828E-003
  4.315000E+000  8.912509E-003  2.223491E-003
  4.315000E+000  1.000000E-002  2.650895E-003
  4.315000E+000  1.122018E-002  3.099864E-003
  4.315000E+000  1.258925E-002  3.579855E-003
  4.315000E+000  1.412538E-002  4.100308E-003
  4.315000E+000  1.584893E-002  4.670973E-003
  4.315000E+000  1.778279E-002  5.302256E-003
  4.315000E+000  1.995262E-002  6.005596E-003
  4.315000E+000  2.238721E-002  6.793904E-003
  4.315000E+000  2.511886E-002  7.682109E-003
  4.315000E+000  2.818383E-002  8.687845E-003
  4.315000E+000  3.162278E-002  9.832368E-003
  4.315000E+000  3.548134E-002  1.114178E-002
  4.315000E+000  3.981072E-002  1.264870E-002
  4.315000E+000  4.466836E-002  1.439462E-002
  4.315000E+000  5.011872E-002  1.643310E-002
  4.315000E+000  5.623413E-002  1.883443E-002
  4.315000E+000  6.309573E-002  2.169210E-002
  4.315000E+000  7.079458E-002  2.513216E-002
  4.315000E+000  7.943282E-002  2.932661E-002
  4.315000E+000  8.912509E-002  3.451269E-002
  4.315000E+000  1.000000E-001  4.102071E-002
  4.315000E+000  1.122018E-001  4.931366E-002
  4.315000E+000  1.258925E-001  6.004278E-002
  4.315000E+000  1.412538E-001  7.412172E-002
  4.315000E+000  1.584893E-001  9.281538E-002
  4.315000E+000  1.778279E-001  1.178182E-001
  4.315000E+000  1.995262E-001  1.512424E-001
  4.315000E+000  2.238721E-001  1.953291E-001
  4.315000E+000  2.511886E-001  2.515864E-001
  4.315000E+000  2.818383E-001  3.192567E-001
  4.315000E+000  3.162278E-001  3.941842E-001
  4.315000E+000  3.548134E-001  4.707252E-001
  4.315000E+000  3.981072E-001  5.469392E-001
  4.315000E+000  4.466836E-001  6.257207E-001
  4.315000E+000  5.011872E-001  7.055077E-001
  4.315000E+000  5.623413E-001  7.704727E-001
  4.315000E+000  6.309573E-001  7.982837E-001
  4.315000E+000  7.079458E-001  7.833187E-001
  4.315000E+000  7.943282E-001  7.504074E-001
  4.315000E+000  8.912509E-001  7.391003E-001
  4.315000E+000  1.000000E+000  7.022121E-001
  4.315000E+000  1.122018E+000  6.776011E-001
  4.315000E+000  1.258925E+000  7.193054E-001
  4.315000E+000  1.412538E+000  7.139152E-001
  4.315000E+000  1.584893E+000  6.552886E-001
  4.315000E+000  1.778279E+000  7.233549E-001
  4.315000E+000  1.995262E+000  6.752315E-001
  4.315000E+000  2.238721E+000  6.431919E-001
  4.315000E+000  2.511886E+000  7.554419E-001
  4.315000E+000  2.818383E+000  6.948377E-001
  4.315000E+000  3.162278E+000  7.138153E-001
  4.315000E+000  3.548134E+000  6.847391E-001
  4.315000E+000  3.981072E+000  6.613145E-001
  4.315000E+000  4.466836E+000  6.425383E-001
  4.315000E+000  5.011872E+000  6.443183E-001
  4.365000E+000  3.548134E-004  1.498157E-006
  4.365000E+000  3.981072E-004  1.674652E-006
  4.365000E+000  4.466836E-004  1.853241E-006
  4.365000E+000  5.011872E-004  2.056285E-006
  4.365000E+000  5.623413E-004  2.293017E-006
  4.365000E+000  6.309573E-004  2.559007E-006
  4.365000E+000  7.079458E-004  2.872035E-006
  4.365000E+000  7.943282E-004  3.222522E-006
  4.365000E+000  8.912509E-004  3.614790E-006
  4.365000E+000  1.000000E-003  4.055718E-006
  4.365000E+000  1.122018E-003  4.552252E-006
  4.365000E+000  1.258925E-003  5.110040E-006
  4.365000E+000  1.412538E-003  5.736611E-006
  4.365000E+000  1.584893E-003  6.439782E-006
  4.365000E+000  1.778279E-003  7.230191E-006
  4.365000E+000  1.995262E-003  8.117417E-006
  4.365000E+000  2.238721E-003  9.113713E-006
  4.365000E+000  2.511886E-003  1.023238E-005
  4.365000E+000  2.818383E-003  1.148776E-005
  4.365000E+000  3.162278E-003  1.289682E-005
  4.365000E+000  3.548134E-003  1.447808E-005
  4.365000E+000  3.981072E-003  1.625289E-005
  4.365000E+000  4.466836E-003  1.824484E-005
  4.365000E+000  5.011872E-003  3.083690E-005
  4.365000E+000  5.623413E-003  5.102060E-004
  4.365000E+000  6.309573E-003  9.508453E-004
  4.365000E+000  7.079458E-003  1.368058E-003
  4.365000E+000  7.943282E-003  1.774950E-003
  4.365000E+000  8.912509E-003  2.183013E-003
  4.365000E+000  1.000000E-002  2.602605E-003
  4.365000E+000  1.122018E-002  3.043364E-003
  4.365000E+000  1.258925E-002  3.514571E-003
  4.365000E+000  1.412538E-002  4.025486E-003
  4.365000E+000  1.584893E-002  4.585675E-003
  4.365000E+000  1.778279E-002  5.205341E-003
  4.365000E+000  1.995262E-002  5.895697E-003
  4.365000E+000  2.238721E-002  6.669396E-003
  4.365000E+000  2.511886E-002  7.541060E-003
  4.365000E+000  2.818383E-002  8.527954E-003
  4.365000E+000  3.162278E-002  9.650876E-003
  4.365000E+000  3.548134E-002  1.093535E-002
  4.365000E+000  3.981072E-002  1.241328E-002
  4.365000E+000  4.466836E-002  1.412516E-002
  4.365000E+000  5.011872E-002  1.612331E-002
  4.365000E+000  5.623413E-002  1.847629E-002
  4.365000E+000  6.309573E-002  2.127528E-002
  4.365000E+000  7.079458E-002  2.464310E-002
  4.365000E+000  7.943282E-002  2.874727E-002
  4.365000E+000  8.912509E-002  3.381874E-002
  4.365000E+000  1.000000E-001  4.017882E-002
  4.365000E+000  1.122018E-001  4.827776E-002
  4.365000E+000  1.258925E-001  5.874865E-002
  4.365000E+000  1.412538E-001  7.247974E-002
  4.365000E+000  1.584893E-001  9.070172E-002
  4.365000E+000  1.778279E-001  1.150669E-001
  4.365000E+000  1.995262E-001  1.476460E-001
  4.365000E+000  2.238721E-001  1.906654E-001
  4.365000E+000  2.511886E-001  2.456966E-001
  4.365000E+000  2.818383E-001  3.121692E-001
  4.365000E+000  3.162278E-001  3.861601E-001
  4.365000E+000  3.548134E-001  4.620233E-001
  4.365000E+000  3.981072E-001  5.374694E-001
  4.365000E+000  4.466836E-001  6.153237E-001
  4.365000E+000  5.011872E-001  6.950330E-001
  4.365000E+000  5.623413E-001  7.622411E-001
  4.365000E+000  6.309573E-001  7.944292E-001
  4.365000E+000  7.079458E-001  7.833060E-001
  4.365000E+000  7.943282E-001  7.504846E-001
  4.365000E+000  8.912509E-001  7.369008E-001
  4.365000E+000  1.000000E+000  7.050403E-001
  4.365000E+000  1.122018E+000  6.751161E-001
  4.365000E+000  1.258925E+000  7.071356E-001
  4.365000E+000  1.412538E+000  7.243833E-001
  4.365000E+000  1.584893E+000  6.536250E-001
  4.365000E+000  1.778279E+000  7.460677E-001
  4.365000E+000  1.995262E+000  6.751133E-001
  4.365000E+000  2.238721E+000  6.502056E-001
  4.365000E+000  2.511886E+000  7.099126E-001
  4.365000E+000  2.818383E+000  7.184508E-001
  4.365000E+000  3.162278E+000  6.558710E-001
  4.365000E+000  3.548134E+000  6.375690E-001
  4.365000E+000  3.981072E+000  6.585221E-001
  4.365000E+000  4.466836E+000  6.611993E-001
  4.365000E+000  5.011872E+000  6.320486E-001
  4.416000E+000  3.548134E-004  1.488507E-006
  4.416000E+000  3.981072E-004  1.664463E-006
  4.416000E+000  4.466836E-004  1.842657E-006
  4.416000E+000  5.011872E-004  2.045230E-006
  4.416000E+000  5.623413E-004  2.281635E-006
  4.416000E+000  6.309573E-004  2.546509E-006
  4.416000E+000  7.079458E-004  2.857984E-006
  4.416000E+000  7.943282E-004  3.206685E-006
  4.416000E+000  8.912509E-004  3.596895E-006
  4.416000E+000  1.000000E-003  4.035512E-006
  4.416000E+000  1.122018E-003  4.529483E-006
  4.416000E+000  1.258925E-003  5.084392E-006
  4.416000E+000  1.412538E-003  5.707734E-006
  4.416000E+000  1.584893E-003  6.407271E-006
  4.416000E+000  1.778279E-003  7.193635E-006
  4.416000E+000  1.995262E-003  8.076325E-006
  4.416000E+000  2.238721E-003  9.067550E-006
  4.416000E+000  2.511886E-003  1.018055E-005
  4.416000E+000  2.818383E-003  1.142957E-005
  4.416000E+000  3.162278E-003  1.283150E-005
  4.416000E+000  3.548134E-003  1.440476E-005
  4.416000E+000  3.981072E-003  1.617061E-005
  4.416000E+000  4.466836E-003  1.815249E-005
  4.416000E+000  5.011872E-003  3.053993E-005
  4.416000E+000  5.623413E-003  5.009999E-004
  4.416000E+000  6.309573E-003  9.334625E-004
  4.416000E+000  7.079458E-003  1.342943E-003
  4.416000E+000  7.943282E-003  1.742303E-003
  4.416000E+000  8.912509E-003  2.142816E-003
  4.416000E+000  1.000000E-002  2.554647E-003
  4.416000E+000  1.122018E-002  2.987251E-003
  4.416000E+000  1.258925E-002  3.449733E-003
  4.416000E+000  1.412538E-002  3.951177E-003
  4.416000E+000  1.584893E-002  4.500963E-003
  4.416000E+000  1.778279E-002  5.109095E-003
  4.416000E+000  1.995262E-002  5.786562E-003
  4.416000E+000  2.238721E-002  6.545761E-003
  4.416000E+000  2.511886E-002  7.401011E-003
  4.416000E+000  2.818383E-002  8.369213E-003
  4.416000E+000  3.162278E-002  9.470715E-003
  4.416000E+000  3.548134E-002  1.073048E-002
  4.416000E+000  3.981072E-002  1.217966E-002
  4.416000E+000  4.466836E-002  1.385784E-002
  4.416000E+000  5.011872E-002  1.581608E-002
  4.416000E+000  5.623413E-002  1.812126E-002
  4.416000E+000  6.309573E-002  2.086226E-002
  4.416000E+000  7.079458E-002  2.415878E-002
  4.416000E+000  7.943282E-002  2.817394E-002
  4.416000E+000  8.912509E-002  3.313251E-002
  4.416000E+000  1.000000E-001  3.934704E-002
  4.416000E+000  1.122018E-001  4.725530E-002
  4.416000E+000  1.258925E-001  5.747266E-002
  4.416000E+000  1.412538E-001  7.086252E-002
  4.416000E+000  1.584893E-001  8.862203E-002
  4.416000E+000  1.778279E-001  1.123619E-001
  4.416000E+000  1.995262E-001  1.441108E-001
  4.416000E+000  2.238721E-001  1.860778E-001
  4.416000E+000  2.511886E-001  2.398909E-001
  4.416000E+000  2.818383E-001  3.051579E-001
  4.416000E+000  3.162278E-001  3.781911E-001
  4.416000E+000  3.548134E-001  4.533662E-001
  4.416000E+000  3.981072E-001  5.280556E-001
  4.416000E+000  4.466836E-001  6.049530E-001
  4.416000E+000  5.011872E-001  6.844145E-001
  4.416000E+000  5.623413E-001  7.535947E-001
  4.416000E+000  6.309573E-001  7.900421E-001
  4.416000E+000  7.079458E-001  7.829903E-001
  4.416000E+000  7.943282E-001  7.507584E-001
  4.416000E+000  8.912509E-001  7.344560E-001
  4.416000E+000  1.000000E+000  7.080127E-001
  4.416000E+000  1.122018E+000  6.731569E-001
  4.416000E+000  1.258925E+000  6.966323E-001
  4.416000E+000  1.412538E+000  7.354539E-001
  4.416000E+000  1.584893E+000  6.534548E-001
  4.416000E+000  1.778279E+000  7.583134E-001
  4.416000E+000  1.995262E+000  6.736676E-001
  4.416000E+000  2.238721E+000  6.707494E-001
  4.416000E+000  2.511886E+000  6.838261E-001
  4.416000E+000  2.818383E+000  6.999210E-001
  4.416000E+000  3.162278E+000  6.187934E-001
  4.416000E+000  3.548134E+000  6.139143E-001
  4.416000E+000  3.981072E+000  6.324270E-001
  4.416000E+000  4.466836E+000  6.510792E-001
  4.416000E+000  5.011872E+000  6.287369E-001
  4.467000E+000  3.548134E-004  1.481535E-006
  4.467000E+000  3.981072E-004  1.657220E-006
  4.467000E+000  4.466836E-004  1.835210E-006
  4.467000E+000  5.011872E-004  2.037539E-006
  4.467000E+000  5.623413E-004  2.273908E-006
  4.467000E+000  6.309573E-004  2.538028E-006
  4.467000E+000  7.079458E-004  2.848442E-006
  4.467000E+000  7.943282E-004  3.195904E-006
  4.467000E+000  8.912509E-004  3.584663E-006
  4.467000E+000  1.000000E-003  4.021650E-006
  4.467000E+000  1.122018E-003  4.513824E-006
  4.467000E+000  1.258925E-003  5.066712E-006
  4.467000E+000  1.412538E-003  5.687789E-006
  4.467000E+000  1.584893E-003  6.384771E-006
  4.467000E+000  1.778279E-003  7.168303E-006
  4.467000E+000  1.995262E-003  8.047819E-006
  4.467000E+000  2.238721E-003  9.035507E-006
  4.467000E+000  2.511886E-003  1.014456E-005
  4.467000E+000  2.818383E-003  1.138915E-005
  4.467000E+000  3.162278E-003  1.278614E-005
  4.467000E+000  3.548134E-003  1.435385E-005
