# DL07 PAH, cation: the DL07 absorption cross sections (not Mie)
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1823
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_abs
  4.260774E-003  1.000000E-002  9.632329E-002
  4.260774E-003  1.122018E-002  1.073369E-001
  4.260774E-003  1.258925E-002  1.195138E-001
  4.260774E-003  1.412538E-002  1.329528E-001
  4.260774E-003  1.584893E-002  1.477561E-001
  4.260774E-003  1.778279E-002  1.640253E-001
  4.260774E-003  1.995262E-002  1.818616E-001
  4.260774E-003  2.238721E-002  2.013614E-001
  4.260774E-003  2.511886E-002  2.226142E-001
  4.260774E-003  2.818383E-002  2.456972E-001
  4.260774E-003  3.162278E-002  2.706711E-001
  4.260774E-003  3.548134E-002  2.975744E-001
  4.260774E-003  3.981072E-002  3.264172E-001
  4.260774E-003  4.466836E-002  3.571738E-001
  4.260774E-003  5.011872E-002  3.897764E-001
  4.260774E-003  5.623413E-002  4.241078E-001
  4.260774E-003  6.309573E-002  4.599950E-001
  4.260774E-003  7.079458E-002  4.972050E-001
  4.260774E-003  7.943282E-002  5.354417E-001
  4.260774E-003  8.912509E-002  5.743466E-001
  4.260774E-003  1.000000E-001  6.135037E-001
  4.260774E-003  1.122018E-001  6.524488E-001
  4.260774E-003  1.258925E-001  6.906847E-001
  4.260774E-003  1.412538E-001  7.277014E-001
  4.260774E-003  1.584893E-001  7.630009E-001
  4.260774E-003  1.778279E-001  7.961253E-001
  4.260774E-003  1.995262E-001  8.266845E-001
  4.260774E-003  2.238721E-001  8.543821E-001
  4.260774E-003  2.511886E-001  8.790342E-001
  4.260774E-003  2.818383E-001  9.005791E-001
  4.260774E-003  3.162278E-001  9.190751E-001
  4.260774E-003  3.548134E-001  9.346875E-001
  4.260774E-003  3.981072E-001  9.476644E-001
  4.260774E-003  4.466836E-001  9.583079E-001
  4.260774E-003  5.011872E-001  9.669433E-001
  4.260774E-003  5.623413E-001  9.738918E-001
  4.260774E-003  6.309573E-001  9.794509E-001
  4.260774E-003  7.079458E-001  9.838818E-001
  4.260774E-003  7.943282E-001  9.874055E-001
  4.260774E-003  8.912509E-001  9.902037E-001
  4.260774E-003  1.000000E+000  9.924232E-001
  4.260774E-003  1.122018E+000  9.941814E-001
  4.260774E-003  1.258925E+000  9.955719E-001
  4.260774E-003  1.412538E+000  9.966688E-001
  4.260774E-003  1.584893E+000  9.975312E-001
  4.260774E-003  1.778279E+000  9.982058E-001
  4.260774E-003  1.995262E+000  9.987300E-001
  4.260774E-003  2.238721E+000  9.991333E-001
  4.260774E-003  2.511886E+000  9.994395E-001
  4.260774E-003  2.818383E+000  9.996675E-001
  4.260774E-003  3.162278E+000  9.998326E-001
  4.260774E-003  3.548134E+000  9.999470E-001
  4.260774E-003  3.981072E+000  1.000021E+000
  4.260774E-003  4.466836E+000  1.000062E+000
  4.260774E-003  5.011872E+000  1.000077E+000
  4.261213E-003  3.548134E-004  3.616785E-003
  4.261213E-003  3.981072E-004  4.057726E-003
  4.261213E-003  4.466836E-004  4.552267E-003
  4.261213E-003  5.011872E-004  5.106852E-003
  4.261213E-003  5.623413E-004  5.728677E-003
  4.261213E-003  6.309573E-004  6.425783E-003
  4.261213E-003  7.079458E-004  7.207160E-003
  4.261213E-003  7.943282E-004  8.082884E-003
  4.261213E-003  8.912509E-004  9.064284E-003
  4.261213E-003  1.000000E-003  1.016413E-002
  4.261213E-003  1.122018E-003  1.139678E-002
  4.261213E-003  1.258925E-003  1.277827E-002
  4.261213E-003  1.412538E-003  1.432622E-002
  4.261213E-003  1.584893E-003  1.605965E-002
  4.261213E-003  1.778279E-003  1.799918E-002
  4.261213E-003  1.995262E-003  2.016825E-002
  4.261213E-003  2.238721E-003  2.259470E-002
  4.261213E-003  2.511886E-003  2.531044E-002
  4.261213E-003  2.818383E-003  2.834796E-002
  4.261213E-003  3.162278E-003  3.174103E-002
  4.261213E-003  3.548134E-003  3.553209E-002
  4.261213E-003  3.981072E-003  3.976703E-002
  4.261213E-003  4.466836E-003  4.449133E-002
  4.261213E-003  5.011872E-003  4.976252E-002
  4.261213E-003  5.623413E-003  5.563587E-002
  4.261213E-003  6.309573E-003  6.217818E-002
  4.261213E-003  7.079458E-003  6.945723E-002
  4.261213E-003  7.943282E-003  7.754798E-002
  4.261213E-003  8.912509E-003  8.653148E-002
  4.261213E-003  1.000000E-002  9.649358E-002
  4.261213E-003  1.122018E-002  1.075252E-001
  4.261213E-003  1.258925E-002  1.197217E-001
  4.261213E-003  1.412538E-002  1.331818E-001
  4.261213E-003  1.584893E-002  1.480078E-001
  4.261213E-003  1.778279E-002  1.643015E-001
  4.261213E-003  1.995262E-002  1.821636E-001
  4.261213E-003  2.238721E-002  2.016909E-001
  4.261213E-003  2.511886E-002  2.229723E-001
  4.261213E-003  2.818383E-002  2.460850E-001
  4.261213E-003  3.162278E-002  2.710894E-001
  4.261213E-003  3.548134E-002  2.980234E-001
  4.261213E-003  3.981072E-002  3.268965E-001
  4.261213E-003  4.466836E-002  3.576827E-001
  4.261213E-003  5.011872E-002  3.903131E-001
  4.261213E-003  5.623413E-002  4.246697E-001
  4.261213E-003  6.309573E-002  4.605786E-001
  4.261213E-003  7.079458E-002  4.978058E-001
  4.261213E-003  7.943282E-002  5.360540E-001
  4.261213E-003  8.912509E-002  5.749638E-001
  4.261213E-003  1.000000E-001  6.141183E-001
  4.261213E-003  1.122018E-001  6.530526E-001
  4.261213E-003  1.258925E-001  6.912693E-001
  4.261213E-003  1.412538E-001  7.282584E-001
  4.261213E-003  1.584893E-001  7.635223E-001
  4.261213E-003  1.778279E-001  7.966040E-001
  4.261213E-003  1.995262E-001  8.271149E-001
  4.261213E-003  2.238721E-001  8.547604E-001
  4.261213E-003  2.511886E-001  8.793587E-001
  4.261213E-003  2.818383E-001  9.008500E-001
  4.261213E-003  3.162278E-001  9.192948E-001
  4.261213E-003  3.548134E-001  9.348598E-001
  4.261213E-003  3.981072E-001  9.477943E-001
  4.261213E-003  4.466836E-001  9.584011E-001
  4.261213E-003  5.011872E-001  9.670055E-001
  4.261213E-003  5.623413E-001  9.739286E-001
  4.261213E-003  6.309573E-001  9.794672E-001
  4.261213E-003  7.079458E-001  9.838818E-001
  4.261213E-003  7.943282E-001  9.873928E-001
  4.261213E-003  8.912509E-001  9.901812E-001
  4.261213E-003  1.000000E+000  9.923933E-001
  4.261213E-003  1.122018E+000  9.941460E-001
  4.261213E-003  1.258925E+000  9.955325E-001
  4.261213E-003  1.412538E+000  9.966267E-001
  4.261213E-003  1.584893E+000  9.974873E-001
  4.261213E-003  1.778279E+000  9.981609E-001
  4.261213E-003  1.995262E+000  9.986847E-001
  4.261213E-003  2.238721E+000  9.990883E-001
  4.261213E-003  2.511886E+000  9.993951E-001
  4.261213E-003  2.818383E+000  9.996240E-001
  4.261213E-003  3.162278E+000  9.997903E-001
  4.261213E-003  3.548134E+000  9.999060E-001
  4.261213E-003  3.981072E+000  9.999813E-001
  4.261213E-003  4.466836E+000  1.000024E+000
  4.261213E-003  5.011872E+000  1.000041E+000
  4.261946E-003  3.548134E-004  3.628530E-003
  4.261946E-003  3.981072E-004  4.070886E-003
  4.261946E-003  4.466836E-004  4.567008E-003
  4.261946E-003  5.011872E-004  5.123358E-003
  4.261946E-003  5.623413E-004  5.747156E-003
  4.261946E-003  6.309573E-004  6.446465E-003
  4.261946E-003  7.079458E-004  7.230302E-003
  4.261946E-003  7.943282E-004  8.108778E-003
  4.261946E-003  8.912509E-004  9.093256E-003
  4.261946E-003  1.000000E-003  1.019654E-002
  4.261946E-003  1.122018E-003  1.143305E-002
  4.261946E-003  1.258925E-003  1.281885E-002
  4.261946E-003  1.412538E-003  1.437160E-002
  4.261946E-003  1.584893E-003  1.611034E-002
  4.261946E-003  1.778279E-003  1.805579E-002
  4.261946E-003  1.995262E-003  2.023144E-002
  4.261946E-003  2.238721E-003  2.266528E-002
  4.261946E-003  2.511886E-003  2.538927E-002
  4.261946E-003  2.818383E-003  2.843596E-002
  4.261946E-003  3.162278E-003  3.183920E-002
  4.261946E-003  3.548134E-003  3.564161E-002
  4.261946E-003  3.981072E-003  3.988915E-002
  4.261946E-003  4.466836E-003  4.462742E-002
  4.261946E-003  5.011872E-003  4.991409E-002
  4.261946E-003  5.623413E-003  5.580457E-002
  4.261946E-003  6.309573E-003  6.236580E-002
  4.261946E-003  7.079458E-003  6.966571E-002
  4.261946E-003  7.943282E-003  7.777939E-002
  4.261946E-003  8.912509E-003  8.678806E-002
  4.261946E-003  1.000000E-002  9.677768E-002
  4.261946E-003  1.122018E-002  1.078393E-001
  4.261946E-003  1.258925E-002  1.200684E-001
  4.261946E-003  1.412538E-002  1.335638E-001
  4.261946E-003  1.584893E-002  1.484278E-001
  4.261946E-003  1.778279E-002  1.647621E-001
  4.261946E-003  1.995262E-002  1.826674E-001
  4.261946E-003  2.238721E-002  2.022403E-001
  4.261946E-003  2.511886E-002  2.235695E-001
  4.261946E-003  2.818383E-002  2.467317E-001
  4.261946E-003  3.162278E-002  2.717867E-001
  4.261946E-003  3.548134E-002  2.987718E-001
  4.261946E-003  3.981072E-002  3.276955E-001
  4.261946E-003  4.466836E-002  3.585307E-001
  4.261946E-003  5.011872E-002  3.912073E-001
  4.261946E-003  5.623413E-002  4.256058E-001
  4.261946E-003  6.309573E-002  4.615507E-001
  4.261946E-003  7.079458E-002  4.988062E-001
  4.261946E-003  7.943282E-002  5.370733E-001
  4.261946E-003  8.912509E-002  5.759910E-001
  4.261946E-003  1.000000E-001  6.151409E-001
  4.261946E-003  1.122018E-001  6.540572E-001
  4.261946E-003  1.258925E-001  6.922416E-001
  4.261946E-003  1.412538E-001  7.291842E-001
  4.261946E-003  1.584893E-001  7.643885E-001
  4.261946E-003  1.778279E-001  7.973989E-001
  4.261946E-003  1.995262E-001  8.278293E-001
  4.261946E-003  2.238721E-001  8.553880E-001
  4.261946E-003  2.511886E-001  8.798966E-001
  4.261946E-003  2.818383E-001  9.012988E-001
  4.261946E-003  3.162278E-001  9.196583E-001
  4.261946E-003  3.548134E-001  9.351446E-001
  4.261946E-003  3.981072E-001  9.480088E-001
  4.261946E-003  4.466836E-001  9.585546E-001
  4.261946E-003  5.011872E-001  9.671078E-001
  4.261946E-003  5.623413E-001  9.739887E-001
  4.261946E-003  6.309573E-001  9.794933E-001
  4.261946E-003  7.079458E-001  9.838810E-001
  4.261946E-003  7.943282E-001  9.873709E-001
  4.261946E-003  8.912509E-001  9.901431E-001
  4.261946E-003  1.000000E+000  9.923429E-001
  4.261946E-003  1.122018E+000  9.940865E-001
  4.261946E-003  1.258925E+000  9.954663E-001
  4.261946E-003  1.412538E+000  9.965559E-001
  4.261946E-003  1.584893E+000  9.974136E-001
  4.261946E-003  1.778279E+000  9.980856E-001
  4.261946E-003  1.995262E+000  9.986089E-001
  4.261946E-003  2.238721E+000  9.990127E-001
  4.261946E-003  2.511886E+000  9.993205E-001
  4.261946E-003  2.818383E+000  9.995510E-001
  4.261946E-003  3.162278E+000  9.997192E-001
  4.261946E-003  3.548134E+000  9.998373E-001
  4.261946E-003  3.981072E+000  9.999150E-001
  4.261946E-003  4.466836E+000  9.999605E-001
  4.261946E-003  5.011872E+000  9.999803E-001
  4.263411E-003  3.548134E-004  3.651994E-003
  4.263411E-003  3.981072E-004  4.097175E-003
  4.263411E-003  4.466836E-004  4.596453E-003
  4.263411E-003  5.011872E-004  5.156331E-003
  4.263411E-003  5.623413E-004  5.784068E-003
  4.263411E-003  6.309573E-004  6.487775E-003
  4.263411E-003  7.079458E-004  7.276527E-003
  4.263411E-003  7.943282E-004  8.160497E-003
  4.263411E-003  8.912509E-004  9.151122E-003
  4.263411E-003  1.000000E-003  1.026129E-002
  4.263411E-003  1.122018E-003  1.150550E-002
  4.263411E-003  1.258925E-003  1.289990E-002
  4.263411E-003  1.412538E-003  1.446221E-002
  4.263411E-003  1.584893E-003  1.621158E-002
  4.263411E-003  1.778279E-003  1.816882E-002
  4.263411E-003  1.995262E-003  2.035763E-002
  4.263411E-003  2.238721E-003  2.280621E-002
  4.263411E-003  2.511886E-003  2.554669E-002
  4.263411E-003  2.818383E-003  2.861166E-002
  4.263411E-003  3.162278E-003  3.203520E-002
  4.263411E-003  3.548134E-003  3.586029E-002
  4.263411E-003  3.981072E-003  4.013296E-002
  4.263411E-003  4.466836E-003  4.489910E-002
  4.263411E-003  5.011872E-003  5.021669E-002
  4.263411E-003  5.623413E-003  5.614135E-002
  4.263411E-003  6.309573E-003  6.274032E-002
  4.263411E-003  7.079458E-003  7.008185E-002
  4.263411E-003  7.943282E-003  7.824129E-002
  4.263411E-003  8.912509E-003  8.730015E-002
  4.263411E-003  1.000000E-002  9.734466E-002
  4.263411E-003  1.122018E-002  1.084662E-001
  4.263411E-003  1.258925E-002  1.207602E-001
  4.263411E-003  1.412538E-002  1.343259E-001
  4.263411E-003  1.584893E-002  1.492656E-001
  4.263411E-003  1.778279E-002  1.656808E-001
  4.263411E-003  1.995262E-002  1.836723E-001
  4.263411E-003  2.238721E-002  2.033361E-001
  4.263411E-003  2.511886E-002  2.247603E-001
  4.263411E-003  2.818383E-002  2.480209E-001
  4.263411E-003  3.162278E-002  2.731766E-001
  4.263411E-003  3.548134E-002  3.002631E-001
  4.263411E-003  3.981072E-002  3.292874E-001
  4.263411E-003  4.466836E-002  3.602198E-001
  4.263411E-003  5.011872E-002  3.929879E-001
  4.263411E-003  5.623413E-002  4.274692E-001
  4.263411E-003  6.309573E-002  4.634850E-001
  4.263411E-003  7.079458E-002  5.007959E-001
  4.263411E-003  7.943282E-002  5.390998E-001
  4.263411E-003  8.912509E-002  5.780321E-001
  4.263411E-003  1.000000E-001  6.171718E-001
  4.263411E-003  1.122018E-001  6.560507E-001
  4.263411E-003  1.258925E-001  6.941697E-001
  4.263411E-003  1.412538E-001  7.310190E-001
  4.263411E-003  1.584893E-001  7.661036E-001
  4.263411E-003  1.778279E-001  7.989715E-001
  4.263411E-003  1.995262E-001  8.292411E-001
  4.263411E-003  2.238721E-001  8.566268E-001
  4.263411E-003  2.511886E-001  8.809570E-001
  4.263411E-003  2.818383E-001  9.021823E-001
  4.263411E-003  3.162278E-001  9.203728E-001
  4.263411E-003  3.548134E-001  9.357032E-001
  4.263411E-003  3.981072E-001  9.484283E-001
  4.263411E-003  4.466836E-001  9.588539E-001
  4.263411E-003  5.011872E-001  9.673058E-001
  4.263411E-003  5.623413E-001  9.741036E-001
  4.263411E-003  6.309573E-001  9.795412E-001
  4.263411E-003  7.079458E-001  9.838759E-001
  4.263411E-003  7.943282E-001  9.873244E-001
  4.263411E-003  8.912509E-001  9.900647E-001
  4.263411E-003  1.000000E+000  9.922403E-001
  4.263411E-003  1.122018E+000  9.939659E-001
  4.263411E-003  1.258925E+000  9.953327E-001
  4.263411E-003  1.412538E+000  9.964133E-001
  4.263411E-003  1.584893E+000  9.972651E-001
  4.263411E-003  1.778279E+000  9.979339E-001
  4.263411E-003  1.995262E+000  9.984561E-001
  4.263411E-003  2.238721E+000  9.988605E-001
  4.263411E-003  2.511886E+000  9.991701E-001
  4.263411E-003  2.818383E+000  9.994035E-001
  4.263411E-003  3.162278E+000  9.995755E-001
  4.263411E-003  3.548134E+000  9.996980E-001
  4.263411E-003  3.981072E+000  9.997807E-001
  4.263411E-003  4.466836E+000  9.998314E-001
  4.263411E-003  5.011872E+000  9.998566E-001
  4.267814E-003  3.548134E-004  3.722420E-003
  4.267814E-003  3.981072E-004  4.176076E-003
  4.267814E-003  4.466836E-004  4.684826E-003
  4.267814E-003  5.011872E-004  5.255284E-003
  4.267814E-003  5.623413E-004  5.894835E-003
  4.267814E-003  6.309573E-004  6.611736E-003
  4.267814E-003  7.079458E-004  7.415227E-003
  4.267814E-003  7.943282E-004  8.315671E-003
  4.267814E-003  8.912509E-004  9.324728E-003
  4.267814E-003  1.000000E-003  1.045553E-002
  4.267814E-003  1.122018E-003  1.172282E-002
  4.267814E-003  1.258925E-003  1.314300E-002
  4.267814E-003  1.412538E-003  1.473402E-002
  4.267814E-003  1.584893E-003  1.651523E-002
  4.267814E-003  1.778279E-003  1.850782E-002
  4.267814E-003  1.995262E-003  2.073604E-002
  4.267814E-003  2.238721E-003  2.322879E-002
  4.267814E-003  2.511886E-003  2.601864E-002
  4.267814E-003  2.818383E-003  2.913838E-002
  4.267814E-003  3.162278E-003  3.262274E-002
  4.267814E-003  3.548134E-003  3.651571E-002
  4.267814E-003  3.981072E-003  4.086364E-002
  4.267814E-003  4.466836E-003  4.571324E-002
  4.267814E-003  5.011872E-003  5.112338E-002
  4.267814E-003  5.623413E-003  5.715032E-002
  4.267814E-003  6.309573E-003  6.386223E-002
  4.267814E-003  7.079458E-003  7.132827E-002
  4.267814E-003  7.943282E-003  7.962455E-002
  4.267814E-003  8.912509E-003  8.883345E-002
  4.267814E-003  1.000000E-002  9.904204E-002
  4.267814E-003  1.122018E-002  1.103423E-001
  4.267814E-003  1.258925E-002  1.228305E-001
  4.267814E-003  1.412538E-002  1.366060E-001
  4.267814E-003  1.584893E-002  1.517714E-001
  4.267814E-003  1.778279E-002  1.684279E-001
  4.267814E-003  1.995262E-002  1.866758E-001
  4.267814E-003  2.238721E-002  2.066099E-001
  4.267814E-003  2.511886E-002  2.283167E-001
  4.267814E-003  2.818383E-002  2.518694E-001
  4.267814E-003  3.162278E-002  2.773235E-001
  4.267814E-003  3.548134E-002  3.047103E-001
  4.267814E-003  3.981072E-002  3.340310E-001
  4.267814E-003  4.466836E-002  3.652497E-001
  4.267814E-003  5.011872E-002  3.982860E-001
  4.267814E-003  5.623413E-002  4.330087E-001
  4.267814E-003  6.309573E-002  4.692293E-001
  4.267814E-003  7.079458E-002  5.066986E-001
  4.267814E-003  7.943282E-002  5.451040E-001
  4.267814E-003  8.912509E-002  5.840715E-001
  4.267814E-003  1.000000E-001  6.231718E-001
  4.267814E-003  1.122018E-001  6.619307E-001
  4.267814E-003  1.258925E-001  6.998463E-001
  4.267814E-003  1.412538E-001  7.364097E-001
  4.267814E-003  1.584893E-001  7.711316E-001
  4.267814E-003  1.778279E-001  8.035700E-001
  4.267814E-003  1.995262E-001  8.333582E-001
  4.267814E-003  2.238721E-001  8.602287E-001
  4.267814E-003  2.511886E-001  8.840298E-001
  4.267814E-003  2.818383E-001  9.047327E-001
  4.267814E-003  3.162278E-001  9.224261E-001
  4.267814E-003  3.548134E-001  9.372996E-001
  4.267814E-003  3.981072E-001  9.496187E-001
  4.267814E-003  4.466836E-001  9.596941E-001
  4.267814E-003  5.011872E-001  9.678522E-001
  4.267814E-003  5.623413E-001  9.744092E-001
  4.267814E-003  6.309573E-001  9.796532E-001
  4.267814E-003  7.079458E-001  9.838348E-001
  4.267814E-003  7.943282E-001  9.871639E-001
  4.267814E-003  8.912509E-001  9.898122E-001
  4.267814E-003  1.000000E+000  9.919179E-001
  4.267814E-003  1.122018E+000  9.935915E-001
  4.267814E-003  1.258925E+000  9.949206E-001
  4.267814E-003  1.412538E+000  9.959749E-001
  4.267814E-003  1.584893E+000  9.968098E-001
  4.267814E-003  1.778279E+000  9.974691E-001
  4.267814E-003  1.995262E+000  9.979877E-001
  4.267814E-003  2.238721E+000  9.983932E-001
  4.267814E-003  2.511886E+000  9.987078E-001
  4.267814E-003  2.818383E+000  9.989492E-001
  4.267814E-003  3.162278E+000  9.991315E-001
  4.267814E-003  3.548134E+000  9.992661E-001
  4.267814E-003  3.981072E+000  9.993622E-001
  4.267814E-003  4.466836E+000  9.994273E-001
  4.267814E-003  5.011872E+000  9.994675E-001
  4.275172E-003  3.548134E-004  3.839793E-003
  4.275172E-003  3.981072E-004  4.307567E-003
  4.275172E-003  4.466836E-004  4.832090E-003
  4.275172E-003  5.011872E-004  5.420162E-003
  4.275172E-003  5.623413E-004  6.079381E-003
  4.275172E-003  6.309573E-004  6.818239E-003
  4.275172E-003  7.079458E-004  7.646253E-003
  4.275172E-003  7.943282E-004  8.574106E-003
  4.275172E-003  8.912509E-004  9.613823E-003
  4.275172E-003  1.000000E-003  1.077894E-002
  4.275172E-003  1.122018E-003  1.208463E-002
  4.275172E-003  1.258925E-003  1.354769E-002
  4.275172E-003  1.412538E-003  1.518642E-002
  4.275172E-003  1.584893E-003  1.702056E-002
  4.275172E-003  1.778279E-003  1.907186E-002
  4.275172E-003  1.995262E-003  2.136552E-002
  4.275172E-003  2.238721E-003  2.393161E-002
  4.275172E-003  2.511886E-003  2.680346E-002
  4.275172E-003  2.818383E-003  3.001415E-002
  4.275172E-003  3.162278E-003  3.359941E-002
  4.275172E-003  3.548134E-003  3.760504E-002
  4.275172E-003  3.981072E-003  4.207783E-002
  4.275172E-003  4.466836E-003  4.706579E-002
  4.275172E-003  5.011872E-003  5.262938E-002
  4.275172E-003  5.623413E-003  5.882579E-002
  4.275172E-003  6.309573E-003  6.572479E-002
  4.275172E-003  7.079458E-003  7.339697E-002
  4.275172E-003  7.943282E-003  8.191965E-002
  4.275172E-003  8.912509E-003  9.137667E-002
  4.275172E-003  1.000000E-002  1.018564E-001
  4.275172E-003  1.122018E-002  1.134519E-001
  4.275172E-003  1.258925E-002  1.262603E-001
  4.275172E-003  1.412538E-002  1.403815E-001
  4.275172E-003  1.584893E-002  1.559183E-001
  4.275172E-003  1.778279E-002  1.729715E-001
  4.275172E-003  1.995262E-002  1.916402E-001
  4.275172E-003  2.238721E-002  2.120171E-001
  4.275172E-003  2.511886E-002  2.341855E-001
  4.275172E-003  2.818383E-002  2.582144E-001
  4.275172E-003  3.162278E-002  2.841533E-001
  4.275172E-003  3.548134E-002  3.120260E-001
  4.275172E-003  3.981072E-002  3.418244E-001
  4.275172E-003  4.466836E-002  3.735015E-001
  4.275172E-003  5.011872E-002  4.069638E-001
  4.275172E-003  5.623413E-002  4.420655E-001
  4.275172E-003  6.309573E-002  4.786025E-001
  4.275172E-003  7.079458E-002  5.163088E-001
  4.275172E-003  7.943282E-002  5.548555E-001
  4.275172E-003  8.912509E-002  5.938535E-001
  4.275172E-003  1.000000E-001  6.328606E-001
  4.275172E-003  1.122018E-001  6.713941E-001
  4.275172E-003  1.258925E-001  7.089485E-001
  4.275172E-003  1.412538E-001  7.450184E-001
  4.275172E-003  1.584893E-001  7.791251E-001
  4.275172E-003  1.778279E-001  8.108448E-001
  4.275172E-003  1.995262E-001  8.398358E-001
  4.275172E-003  2.238721E-001  8.658611E-001
  4.275172E-003  2.511886E-001  8.888021E-001
  4.275172E-003  2.818383E-001  9.086627E-001
  4.275172E-003  3.162278E-001  9.255608E-001
  4.275172E-003  3.548134E-001  9.397089E-001
  4.275172E-003  3.981072E-001  9.513875E-001
  4.275172E-003  4.466836E-001  9.609140E-001
  4.275172E-003  5.011872E-001  9.686139E-001
  4.275172E-003  5.623413E-001  9.747968E-001
  4.275172E-003  6.309573E-001  9.797412E-001
  4.275172E-003  7.079458E-001  9.836862E-001
  4.275172E-003  7.943282E-001  9.868309E-001
  4.275172E-003  8.912509E-001  9.893372E-001
  4.275172E-003  1.000000E+000  9.913352E-001
  4.275172E-003  1.122018E+000  9.929284E-001
  4.275172E-003  1.258925E+000  9.941991E-001
  4.275172E-003  1.412538E+000  9.952126E-001
  4.275172E-003  1.584893E+000  9.960208E-001
  4.275172E-003  1.778279E+000  9.966645E-001
  4.275172E-003  1.995262E+000  9.971766E-001
  4.275172E-003  2.238721E+000  9.975827E-001
  4.275172E-003  2.511886E+000  9.979037E-001
  4.275172E-003  2.818383E+000  9.981558E-001
  4.275172E-003  3.162278E+000  9.983522E-001
  4.275172E-003  3.548134E+000  9.985036E-001
  4.275172E-003  3.981072E+000  9.986183E-001
  4.275172E-003  4.466836E+000  9.987035E-001
  4.275172E-003  5.011872E+000  9.987646E-001
  4.289965E-003  3.548134E-004  4.514080E-003
  4.289965E-003  3.981072E-004  5.063768E-003
  4.289965E-003  4.466836E-004  5.680054E-003
  4.289965E-003  5.011872E-004  6.370888E-003
  4.289965E-003  5.623413E-004  7.145145E-003
  4.289965E-003  6.309573E-004  8.012746E-003
  4.289965E-003  7.079458E-004  8.984803E-003
  4.289965E-003  7.943282E-004  1.007380E-002
  4.289965E-003  8.912509E-004  1.129380E-002
  4.289965E-003  1.000000E-003  1.266064E-002
  4.289965E-003  1.122018E-003  1.419204E-002
  4.289965E-003  1.258925E-003  1.590758E-002
  4.289965E-003  1.412538E-003  1.782844E-002
  4.289965E-003  1.584893E-003  1.997729E-002
  4.289965E-003  1.778279E-003  2.237906E-002
  4.289965E-003  1.995262E-003  2.506296E-002
  4.289965E-003  2.238721E-003  2.806416E-002
  4.289965E-003  2.511886E-003  3.142155E-002
  4.289965E-003  2.818383E-003  3.517264E-002
  4.289965E-003  3.162278E-003  3.935775E-002
  4.289965E-003  3.548134E-003  4.403008E-002
  4.289965E-003  3.981072E-003  4.924303E-002
  4.289965E-003  4.466836E-003  5.505006E-002
  4.289965E-003  5.011872E-003  6.152064E-002
  4.289965E-003  5.623413E-003  6.871777E-002
  4.289965E-003  6.309573E-003  7.672031E-002
  4.289965E-003  7.079458E-003  8.560576E-002
  4.289965E-003  7.943282E-003  9.545902E-002
  4.289965E-003  8.912509E-003  1.063714E-001
  4.289965E-003  1.000000E-002  1.184377E-001
  4.289965E-003  1.122018E-002  1.317564E-001
  4.289965E-003  1.258925E-002  1.464284E-001
  4.289965E-003  1.412538E-002  1.625550E-001
  4.289965E-003  1.584893E-002  1.802382E-001
  4.289965E-003  1.778279E-002  1.995737E-001
  4.289965E-003  1.995262E-002  2.206512E-001
  4.289965E-003  2.238721E-002  2.435486E-001
  4.289965E-003  2.511886E-002  2.683277E-001
  4.289965E-003  2.818383E-002  2.950283E-001
  4.289965E-003  3.162278E-002  3.236623E-001
  4.289965E-003  3.548134E-002  3.542065E-001
  4.289965E-003  3.981072E-002  3.865959E-001
  4.289965E-003  4.466836E-002  4.207169E-001
  4.289965E-003  5.011872E-002  4.564006E-001
  4.289965E-003  5.623413E-002  4.934185E-001
  4.289965E-003  6.309573E-002  5.314792E-001
  4.289965E-003  7.079458E-002  5.702293E-001
  4.289965E-003  7.943282E-002  6.092572E-001
  4.289965E-003  8.912509E-002  6.481031E-001
  4.289965E-003  1.000000E-001  6.862731E-001
  4.289965E-003  1.122018E-001  7.232590E-001
  4.289965E-003  1.258925E-001  7.585635E-001
  4.289965E-003  1.412538E-001  7.917271E-001
  4.289965E-003  1.584893E-001  8.223567E-001
  4.289965E-003  1.778279E-001  8.501509E-001
  4.289965E-003  1.995262E-001  8.749197E-001
  4.289965E-003  2.238721E-001  8.965947E-001
  4.289965E-003  2.511886E-001  9.152273E-001
  4.289965E-003  2.818383E-001  9.309767E-001
  4.289965E-003  3.162278E-001  9.440863E-001
  4.289965E-003  3.548134E-001  9.548550E-001
  4.289965E-003  3.981072E-001  9.636063E-001
  4.289965E-003  4.466836E-001  9.706614E-001
  4.289965E-003  5.011872E-001  9.763183E-001
  4.289965E-003  5.623413E-001  9.808399E-001
  4.289965E-003  6.309573E-001  9.844484E-001
  4.289965E-003  7.079458E-001  9.873272E-001
  4.289965E-003  7.943282E-001  9.896243E-001
  4.289965E-003  8.912509E-001  9.914581E-001
  4.289965E-003  1.000000E+000  9.929227E-001
  4.289965E-003  1.122018E+000  9.940929E-001
  4.289965E-003  1.258925E+000  9.950281E-001
  4.289965E-003  1.412538E+000  9.957751E-001
  4.289965E-003  1.584893E+000  9.963712E-001
  4.289965E-003  1.778279E+000  9.968462E-001
  4.289965E-003  1.995262E+000  9.972235E-001
  4.289965E-003  2.238721E+000  9.975219E-001
  4.289965E-003  2.511886E+000  9.977564E-001
  4.289965E-003  2.818383E+000  9.979391E-001
