# columns: t[s]  T_pre[K]  T_post[K]  dt_event[s]
#   T_pre  : cooling-segment endpoint (just BEFORE the photon jump)
#   T_post : grain T immediately AFTER the photon jump
0.0000000E+000 2.7250000E+000 2.7250000E+000 0.0000000E+000
6.2609492E+003 2.7125531E+000 3.5783801E+001 6.2609492E+003
9.4312289E+003 1.2337041E+001 3.1712797E+001 3.1702797E+003
1.2279104E+004 1.2681139E+001 3.0865143E+001 2.8478753E+003
1.3518533E+004 1.6564635E+001 4.2084824E+001 1.2394289E+003
1.4453751E+004 1.9173687E+001 2.8274886E+001 9.3521828E+002
1.4990036E+004 2.0212069E+001 3.0599866E+001 5.3628458E+002
1.5487871E+004 2.1253343E+001 3.2735256E+001 4.9783507E+002
1.8766829E+004 1.2118287E+001 2.5964149E+001 3.2789582E+003
2.5583563E+004 9.3030971E+000 2.5357710E+001 6.8167342E+003
3.2279281E+004 9.3441759E+000 2.3534187E+001 6.6957179E+003
3.7114501E+004 1.0334517E+001 3.9752639E+001 4.8352198E+003
3.7262780E+004 3.1265498E+001 5.1356648E+001 1.4827937E+002
3.7406137E+004 3.5983866E+001 3.9404816E+001 1.4335668E+002
4.0768432E+004 1.2151542E+001 3.4881745E+001 3.3622945E+003
5.1438323E+004 8.0637758E+000 3.1361223E+001 1.0669891E+004
6.6987115E+004 7.0644183E+000 3.7327908E+001 1.5548792E+004
7.0027548E+004 1.2552918E+001 3.5073833E+001 3.0404337E+003
7.1245515E+004 1.7054689E+001 2.9604410E+001 1.2179666E+003
7.5575163E+004 1.0939540E+001 6.3031579E+001 4.3296478E+003
8.0130233E+004 1.1032944E+001 5.0382938E+001 4.5550699E+003
8.2157099E+004 1.4770417E+001 4.2072205E+001 2.0268661E+003
8.2270675E+004 3.3909636E+001 4.3962128E+001 1.1357585E+002
8.8905918E+004 9.5738708E+000 6.4283942E+001 6.6352437E+003
9.9911675E+004 8.0311696E+000 4.5889468E+001 1.1005757E+004
9.9962331E+004 4.0335359E+001 4.4161581E+001 5.0655881E+001
1.0000000E+005 4.0278783E+001 4.0278783E+001 3.7669099E+001
