# Sub-step trajectory dumped from cool_segment.
# stride =  5.000E-01 s (min time between samples)
# columns: t[s]   T[K]
0.0000000E+000 2.7250000E+000
6.2609492E+003 2.7125531E+000
6.2609492E+003 2.7125531E+000
6.2609492E+003 3.5783801E+001
6.2609492E+003 3.5783801E+001
6.2902711E+003 3.4134588E+001
6.3229307E+003 3.2562547E+001
6.3593555E+003 3.1064009E+001
6.4000323E+003 2.9635468E+001
6.4455160E+003 2.8273609E+001
6.4964392E+003 2.6975265E+001
6.5535239E+003 2.5737417E+001
6.6175941E+003 2.4557185E+001
6.6895908E+003 2.3431831E+001
6.7705898E+003 2.2358761E+001
6.8618211E+003 2.1335495E+001
6.9646913E+003 2.0359675E+001
7.0808104E+003 1.9429054E+001
7.2120204E+003 1.8541486E+001
7.3604310E+003 1.7694939E+001
7.5284593E+003 1.6887486E+001
7.7188743E+003 1.6117283E+001
7.9348498E+003 1.5382578E+001
8.1800242E+003 1.4681701E+001
8.4585693E+003 1.4013066E+001
8.7752693E+003 1.3375159E+001
9.1356107E+003 1.2766532E+001
9.4312289E+003 1.2337041E+001
9.4312289E+003 1.2337041E+001
9.4312289E+003 3.1712797E+001
9.4312289E+003 3.1712797E+001
9.4699757E+003 3.0253962E+001
9.5132770E+003 2.8863249E+001
9.5617298E+003 2.7537407E+001
9.6160154E+003 2.6273367E+001
9.6769114E+003 2.5068193E+001
9.7453055E+003 2.3919091E+001
9.8222124E+003 2.2823399E+001
9.9087913E+003 2.1778569E+001
1.0006368E+004 2.0782205E+001
1.0116461E+004 1.9832012E+001
1.0240805E+004 1.8925806E+001
1.0381389E+004 1.8061509E+001
1.0540490E+004 1.7237142E+001
1.0720715E+004 1.6450815E+001
1.0925055E+004 1.5700736E+001
1.1156935E+004 1.4985208E+001
1.1420284E+004 1.4302609E+001
1.1719607E+004 1.3651394E+001
1.2060071E+004 1.3030093E+001
1.2279104E+004 1.2681139E+001
1.2279104E+004 1.2681139E+001
1.2279104E+004 3.0865143E+001
1.2279104E+004 3.0865143E+001
1.2320402E+004 2.9445894E+001
1.2366589E+004 2.8092886E+001
1.2418308E+004 2.6802965E+001
1.2476294E+004 2.5573131E+001
1.2541387E+004 2.4400539E+001
1.2614544E+004 2.3282472E+001
1.2696863E+004 2.2216343E+001
1.2789595E+004 2.1199690E+001
1.2894172E+004 2.0230152E+001
1.3012234E+004 1.9305517E+001
1.3145659E+004 1.8423661E+001
1.3296595E+004 1.7582564E+001
1.3467505E+004 1.6780302E+001
1.3518533E+004 1.6564635E+001
1.3518533E+004 1.6564635E+001
1.3518533E+004 4.2084824E+001
1.3518533E+004 4.2084824E+001
1.3538990E+004 4.0140326E+001
1.3561674E+004 3.8287022E+001
1.3586860E+004 3.6520583E+001
1.3614860E+004 3.4836875E+001
1.3646029E+004 3.3231975E+001
1.3680773E+004 3.1702140E+001
1.3719550E+004 3.0243803E+001
1.3762886E+004 2.8853561E+001
1.3811378E+004 2.7528171E+001
1.3865708E+004 2.6264563E+001
1.3926654E+004 2.5059800E+001
1.3995105E+004 2.3911089E+001
1.4072076E+004 2.2815766E+001
1.4158729E+004 2.1771290E+001
1.4256389E+004 2.0775264E+001
1.4366577E+004 1.9825394E+001
1.4453751E+004 1.9173687E+001
1.4453751E+004 1.9173687E+001
1.4453751E+004 2.8274886E+001
1.4453751E+004 2.8274886E+001
1.4504669E+004 2.6976482E+001
1.4561747E+004 2.5738577E+001
