# columns: t[s]  T_pre[K]  T_post[K]  dt_event[s]
#   T_pre  : cooling-segment endpoint (just BEFORE the photon jump)
#   T_post : grain T immediately AFTER the photon jump
0.0000000E+000 2.7250000E+000 2.7250000E+000 0.0000000E+000
9.6290036E+000 2.7249805E+000 1.9552487E+001 9.6290036E+000
4.3836943E+001 1.9299536E+001 4.6540539E+001 3.4207940E+001
7.6914166E+001 4.2507964E+001 4.4524744E+001 3.3077223E+001
8.7450613E+001 4.3288054E+001 6.1566759E+001 1.0536447E+001
1.2630659E+002 5.1753249E+001 5.5899736E+001 3.8855974E+001
1.4801334E+002 5.1218840E+001 5.4096681E+001 2.1706755E+001
2.0254904E+002 4.4968690E+001 4.9919124E+001 5.4535701E+001
2.2108477E+002 4.6971761E+001 5.0654997E+001 1.8535727E+001
2.2778724E+002 4.9471975E+001 5.7408692E+001 6.7024724E+000
2.4430858E+002 5.3449839E+001 5.6540456E+001 1.6521342E+001
2.6636630E+002 5.1641552E+001 5.4879442E+001 2.2057718E+001
2.8658456E+002 5.0702469E+001 5.4115953E+001 2.0218255E+001
3.3225396E+002 4.6145236E+001 5.1238620E+001 4.5669402E+001
3.5802810E+002 4.6975169E+001 4.9358509E+001 2.5774139E+001
4.3669408E+002 3.9897434E+001 4.4278989E+001 7.8665981E+001
4.4656874E+002 4.3136155E+001 4.7188240E+001 9.8746601E+000
4.6818198E+002 4.4311336E+001 4.7969036E+001 2.1613238E+001
4.7512010E+002 4.6930828E+001 5.6884323E+001 6.9381260E+000
6.2084888E+002 3.7473297E+001 4.2177824E+001 1.4572878E+002
6.3474720E+002 4.0814036E+001 4.8875823E+001 1.3898319E+001
6.7418706E+002 4.3498186E+001 5.8169195E+001 3.9439859E+001
6.9155409E+002 5.3874257E+001 5.7956566E+001 1.7367026E+001
7.2621382E+002 5.0294114E+001 5.3505580E+001 3.4659736E+001
7.3231997E+002 5.2232695E+001 5.5192232E+001 6.1061516E+000
7.5845625E+002 4.9884530E+001 5.2089038E+001 2.6136274E+001
8.0119721E+002 4.5258004E+001 4.7903351E+001 4.2740966E+001
8.5238978E+002 4.1603798E+001 6.0239987E+001 5.1192565E+001
9.3411844E+002 4.4503725E+001 4.9471083E+001 8.1728666E+001
9.6785521E+002 4.4596823E+001 4.7018471E+001 3.3736761E+001
9.8246289E+002 4.5035172E+001 5.4271453E+001 1.4607685E+001
1.0240534E+003 4.6814829E+001 5.0843878E+001 4.1590497E+001
1.0382267E+003 4.8415685E+001 5.2114551E+001 1.4173331E+001
1.0698368E+003 4.6784777E+001 5.9888639E+001 3.1610102E+001
1.1256568E+003 4.7896554E+001 5.1203238E+001 5.5819947E+001
1.1264148E+003 5.1060348E+001 5.3961924E+001 7.5799456E-001
1.1425757E+003 5.0706156E+001 5.3071576E+001 1.6160896E+001
1.2613074E+003 3.8254140E+001 4.8698229E+001 1.1873175E+002
1.3336816E+003 4.0099079E+001 4.5447319E+001 7.2374179E+001
1.3741514E+003 4.0965096E+001 4.5994478E+001 4.0469773E+001
1.4267506E+003 4.0231860E+001 5.9276771E+001 5.2599286E+001
1.4750153E+003 4.8767867E+001 5.8170552E+001 4.8264621E+001
1.4988880E+003 5.2498605E+001 5.7220683E+001 2.3872768E+001
1.5276966E+003 5.0858577E+001 5.3581088E+001 2.8808532E+001
1.5657447E+003 4.6873855E+001 5.1182389E+001 3.8048164E+001
1.6917323E+003 3.7052815E+001 5.8729789E+001 1.2598758E+002
1.7185572E+003 5.2301729E+001 7.3210882E+001 2.6824874E+001
1.9512248E+003 3.4765958E+001 5.7756326E+001 2.3266764E+002
2.0404158E+003 4.2667292E+001 4.8756312E+001 8.9190945E+001
2.0891155E+003 4.2407354E+001 5.7084569E+001 4.8699759E+001
2.1174573E+003 5.0849366E+001 5.7758427E+001 2.8341755E+001
2.1204978E+003 5.6947651E+001 6.0047769E+001 3.0405068E+000
2.1825630E+003 4.7042460E+001 4.9243967E+001 6.2065200E+001
2.1845855E+003 4.8907823E+001 6.7967976E+001 2.0225441E+000
2.3042514E+003 4.2576458E+001 4.9446525E+001 1.1966587E+002
2.3081750E+003 4.8792836E+001 6.7377417E+001 3.9235731E+000
2.3465656E+003 5.5184542E+001 5.8647341E+001 3.8390617E+001
2.3545625E+003 5.6495137E+001 5.9488052E+001 7.9969228E+000
2.3738105E+003 5.4483929E+001 5.8243474E+001 1.9248014E+001
2.4887172E+003 4.0324207E+001 4.4929083E+001 1.1490669E+002
2.6041019E+003 3.5174234E+001 4.0915225E+001 1.1538466E+002
2.7319720E+003 3.2660639E+001 4.7626115E+001 1.2787008E+002
2.9151332E+003 3.2717622E+001 3.9792359E+001 1.8316129E+002
2.9276537E+003 3.8760875E+001 6.0253743E+001 1.2520464E+001
2.9460893E+003 5.5262640E+001 6.5729757E+001 1.8435609E+001
2.9550682E+003 6.2414550E+001 6.5098100E+001 8.9788925E+000
2.9760921E+003 5.8203926E+001 6.2045766E+001 2.1023848E+001
2.9801845E+003 6.0710813E+001 6.2338518E+001 4.0924149E+000
3.1861841E+003 3.4844464E+001 4.0340693E+001 2.0599959E+002
3.1893376E+003 4.0060392E+001 5.6333293E+001 3.1535114E+000
3.3118778E+003 3.9062061E+001 4.4073048E+001 1.2254024E+002
3.3296869E+003 4.2107670E+001 5.2214077E+001 1.7809059E+001
3.3377189E+003 5.0674287E+001 5.4123235E+001 8.0319963E+000
3.3389612E+003 5.3847022E+001 5.5218832E+001 1.2423281E+000
3.3760299E+003 4.8101915E+001 7.1616035E+001 3.7068652E+001
3.4209258E+003 5.5798130E+001 6.0419186E+001 4.4895928E+001
3.4816992E+003 4.7410307E+001 6.0642053E+001 6.0773448E+001
3.6455202E+003 3.7130052E+001 4.5052301E+001 1.6382095E+002
3.6569747E+003 4.3664404E+001 4.5326181E+001 1.1454510E+001
3.7446159E+003 3.7108480E+001 4.9522952E+001 8.7641205E+001
3.7980246E+003 4.2395793E+001 4.9975430E+001 5.3408691E+001
3.8009914E+003 4.9462290E+001 6.1269089E+001 2.9668272E+000
3.8575308E+003 4.8475933E+001 5.3478701E+001 5.6539399E+001
3.9409202E+003 4.1451278E+001 5.6071771E+001 8.3389379E+001
3.9818384E+003 4.8048771E+001 5.1277495E+001 4.0918222E+001
4.0145861E+003 4.6025993E+001 4.9384598E+001 3.2747676E+001
4.1686521E+003 3.4716838E+001 4.3029872E+001 1.5406601E+002
4.1892775E+003 4.0934434E+001 4.7638837E+001 2.0625358E+001
4.2193178E+003 4.3674645E+001 4.9504103E+001 3.0040363E+001
4.2821508E+003 4.1430809E+001 6.0561878E+001 6.2832954E+001
4.2941709E+003 5.7114798E+001 6.2514055E+001 1.2020176E+001
4.4873033E+003 3.5617627E+001 5.8678147E+001 1.9313238E+002
4.4892404E+003 5.8132623E+001 6.1046408E+001 1.9370622E+000
4.5222845E+003 5.2595853E+001 6.5520856E+001 3.3044142E+001
4.5938373E+003 4.7984541E+001 5.1424391E+001 7.1552723E+001
4.6091348E+003 4.8730334E+001 5.3816973E+001 1.5297568E+001
4.6285947E+003 4.9996173E+001 5.5755973E+001 1.9459922E+001
4.7387312E+003 3.9906381E+001 5.9058011E+001 1.1013646E+002
4.7592456E+003 5.3872609E+001 6.5530551E+001 2.0514353E+001
4.8444767E+003 4.6007398E+001 5.2392690E+001 8.5231098E+001
4.9002667E+003 4.3842028E+001 4.7786587E+001 5.5790021E+001
4.9077969E+003 4.6675955E+001 5.7855049E+001 7.5302315E+000
4.9842051E+003 4.4152712E+001 5.0097185E+001 7.6408183E+001
5.0133576E+003 4.5644174E+001 7.3992947E+001 2.9152538E+001
5.0978488E+003 4.8787392E+001 5.3248095E+001 8.4491171E+001
5.1150420E+003 4.9932534E+001 5.6181270E+001 1.7193227E+001
5.1416303E+003 5.0525578E+001 5.3507479E+001 2.6588297E+001
5.1493590E+003 5.1912053E+001 5.5553165E+001 7.7286995E+000
5.1563923E+003 5.3925191E+001 7.0467658E+001 7.0332284E+000
5.1635164E+003 6.7220403E+001 6.9594114E+001 7.1241486E+000
5.1801953E+003 6.2836773E+001 6.4683031E+001 1.6678877E+001
5.2074230E+003 5.6279559E+001 5.9845166E+001 2.7227756E+001
5.2675440E+003 4.7230018E+001 5.1896190E+001 6.0120934E+001
5.2752887E+003 5.0435644E+001 5.1248023E+001 7.7447363E+000
5.3417966E+003 4.2034783E+001 4.6854782E+001 6.6507917E+001
5.3839526E+003 4.1799149E+001 4.4300421E+001 4.2155995E+001
5.3973927E+003 4.2766085E+001 4.8564323E+001 1.3440068E+001
5.4148270E+003 4.5993086E+001 5.2464519E+001 1.7434365E+001
5.4468542E+003 4.6974708E+001 5.3694611E+001 3.2027198E+001
5.4530990E+003 5.2380288E+001 6.1114225E+001 6.2447712E+000
5.4581743E+003 5.9541874E+001 6.1567191E+001 5.0753133E+000
5.5267214E+003 4.6798827E+001 4.9630607E+001 6.8547086E+001
5.5970938E+003 4.0784965E+001 5.5392260E+001 7.0372412E+001
5.6323799E+003 4.8497048E+001 5.5643938E+001 3.5286056E+001
5.6474626E+003 5.2306732E+001 8.5216851E+001 1.5082671E+001
5.6804253E+003 6.6048506E+001 7.0396724E+001 3.2962715E+001
5.7210213E+003 5.6258060E+001 6.0789979E+001 4.0596023E+001
5.7309501E+003 5.7870791E+001 6.0106762E+001 9.9288000E+000
5.7495191E+003 5.5117614E+001 6.6902726E+001 1.8569025E+001
5.9601705E+003 3.5265558E+001 5.9293672E+001 2.1065140E+002
5.9909643E+003 5.1899817E+001 6.2789493E+001 3.0793783E+001
6.0414285E+003 5.0262694E+001 5.4999700E+001 5.0464199E+001
6.0686199E+003 4.9561192E+001 5.2817964E+001 2.7191450E+001
6.0877136E+003 4.9256427E+001 5.5726754E+001 1.9093661E+001
6.0970331E+003 5.3582138E+001 5.7424729E+001 9.3195115E+000
6.0975402E+003 5.7289417E+001 6.0260622E+001 5.0710215E-001
6.1493478E+003 4.8721951E+001 5.1947245E+001 5.1807613E+001
6.1939772E+003 4.4926182E+001 6.0029984E+001 4.4629358E+001
6.2160813E+003 5.4245909E+001 5.7703023E+001 2.2104151E+001
6.2258774E+003 5.5218530E+001 5.7212416E+001 9.7960424E+000
6.2274770E+003 5.6793503E+001 5.8759752E+001 1.5995646E+000
6.2870881E+003 4.6766940E+001 5.2074346E+001 5.9611144E+001
6.2917358E+003 5.1172838E+001 5.5656849E+001 4.6476718E+000
6.3842072E+003 4.1494884E+001 4.8472929E+001 9.2471430E+001
6.3874453E+003 4.7963321E+001 5.0278973E+001 3.2380935E+000
6.4279355E+003 4.4337917E+001 5.2204775E+001 4.0490232E+001
6.4770331E+003 4.4530536E+001 4.8301783E+001 4.9097608E+001
6.5315210E+003 4.1530219E+001 4.6532962E+001 5.4487870E+001
6.5576575E+003 4.3255648E+001 5.2709954E+001 2.6136492E+001
6.6032044E+003 4.5290743E+001 4.9502526E+001 4.5546916E+001
6.6467335E+003 4.3460530E+001 6.1351673E+001 4.3529052E+001
6.6877394E+003 5.1214901E+001 5.3302786E+001 4.1005966E+001
6.6994957E+003 5.0960676E+001 5.5407237E+001 1.1756275E+001
6.7183990E+003 5.1365285E+001 5.4221284E+001 1.8903272E+001
6.7303314E+003 5.1726235E+001 5.5258275E+001 1.1932446E+001
6.7721848E+003 4.7398158E+001 4.9062855E+001 4.1853431E+001
6.8193537E+003 4.2768877E+001 5.1593651E+001 4.7168813E+001
6.8201800E+003 5.1434296E+001 5.5995458E+001 8.2634229E-001
6.9456663E+003 3.8719849E+001 4.7328124E+001 1.2548626E+002
7.0196900E+003 3.9209341E+001 4.4405552E+001 7.4023766E+001
7.0802655E+003 3.8545148E+001 4.7762123E+001 6.0575439E+001
7.1030657E+003 4.4634375E+001 5.2994010E+001 2.2800208E+001
7.1762707E+003 4.2247305E+001 4.6896673E+001 7.3204984E+001
7.2209244E+003 4.1579396E+001 4.8542697E+001 4.4653780E+001
7.2212469E+003 4.8490961E+001 6.7645751E+001 3.2242547E-001
7.2594541E+003 5.5376452E+001 7.6052814E+001 3.8207228E+001
7.2645069E+003 7.3140852E+001 7.5145155E+001 5.0527921E+000
7.3238211E+003 5.3940589E+001 6.4221005E+001 5.9314177E+001
7.3623954E+003 5.3363139E+001 5.4962078E+001 3.8574322E+001
7.3908242E+003 4.9323684E+001 5.6162486E+001 2.8428848E+001
7.4467076E+003 4.5935346E+001 6.4052598E+001 5.5883360E+001
7.4877974E+003 5.2739254E+001 6.8600226E+001 4.1089802E+001
7.5977548E+003 4.3813894E+001 4.9309334E+001 1.0995736E+002
7.6086366E+003 4.7575968E+001 6.4080892E+001 1.0881818E+001
