# columns: T_lo[K]  T_hi[K]  T_mid[K]  dP/dT[1/K]  dP/dlnT
  4.37345E+000   4.43085E+000   4.40206E+000   0.00000E+000   0.00000E+000
  4.43085E+000   4.48901E+000   4.45984E+000   0.00000E+000   0.00000E+000
  4.48901E+000   4.54793E+000   4.51837E+000   0.00000E+000   0.00000E+000
  4.54793E+000   4.60762E+000   4.57768E+000   0.00000E+000   0.00000E+000
  4.60762E+000   4.66810E+000   4.63776E+000   0.00000E+000   0.00000E+000
  4.66810E+000   4.72937E+000   4.69864E+000   0.00000E+000   0.00000E+000
  4.72937E+000   4.79145E+000   4.76031E+000   0.00000E+000   0.00000E+000
  4.79145E+000   4.85434E+000   4.82279E+000   0.00000E+000   0.00000E+000
  4.85434E+000   4.91805E+000   4.88609E+000   0.00000E+000   0.00000E+000
  4.91805E+000   4.98260E+000   4.95022E+000   0.00000E+000   0.00000E+000
  4.98260E+000   5.04800E+000   5.01520E+000   0.00000E+000   0.00000E+000
  5.04800E+000   5.11426E+000   5.08102E+000   0.00000E+000   0.00000E+000
  5.11426E+000   5.18139E+000   5.14771E+000   0.00000E+000   0.00000E+000
  5.18139E+000   5.24940E+000   5.21528E+000   0.00000E+000   0.00000E+000
  5.24940E+000   5.31830E+000   5.28373E+000   0.00000E+000   0.00000E+000
  5.31830E+000   5.38810E+000   5.35308E+000   0.00000E+000   0.00000E+000
  5.38810E+000   5.45882E+000   5.42335E+000   0.00000E+000   0.00000E+000
  5.45882E+000   5.53047E+000   5.49453E+000   0.00000E+000   0.00000E+000
  5.53047E+000   5.60306E+000   5.56665E+000   0.00000E+000   0.00000E+000
  5.60306E+000   5.67660E+000   5.63971E+000   0.00000E+000   0.00000E+000
  5.67660E+000   5.75111E+000   5.71374E+000   0.00000E+000   0.00000E+000
  5.75111E+000   5.82660E+000   5.78873E+000   0.00000E+000   0.00000E+000
  5.82660E+000   5.90308E+000   5.86471E+000   0.00000E+000   0.00000E+000
  5.90308E+000   5.98056E+000   5.94169E+000   0.00000E+000   0.00000E+000
  5.98056E+000   6.05905E+000   6.01968E+000   0.00000E+000   0.00000E+000
  6.05905E+000   6.13858E+000   6.09869E+000   0.00000E+000   0.00000E+000
  6.13858E+000   6.21915E+000   6.17874E+000   0.00000E+000   0.00000E+000
  6.21915E+000   6.30078E+000   6.25984E+000   0.00000E+000   0.00000E+000
  6.30078E+000   6.38348E+000   6.34200E+000   0.00000E+000   0.00000E+000
  6.38348E+000   6.46727E+000   6.42524E+000   0.00000E+000   0.00000E+000
  6.46727E+000   6.55216E+000   6.50957E+000   0.00000E+000   0.00000E+000
  6.55216E+000   6.63816E+000   6.59502E+000   0.00000E+000   0.00000E+000
  6.63816E+000   6.72529E+000   6.68158E+000   0.00000E+000   0.00000E+000
  6.72529E+000   6.81356E+000   6.76928E+000   0.00000E+000   0.00000E+000
  6.81356E+000   6.90299E+000   6.85813E+000   0.00000E+000   0.00000E+000
  6.90299E+000   6.99359E+000   6.94814E+000   0.00000E+000   0.00000E+000
  6.99359E+000   7.08539E+000   7.03934E+000   0.00000E+000   0.00000E+000
  7.08539E+000   7.17839E+000   7.13174E+000   0.00000E+000   0.00000E+000
  7.17839E+000   7.27261E+000   7.22534E+000   0.00000E+000   0.00000E+000
  7.27261E+000   7.36806E+000   7.32018E+000   0.00000E+000   0.00000E+000
  7.36806E+000   7.46477E+000   7.41626E+000   0.00000E+000   0.00000E+000
  7.46477E+000   7.56275E+000   7.51360E+000   0.00000E+000   0.00000E+000
  7.56275E+000   7.66202E+000   7.61222E+000   0.00000E+000   0.00000E+000
  7.66202E+000   7.76258E+000   7.71214E+000   0.00000E+000   0.00000E+000
  7.76258E+000   7.86447E+000   7.81336E+000   0.00000E+000   0.00000E+000
  7.86447E+000   7.96770E+000   7.91591E+000   0.00000E+000   0.00000E+000
  7.96770E+000   8.07228E+000   8.01981E+000   0.00000E+000   0.00000E+000
  8.07228E+000   8.17823E+000   8.12508E+000   0.00000E+000   0.00000E+000
  8.17823E+000   8.28557E+000   8.23172E+000   0.00000E+000   0.00000E+000
  8.28557E+000   8.39432E+000   8.33977E+000   0.00000E+000   0.00000E+000
  8.39432E+000   8.50450E+000   8.44923E+000   0.00000E+000   0.00000E+000
  8.50450E+000   8.61613E+000   8.56013E+000   0.00000E+000   0.00000E+000
  8.61613E+000   8.72922E+000   8.67249E+000   0.00000E+000   0.00000E+000
  8.72922E+000   8.84379E+000   8.78632E+000   0.00000E+000   0.00000E+000
  8.84379E+000   8.95987E+000   8.90164E+000   0.00000E+000   0.00000E+000
  8.95987E+000   9.07748E+000   9.01848E+000   0.00000E+000   0.00000E+000
  9.07748E+000   9.19662E+000   9.13685E+000   0.00000E+000   0.00000E+000
  9.19662E+000   9.31733E+000   9.25678E+000   0.00000E+000   0.00000E+000
  9.31733E+000   9.43963E+000   9.37828E+000   0.00000E+000   0.00000E+000
  9.43963E+000   9.56352E+000   9.50137E+000   0.00000E+000   0.00000E+000
  9.56352E+000   9.68905E+000   9.62608E+000   0.00000E+000   0.00000E+000
  9.68905E+000   9.81622E+000   9.75243E+000   0.00000E+000   0.00000E+000
  9.81622E+000   9.94507E+000   9.88044E+000   0.00000E+000   0.00000E+000
  9.94507E+000   1.00756E+001   1.00101E+001   0.00000E+000   0.00000E+000
  1.00756E+001   1.02078E+001   1.01415E+001   0.00000E+000   0.00000E+000
  1.02078E+001   1.03418E+001   1.02746E+001   0.00000E+000   0.00000E+000
  1.03418E+001   1.04776E+001   1.04095E+001   0.00000E+000   0.00000E+000
  1.04776E+001   1.06151E+001   1.05461E+001   0.00000E+000   0.00000E+000
  1.06151E+001   1.07544E+001   1.06845E+001   0.00000E+000   0.00000E+000
  1.07544E+001   1.08956E+001   1.08248E+001   0.00000E+000   0.00000E+000
  1.08956E+001   1.10386E+001   1.09669E+001   0.00000E+000   0.00000E+000
  1.10386E+001   1.11835E+001   1.11108E+001   0.00000E+000   0.00000E+000
  1.11835E+001   1.13303E+001   1.12566E+001   0.00000E+000   0.00000E+000
  1.13303E+001   1.14790E+001   1.14044E+001   0.00000E+000   0.00000E+000
  1.14790E+001   1.16296E+001   1.15541E+001   0.00000E+000   0.00000E+000
  1.16296E+001   1.17823E+001   1.17057E+001   0.00000E+000   0.00000E+000
  1.17823E+001   1.19369E+001   1.18594E+001   8.72969E-003   1.03529E-001
  1.19369E+001   1.20936E+001   1.20150E+001   8.26957E-003   9.93598E-002
  1.20936E+001   1.22524E+001   1.21727E+001   6.11891E-003   7.44843E-002
  1.22524E+001   1.24132E+001   1.23325E+001   6.03963E-003   7.44843E-002
  1.24132E+001   1.25761E+001   1.24944E+001   5.96139E-003   7.44843E-002
  1.25761E+001   1.27412E+001   1.26584E+001   8.11767E-003   1.02757E-001
  1.27412E+001   1.29084E+001   1.28245E+001   5.10854E-003   6.55150E-002
  1.29084E+001   1.30778E+001   1.29928E+001   5.04235E-003   6.55150E-002
  1.30778E+001   1.32495E+001   1.31634E+001   9.72495E-003   1.28014E-001
  1.32495E+001   1.34234E+001   1.33361E+001   1.90136E-002   2.53570E-001
  1.34234E+001   1.35996E+001   1.35112E+001   1.51185E-002   2.04271E-001
  1.35996E+001   1.37781E+001   1.36885E+001   1.78189E-002   2.43917E-001
  1.37781E+001   1.39589E+001   1.38682E+001   1.71699E-002   2.38117E-001
  1.39589E+001   1.41421E+001   1.40502E+001   2.44206E-002   3.43118E-001
  1.41421E+001   1.43278E+001   1.42346E+001   2.28734E-002   3.25597E-001
  1.43278E+001   1.45158E+001   1.44215E+001   2.94672E-002   4.24964E-001
  1.45158E+001   1.47063E+001   1.46108E+001   2.21628E-002   3.23818E-001
  1.47063E+001   1.48994E+001   1.48025E+001   2.47474E-002   3.66327E-001
  1.48994E+001   1.50949E+001   1.49968E+001   2.57032E-002   3.85470E-001
  1.50949E+001   1.52931E+001   1.51937E+001   2.76421E-002   4.19988E-001
  1.52931E+001   1.54938E+001   1.53931E+001   2.10642E-002   3.24245E-001
  1.54938E+001   1.56972E+001   1.55951E+001   2.16950E-002   3.38338E-001
  1.56972E+001   1.59032E+001   1.57998E+001   2.43833E-002   3.85255E-001
  1.59032E+001   1.61119E+001   1.60072E+001   3.49530E-002   5.59504E-001
  1.61119E+001   1.63234E+001   1.62173E+001   3.59570E-002   5.83130E-001
  1.63234E+001   1.65377E+001   1.64302E+001   4.01069E-002   6.58969E-001
  1.65377E+001   1.67547E+001   1.66458E+001   4.38590E-002   7.30075E-001
  1.67547E+001   1.69746E+001   1.68643E+001   4.33755E-002   7.31503E-001
  1.69746E+001   1.71974E+001   1.70857E+001   4.70461E-002   8.03820E-001
  1.71974E+001   1.74232E+001   1.73099E+001   3.92222E-002   6.78939E-001
  1.74232E+001   1.76518E+001   1.75371E+001   4.43995E-002   7.78644E-001
  1.76518E+001   1.78835E+001   1.77673E+001   4.46230E-002   7.92837E-001
  1.78835E+001   1.81183E+001   1.80005E+001   4.73280E-002   8.51935E-001
  1.81183E+001   1.83561E+001   1.82368E+001   4.48000E-002   8.17014E-001
  1.83561E+001   1.85970E+001   1.84761E+001   4.64660E-002   8.58519E-001
  1.85970E+001   1.88411E+001   1.87186E+001   4.93189E-002   9.23190E-001
  1.88411E+001   1.90884E+001   1.89643E+001   4.79018E-002   9.08433E-001
  1.90884E+001   1.93389E+001   1.92133E+001   4.26063E-002   8.18612E-001
  1.93389E+001   1.95928E+001   1.94654E+001   4.16453E-002   8.10650E-001
  1.95928E+001   1.98499E+001   1.97209E+001   4.44293E-002   8.76193E-001
  1.98499E+001   2.01105E+001   1.99798E+001   4.33857E-002   8.66842E-001
  2.01105E+001   2.03744E+001   2.02420E+001   4.30806E-002   8.72046E-001
  2.03744E+001   2.06419E+001   2.05077E+001   4.11217E-002   8.43318E-001
  2.06419E+001   2.09128E+001   2.07769E+001   4.29742E-002   8.92876E-001
  2.09128E+001   2.11873E+001   2.10496E+001   4.48400E-002   9.43869E-001
  2.11873E+001   2.14654E+001   2.13259E+001   4.22588E-002   9.01213E-001
  2.14654E+001   2.17471E+001   2.16058E+001   4.07247E-002   8.79895E-001
  2.17471E+001   2.20326E+001   2.18894E+001   3.91734E-002   8.57487E-001
  2.20326E+001   2.23217E+001   2.21767E+001   4.16983E-002   9.24737E-001
  2.23217E+001   2.26147E+001   2.24678E+001   4.05741E-002   9.11616E-001
  2.26147E+001   2.29116E+001   2.27627E+001   3.90284E-002   8.88397E-001
  2.29116E+001   2.32123E+001   2.30614E+001   3.68344E-002   8.49461E-001
  2.32123E+001   2.35170E+001   2.33641E+001   3.83971E-002   8.97122E-001
  2.35170E+001   2.38256E+001   2.36708E+001   3.74587E-002   8.86683E-001
  2.38256E+001   2.41383E+001   2.39815E+001   3.82120E-002   9.16386E-001
  2.41383E+001   2.44552E+001   2.42962E+001   3.38886E-002   8.23372E-001
  2.44552E+001   2.47762E+001   2.46151E+001   3.39879E-002   8.36623E-001
  2.47762E+001   2.51014E+001   2.49382E+001   3.24825E-002   8.10062E-001
  2.51014E+001   2.54308E+001   2.52656E+001   3.30706E-002   8.35554E-001
  2.54308E+001   2.57646E+001   2.55972E+001   3.12703E-002   8.00438E-001
  2.57646E+001   2.61028E+001   2.59332E+001   2.97048E-002   7.70346E-001
  2.61028E+001   2.64454E+001   2.62735E+001   2.97372E-002   7.81307E-001
  2.64454E+001   2.67925E+001   2.66184E+001   3.02835E-002   8.06104E-001
  2.67925E+001   2.71442E+001   2.69678E+001   3.00218E-002   8.09626E-001
  2.71442E+001   2.75005E+001   2.73217E+001   2.80457E-002   7.66262E-001
  2.75005E+001   2.78614E+001   2.76803E+001   2.79091E-002   7.72538E-001
  2.78614E+001   2.82271E+001   2.80437E+001   2.68977E-002   7.54314E-001
  2.82271E+001   2.85976E+001   2.84117E+001   2.70158E-002   7.67571E-001
  2.85976E+001   2.89730E+001   2.87847E+001   2.59874E-002   7.48045E-001
  2.89730E+001   2.93532E+001   2.91625E+001   2.52327E-002   7.35854E-001
  2.93532E+001   2.97385E+001   2.95453E+001   2.49885E-002   7.38298E-001
  2.97385E+001   3.01288E+001   2.99330E+001   2.48627E-002   7.44223E-001
  3.01288E+001   3.05243E+001   3.03259E+001   2.41422E-002   7.32140E-001
  3.05243E+001   3.09249E+001   3.07240E+001   2.39200E-002   7.34922E-001
  3.09249E+001   3.13309E+001   3.11272E+001   2.24607E-002   6.99145E-001
  3.13309E+001   3.17421E+001   3.15358E+001   2.23594E-002   7.05126E-001
  3.17421E+001   3.21587E+001   3.19497E+001   2.17722E-002   6.95620E-001
  3.21587E+001   3.25808E+001   3.23691E+001   2.09141E-002   6.76975E-001
  3.25808E+001   3.30085E+001   3.27939E+001   1.99346E-002   6.53738E-001
  3.30085E+001   3.34417E+001   3.32244E+001   1.93912E-002   6.44265E-001
  3.34417E+001   3.38806E+001   3.36605E+001   1.86998E-002   6.29449E-001
  3.38806E+001   3.43253E+001   3.41023E+001   1.87103E-002   6.38067E-001
  3.43253E+001   3.47759E+001   3.45499E+001   1.75765E-002   6.07271E-001
  3.47759E+001   3.52323E+001   3.50034E+001   1.75257E-002   6.13463E-001
  3.52323E+001   3.56948E+001   3.54628E+001   1.64543E-002   5.83520E-001
  3.56948E+001   3.61633E+001   3.59283E+001   1.63372E-002   5.86970E-001
  3.61633E+001   3.66379E+001   3.63998E+001   1.58533E-002   5.77062E-001
  3.66379E+001   3.71188E+001   3.68776E+001   1.52230E-002   5.61393E-001
  3.71188E+001   3.76060E+001   3.73616E+001   1.42017E-002   5.30603E-001
  3.76060E+001   3.80996E+001   3.78520E+001   1.39447E-002   5.27838E-001
  3.80996E+001   3.85997E+001   3.83489E+001   1.37053E-002   5.25585E-001
  3.85997E+001   3.91063E+001   3.88522E+001   1.34184E-002   5.21337E-001
  3.91063E+001   3.96196E+001   3.93622E+001   1.26786E-002   4.99061E-001
  3.96196E+001   4.01397E+001   3.98788E+001   1.24536E-002   4.96639E-001
  4.01397E+001   4.06665E+001   4.04022E+001   1.16841E-002   4.72066E-001
  4.06665E+001   4.12003E+001   4.09325E+001   1.17706E-002   4.81805E-001
  4.12003E+001   4.17410E+001   4.14698E+001   1.14315E-002   4.74067E-001
  4.17410E+001   4.22889E+001   4.20141E+001   1.08095E-002   4.54155E-001
  4.22889E+001   4.28440E+001   4.25655E+001   1.06499E-002   4.53324E-001
  4.28440E+001   4.34063E+001   4.31242E+001   1.00913E-002   4.35183E-001
  4.34063E+001   4.39761E+001   4.36903E+001   9.99704E-003   4.36776E-001
  4.39761E+001   4.45533E+001   4.42637E+001   9.64961E-003   4.27131E-001
  4.45533E+001   4.51380E+001   4.48447E+001   9.41295E-003   4.22124E-001
  4.51380E+001   4.57305E+001   4.54333E+001   8.98261E-003   4.08113E-001
  4.57305E+001   4.63307E+001   4.60296E+001   8.63073E-003   3.97272E-001
  4.63307E+001   4.69389E+001   4.66338E+001   8.43073E-003   3.93160E-001
  4.69389E+001   4.75549E+001   4.72459E+001   8.39809E-003   3.96778E-001
  4.75549E+001   4.81791E+001   4.78660E+001   7.79816E-003   3.73269E-001
  4.81791E+001   4.88115E+001   4.84943E+001   7.61250E-003   3.69165E-001
  4.88115E+001   4.94522E+001   4.91308E+001   7.11393E-003   3.49515E-001
  4.94522E+001   5.01013E+001   4.97757E+001   6.94572E-003   3.45730E-001
  5.01013E+001   5.07589E+001   5.04290E+001   6.82771E-003   3.44317E-001
  5.07589E+001   5.14251E+001   5.10909E+001   6.57362E-003   3.35854E-001
  5.14251E+001   5.21001E+001   5.17615E+001   6.33156E-003   3.27733E-001
  5.21001E+001   5.27839E+001   5.24409E+001   5.99656E-003   3.14467E-001
  5.27839E+001   5.34767E+001   5.31292E+001   5.78138E-003   3.07162E-001
  5.34767E+001   5.41786E+001   5.38265E+001   5.84533E-003   3.14636E-001
  5.41786E+001   5.48898E+001   5.45330E+001   5.57166E-003   3.03842E-001
  5.48898E+001   5.56102E+001   5.52488E+001   5.42032E-003   2.99468E-001
  5.56102E+001   5.63401E+001   5.59740E+001   5.17821E-003   2.89847E-001
  5.63401E+001   5.70796E+001   5.67087E+001   4.94823E-003   2.80610E-001
  5.70796E+001   5.78288E+001   5.74530E+001   4.83121E-003   2.77569E-001
  5.78288E+001   5.85878E+001   5.82071E+001   4.57920E-003   2.66544E-001
  5.85878E+001   5.93568E+001   5.89711E+001   4.59898E-003   2.71209E-001
  5.93568E+001   6.01359E+001   5.97451E+001   4.28572E-003   2.56053E-001
  6.01359E+001   6.09252E+001   6.05293E+001   4.15549E-003   2.51531E-001
  6.09252E+001   6.17249E+001   6.13238E+001   4.05937E-003   2.48938E-001
  6.17249E+001   6.25351E+001   6.21287E+001   3.74964E-003   2.32962E-001
  6.25351E+001   6.33559E+001   6.29441E+001   3.64464E-003   2.29410E-001
  6.33559E+001   6.41874E+001   6.37703E+001   3.47763E-003   2.21771E-001
  6.41874E+001   6.50299E+001   6.46073E+001   3.25359E-003   2.10207E-001
  6.50299E+001   6.58835E+001   6.54553E+001   3.20579E-003   2.09838E-001
  6.58835E+001   6.67482E+001   6.63144E+001   3.15286E-003   2.09082E-001
  6.67482E+001   6.76243E+001   6.71849E+001   2.94381E-003   1.97781E-001
  6.76243E+001   6.85119E+001   6.80667E+001   2.89112E-003   1.96791E-001
  6.85119E+001   6.94112E+001   6.89601E+001   2.73255E-003   1.88438E-001
  6.94112E+001   7.03222E+001   6.98652E+001   2.62287E-003   1.83249E-001
  7.03222E+001   7.12453E+001   7.07822E+001   2.51930E-003   1.78323E-001
  7.12453E+001   7.21804E+001   7.17113E+001   2.30415E-003   1.65235E-001
  7.21804E+001   7.31278E+001   7.26525E+001   2.29402E-003   1.66668E-001
  7.31278E+001   7.40876E+001   7.36061E+001   2.11831E-003   1.55921E-001
  7.40876E+001   7.50601E+001   7.45723E+001   1.96021E-003   1.46178E-001
  7.50601E+001   7.60453E+001   7.55510E+001   1.90452E-003   1.43890E-001
  7.60453E+001   7.70434E+001   7.65427E+001   1.78260E-003   1.36446E-001
  7.70434E+001   7.80546E+001   7.75473E+001   1.67392E-003   1.29809E-001
  7.80546E+001   7.90791E+001   7.85652E+001   1.60246E-003   1.25899E-001
  7.90791E+001   8.01171E+001   7.95964E+001   1.49564E-003   1.19048E-001
  8.01171E+001   8.11686E+001   8.06411E+001   1.36381E-003   1.09980E-001
  8.11686E+001   8.22340E+001   8.16996E+001   1.31196E-003   1.07187E-001
  8.22340E+001   8.33134E+001   8.27719E+001   1.22986E-003   1.01799E-001
  8.33134E+001   8.44069E+001   8.38584E+001   1.13349E-003   9.50532E-002
  8.44069E+001   8.55148E+001   8.49590E+001   1.08495E-003   9.21772E-002
  8.55148E+001   8.66372E+001   8.60742E+001   1.02427E-003   8.81642E-002
  8.66372E+001   8.77744E+001   8.72039E+001   9.57112E-004   8.34645E-002
  8.77744E+001   8.89264E+001   8.83485E+001   8.47764E-004   7.48992E-002
  8.89264E+001   9.00936E+001   8.95081E+001   8.01791E-004   7.17673E-002
  9.00936E+001   9.12762E+001   9.06830E+001   7.70670E-004   6.98872E-002
  9.12762E+001   9.24742E+001   9.18732E+001   7.14038E-004   6.56014E-002
  9.24742E+001   9.36880E+001   9.30791E+001   6.55986E-004   6.10590E-002
  9.36880E+001   9.49177E+001   9.43008E+001   6.30921E-004   5.94968E-002
  9.49177E+001   9.61635E+001   9.55386E+001   5.73213E-004   5.47644E-002
  9.61635E+001   9.74257E+001   9.67925E+001   5.18468E-004   5.01842E-002
  9.74257E+001   9.87045E+001   9.80630E+001   4.97905E-004   4.88264E-002
  9.87045E+001   1.00000E+002   9.93501E+001   4.44477E-004   4.41592E-002
  1.00000E+002   1.01313E+002   1.00654E+002   4.43877E-004   4.46783E-002
  1.01313E+002   1.02642E+002   1.01975E+002   3.89944E-004   3.97649E-002
  1.02642E+002   1.03990E+002   1.03314E+002   3.76870E-004   3.89361E-002
  1.03990E+002   1.05354E+002   1.04670E+002   3.48088E-004   3.64346E-002
  1.05354E+002   1.06737E+002   1.06044E+002   3.30478E-004   3.50453E-002
  1.06737E+002   1.08138E+002   1.07435E+002   3.12643E-004   3.35892E-002
  1.08138E+002   1.09558E+002   1.08846E+002   2.92947E-004   3.18863E-002
  1.09558E+002   1.10996E+002   1.10274E+002   2.58794E-004   2.85386E-002
  1.10996E+002   1.12452E+002   1.11722E+002   2.55282E-004   2.85208E-002
  1.12452E+002   1.13928E+002   1.13188E+002   2.36760E-004   2.67986E-002
  1.13928E+002   1.15424E+002   1.14674E+002   2.34557E-004   2.68977E-002
  1.15424E+002   1.16939E+002   1.16179E+002   2.05239E-004   2.38446E-002
  1.16939E+002   1.18474E+002   1.17704E+002   1.96690E-004   2.31513E-002
  1.18474E+002   1.20029E+002   1.19249E+002   1.91631E-004   2.28519E-002
  1.20029E+002   1.21604E+002   1.20814E+002   1.76655E-004   2.13426E-002
  1.21604E+002   1.23200E+002   1.22400E+002   1.74975E-004   2.14170E-002
  1.23200E+002   1.24817E+002   1.24006E+002   1.47744E-004   1.83213E-002
  1.24817E+002   1.26456E+002   1.25634E+002   1.37762E-004   1.73077E-002
  1.26456E+002   1.28115E+002   1.27283E+002   1.28806E-004   1.63949E-002
  1.28115E+002   1.29797E+002   1.28953E+002   1.12897E-004   1.45586E-002
  1.29797E+002   1.31501E+002   1.30646E+002   1.05840E-004   1.38277E-002
  1.31501E+002   1.33227E+002   1.32361E+002   8.53487E-005   1.12969E-002
  1.33227E+002   1.34975E+002   1.34098E+002   7.74415E-005   1.03848E-002
  1.34975E+002   1.36747E+002   1.35858E+002   6.70071E-005   9.10354E-003
  1.36747E+002   1.38542E+002   1.37641E+002   5.93932E-005   8.17503E-003
  1.38542E+002   1.40360E+002   1.39448E+002   5.81859E-005   8.11397E-003
  1.40360E+002   1.42203E+002   1.41278E+002   4.95814E-005   7.00483E-003
  1.42203E+002   1.44069E+002   1.43133E+002   3.94216E-005   5.64256E-003
  1.44069E+002   1.45960E+002   1.45011E+002   3.57077E-005   5.17806E-003
  1.45960E+002   1.47876E+002   1.46915E+002   3.82133E-005   5.61414E-003
  1.47876E+002   1.49817E+002   1.48843E+002   3.05979E-005   4.55431E-003
  1.49817E+002   1.51783E+002   1.50797E+002   3.02425E-005   4.56050E-003
  1.51783E+002   1.53775E+002   1.52776E+002   2.62544E-005   4.01107E-003
  1.53775E+002   1.55794E+002   1.54781E+002   2.24182E-005   3.46995E-003
  1.55794E+002   1.57839E+002   1.56813E+002   1.81091E-005   2.83976E-003
  1.57839E+002   1.59910E+002   1.58871E+002   1.46942E-005   2.33449E-003
  1.59910E+002   1.62009E+002   1.60956E+002   1.25724E-005   2.02363E-003
  1.62009E+002   1.64136E+002   1.63069E+002   1.41741E-005   2.31138E-003
  1.64136E+002   1.66290E+002   1.65209E+002   1.23434E-005   2.03926E-003
