# columns: t[s]  T_pre[K]  T_post[K]  dt_event[s]
#   T_pre  : cooling-segment endpoint (just BEFORE the photon jump)
#   T_post : grain T immediately AFTER the photon jump
0.0000000E+000 2.7250000E+000 2.7250000E+000 0.0000000E+000
5.1233444E+002 2.7240066E+000 1.9175213E+001 5.1233444E+002
5.7668360E+002 1.8752809E+001 2.4094300E+001 6.4349166E+001
1.7555405E+003 1.5864615E+001 1.8169719E+001 1.1788569E+003
2.5175829E+003 1.5150237E+001 1.8604080E+001 7.6204241E+002
2.9664828E+003 1.6432317E+001 1.8828601E+001 4.4889989E+002
2.9735451E+003 1.8783564E+001 2.5901320E+001 7.0623400E+000
3.3068575E+003 2.1251416E+001 2.3037164E+001 3.3331238E+002
4.0758457E+003 1.7180323E+001 2.1978380E+001 7.6898817E+002
4.4721264E+003 1.8695106E+001 2.0895512E+001 3.9628075E+002
5.7844363E+003 1.4690113E+001 1.8671692E+001 1.3123099E+003
6.6240928E+003 1.5171779E+001 1.9965652E+001 8.3965645E+002
7.0943465E+003 1.7164972E+001 1.8704585E+001 4.7025373E+002
7.2289274E+003 1.7929515E+001 2.3435820E+001 1.3458090E+002
7.3865642E+003 2.1535320E+001 2.3791936E+001 1.5763677E+002
7.4296928E+003 2.3180698E+001 2.4932820E+001 4.3128668E+001
7.6355478E+003 2.2048934E+001 3.0419982E+001 2.0585492E+002
8.1847054E+003 2.0837307E+001 2.7012978E+001 5.4915767E+002
8.4918516E+003 2.2076737E+001 2.4640416E+001 3.0714616E+002
8.8318523E+003 2.0547148E+001 2.7252029E+001 3.4000069E+002
8.8853754E+003 2.6071914E+001 2.7672894E+001 5.3523106E+001
8.9115186E+003 2.7040452E+001 2.7826093E+001 2.6143255E+001
9.4809742E+003 1.9924687E+001 2.6833614E+001 5.6945560E+002
1.0203192E+004 1.8586253E+001 2.0444218E+001 7.2221750E+002
1.0450002E+004 1.8651164E+001 3.4274148E+001 2.4681016E+002
1.1449135E+004 1.8248183E+001 2.1489338E+001 9.9913332E+002
1.1482837E+004 2.1150849E+001 2.3801985E+001 3.3702189E+001
1.2253867E+004 1.7425893E+001 2.1376682E+001 7.7102995E+002
1.3468045E+004 1.5084170E+001 1.6986362E+001 1.2141779E+003
1.3685643E+004 1.6124576E+001 1.8570663E+001 2.1759731E+002
1.3907840E+004 1.7378573E+001 1.9533630E+001 2.2219732E+002
1.4481002E+004 1.6491379E+001 2.1692462E+001 5.7316200E+002
1.5124817E+004 1.7234203E+001 2.3936466E+001 6.4381476E+002
1.5793795E+004 1.7991542E+001 2.2359860E+001 6.6897809E+002
1.5851524E+004 2.1708448E+001 2.3682146E+001 5.7729388E+001
1.6013397E+004 2.1672152E+001 2.3838850E+001 1.6187324E+002
1.6964676E+004 1.6643195E+001 2.1133856E+001 9.5127900E+002
1.7132298E+004 1.9702314E+001 2.3037194E+001 1.6762138E+002
1.7255233E+004 2.1591444E+001 2.6487236E+001 1.2293525E+002
1.7563839E+004 2.1799897E+001 2.4741675E+001 3.0860597E+002
1.7659114E+004 2.3286758E+001 2.5733927E+001 9.5275308E+001
1.8470312E+004 1.7793247E+001 2.1242601E+001 8.1119787E+002
1.8578127E+004 2.0265145E+001 2.5303262E+001 1.0781447E+002
1.8879268E+004 2.1260219E+001 2.3321780E+001 3.0114151E+002
1.9570947E+004 1.7651685E+001 2.2678730E+001 6.9167845E+002
2.0430333E+004 1.6670703E+001 2.1305510E+001 8.5938652E+002
2.1465014E+004 1.5598590E+001 1.9000176E+001 1.0346811E+003
2.1954808E+004 1.6517748E+001 2.4887352E+001 4.8979341E+002
2.2113771E+004 2.2571402E+001 2.4947651E+001 1.5896326E+002
2.2465440E+004 2.0602845E+001 2.5760025E+001 3.5166956E+002
2.2713320E+004 2.2080318E+001 2.2925679E+001 2.4787915E+002
2.2749329E+004 2.2473203E+001 2.4457331E+001 3.6009987E+001
2.2836710E+004 2.3162475E+001 2.7921928E+001 8.7380279E+001
2.3385135E+004 2.0122560E+001 2.2352989E+001 5.4842533E+002
2.3732075E+004 1.9231382E+001 2.4687873E+001 3.4693958E+002
2.3960722E+004 2.1644534E+001 2.9614395E+001 2.2864771E+002
2.4708697E+004 1.9086180E+001 2.2920473E+001 7.4797465E+002
2.4713273E+004 2.2861153E+001 2.9921660E+001 4.5761895E+000
2.5001481E+004 2.3679279E+001 2.6258095E+001 2.8820785E+002
2.5873124E+004 1.7617092E+001 2.7710076E+001 8.7164243E+002
2.6420640E+004 2.0062314E+001 2.2195030E+001 5.4751648E+002
2.6736246E+004 1.9356017E+001 2.4657434E+001 3.1560559E+002
2.7294651E+004 1.8911273E+001 2.2219716E+001 5.5840569E+002
2.8088664E+004 1.6784343E+001 2.2402080E+001 7.9401308E+002
2.8183531E+004 2.1361572E+001 2.5346870E+001 9.4866351E+001
2.8488599E+004 2.1244905E+001 2.9458651E+001 3.0506878E+002
2.9380678E+004 1.8173819E+001 2.5294354E+001 8.9207867E+002
