# DH21 PAH SED for Mathis ISRF, U = 1.585
# DL07 PAH cross sections, neutral + cation mixed by f_ion(a)
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  6.531000E-01  1.02424912E-029
  6.607000E-01  1.09804599E-029
  6.683000E-01  1.17126159E-029
  6.761000E-01  1.24846172E-029
  6.839000E-01  1.33133860E-029
  6.918000E-01  1.42426556E-029
  6.998000E-01  1.53054749E-029
  7.079000E-01  1.65313662E-029
  7.161000E-01  1.79417043E-029
  7.244000E-01  1.95499409E-029
  7.328000E-01  2.13539024E-029
  7.413000E-01  2.33528868E-029
  7.499000E-01  2.55439827E-029
  7.586000E-01  2.79343307E-029
  7.674000E-01  3.05373276E-029
  7.763000E-01  3.33872432E-029
  7.852000E-01  3.64831669E-029
  7.943000E-01  3.99214675E-029
  8.035000E-01  4.37152298E-029
  8.128000E-01  4.78924816E-029
  8.222000E-01  5.24878030E-029
  8.318000E-01  5.75931319E-029
  8.414000E-01  6.31474577E-029
  8.511000E-01  6.92455782E-029
  8.610000E-01  7.60140985E-029
  8.710000E-01  8.34636166E-029
  8.810000E-01  9.16033590E-029
  8.913000E-01  1.00797322E-028
  9.016000E-01  1.10933946E-028
  9.120000E-01  1.22309726E-028
  9.226000E-01  1.35355492E-028
  9.333000E-01  1.50393741E-028
  9.441000E-01  1.68084158E-028
  9.550000E-01  1.89457092E-028
  9.661000E-01  2.16478836E-028
  9.772000E-01  2.51572639E-028
  9.886000E-01  3.01153234E-028
  1.000000E+00  3.74007888E-028
  1.012000E+00  4.95335603E-028
  1.023000E+00  6.74870603E-028
  1.035000E+00  9.66855318E-028
  1.047000E+00  1.25310645E-027
  1.059000E+00  1.28085189E-027
  1.071000E+00  1.09620707E-027
  1.084000E+00  9.01713082E-028
  1.097000E+00  7.82763275E-028
  1.109000E+00  7.25439096E-028
  1.122000E+00  7.00519559E-028
  1.135000E+00  7.02037572E-028
  1.148000E+00  7.23620371E-028
  1.161000E+00  7.62902693E-028
  1.175000E+00  8.25339561E-028
  1.189000E+00  9.11022376E-028
  1.202000E+00  1.01434955E-027
  1.216000E+00  1.15200181E-027
  1.230000E+00  1.31053300E-027
  1.245000E+00  1.47996843E-027
  1.259000E+00  1.60269208E-027
  1.273000E+00  1.66507404E-027
  1.288000E+00  1.66605944E-027
  1.303000E+00  1.62631084E-027
  1.318000E+00  1.57474986E-027
  1.334000E+00  1.52634526E-027
  1.349000E+00  1.49406587E-027
  1.365000E+00  1.47386424E-027
  1.380000E+00  1.46725859E-027
  1.396000E+00  1.47068721E-027
  1.413000E+00  1.48405020E-027
  1.429000E+00  1.50389639E-027
  1.445000E+00  1.52938359E-027
  1.462000E+00  1.56119095E-027
  1.479000E+00  1.59723839E-027
  1.496000E+00  1.63634543E-027
  1.514000E+00  1.68085281E-027
  1.531000E+00  1.72505823E-027
  1.549000E+00  1.77352957E-027
  1.567000E+00  1.82419072E-027
  1.585000E+00  1.87585528E-027
  1.603000E+00  1.92882407E-027
  1.622000E+00  1.98588343E-027
  1.641000E+00  2.04324349E-027
  1.660000E+00  2.10128084E-027
  1.679000E+00  2.15925309E-027
  1.698000E+00  2.21642775E-027
  1.718000E+00  2.27683811E-027
  1.738000E+00  2.33509167E-027
  1.758000E+00  2.39157857E-027
  1.778000E+00  2.44501428E-027
  1.799000E+00  2.49456808E-027
  1.820000E+00  2.53815966E-027
  1.841000E+00  2.57125486E-027
  1.862000E+00  2.59689407E-027
  1.884000E+00  2.62506276E-027
  1.906000E+00  2.67166164E-027
  1.928000E+00  2.74991630E-027
  1.950000E+00  2.85229265E-027
  1.972000E+00  2.96050886E-027
  1.995000E+00  3.07061481E-027
  2.018000E+00  3.17375542E-027
  2.042000E+00  3.27479121E-027
  2.065000E+00  3.36387166E-027
  2.089000E+00  3.45314416E-027
  2.114000E+00  3.54287121E-027
  2.138000E+00  3.62498979E-027
  2.163000E+00  3.70871329E-027
  2.188000E+00  3.79177417E-027
  2.213000E+00  3.87020429E-027
  2.239000E+00  3.95117830E-027
  2.265000E+00  4.03060816E-027
  2.291000E+00  4.10971114E-027
  2.317000E+00  4.18580766E-027
  2.344000E+00  4.26187808E-027
  2.371000E+00  4.34107823E-027
  2.399000E+00  4.41696018E-027
  2.427000E+00  4.49476033E-027
  2.455000E+00  4.56944768E-027
  2.483000E+00  4.64474531E-027
  2.512000E+00  4.71960598E-027
  2.541000E+00  4.79512786E-027
  2.570000E+00  4.86787286E-027
  2.600000E+00  4.94227464E-027
  2.630000E+00  5.01365238E-027
  2.661000E+00  5.09117129E-027
  2.691000E+00  5.16361684E-027
  2.723000E+00  5.24020813E-027
  2.754000E+00  5.31478556E-027
  2.786000E+00  5.39295892E-027
  2.818000E+00  5.47218633E-027
  2.851000E+00  5.55723043E-027
  2.884000E+00  5.64586080E-027
  2.917000E+00  5.74156444E-027
  2.951000E+00  5.85083768E-027
  2.985000E+00  5.97732403E-027
  3.020000E+00  6.13609722E-027
  3.055000E+00  6.34233388E-027
  3.090000E+00  6.63314643E-027
  3.126000E+00  7.10079467E-027
  3.162000E+00  7.94037832E-027
  3.199000E+00  9.82653970E-027
  3.236000E+00  1.54865212E-026
  3.273000E+00  4.54984319E-026
  3.311000E+00  9.52275836E-026
  3.350000E+00  2.26185470E-026
  3.388000E+00  1.22884632E-026
  3.428000E+00  9.32251545E-027
  3.467000E+00  8.18713715E-027
  3.507000E+00  7.62437232E-027
  3.548000E+00  7.31536009E-027
  3.589000E+00  7.13905028E-027
  3.631000E+00  7.03297463E-027
  3.673000E+00  6.97080124E-027
  3.715000E+00  6.93655142E-027
  3.758000E+00  6.91964515E-027
  3.802000E+00  6.91647646E-027
  3.846000E+00  6.92213112E-027
  3.891000E+00  6.93456991E-027
  3.935000E+00  6.95367908E-027
  3.981000E+00  6.97682651E-027
  4.027000E+00  7.00449487E-027
  4.074000E+00  7.03590889E-027
  4.121000E+00  7.07168103E-027
  4.169000E+00  7.10985504E-027
  4.217000E+00  7.15322877E-027
  4.266000E+00  7.19951014E-027
  4.315000E+00  7.25101988E-027
  4.365000E+00  7.30814312E-027
  4.416000E+00  7.36990713E-027
  4.467000E+00  7.43926910E-027
  4.519000E+00  7.51671988E-027
  4.571000E+00  7.60262816E-027
  4.624000E+00  7.70010548E-027
  4.677000E+00  7.81049356E-027
  4.732000E+00  7.94261675E-027
  4.786000E+00  8.09277871E-027
  4.842000E+00  8.28038593E-027
  4.898000E+00  8.51098700E-027
  4.955000E+00  8.81554302E-027
  5.012000E+00  9.23556632E-027
  5.070000E+00  9.88759587E-027
  5.129000E+00  1.10390002E-026
  5.188000E+00  1.32854952E-026
  5.248000E+00  1.67665897E-026
  5.309000E+00  1.66526147E-026
  5.370000E+00  1.44198141E-026
  5.432000E+00  1.37968072E-026
  5.495000E+00  1.45726741E-026
  5.559000E+00  1.69066335E-026
  5.623000E+00  2.18397114E-026
  5.688000E+00  2.82759476E-026
  5.754000E+00  2.70043008E-026
  5.821000E+00  2.40808005E-026
  5.888000E+00  2.50128024E-026
  5.957000E+00  3.00652127E-026
  6.026000E+00  4.16733538E-026
  6.095000E+00  6.84747487E-026
  6.166000E+00  1.31232232E-025
  6.237000E+00  1.69443074E-025
  6.310000E+00  1.02677677E-025
  6.383000E+00  6.35028122E-026
  6.457000E+00  4.95674266E-026
  6.531000E+00  4.65557275E-026
  6.607000E+00  4.83707539E-026
  6.683000E+00  5.07721602E-026
  6.761000E+00  5.09071254E-026
  6.839000E+00  4.99112390E-026
  6.918000E+00  5.03623073E-026
  6.998000E+00  5.34588425E-026
  7.080000E+00  5.96147494E-026
  7.161000E+00  6.88048795E-026
  7.244000E+00  8.18984632E-026
  7.328000E+00  1.00384496E-025
  7.413000E+00  1.28438146E-025
  7.499000E+00  1.72221834E-025
  7.586000E+00  2.16871510E-025
  7.674000E+00  2.21022898E-025
  7.762000E+00  2.15407256E-025
  7.852000E+00  2.08943463E-025
  7.943000E+00  1.73517649E-025
  8.035000E+00  1.30566774E-025
  8.128000E+00  1.01608958E-025
  8.222000E+00  8.68449607E-026
  8.318000E+00  8.14490964E-026
  8.414000E+00  8.26095206E-026
  8.511000E+00  9.45340275E-026
  8.610000E+00  1.05409874E-025
  8.710000E+00  8.42698745E-026
  8.811000E+00  5.96713920E-026
  8.913000E+00  4.55459475E-026
  9.016000E+00  3.77047689E-026
  9.120000E+00  3.30029935E-026
  9.226000E+00  2.99505769E-026
  9.333000E+00  2.78990745E-026
  9.441000E+00  2.64868956E-026
  9.550000E+00  2.55224109E-026
  9.660000E+00  2.48895946E-026
  9.772000E+00  2.45272932E-026
  9.885000E+00  2.44063322E-026
  1.000000E+01  2.45167729E-026
  1.012000E+01  2.48897954E-026
  1.023000E+01  2.54944953E-026
  1.035000E+01  2.65207099E-026
  1.047000E+01  2.81091340E-026
  1.059000E+01  3.07175797E-026
  1.072000E+01  3.49217145E-026
  1.084000E+01  4.06812999E-026
  1.097000E+01  5.43317456E-026
  1.109000E+01  8.74077998E-026
  1.122000E+01  2.18520133E-025
  1.135000E+01  1.71288486E-025
  1.148000E+01  1.11945594E-025
  1.161000E+01  7.93990741E-026
  1.175000E+01  7.29269648E-026
  1.189000E+01  8.10710827E-026
  1.202000E+01  8.56960953E-026
  1.216000E+01  7.90296439E-026
  1.230000E+01  7.78675838E-026
  1.244000E+01  9.10214193E-026
  1.259000E+01  1.11875790E-025
  1.273000E+01  1.05124894E-025
  1.288000E+01  7.54411511E-026
  1.303000E+01  6.06858900E-026
  1.318000E+01  5.58231314E-026
  1.334000E+01  5.79468258E-026
  1.349000E+01  5.99363078E-026
  1.365000E+01  5.32757735E-026
  1.380000E+01  4.71325886E-026
  1.396000E+01  4.46508526E-026
  1.412000E+01  4.62972738E-026
  1.429000E+01  4.44858696E-026
  1.445000E+01  4.07184376E-026
  1.462000E+01  3.91823654E-026
  1.479000E+01  3.86392994E-026
  1.496000E+01  3.84990566E-026
  1.514000E+01  3.85903459E-026
  1.531000E+01  3.88486364E-026
  1.549000E+01  3.93242852E-026
  1.567000E+01  4.01545023E-026
  1.585000E+01  4.17555377E-026
  1.603000E+01  4.31464881E-026
  1.622000E+01  4.69414806E-026
  1.641000E+01  6.32483617E-026
  1.660000E+01  5.66465245E-026
  1.679000E+01  5.59150853E-026
  1.698000E+01  5.83811770E-026
  1.718000E+01  5.80842064E-026
  1.738000E+01  5.82472960E-026
  1.758000E+01  4.94598916E-026
  1.778000E+01  4.67625980E-026
  1.799000E+01  4.38666254E-026
  1.820000E+01  4.09981247E-026
  1.841000E+01  3.96165253E-026
  1.862000E+01  3.87234104E-026
  1.884000E+01  3.79998646E-026
  1.906000E+01  3.73402703E-026
  1.927000E+01  3.67216956E-026
  1.950000E+01  3.60725793E-026
  1.972000E+01  3.55045363E-026
  1.995000E+01  3.49753886E-026
  2.018000E+01  3.45078205E-026
  2.042000E+01  3.40755933E-026
  2.065000E+01  3.37049432E-026
  2.089000E+01  3.33556233E-026
  2.114000E+01  3.30252871E-026
  2.138000E+01  3.27353866E-026
  2.163000E+01  3.24586861E-026
  2.188000E+01  3.22045156E-026
  2.213000E+01  3.19706994E-026
  2.239000E+01  3.17473838E-026
  2.265000E+01  3.15423158E-026
  2.291000E+01  3.13543968E-026
  2.317000E+01  3.11822081E-026
  2.344000E+01  3.10195641E-026
  2.371000E+01  3.08716470E-026
  2.399000E+01  3.07330108E-026
  2.427000E+01  3.06093472E-026
  2.455000E+01  3.04988241E-026
  2.483000E+01  3.04009248E-026
  2.512000E+01  3.03122471E-026
  2.541000E+01  3.02348362E-026
  2.570000E+01  3.01690332E-026
  2.600000E+01  3.01116964E-026
  2.630000E+01  3.00652080E-026
  2.661000E+01  3.00272221E-026
  2.692000E+01  2.99985382E-026
  2.723000E+01  2.99791402E-026
  2.754000E+01  2.99681931E-026
  2.786000E+01  2.99645353E-026
  2.818000E+01  2.99683437E-026
  2.851000E+01  2.99802841E-026
  2.884000E+01  2.99993407E-026
  2.917000E+01  3.00238961E-026
  2.951000E+01  3.00547490E-026
  2.985000E+01  3.00921773E-026
  3.020000E+01  3.01359212E-026
  3.055000E+01  3.01840933E-026
  3.090000E+01  3.02366225E-026
  3.126000E+01  3.02949695E-026
  3.162000E+01  3.03563638E-026
  3.199000E+01  3.04238353E-026
  3.236000E+01  3.04924208E-026
  3.273000E+01  3.05659265E-026
  3.311000E+01  3.06432808E-026
  3.350000E+01  3.07241881E-026
  3.388000E+01  3.08044732E-026
  3.428000E+01  3.08921637E-026
  3.467000E+01  3.09780362E-026
  3.508000E+01  3.10692893E-026
