# DH21 astrodust SED for Mathis ISRF, U = 1.995
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  6.607000E-01  3.61935123E-031
  6.683000E-01  3.97974804E-031
  6.761000E-01  4.37585637E-031
  6.839000E-01  4.80017145E-031
  6.918000E-01  5.25902402E-031
  6.998000E-01  5.75532626E-031
  7.079000E-01  6.29050226E-031
  7.161000E-01  6.86723810E-031
  7.244000E-01  7.48974104E-031
  7.328000E-01  8.15689133E-031
  7.413000E-01  8.87284901E-031
  7.499000E-01  9.64012426E-031
  7.586000E-01  1.04620423E-030
  7.674000E-01  1.13397043E-030
  7.763000E-01  1.22773974E-030
  7.852000E-01  1.32667508E-030
  7.943000E-01  1.43302501E-030
  8.035000E-01  1.54624442E-030
  8.128000E-01  1.66630457E-030
  8.222000E-01  1.79348070E-030
  8.318000E-01  1.92960086E-030
  8.414000E-01  2.07224016E-030
  8.511000E-01  2.22274593E-030
  8.610000E-01  2.38334092E-030
  8.710000E-01  2.55244204E-030
  8.810000E-01  2.72927487E-030
  8.913000E-01  2.91845697E-030
  9.016000E-01  3.11573799E-030
  9.120000E-01  3.32326101E-030
  9.226000E-01  3.54225343E-030
  9.333000E-01  3.77242917E-030
  9.441000E-01  4.01220545E-030
  9.550000E-01  4.26362020E-030
  9.661000E-01  4.52761723E-030
  9.772000E-01  4.79863014E-030
  9.886000E-01  5.07805548E-030
  1.000000E+00  5.37245210E-030
  1.012000E+00  5.72258150E-030
  1.023000E+00  6.05597433E-030
  1.035000E+00  6.43242829E-030
  1.047000E+00  6.82417309E-030
  1.059000E+00  7.22984344E-030
  1.071000E+00  7.64901392E-030
  1.084000E+00  8.12142140E-030
  1.097000E+00  8.60966967E-030
  1.109000E+00  9.07550266E-030
  1.122000E+00  9.59727223E-030
  1.135000E+00  1.01372868E-029
  1.148000E+00  1.06931893E-029
  1.161000E+00  1.12674245E-029
  1.175000E+00  1.19041074E-029
  1.189000E+00  1.25610692E-029
  1.202000E+00  1.31850417E-029
  1.216000E+00  1.38758463E-029
  1.230000E+00  1.45820185E-029
  1.245000E+00  1.53562649E-029
  1.259000E+00  1.60921145E-029
  1.273000E+00  1.68393120E-029
  1.288000E+00  1.76562387E-029
  1.303000E+00  1.84837631E-029
  1.318000E+00  1.93259098E-029
  1.334000E+00  2.02405618E-029
  1.349000E+00  2.11051662E-029
  1.365000E+00  2.20432071E-029
  1.380000E+00  2.29313877E-029
  1.396000E+00  2.38918914E-029
  1.413000E+00  2.49257582E-029
  1.429000E+00  2.59087277E-029
  1.445000E+00  2.68988372E-029
  1.462000E+00  2.79613829E-029
  1.479000E+00  2.90342575E-029
  1.496000E+00  3.01186254E-029
  1.514000E+00  3.12763386E-029
  1.531000E+00  3.23845416E-029
  1.549000E+00  3.35634841E-029
  1.567000E+00  3.47480096E-029
  1.585000E+00  3.59456589E-029
  1.603000E+00  3.71591319E-029
  1.622000E+00  3.84460001E-029
  1.641000E+00  3.97440800E-029
  1.660000E+00  4.10573361E-029
  1.679000E+00  4.23824692E-029
  1.698000E+00  4.37196877E-029
  1.718000E+00  4.51421088E-029
  1.738000E+00  4.65825224E-029
  1.758000E+00  4.80345718E-029
  1.778000E+00  4.95099227E-029
  1.799000E+00  5.10738297E-029
  1.820000E+00  5.26586966E-029
  1.841000E+00  5.42646300E-029
  1.862000E+00  5.58905665E-029
  1.884000E+00  5.76195254E-029
  1.906000E+00  5.93668844E-029
  1.928000E+00  6.11456642E-029
  1.950000E+00  6.29477783E-029
  1.972000E+00  6.47704935E-029
  1.995000E+00  6.67014892E-029
  2.018000E+00  6.86561874E-029
  2.042000E+00  7.07251777E-029
  2.065000E+00  7.27278694E-029
  2.089000E+00  7.48350206E-029
  2.114000E+00  7.70485397E-029
  2.138000E+00  7.91799754E-029
  2.163000E+00  8.14189336E-029
  2.188000E+00  8.36445733E-029
  2.213000E+00  8.58924125E-029
  2.239000E+00  8.82126954E-029
  2.265000E+00  9.05402652E-029
  2.291000E+00  9.28708055E-029
  2.317000E+00  9.51972728E-029
  2.344000E+00  9.75958594E-029
  2.371000E+00  1.00077734E-028
  2.399000E+00  1.02629581E-028
  2.427000E+00  1.05167584E-028
  2.455000E+00  1.07680737E-028
  2.483000E+00  1.10175902E-028
  2.512000E+00  1.12842668E-028
  2.541000E+00  1.15476907E-028
  2.570000E+00  1.18084958E-028
  2.600000E+00  1.20871604E-028
  2.630000E+00  1.23621929E-028
  2.661000E+00  1.26549825E-028
  2.691000E+00  1.29241891E-028
  2.723000E+00  1.32307390E-028
  2.754000E+00  1.35134983E-028
  2.786000E+00  1.38126969E-028
  2.818000E+00  1.41197503E-028
  2.851000E+00  1.44309913E-028
  2.884000E+00  1.47509239E-028
  2.917000E+00  1.50656454E-028
  2.951000E+00  1.53961838E-028
  2.985000E+00  1.57222974E-028
  3.020000E+00  1.60625954E-028
  3.055000E+00  1.63863879E-028
  3.090000E+00  1.66922692E-028
  3.126000E+00  1.70018147E-028
  3.162000E+00  1.72825685E-028
  3.199000E+00  1.75666326E-028
  3.236000E+00  1.78362112E-028
  3.273000E+00  1.80937501E-028
  3.311000E+00  1.83929053E-028
  3.350000E+00  1.91091676E-028
  3.388000E+00  2.03342479E-028
  3.428000E+00  2.05483126E-028
  3.467000E+00  2.07126065E-028
  3.507000E+00  2.04286114E-028
  3.548000E+00  2.02876452E-028
  3.589000E+00  1.99515833E-028
  3.631000E+00  1.99137185E-028
  3.673000E+00  2.00689915E-028
  3.715000E+00  2.02356378E-028
  3.758000E+00  2.03963496E-028
  3.802000E+00  2.05678469E-028
  3.846000E+00  2.07442024E-028
  3.891000E+00  2.09090954E-028
  3.935000E+00  2.10758060E-028
  3.981000E+00  2.12571327E-028
  4.027000E+00  2.14331244E-028
  4.074000E+00  2.16089800E-028
  4.121000E+00  2.17912568E-028
  4.169000E+00  2.19717292E-028
  4.217000E+00  2.21587339E-028
  4.266000E+00  2.23560870E-028
  4.315000E+00  2.25476166E-028
  4.365000E+00  2.27510387E-028
  4.416000E+00  2.29509598E-028
  4.467000E+00  2.31583666E-028
  4.519000E+00  2.33742810E-028
  4.571000E+00  2.35855192E-028
  4.624000E+00  2.38067089E-028
  4.677000E+00  2.40197147E-028
  4.732000E+00  2.42464360E-028
  4.786000E+00  2.44626689E-028
  4.842000E+00  2.46804513E-028
  4.898000E+00  2.49028572E-028
  4.955000E+00  2.51209513E-028
  5.012000E+00  2.53325416E-028
  5.070000E+00  2.55409277E-028
  5.129000E+00  2.57479176E-028
  5.188000E+00  2.59468782E-028
  5.248000E+00  2.61423601E-028
  5.309000E+00  2.63364477E-028
  5.370000E+00  2.65220430E-028
  5.432000E+00  2.67064257E-028
  5.495000E+00  2.68991086E-028
  5.559000E+00  2.70785871E-028
  5.623000E+00  2.72497853E-028
  5.688000E+00  2.74215651E-028
  5.754000E+00  2.75880906E-028
  5.821000E+00  2.77415815E-028
  5.888000E+00  2.79027801E-028
  5.957000E+00  2.80626197E-028
  6.026000E+00  2.82190144E-028
  6.095000E+00  2.83587159E-028
  6.166000E+00  2.85124781E-028
  6.237000E+00  2.86497602E-028
  6.310000E+00  2.87875709E-028
  6.383000E+00  2.89247427E-028
  6.457000E+00  2.90608461E-028
  6.531000E+00  2.91831489E-028
  6.607000E+00  2.93107022E-028
  6.683000E+00  2.94291853E-028
  6.761000E+00  2.95856201E-028
  6.839000E+00  3.03100284E-028
  6.918000E+00  2.99028943E-028
  6.998000E+00  2.98927651E-028
  7.080000E+00  2.99930531E-028
  7.161000E+00  3.01010165E-028
  7.244000E+00  3.02041447E-028
  7.328000E+00  3.02924905E-028
  7.413000E+00  3.03901121E-028
  7.499000E+00  3.04884888E-028
  7.586000E+00  3.05683557E-028
  7.674000E+00  3.06583524E-028
  7.762000E+00  3.06530803E-028
  7.852000E+00  3.07819866E-028
  7.943000E+00  3.11963431E-028
  8.035000E+00  3.19472355E-028
  8.128000E+00  3.30304093E-028
  8.222000E+00  3.45333802E-028
  8.318000E+00  3.69085600E-028
  8.414000E+00  3.91184687E-028
  8.511000E+00  4.12124979E-028
  8.610000E+00  4.24503661E-028
  8.710000E+00  4.47051599E-028
  8.811000E+00  4.90614016E-028
  8.913000E+00  5.35081441E-028
  9.016000E+00  5.76400259E-028
  9.120000E+00  6.21138015E-028
  9.226000E+00  6.68026089E-028
  9.333000E+00  7.11052039E-028
  9.441000E+00  7.45566032E-028
  9.550000E+00  7.70783726E-028
  9.660000E+00  7.86819279E-028
  9.772000E+00  7.94076000E-028
  9.885000E+00  7.92411564E-028
  1.000000E+01  7.82190632E-028
  1.012000E+01  7.63527066E-028
  1.023000E+01  7.42235974E-028
  1.035000E+01  7.18160806E-028
  1.047000E+01  6.95258094E-028
  1.059000E+01  6.73446697E-028
  1.072000E+01  6.50812542E-028
  1.084000E+01  6.30436166E-028
  1.097000E+01  6.08106766E-028
  1.109000E+01  5.86759737E-028
  1.122000E+01  5.61941254E-028
  1.135000E+01  5.35236156E-028
  1.148000E+01  5.11874868E-028
  1.161000E+01  4.91372264E-028
  1.175000E+01  4.71102940E-028
  1.189000E+01  4.51197473E-028
  1.202000E+01  4.32284016E-028
  1.216000E+01  4.12463010E-028
  1.230000E+01  3.94871376E-028
  1.244000E+01  3.81113242E-028
  1.259000E+01  3.72412883E-028
  1.273000E+01  3.69746169E-028
  1.288000E+01  3.70025623E-028
  1.303000E+01  3.69310971E-028
  1.318000E+01  3.69459246E-028
  1.334000E+01  3.69768277E-028
  1.349000E+01  3.70044847E-028
  1.365000E+01  3.70817069E-028
  1.380000E+01  3.72068902E-028
  1.396000E+01  3.74154333E-028
  1.412000E+01  3.77095948E-028
  1.429000E+01  3.81208802E-028
  1.445000E+01  3.86190456E-028
  1.462000E+01  3.92792623E-028
  1.479000E+01  4.00927974E-028
  1.496000E+01  4.10626625E-028
  1.514000E+01  4.22359050E-028
  1.531000E+01  4.34709531E-028
  1.549000E+01  4.48974867E-028
  1.567000E+01  4.64145073E-028
  1.585000E+01  4.79951166E-028
  1.603000E+01  4.96289692E-028
  1.622000E+01  5.13699480E-028
  1.641000E+01  5.31044161E-028
  1.660000E+01  5.47943126E-028
  1.679000E+01  5.64132182E-028
  1.698000E+01  5.79226971E-028
  1.718000E+01  5.93793380E-028
  1.738000E+01  6.06982450E-028
  1.758000E+01  6.18857776E-028
  1.778000E+01  6.29332943E-028
  1.799000E+01  6.38934895E-028
  1.820000E+01  6.47121686E-028
  1.841000E+01  6.53768965E-028
  1.862000E+01  6.59028487E-028
  1.884000E+01  6.62958105E-028
  1.906000E+01  6.65351180E-028
  1.927000E+01  6.66915296E-028
  1.950000E+01  6.67493303E-028
  1.972000E+01  6.67722351E-028
  1.995000E+01  6.67864231E-028
  2.018000E+01  6.70420225E-028
  2.042000E+01  6.74194519E-028
  2.065000E+01  6.79153353E-028
  2.089000E+01  6.85780997E-028
  2.114000E+01  6.93975544E-028
  2.138000E+01  7.02422472E-028
  2.163000E+01  7.12026419E-028
  2.188000E+01  7.22167992E-028
  2.213000E+01  7.32251176E-028
  2.239000E+01  7.42467479E-028
  2.265000E+01  7.53310278E-028
  2.291000E+01  7.64223482E-028
  2.317000E+01  7.75241186E-028
  2.344000E+01  7.88749061E-028
  2.371000E+01  8.03118155E-028
  2.399000E+01  8.19964054E-028
  2.427000E+01  8.38497496E-028
  2.455000E+01  8.59110423E-028
  2.483000E+01  8.81139113E-028
  2.512000E+01  9.05874877E-028
  2.541000E+01  9.33304157E-028
  2.570000E+01  9.62792953E-028
  2.600000E+01  9.95085602E-028
  2.630000E+01  1.02965882E-027
  2.661000E+01  1.06787528E-027
  2.692000E+01  1.10939807E-027
  2.723000E+01  1.15232617E-027
  2.754000E+01  1.19869063E-027
  2.786000E+01  1.24893962E-027
  2.818000E+01  1.30214624E-027
  2.851000E+01  1.36017189E-027
  2.884000E+01  1.42149797E-027
  2.917000E+01  1.48660681E-027
  2.951000E+01  1.55618650E-027
  2.985000E+01  1.63059884E-027
  3.020000E+01  1.71117964E-027
  3.055000E+01  1.79511534E-027
  3.090000E+01  1.88324412E-027
  3.126000E+01  1.97829831E-027
  3.162000E+01  2.07847848E-027
  3.199000E+01  2.18635969E-027
  3.236000E+01  2.29765769E-027
  3.273000E+01  2.41571124E-027
  3.311000E+01  2.54423665E-027
  3.350000E+01  2.67901881E-027
  3.388000E+01  2.81601657E-027
  3.428000E+01  2.96859928E-027
  3.467000E+01  3.12384506E-027
  3.508000E+01  3.29244914E-027
  3.548000E+01  3.46550681E-027
  3.589000E+01  3.65102030E-027
  3.631000E+01  3.84904279E-027
  3.673000E+01  4.05229035E-027
  3.715000E+01  4.26758233E-027
  3.758000E+01  4.49603048E-027
  3.802000E+01  4.73673369E-027
  3.846000E+01  4.99045623E-027
  3.890000E+01  5.25432617E-027
  3.935000E+01  5.53479862E-027
  3.981000E+01  5.83281556E-027
  4.027000E+01  6.14702694E-027
  4.074000E+01  6.47262024E-027
  4.121000E+01  6.81936188E-027
  4.169000E+01  7.18806493E-027
  4.217000E+01  7.56638791E-027
  4.266000E+01  7.96779457E-027
  4.315000E+01  8.39001818E-027
  4.365000E+01  8.83792610E-027
  4.416000E+01  9.31284651E-027
  4.467000E+01  9.81331369E-027
  4.519000E+01  1.03299000E-026
  4.571000E+01  1.08803661E-026
  4.624000E+01  1.14640483E-026
  4.677000E+01  1.20704131E-026
  4.731000E+01  1.27122858E-026
  4.786000E+01  1.33915048E-026
  4.842000E+01  1.41000969E-026
  4.898000E+01  1.48665920E-026
  4.954000E+01  1.56412331E-026
  5.012000E+01  1.64773340E-026
  5.070000E+01  1.73571397E-026
  5.129000E+01  1.82845752E-026
  5.188000E+01  1.92482919E-026
  5.248000E+01  2.02625398E-026
  5.309000E+01  2.13333204E-026
  5.370000E+01  2.24551176E-026
  5.433000E+01  2.36569941E-026
  5.495000E+01  2.48797751E-026
  5.559000E+01  2.61872413E-026
  5.623000E+01  2.75386597E-026
  5.688000E+01  2.89725159E-026
  5.754000E+01  3.04610785E-026
  5.821000E+01  3.20376553E-026
  5.888000E+01  3.36658131E-026
  5.957000E+01  3.53924472E-026
  6.026000E+01  3.71932536E-026
  6.095000E+01  3.90235118E-026
  6.166000E+01  4.09838641E-026
  6.237000E+01  4.29664471E-026
  6.310000E+01  4.50895416E-026
  6.383000E+01  4.72627108E-026
  6.457000E+01  4.95541615E-026
  6.531000E+01  5.18602329E-026
  6.607000E+01  5.43178462E-026
  6.683000E+01  5.67856445E-026
  6.761000E+01  5.94080754E-026
  6.839000E+01  6.20746936E-026
  6.918000E+01  6.48228650E-026
  6.998000E+01  6.76435304E-026
  7.079000E+01  7.05423841E-026
