# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  6.310000E+00  2.12588662E-028
  6.383000E+00  2.14064832E-028
  6.457000E+00  2.15537176E-028
  6.531000E+00  2.16904810E-028
  6.607000E+00  2.18321396E-028
  6.683000E+00  2.19667970E-028
  6.761000E+00  2.21308025E-028
  6.839000E+00  2.27204319E-028
  6.918000E+00  2.24623400E-028
  6.998000E+00  2.25017956E-028
  7.080000E+00  2.26250728E-028
  7.161000E+00  2.27532940E-028
  7.244000E+00  2.28787565E-028
  7.328000E+00  2.29933083E-028
  7.413000E+00  2.31151796E-028
  7.499000E+00  2.32379199E-028
  7.586000E+00  2.33468193E-028
  7.674000E+00  2.34637097E-028
  7.762000E+00  2.35072718E-028
  7.852000E+00  2.36544588E-028
  7.943000E+00  2.40218420E-028
  8.035000E+00  2.46501816E-028
  8.128000E+00  2.55377724E-028
  8.222000E+00  2.67539761E-028
  8.318000E+00  2.86525788E-028
  8.414000E+00  3.04294774E-028
  8.511000E+00  3.21229624E-028
  8.610000E+00  3.31549878E-028
  8.710000E+00  3.49867478E-028
  8.811000E+00  3.84735289E-028
  8.913000E+00  4.20451352E-028
  9.016000E+00  4.53828132E-028
  9.120000E+00  4.90031820E-028
  9.226000E+00  5.28085450E-028
  9.333000E+00  5.63227673E-028
  9.441000E+00  5.91749198E-028
  9.550000E+00  6.12985363E-028
  9.660000E+00  6.26982662E-028
  9.772000E+00  6.34030452E-028
  9.885000E+00  6.33961504E-028
  1.000000E+01  6.27036230E-028
  1.012000E+01  6.13335414E-028
  1.023000E+01  5.97343302E-028
  1.035000E+01  5.79127253E-028
  1.047000E+01  5.61767604E-028
  1.059000E+01  5.45205600E-028
  1.072000E+01  5.27978983E-028
  1.084000E+01  5.12417198E-028
  1.097000E+01  4.95267115E-028
  1.109000E+01  4.78759429E-028
  1.122000E+01  4.59407924E-028
  1.135000E+01  4.38419322E-028
  1.148000E+01  4.20078817E-028
  1.161000E+01  4.04004601E-028
  1.175000E+01  3.88102577E-028
