# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  2.138000E+00  4.15879918E-029
  2.163000E+00  4.30275912E-029
  2.188000E+00  4.44696905E-029
  2.213000E+00  4.59328833E-029
  2.239000E+00  4.74548501E-029
  2.265000E+00  4.89902029E-029
  2.291000E+00  5.05363795E-029
  2.317000E+00  5.20892915E-029
  2.344000E+00  5.37015550E-029
  2.371000E+00  5.53688775E-029
  2.399000E+00  5.70954574E-029
  2.427000E+00  5.88237584E-029
  2.455000E+00  6.05471819E-029
  2.483000E+00  6.22691171E-029
  2.512000E+00  6.41081807E-029
  2.541000E+00  6.59377923E-029
  2.570000E+00  6.77610418E-029
  2.600000E+00  6.97069736E-029
  2.630000E+00  7.16409182E-029
  2.661000E+00  7.36983583E-029
  2.691000E+00  7.56156179E-029
  2.723000E+00  7.77832539E-029
  2.754000E+00  7.98083817E-029
  2.786000E+00  8.19506302E-029
  2.818000E+00  8.41483226E-029
  2.851000E+00  8.63914988E-029
  2.884000E+00  8.86956873E-029
  2.917000E+00  9.09773255E-029
  2.951000E+00  9.33749506E-029
  2.985000E+00  9.57545618E-029
  3.020000E+00  9.82410460E-029
  3.055000E+00  1.00635044E-028
  3.090000E+00  1.02926377E-028
  3.126000E+00  1.05258704E-028
  3.162000E+00  1.07418652E-028
  3.199000E+00  1.09615792E-028
  3.236000E+00  1.11727073E-028
  3.273000E+00  1.13766690E-028
  3.311000E+00  1.16083646E-028
  3.350000E+00  1.21059366E-028
  3.388000E+00  1.29282563E-028
  3.428000E+00  1.31124922E-028
  3.467000E+00  1.32636560E-028
  3.507000E+00  1.31276878E-028
  3.548000E+00  1.30828386E-028
  3.589000E+00  1.29101606E-028
  3.631000E+00  1.29297403E-028
  3.673000E+00  1.30740473E-028
  3.715000E+00  1.32255504E-028
  3.758000E+00  1.33739781E-028
  3.802000E+00  1.35302595E-028
  3.846000E+00  1.36895474E-028
  3.891000E+00  1.38420356E-028
  3.935000E+00  1.39945458E-028
  3.981000E+00  1.41584654E-028
  4.027000E+00  1.43186425E-028
  4.074000E+00  1.44794474E-028
  4.121000E+00  1.46443582E-028
  4.169000E+00  1.48087666E-028
  4.217000E+00  1.49773922E-028
  4.266000E+00  1.51537348E-028
  4.315000E+00  1.53259794E-028
  4.365000E+00  1.55070213E-028
  4.416000E+00  1.56863832E-028
  4.467000E+00  1.58707255E-028
  4.519000E+00  1.60616145E-028
  4.571000E+00  1.62491857E-028
  4.624000E+00  1.64443220E-028
  4.677000E+00  1.66337073E-028
  4.732000E+00  1.68340694E-028
  4.786000E+00  1.70262742E-028
  4.842000E+00  1.72209874E-028
  4.898000E+00  1.74188151E-028
  4.955000E+00  1.76142691E-028
  5.012000E+00  1.78050326E-028
  5.070000E+00  1.79941337E-028
  5.129000E+00  1.81828189E-028
  5.188000E+00  1.83656593E-028
  5.248000E+00  1.85465558E-028
  5.309000E+00  1.87269612E-028
  5.370000E+00  1.89011114E-028
  5.432000E+00  1.90748535E-028
  5.495000E+00  1.92549803E-028
  5.559000E+00  1.94260910E-028
  5.623000E+00  1.95910014E-028
  5.688000E+00  1.97567162E-028
  5.754000E+00  1.99190145E-028
  5.821000E+00  2.00722330E-028
  5.888000E+00  2.02307249E-028
  5.957000E+00  2.03891756E-028
  6.026000E+00  2.05448232E-028
  6.095000E+00  2.06880028E-028
  6.166000E+00  2.08423144E-028
  6.237000E+00  2.09842606E-028
  6.310000E+00  2.11274150E-028
  6.383000E+00  2.12697631E-028
  6.457000E+00  2.14115617E-028
  6.531000E+00  2.15428506E-028
  6.607000E+00  2.16787693E-028
  6.683000E+00  2.18076275E-028
  6.761000E+00  2.19653780E-028
  6.839000E+00  2.25453501E-028
  6.918000E+00  2.22839434E-028
  6.998000E+00  2.23176594E-028
  7.080000E+00  2.24342895E-028
  7.161000E+00  2.25557846E-028
  7.244000E+00  2.26742987E-028
  7.328000E+00  2.27818247E-028
  7.413000E+00  2.28964282E-028
  7.499000E+00  2.30117149E-028
  7.586000E+00  2.31131206E-028
  7.674000E+00  2.32222639E-028
  7.762000E+00  2.32587537E-028
  7.852000E+00  2.33975343E-028
  7.943000E+00  2.37538609E-028
  8.035000E+00  2.43678293E-028
  8.128000E+00  2.52375142E-028
  8.222000E+00  2.64311952E-028
  8.318000E+00  2.82978692E-028
  8.414000E+00  3.00431619E-028
  8.511000E+00  3.17048739E-028
  8.610000E+00  3.27126231E-028
  8.710000E+00  3.45083648E-028
  8.811000E+00  3.79345937E-028
  8.913000E+00  4.14419443E-028
  9.016000E+00  4.47162253E-028
  9.120000E+00  4.82664996E-028
  9.226000E+00  5.19960749E-028
  9.333000E+00  5.54362363E-028
  9.441000E+00  5.82223105E-028
  9.550000E+00  6.02896189E-028
  9.660000E+00  6.16435115E-028
  9.772000E+00  6.23130048E-028
  9.885000E+00  6.22826465E-028
  1.000000E+01  6.15786084E-028
  1.012000E+01  6.02090188E-028
  1.023000E+01  5.86176936E-028
  1.035000E+01  5.68075530E-028
  1.047000E+01  5.50828962E-028
  1.059000E+01  5.34378622E-028
  1.072000E+01  5.17274017E-028
  1.084000E+01  5.01831627E-028
  1.097000E+01  4.84831623E-028
  1.109000E+01  4.68490617E-028
  1.122000E+01  4.49367039E-028
  1.135000E+01  4.28659781E-028
  1.148000E+01  4.10558784E-028
  1.161000E+01  3.94687734E-028
  1.175000E+01  3.78987075E-028
  1.189000E+01  3.63517863E-028
  1.202000E+01  3.48753557E-028
  1.216000E+01  3.33238617E-028
  1.230000E+01  3.19470736E-028
  1.244000E+01  3.08758223E-028
  1.259000E+01  3.02135765E-028
  1.273000E+01  3.00355667E-028
  1.288000E+01  3.00981048E-028
  1.303000E+01  3.00783776E-028
  1.318000E+01  3.01274658E-028
  1.334000E+01  3.01905663E-028
  1.349000E+01  3.02471319E-028
  1.365000E+01  3.03448248E-028
  1.380000E+01  3.04780661E-028
  1.396000E+01  3.06800050E-028
  1.412000E+01  3.09504706E-028
  1.429000E+01  3.13170283E-028
  1.445000E+01  3.17514900E-028
  1.462000E+01  3.23187839E-028
  1.479000E+01  3.30100969E-028
  1.496000E+01  3.38278181E-028
  1.514000E+01  3.48113771E-028
  1.531000E+01  3.58419215E-028
  1.549000E+01  3.70273378E-028
  1.567000E+01  3.82829045E-028
  1.585000E+01  3.95856994E-028
  1.603000E+01  4.09263591E-028
  1.622000E+01  4.23474352E-028
  1.641000E+01  4.37543015E-028
  1.660000E+01  4.51144736E-028
  1.679000E+01  4.64051138E-028
  1.698000E+01  4.75936061E-028
  1.718000E+01  4.87217929E-028
  1.738000E+01  4.97214412E-028
  1.758000E+01  5.05970335E-028
  1.778000E+01  5.13409320E-028
  1.799000E+01  5.19888333E-028
  1.820000E+01  5.25013170E-028
  1.841000E+01  5.28682896E-028
  1.862000E+01  5.31023126E-028
  1.884000E+01  5.31980531E-028
  1.906000E+01  5.31483401E-028
  1.927000E+01  5.30231142E-028
  1.950000E+01  5.27736517E-028
  1.972000E+01  5.24884660E-028
  1.995000E+01  5.21611694E-028
  2.018000E+01  5.19996285E-028
  2.042000E+01  5.18910710E-028
  2.065000E+01  5.18646148E-028
  2.089000E+01  5.19199618E-028
  2.114000E+01  5.20437805E-028
  2.138000E+01  5.21755064E-028
  2.163000E+01  5.23406872E-028
  2.188000E+01  5.25132894E-028
  2.213000E+01  5.26508368E-028
  2.239000E+01  5.27441239E-028
  2.265000E+01  5.28530853E-028
  2.291000E+01  5.29402133E-028
  2.317000E+01  5.30105137E-028
  2.344000E+01  5.32005614E-028
  2.371000E+01  5.34247759E-028
  2.399000E+01  5.37625645E-028
  2.427000E+01  5.41871800E-028
  2.455000E+01  5.47231110E-028
  2.483000E+01  5.53273120E-028
  2.512000E+01  5.60521893E-028
  2.541000E+01  5.69226735E-028
  2.570000E+01  5.78986142E-028
  2.600000E+01  5.89965135E-028
  2.630000E+01  6.02123459E-028
  2.661000E+01  6.15982062E-028
  2.692000E+01  6.31599519E-028
  2.723000E+01  6.47894829E-028
  2.754000E+01  6.66026448E-028
  2.786000E+01  6.85992458E-028
  2.818000E+01  7.07533205E-028
  2.851000E+01  7.31438119E-028
  2.884000E+01  7.57122880E-028
  2.917000E+01  7.84855140E-028
  2.951000E+01  8.14815253E-028
  2.985000E+01  8.47408023E-028
  3.020000E+01  8.83164494E-028
  3.055000E+01  9.20829764E-028
  3.090000E+01  9.60861110E-028
  3.126000E+01  1.00454650E-027
  3.162000E+01  1.05113679E-027
  3.199000E+01  1.10186201E-027
  3.236000E+01  1.15471072E-027
  3.273000E+01  1.21139621E-027
  3.311000E+01  1.27376324E-027
  3.350000E+01  1.33978155E-027
  3.388000E+01  1.40754457E-027
  3.428000E+01  1.48374627E-027
  3.467000E+01  1.56200343E-027
  3.508000E+01  1.64779024E-027
  3.548000E+01  1.73662694E-027
  3.589000E+01  1.83268496E-027
  3.631000E+01  1.93611826E-027
  3.673000E+01  2.04326488E-027
  3.715000E+01  2.15762141E-027
  3.758000E+01  2.27999480E-027
  3.802000E+01  2.41007627E-027
  3.846000E+01  2.54819523E-027
  3.890000E+01  2.69296923E-027
  3.935000E+01  2.84804973E-027
  3.981000E+01  3.01410757E-027
  4.027000E+01  3.19033087E-027
  4.074000E+01  3.37465607E-027
  4.121000E+01  3.57199786E-027
  4.169000E+01  3.78331718E-027
  4.217000E+01  4.00191499E-027
  4.266000E+01  4.23544393E-027
  4.315000E+01  4.48247734E-027
  4.365000E+01  4.74626669E-027
  4.416000E+01  5.02779971E-027
  4.467000E+01  5.32601509E-027
  4.519000E+01  5.63652944E-027
  4.571000E+01  5.96866198E-027
  4.624000E+01  6.32293721E-027
  4.677000E+01  6.69317442E-027
  4.731000E+01  7.08737281E-027
  4.786000E+01  7.50691392E-027
  4.842000E+01  7.94767147E-027
  4.898000E+01  8.42529661E-027
  4.954000E+01  8.91188355E-027
  5.012000E+01  9.43972059E-027
  5.070000E+01  9.99743053E-027
  5.129000E+01  1.05885439E-026
  5.188000E+01  1.12058994E-026
  5.248000E+01  1.18590918E-026
  5.309000E+01  1.25521156E-026
  5.370000E+01  1.32810990E-026
  5.433000E+01  1.40659857E-026
  5.495000E+01  1.48686323E-026
  5.559000E+01  1.57310254E-026
  5.623000E+01  1.66268577E-026
  5.688000E+01  1.75810678E-026
  5.754000E+01  1.85774663E-026
  5.821000E+01  1.96369326E-026
  5.888000E+01  2.07362865E-026
  5.957000E+01  2.19079350E-026
  6.026000E+01  2.31345467E-026
  6.095000E+01  2.43886280E-026
  6.166000E+01  2.57368623E-026
  6.237000E+01  2.71089145E-026
  6.310000E+01  2.85833955E-026
  6.383000E+01  3.01002793E-026
  6.457000E+01  3.17053518E-026
  6.531000E+01  3.33309363E-026
  6.607000E+01  3.50694490E-026
  6.683000E+01  3.68263626E-026
  6.761000E+01  3.86999805E-026
  6.839000E+01  4.06149438E-026
  6.918000E+01  4.25982225E-026
  6.998000E+01  4.46444265E-026
  7.079000E+01  4.67578349E-026
  7.161000E+01  4.89708794E-026
  7.244000E+01  5.12107417E-026
  7.328000E+01  5.35499110E-026
  7.413000E+01  5.59465945E-026
  7.499000E+01  5.83657102E-026
  7.586000E+01  6.08824680E-026
  7.674000E+01  6.34562397E-026
  7.762000E+01  6.60888149E-026
  7.852000E+01  6.87509507E-026
  7.943000E+01  7.14692702E-026
  8.035000E+01  7.42709665E-026
  8.128000E+01  7.70532094E-026
  8.222000E+01  7.99346169E-026
  8.318000E+01  8.28149128E-026
  8.414000E+01  8.57465217E-026
  8.511000E+01  8.86904362E-026
  8.610000E+01  9.16835034E-026
  8.710000E+01  9.46938373E-026
  8.811000E+01  9.76961394E-026
  8.912000E+01  1.00686462E-025
  9.016000E+01  1.03789685E-025
  9.120000E+01  1.06771802E-025
  9.226000E+01  1.09769898E-025
  9.332000E+01  1.12793292E-025
  9.441000E+01  1.15776559E-025
  9.550000E+01  1.18760804E-025
  9.661000E+01  1.21736688E-025
  9.772000E+01  1.24569056E-025
  9.886000E+01  1.27467828E-025
  1.000000E+02  1.30290128E-025
  1.012000E+02  1.33163678E-025
  1.023000E+02  1.35715552E-025
  1.035000E+02  1.38407551E-025
  1.047000E+02  1.40977321E-025
