# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  6.607000E-01  5.12166971E-032
  6.683000E-01  5.75058728E-032
  6.761000E-01  6.45686556E-032
  6.839000E-01  7.22952041E-032
  6.918000E-01  8.08278904E-032
  6.998000E-01  9.02480920E-032
  7.079000E-01  1.00617506E-031
  7.161000E-01  1.12020658E-031
  7.244000E-01  1.24571288E-031
  7.328000E-01  1.38298679E-031
  7.413000E-01  1.53322398E-031
  7.499000E-01  1.69738795E-031
  7.586000E-01  1.87662599E-031
  7.674000E-01  2.07172765E-031
  7.763000E-01  2.28409379E-031
  7.852000E-01  2.51229463E-031
  7.943000E-01  2.76218698E-031
  8.035000E-01  3.03304206E-031
  8.128000E-01  3.32555218E-031
  8.222000E-01  3.64102473E-031
  8.318000E-01  3.98471378E-031
  8.414000E-01  4.35114889E-031
  8.511000E-01  4.74458111E-031
  8.610000E-01  5.17154324E-031
  8.710000E-01  5.62890278E-031
  8.810000E-01  6.11490576E-031
  8.913000E-01  6.64378851E-031
  9.016000E-01  7.20420007E-031
  9.120000E-01  7.80301950E-031
  9.226000E-01  8.44549716E-031
  9.333000E-01  9.13111871E-031
  9.441000E-01  9.85721635E-031
  9.550000E-01  1.06299150E-030
  9.661000E-01  1.14543544E-030
  9.772000E-01  1.23147001E-030
  9.886000E-01  1.32200371E-030
  1.000000E+00  1.41838676E-030
  1.012000E+00  1.53275756E-030
  1.023000E+00  1.64313950E-030
  1.035000E+00  1.76949119E-030
  1.047000E+00  1.90269656E-030
  1.059000E+00  2.04249980E-030
  1.071000E+00  2.18889166E-030
  1.084000E+00  2.35593046E-030
  1.097000E+00  2.53097807E-030
  1.109000E+00  2.70010047E-030
  1.122000E+00  2.89182843E-030
  1.135000E+00  3.09268300E-030
  1.148000E+00  3.30208051E-030
  1.161000E+00  3.52089897E-030
  1.175000E+00  3.76653966E-030
  1.189000E+00  4.02310319E-030
  1.202000E+00  4.26988746E-030
  1.216000E+00  4.54620223E-030
  1.230000E+00  4.83220866E-030
  1.245000E+00  5.14969174E-030
  1.259000E+00  5.45531845E-030
  1.273000E+00  5.76950318E-030
  1.288000E+00  6.11697170E-030
  1.303000E+00  6.47352707E-030
  1.318000E+00  6.84060682E-030
  1.334000E+00  7.24391199E-030
  1.349000E+00  7.63011728E-030
  1.365000E+00  8.05367888E-030
  1.380000E+00  8.45947547E-030
  1.396000E+00  8.90299702E-030
  1.413000E+00  9.38577318E-030
  1.429000E+00  9.85001773E-030
  1.445000E+00  1.03228595E-029
  1.462000E+00  1.08356817E-029
  1.479000E+00  1.13590122E-029
  1.496000E+00  1.18932824E-029
  1.514000E+00  1.24697034E-029
  1.531000E+00  1.30265057E-029
  1.549000E+00  1.36251018E-029
  1.567000E+00  1.42328474E-029
  1.585000E+00  1.48527620E-029
  1.603000E+00  1.54859560E-029
  1.622000E+00  1.61640457E-029
  1.641000E+00  1.68541572E-029
  1.660000E+00  1.75579325E-029
  1.679000E+00  1.82739374E-029
  1.698000E+00  1.90022170E-029
  1.718000E+00  1.97828166E-029
  1.738000E+00  2.05789668E-029
  1.758000E+00  2.13878368E-029
  1.778000E+00  2.22145945E-029
  1.799000E+00  2.30973471E-029
  1.820000E+00  2.39977120E-029
  1.841000E+00  2.49157471E-029
  1.862000E+00  2.58509706E-029
  1.884000E+00  2.68510928E-029
  1.906000E+00  2.78684365E-029
  1.928000E+00  2.89091129E-029
  1.950000E+00  2.99693676E-029
  1.972000E+00  3.10478957E-029
  1.995000E+00  3.21966055E-029
  2.018000E+00  3.33658447E-029
  2.042000E+00  3.46097690E-029
  2.065000E+00  3.58207164E-029
  2.089000E+00  3.71022494E-029
  2.114000E+00  3.84564083E-029
  2.138000E+00  3.97690535E-029
  2.163000E+00  4.11554223E-029
  2.188000E+00  4.25446345E-029
  2.213000E+00  4.39544715E-029
  2.239000E+00  4.54214012E-029
  2.265000E+00  4.69016057E-029
  2.291000E+00  4.83926276E-029
  2.317000E+00  4.98905459E-029
  2.344000E+00  5.14461783E-029
  2.371000E+00  5.30550271E-029
  2.399000E+00  5.47215672E-029
  2.427000E+00  5.63902483E-029
  2.455000E+00  5.80547323E-029
  2.483000E+00  5.97182555E-029
  2.512000E+00  6.14950334E-029
  2.541000E+00  6.32632426E-029
  2.570000E+00  6.50258319E-029
  2.600000E+00  6.69071072E-029
  2.630000E+00  6.87773939E-029
  2.661000E+00  7.07672365E-029
  2.691000E+00  7.26225271E-029
  2.723000E+00  7.47197656E-029
  2.754000E+00  7.66801850E-029
  2.786000E+00  7.87541558E-029
  2.818000E+00  8.08819770E-029
  2.851000E+00  8.30545927E-029
  2.884000E+00  8.52864666E-029
  2.917000E+00  8.74972596E-029
  2.951000E+00  8.98207281E-029
  2.985000E+00  9.21275047E-029
  3.020000E+00  9.45382765E-029
  3.055000E+00  9.68607039E-029
  3.090000E+00  9.90849317E-029
  3.126000E+00  1.01349764E-028
  3.162000E+00  1.03449206E-028
  3.199000E+00  1.05585574E-028
  3.236000E+00  1.07639801E-028
  3.273000E+00  1.09625519E-028
  3.311000E+00  1.11879618E-028
  3.350000E+00  1.16697895E-028
  3.388000E+00  1.24648284E-028
  3.428000E+00  1.26449412E-028
  3.467000E+00  1.27931410E-028
  3.507000E+00  1.26644391E-028
  3.548000E+00  1.26236492E-028
  3.589000E+00  1.24594587E-028
  3.631000E+00  1.24808282E-028
  3.673000E+00  1.26226111E-028
  3.715000E+00  1.27713840E-028
  3.758000E+00  1.29172913E-028
  3.802000E+00  1.30708917E-028
  3.846000E+00  1.32274477E-028
  3.891000E+00  1.33775464E-028
  3.935000E+00  1.35276572E-028
  3.981000E+00  1.36889763E-028
  4.027000E+00  1.38467367E-028
  4.074000E+00  1.40052282E-028
  4.121000E+00  1.41677549E-028
  4.169000E+00  1.43299264E-028
  4.217000E+00  1.44962481E-028
  4.266000E+00  1.46701784E-028
  4.315000E+00  1.48402180E-028
  4.365000E+00  1.50189234E-028
  4.416000E+00  1.51961541E-028
  4.467000E+00  1.53782971E-028
  4.519000E+00  1.55669460E-028
  4.571000E+00  1.57524747E-028
  4.624000E+00  1.59455079E-028
  4.677000E+00  1.61330662E-028
  4.732000E+00  1.63315255E-028
  4.786000E+00  1.65221054E-028
  4.842000E+00  1.67153826E-028
  4.898000E+00  1.69117985E-028
  4.955000E+00  1.71061068E-028
  5.012000E+00  1.72959790E-028
  5.070000E+00  1.74844375E-028
  5.129000E+00  1.76726969E-028
  5.188000E+00  1.78553991E-028
  5.248000E+00  1.80364202E-028
  5.309000E+00  1.82171765E-028
  5.370000E+00  1.83919749E-028
  5.432000E+00  1.85665922E-028
  5.495000E+00  1.87476463E-028
  5.559000E+00  1.89201480E-028
  5.623000E+00  1.90867435E-028
  5.688000E+00  1.92543490E-028
  5.754000E+00  1.94188548E-028
  5.821000E+00  1.95747390E-028
  5.888000E+00  1.97359001E-028
  5.957000E+00  1.98973574E-028
  6.026000E+00  2.00562198E-028
  6.095000E+00  2.02030462E-028
  6.166000E+00  2.03610860E-028
  6.237000E+00  2.05071852E-028
  6.310000E+00  2.06548124E-028
  6.383000E+00  2.08017909E-028
  6.457000E+00  2.09484791E-028
  6.531000E+00  2.10850212E-028
  6.607000E+00  2.12264495E-028
  6.683000E+00  2.13611006E-028
  6.761000E+00  2.15244222E-028
  6.839000E+00  2.21018179E-028
  6.918000E+00  2.18546616E-028
  6.998000E+00  2.18969956E-028
  7.080000E+00  2.20210061E-028
  7.161000E+00  2.21498040E-028
  7.244000E+00  2.22760397E-028
  7.328000E+00  2.23917232E-028
  7.413000E+00  2.25146050E-028
  7.499000E+00  2.26384043E-028
  7.586000E+00  2.27487882E-028
  7.674000E+00  2.28670252E-028
  7.762000E+00  2.29138036E-028
  7.852000E+00  2.30616988E-028
  7.943000E+00  2.34243911E-028
  8.035000E+00  2.40417589E-028
  8.128000E+00  2.49122873E-028
  8.222000E+00  2.61038008E-028
  8.318000E+00  2.79618023E-028
  8.414000E+00  2.97017046E-028
  8.511000E+00  3.13608758E-028
  8.610000E+00  3.23748907E-028
  8.710000E+00  3.41704013E-028
  8.811000E+00  3.75833764E-028
  8.913000E+00  4.10806179E-028
  9.016000E+00  4.43506741E-028
  9.120000E+00  4.78983798E-028
  9.226000E+00  5.16284894E-028
  9.333000E+00  5.50754368E-028
  9.441000E+00  5.78762583E-028
  9.550000E+00  5.99655343E-028
  9.660000E+00  6.13473744E-028
  9.772000E+00  6.20497731E-028
  9.885000E+00  6.20558253E-028
  1.000000E+01  6.13907032E-028
  1.012000E+01  6.00622110E-028
  1.023000E+01  5.85075573E-028
  1.035000E+01  5.67353142E-028
  1.047000E+01  5.50461198E-028
  1.059000E+01  5.34342795E-028
  1.072000E+01  5.17573873E-028
  1.084000E+01  5.02420239E-028
  1.097000E+01  4.85709871E-028
  1.109000E+01  4.69613552E-028
  1.122000E+01  4.50727191E-028
  1.135000E+01  4.30225284E-028
  1.148000E+01  4.12312951E-028
  1.161000E+01  3.96617115E-028
  1.175000E+01  3.81088941E-028
  1.189000E+01  3.65770905E-028
  1.202000E+01  3.51124370E-028
  1.216000E+01  3.35717407E-028
  1.230000E+01  3.22049827E-028
  1.244000E+01  3.11444873E-028
  1.259000E+01  3.04966175E-028
  1.273000E+01  3.03354325E-028
  1.288000E+01  3.04182402E-028
  1.303000E+01  3.04177175E-028
  1.318000E+01  3.04865849E-028
  1.334000E+01  3.05707420E-028
  1.349000E+01  3.06468581E-028
  1.365000E+01  3.07657500E-028
  1.380000E+01  3.09193468E-028
  1.396000E+01  3.11438233E-028
  1.412000E+01  3.14378936E-028
  1.429000E+01  3.18309023E-028
  1.445000E+01  3.22919333E-028
  1.462000E+01  3.28895893E-028
  1.479000E+01  3.36139231E-028
  1.496000E+01  3.44675788E-028
  1.514000E+01  3.54921988E-028
  1.531000E+01  3.65643476E-028
  1.549000E+01  3.77966879E-028
  1.567000E+01  3.91016892E-028
  1.585000E+01  4.04560017E-028
  1.603000E+01  4.18500797E-028
  1.622000E+01  4.33287987E-028
  1.641000E+01  4.47940578E-028
  1.660000E+01  4.62124849E-028
  1.679000E+01  4.75605212E-028
  1.698000E+01  4.88045332E-028
  1.718000E+01  4.99885508E-028
  1.738000E+01  5.10410033E-028
  1.758000E+01  5.19662147E-028
  1.778000E+01  5.27560754E-028
  1.799000E+01  5.34482558E-028
  1.820000E+01  5.40006996E-028
  1.841000E+01  5.44027633E-028
  1.862000E+01  5.46671238E-028
  1.884000E+01  5.47891032E-028
  1.906000E+01  5.47599451E-028
  1.927000E+01  5.46506221E-028
  1.950000E+01  5.44135043E-028
  1.972000E+01  5.41370203E-028
  1.995000E+01  5.38161358E-028
  2.018000E+01  5.36644921E-028
  2.042000E+01  5.35663483E-028
  2.065000E+01  5.35506335E-028
  2.089000E+01  5.36180818E-028
  2.114000E+01  5.37547123E-028
  2.138000E+01  5.38972643E-028
  2.163000E+01  5.40726476E-028
  2.188000E+01  5.42536407E-028
  2.213000E+01  5.43963451E-028
  2.239000E+01  5.44911459E-028
  2.265000E+01  5.45999128E-028
  2.291000E+01  5.46839276E-028
  2.317000E+01  5.47484116E-028
  2.344000E+01  5.49340250E-028
  2.371000E+01  5.51526858E-028
  2.399000E+01  5.54858096E-028
  2.427000E+01  5.59062314E-028
  2.455000E+01  5.64392270E-028
  2.483000E+01  5.70404084E-028
  2.512000E+01  5.77629438E-028
  2.541000E+01  5.86332468E-028
  2.570000E+01  5.96099348E-028
  2.600000E+01  6.07089432E-028
  2.630000E+01  6.19270910E-028
  2.661000E+01  6.33167980E-028
