# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  6.607000E-01  5.96552221E-032
  6.683000E-01  6.68476409E-032
  6.761000E-01  7.49086356E-032
  6.839000E-01  8.37100060E-032
  6.918000E-01  9.34108245E-032
  6.998000E-01  1.04100412E-031
  7.079000E-01  1.15844882E-031
  7.161000E-01  1.28736219E-031
  7.244000E-01  1.42899389E-031
  7.328000E-01  1.58361901E-031
  7.413000E-01  1.75254427E-031
  7.499000E-01  1.93680402E-031
  7.586000E-01  2.13763666E-031
  7.674000E-01  2.35586729E-031
  7.763000E-01  2.59301156E-031
  7.852000E-01  2.84742071E-031
  7.943000E-01  3.12555318E-031
  8.035000E-01  3.42653535E-031
  8.128000E-01  3.75105704E-031
  8.222000E-01  4.10049925E-031
  8.318000E-01  4.48060367E-031
  8.414000E-01  4.88524867E-031
  8.511000E-01  5.31904652E-031
  8.610000E-01  5.78912072E-031
  8.710000E-01  6.29191327E-031
  8.810000E-01  6.82544980E-031
  8.913000E-01  7.40521098E-031
  9.016000E-01  8.01868790E-031
  9.120000E-01  8.67332691E-031
  9.226000E-01  9.37470655E-031
  9.333000E-01  1.01222140E-030
  9.441000E-01  1.09127542E-030
  9.550000E-01  1.17529748E-030
  9.661000E-01  1.26482618E-030
  9.772000E-01  1.35812731E-030
  9.886000E-01  1.45614723E-030
  1.000000E+00  1.56040446E-030
  1.012000E+00  1.68411785E-030
  1.023000E+00  1.80338243E-030
  1.035000E+00  1.93974790E-030
  1.047000E+00  2.08335484E-030
  1.059000E+00  2.23390871E-030
  1.071000E+00  2.39138636E-030
  1.084000E+00  2.57089118E-030
  1.097000E+00  2.75879142E-030
  1.109000E+00  2.94014650E-030
  1.122000E+00  3.14554145E-030
  1.135000E+00  3.36050269E-030
  1.148000E+00  3.58438061E-030
  1.161000E+00  3.81811406E-030
  1.175000E+00  4.08024008E-030
  1.189000E+00  4.35375815E-030
  1.202000E+00  4.61659099E-030
  1.216000E+00  4.91061396E-030
  1.230000E+00  5.21465586E-030
  1.245000E+00  5.55183648E-030
  1.259000E+00  5.87610762E-030
  1.273000E+00  6.20914735E-030
  1.288000E+00  6.57714580E-030
  1.303000E+00  6.95440187E-030
  1.318000E+00  7.34245426E-030
  1.334000E+00  7.76843226E-030
  1.349000E+00  8.17596000E-030
  1.365000E+00  8.62254582E-030
  1.380000E+00  9.05003143E-030
  1.396000E+00  9.51689274E-030
  1.413000E+00  1.00246573E-029
  1.429000E+00  1.05125290E-029
  1.445000E+00  1.10090381E-029
  1.462000E+00  1.15471186E-029
  1.479000E+00  1.20958068E-029
  1.496000E+00  1.26555617E-029
  1.514000E+00  1.32590281E-029
  1.531000E+00  1.38415755E-029
  1.549000E+00  1.44673889E-029
  1.567000E+00  1.51023052E-029
  1.585000E+00  1.57495319E-029
  1.603000E+00  1.64102452E-029
  1.622000E+00  1.71173287E-029
  1.641000E+00  1.78365038E-029
  1.660000E+00  1.85695102E-029
  1.679000E+00  1.93148312E-029
  1.698000E+00  2.00725167E-029
  1.718000E+00  2.08842101E-029
  1.738000E+00  2.17116651E-029
  1.758000E+00  2.25518957E-029
  1.778000E+00  2.34103520E-029
  1.799000E+00  2.43265023E-029
  1.820000E+00  2.52605211E-029
  1.841000E+00  2.62124680E-029
  1.862000E+00  2.71818349E-029
  1.884000E+00  2.82180725E-029
  1.906000E+00  2.92716999E-029
  1.928000E+00  3.03491353E-029
  1.950000E+00  3.14464321E-029
  1.972000E+00  3.25622208E-029
  1.995000E+00  3.37501979E-029
  2.018000E+00  3.49589711E-029
  2.042000E+00  3.62445257E-029
  2.065000E+00  3.74955417E-029
  2.089000E+00  3.88189896E-029
  2.114000E+00  4.02169189E-029
  2.138000E+00  4.15714323E-029
  2.163000E+00  4.30015342E-029
  2.188000E+00  4.44338734E-029
  2.213000E+00  4.58870420E-029
  2.239000E+00  4.73983368E-029
  2.265000E+00  4.89227671E-029
  2.291000E+00  5.04577858E-029
  2.317000E+00  5.19993244E-029
  2.344000E+00  5.35995782E-029
  2.371000E+00  5.52545925E-029
  2.399000E+00  5.69682196E-029
  2.427000E+00  5.86833867E-029
  2.455000E+00  6.03935302E-029
  2.483000E+00  6.21020510E-029
  2.512000E+00  6.39269372E-029
  2.541000E+00  6.57422738E-029
  2.570000E+00  6.75511638E-029
  2.600000E+00  6.94819596E-029
  2.630000E+00  7.14007223E-029
  2.661000E+00  7.34422026E-029
  2.691000E+00  7.53442241E-029
  2.723000E+00  7.74951280E-029
  2.754000E+00  7.95043011E-029
  2.786000E+00  8.16298837E-029
  2.818000E+00  8.38107039E-029
  2.851000E+00  8.60366033E-029
  2.884000E+00  8.83233135E-029
  2.917000E+00  9.05876356E-029
  2.951000E+00  9.29673106E-029
  2.985000E+00  9.53291640E-029
  3.020000E+00  9.77973453E-029
  3.055000E+00  1.00173629E-028
  3.090000E+00  1.02447925E-028
  3.126000E+00  1.04763086E-028
  3.162000E+00  1.06906963E-028
  3.199000E+00  1.09088015E-028
  3.236000E+00  1.11183974E-028
  3.273000E+00  1.13208992E-028
  3.311000E+00  1.15510268E-028
  3.350000E+00  1.20457411E-028
  3.388000E+00  1.28636194E-028
  3.428000E+00  1.30466248E-028
  3.467000E+00  1.31967894E-028
  3.507000E+00  1.30613275E-028
  3.548000E+00  1.30165881E-028
  3.589000E+00  1.28447334E-028
  3.631000E+00  1.28642262E-028
  3.673000E+00  1.30078796E-028
  3.715000E+00  1.31587583E-028
  3.758000E+00  1.33066492E-028
  3.802000E+00  1.34624319E-028
  3.846000E+00  1.36212801E-028
  3.891000E+00  1.37734480E-028
  3.935000E+00  1.39257040E-028
  3.981000E+00  1.40894172E-028
  4.027000E+00  1.42494896E-028
