# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  6.607000E-01  3.46966531E-031
  6.683000E-01  3.80400165E-031
  6.761000E-01  4.17042771E-031
  6.839000E-01  4.56187449E-031
  6.918000E-01  4.98403363E-031
  6.998000E-01  5.43945218E-031
  7.079000E-01  5.92925523E-031
  7.161000E-01  6.45574890E-031
  7.244000E-01  7.02265130E-031
  7.328000E-01  7.62866803E-031
  7.413000E-01  8.27745417E-031
  7.499000E-01  8.97110049E-031
  7.586000E-01  9.71244481E-031
  7.674000E-01  1.05022494E-030
  7.763000E-01  1.13442221E-030
  7.852000E-01  1.22306853E-030
  7.943000E-01  1.31815225E-030
  8.035000E-01  1.41916945E-030
  8.128000E-01  1.52606620E-030
  8.222000E-01  1.63906760E-030
  8.318000E-01  1.75977680E-030
  8.414000E-01  1.88602578E-030
  8.511000E-01  2.01898168E-030
  8.610000E-01  2.16059117E-030
  8.710000E-01  2.30942456E-030
  8.810000E-01  2.46480179E-030
  8.913000E-01  2.63072753E-030
  9.016000E-01  2.80347141E-030
  9.120000E-01  2.98489277E-030
  9.226000E-01  3.17601185E-030
  9.333000E-01  3.37658809E-030
  9.441000E-01  3.58517735E-030
  9.550000E-01  3.80357674E-030
  9.661000E-01  4.03254026E-030
  9.772000E-01  4.26720082E-030
  9.886000E-01  4.50861440E-030
  1.000000E+00  4.76276190E-030
  1.012000E+00  5.06530829E-030
  1.023000E+00  5.35303615E-030
  1.035000E+00  5.67751822E-030
  1.047000E+00  6.01479160E-030
  1.059000E+00  6.36363266E-030
  1.071000E+00  6.72365298E-030
  1.084000E+00  7.12897116E-030
  1.097000E+00  7.54736907E-030
  1.109000E+00  7.94612768E-030
  1.122000E+00  8.39231469E-030
  1.135000E+00  8.85363807E-030
  1.148000E+00  9.32802422E-030
  1.161000E+00  9.81759278E-030
  1.175000E+00  1.03598441E-029
  1.189000E+00  1.09188174E-029
  1.202000E+00  1.14491585E-029
  1.216000E+00  1.20357761E-029
  1.230000E+00  1.26348304E-029
  1.245000E+00  1.32909771E-029
  1.259000E+00  1.39139304E-029
  1.273000E+00  1.45458553E-029
  1.288000E+00  1.52361334E-029
  1.303000E+00  1.59346343E-029
  1.318000E+00  1.66448415E-029
  1.334000E+00  1.74155201E-029
  1.349000E+00  1.81432737E-029
  1.365000E+00  1.89322089E-029
  1.380000E+00  1.96785321E-029
  1.396000E+00  2.04849971E-029
  1.413000E+00  2.13523443E-029
  1.429000E+00  2.21763002E-029
  1.445000E+00  2.30055539E-029
  1.462000E+00  2.38947996E-029
  1.479000E+00  2.47920116E-029
  1.496000E+00  2.56982025E-029
  1.514000E+00  2.66649746E-029
  1.531000E+00  2.75898539E-029
  1.549000E+00  2.85730404E-029
  1.567000E+00  2.95601602E-029
  1.585000E+00  3.05576528E-029
  1.603000E+00  3.15678268E-029
  1.622000E+00  3.26383921E-029
  1.641000E+00  3.37176713E-029
  1.660000E+00  3.48090467E-029
  1.679000E+00  3.59097323E-029
  1.698000E+00  3.70199205E-029
  1.718000E+00  3.82003202E-029
  1.738000E+00  3.93951725E-029
  1.758000E+00  4.05991138E-029
  1.778000E+00  4.18220150E-029
  1.799000E+00  4.31177812E-029
  1.820000E+00  4.44304705E-029
  1.841000E+00  4.57601796E-029
  1.862000E+00  4.71060173E-029
  1.884000E+00  4.85367399E-029
  1.906000E+00  4.99821863E-029
  1.928000E+00  5.14533188E-029
  1.950000E+00  5.29433399E-029
  1.972000E+00  5.44499527E-029
  1.995000E+00  5.60456554E-029
  2.018000E+00  5.76605067E-029
  2.042000E+00  5.93693801E-029
  2.065000E+00  6.10230116E-029
  2.089000E+00  6.27623644E-029
  2.114000E+00  6.45889642E-029
  2.138000E+00  6.63471696E-029
  2.163000E+00  6.81935671E-029
  2.188000E+00  7.00280850E-029
  2.213000E+00  7.18804965E-029
  2.239000E+00  7.37916806E-029
  2.265000E+00  7.57082860E-029
  2.291000E+00  7.76267257E-029
  2.317000E+00  7.95411527E-029
  2.344000E+00  8.15140900E-029
  2.371000E+00  8.35559869E-029
  2.399000E+00  8.56545515E-029
  2.427000E+00  8.77409673E-029
  2.455000E+00  8.98060971E-029
  2.483000E+00  9.18557145E-029
  2.512000E+00  9.40467816E-029
  2.541000E+00  9.62102181E-029
  2.570000E+00  9.83513696E-029
  2.600000E+00  1.00639711E-028
  2.630000E+00  1.02897342E-028
  2.661000E+00  1.05301240E-028
  2.691000E+00  1.07509530E-028
  2.723000E+00  1.10025952E-028
  2.754000E+00  1.12345147E-028
  2.786000E+00  1.14799622E-028
  2.818000E+00  1.17318997E-028
  2.851000E+00  1.19871783E-028
  2.884000E+00  1.22496410E-028
  2.917000E+00  1.25077422E-028
  2.951000E+00  1.27788462E-028
  2.985000E+00  1.30462476E-028
  3.020000E+00  1.33252956E-028
  3.055000E+00  1.35906285E-028
  3.090000E+00  1.38410924E-028
  3.126000E+00  1.40944965E-028
  3.162000E+00  1.43240338E-028
  3.199000E+00  1.45562375E-028
  3.236000E+00  1.47764529E-028
  3.273000E+00  1.49867149E-028
