# Zubko/ZDA BARE-GR-S model SED (this work), Mathis ISRF U =  1.00
# solver = draine
# columns: lambda[um]  lamI_total/NH  lamI_PAH/NH  lamI_GRA/NH  lamI_SIL/NH
#          [erg s^-1 cm^-2 sr^-1 H^-1]
  2.665840E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  2.701880E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  2.738420E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  2.775450E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  2.812980E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  2.851020E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  2.889570E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  2.928640E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  2.968250E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.008380E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.049070E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.090300E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.132080E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.174440E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.217360E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.260870E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.304960E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.349650E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.394950E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.440860E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.487390E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.534540E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.582340E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.630780E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.679880E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.729640E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.780070E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.831190E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.882990E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.935500E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  3.988720E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.042660E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.097320E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.152730E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.208880E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.265800E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.323480E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.381940E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.441200E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.501250E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.562120E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.623810E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.686340E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.749710E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.813930E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.879030E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  4.945000E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.011870E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.079640E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.148330E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.217950E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.288510E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.360020E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.432500E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.505960E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.580420E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.655880E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.732360E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.809870E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.888440E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  5.968060E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  6.048760E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
  6.130560E-03   4.94065646-324   0.00000000E+00   0.00000000E+00   4.94065646-324
  6.213460E-03   5.84874912-320   0.00000000E+00   0.00000000E+00   5.84874912-320
  6.297480E-03   4.91414682-316   0.00000000E+00   0.00000000E+00   4.91414682-316
  6.382640E-03   3.65721529-312   0.00000000E+00   0.00000000E+00   3.65721529-312
  6.468940E-03   2.41192727-308   1.05137169-320   0.00000000E+00   2.41192727-308
  6.556420E-03   1.41564259-304   9.21386778-317   0.00000000E+00   1.41564259-304
  6.645080E-03   7.39891242-301   7.16287745-313   3.65608578-322   7.39891242-301
  6.734930E-03   3.44725950-297   4.92817095-309   3.86842531-318   3.44725950-297
  6.826010E-03   1.43845813-293   3.01287892-305   3.62179267-314   1.43845813-293
  6.918310E-03   5.36563811-290   1.63744973-301   2.99715217-310   5.36563811-290
  7.011860E-03   1.80240143-286   7.94384495-298   2.20158383-306   1.80240143-286
  7.106680E-03   5.42863757-283   3.43950008-294   1.43537471-302   5.42863757-283
  7.202780E-03   1.44828098-279   1.33246024-290   8.32739110-299   1.44828098-279
  7.300180E-03   3.46642676-276   4.61709511-287   4.29796276-295   3.46642676-276
  7.398890E-03   7.51893658-273   1.43754002-283   1.98254747-291   7.51893658-273
  7.498940E-03   1.49168959-269   4.01499497-280   8.16053682-288   1.49168959-269
  7.600350E-03   2.66547529-266   1.00760243-276   3.00263770-284   2.66547529-266
  7.703120E-03   4.21334367-263   2.27241981-273   9.87707766-281   4.21334367-263
  7.807280E-03   6.13645550-260   4.63256637-270   2.92198070-277   6.13645550-260
  7.912860E-03   8.42529168-257   8.54670098-267   7.78393090-274   8.42529168-257
  8.019860E-03   9.77942854-254   1.42316749-263   1.86218068-270   9.77942853-254
  8.128310E-03   1.01884659-250   2.14366804-260   4.00999092-267   1.01884659-250
  8.238220E-03   1.00599848-247   2.92320184-257   7.77895235-264   1.00599848-247
  8.349620E-03   9.10694676-245   3.63379112-254   1.36892952-260   9.10694676-245
  8.462530E-03   7.52977246-242   4.10855851-251   2.18051304-257   7.52977245-242
  8.576960E-03   5.69536199-239   4.22167294-248   3.14108765-254   5.69536199-239
  8.692940E-03   3.95977852-236   3.95020438-245   4.10041796-251   3.95977851-236
  8.810490E-03   2.52745365-233   3.37035723-242   4.85704809-248   2.52745365-233
  8.929630E-03   1.48420507-230   2.63658349-239   5.24904358-245   1.48420507-230
  9.050380E-03   8.03048591-228   1.88989656-236   5.17181135-242   8.03048589-228
  9.172760E-03   4.00912235-225   1.23965088-233   4.63929413-239   4.00912234-225
  9.296800E-03   1.87651808-222   7.45479662-231   3.79554060-236   1.87651807-222
  9.422510E-03   8.13677134-220   4.11353580-228   2.83396648-233   8.13677130-220
  9.549930E-03   3.27726959-217   2.08914883-225   1.93677887-230   3.27726957-217
  9.679060E-03   1.24494537-214   9.82507167-223   1.21854418-227   1.24494536-214
  9.809950E-03   4.50187900-212   4.26104963-220   7.02723149-225   4.50187896-212
  9.942600E-03   1.50132381-209   1.70500066-217   3.71497548-222   1.50132379-209
  1.007700E-02   4.38677674-207   6.29565662-215   1.79988963-219   4.38677668-207
  1.021330E-02   1.20069534-204   2.16039863-212   8.04724006-217   1.20069532-204
  1.035140E-02   3.03255260-202   6.87159588-210   3.30907106-214   3.03255253-202
  1.049140E-02   7.37787279-200   2.04646431-207   1.26375524-211   7.37787259-200
  1.063330E-02   1.76340149-197   5.67035001-205   4.45155740-209   1.76340143-197
  1.077710E-02   4.03724886-195   1.46276622-202   1.44649317-206   4.03724871-195
  1.092280E-02   8.49186808-193   3.51570515-200   4.33678141-204   8.49186773-193
  1.107050E-02   1.53514320-190   7.90681311-198   1.20450728-201   1.53514312-190
  1.122020E-02   2.66503260-188   1.66466730-195   3.09926825-199   2.66503244-188
  1.137190E-02   4.53448275-186   3.30019380-193   7.42928128-197   4.53448242-186
  1.152570E-02   7.79116593-184   6.16390870-191   1.65988905-194   7.79116531-184
  1.168150E-02   1.41952938-181   1.07801258-188   3.43517764-192   1.41952928-181
  1.183950E-02   1.66642218-179   1.77700621-186   6.63064915-190   1.66642201-179
  1.199960E-02   1.59821998-177   2.75137390-184   1.18979194-187   1.59821970-177
  1.216190E-02   1.82108480-175   4.01268434-182   1.99130443-185   1.82108440-175
  1.232630E-02   2.05917630-173   5.49373928-180   3.09930264-183   2.05917575-173
  1.249300E-02   2.19060935-171   7.12557307-178   4.53046471-181   2.19060864-171
  1.266190E-02   2.22797362-169   8.71477011-176   6.19416154-179   2.22797275-169
  1.283320E-02   2.12157021-167   1.00715631-173   7.94409931-177   2.12156920-167
  1.300670E-02   1.90393746-165   1.09321405-171   9.50440463-175   1.90393637-165
  1.318260E-02   1.67413797-163   1.12383548-169   1.07046844-172   1.67413684-163
  1.336080E-02   1.30767371-161   1.08799078-167   1.12919539-170   1.30767263-161
  1.354150E-02   9.51174600-160   9.95306918-166   1.12016513-168   9.51173604-160
  1.372460E-02   6.74131494-158   8.57862161-164   1.04240408-166   6.74130635-158
  1.391020E-02   4.55341674-156   7.00481398-162   9.15466208-165   4.55340973-156
  1.409830E-02   2.90663307-154   5.40387241-160   7.56993010-163   2.90662766-154
  1.428890E-02   1.75712158-152   3.93232254-158   5.88641947-161   1.75711764-152
  1.448220E-02   1.00803426-150   2.71046952-156   4.32419445-159   1.00803154-150
  1.467800E-02   5.45708772-149   1.76600346-154   2.99534735-157   5.45707003-149
  1.487650E-02   2.79971495-147   1.09225766-152   1.96537476-155   2.79970401-147
  1.507760E-02   1.36183274-145   6.38021043-151   1.21553627-153   1.36182635-145
  1.528150E-02   6.29738677-144   3.53371530-149   7.11587149-152   6.29735136-144
  1.548820E-02   2.76708438-142   1.85543552-147   3.94296761-150   2.76706579-142
  1.569760E-02   1.15284502-140   9.26659602-146   2.07511471-148   1.15283573-140
  1.590990E-02   4.57046136-139   4.39481336-144   1.03571834-146   4.57041731-139
  1.612500E-02   1.72198273-137   1.97519808-142   4.89280157-145   1.72196293-137
  1.634310E-02   6.18537365-136   8.44219120-141   2.19568539-143   6.18528900-136
  1.656410E-02   2.12161380-134   3.42848745-139   9.35251513-142   2.12157942-134
  1.678800E-02   7.02304626-133   1.32828259-137   3.79661892-140   7.02291305-133
  1.701510E-02   2.17690427-131   4.90780866-136   1.46856672-138   2.17685505-131
  1.724510E-02   6.39896549-130   1.72133801-134   5.38745138-137   6.39879282-130
  1.747830E-02   1.81683907-128   5.75798087-133   1.88344203-135   1.81678130-128
  1.771470E-02   4.95131846-127   1.83704860-131   6.27530171-134   4.95113412-127
  1.795420E-02   1.25572207-125   5.61597004-130   2.00189780-132   1.25566571-125
  1.819700E-02   3.07446912-124   1.63919092-128   6.09321957-131   3.07430460-124
  1.844310E-02   7.35588941-123   4.56826334-127   1.76959584-129   7.35543081-123
  1.869250E-02   1.69379718-121   1.21570497-125   4.90421899-128   1.69367512-121
  1.894520E-02   3.75016856-120   3.08969052-124   1.29716473-126   3.74985829-120
  1.920140E-02   7.97687312-119   7.54391479-123   3.29423370-125   7.97611543-119
  1.946110E-02   1.62461163-117   1.76914416-121   8.03048426-124   1.62443391-117
  1.972420E-02   3.17587850-116   3.96649134-120   1.87045434-122   3.17547998-116
  1.999090E-02   5.83396768-115   8.52312771-119   4.17310359-121   5.83311119-115
  2.026130E-02   1.00947892-113   1.75730076-117   8.92877946-120   1.00930230-113
  2.053530E-02   1.69134945-112   3.47290678-116   1.83015451-118   1.69100033-112
  2.081290E-02   2.75626433-111   6.59771871-115   3.60414674-117   2.75560096-111
  2.109440E-02   4.37669178-110   1.20801626-113   6.83722025-116   4.37547693-110
  2.137960E-02   6.71134151-109   2.12227859-112   1.24389000-114   6.70920679-109
  2.166870E-02   9.93430815-108   3.58907077-111   2.17731484-113   9.93069730-108
  2.196170E-02   1.47017612-106   5.84701641-110   3.66961997-112   1.46958775-106
  2.225870E-02   2.19838227-105   9.17701299-109   5.95565588-111   2.19745861-105
  2.255970E-02   3.10025102-104   1.38832342-107   9.31225950-110   3.09885339-104
  2.286480E-02   3.86759019-103   2.02306845-106   1.40188149-108   3.86555310-103
  2.317390E-02   3.98778757-102   2.84297719-105   2.03426095-107   3.98492425-102
  2.348730E-02   4.31203971-101   3.85822317-104   2.84946581-106   4.30815299-101
  2.380490E-02   4.75520484-100   5.05822831-103   3.85410413-105   4.75010807-100
  2.412680E-02   5.21783688E-99   6.40674854-102   5.03410548-104   5.21137979E-99
  2.445310E-02   5.59775012E-98   7.83565604-101   6.34650447-103   5.58985100E-98
  2.478370E-02   5.85809633E-97   9.24743806-100   7.71731886-102   5.84877172E-97
  2.511890E-02   5.92374598E-96   1.05921462E-98   9.10411640-101   5.91306280E-96
  2.545850E-02   5.81024798E-95   1.17172774E-97   1.03682340E-99   5.79842702E-95
  2.580280E-02   5.54129183E-94   1.25441232E-96   1.14227121E-98   5.52863348E-94
  2.615170E-02   5.13375265E-93   1.30346086E-95   1.22095764E-97   5.12059594E-93
  2.650530E-02   4.61067317E-92   1.31104973E-94   1.26276287E-96   4.59743640E-92
  2.686380E-02   4.01667422E-91   1.27778328E-93   1.26500662E-95   4.00376988E-91
  2.722700E-02   3.38535505E-90   1.20832649E-92   1.22907668E-94   3.37314888E-90
  2.759520E-02   2.76796711E-89   1.10874229E-91   1.15829745E-93   2.75676386E-89
  2.796830E-02   2.20343485E-88   9.85855585E-91   1.05737713E-92   2.19347056E-88
  2.834650E-02   1.71451246E-87   8.52018378E-90   9.37844660E-92   1.70589849E-87
  2.872980E-02   1.29683890E-86   7.15949839E-89   8.08477169E-91   1.28959855E-86
  2.911830E-02   9.54076867E-86   5.83969596E-88   6.76268386E-90   9.48169544E-86
  2.951210E-02   6.83067608E-85   4.62631579E-87   5.49225497E-89   6.78386370E-85
  2.991120E-02   4.76336351E-84   3.57180467E-86   4.34542438E-88   4.72721092E-84
  3.031560E-02   3.23280446E-83   2.67850406E-85   3.33816783E-87   3.20568560E-83
  3.072560E-02   2.13832549E-82   1.95389450E-84   2.49366419E-86   2.11853718E-82
  3.114110E-02   1.37820155E-81   1.38715298E-83   1.81229479E-85   1.36414879E-81
  3.156220E-02   8.66156367E-81   9.59626085E-83   1.28298885E-84   8.56431807E-81
  3.198900E-02   5.30793621E-80   6.46432199E-82   8.84119302E-84   5.24240887E-80
  3.242150E-02   3.17191200E-79   4.24077787E-81   5.93131237E-83   3.12891109E-79
  3.285990E-02   1.85051063E-78   2.71232152E-80   3.87809295E-82   1.82299961E-78
  3.330430E-02   1.05436347E-77   1.69182054E-79   2.47206059E-81   1.03719806E-77
  3.375460E-02   5.86297294E-77   1.02472405E-78   1.52965317E-80   5.75897088E-77
  3.421110E-02   3.18549146E-76   6.03863647E-78   9.20587997E-80   3.12418450E-76
  3.467370E-02   1.68934421E-75   3.31349447E-77   5.15714915E-79   1.65569355E-75
  3.514260E-02   8.74981051E-75   1.69041573E-76   2.68518399E-78   8.57808375E-75
  3.561780E-02   4.43268419E-74   8.72836866E-76   1.41458893E-77   4.34398592E-74
  3.609940E-02   2.19837676E-73   4.66414200E-75   7.70986083E-77   2.15096436E-73
  3.658760E-02   1.06700605E-72   2.43837902E-74   4.10977031E-76   1.04221128E-72
  3.708230E-02   5.06790632E-72   1.24967930E-73   2.14693160E-75   4.94079146E-72
  3.758370E-02   2.35631969E-71   6.26112110E-73   1.09607350E-74   2.29261240E-71
  3.809200E-02   1.07318632E-70   3.07357813E-72   5.48109173E-74   1.04190243E-70
  3.860710E-02   4.78642892E-70   1.47538206E-71   2.67933931E-73   4.63621137E-70
  3.912910E-02   2.09343817E-69   6.96458950E-71   1.28761320E-72   2.02250466E-69
  3.965820E-02   8.97771463E-69   3.22305619E-70   6.06447500E-72   8.64934453E-69
  4.019450E-02   3.77482351E-68   1.46081963E-69   2.79657833E-71   3.62594497E-68
  4.073800E-02   1.55623400E-67   6.48746294E-69   1.26322132E-70   1.49009615E-67
  4.128890E-02   6.29385257E-67   2.82141467E-68   5.58620613E-70   6.00612490E-67
  4.184720E-02   2.52722526E-66   1.20650229E-67   2.42825596E-69   2.40414678E-66
  4.241310E-02   9.96361526E-66   5.05494589E-67   1.03388430E-68   9.44778183E-66
  4.298660E-02   3.85064651E-65   2.09852600E-66   4.36044916E-68   3.63643346E-65
  4.356790E-02   1.45930796E-64   8.67029844E-66   1.82972823E-67   1.37077525E-64
  4.415700E-02   5.42987677E-64   3.50434186E-65   7.50876334E-67   5.07193382E-64
  4.475420E-02   1.97989012E-63   1.38029627E-64   3.00206604E-66   1.83885843E-63
  4.535930E-02   7.08601696E-63   5.31882705E-64   1.17388000E-65   6.54239546E-63
  4.597270E-02   2.49293711E-62   2.01244682E-63   4.50577847E-65   2.28718665E-62
  4.659440E-02   8.61569134E-62   7.56861609E-63   1.71860723E-64   7.84164366E-62
  4.722440E-02   2.92798026E-61   2.78963524E-62   6.42242489E-64   2.64259431E-61
  4.786300E-02   9.78622137E-61   1.00839354E-61   2.35316429E-63   8.75429619E-61
  4.851020E-02   3.21478379E-60   3.57529005E-61   8.45439835E-63   2.84880038E-60
  4.916620E-02   1.03961261E-59   1.24468984E-60   2.98168508E-62   9.12161942E-60
  4.983100E-02   3.30947832E-59   4.26228345E-60   1.03407418E-61   2.87290924E-59
  5.050490E-02   1.03768368E-58   1.43841937E-59   3.53333819E-61   8.90308401E-59
  5.118780E-02   3.20479992E-58   4.77032797E-59   1.18609259E-60   2.71590620E-58
  5.188000E-02   9.75754086E-58   1.55670346E-58   3.91678004E-60   8.16166960E-58
  5.258150E-02   2.93007863E-57   5.00331760E-58   1.27355048E-59   2.41701137E-57
  5.329260E-02   8.67633779E-57   1.58267267E-57   4.07443688E-59   7.05292074E-57
  5.401320E-02   2.53535020E-56   4.92722899E-57   1.28256726E-58   2.02980163E-56
  5.474360E-02   7.34332121E-56   1.51069070E-56   3.97500820E-58   5.79288043E-56
  5.548390E-02   2.09806244E-55   4.56324864E-56   1.21340582E-57   1.62960352E-55
  5.623410E-02   5.91352975E-55   1.35818307E-55   3.64874734E-57   4.51885920E-55
  5.699460E-02   1.65778129E-54   3.95998871E-55   1.07453122E-56   1.25103711E-54
  5.776530E-02   4.59100376E-54   1.13767877E-54   3.11723463E-56   3.42215265E-54
  5.854640E-02   1.28036032E-53   3.48389322E-54   8.92241196E-56   9.23048583E-54
  5.933810E-02   3.52403338E-53   1.03587918E-53   2.52107262E-55   2.46294347E-53
  6.014050E-02   9.59268890E-53   3.01053551E-53   7.02955643E-55   6.51185782E-53
  6.095370E-02   2.57358592E-52   8.56625218E-53   1.93287030E-54   1.69763199E-52
  6.177790E-02   6.80737493E-52   2.38983079E-52   5.24178252E-54   4.36512631E-52
  6.261330E-02   1.77197878E-51   6.54466141E-52   1.41526849E-53   1.10335995E-51
  6.346000E-02   4.54593601E-51   1.76081588E-51   3.77977303E-53   2.74732241E-51
  6.431810E-02   1.15044965E-50   4.65757311E-51   9.95323090E-53   6.74739104E-51
  6.518790E-02   2.87311147E-50   1.21223491E-50   2.58493115E-52   1.63502725E-50
  6.606930E-02   7.05092468E-50   3.10548719E-50   6.73779246E-52   3.87805957E-50
  6.696280E-02   1.70550432E-49   7.81104918E-50   1.73069880E-51   9.07092410E-50
