# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  6.607000E-01  5.09793702E-032
  6.683000E-01  5.72325163E-032
  6.761000E-01  6.42545299E-032
  6.839000E-01  7.19362278E-032
  6.918000E-01  8.04191834E-032
  6.998000E-01  8.97843597E-032
  7.079000E-01  1.00093157E-031
  7.161000E-01  1.11429708E-031
  7.244000E-01  1.23907227E-031
  7.328000E-01  1.37554949E-031
  7.413000E-01  1.52491950E-031
  7.499000E-01  1.68814244E-031
  7.586000E-01  1.86636172E-031
  7.674000E-01  2.06036536E-031
  7.763000E-01  2.27154990E-031
  7.852000E-01  2.49849726E-031
  7.943000E-01  2.74703657E-031
  8.035000E-01  3.01644837E-031
  8.128000E-01  3.30742706E-031
  8.222000E-01  3.62127955E-031
  8.318000E-01  3.96324043E-031
  8.414000E-01  4.32787447E-031
  8.511000E-01  4.71941994E-031
  8.610000E-01  5.14438805E-031
  8.710000E-01  5.59967233E-031
  8.810000E-01  6.08353581E-031
  8.913000E-01  6.61016697E-031
  9.016000E-01  7.16827547E-031
  9.120000E-01  7.76472478E-031
  9.226000E-01  8.40476332E-031
  9.333000E-01  9.08789259E-031
  9.441000E-01  9.81147652E-031
  9.550000E-01  1.05816314E-030
  9.661000E-01  1.14035068E-030
  9.772000E-01  1.22613402E-030
  9.886000E-01  1.31642336E-030
  1.000000E+00  1.41256211E-030
  1.012000E+00  1.52665221E-030
  1.023000E+00  1.63678374E-030
  1.035000E+00  1.76287286E-030
  1.047000E+00  1.89582706E-030
  1.059000E+00  2.03539448E-030
  1.071000E+00  2.18156882E-030
  1.084000E+00  2.34839281E-030
  1.097000E+00  2.52325367E-030
  1.109000E+00  2.69223060E-030
  1.122000E+00  2.88383289E-030
  1.135000E+00  3.08459824E-030
  1.148000E+00  3.29394859E-030
  1.161000E+00  3.51276374E-030
  1.175000E+00  3.75845589E-030
  1.189000E+00  4.01513158E-030
  1.202000E+00  4.26208105E-030
  1.216000E+00  4.53864129E-030
  1.230000E+00  4.82496991E-030
  1.245000E+00  5.14288772E-030
  1.259000E+00  5.44900938E-030
  1.273000E+00  5.76377936E-030
  1.288000E+00  6.11197787E-030
  1.303000E+00  6.46937570E-030
  1.318000E+00  6.83741322E-030
  1.334000E+00  7.24187173E-030
  1.349000E+00  7.62928640E-030
  1.365000E+00  8.05427781E-030
  1.380000E+00  8.46154937E-030
  1.396000E+00  8.90679130E-030
  1.413000E+00  9.39156557E-030
  1.429000E+00  9.85785370E-030
  1.445000E+00  1.03328990E-029
  1.462000E+00  1.08482413E-029
  1.479000E+00  1.13742787E-029
  1.496000E+00  1.19114463E-029
  1.514000E+00  1.24911436E-029
  1.531000E+00  1.30512437E-029
  1.549000E+00  1.36535424E-029
  1.567000E+00  1.42652082E-029
  1.585000E+00  1.48892692E-029
  1.603000E+00  1.55268413E-029
  1.622000E+00  1.62097941E-029
  1.641000E+00  1.69050238E-029
  1.660000E+00  1.76141796E-029
  1.679000E+00  1.83358252E-029
  1.698000E+00  1.90700073E-029
  1.718000E+00  1.98571077E-029
  1.738000E+00  2.06600605E-029
  1.758000E+00  2.14760261E-029
  1.778000E+00  2.23101954E-029
  1.799000E+00  2.32010540E-029
  1.820000E+00  2.41098700E-029
  1.841000E+00  2.50367044E-029
  1.862000E+00  2.59810757E-029
  1.884000E+00  2.69911676E-029
  1.906000E+00  2.80188599E-029
  1.928000E+00  2.90702996E-029
  1.950000E+00  3.01417149E-029
  1.972000E+00  3.12317956E-029
  1.995000E+00  3.23930135E-029
  2.018000E+00  3.35751964E-029
  2.042000E+00  3.48331060E-029
  2.065000E+00  3.60578908E-029
  2.089000E+00  3.73543053E-029
  2.114000E+00  3.87244438E-029
  2.138000E+00  4.00528460E-029
  2.163000E+00  4.14561011E-029
  2.188000E+00  4.28625572E-029
  2.213000E+00  4.42901219E-029
  2.239000E+00  4.57758362E-029
  2.265000E+00  4.72752689E-029
  2.291000E+00  4.87859377E-029
  2.317000E+00  5.03038833E-029
  2.344000E+00  5.18806471E-029
  2.371000E+00  5.35114129E-029
  2.399000E+00  5.52010162E-029
  2.427000E+00  5.68931242E-029
  2.455000E+00  5.85813298E-029
  2.483000E+00  6.02688855E-029
  2.512000E+00  6.20713832E-029
  2.541000E+00  6.38655646E-029
  2.570000E+00  6.56543909E-029
  2.600000E+00  6.75636976E-029
  2.630000E+00  6.94622375E-029
  2.661000E+00  7.14821842E-029
  2.691000E+00  7.33662108E-029
  2.723000E+00  7.54956449E-029
  2.754000E+00  7.74868341E-029
  2.786000E+00  7.95934107E-029
  2.818000E+00  8.17547316E-029
  2.851000E+00  8.39619854E-029
  2.884000E+00  8.62294669E-029
  2.917000E+00  8.84759475E-029
  2.951000E+00  9.08370128E-029
  2.985000E+00  9.31815084E-029
  3.020000E+00  9.56318352E-029
  3.055000E+00  9.79930924E-029
  3.090000E+00  1.00255263E-028
  3.126000E+00  1.02559095E-028
  3.162000E+00  1.04695775E-028
  3.199000E+00  1.06870347E-028
  3.236000E+00  1.08961946E-028
  3.273000E+00  1.10984338E-028
  3.311000E+00  1.13278917E-028
  3.350000E+00  1.18170526E-028
  3.388000E+00  1.26234484E-028
  3.428000E+00  1.28072296E-028
  3.467000E+00  1.29586523E-028
  3.507000E+00  1.28295904E-028
  3.548000E+00  1.27895653E-028
  3.589000E+00  1.26244610E-028
  3.631000E+00  1.26473543E-028
  3.673000E+00  1.27922481E-028
  3.715000E+00  1.29442189E-028
  3.758000E+00  1.30933060E-028
  3.802000E+00  1.32502107E-028
  3.846000E+00  1.34101038E-028
  3.891000E+00  1.35634683E-028
  3.935000E+00  1.37168094E-028
  3.981000E+00  1.38815575E-028
  4.027000E+00  1.40426871E-028
  4.074000E+00  1.42045720E-028
  4.121000E+00  1.43705384E-028
  4.169000E+00  1.45361568E-028
  4.217000E+00  1.47059731E-028
  4.266000E+00  1.48835188E-028
  4.315000E+00  1.50571052E-028
  4.365000E+00  1.52394929E-028
  4.416000E+00  1.54203919E-028
  4.467000E+00  1.56062617E-028
  4.519000E+00  1.57987397E-028
  4.571000E+00  1.59880365E-028
  4.624000E+00  1.61849539E-028
  4.677000E+00  1.63762982E-028
  4.732000E+00  1.65787266E-028
  4.786000E+00  1.67731214E-028
  4.842000E+00  1.69702693E-028
  4.898000E+00  1.71705839E-028
  4.955000E+00  1.73687537E-028
  5.012000E+00  1.75623974E-028
  5.070000E+00  1.77545971E-028
  5.129000E+00  1.79465842E-028
  5.188000E+00  1.81329026E-028
  5.248000E+00  1.83174999E-028
  5.309000E+00  1.85018126E-028
  5.370000E+00  1.86800453E-028
  5.432000E+00  1.88580751E-028
  5.495000E+00  1.90426223E-028
  5.559000E+00  1.92184602E-028
  5.623000E+00  1.93882651E-028
  5.688000E+00  1.95590705E-028
  5.754000E+00  1.97266997E-028
  5.821000E+00  1.98855407E-028
  5.888000E+00  2.00497052E-028
  5.957000E+00  2.02141446E-028
  6.026000E+00  2.03759081E-028
  6.095000E+00  2.05254040E-028
  6.166000E+00  2.06862602E-028
  6.237000E+00  2.08349433E-028
  6.310000E+00  2.09851425E-028
  6.383000E+00  2.11346389E-028
  6.457000E+00  2.12837985E-028
  6.531000E+00  2.14226048E-028
  6.607000E+00  2.15663327E-028
  6.683000E+00  2.17031292E-028
  6.761000E+00  2.18690079E-028
  6.839000E+00  2.24555406E-028
  6.918000E+00  2.22042761E-028
  6.998000E+00  2.22470865E-028
  7.080000E+00  2.23728264E-028
  7.161000E+00  2.25033859E-028
  7.244000E+00  2.26312865E-028
  7.328000E+00  2.27484136E-028
  7.413000E+00  2.28728002E-028
  7.499000E+00  2.29980647E-028
  7.586000E+00  2.31096457E-028
  7.674000E+00  2.32291492E-028
  7.762000E+00  2.32760163E-028
  7.852000E+00  2.34255364E-028
  7.943000E+00  2.37931771E-028
  8.035000E+00  2.44194203E-028
  8.128000E+00  2.53026801E-028
  8.222000E+00  2.65118354E-028
  8.318000E+00  2.83977105E-028
  8.414000E+00  3.01634484E-028
  8.511000E+00  3.18469903E-028
  8.610000E+00  3.28751611E-028
  8.710000E+00  3.46967147E-028
  8.811000E+00  3.81603139E-028
  8.913000E+00  4.17090375E-028
  9.016000E+00  4.50266565E-028
  9.120000E+00  4.86256937E-028
  9.226000E+00  5.24093648E-028
  9.333000E+00  5.59050581E-028
  9.441000E+00  5.87444183E-028
  9.550000E+00  6.08611502E-028
  9.660000E+00  6.22595548E-028
  9.772000E+00  6.29681390E-028
  9.885000E+00  6.29699269E-028
  1.000000E+01  6.22905641E-028
  1.012000E+01  6.09379960E-028
  1.023000E+01  5.93565370E-028
  1.035000E+01  5.75541060E-028
  1.047000E+01  5.58361884E-028
  1.059000E+01  5.41969679E-028
  1.072000E+01  5.24916243E-028
  1.084000E+01  5.09507057E-028
  1.097000E+01  4.92518007E-028
  1.109000E+01  4.76157518E-028
  1.122000E+01  4.56967675E-028
  1.135000E+01  4.36143178E-028
  1.148000E+01  4.17947100E-028
  1.161000E+01  4.02000794E-028
  1.175000E+01  3.86224066E-028
  1.189000E+01  3.70663278E-028
  1.202000E+01  3.55788614E-028
  1.216000E+01  3.40143474E-028
  1.230000E+01  3.26262484E-028
  1.244000E+01  3.15487459E-028
  1.259000E+01  3.08891342E-028
  1.273000E+01  3.07228101E-028
  1.288000E+01  3.08033235E-028
  1.303000E+01  3.07994521E-028
  1.318000E+01  3.08658281E-028
  1.334000E+01  3.09472722E-028
  1.349000E+01  3.10209109E-028
  1.365000E+01  3.11375322E-028
  1.380000E+01  3.12892305E-028
  1.396000E+01  3.15125970E-028
  1.412000E+01  3.18063061E-028
  1.429000E+01  3.21997144E-028
  1.445000E+01  3.26620794E-028
  1.462000E+01  3.32622030E-028
  1.479000E+01  3.39901914E-028
  1.496000E+01  3.48483066E-028
  1.514000E+01  3.58790315E-028
