# DH21 PAH SED for Mathis ISRF, U = 1.585
# DL07 PAH cross sections, neutral + cation mixed by f_ion(a)
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  3.090000E+00  6.42236433E-027
  3.126000E+00  6.87470888E-027
  3.162000E+00  7.68578426E-027
  3.199000E+00  9.50635794E-027
  3.236000E+00  1.49671416E-026
  3.273000E+00  4.39193766E-026
  3.311000E+00  9.19030182E-026
  3.350000E+00  2.18576672E-026
  3.388000E+00  1.18925562E-026
  3.428000E+00  9.03234236E-027
  3.467000E+00  7.93831513E-027
  3.507000E+00  7.39686240E-027
  3.548000E+00  7.10032624E-027
  3.589000E+00  6.93186644E-027
  3.631000E+00  6.83125159E-027
  3.673000E+00  6.77302525E-027
  3.715000E+00  6.74177968E-027
  3.758000E+00  6.72734656E-027
  3.802000E+00  6.72625329E-027
  3.846000E+00  6.73371275E-027
  3.891000E+00  6.74780113E-027
  3.935000E+00  6.76833958E-027
  3.981000E+00  6.79291883E-027
  4.027000E+00  6.82191959E-027
  4.074000E+00  6.85466045E-027
  4.121000E+00  6.89168305E-027
  4.169000E+00  6.93115536E-027
  4.217000E+00  6.97576448E-027
  4.266000E+00  7.02332794E-027
  4.315000E+00  7.07609029E-027
  4.365000E+00  7.13447760E-027
  4.416000E+00  7.19757492E-027
  4.467000E+00  7.26823313E-027
  4.519000E+00  7.34700697E-027
  4.571000E+00  7.43425399E-027
  4.624000E+00  7.53310063E-027
  4.677000E+00  7.64485210E-027
  4.732000E+00  7.77838487E-027
  4.786000E+00  7.92993667E-027
  4.842000E+00  8.11894405E-027
  4.898000E+00  8.35095789E-027
  4.955000E+00  8.65685619E-027
  5.012000E+00  9.07813047E-027
  5.070000E+00  9.73114177E-027
  5.129000E+00  1.08830018E-026
  5.188000E+00  1.31289168E-026
  5.248000E+00  1.66094851E-026
  5.309000E+00  1.65013084E-026
  5.370000E+00  1.42753998E-026
  5.432000E+00  1.36572352E-026
  5.495000E+00  1.44378306E-026
  5.559000E+00  1.67779892E-026
  5.623000E+00  2.17217210E-026
  5.688000E+00  2.81744965E-026
  5.754000E+00  2.69108510E-026
  5.821000E+00  2.39907628E-026
  5.888000E+00  2.49337096E-026
  5.957000E+00  3.00101891E-026
  6.026000E+00  4.16680235E-026
  6.095000E+00  6.85849179E-026
  6.166000E+00  1.31627017E-025
  6.237000E+00  1.70060708E-025
  6.310000E+00  1.03042597E-025
  6.383000E+00  6.36918915E-026
  6.457000E+00  4.97018469E-026
  6.531000E+00  4.66907575E-026
  6.607000E+00  4.85358011E-026
  6.683000E+00  5.09733967E-026
  6.761000E+00  5.11297523E-026
  6.839000E+00  5.01481420E-026
  6.918000E+00  5.06247730E-026
  6.998000E+00  5.37706423E-026
  7.080000E+00  6.00081784E-026
  7.161000E+00  6.93125407E-026
  7.244000E+00  8.25677414E-026
  7.328000E+00  1.01286408E-025
  7.413000E+00  1.29693860E-025
  7.499000E+00  1.74038765E-025
  7.586000E+00  2.19283245E-025
  7.674000E+00  2.23553525E-025
  7.762000E+00  2.17935040E-025
  7.852000E+00  2.11445987E-025
  7.943000E+00  1.75606544E-025
  8.035000E+00  1.32106412E-025
  8.128000E+00  1.02766098E-025
  8.222000E+00  8.78001265E-026
  8.318000E+00  8.23205145E-026
  8.414000E+00  8.34893482E-026
  8.511000E+00  9.55585316E-026
  8.610000E+00  1.06576881E-025
  8.710000E+00  8.51797578E-026
  8.811000E+00  6.02675198E-026
  8.913000E+00  4.59590320E-026
  9.016000E+00  3.80115364E-026
  9.120000E+00  3.32429810E-026
  9.226000E+00  3.01458569E-026
  9.333000E+00  2.80610710E-026
  9.441000E+00  2.66245443E-026
  9.550000E+00  2.56404730E-026
  9.660000E+00  2.49911278E-026
  9.772000E+00  2.46163987E-026
  9.885000E+00  2.44842212E-026
  1.000000E+01  2.45850869E-026
  1.012000E+01  2.49491881E-026
  1.023000E+01  2.55461687E-026
  1.035000E+01  2.65649635E-026
  1.047000E+01  2.81448667E-026
  1.059000E+01  3.07433183E-026
  1.072000E+01  3.49346954E-026
  1.084000E+01  4.06791807E-026
  1.097000E+01  5.42966758E-026
  1.109000E+01  8.72957887E-026
  1.122000E+01  2.18126274E-025
  1.135000E+01  1.71049000E-025
  1.148000E+01  1.11847989E-025
  1.161000E+01  7.93730070E-026
  1.175000E+01  7.29189142E-026
  1.189000E+01  8.10623807E-026
  1.202000E+01  8.56995528E-026
  1.216000E+01  7.90599766E-026
  1.230000E+01  7.79202376E-026
  1.244000E+01  9.10917062E-026
  1.259000E+01  1.11971321E-025
  1.273000E+01  1.05254193E-025
  1.288000E+01  7.55736466E-026
  1.303000E+01  6.08235008E-026
  1.318000E+01  5.59755598E-026
  1.334000E+01  5.81200350E-026
  1.349000E+01  6.01277096E-026
  1.365000E+01  5.34658577E-026
  1.380000E+01  4.73176393E-026
  1.396000E+01  4.48409147E-026
  1.412000E+01  4.65044011E-026
  1.429000E+01  4.46959052E-026
  1.445000E+01  4.09214943E-026
  1.462000E+01  3.93873665E-026
  1.479000E+01  3.88497114E-026
  1.496000E+01  3.87170797E-026
  1.514000E+01  3.88142681E-026
  1.531000E+01  3.90817525E-026
  1.549000E+01  3.95679037E-026
  1.567000E+01  4.04082153E-026
  1.585000E+01  4.20252612E-026
  1.603000E+01  4.34336475E-026
  1.622000E+01  4.72579726E-026
  1.641000E+01  6.36778133E-026
  1.660000E+01  5.70437667E-026
  1.679000E+01  5.63146066E-026
  1.698000E+01  5.88093310E-026
  1.718000E+01  5.85154929E-026
  1.738000E+01  5.86869121E-026
  1.758000E+01  4.98446224E-026
  1.778000E+01  4.71334406E-026
  1.799000E+01  4.42176791E-026
  1.820000E+01  4.13359234E-026
  1.841000E+01  3.99480580E-026
  1.862000E+01  3.90492158E-026
  1.884000E+01  3.83278181E-026
  1.906000E+01  3.76657380E-026
  1.927000E+01  3.70451641E-026
  1.950000E+01  3.63949665E-026
  1.972000E+01  3.58233278E-026
  1.995000E+01  3.52911969E-026
  2.018000E+01  3.48247751E-026
  2.042000E+01  3.43904457E-026
  2.065000E+01  3.40199259E-026
  2.089000E+01  3.36706707E-026
  2.114000E+01  3.33383017E-026
  2.138000E+01  3.30502972E-026
  2.163000E+01  3.27721276E-026
  2.188000E+01  3.25153002E-026
  2.213000E+01  3.22837134E-026
  2.239000E+01  3.20614770E-026
  2.265000E+01  3.18540321E-026
  2.291000E+01  3.16670782E-026
  2.317000E+01  3.14954311E-026
  2.344000E+01  3.13327477E-026
  2.371000E+01  3.11839067E-026
  2.399000E+01  3.10481542E-026
  2.427000E+01  3.09198210E-026
  2.455000E+01  3.08117146E-026
  2.483000E+01  3.07176481E-026
  2.512000E+01  3.06274183E-026
  2.541000E+01  3.05495274E-026
  2.570000E+01  3.04845243E-026
  2.600000E+01  3.04281119E-026
  2.630000E+01  3.03840245E-026
  2.661000E+01  3.03458607E-026
  2.692000E+01  3.03167089E-026
  2.723000E+01  3.02991177E-026
  2.754000E+01  3.02893726E-026
  2.786000E+01  3.02865323E-026
  2.818000E+01  3.02907083E-026
  2.851000E+01  3.03051451E-026
  2.884000E+01  3.03224490E-026
  2.917000E+01  3.03508981E-026
  2.951000E+01  3.03832120E-026
  2.985000E+01  3.04184934E-026
  3.020000E+01  3.04648774E-026
  3.055000E+01  3.05124280E-026
  3.090000E+01  3.05670081E-026
  3.126000E+01  3.06272466E-026
  3.162000E+01  3.06894039E-026
  3.199000E+01  3.07564591E-026
  3.236000E+01  3.08233865E-026
  3.273000E+01  3.09034586E-026
  3.311000E+01  3.09792800E-026
  3.350000E+01  3.10594626E-026
  3.388000E+01  3.11409431E-026
  3.428000E+01  3.12302454E-026
  3.467000E+01  3.13177694E-026
  3.508000E+01  3.14089542E-026
  3.548000E+01  3.14969031E-026
  3.589000E+01  3.15936388E-026
  3.631000E+01  3.16878769E-026
  3.673000E+01  3.17810638E-026
  3.715000E+01  3.18727918E-026
  3.758000E+01  3.19736249E-026
  3.802000E+01  3.20727809E-026
  3.846000E+01  3.21685145E-026
  3.890000E+01  3.22656149E-026
  3.935000E+01  3.23627923E-026
  3.981000E+01  3.24593407E-026
  4.027000E+01  3.25561406E-026
  4.074000E+01  3.26512750E-026
  4.121000E+01  3.27471706E-026
  4.169000E+01  3.28422110E-026
  4.217000E+01  3.29327022E-026
  4.266000E+01  3.30267669E-026
  4.315000E+01  3.31112449E-026
  4.365000E+01  3.31968054E-026
  4.416000E+01  3.32860712E-026
  4.467000E+01  3.33702962E-026
  4.519000E+01  3.34464711E-026
  4.571000E+01  3.35301615E-026
  4.624000E+01  3.36006451E-026
  4.677000E+01  3.36774253E-026
  4.731000E+01  3.37458312E-026
  4.786000E+01  3.38134382E-026
  4.842000E+01  3.38740881E-026
  4.898000E+01  3.39367429E-026
  4.954000E+01  3.39901383E-026
  5.012000E+01  3.40437869E-026
  5.070000E+01  3.40907556E-026
  5.129000E+01  3.41382794E-026
  5.188000E+01  3.41773743E-026
  5.248000E+01  3.42116864E-026
  5.309000E+01  3.42362049E-026
  5.370000E+01  3.42667602E-026
  5.433000E+01  3.42816063E-026
  5.495000E+01  3.42993992E-026
  5.559000E+01  3.43109853E-026
  5.623000E+01  3.43112928E-026
  5.688000E+01  3.43140894E-026
  5.754000E+01  3.42986613E-026
  5.821000E+01  3.42853672E-026
  5.888000E+01  3.42654963E-026
  5.957000E+01  3.42382118E-026
  6.026000E+01  3.42034609E-026
  6.095000E+01  3.41626914E-026
  6.166000E+01  3.41158338E-026
  6.237000E+01  3.40616354E-026
  6.310000E+01  3.39974734E-026
  6.383000E+01  3.39211978E-026
  6.457000E+01  3.38430671E-026
  6.531000E+01  3.37618095E-026
  6.607000E+01  3.36719220E-026
  6.683000E+01  3.35727180E-026
  6.761000E+01  3.34604496E-026
  6.839000E+01  3.33399838E-026
  6.918000E+01  3.32123930E-026
  6.998000E+01  3.30835136E-026
  7.079000E+01  3.29376320E-026
  7.161000E+01  3.27914909E-026
  7.244000E+01  3.26303914E-026
  7.328000E+01  3.24663064E-026
  7.413000E+01  3.22878094E-026
  7.499000E+01  3.21048133E-026
  7.586000E+01  3.19138053E-026
  7.674000E+01  3.17150100E-026
  7.762000E+01  3.15093103E-026
  7.852000E+01  3.12864852E-026
  7.943000E+01  3.10569640E-026
  8.035000E+01  3.08255691E-026
  8.128000E+01  3.05826430E-026
  8.222000E+01  3.03316837E-026
  8.318000E+01  3.00747026E-026
  8.414000E+01  2.98116798E-026
  8.511000E+01  2.95392646E-026
  8.610000E+01  2.92565248E-026
  8.710000E+01  2.89690651E-026
  8.811000E+01  2.86724353E-026
  8.912000E+01  2.83720220E-026
  9.016000E+01  2.80619371E-026
  9.120000E+01  2.77523975E-026
  9.226000E+01  2.74281093E-026
  9.332000E+01  2.71057209E-026
  9.441000E+01  2.67714016E-026
  9.550000E+01  2.64325450E-026
  9.661000E+01  2.60874790E-026
  9.772000E+01  2.57443420E-026
  9.886000E+01  2.53865946E-026
  1.000000E+02  2.50355893E-026
  1.012000E+02  2.46627097E-026
  1.023000E+02  2.43185170E-026
  1.035000E+02  2.39462714E-026
  1.047000E+02  2.35720495E-026
  1.059000E+02  2.32020369E-026
  1.072000E+02  2.28063517E-026
  1.084000E+02  2.24405592E-026
  1.097000E+02  2.20488035E-026
  1.109000E+02  2.16874247E-026
  1.122000E+02  2.12982443E-026
  1.135000E+02  2.09133264E-026
  1.148000E+02  2.05353570E-026
  1.161000E+02  2.01569376E-026
  1.175000E+02  1.97583933E-026
  1.188000E+02  1.93907969E-026
  1.202000E+02  1.89991386E-026
  1.216000E+02  1.86125868E-026
  1.230000E+02  1.82334438E-026
  1.244000E+02  1.78595773E-026
  1.259000E+02  1.74645174E-026
  1.273000E+02  1.71027726E-026
  1.288000E+02  1.67197678E-026
  1.303000E+02  1.63441893E-026
  1.318000E+02  1.59751042E-026
  1.334000E+02  1.55927847E-026
  1.349000E+02  1.52382690E-026
  1.365000E+02  1.48678444E-026
  1.380000E+02  1.45287721E-026
  1.396000E+02  1.41744569E-026
  1.412000E+02  1.38243794E-026
  1.429000E+02  1.34678257E-026
  1.445000E+02  1.31351994E-026
  1.462000E+02  1.27954750E-026
  1.479000E+02  1.24616854E-026
  1.496000E+02  1.21375514E-026
  1.514000E+02  1.17992049E-026
  1.531000E+02  1.14928301E-026
  1.549000E+02  1.11728071E-026
  1.567000E+02  1.08623002E-026
  1.585000E+02  1.05594949E-026
  1.603000E+02  1.02733711E-026
  1.622000E+02  9.97100988E-027
  1.641000E+02  9.67936292E-027
  1.660000E+02  9.39491540E-027
  1.679000E+02  9.11906985E-027
  1.698000E+02  8.86005307E-027
  1.718000E+02  8.58915878E-027
  1.738000E+02  8.32441243E-027
  1.758000E+02  8.06933166E-027
  1.778000E+02  7.82206107E-027
  1.799000E+02  7.57075914E-027
  1.820000E+02  7.33579895E-027
  1.841000E+02  7.10129566E-027
  1.862000E+02  6.87581677E-027
  1.884000E+02  6.64724983E-027
  1.906000E+02  6.42676598E-027
  1.928000E+02  6.22095601E-027
  1.950000E+02  6.01508914E-027
  1.972000E+02  5.81799606E-027
  1.995000E+02  5.61883448E-027
  2.018000E+02  5.42744053E-027
  2.042000E+02  5.23998139E-027
  2.065000E+02  5.06314529E-027
  2.089000E+02  4.88526569E-027
  2.114000E+02  4.70760144E-027
  2.138000E+02  4.54334615E-027
  2.163000E+02  4.37913240E-027
  2.188000E+02  4.22583313E-027
  2.213000E+02  4.07456109E-027
  2.239000E+02  3.92390147E-027
  2.265000E+02  3.77892217E-027
  2.291000E+02  3.64026349E-027
  2.317000E+02  3.50728604E-027
  2.344000E+02  3.37837416E-027
  2.371000E+02  3.25140203E-027
  2.399000E+02  3.12572825E-027
  2.427000E+02  3.00567762E-027
  2.455000E+02  2.89333396E-027
  2.483000E+02  2.78311445E-027
