# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  6.607000E-01  5.85167364E-032
  6.683000E-01  6.55851981E-032
  6.761000E-01  7.35089500E-032
  6.839000E-01  8.21622918E-032
  6.918000E-01  9.17019525E-032
  6.998000E-01  1.02216118E-031
  7.079000E-01  1.13770231E-031
  7.161000E-01  1.26455214E-031
  7.244000E-01  1.40394423E-031
  7.328000E-01  1.55615553E-031
  7.413000E-01  1.72247663E-031
  7.499000E-01  1.90393165E-031
  7.586000E-01  2.10174577E-031
  7.674000E-01  2.31673817E-031
  7.763000E-01  2.55040805E-031
  7.852000E-01  2.80113679E-031
  7.943000E-01  3.07529740E-031
  8.035000E-01  3.37203639E-031
  8.128000E-01  3.69204250E-031
  8.222000E-01  4.03668624E-031
  8.318000E-01  4.41163915E-031
  8.414000E-01  4.81087111E-031
  8.511000E-01  5.23894281E-031
  8.610000E-01  5.70289275E-031
  8.710000E-01  6.19922286E-031
  8.810000E-01  6.72598916E-031
  8.913000E-01  7.29849415E-031
  9.016000E-01  7.90439335E-031
  9.120000E-01  8.55105184E-031
  9.226000E-01  9.24399884E-031
  9.333000E-01  9.98263625E-031
  9.441000E-01  1.07639286E-030
  9.550000E-01  1.15944481E-030
  9.661000E-01  1.24795430E-030
  9.772000E-01  1.34020889E-030
  9.886000E-01  1.43714871E-030
  1.000000E+00  1.54026919E-030
  1.012000E+00  1.66263436E-030
  1.023000E+00  1.78061588E-030
  1.035000E+00  1.91553344E-030
  1.047000E+00  2.05763497E-030
  1.059000E+00  2.20663152E-030
  1.071000E+00  2.36250158E-030
  1.084000E+00  2.54019725E-030
  1.097000E+00  2.72623039E-030
  1.109000E+00  2.90580689E-030
  1.122000E+00  3.10921318E-030
  1.135000E+00  3.32212009E-030
  1.148000E+00  3.54388726E-030
  1.161000E+00  3.77544511E-030
  1.175000E+00  4.03516459E-030
  1.189000E+00  4.30620559E-030
  1.202000E+00  4.56669178E-030
  1.216000E+00  4.85812389E-030
  1.230000E+00  5.15952465E-030
  1.245000E+00  5.49381896E-030
  1.259000E+00  5.81535595E-030
  1.273000E+00  6.14562834E-030
  1.288000E+00  6.51061196E-030
  1.303000E+00  6.88482586E-030
  1.318000E+00  7.26979461E-030
  1.334000E+00  7.69243662E-030
  1.349000E+00  8.09682498E-030
  1.365000E+00  8.54001963E-030
  1.380000E+00  8.96430897E-030
  1.396000E+00  9.42772942E-030
  1.413000E+00  9.93180929E-030
  1.429000E+00  1.04161955E-029
  1.445000E+00  1.09092119E-029
  1.462000E+00  1.14435646E-029
  1.479000E+00  1.19885095E-029
  1.496000E+00  1.25445026E-029
  1.514000E+00  1.31439765E-029
  1.531000E+00  1.37227242E-029
  1.549000E+00  1.43445206E-029
  1.567000E+00  1.49754283E-029
  1.585000E+00  1.56186277E-029
  1.603000E+00  1.62752848E-029
  1.622000E+00  1.69780968E-029
  1.641000E+00  1.76929938E-029
  1.660000E+00  1.84217005E-029
  1.679000E+00  1.91627139E-029
  1.698000E+00  1.99160843E-029
  1.718000E+00  2.07232187E-029
  1.738000E+00  2.15460908E-029
  1.758000E+00  2.23817370E-029
  1.778000E+00  2.32355677E-029
  1.799000E+00  2.41468529E-029
  1.820000E+00  2.50759792E-029
  1.841000E+00  2.60230065E-029
  1.862000E+00  2.69874315E-029
  1.884000E+00  2.80184540E-029
  1.906000E+00  2.90668550E-029
  1.928000E+00  3.01390130E-029
  1.950000E+00  3.12310049E-029
  1.972000E+00  3.23414749E-029
  1.995000E+00  3.35238666E-029
  2.018000E+00  3.47270361E-029
  2.042000E+00  3.60067108E-029
  2.065000E+00  3.72520909E-029
  2.089000E+00  3.85696698E-029
  2.114000E+00  3.99614984E-029
  2.138000E+00  4.13102077E-029
  2.163000E+00  4.27342795E-029
  2.188000E+00  4.41607096E-029
  2.213000E+00  4.56079735E-029
  2.239000E+00  4.71132687E-029
  2.265000E+00  4.86317582E-029
  2.291000E+00  5.01609131E-029
  2.317000E+00  5.16966808E-029
  2.344000E+00  5.32910898E-029
  2.371000E+00  5.49400830E-029
  2.399000E+00  5.66476337E-029
  2.427000E+00  5.83568628E-029
  2.455000E+00  6.00612422E-029
  2.483000E+00  6.17641502E-029
  2.512000E+00  6.35830683E-029
  2.541000E+00  6.53926409E-029
  2.570000E+00  6.71959433E-029
  2.600000E+00  6.91208026E-029
  2.630000E+00  7.10338421E-029
  2.661000E+00  7.30692684E-029
  2.691000E+00  7.49659564E-029
  2.723000E+00  7.71107193E-029
  2.754000E+00  7.91144734E-029
  2.786000E+00  8.12343649E-029
  2.818000E+00  8.34093873E-029
  2.851000E+00  8.56295900E-029
  2.884000E+00  8.79104809E-029
  2.917000E+00  9.01692564E-029
  2.951000E+00  9.25431688E-029
  2.985000E+00  9.48995098E-029
  3.020000E+00  9.73620310E-029
  3.055000E+00  9.97332260E-029
  3.090000E+00  1.02003036E-028
  3.126000E+00  1.04313843E-028
  3.162000E+00  1.06454235E-028
  3.199000E+00  1.08631926E-028
  3.236000E+00  1.10725002E-028
  3.273000E+00  1.12747542E-028
  3.311000E+00  1.15045490E-028
  3.350000E+00  1.19979082E-028
  3.388000E+00  1.28131883E-028
  3.428000E+00  1.29961571E-028
  3.467000E+00  1.31463993E-028
  3.507000E+00  1.30121112E-028
  3.548000E+00  1.29681991E-028
  3.589000E+00  1.27976208E-028
  3.631000E+00  1.28176838E-028
  3.673000E+00  1.29614551E-028
  3.715000E+00  1.31124276E-028
  3.758000E+00  1.32604405E-028
  3.802000E+00  1.34163352E-028
  3.846000E+00  1.35752878E-028
  3.891000E+00  1.37275994E-028
  3.935000E+00  1.38799865E-028
  3.981000E+00  1.40438247E-028
  4.027000E+00  1.42040357E-028
  4.074000E+00  1.43649872E-028
  4.121000E+00  1.45301029E-028
  4.169000E+00  1.46948454E-028
  4.217000E+00  1.48638682E-028
  4.266000E+00  1.50406842E-028
  4.315000E+00  1.52135342E-028
  4.365000E+00  1.53952609E-028
  4.416000E+00  1.55754696E-028
  4.467000E+00  1.57607350E-028
  4.519000E+00  1.59526627E-028
  4.571000E+00  1.61414132E-028
  4.624000E+00  1.63378476E-028
  4.677000E+00  1.65286923E-028
  4.732000E+00  1.67306762E-028
  4.786000E+00  1.69246313E-028
  4.842000E+00  1.71213224E-028
  4.898000E+00  1.73212472E-028
  4.955000E+00  1.75190101E-028
  5.012000E+00  1.77122480E-028
  5.070000E+00  1.79040364E-028
  5.129000E+00  1.80956177E-028
  5.188000E+00  1.82815268E-028
  5.248000E+00  1.84657136E-028
  5.309000E+00  1.86496269E-028
  5.370000E+00  1.88274574E-028
  5.432000E+00  1.90051007E-028
  5.495000E+00  1.91893296E-028
  5.559000E+00  1.93648019E-028
  5.623000E+00  1.95342433E-028
  5.688000E+00  1.97047143E-028
  5.754000E+00  1.98720091E-028
  5.821000E+00  2.00304766E-028
