# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  2.114000E+01   5.42335765E-28
  2.138000E+01   5.43695863E-28
  2.163000E+01   5.45332068E-28
  2.188000E+01   5.47003297E-28
  2.213000E+01   5.48371094E-28
  2.239000E+01   5.49195630E-28
  2.265000E+01   5.50142310E-28
  2.291000E+01   5.50920975E-28
  2.317000E+01   5.51457035E-28
  2.344000E+01   5.53181477E-28
  2.371000E+01   5.55327085E-28
  2.399000E+01   5.58570824E-28
  2.427000E+01   5.62665000E-28
  2.455000E+01   5.67968013E-28
  2.483000E+01   5.73930664E-28
  2.512000E+01   5.81068632E-28
  2.541000E+01   5.89769176E-28
  2.570000E+01   5.99516496E-28
  2.600000E+01   6.10442742E-28
  2.630000E+01   6.22634849E-28
  2.661000E+01   6.36539514E-28
  2.692000E+01   6.52182140E-28
  2.723000E+01   6.68570828E-28
  2.754000E+01   6.86829730E-28
  2.786000E+01   7.06881088E-28
  2.818000E+01   7.28604174E-28
  2.851000E+01   7.52718411E-28
  2.884000E+01   7.78585822E-28
  2.917000E+01   8.06610497E-28
  2.951000E+01   8.36893271E-28
  2.985000E+01   8.69798374E-28
  3.020000E+01   9.05971805E-28
  3.055000E+01   9.44103253E-28
  3.090000E+01   9.84627704E-28
  3.126000E+01   1.02891658E-27
  3.162000E+01   1.07616311E-27
  3.199000E+01   1.12765429E-27
  3.236000E+01   1.18129703E-27
  3.273000E+01   1.23892390E-27
  3.311000E+01   1.30235825E-27
  3.350000E+01   1.36957110E-27
  3.388000E+01   1.43862108E-27
  3.428000E+01   1.51638427E-27
  3.467000E+01   1.59627734E-27
  3.508000E+01   1.68397856E-27
  3.548000E+01   1.77494138E-27
  3.589000E+01   1.87338681E-27
  3.631000E+01   1.97955401E-27
  3.673000E+01   2.08972296E-27
  3.715000E+01   2.20747465E-27
  3.758000E+01   2.33369156E-27
  3.802000E+01   2.46812058E-27
  3.846000E+01   2.61114172E-27
  3.890000E+01   2.76133475E-27
  3.935000E+01   2.92257676E-27
  3.981000E+01   3.09562960E-27
  4.027000E+01   3.27968664E-27
  4.074000E+01   3.47272523E-27
  4.121000E+01   3.67990786E-27
  4.169000E+01   3.90233858E-27
  4.217000E+01   4.13308547E-27
  4.266000E+01   4.38035807E-27
  4.315000E+01   4.64261456E-27
  4.365000E+01   4.92345118E-27
