# Zubko/ZDA BARE-GR-S model SED (this work), Mathis ISRF U =  1.00
# solver = heuristic
# columns: lambda[um]  lamI_total/NH  lamI_PAH/NH  lamI_GRA/NH  lamI_SIL/NH
#          [erg s^-1 cm^-2 sr^-1 H^-1]
  2.362290E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.394230E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.426610E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.459420E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.492680E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.526390E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.560550E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.595180E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.630270E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.665840E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.701880E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.738420E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.775450E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.812980E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.851020E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.889570E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.928640E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.968250E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.008380E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.049070E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.090300E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.132080E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.174440E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.217360E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.260870E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.304960E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.349650E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.394950E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.440860E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.487390E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.534540E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.582340E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.630780E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.679880E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.729640E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.780070E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.831190E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.882990E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.935500E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.988720E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.042660E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.097320E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.152730E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.208880E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.265800E-03  9.43665384E-322  6.71929278E-322  0.00000000E+000  2.71736105E-322
  4.323480E-03  1.05997486E-317  8.41926398E-318  1.26233773E-320  2.16786124E-318
  4.381940E-03  1.83394333E-314  3.13789728E-315  4.70450790E-318  1.51968315E-314
  4.441200E-03  1.10223141E-310  1.54880566E-311  2.32205499E-314  9.47118636E-311
  4.501250E-03  6.11202558E-307  8.61541749E-308  1.29167098E-310  5.24919216E-307
  4.562120E-03  3.02017893E-303  4.27543967E-304  6.40997529E-307  2.59199396E-303
  4.623810E-03  1.33167852E-299  1.89293921E-300  2.83799901E-303  1.14210080E-299
  4.686340E-03  5.25268868E-296  7.49490811E-297  1.12367802E-299  4.50207419E-296
  4.749710E-03  1.85094514E-292  2.65035768E-293  3.97356263E-296  1.58551201E-292
  4.813930E-03  5.85020910E-289  8.42087898E-290  1.26250469E-292  5.00685870E-289
  4.879030E-03  1.66202281E-285  2.40584324E-286  3.60697306E-289  1.42107779E-285
  4.945000E-03  4.23466922E-282  6.16188148E-283  9.23823304E-286  3.61755725E-282
  5.011870E-03  9.73251812E-279  1.42004759E-279  2.12901378E-282  8.31034151E-279
  5.079640E-03  2.01441749E-275  2.94498038E-276  4.41527724E-279  1.71947793E-275
  5.148330E-03  3.76139282E-272  5.50905250E-273  8.25947578E-276  3.20966162E-272
  5.217950E-03  6.36189735E-269  9.36811105E-270  1.40451895E-272  5.42368172E-269
  5.288510E-03  9.73720548E-266  1.44272593E-266  2.16301439E-269  8.29231654E-266
  5.360020E-03  1.34879508E-262  2.00992773E-263  3.01339465E-266  1.14750097E-262
  5.432500E-03  1.69715101E-259  2.53852183E-260  3.80589212E-263  1.44291824E-259
  5.505960E-03  1.94076475E-256  2.90977648E-257  4.36249761E-260  1.64935085E-256
  5.580420E-03  2.01856648E-253  3.03307620E-254  4.54735535E-257  1.71480413E-253
  5.655880E-03  1.91181940E-250  2.88283517E-251  4.32210569E-254  1.62310368E-250
  5.732360E-03  1.65492501E-247  2.51342191E-248  3.76826093E-251  1.40320600E-247
  5.809870E-03  1.30648750E-244  1.99743999E-245  2.99467233E-248  1.10644403E-244
  5.888440E-03  9.43131555E-242  1.45081862E-242  2.17514739E-245  7.97832178E-242
  5.968060E-03  6.23374650E-239  9.62453696E-240  1.44296372E-242  5.26984984E-239
  6.048760E-03  3.77570686E-236  5.84649383E-237  8.76538632E-240  3.19018094E-236
  6.130560E-03  2.09797176E-233  3.25745111E-234  4.88375052E-237  1.77173828E-233
  6.213460E-03  1.07005381E-230  1.66684123E-231  2.49902037E-234  9.03119782E-231
  6.297480E-03  5.02707313E-228  7.88045965E-229  1.18148200E-231  4.23784568E-228
  6.382640E-03  2.17352088E-225  3.42664950E-226  5.13742196E-229  1.83034219E-225
  6.468940E-03  8.65186249E-223  1.37060342E-223  2.05488424E-226  7.27920418E-223
  6.556420E-03  3.18107147E-220  5.06698731E-221  7.59670672E-224  2.67361307E-220
  6.645080E-03  1.08110144E-217  1.73378059E-218  2.59937940E-221  9.07463440E-218
  6.734930E-03  3.39675781E-215  5.47543206E-216  8.20906928E-219  2.84839370E-215
  6.826010E-03  9.89948562E-213  1.60020273E-213  2.39911199E-216  8.29688377E-213
  6.918310E-03  2.67291111E-210  4.33114981E-211  6.49349793E-214  2.23914678E-210
  7.011860E-03  6.72614113E-208  1.08907921E-208  1.63280736E-211  5.63542911E-208
  7.106680E-03  1.57074997E-205  2.54212638E-206  3.81129530E-209  1.31615620E-205
  7.202780E-03  3.37004311E-203  5.52046265E-204  8.27657991E-207  2.81716919E-203
  7.300180E-03  6.71027587E-201  1.11427616E-201  1.67058372E-204  5.59432912E-201
  7.398890E-03  1.25104530E-198  2.09941473E-199  3.14755703E-202  1.04078907E-198
  7.498940E-03  2.19827951E-196  3.68294668E-197  5.52167390E-200  1.82943267E-196
  7.600350E-03  3.59339784E-194  6.02243394E-195  9.02915924E-198  2.99025153E-194
  7.703120E-03  5.38308092E-192  9.18075083E-193  1.37642769E-195  4.46362941E-192
  7.807280E-03  7.64613552E-190  1.31129600E-190  1.96596535E-193  6.33287355E-190
  7.912860E-03  1.04889628E-187  1.75556103E-188  2.63203077E-191  8.73076976E-188
  8.019860E-03  1.26879682E-185  2.19712188E-186  3.29404151E-189  1.04875522E-185
  8.128310E-03  1.42227356E-183  2.57425419E-184  3.85945705E-187  1.16446220E-183
  8.238220E-03  1.54435967E-181  2.82518584E-182  4.23566543E-185  1.26141752E-181
  8.349620E-03  1.58122839E-179  2.92230369E-180  4.38126767E-183  1.28855989E-179
  8.462530E-03  1.52026824E-177  2.84121479E-178  4.25969288E-181  1.23572080E-177
  8.576960E-03  1.37346380E-175  2.59358455E-176  3.88843080E-179  1.11371650E-175
  8.692940E-03  1.16987518E-173  2.22577626E-174  3.33699201E-177  9.46963858E-174
  8.810490E-03  9.38042297E-172  1.79727572E-172  2.69456096E-175  7.58045269E-172
  8.929630E-03  7.09468286E-170  1.37236554E-170  2.05751350E-173  5.72025982E-170
  9.050380E-03  5.06253851E-168  9.89793321E-169  1.48394200E-171  4.07126125E-168
  9.172760E-03  3.40824112E-166  6.73040884E-167  1.00905141E-169  2.73419118E-166
  9.296800E-03  2.19109480E-164  4.31968965E-165  6.47625199E-168  1.75847821E-164
  9.422510E-03  1.33142059E-162  2.61803129E-163  3.92505070E-166  1.06922496E-162
  9.549930E-03  7.65842849E-161  1.50150642E-161  2.25111021E-164  6.15467096E-161
  9.679060E-03  4.22386030E-159  8.19634712E-160  1.22882178E-162  3.40299677E-159
  9.809950E-03  2.24592307E-157  4.23593568E-158  6.35062922E-161  1.82169444E-157
  9.942600E-03  1.12183898E-155  2.07282451E-156  3.10762498E-159  9.14245762E-156
  1.007700E-02  5.04757493E-154  9.60308573E-155  1.43971109E-157  4.08582664E-154
  1.021330E-02  2.15818298E-152  4.23020161E-153  6.34196539E-156  1.73452862E-152
  1.035140E-02  8.67178175E-151  1.76892974E-151  2.65198703E-154  6.90020002E-151
  1.049140E-02  3.39126251E-149  7.07908432E-150  1.06129380E-152  2.68229278E-149
  1.063330E-02  1.30925622E-147  2.69256311E-148  4.03665705E-151  1.03959625E-147
  1.077710E-02  4.89432301E-146  9.73502518E-147  1.45945300E-149  3.91936104E-146
  1.092280E-02  1.71466681E-144  3.34630272E-145  5.01666322E-148  1.37953488E-144
  1.107050E-02  5.33712799E-143  1.09633947E-143  1.64358064E-146  4.23914495E-143
  1.122020E-02  1.61465561E-141  3.42375038E-142  5.13267577E-145  1.27176730E-141
  1.137190E-02  4.83136285E-140  1.02485235E-140  1.53637868E-143  3.80497412E-140
  1.152570E-02  1.46360915E-138  2.93791837E-139  4.40424358E-142  1.16937689E-138
  1.168150E-02  4.68757679E-137  8.02608230E-138  1.20317609E-140  3.88376539E-137
  1.183950E-02  1.05592515E-135  2.09858194E-136  3.14589894E-139  8.45752366E-136
  1.199960E-02  2.05879606E-134  5.24131687E-135  7.85690858E-138  1.53387869E-134
  1.216190E-02  4.62252642E-133  1.25301241E-133  1.87827085E-136  3.36763574E-133
  1.232630E-02  1.03536693E-131  2.86211817E-132  4.29023422E-135  7.48726093E-132
  1.249300E-02  2.22602011E-130  6.29379042E-131  9.43398635E-134  1.59569767E-130
  1.266190E-02  4.64752563E-129  1.32842386E-129  1.99116841E-132  3.31711060E-129
  1.283320E-02  9.27403338E-128  2.69322830E-128  4.03674735E-131  6.57676833E-128
  1.300670E-02  1.77797940E-126  5.22700939E-127  7.83424888E-130  1.25449504E-126
  1.318260E-02  3.36907621E-125  9.77925533E-126  1.46566267E-128  2.38968501E-125
  1.336080E-02  5.88498030E-124  1.75649781E-124  2.63243926E-127  4.12585005E-124
  1.354150E-02  9.79761003E-123  3.03521606E-123  4.54863462E-126  6.75784534E-123
  1.372460E-02  1.60440433E-121  5.03829539E-122  7.55011922E-125  1.09981978E-121
  1.391020E-02  2.54703565E-120  8.07474771E-121  1.20997323E-123  1.73835090E-120
  1.409830E-02  3.89482789E-119  1.24657830E-119  1.86784436E-122  2.64638175E-119
  1.428890E-02  5.74284453E-118  1.85145926E-118  2.77400429E-121  3.88861127E-118
  1.448220E-02  8.17611207E-117  2.65311123E-117  3.97482100E-120  5.51902603E-117
  1.467800E-02  1.12076328E-115  3.66752581E-116  5.49416348E-119  7.53461283E-116
  1.487650E-02  1.48351559E-114  4.90469695E-115  7.34689346E-118  9.92311202E-115
  1.507760E-02  1.89509145E-113  6.31953269E-114  9.46534333E-117  1.26219165E-113
  1.528150E-02  2.34046809E-112  7.86551693E-113  1.17797187E-115  1.55273843E-112
  1.548820E-02  2.79380017E-111  9.45700120E-112  1.41616379E-114  1.84668389E-111
  1.569760E-02  3.22469553E-110  1.10297932E-110  1.65148911E-113  2.12006472E-110
  1.590990E-02  3.60110116E-109  1.24422246E-109  1.86273156E-112  2.35501597E-109
  1.612500E-02  3.88729553E-108  1.35577001E-108  2.02944588E-111  2.52949608E-108
  1.634310E-02  4.06487589E-107  1.43028402E-107  2.14066114E-110  2.63245121E-107
  1.656410E-02  4.12311127E-106  1.46066313E-106  2.18577058E-109  2.66026237E-106
  1.678800E-02  4.09024441E-105  1.44983721E-105  2.16918694E-108  2.63823801E-105
  1.701510E-02  3.88527510E-104  1.39584749E-104  2.08801135E-107  2.48733959E-104
  1.724510E-02  3.56312202E-103  1.29978121E-103  1.94390910E-106  2.26139690E-103
  1.747830E-02  3.19216731E-102  1.17413504E-102  1.75560883E-105  2.01627666E-102
  1.771470E-02  2.78256226E-101  1.02903552E-101  1.53828527E-104  1.75198845E-101
  1.795420E-02  2.31998792E-100  8.79549154E-101  1.31448579E-103  1.43912428E-100
  1.819700E-02  1.88906887E-099  7.29793371E-100  1.09037757E-102  1.15818512E-099
  1.844310E-02  1.51315732E-098  5.87872041E-099  8.78076892E-102  9.24407204E-099
  1.869250E-02  1.18112714E-097  4.59785213E-098  6.86544326E-101  7.20655385E-098
  1.894520E-02  8.97952881E-097  3.49196403E-097  5.21240116E-100  5.48235238E-097
  1.920140E-02  6.65508842E-096  2.58824083E-096  3.86204487E-099  4.06298555E-096
  1.946110E-02  4.79819321E-095  1.87182350E-095  2.79197597E-098  2.92357773E-095
  1.972420E-02  3.36566917E-094  1.31534178E-094  1.96114051E-097  2.04836625E-094
  1.999090E-02  2.26786861E-093  8.99527714E-094  1.34059162E-096  1.36700030E-093
  2.026130E-02  1.47077075E-092  5.99136731E-093  8.92498905E-096  8.70741518E-093
  2.053530E-02  9.33385555E-092  3.88424097E-092  5.78329300E-095  5.44383129E-092
  2.081290E-02  5.81724378E-091  2.45810813E-091  3.65800468E-094  3.35547765E-091
  2.109440E-02  3.56356073E-090  1.52063523E-090  2.26166732E-093  2.04066384E-090
  2.137960E-02  2.13194639E-089  9.16201772E-090  1.36188668E-092  1.21438273E-089
  2.166870E-02  1.24616407E-088  5.38978331E-089  8.00667741E-092  7.06385067E-089
  2.196170E-02  7.26251780E-088  3.09808176E-088  4.59927640E-091  4.15983677E-088
  2.225870E-02  4.24786524E-087  1.73959263E-087  2.58073574E-090  2.50569187E-087
  2.255970E-02  2.39700100E-086  9.54654992E-087  1.41522303E-089  1.44093079E-086
  2.286480E-02  1.25403838E-085  5.11510216E-086  7.57700563E-089  7.41770465E-086
  2.317390E-02  5.87834010E-085  2.67992319E-085  3.96654501E-088  3.19445037E-085
  2.348730E-02  2.83479855E-084  1.37354998E-084  2.03124425E-087  1.45921733E-084
  2.380490E-02  1.37792919E-083  6.89140426E-084  1.01820077E-086  6.87770565E-084
  2.412680E-02  6.65130989E-083  3.38385571E-083  4.99488080E-086  3.26245929E-083
  2.445310E-02  3.15715338E-082  1.62481308E-082  2.39597941E-085  1.52994432E-082
  2.478370E-02  1.47163850E-081  7.62632245E-082  1.12341307E-084  7.07882844E-082
  2.511890E-02  6.72005341E-081  3.51636491E-081  5.17416204E-084  3.19851434E-081
  2.545850E-02  3.00556553E-080  1.58577175E-080  2.33069412E-083  1.41746309E-080
  2.580280E-02  1.31852876E-079  7.00328590E-080  1.02806500E-082  6.17172107E-080
  2.615170E-02  5.68126691E-079  3.03854756E-079  4.45485832E-082  2.63826450E-079
  2.650530E-02  2.39794008E-078  1.29134410E-078  1.89074580E-081  1.10470523E-078
  2.686380E-02  9.91837957E-078  5.37869369E-078  7.86437783E-081  4.53182151E-078
  2.722700E-02  4.02016745E-077  2.19962570E-077  3.21148161E-080  1.81733027E-077
  2.759520E-02  1.59784536E-076  8.82644656E-077  1.28671713E-079  7.13913988E-077
  2.796830E-02  6.23427403E-076  3.47139835E-076  5.05257810E-079  2.75782311E-076
  2.834650E-02  2.39492484E-075  1.34162530E-075  1.94948973E-078  1.05135005E-075
  2.872980E-02  9.03790013E-075  5.09698938E-075  7.39355880E-078  3.93351720E-075
  2.911830E-02  3.34758863E-074  1.89993679E-074  2.75104080E-077  1.44490080E-074
  2.951210E-02  1.21744898E-073  6.95162789E-074  1.00468395E-076  5.21281506E-074
  2.991120E-02  4.35740604E-073  2.50511321E-073  3.61344597E-076  1.84867938E-073
  3.031560E-02  1.53136965E-072  8.86141946E-073  1.27559898E-075  6.43952108E-073
  3.072560E-02  5.28943883E-072  3.07982631E-072  4.42402609E-075  2.20518850E-072
  3.114110E-02  1.79629855E-071  1.05241862E-071  1.50842557E-074  7.42371505E-072
  3.156220E-02  6.00278251E-071  3.53958647E-071  5.06167262E-074  2.45813437E-071
  3.198900E-02  1.97278562E-070  1.17066611E-070  1.67009785E-073  8.00449414E-071
  3.242150E-02  6.37676452E-070  3.80791533E-070  5.41905835E-073  2.56343013E-070
  3.285990E-02  2.02892024E-069  1.21911875E-069  1.73049042E-072  8.08071002E-070
  3.330430E-02  6.35562320E-069  3.84228082E-069  5.43947220E-072  2.50790291E-069
  3.375460E-02  1.95475530E-068  1.18714846E-068  1.67600134E-071  7.65930840E-069
  3.421110E-02  5.90983855E-068  3.60113577E-068  5.06951009E-071  2.30363328E-068
  3.467370E-02  1.71033232E-067  1.02658137E-067  1.44089354E-070  6.82310058E-068
  3.514260E-02  4.74026332E-067  2.74528907E-067  3.84142169E-070  1.99113283E-067
  3.561780E-02  1.32314800E-066  7.49715894E-067  1.04572727E-069  5.72386379E-067
  3.609940E-02  3.76184091E-066  2.13760249E-066  2.97178686E-069  1.62126663E-066
  3.658760E-02  1.05494426E-065  6.01393959E-066  8.33236677E-069  4.52717067E-066
  3.708230E-02  2.92164700E-065  1.67311451E-065  2.30994965E-068  1.24622255E-065
  3.758370E-02  7.97769150E-065  4.58887599E-065  6.31245098E-068  3.38250306E-065
  3.809200E-02  2.15061507E-064  1.24331869E-064  1.70386293E-067  9.05592520E-065
  3.860710E-02  5.71717413E-064  3.32151245E-064  4.53412518E-067  2.39112755E-064
  3.912910E-02  1.50436136E-063  8.79787199E-064  1.19614616E-066  6.23378016E-064
  3.965820E-02  3.91019199E-063  2.30283180E-063  3.11788179E-066  1.60424231E-063
  4.019450E-02  1.00327576E-062  5.95004427E-063  8.02137508E-066  4.07469196E-063
  4.073800E-02  2.54178988E-062  1.51825698E-062  2.03771946E-065  1.02149518E-062
  4.128890E-02  6.35660093E-062  3.82308262E-062  5.10764509E-065  2.52841067E-062
  4.184720E-02  1.58076722E-061  9.53853260E-062  1.26833162E-064  6.25645624E-062
  4.241310E-02  3.88207818E-061  2.34922055E-061  3.10852000E-064  1.52974912E-061
  4.298660E-02  9.47077235E-061  5.77595001E-061  7.60440341E-064  3.68721793E-061
  4.356790E-02  2.30146811E-060  1.42368630E-060  1.86465781E-063  8.75917150E-061
  4.415700E-02  5.51788856E-060  3.45802467E-060  4.50491008E-063  2.05535898E-060
  4.475420E-02  1.30086292E-059  8.24318821E-060  1.06795801E-062  4.75476139E-060
  4.535930E-02  3.02498787E-059  1.93630579E-059  2.49437211E-062  1.08618771E-059
  4.597270E-02  6.95543206E-059  4.49687191E-059  5.75905156E-062  2.45280110E-059
  4.659440E-02  1.59309214E-058  1.04526896E-058  1.33059453E-061  5.46492585E-059
  4.722440E-02  3.60480052E-058  2.39764060E-058  3.03321263E-061  1.20412671E-058
  4.786300E-02  8.06057199E-058  5.42998121E-058  6.82560890E-061  2.62376517E-058
  4.851020E-02  1.78085744E-057  1.21429947E-057  1.51641655E-060  5.65041550E-058
  4.916620E-02  3.89205538E-057  2.68401958E-057  3.32933246E-060  1.20470647E-057
  4.983100E-02  8.42432965E-057  5.87429977E-057  7.23676444E-060  2.54279312E-057
  5.050490E-02  1.80842834E-056  1.27527360E-056  1.56013132E-059  5.31594608E-057
  5.118780E-02  3.84390203E-056  2.73871333E-056  3.32700900E-059  1.10186169E-056
  5.188000E-02  8.09979490E-056  5.82539771E-056  7.02758851E-059  2.26736961E-056
  5.258150E-02  1.69387561E-055  1.22859569E-055  1.47217529E-058  4.63807738E-056
  5.329260E-02  3.51465236E-055  2.56746288E-055  3.05727937E-058  9.44132209E-056
  5.401320E-02  7.24231747E-055  5.31831696E-055  6.29906445E-058  1.91770145E-055
  5.474360E-02  1.48588980E-054  1.09301068E-054  1.28961371E-057  3.91589500E-055
  5.548390E-02  3.03462549E-054  2.23085129E-054  2.62849132E-057  8.01145716E-055
  5.623410E-02  6.17897205E-054  4.52634950E-054  5.34604445E-057  1.64727651E-054
  5.699460E-02  1.25546712E-053  9.08537177E-054  1.08173742E-056  3.45848205E-054
  5.776530E-02  2.55585942E-053  1.81754963E-053  2.19905362E-056  7.36110734E-054
  5.854640E-02  5.52111810E-053  3.92759991E-053  4.51956645E-056  1.58899862E-053
  5.933810E-02  1.18754198E-052  8.37088554E-053  9.44518710E-056  3.49508912E-053
