# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  6.607000E-01   3.07642437E-31
  6.683000E-01   3.37958650E-31
  6.761000E-01   3.71248972E-31
  6.839000E-01   4.06878914E-31
  6.918000E-01   4.45375719E-31
  6.998000E-01   4.86979795E-31
  7.079000E-01   5.31805196E-31
  7.161000E-01   5.80072326E-31
  7.244000E-01   6.32129619E-31
  7.328000E-01   6.87875303E-31
  7.413000E-01   7.47653259E-31
  7.499000E-01   8.11667466E-31
  7.586000E-01   8.80190216E-31
  7.674000E-01   9.53306404E-31
  7.763000E-01   1.03136847E-30
  7.852000E-01   1.11367460E-30
  7.943000E-01   1.20208739E-30
  8.035000E-01   1.29614835E-30
  8.128000E-01   1.39582508E-30
  8.222000E-01   1.50133968E-30
  8.318000E-01   1.61420224E-30
  8.414000E-01   1.73239650E-30
  8.511000E-01   1.85703086E-30
  8.610000E-01   1.98994053E-30
  8.710000E-01   2.12980459E-30
  8.810000E-01   2.27598262E-30
  8.913000E-01   2.43227522E-30
  9.016000E-01   2.59516961E-30
  9.120000E-01   2.76642948E-30
  9.226000E-01   2.94705133E-30
  9.333000E-01   3.13680101E-30
  9.441000E-01   3.33435336E-30
  9.550000E-01   3.54139420E-30
  9.661000E-01   3.75867994E-30
  9.772000E-01   3.98161592E-30
  9.886000E-01   4.21130390E-30
  1.000000E+00   4.45322998E-30
  1.012000E+00   4.74103602E-30
  1.023000E+00   5.01496796E-30
  1.035000E+00   5.32414722E-30
  1.047000E+00   5.64575630E-30
  1.059000E+00   5.97865832E-30
  1.071000E+00   6.32249674E-30
  1.084000E+00   6.70986116E-30
  1.097000E+00   7.11004396E-30
  1.109000E+00   7.49170964E-30
  1.122000E+00   7.91905153E-30
  1.135000E+00   8.36117825E-30
  1.148000E+00   8.81614030E-30
  1.161000E+00   9.28594766E-30
  1.175000E+00   9.80665543E-30
  1.189000E+00   1.03437591E-29
  1.202000E+00   1.08536991E-29
  1.216000E+00   1.14180743E-29
  1.230000E+00   1.19947932E-29
  1.245000E+00   1.26268788E-29
  1.259000E+00   1.32273911E-29
  1.273000E+00   1.38369435E-29
  1.288000E+00   1.45031622E-29
  1.303000E+00   1.51777675E-29
  1.318000E+00   1.58640676E-29
  1.334000E+00   1.66092164E-29
  1.349000E+00   1.73133262E-29
  1.365000E+00   1.80770140E-29
